en,es,pt,fr,tr,title,speaker,duration,tags
"
											Now, I believe there are
two kinds of truth,
											and it's taken me a while to get
to this place, but I think this is right,
											so hear me out.
											I think there is outer truth
and there's inner truth.
											So if you say to me,
											""There was a man named Jesus
and he once existed,""
											that's outer truth, right?
											And we can go and look
at the historical record.
											We can determine
whether that seems to be true.
											And I would argue,
it does seem to be true.
											If you say, ""Jesus rose
from the dead,"" — ooh, trickier.
									","
											Creo que hay dos tipos de verdad,
											y me ha llevado un tiempo llegar a esto 
pero creo que es lo cierto,
											así que escuchen.
											Creo que hay una verdad externa
y una interna.
											Si me dicen,
											""Hubo un hombre llamado Jesús
y un día existió"",
											esa es una verdad externa, ¿cierto?
											Podemos ir a ver el registro histórico.
											Podemos determinar si eso 
parece ser cierto.
											Y sostendría, 
parece ser verdadero.
											Si dicen ""Jesús se levantó de entre 
los muertos"", oh, más difícil.
									","
											Eu acredito que 
há duas espécies de verdade,
											e levei algum tempo a chegar a este ponto,
mas penso que é assim mesmo,
											por isso ouçam-me bem.
											Eu acho que há uma verdade exterior
e uma verdade interior.
											Assim, se me disserem:
											""Houve um homem chamado Jesus
e ele existiu mesmo"",
											esta é a verdade exterior.
											Podemos ir ver o registo histórico.
											Podemos determinar 
se isso parece ser verdade.
											E eu diria que parece ser verdade.
											Se me disserem: ""Jesus ressuscitou 
dos mortos'...
											Oh, já é mais complicado.
									","
											Je crois qu'il y a deux sortes de vérités.
											Cela m'a pris du temps pour y arriver,
mais je pense que c'est correct.
											Restez bien avec moi.
											Il y a une vérité extérieure
et une vérité intérieure.
											Imaginons que vous m'affirmiez ceci :
											« Il y a un homme qui s'appelle Jesus
et il a existé, »
											c'est une vérité extérieure.
											On peut vérifier les données historiques.
											On peut déterminer si ça peut être vrai.
											Et, selon moi, ça semble être véridique.
											Si vous me dites : « Jésus s'est relevé
d'entre les morts, » — ça se complique.
									","
											Şimdi, iki tür doğrunun
olduğuna inanıyorum
											ve bu noktaya varmam biraz zaman aldı,
fakat bence bu doğru, dinleyin.
											Dışsal gerçek ve içsel
gerçek olduğunu düşünüyorum.
											Bana şöyle derseniz,
											""İsa adında bir adam var
ve bir zamanlar yaşadı,""
											bu dışsal gerçektir, değil mi?
											Gidip tarihsel bir kayda bakabiliriz.
											Bunun doğru olup
olmadığını saptayabiliriz.
											Bana kalırsa, doğru gibi gözüküyor.
											Eğer ""İsa ölüleri diriltti""
derseniz, — aah, hileci.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											I would say that's an outer-truth claim,
											because he physically rose or he didn't.
											I'm not going to get into
whether he rose or he didn't,
											but I would say
that's an outer-truth claim.
											It happened or it didn't happen.
											But if you say, ""I don't care
whether he rose from the dead.
											It's symbolically important to me,
											and that metaphor is so meaningful,
so purposeful to me,
											and I'm not going to try
to persuade you of it,""
											now you've moved it
from outer truth to inner truth,
											from science to art.
											And I think we have a tendency
to not be clear about this,
											to try to move our inner truths
to outer truths,
											or to not be fair about it to each other,
											and when people are telling us
their inner truths,
											to try to make them defend them
by outer-truth standards.
									","
											Diría que es una verdad externa,
											porque físicamente se levantó o no.
											No discutiré si se levantó o no,
											pero diría que es una verdad externa.
											Pasó o no pasó.
											Pero si dicen, ""No me importa 
si se levantó de entre los muertos.
											Es simbólicamente importante para mí,
											y esa metáfora es tan significativa.
tan determinante,
											que no los voy a intentar convencer
de ello"",
											ahora se trata de una verdad interna,
											de la ciencia al arte.
											Creo que tenemos una tendencia
a no ser claros en esto,
											al convertir nuestras verdades internas
en externas,
											o a no ser justos con los demás
al respecto,
											y cuando la gente nos dice 
sus verdades internas,
											tratan de defenderlas 
con estándares de verdades externas.
									","
											Eu diria que é uma afirmação
de uma verdade exterior,
											porque ou ele ressuscitou
fisicamente ou não.
											Não vou discutir
se ele ressuscitou ou não,
											mas diria que é uma verdade exterior.
											Aconteceu ou não aconteceu.
											Mas se disserem: '""Eu não me importo 
se ele ressuscitou dos mortos.
											""Para mim, é simbolicamente importante,
											""e essa metáfora é muito significativa,
muito significativa para mim,
											""mas não vou tentar convencê-la disso"".
											Assim, mudou-se duma 
verdade exterior para uma interior,
											da ciência para a arte.
											Acho que temos uma tendência 
a não ser claro sobre isto,
											tentar mudar as nossas verdades interiores
para verdades exteriores,
											ou para não ser leais uns com os outros
											e quando as pessoas nos contam
as suas verdades interiores,
											tentam defendê-las 
segundo padrões de verdades exteriores.
									","
											Je dirais que c'est une allégation
de vérité extérieure,
											car il s'est relevé physiquement, ou pas.
											Je ne vais pas polémiquer
s'il s'est relevé ou pas,
											mais ça reste une allégation
de vérité extérieure.
											Ça a eu lieu, ou pas.
											Mais si vous me dites : « Peu me chaut
qu'il se soit relevé d'entre les morts. »
											Symboliquement,
j'y accorde de l'importance.
											Cette métaphore me paraît
si éloquente et si déterminée
											que je ne vais pas tenter
de vous dissuader.
											Vous êtes passé d'une vérité extérieure
à une vérité intérieure,
											de la science à l'art.
											Je crains que nous ayons tendance
à brouiller la frontière entre les deux,
											à transformer nos vérités
intérieures en vérités extérieures,
											ou à ne pas être impartial entre les deux.
											Quand des gens nous relate
des vérités intérieures,
											nous souhaitons qu'ils les argumentent
avec des normes des vérités extérieures.
									","
											Bunun dışsal bir iddia
olduğunu öne sürerim,
											çünkü bedenen yükseldi ya da yükselmedi.
											Yükselme meselesine girmeyeceğim,
											fakat bunun dışsal bir iddia
olduğunu söylerim.
											Gerçekleşti veya gerçekleşmedi.
											Fakat şöyle derseniz, ""Dirilip
dirilmemesiyle ilgilenmiyorum.
											Bu sembolik olarak önemli
											ve bu metafor bana
çok anlamlı, amaçlı geliyor
											ve seni ikna etmeye çalışmayacağım.""
											Şimdi bunu dışsaldan
içsel gerçeğe çevirdiniz,
											bilimden sanata.
											Bu konuda net olmama, içsel
gerçeklerimizi dışsal gerçekliğe taşıma
											veya her ikisinde de
adil olmama eğilimine sahibiz
											ve insanlar bize içsel gerçeklerini
											söyledikleri zaman da,
onları dışsal gerçeklerle
											savunma yapmaya
teşvik etme eğilimine sahibiz.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											So I'm talking here about outer truth,
about objective things.
											And there was an objective reality
in my haunted house, right?
											Now that I've told you about the gas leak,
											I doubt a single person here
would be like,
											""I still think there was a ghost, too"" —
									","
											Estoy hablando de verdades externas,
acerca de cosas objetivas.
											Había una realidad objetiva 
en mi casa embrujada, ¿cierto?
											Ahora que les dije de la fuga de gas,
											dudo que alguien aquí diga:
											""Aún creo que había un espíritu, también"".
									","
											Então, eu estou aqui a falar 
da verdade exterior, de coisas objetivas.
											Havia uma realidade objetiva na minha 
casa assombrada, não era?
											Agora que já falei da fuga de gás,
											duvido que uma única pessoa 
aqui dissesse:
											""Eu ainda acho que era um fantasma"".
									","
											Je vous parle donc des vérités extérieures
et des choses objectives.
											Il y avait bien une réalité objective
à ma maison hantée, n'est-ce pas ?
											Maintenant que je vous ai parlé
de la fuite de gaz,
											je doute que quelqu'un parmi vous
											pense qu'il avait quand même un fantôme.
									","
											Ben burada dışsal gerçeklerden,
nesnel şeylerden bahsediyorum.
											Benim perili evimde de
nesnel bir gerçeklik var, değil mi?
											Size gaz sızıntısını anlattım,
											burada birisinin şöyle diyeceğini sanmam,
											""Bence orada bir ruh da vardı"" —
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											because as soon as we have
these scientific explanations,
											we know to give up the ghost.
											We use these things as stopgaps
for things that we can't explain.
											We don't believe them because of evidence;
											we believe them because
of a lack of evidence.
									","
											porque tan pronto como obtenemos
una explicación científica,
											descartamos al espíritu.
											Usamos estas cosas como parches
para lo que no podemos explicar.
											No creemos en ellas porque 
tengamos evidencia;
											creemos en ellas por falta de evidencia.
									","
											Porque, assim que temos 
uma explicação científica,
											sabemos que desistimos do fantasma.
											Usamos essas coisas como uma interpretação
de coisas que não podemos explicar.
											Não acreditamos neles
por termos provas,
											acreditamos neles por falta de provas.
									","
											En effet, dès que nous avons
une explication scientifique,
											nous pouvons abandonner
la thèse du fantôme.
											Ce sont des palliatifs que nous utilisons
pour expliquer l'inexplicable.
											On n'y croit pas sur base de preuves.
											On y croit précisément parce que
nous n'avons pas de preuve.
									","
											Çünkü bilimsel açıklamalara
ulaştığımız anda ruhları
											bir kenara bırakmayı biliyoruz.
											Açıklayamadığımız şeyler için
geçici tedbir gibi şeyleri kullanıyoruz.
											Onlara kanıtlardan ötürü inanmıyoruz,
											kanıt eksikliğinden ötürü inanıyoruz.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											So there is a group in Los Angeles
											called the Independent
Investigations Group, or the IIG,
											and they do great work.
											They'll give a $10,000 prize
											to anyone who can show,
under scientific conditions,
											that they have a paranormal ability.
											No one's done it yet,
											but they've had a couple people
who claim that they were clairaudients,
											which means that they can hear voices
either from the great beyond
											or they can read minds.
											And they had one person
who was very sincere,
											who believed that he could read minds.
											So they set up a test with him,
and this is the way it always works.
											The group says, ""OK, we have a protocol,
											we have a way to scientifically test this.
											Do you agree with it?""
											The person says yes. Then they test it.
											It's very important that both sides agree.
											They did that, they tested him.
											They said, ""OK, you know what?
											You weren't able to predict
what Lisa was thinking.
											It matched up about the same as chance.
											Looks like you don't have the power.""
									","
											Hay un grupo en Los Ángeles
											llamado el Grupo de Investigaciones
Independientes, o GII,
											y hacen un gran trabajo.
											Darán un premio de USD 10 000
											a quien pueda probar,
bajo condiciones científicas,
											que tiene una habilidad paranormal.
											Nadie lo ha logrado aún,
											pero fue una pareja que aseguraba
que eran clarioyentes,
											o sea, que pueden escuchar voces
del más allá
											o que pueden leer la mente.
											Y ellos tenían a una persona
muy sincera,
											que creía que él podía leer la mente.
											Prepararon una prueba con él, 
y así es como funciona.
											El grupo dice ""Tenemos un protocolo,
											tenemos una manera de probar esto
científicamente.
											¿Está de acuerdo?""
											La persona dice sí. 
Ellos lo ponen a prueba.
											Es importante que ambas partes 
estén de acuerdo.
											Lo estuvieron, ellos lo pusieron a prueba.
											Dijeron ""¿Sabe algo?
											Ud. no pudo predecir
lo que Lisa estaba pensando.
											Más bien fue casualidad.
											Parece que Ud. no tiene ese poder"".
									","
											Há um grupo em Los Angeles,
											que se chama o Independent 
Investigations Group, ou IIG
											que faz um ótimo trabalho.
											Darão um prémio de 10 000 dólares
											a quem conseguir mostrar,
sob condições científicas,
											que tem uma capacidade paranormal.
											Ainda ninguém fez isso,
											mas já ouve umas pessoas que 
afirmam que eles eram clarividentes,
											o que significa que 
ouvem vozes do além
											ou que podem ler mentes.
											Houve uma pessoa que foi muito sincera,
											que acreditava que podia ler mentes.
											Então, fizeram um teste com ela.
											As coisas funcionam assim:
											O grupo diz: ""Ok, temos um protocolo.
											""Temos uma forma
de testar cientificamente.
											""Concorda com isso?""
											Se a pessoa diz que sim,
eles testam-na.
											É muito importante que
os dois lados concordem.
											Fizeram isso e testaram-na.
											Disseram: ""Ok, sabe uma coisa?
											""Você não foi capaz de revelar 
o que a Lisa estava a pensar.
											""Correspondeu a uma coisa
parecida com a sorte.
											""Parece que você não tem esse poder"".
									","
											Il y a une communauté à Los Angeles
											qui s'appelle Groupe d'Investigation
Indépendant, GII.
											Ils font un boulot fantastique.
											Ils offrent un prix de 10 000 dollars
											à qui pourra prouver scientifiquement
											qu'il possède des pouvoirs paranormaux.
											Personne n'y est encore parvenu.
											Ils ont eu des personnes qui prétendaient
être clairentendants,
											ce qui signifie qu'ils peuvent entendre
les voix venues d'outre-tombe
											ou qu'ils peuvent lire dans l'esprit.
											Il y a aussi eu une personne
qui était très sincère,
											et croyait fermement qu'elle pouvait
lire dans l'esprit des gens.
											Ils préparent un test avec elle.
Ça se passe toujours de la même manière.
											Le groupe dit ceci :
« Bon, voici notre protocole
											pour tester scientifiquement ceci.
											Êtes-vous d'accord ? »
											La personne accepte.
Le groupe fait le test.
											C'est primordial que les deux
soient ok.
											Ils font donc le test sur la personne.
											Ils disent alors : « Vous savez quoi ?
											Vous n'avez pas pu prédire
ce que Lisa était en train de penser.
											La probabilité est la même que le hasard.
											Il semble que vous n'ayez pas
de pouvoir particulier. »
									","
											Los Angeles'da Bağımsız Araştırma Grubu
											veya BAG adında bir grup var,
güzel şeyler yapıyorlar.
											Bilimsel koşullar altında
											paranormal bir kabiliyete
sahip olduğunu gösterebilen
											kişiye 10.000 dolar ödül verecekler.
											Henüz kimse yapmadı,
											fakat duru işitiye sahip olduğunu,
yani normal ötesi sesleri duyabildiğini
											veya zihin okuyabildiklerini
iddia eden birkaç insan var.
											Zihin okuyabildiğine inanan,
											çok samimi bir kişi vardı.
											Ona bir test yaptılar ve
bu hep şu şekilde işliyor.
											Grup diyor ki, ""Tamam,
bir protokolümüz var,
											bunu bilimsel olarak
kanıtlama yolumuz var.
											Kabul ediyor musunuz?""
											Kişi evet diyor. Sonra test ediyorlar.
											İki tarafın da kabul etmesi önemli.
											Onu test ettiler.
											Dediler ki, ""Biliyor musun?
											Lisa'nın düşündüğü şeyi tahmin edemedin.
											Şans eseri aynı şey çıktı.
											Öyle bir gücün yokmuş gibi görünüyor.""
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											And that gave them the opportunity
											to compassionately sit down with him
and have a very difficult discussion,
											which basically amounted to,
											""Hey, we know you're sincere,
and what that means is,
											you do hear something in your head.""
									","
											Eso les dio la oportunidad
											de sentarse con él con compasión
y tener una discusión difícil,
											que básicamente se redujo a:
											""Oiga, sabemos que Ud. es sincero,
y eso significa,
											que sí escucha algo en su cabeza"".
									","
											Isso deu-lhes a oportunidade
											de se sentarem compassivamente com ele
e ter uma conversa muito difícil,
											que basicamente se resume a isto:
											""Sabemos que você é sincero.
											""O que acontece é que você
ouve algo na sua cabeça"".
									","
											Ils lui donnent ensuite l'occasion
											d'avoir une conversation difficile,
avec beaucoup de compassion.
											La conversation revient à dire :
											« On sait que vous êtes sincère.
											Ça signifie que vous entendez
quelque chose dans votre esprit. »
									","
											Bu da onlara o kişiyle samimice
											oturup çok zor bir tartışma
yapma fırsatını verdi,
											tartışma kısaca şöyleydi:
											""Samimi olduğunu ve bunun
ne olduğunu biliyoruz,
											kafanın içinde sesler duyuyorsun.""
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											And that guy got to make
the very difficult decision,
											but really the life-changing decision
about whether to go get help.
											We're actually helping people
to make these connections
											that maybe before seemed like
otherworldly explanations,
											help draw us into reality
and maybe change our lives for the better.
									","
											Ese día, el hombre tomó la difícil
											pero transformadora decisión
de buscar ayuda.
											En realidad ayudamos a la gente
a hacer estas conexiones
											que quizá antes parecían ser 
explicaciones fuera de este mundo,
											la ayudamos trayéndolos a la realidad
y a cambiar sus vidas por su bien.
									","
											E aquele tipo teve 
que tomar a decisão muito difícil,
											a decisão de procurar ajuda,
o que mudaria a vida dele.
											Estamos a ajudar as pessoas
a fazer essas ligações
											que anteriormente pareciam
ser explicações sobrenaturais,
											e nos ajudam a ver a realidade
e talvez a mudar a nossa vida para melhor.
									","
											La personne doit prendre
une décision très dure,
											mais qui transformera sa vie :
va-t-il demander de l'aide ?
											Nous aidons ces personnes
à faire ces types de liens pour des choses
											qui apparemment ne pouvaient être
expliquées autrement que par le surnaturel
											et les ramener à la réalité,
et changer leur vie pour le mieux.
									","
											Onun da çok zor bir
karar vermesi gerekiyordu,
											yardım alıp almayacağına dair,
hayatını değiştirecek bir karar.
											Aslında insanlara, önceden
uhrevi açıklamalar olarak görünen
											bu bağlantıları kurma
konusunda yardımcı oluyoruz,
											bu da bizi gerçekliğe çekiyor
ve belki de yaşamımızı iyileştiriyor.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											Now, on the other hand,
maybe one time it'll turn out to be true.
											Maybe we'll find out there are ghosts,
											and holy shit, it will be the best thing!
											And every time I do
one of these investigations,
											I still get so excited,
											and I'm like 75 into them,
											and still I swear on number 76,
I'm going to be like, ""This is the one!""
									","
											Por otra parte, quizá alguna vez
esto no será cierto.
											Quizá descubramos que hay espíritus,
											y diablos, ¡será de lo mejor!
											Cada vez que hago una de estas
investigaciones,
											me emociono mucho,
											y eso que he hecho como 75,
											y juro que en la 76 estaré pensando,
""¡Esta será la buena!""
									","
											Por outro lado, 
talvez um dia isso venha a ser verdade.
											Talvez descubramos que há fantasmas,
											e caramba! será a melhor coisa!
											Sempre que faço uma destas investigações,
											ainda fico muito entusiasmada
											e já fiz umas 75.
											Ainda juro que, no número 76,
""Vai ser agora!""
									","
											Peut-être qu'un jour,
une allégation s'avérera vraie.
											Peut-être découvrirons-nous
que les fantômes existent.
											Et, bigre, ce serait cool !
											A chacune de mes investigations,
											je suis super enthousiaste.
											J'en suis à ma 75ème maintenant,
											et je vous jure que la prochaine,
je penserai que ce sera la bonne.
									","
											Ayrıca belki de bir gün
gerçek olduğu ortaya çıkacaktır.
											Belki de ruhların var olduğunu bulacağız,
											vay canına, muhteşem olurdu!
											Bu araştırmaları ne zaman yapsam
											hâlâ heyecanlanıyorum ve 75 tane yaptım,
											76. araştırmada yine, ""İşte bu!""
diyeceğime yemin edebilirim.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											Maybe I'm just eternally optimistic,
but I hope I never lose this hope,
											and I invite you to take
this same attitude
											when people share
their outer beliefs with you.
											When talking about testable claims,
											respect them enough to ask
these good questions.
											Challenge and see
how you can examine them together,
											because there's this idea
that you can't respect a belief
											and still challenge it,
but that's not true.
											When we jiggle the lock,
when we test the claim,
											we're saying, OK, I respect you,
I'm listening to what you're saying,
											I'm going to test it out with you.
											We've all had that experience
where you're telling someone something,
											and they're like, ""Oh,
that's really interesting, yeah,""
											you know you're being had.
											But when someone says, ""Really? Huh.
											Sounds a little sketchy to me,
but I'm listening,""
											you at least know
you're being engaged and respected.
											And that's the kind of attitude
we should have with these claims.
											That's showing someone
that you care what they're saying.
											That's respect.
									","
											Quizá sea una eterna optimista, 
pero espero nunca perder esta esperanza,
											los invito a adoptar esta misma actitud
											cuando la gente comparta
sus creencias externas con Uds.
											Cuando hablen de aseveraciones
comprobables,
											respetémoslas lo suficiente
preguntando lo siguiente.
											Desafíen y vean cómo examinar 
la situación juntos,
											porque existe la idea de que 
no se puede respetar una creencia
											y desafiarla al mismo tiempo,
pero eso no es cierto.
											Cuando forzamos la cerradura,
cuando ponemos a prueba esto,
											decimos, bien, te respeto, 
escucho lo que dices,
											voy a comprobarlo contigo.
											Todos hemos tenido esa experiencia
cuando le decimos algo a alguien,
											y ellos dicen ""Oh, qué interesante, sí"",
											pero saben que no los están 
tomando en serio.
											Pero cuando alguien dice,
""De verdad, hmm.
											Suena extraño, pero estoy escuchando"",
											al menos sabes que te están
tratando con respecto.
											Y ese es el tipo de actitud que 
deberíamos tomar en estos casos.
											Así le muestran a alguien 
que les importa lo que les dicen.
											Eso es respeto.
									","
											Talvez eu seja uma eterna otimista, 
mas espero nunca perder a esperança,
											Convido-vos a tomar a mesma atitude
											quando as pessoas partilharem 
as suas crenças convosco.
											Ao falar sobre reivindicações testáveis,
											respeitem-nas o suficiente
para fazer as boas perguntas.
											Desafiem-nos e vejam como 
podem examinar isso juntos,
											porque há a ideia de que
não podemos respeitar uma crença
											nem desafiá-la, 
mas isso não é verdade.
											Quando forçamos a fechadura, 
quando testamos uma afirmação,
											estamos a dizer: ""Ok, eu respeito-o, 
estou a ouvir o que está a dizer,
											""vou testá-lo consigo"".
											Todos tivemos essa experiência 
quando dizemos algo a alguém,
											e ele responde:
""Oh, isso é muito interessante'.
											Sabemos que não estamos
a ser levados a sério.
											Mas quando alguém diz: 
""A sério? Hum...
											""Parece-me um pouco forçado, 
mas estou a ouvir"",
											pelo menos, sabemos que
estamos a ser ouvidos e respeitados.
											Esse é o tipo de atitude 
que devemos ter com essas afirmações.
											Isso mostra que nos
importamos com o que eles dizem.
											Isso é respeito.
									","
											Je suis une indécrottable optimiste.
J'espère ne jamais perdre mon espoir.
											J'aimerais que vous cultiviez
la même attitude
											quand quelqu'un partage avec vous
ses vérités extérieures.
											Quand il s'agit d'allégations vérifiables,
											soyez respectueux pour poser
les bonnes questions.
											Mettez-les au défi et discutez comment
vous pouvez les examiner ensemble.
											L'idée est diffuse que l'on ne peut pas
respecter une croyance
											tout en la mettant au défi,
mais ce n'est pas vrai.
											Quand on tente d'ouvrir le coffre-fort,
qu'on met l'allégation à l'épreuve,
											on affirme son respect pour l'autre,
car on écoute ce qu'il a à dire,
											et on est prêt à le tester ensemble.
											Nous avons tous vécu l'expérience
de relater quelque chose à quelqu'un
											et ils prétendent être intéressés.
											Nous savons qu'ils ne nous croient pas.
											Mais si quelqu'un réagit ainsi :
« Vraiment ? Hum.
											Ça me semble un peu vague,
mais je t'écoute. »
											Nous savons qu'on nous écoute,
et qu'on nous respecte.
											C'est ainsi que nous devons ouvrir
notre esprit à ces allégations.
											C'est montrer son respect
et son attention aux propos de l'autre.
											C'est ça, le respect !
									","
											Belki de sonsuz iyimserimdir, ama
umarım bu umudumu hiç kaybetmem
											ve insanlar, sizlerle dışsal
inançlarını paylaştığında,
											sizleri aynı tutumu
sergilemeye davet ediyorum.
											Test edilebilir iddialardan bahsederken,
											onlara bu güzel soruları
soracak kadar güvenin.
											Onları, birlikte nasıl
inceleyebileceğinizi düşünün ve görün,
											çünkü bir fikre saygı duymadan da o fikre
meydan okuyabileceğiniz fikri vardır,
											ama bu doğru değil.
											Kilidi salladığımızda,
iddiayı test ettiğimizde
											şöyle deriz, tamam, saygı
duyuyorum, seni dinliyorum,
											bunu seninle test edeceğim.
											Birisine bir şeyler anlatırken
hepimiz bunu yaşamışızdır
											ve onlar da ""Ah, gerçekten
çok ilginç, evet"" demiştir,
											dinlenmediğini bilirsiniz.
											Fakat birisi ""Gerçekten mi? Ha.
											Biraz eksik gibi geldi, ama dinliyorum""
											dediğinde dinlendiğinizi,
saygı duyulduğunuzu bilirsiniz.
											Bu iddialara bu tür
tutumlar sergilemeliyiz.
											Bu, bir insanın söylediği
şeyle ilgilendiğinizi gösterir.
											Bu saygıdır.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											Now, yes, most of these searches
will come up empty,
											but that's how all of science works.
											Every cure for cancer so far
has not panned out,
											but we don't stop looking,
											for two reasons.
											Because number one, the answer matters.
											Whether it's looking at the afterlife
or the paranormal or the cure for cancer,
											it all amounts to the same question:
											How long will we be here?
									","
											Ahora bien, sí, la mayoría de estas 
búsquedas no arrojan resultados,
											pero así funciona la ciencia.
											Ninguna cura contra el cáncer 
ha resultado hasta el momento,
											pero no dejamos de buscarla,
											por dos razones.
											Primero, porque el asunto es importante.
											Sea buscar la vida después de la muerte
o lo paranormal o la cura para el cáncer,
											todo se resume a la misma pregunta:
											¿Cuánto tiempo estaremos aquí?
									","
											A maior parte dessas pesquisas
não deu em nada,
											mas é assim que a ciência funciona.
											Todas as hipóteses para a cura do cancro
até agora não tem dado resultado,
											mas não deixamos de procurar,
											por duas razões.
											Número um, porque a resposta é importante.
											Quer se trate de verificar a vida além-túmulo
ou o paranormal ou a cura do cancro,
											tudo se resume à mesma pergunta:
											""Quanto tempo estaremos aqui?""
									","
											La plupart de ces enquêtes
s'avéreront négatives.
											C'est ainsi que la science avance.
											Tous les traitements que nous développons
contre le cancer s'avèrent inefficaces.
											Mais nous continuons de chercher
											pour deux raisons.
											D'abord parce que la réponse
a de l'importance.
											La vie après la mort et le surnaturel,
ou un traitement contre le cancer :
											ça revient à investiguer
la même question :
											pour combien de temps sommes-nous ici ?
									","
											Pekâlâ, çoğu araştırmaların sonu
boşa çıktı, fakat bilim böyle işler.
											Şu ana dek kanser için üretilen
her tedavi başarıya ulaşmadı,
											ama bakmayı bırakmıyoruz,
											iki nedenden ötürü.
											Birincisi, cevap önemlidir.
											İster öbür dünyayı, ister paranormali
veya kanser tedavisini ele alalım,
											hep aynı soruya çıkarız:
											Ne kadar süre burada kalacağız?
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
											And two, because looking for the truth,
											being open-minded,
											and being willing to be wrong
and to change your whole worldview
											is awe-inspiring.
									","
											Y dos, porque buscar la verdad,
											tener mente abierta,
											y tener disposición a equivocarse
y a cambiar la perspectiva del mundo
											es formidable.
									","
											E segundo, porque procurarmos a verdade,
											com a mente aberta
											e estarmos dispostos a estar errados
e a mudar a visão do mundo inteiro
											é inspirador.
									","
											Deuxièmement parce que
rechercher la vérité,
											garder l'esprit ouvert,
											et être prêt à se tromper
et changer sa vision du monde,
											c'est super inspirant.
									","
											İkincisi, doğruyu aradığımız
için, açık zihinli olmak
											ve yanlışa hazır olmak, dünya
görüşünüzü değiştirmek büyüleyicidir.
									",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
"
","
","
","
","
",A scientific approach to the paranormal,Carrie Poppy,12:58,"death,science,curiosity,fear,health,society,mind,sound,storytelling"
