en,fr,es,de,title,speaker,duration,tags
"
											When I get onto the plane,
											I use my gift of gab to ask the lady
to put my bag up, and they graciously do.
											I try not to eat or drink on a plane
											because I don't want to have to
get up and walk on the plane,
											but nature has its own schedule,
											and not long ago,
it knocked and I answered.
											So I walked up to the front of the plane
											and gabbed with the flight attendant,
											and said, ""Can you watch the door?
I can't reach the lock.""
											So I'm in there doing my business,
and the door flies open.
											And there's a gentleman there
											with a look of horror on his face.
											I'm sure I had the same look.
											As I came out, I noticed
that he was sitting right across from me,
											and he's in total, complete embarrassment.
											So I walk up to him and I quietly go,
											""Are you going to remember this
as much as I am?""
									","
											Quand je monte dans l'avion,
											avec ma langue bien pendue,
je demande à ce qu'on range mon sac,
											ce qui est fait avec bienveillance.
											J'essaye de ne pas manger, boire en vol
											car je ne veux pas avoir
à me lever et marcher
											mais la nature a son programme
											et, il y a peu, elle a frappé
et j'ai ouvert la porte.
											J'ai marché jusqu'à l'avant de l'avion
											et discuté avec le personnel de vol :
											« Pouvez-vous surveiller la porte ?
Je n'atteins pas le verrou. »
											Me voilà, à faire mon affaire
quand on ouvre la porte en grand.
											Il y avait un monsieur
											avec l'air horrifié.
											Je devais être tout aussi horrifiée.
											En sortant, j'ai remarqué
qu'il était assis en face de moi
											et qu'il était extrêmement gêné.
											Je vais le voir et lui dis doucement :
											« Allez-vous vous en souvenir
autant que moi ? »
									","
											Cuando me subo al avión,
											uso mi don de la palabra para pedirle
a la srta. que suba mi bolso y lo hace.
											Trato de no comer ni beber en el avión
											porque no querría levantarme 
y caminar en el avión,
											pero la naturaleza
tiene su propio horario,
											y no hace mucho, me llamó y le respondí.
											Así que caminé hacia el frente del avión
											y hablé con la azafata,
											y dije, ""¿Podría cuidarme la puerta?
No alcanzo el seguro"".
											Ahí estaba yo haciendo mis asuntos,
cuando la puerta se abrió.
											Y había un caballero ahí
											con una mirada de horror en su rostro.
											Seguramente yo tenía la misma mirada.
											Al salir, noté que estaba sentado
justo frente a mí,
											estaba completamente avergonzado. 

											Me levanto y voy hacia él silenciosamente
											""¿Va Ud. a recordar esto tanto como yo?""
									","
											Wenn ich an Bord gehe,
											bitte ich eine Stewardess,
meine Tasche zu verstauen.
											Ich esse und trinke nichts,
											um nicht aufstehen und
durch das Flugzeug laufen zu müssen.
											Doch die Natur hat ihre eigenen Pläne.
											So wie letztens.
											Ich ging also nach vorne
											und bat die Stewardess:
											""Können Sie bitte die Tür bewachen.
Ich bin zu klein, um abzuschließen.""
											Gerade als ich auf der Toilette
bin, geht die Tür auf.
											Ein Mann steht vor mir
											mit einem entsetzten Gesichtsausdruck.
											Ich war auch entsetzt.
											Es stellte sich heraus, dass er
mir direkt gegenüber saß,
											und dass er vor Scham im Boden versank.
											Ich ging also zu ihm und frage leise:
											""Werden Sie dieses Bild
auch für immer im Kopf behalten?""
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Lachen)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											And he goes, ""I think so.""
									","
											Il m'a dit : « Je crois bien. »
									","
											Y responde, ""Creo que sí"".
									","
											Und er antwortete: ""Vermutlich.""
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Lachen)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											Now, while he's probably
not talking about it publicly, I am.
									","
											Il n'en parle probablement
pas en public, mais moi si.
									","
											Mientras él probablemente 
no habla de ello públicamente, yo sí.
									","
											Er erzählt diese Geschichte
vermutlich nicht herum, so wie ich.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Lachen)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											But we talked for the rest of the flight,
											and we got to know each other,
our families, sports, work,
											and when we landed, he said,
											""Michele, I noticed
someone put your bag up.
											Can I get that for you?""
											And I said, ""Of course, thank you.""
											And we wished each other well,
											and the most important thing that day
											was that he was not going to leave
with that embarrassment,
											that experience of embarrassment.
											He won't forget it, and neither will I,
											but I think he will remember more
											our chat and our different perspectives.
									","
											Nous avons discuté durant le reste du vol
											et avons fait connaissance —
nos familles, le sport, le travail —
											et à l'atterrissage, il a dit :
											« J'ai vu que quelqu'un
avait rangé votre sac.
											Puis-je vous le descendre ? »
											J'ai dit : « Bien sûr, merci. »
											Nous nous sommes salués
											et la chose la plus importante
											était qu'il ne partirait pas
avec cette gêne,
											cette expérience de gêne.
											Il ne l'oubliera pas, et moi non plus,
											mais je pense qu'il se souviendra plus
											de notre discussion
et de nos points de vue différents.
									","
											Pero hablamos durante el resto del vuelo,
											nos conocimos, sobre nuestras familias,
deportes, trabajo,
											y cuando aterrizamos, me dijo,
											""Michelle, noté que alguien 
subió tu bolso.
											¿Te lo puedo bajar yo?""
											Y dije, ""Por supuesto, gracias"".
											Y nos despedimos,
											lo más importante de ese día
											fue que él no se fue avergonzado,
											con esa experiencia de vergüenza.
											Él no lo va a olvidar y yo tampoco,
											pero creo que recordaremos más
											nuestra charla y nuestras perspectivas.
									","
											Aber wir unterhielten uns den Flug über,
											lernten uns kennen,
unsere Familien, Hobbys, Jobs.
											Als wir landeten, sagte er:
											""Michele, deine Tasche ist so weit oben,
											soll ich sie herunterholen?""
											Ich sagt: ""Na klar, vielen Dank.""
											Und wir verabschiedeten uns.
											Das wichtigste an diesem Tag war,
											dass wir nicht zugelassen
haben, dass diese Scham
											im Raum stehen blieb.
											Wir werden uns beide
an dieses Erlebnis erinnern,
											aber hoffentlich noch mehr

											an unser Gespräch und unsere Sichtweisen.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											When you travel internationally,
											it can be even more challenging
in certain ways.
											A few years ago, I was in Zanzibar,
											and I come wheeling in,
											and think about that.
											Short, white, blond woman in a chair.
											That doesn't probably happen every day.
											So I go up, and with my gift of gab,
I start to talk to the agent.
											So friendly, and I ask
about their culture and so forth,
											and I notice there wasn't a jet bridge.
											So I had to kind of say,
											""Not only do you have to lift my chair,
											I could use some help
getting up the steps.""
											So we got to spend about an hour together
while we waited for the flight,
											and it was the most magnificent hour.
											Our perspective changed
for both of us that day.
											And once I got on the flight,
											he patted me on the back
and wished me well,
											and I thanked him so much.
											And again, I think he's going
to remember that experience more
											than when I first came in,
and there was a bit of hesitation.
									","
											Quand vous voyagez à l'international,
											cela peut être un défi encore plus grand.
											Il y a quelques années, j'étais à Zanzibar
											et je suis arrivée en roulant,
											réfléchissez-y :
											une petite femme blanche,
blonde, en chaise roulante.
											Cela ne doit pas arriver tous les jours.
											Avec ma langue bien pendue,
j'ai commencé à parler à l'agent.
											Il était si amical,
je l'ai questionné sur leur culture
											et j'ai remarqué
qu'il n'y avait pas de passerelle.
											Alors j'ai dû lui dire :
											« Vous devrez porter mon fauteuil,
											mais j'aurai aussi besoin d'aide
pour monter les marches. »
											Nous avons passé une heure ensemble
en attendant l'avion
											et ce fut une heure formidable.
											Nos points de vue respectifs
ont changé ce jour-là.
											Une fois à bord,
											il m'a donné une tape amicale
et m'a souhaité bon voyage,
											je l'ai remercié pour tout.
											A nouveau, il se souviendra plus
de cette expérience
											que de mon arrivée et de son hésitation.
									","
											Cuando viajas internacionalmente,
											puede ser más retador 
por diferentes formas.
											Hace unos años, estaba en Zanzíbar,
											y venía en mi escúter,
											mientras piensaba sobre ello.
											Mujer pequeña, blanca, rubia, 
en una silla de ruedas.
											Eso probablemente no pasa
todos los días.
											Subo y con mi don de palabra
hablo con el agente.
											Muy amable, le pregunto 
acerca de su cultura y etc.,
											noto que no era 
una pasarela de acceso.
											Así que tuve que decir,
											""No sólo tiene que levantar mi silla,
											también necesitaré ayuda
para subir las escaleras"".
											Tuvimos que esperar el vuelo juntos 
cerca de una hora
											y fue la hora más magnífica.
											La perspectiva de ambos cambió ese día.
											Cuando subí a mi vuelo,
											me palmeó en la espalda, 
y deseó que me fuera bien,
											y yo le agradecí mucho.
											Nuevamente, creo que el recordará
esa experiencia más
											que cuando entré primero, 
y hubo un poco de indecisión.
									","
											Internationale Flüge
können noch herausfordernder sein.
											Vor einigen Jahren flog ich nach Sansibar.
											Ich kam reingeholt —
											stellen Sie sich das mal vor:
											Eine kleine, weiße,
blonde Frau im Rollstuhl.
											Das passiert vermutlich nicht jeden Tag.
											Ich nutze also mein Kommunikationstalent
und spreche mit dem Mitarbeiter.
											Es war so nett! Wir unterhielten uns
											und mir fiel auf, dass es
keine Passagierbrücke gab.
											Ich musste ihn also irgendwie bitten,
											mich nicht nur aus meinem Stuhl zu heben,
											sondern auch mit den Treppen zu helfen.
											Wir verbachten eine ganze Stunde zusammen.
											Es war fantastisch.
											Wir beide lernten an diesem Tag dazu.
											Und als mein Flug ging,
											klopfte er mir auf die Schulter
und wünschte mir alles Gute
											und ich bedankte mich bei ihm.
											Und wieder erinnert er sich
hoffentlich mehr an unser Gespräch
											als an den Moment, wo er
mich zuerst sah und zögerte.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											And as you notice, I get a lot of help.
											I would not be where I am today
											if it was not for my family,
my friends, my colleagues
											and the many strangers
											that help me every single day of my life.
											And it's important
that we all have a support system.
											Asking for help is a strength,
											not a weakness.
									","
											Vous remarquez que j'ai beaucoup d'aide.
											Je ne serais pas où j'en suis aujourd'hui
											sans ma famille, mes amis, mes collègues
											et les nombreux inconnus
											qui m'aident chaque jour.
											Il est important que nous ayons
un système de soutien.
											Demander de l'aide est une force,
											pas une faiblesse.
									","
											Como podrán notar, 
obtengo mucha ayuda.
											No estaría donde estoy hoy
											si no fuera por mi familia, 
mis amigos, mis colegas,
											y tantos extraños
											que me ayudan cada día de mi vida.
											Y es importante que todos tengamos
un sistema de apoyo.
											Pedir ayuda es una fortaleza,
											no una debilidad.
									","
											Sie sehen, dass ich
sehr viel Hilfe bekomme!
											Ich wäre heute nicht hier
											ohne die Hilfe von Familie,
Freunden und Kollegen.
											Und auch die vielen fremde Menschen,
											die mir jeden Tag helfen!
											Es ist wichtig, dass wir alle
Unterstützung bekommen.
											Um Hilfe zu bitten, ist eine Stärke
											und keine Schwäche.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Beifall)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											We all need help throughout our lifetime,
											but it is just as important
											that we are part
of other people's support systems.
											We must adopt that way of giving back.
											We all obviously have a role to play
in our own successes,
											but think about the role we have to play
in other people's successes,
											just like people do for me
every single day.
									","
											Nous avons tous besoin d'aide
au cours de notre vie
											mais il est tout aussi important
											de faire partie des systèmes
de soutien des autres.
											Nous devons adopter
le fait de donner en retour.
											Nous avons tous un rôle à jouer
dans notre réussite personnelle
											mais pensez au rôle à jouer
dans la réussite des autres,
											comme tant de gens
le font pour moi au quotidien.
									","
											Todos necesitamos ayuda en nuestra vida,
											pero es tan importante
											como formar parte del sistema 
de apoyo de otras personas.
											Debemos adoptar esa manera 
de darle a los demás.
											Todos tenemos un rol que jugar
en nuestros éxitos,
											pero piensen también en el rol 
que tenemos en el éxito de los demás,
											justo como el de la gente
que me ayuda cada día.
									","
											Jeder von uns braucht Hilfe,
unser Leben lang.
											Aber genauso wichtig ist es,
											dass wir eine Hilfe für andere sind.
											Wir müssen Wege des Zurückgebens finden.
											Wir haben Einfluss auf
unseren eigenen Erfolg,
											aber wir beeinflussen auch,
wie erfolgreich andere Menschen sind.
											Wie bei mir. Jeden Tag aufs Neue.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											It's vitally important
that we help each other,
											because society is increasingly
placing people in silos
											based on biases and ideologies.
											And we must look past the surface
											and be confronted with the truth
											that none of us are what you can see.
											There's more to us than that,
											and we're all dealing with things
that you cannot see.
											So living a life free of judgment
											allows all of us to share
those experiences together
											and have a totally different perspective,
											just like the couple of people
I mentioned earlier in my stories.
									","
											Il est d'importance vitale
de nous aider les uns les autres
											car la société met de plus en plus
les gens dans des silos
											en fonction de leur parti pris
et de leur idéologie.
											Nous devons aller au-delà de la surface
											et être confrontés à la vérité :
											personne n'est ce que vous pouvez voir.
											Nous sommes plus complexes que cela
											et nous gérons des choses
que l'on ne peut pas voir.
											Vivre une vie sans jugement
											nous permet de partager
ces expériences ensemble
											et d'avoir un point de vue différent,
											comme pour les personnes
dont j'ai parlé dans mes histoires.
									","
											Es sumamente importante 
que nos ayudemos entre nosotros,
											porque la sociedad coloca 
cada vez más gente en silos
											basándose en prejuicios e ideologías.
											Debemos mirar más allá de la superficie
											y confrontar la verdad
											que ninguno de nosotros
somos lo que aparentamos.
											Hay más de nosotros que eso,
											y todos luchamos con cosas 
que no se pueden ver.
											Vivir una vida libre de juicios
											nos permite a todos compartir
esas experiencias juntos
											y tener una perspectiva 
totalmente diferente,
											como esas cuantas personas
que mencioné antes en mis historias.
									","
											Es ist lebenswichtig,
dass wir einander helfen.
											Menschen entfremden sich
zunehmend voneinander,
											durch Vorurteile und Ideologien.
											Wir müssen hinter die Fassade schauen
											und die Wahrheit akzeptieren,
											dass keiner von uns das ist,
was man von außen sieht.
											Wir sind so viel mehr als das.
											Jeder von uns kämpft mit Dingen,
die man nicht sehen kann.
											Wenn wir weniger urteilen,
											können wir unsere Erfahrungen austauschen,
											die unseren Blickwinkel verändern.
											So wie die Menschen es taten,
von denen ich Ihnen erzählt habe.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											So remember, the only shoes
											you truly can walk in are your own.
											I cannot walk in yours.
											I know you can't walk in my size 1s —
									","
											Souvenez-vous, la seule place
											à laquelle vous pouvez
vous mettre est la vôtre.
											Je ne peux pas me mettre à votre place.
											Je sais que ne pouvez pas
vous asseoir dans mon fauteuil —
									","
											Así que recuerden, los únicos zapatos
											en los que realmente 
pueden caminar son los propios.
											Yo no puedo caminar en los suyos.
											Sé que Uds. no pueden caminar
en los míos, talla 1—
									","
											Vergessen Sie nicht:
											Nur Sie wissen, wie es sich
anfühlt, Sie zu sein.
											Ich weiß das nicht.
											Und Sie passen ganz sicher
auch nicht in mein Elektromobil —
											(Lachen)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											Versuchen Sie es mal.
											Wir können etwas viel besseres tun.
											Durch Mitgefühl, Mut und Verständnis
											können wir Seite an Seite gehen
											und uns gegenseitig unterstützen.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											but you can try.
											But we can do something better than that.
											With compassion,
courage and understanding,
											we can walk side by side
											and support one another,
											and think about how society can change
											if we all do that
											instead of judging
on only what you can see.
									","
											mais vous pouvez essayer.
											Nous pouvons faire mieux que cela.
											Avec de la compassion,
du courage et de la compréhension,
											nous pouvons marcher côte à côte
											et nous soutenir.
											Pensez à combien la société peut changer
											si nous faisons tous cela
											au lieu de juger uniquement
sur ce que nous pouvons voir.
									","
											pero podrían intentarlo.
											Aunque podemos hacer algo mejor que eso.
											Con compasión, valentía y entendimiento,
											podemos caminar lado a lado
											y apoyarnos mútuamente,
											piensen cómo la sociedad puede cambiar
											si hacemos eso
											en lugar de juzgar
únicamente lo que vemos.
									","
											Wie würde sich die Gesellschaft verändern,
											wenn wir alle so handeln,
											anstatt nur das Sichtbare zu beurteilen.
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Danke!
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Beifall)
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Danke!
									","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
"
","
","
","
","Asking for help is a strength, not a weakness",Michele L. Sullivan,11:55,"children,communication,community,compassion,empathy,humanity,personal growth,society,social change"
