en,pt,fr,es,tr,title,speaker,duration,tags
"
											This isn't any different
											than checking on Yelp or TripAdvisor
before going to a new restaurant.
											So, here is an example.
											This is an actual screenshot
of a vendor selling malware.
											Notice they're a vendor level four,
											they have a trust level of six.
											They've had 400 positive reviews
in the last year,
											and only two negative reviews
in the last month.
											We even see things like licensing terms.
											Here's an example of a site you can go to
											if you want to change your identity.
											They will sell you a fake ID,
											fake passports.
											But note the legally binding terms
for purchasing your fake ID.
											Give me a break.
											What are they going to do —
sue you if you violate them?
									","
											Isto não é muito diferente
											de ir consultar o Yelp ou o Tripdvisor
antes de ir a um restaurante novo.
											Este é um exemplo.
											É a imagem de um ecrã
de um fornecedor que vende vírus.
											Reparem que é um fornecedor
de nível quatro,
											— o nível de confiança é seis.
											Tiveram 400 críticas positivas
no ano passado,
											e só duas críticas negativas
no mês passado.
											Até vemos coisas
como condições de licenciamento.
											Este é um exemplo de um ""site""
onde podemos ir
											se quisermos mudar de identidade.
											Eles enviam-nos um BI falso,
											passaportes falsos.
											Mas reparem nas condições legais
para comprar o BI falso.
											Por amor de Deus!
											O que é que eles vão fazer?
Processam-nos se as violarmos?
									","
											Cela ne diffère pas
											de vérifier Yelp ou TripAdvisor
avant d'aller dans un nouveau restaurant.
											Voici un exemple.
											C'est une vraie capture d'écran
d'un vendeur des programmes malveillants.
											C'est un vendeur de niveau 4
											qui a un niveau de confiance de 6.
											Il a eu 400 commentaires positifs
l'année dernière
											et seulement 2 négatifs le mois précédent.
											Nous voyons des termes de licence.
											Voici un exemple de site
où vous pouvez aller
											si vous voulez changer d'identité.
											Ils vous vendront de fausses
cartes d'identité et faux passeports.
											Mais notez les termes légaux pour l'achat
de votre fausse carte d'identité.
											Sérieusement.
											Que vont-ils faire —
vous poursuivre en justice ?
									","
											Esto no difiere
											de ver en Yelp o TripAdvisor 
antes de ir a un restaurante nuevo.
											Aquí hay un ejemplo.
											Es una captura de pantalla real 
de un proveedor de malware.
											Tengan en cuenta que son 
un proveedor de nivel cuatro,
											y hay un nivel de confianza de seis.
											Tienen 400 comentarios 
positivos en el último año,
											y solo dos críticas negativas 
en el último mes.
											Incluso vemos cosas 
como condiciones de la licencia.
											Aquí un ejemplo 
de un sitio al que pueden ir
											si quieren cambiar su identidad.
											Ellos les venden una identificación falsa,
											pasaportes falsos.
											Pero observen los términos 
jurídicamente vinculantes
											por la compra de 
su documento de identidad falso.
											Pero en fin...
											¿Qué van a hacer? 
¿Demandarán si las infringen?
									","
											Bunun yeni bir restorana
											gitmeden önce Yelp veya TripAdvisor'da
araştırma yapmaktan farkı yok.
											Bir örnek görüyorsunuz.
											Bu, zararlı yazılım satan bir 
satıcının ekran görüntüsü.
											Dikkat edin, dördüncü seviye bir satıcı,
											güven seviyesi altı.
											Geçen yıl 400 olumlu yorum aldılar,
											iki olumsuz yorum geçen ay yapıldı.
											Lisans koşullarını bile görebiliyoruz.
											Bu da kimliğinizi 
değiştirmek istediğinizde
											girebileceğiniz bir site.
											Size sahte bir kimlik ve sahte
											pasaport satıyorlar.
											Ancak sahte kimlik alırken 
uyacağınız yasal koşullara bakın.
											Güldürmeyin insanı.
											Uymazsak ne yaparsınız yani,
mahkemeye mi verirsiniz?
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											This occurred a couple of months ago.
											One of our security
researchers was looking
											at a new Android malware application
that we had discovered.
											It was called Bilal Bot.
											In a blog post,
											she positioned Bilal Bot
as a new, inexpensive and beta alternative
											to the much more advanced GM Bot
											that was commonplace
in the criminal underground.
									","
											Isto aconteceu há uns meses.
											Uma das nossas investigadoras
de segurança estava a observar
											uma aplicação de um novo vírus Android
que tínhamos descoberto.
											Chamava-se Bilal Bot.
											Na publicação de um ""post"",
											ela situou o Bilal Bot
											como uma alternativa beta
nova e sem custos
											ao GM Bot muito mais avançado
											que era lugar comum
no mundo criminoso clandestino.
									","
											Cela est arrivé il y a quelques mois.
											Une chercheuse en sécurité travaillait
											sur une nouvelle application malveillante
Android que nous avions découverte.
											Elle s'appelait Bilal Bot.
											Dans un post de blog,
											elle décrivait Bilal Bot comme
la nouvelle alternative bon marché et bêta
											du GM Bot bien plus avancé
											qui était commun
dans la clandestinité criminelle.
									","
											Esto ocurrió hace un par de meses.
											Uno de nuestros investigadores 
de seguridad buscaba
											una nueva aplicación Android malware 
que habíamos descubierto.
											Se llamaba Bilal Bot.
											En un blog,
											se posiciona Bilal Bot como una 
nueva alternativa, de bajo costo y beta
											a la mucho más avanzada de GM Bot,
											un sitio común en el submundo del crimen.
									","
											Bu bir kaç ay önce ortaya çıktı.
											Güvenlik araştırmacılarımızdan biri
											yeni farkettiğimiz bir android
zararlı yazılımı araştırıyordu.
											Adı, Bilal Bot idi.
											Bir blog yazısında,
											Bilal Bot, yeraltı suç dünyasında
yaygın olan çok gelişmiş GM Bot'a
											daha ucuz bir beta alternatif
											olarak konumlandırılmış.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											This review did not sit well
with the authors of Bilal Bot.
											So they wrote her this very email,
											pleading their case
and making the argument
											that they felt she had evaluated
an older version.
											They asked her to please update
her blog with more accurate information
											and even offered to do an interview
											to describe to her in detail
											how their attack software was now
far better than the competition.
									","
											Esta opinião não caiu bem
nos autores do Bilal Bot.
											Portanto, escreveram-lhe este email,
											defendendo o seu caso
e argumentando
											que achavam que ela tinha avaliado
uma versão mais antiga.
											Pediam-lhe para fazer o favor
											de atualizar o blogue
com informações mais rigorosas
											e até se ofereceram
para fazer uma entrevista
											para explicarem em pormenor
											como o seu ""software"" de ataque
era muito melhor do que o da concorrência.
									","
											Ce commentaire n'a pas beaucoup plu
aux auteurs de Bilal Bot.
											Ils lui ont écrit ce mail,
											plaidant leur cause et argumentant
											qu'ils avaient l'impression
qu'elle avait évalué une ancienne version.
											Ils lui ont demandé
de mettre à jour son blog
											avec des informations plus exactes
											et ont même proposé une interview
											pour lui décrire en détails
											comment leur logiciel d'attaque était
maintenant meilleur que la compétition.
									","
											Esta reseña no les sentó bien 
a los autores de Bilal Bot.
											Y ellos le escribieron 
a este mismo correo electrónico,
											aclarando su caso y argumentando
											que creían que ella había evaluado 
una versión anterior.
											Le pidieron que, por favor, actualice 
su blog con información más precisa
											y se ofrecieron a dar una entrevista
											para describirle a ella con detalle
											cómo su software de ataque era ahora 
mucho mejor que el de la competencia.
									","
											Bu yorum Bilal Bot'un yaratıcılarının
pek hoşuna gitmemiş
											ve bu yüzden blog yazarına
bir e-posta atmışlar
											ve onun eski bir versiyonu incelemiş
											olduğunu düşündüklerini söylemişler.
											Ayrıca bloğunu daha doğru bilgilerle
güncellemesini rica etmişler
											ve hatta zararlı yazılımlarının
rekabet gücünün
											artık çok daha yüksek olduğunu
ayrıntıları açıklamak için
											bir görüşme önerisinde bulunmuşlar.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											So look,
											you don't have to like what they do,
											but you do have to respect
the entrepreneurial nature
											of their endeavors.
									","
											Vejam,
											não temos que gostar daquilo
que eles fazem,
											mas temos que respeitar
a natureza empresarial
											dos seus esforços.
									","
											Voyez-vous,
											pas besoin d'apprécier ce qu'ils font,
											mais il faut respecter
la nature entrepreneuriale
											de leur travail.
									","
											Así que miren,
											a Uds. no tiene por qué 
gustarles lo que hacen,
											pero tienen que respetar 
la naturaleza emprendedora
											de sus esfuerzos.
									","
											Yani bakın,
											yaptıkları iş hoşunuza gitmeyebilir
											ama adamların girişimci kişiliklerine
ve çabalarına
											saygı duymak zorundasınız.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşemeler)
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											So how are we going to stop this?
											It's not like we're going to be able
to identify who's responsible —
											remember, they operate with anonymity
											and outside the reach of the law.
											We're certainly not going to be able
to prosecute the offenders.
											I would propose that we need
a completely new approach.
											And that approach needs
to be centered on the idea
											that we need to change
the economics for the bad guys.
									","
											Como havemos de fazer parar isto?
											Não será possível 
identificar quem é responsável,
											eles funcionam a coberto do anonimato
											e fora do alcance da lei.
											Certamente não conseguiremos
processar os prevaricadores.
											Sugiro que precisamos
de uma abordagem totalmente nova.
											Essa abordagem precisa
de estar centrada na ideia
											de que precisamos de mudar
a economia para os vigaristas.
									","
											Comment allons-nous
mettre un terme à cela ?
											Ce n'est pas comme si nous pouvions
identifier qui est responsable —
											souvenez-vous, ils opèrent
en parfait anonymat
											et en dehors du cadre de la loi.
											Nous n'allons pas pouvoir
poursuivre les contrevenants en justice.
											Je pense qu'il nous faut
une approche entièrement nouvelle.
											Cette approche doit
être centrée sur l'idée
											que nous devons changer
l'économie pour les méchants.
									","
											Entonces, ¿cómo vamos a parar esto?
											No se trata de cómo identificar 
quién es el responsable,
											recuerden, ellos operan en el anonimato
											y fuera del alcance de la ley.
											Desde luego que no podremos 
procesar a los delincuentes.
											Yo propondría que necesitamos 
un enfoque completamente nuevo.
											Y que el enfoque tiene 
que estar centrado en la idea
											de que hay que cambiar 
la economía de los malos.
									","
											Peki, bunu nasıl durduracağız?
											Sorumluları belirleyebilmemiz 
çok olası görünmüyor.
											Unutmayın, kimliklerini
gizleyerek çalışıyorlar
											ve kanunlar onlara ulaşamıyor.
											Suçluları cezalandıramayacağımız kesin.
											Tamamen yeni bir yaklaşıma
ihtiyacımız olduğunu düşünüyorum.
											Bu yeni yaklaşım, suçluların
ekonomik dengelerini
											değiştirmemiz gerekliliği
üzerine inşa edilmeli.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											And to give you a perspective
on how this can work,
											let's think of the response we see
to a healthcare pandemic:
											SARS, Ebola, bird flu, Zika.
											What is the top priority?
											It's knowing who is infected
and how the disease is spreading.
											Now, governments, private institutions,
hospitals, physicians —
											everyone responds openly and quickly.
											This is a collective and altruistic effort
											to stop the spread in its tracks
											and to inform anyone not infected
											how to protect or inoculate themselves.
									","
											Para vos dar uma perspetiva
de como isso pode funcionar,
											pensemos na resposta que vemos
a uma pandemia de problemas de saúde,
											a SARS, o Ébola, a gripe das aves, o Zika.
											Qual é a prioridade das prioridades?
											É saber quem está infetado
e como se está a espalhar a doença.
											Os governos, as instituições privadas,
os hospitais, os médicos,
											todos reagem aberta e rapidamente.
											É um esforço coletivo e altruísta
											para deter a disseminação no seu início
											e informar todos
os que não estão infetados
											como se protegerem ou se vacinarem.
									","
											Pour mettre en perspective
comment cela peut fonctionner,
											pensons à la réponse que nous voyons
pour les pandémies sanitaires :
											le SRAS, Ebola, la grippe aviaire, Zika.
											Quelle est la priorité ?
											Savoir qui est infecté
et comment la maladie se propage.
											Les gouvernements, les institutions
privées, les hôpitaux, les médecins —
											tout le monde répond
ouvertement et rapidement.
											C'est un effort collectif et altruiste
											pour stopper net la propagation
											et informer ceux qui ne sont pas infectés
											sur comment se protéger.
									","
											Y para darle una perspectiva 
sobre cómo puede funcionar esto,
											pensemos en la respuesta que vemos 
a una pandemia de cuidado de la salud:
											SARS, el ébola, la gripe aviar, el zika.
											¿Cuál es la prioridad?
											Es saber quién está infectado 
y cómo se propaga la enfermedad.
											Los gobiernos, las instituciones 
privadas, hospitales, médicos,
											todo el mundo responde 
de manera abierta y rápidamente.
											Este es un esfuerzo colectivo y altruista
											para detener la propagación
											e informar a cualquier 
persona no infectada
											cómo protegerse o vacunarse.
									","
											Bunun nasıl yapılacağı konusunda
bir bakış açısı sağlaması için
											salgın hastalıklara 
nasıl müdahale ettiğimizi düşünelim:
											SARS, Ebola, Kuş Gribi ve Zika.
											Temel önceliğimiz nedir?
											Enfekte olan kişileri ve hastalığın
nasıl yayıldığını tespit etmektir.
											Bu durumda, devletler, özel kurumlar,
hastane ve doktorlar,
											herkes hızlı ve şeffaf biçimde
müdahil olur.
											Salgını önlemek ve izlemek için
											yakalanmayanları bilgilendirmek
											korumak ve aşılamak için
											işbirliği içinde
özverili bir çaba gösterilir.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											Unfortunately, this is not at all
what we see in response to a cyber attack.
											Organizations are far more likely
to keep information on that attack
											to themselves.
											Why?
											Because they're worried
about competitive advantage,
											litigation
											or regulation.
											We need to effectively democratize
threat intelligence data.
											We need to get all of these organizations
to open up and share
											what is in their private arsenal
of information.
											The bad guys are moving fast;
											we've got to move faster.
											And the best way to do that is to open up
											and share data on what's happening.
									","
											Infelizmente, não é isto que vemos
em resposta a um ataque cibernético.
											As organizações estão mais dispostas
a guardarem para si mesmas
											as informações sobre esses ataques.
											Porquê?
											Porque têm receio
de desvantagens competitivas,
											de litígios,
											ou de regulamentações.
											Precisamos de democratizar
os dados sobre informações de ameaças.
											Precisamos que todas essas organizações
se abram e partilhem
											o que contêm no seu arsenal
privado de informações.
											Os vigaristas movem-se depressa,
											nós temos que nos mover
mais depressa ainda.
											A melhor forma de o fazer
é abrirmo-nos
											e partilhar os dados
sobre o que está a acontecer.
									","
											Malheureusement, ce n'est pas du tout
la réponse à une cyberattaque.
											Les organisations ont plus de chances
de garder les informations sur l'attaque
											pour elles-mêmes.
											Pourquoi ?
											Car elles ont peur
de l'avantage compétitif,
											des contentieux
											ou de la réglementation.
											Nous devons démocratiser les données
de renseignement sur les menaces.
											Nous devons obtenir de ces organisations
qu'elles s'ouvrent et partagent
											ce que contient
leur arsenal privé d'informations.
											Les méchants vont vite,
											nous devons aller plus vite.
											La meilleure façon de le faire
est de s'ouvrir
											et de partager les données
sur ce qu'il se passe.
									","
											Por desgracia, esto no es en absoluto
											lo que se ve en respuesta 
a un ataque cibernético.
											Las organizaciones son mucho más propensas
											a mantener la información 
de ese ataque para sí.
											¿Por qué?
											Porque están preocupados 
por la ventaja competitiva,
											el litigio
											o la regulación.
											Tenemos que democratizar efectivamente 
los datos de análisis de riesgos.
											Hay que conseguir que todas estas 
organizaciones se abran y compartan
											lo que está en su arsenal 
de información privado.
											Los malos se mueven rápidamente;
											tenemos que avanzar más rápido.
											Y la mejor manera de hacerlo es abrir
											y compartir datos 
sobre lo que está sucediendo.
									","
											Maalesef, bir siber saldırı karşılığında 
böyle bir çabayı hiç görmüyoruz.
											Kurumlar bir saldırı ile ilgili 
bilgileri çoğu zaman
											kendilerine saklıyor.
											Neden?
											Çünkü rekabet avantajlarını
kaybetmekten, davalardan
											veya düzenlemelerden
											korkuyorlar.
											Tehdit verileri toplamayı demokratik
hale getirmeliyiz.
											Bu kuruluşların, özel bilgi cephanelerini
											açmaları ve paylaşmaları gerekiyor.
											Suçlular hızlı hareket ediyor,
											biz daha hızlı olmalıyız.
											Bunun en iyi yolu,
olan bitenler hakkındaki
											verileri açmak ve paylaşmaktır.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											Let's think about this in the construct
of security professionals.
											Remember, they're programmed right
into their DNA to keep secrets.
											We've got to turn
that thinking on its head.
											We've got to get governments,
private institutions
											and security companies
											willing to share information at speed.
											And here's why:
											because if you share the information,
											it's equivalent to inoculation.
											And if you're not sharing,
											you're actually part of the problem,
											because you're increasing the odds
that other people could be impacted
											by the same attack techniques.
									","
											Pensemos nisto na formação
dos profissionais de segurança.
											Lembrem-se, são programados
no seu ADN para guardarem segredos.
											Temos que dar a volta
a essa mentalidade.
											Temos que levar os governos,
as instituições privadas,
											e as empresas de segurança,
											a estarem dispostos a partilhar
as informações com rapidez.
											Isto porque,
											se partilharmos as informações,
											isso é equivalente a uma vacina.
											Se não as partilharmos,
											estamos a contribuir para o problema,
											porque estamos a aumentar a possibilidade
											de outras pessoas sofrerem o impacto
											das mesmas técnicas de ataque.
									","
											Réfléchissons-y du point de vue
des professionnels de la sécurité.
											Souvenez-vous, garder des secrets
fait partie de leur ADN.
											Nous devons inverser
cette façon de penser.
											Nous devons obtenir des gouvernements,
des institutions privées
											et des entreprises de sécurité
											qu'ils veuillent partager
rapidement les informations.
											Voici pourquoi :
											si vous partagez les informations,
											cela équivaut à une inoculation.
											Si vous ne partagez pas,
											vous faites partie du problème
											car vous augmentez les risques
que d'autres soient affectés
											par les mêmes techniques d'attaque.
									","
											Pensemos esto en la construcción 
de profesionales de seguridad.
											Recuerden, ellos están programados 
hasta en su ADN para mantener secretos.
											Tenemos que convertir 
ese pensamiento en su cabeza.
											Tenemos que conseguir que los gobiernos, 
las instituciones privadas
											y las empresas de seguridad
											estén dispuestas a compartir 
información de manera rápida.
											Y he aquí por qué:
											porque compartir la información,
											es el equivalente a la inoculación.
											Y si no comparte,
											uno es en realidad parte del problema,
											porque aumenta la probabilidad de que 
otras personas se vean afectadas
											por las mismas técnicas de ataque.
									","
											Bunu, güvenlik uzmanlarının
yapısında düşünelim.
											Unutmayalım, sır tutmak onların
DNA'sında programlanmıştır.
											Bu fikri tepetakla etmeliyiz.
											Devlet Kurumları, özel kurumlar
											ve güvenlik firmaları
											bilgileri hızla paylaşmaya gönüllü olmalı.
											Neden mi?
											Çünkü bir bilgiyi paylaşmak
											aşı yaptırmak gibidir.
											Eğer bu bilgiyi paylaşmıyorsanız
											siz de sorunun bir parçası olursunuz,
											çünkü aynı saldırı yöntemleriyle
diğer insanların zarar görme olasılığını
											artırmış olursunuz.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											But there's an even bigger benefit.
											By destroying criminals' devices
closer to real time,
											we break their plans.
											We inform the people they aim to hurt
											far sooner than they had ever anticipated.
											We ruin their reputations,
											we crush their ratings and reviews.
											We make cybercrime not pay.
											We change the economics for the bad guys.
											But to do this,
a first mover was required —
											someone to change the thinking
in the security industry overall.
									","
											Mas há um benefício ainda maior.
											Destruindo os aparelhos criminosos
em tempo real,
											damos cabo dos planos deles.
											Informamos as pessoas
que eles desejam atingir
											muito mais depressa do que
eles previram.
											Arruinamos a reputação deles,
											desmontamos as avaliações e as críticas.
											Fazemos com que
o crime cibernético não compense.
											Transformamos a economia dos vigaristas.
											Para fazer isso, era necessário
um primeiro passo,
											alguém que alterasse a mentalidade
em toda a indústria de segurança.
									","
											Il y a un bénéfice plus important encore.
											En détruisant plus rapidement
les appareils des criminels,
											nous ruinons leurs plans.
											Nous informons les gens
à qui ils comptaient nuire
											bien plus tôt
qu'ils ne l'avaient anticipé.
											Nous ruinons leur réputation,
											nous détruisons leurs notes
et leurs commentaires.
											Nous faisons en sorte
que la cybercriminalité ne paye pas.
											Nous changeons l'économie des méchants.
											Mais pour ce faire, il fallait
que quelqu'un fasse le premier pas —
											que quelqu'un change la façon de penser
à travers l'industrie de la sécurité.
									","
											Pero hay un beneficio aún mayor.
											Al destruir los dispositivos 
de los delincuentes casi en tiempo real,
											rompemos sus planes.
											Informamos a las personas que tienen 
como objetivo hacer daño
											mucho antes de lo que 
podrían prever nunca.
											Arruinamos su reputación,
											aplastamos sus calificaciones 
y comentarios.
											Hacemos al ciberdelito no rentable.
											Cambiamos la economía de los malos.
											Pero, para ello 
se requiere un primer motor,
											que alguien cambie la forma de pensar 
en la industria de la seguridad global.
									","
											Ancak bunun daha büyük bir faydası var.
											Suçluların aygıtlarını az gecikmeyle
gerçek zamanlı bozarak
											planlarını engelleriz.
											Hedef alınan insanları, tahmin edilenden
											çok daha erken uyarabiliriz.
											Suçluların itibarını bitirir
											ve onların puan ve yorumlarını sıfırlarız.
											Siber suç çetelerine kimse para ödemez.
											Suçluların ekonomik
dengesini değiştiririz.
											Ama bunu yapacak bir öncü gerekiyordu —
											güvenlik alanındaki düşünceyi
tamamen değiştirecek biri.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											About a year ago,
											my colleagues and I had a radical idea.
											What if IBM were to take our data —
											we had one of the largest threat
intelligence databases in the world —
											and open it up?
											It had information not just
on what had happened in the past,
											but what was happening in near-real time.
											What if we were to publish it all
openly on the internet?
											As you can imagine,
this got quite a reaction.
											First came the lawyers:
											What are the legal
implications of doing that?
											Then came the business:
											What are the business
implications of doing that?
											And this was also met with a good dose
											of a lot of people just asking
if we were completely crazy.
									","
											Há cerca de um ano,
											os meus colegas e eu
tivemos uma ideia radical.
											E se a IBM agarrasse nos nossos dados
											— nós tínhamos uma dos maiores
bases de dados
											de informações de ameaças do mundo —
											e a divulgasse?
											Tinha informações não apenas
sobre o que acontecera no passado
											mas sobre o que estava a acontecer
em tempo quase real.
											E se publicássemos tudo isso
na Internet?
											Como podem imaginar,
isto provocou uma enorme reação.
											Primeiro, vieram os advogados:
											Quais eram as implicações legais
de fazer isso?
											Depois vieram as empresas:
											Quais eram as implicações disso
para as empresas?
											E também houve uma boa dose de pessoas
											a perguntar se estávamos malucos de todo.
									","
											Il y a environ un an,
											mes collègues et moi
avons eu une idée radicale.
											Et si IBM prenait nos données —
											l'une des plus grandes bases de données
sur les menaces au monde —
											et la rendait accessible ?
											Elle contenait non seulement
des informations sur le passé,
											mais aussi sur l'instant présent.
											Et si nous publiions tout cela
ouvertement sur internet ?
											Vous l'imaginez,
cela a suscité une réaction.
											Les avocats sont venus :
											quelles sont les implications légales ?
											Puis l'entreprise :
											quelles sont les implications
commerciales ?
											Cela a aussi été accueilli
											par beaucoup de gens demandant
si nous étions complètement fous.
									","
											Hace un año,
											mis colegas y yo tuvimos una idea radical.
											¿Y si IBM tomara nuestros datos,
											- tenemos una de las mayores amenazas a 
bases de datos de inteligencia del mundo -
											y los abriera?
											Había información no solo sobre 
lo que había sucedido en el pasado,
											sino lo que estaba ocurriendo 
en tiempo casi real.
											¿Qué pasaría si tuviéramos que publicar 
todo abiertamente en Internet?
											Como se pueden imaginar, 
esto supone una gran reacción.
											Primero llegaron los abogados:
											¿Cuáles son las consecuencias 
legales de hacer eso?
											Luego vinieron los empresarios:
											¿Cuáles son las consecuencias 
para el negocio de hacer eso?
											Y esto también se topó 
con una buena dosis
											de mucha gente que preguntaba 
si estábamos completamente locos.
									","
											Yaklaşık bir yıl önce,
											meslektaşlarım ve ben
radikal bir fikre vardık.
											IBM, bizim verilerimizi alsa ne olurdu —
											dünyadaki en büyük tehdit veri toplama 
veri tabanlarından birine sahiptik —
											ve bunu açsa?
											Bu bilgiler sadece
geçmişte olanlarla ilgili değildi,
											yaklaşık gerçek zamanlı bilgilerde vardı.
											Bunları internette
açıkça yayınlasak ne olurdu?
											Büyük bir tepki yarattığını
tahmin edersiniz.
											Önce avukatlar ayaklandı:
											Bunu yapmanın yasal sonuçları nedir?
											Sonra şirketler geldi:
											Bunu yapmanın ticari 
sonuçları nedir?
											Ve tabii, epeyce çok sayıda kişi
											şunu sormaya başladı:
""Siz tamamen çıldırdınız mı?""
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
											But there was one conversation
that kept floating to the surface
											in every dialogue that we would have:
											the realization that if we didn't do this,
											then we were part of the problem.
											So we did something unheard of
in the security industry.
											We started publishing.
											Over 700 terabytes of actionable
threat intelligence data,
											including information on real-time attacks
											that can be used to stop
cybercrime in its tracks.
											And to date,
											over 4,000 organizations
are leveraging this data,
											including half of the Fortune 100.
											And our hope as a next step
is to get all of those organizations
											to join us in the fight,
											and do the same thing
											and share their information
											on when and how
they're being attacked as well.
									","
											Mas houve uma conversa
que ficou a flutuar à superfície
											em todos os diálogos que tivemos:
											a compreensão de que,
se não o fizéssemos,
											contribuíamos para o problema.
											Então, fizemos uma coisa
inaudita na indústria da segurança.
											Começámos a publicar.
											Mais de 700 terabytes de dados úteis
sobre informações de ameaças
											incluindo informações
sobre ataques em tempo real
											que podem ser usadas para deter
o crime cibernético no seu início.
											Até hoje,
											mais de 4000 organizações
estão a impulsionar estes dados,
											incluindo metade da Fortune 100.
											A nossa esperança, para o próximo passo,
é conseguir que todas essas organizações
											se juntem a nós na mesma luta,
											e façam a mesma coisa
											e partilhem as suas informações
											sobre quando e como
estão também a ser atacadas.
									","
											Mais il y a eu une conversation
qui finissait par faire surface
											dans tous les dialogues que nous avions :
											la prise de conscience
que si nous ne le faisions pas,
											nous faisions partie du problème.
											Nous avons fait une chose jamais faite
dans l'industrie de la sécurité.
											Nous avons commencé à publier.
											Plus de 700 téraoctets de données
exploitables sur les menaces,
											y compris des informations
sur des attaques en temps réel
											qui peuvent être utilisées
pour stopper net la cybercriminalité.
											A ce jour,
											plus de 4 000 organisations
mettent à profit ces données,
											y compris la moitié de Fortune 100.
											Notre espoir pour la prochaine étape
est que toutes ces organisations
											se joignent à nous dans cette lutte
											et fassent la même chose :
											partagent leurs informations :
											quand et comment
elles sont attaquées.
									","
											Pero hubo una conversación que 
estuvo flotando en la superficie
											en cada diálogo que teníamos:
											la constatación de que si no hacemos esto,
											después serían parte del problema.
											Así que hicimos algo inédito 
en la industria de la seguridad.
											Empezamos a publicar
											más de 700 terabytes de datos 
de análisis de riesgos accesibles,
											incluyendo información 
sobre los ataques en tiempo real
											que se puede usar 
para detener el delito cibernético.
											Y hasta la fecha,
											más de 4000 organizaciones 
se están beneficiando de estos datos,
											incluyendo la mitad 
de las empresas Fortune 100.
											Y nuestra esperanza en un siguiente paso 
es conseguir que todas esas organizaciones
											se unan a nosotros en la lucha,
											y hagan lo mismo
											y compartan su información
											sobre cuándo y cómo están siendo atacados.
									","
											Ama yaptığımız bütün konuşmalarda
şu sözler
											tekrar tekrar gündeme geldi:
											anlıyorduk ki, bunu yapmadığımız sürece
											sorunun bir parçası olarak kalıyorduk.
											Bu nedenle güvenlik alanında
görülmemiş bir şey yaptık,
											verileri yayınlamaya başladık.
											700 terabayttan fazla dava konusu
olabilecek veriyi
											gerçek zamanlı saldırı bilgileri dahil,
											bilişim suçlarını durdurma ve izleme
için kullanıma açtık.
											Bugüne dek,
											4.000'den fazla kuruluş
bu verileri kullanıyor,
											en büyük 100 şirketin yarısı dahil.
											Umarız bir sonraki adımda
bütün bu kuruluşlar

											bu savaşta bize katılır
											ve aynı şeyi yapar
											ve bilgilerini paylaşır ve ne zaman
											ve nasıl saldırıya uğradıklarını açıklar.
									",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
"
","
","
","
","
",Where is cybercrime really coming from?,Caleb Barlow,14:27,"crime,data,hack,computers"
