pt,tr,fr,title,speaker,duration,tags
"
											É interessante aqui porque, se olharem,
											estou a sobrevoar o aeroporto,
a uma altitude de 15 quilómetros,
											mas sou logo sou confrontado
com o vento da estratosfera
											acima dos 193 quilómetros por hora.
											Este é o meu diretor de voo a dizer-me
que eu tinha ido
											mais longe do que qualquer
outra pessoa num balão,
											e estava a cerca de 1200 metros 
de lançamento.
											Esta é a vista.
											Conseguimos ver a escuridão do espaço,
a curvatura da Terra,
											o frágil planeta abaixo.
											Estou a praticar os meus procedimentos
de emergência mentalmente.
											Se algo acontecer,
quero estar pronto.
											A principal coisa que quero fazer aqui
											é libertar-me e cair,
mantendo-me firme.
									","
											(Video) Yer kontrol. Herkes hazır mı ?
											Beş, Dört, Üç, İki, Bir
									","
											Là, c'est intéressant, si vous regardez,
											je suis juste au-dessus de l'aéroport,
à 15 000 m,
											mais juste après, je suis poussé
par un vent stratosphérique
											de près de 200 km/h.
											Ici, mon directeur de vol 
m'indique que je viens de voler
											plus haut que n'importe qui
d'autre en ballon,
											et j'étais à 1200 m de la libération.
											Voilà à quoi ça ressemble.
											Vous pouvez voir l'obscurité de l'espace,
la courbure de la Terre,
											la fragile planète en dessous.
											A ce moment, je pratique mentalement 
mes procédures d'urgence.
											Si quelque chose tourne mal,
je veux être prêt.
											Le plus important que j'ai à faire ici
											est de déclencher la libération
et chuter de façon stable.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											- Todos prontos?
- Sim.
											Cinco. Quatro. Três. Dois. Um.
									","
											Alan Eustace: bu noktada tamamen
şişmiş giden bir balon var
											ve gerçekten önemli olduğundan burada 
sadece birkaç saniye içerisinde
											demosunu yapacağım bir hava freni 
paraşütünü görebilirsiniz.
											Burada 2. kez görünen balon.
											Şu anda, yaklaşık ses hızındayım
											Bunun ses hızı olduğunu
bana söyleyecek birşey yok
											ve çok yakında ulaşabileceğim
maksimum hız olan
											saat de 1522 km' ye 
ulaşacağım
									","
											(Vidéo) Contrôle au sol :
« Tout le monde est prêt ?
											5...4...3...2..1. »
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Ali está o balão a passar,
ainda totalmente inflado.
											E ali podemos ver o paraquedas,
que irei demonstrar daqui a pouco
											porque é bastante importante.
											Ali está o balão a passar
pela segunda vez.
											Neste momento, atingi
a velocidade do som.
											Não há nada que me diga
que é a velocidade do som,
											e em breve irei atingir
a velocidade máxima,
											1322 quilómetros por hora.
									","
											(Video) Yer kontrol: Veriyi kaybettik.
									","
											Alan Eustace : C'est le ballon qui file, 
entièrement gonflé à ce point.
											Et là, vous pouvez voir un 
parachute stabilisateur,
											je vais vous en montrer un,
parce que c'est vraiment important.
											Encore le ballon qui passe.
											A ce moment, je chute 
à la vitesse du son.
											je ne m'en aperçois pas,
c'est la vitesse du son,
											et très bientôt, je vais effectivement
aller plus vite que jamais,
											1322 km/h.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Perdemos os dados.
									","
											AE: Öyleyse şimdi ben şu anda alçalırım
											ve tam burada paraşütün açıldığını 
görebilirsiniz.
											Bu noktada, açılmış bir paraşütümün
olmasından dolayı çok mutluyum.
											Sadece bir kişinin mutlu olduğunu 
düşünmüştüm,
											fakat kontrol merkezi de gerçekten 
mutlu olmuştu.
											Bu an gerçekten güzeldi
											Yakın bir arkadaşım vardı, Blikkies,
benim paraşütçü adamım.
											O başka bir uçakta uçtu ve atladı

											benim yanıma indi.
											O inişte benim ekürimdi.
											Bu benim inişim, fakat onun çarpışma 
olarak adlandırılması daha uygun
									","
											(Vidéo) Contrôle au sol :
« Nous perdons les données. »
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Agora estou muito em baixo
											e podemos ver ali o paraquedas a abrir.
											Neste momento, estou muito feliz
por haver um paraquedas aberto.
											Eu pensava que era o único feliz,
											mas o controlo da missão também estava.
											O mais agradável disto tudo
foi o momento em que o abri.
											Tinha um amigo próximo, Blikkies,
o meu parceiro de paraquedas.
											Ele voou noutro avião, saltou
											e aterrou mesmo junto a mim.
											Foi o meu braço direito na descida.
											Esta é a minha aterragem, mas
parece mais um despenhamento.
									","
											(Gülüşmeler)
									","
											AE : Là, je suis beaucoup plus bas
											et vous pouvez en principe voir
le parachute sortir ici.
											À cet instant, je suis très heureux
qu'il y ait un parachute.
											Je croyais être le seul,
											mais il s'avère que toute l'équipe
était heureuse également.
											La chose vraiment cool 
est qu'au moment précis où je l'ouvrais,
											un de mes amis très proche, Blikkies,
mon partenaire de vol,
											s'est élancé d'un avion
											et a atterri à mes côtés.
											Il était mon ailier
au cours de la descente.
											Ceci est mon atterrissage,
mais je devrais plutôt dire mon crash !
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Risos)
									","
											İtiraf etmekten nefret ediyorum ama bu
benim en kötü inişime yakın bile değildi.
									","
											(Rires)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Odeio admitir mas isto não esteve
nem perto da minha pior aterragem.
									","
											(Gülüşmeler)
									","
											Et je dois bien l'admettre, j'ai fait 
des atterrissages bien pires que ça !
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Risos)
									","
											(Alkışlar)
									","
											(Rires)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Aplausos)
									","
											(Video) Adam: Nasılsın ?
									","
											(Applaudissements)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Como estás?
									","
											AE: Merhaba millet
											Oley
									","
											(Vidéo) « Comment ça va? »
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Olá!
											Fixe!
									","
											(Gülüşmeler)
									","
											AE: « Salut à tous ! »
											Ouais.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Risos)
									","
											Size belki de video da görmediğiniz
											bir şeyi anlatmak istiyorum,
											Serbest düşüşe başlama anından hemen sonra
											düşüşteki tüm parçaların içerisinde
en kritik olan şey
											Drogue(denge) paraşütü olarak adlandırılan 
bir şeyi kullanarak
											dengede tutunmaya çalıştım.
											Ve bunlardan birini şimdi size 
göstereceğim.
											Eğer içinizden herhangi biri ardışık 
(tandem) hava dalışı yaptıysa
											muhtemelen bunlardan bir tane 
kullanmıştır.
											Fakat bu tip şeylerde problem
											sıfır yerçekimi ortamında düşüşe 
başladığınızda
											çevrenizde çok kolay bir şekilde döner.
											Bunu bilmeden, sarılabilirsiniz ve 
karışabilirsiniz
											veya sonunda denge paraşütünü 
bırakabilirsiniz
											Bu durum olurken saat de 1300 km
hızla aşağıya inmektesiniz
											ve bu şey kendi kendini yok eder
											ve çok kullanışlı değildir.
											Fakat ""Birleşik Paraşüt Teknoloji""
firmasından arkadaşlar bu fikirle geldiler
											O bunun gibi ruloydu
											ben onu çektiğimde ne olduğunu izleyin
											O bir boru formundadır.
											Bu boru çok katıdır
											bu marş paraşütünü alıp etrafına 
sarabilirsiniz,
											ve onun size dolaşmasının hiç bir 
yolu yoktur.
											Bu çok ciddi potansiyel problemleri 
önledi.
									","
											(Rires)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Quero-vos contar uma coisa
											que provavelmente não viram no vídeo.
											Um dos momentos mais críticos
de tudo foi a libertação
											e o que acontece logo de seguida.
											O que tentámos fazer foi usar 
um paraquedas travão.
											Esse paraquedas esteve 
lá para me estabilizar.
											Vou mostrar-vos um deles agora.
											Se alguma vez fizeram
salto duplo de paraquedas,
											provavelmente usaram um destes.
											Mas o problema com este paraquedas
											é que, quando o abrimos,
estamos em gravidade zero.
											Portanto é muito fácil o paraquedas
se enrolar em nós.
											E antes que nos apercebamos,
já estamos enroscados ou a girar.
											Podíamos abrir este paraquedas mais tarde.
											Neste caso, o que acontece é que 
descemos a 1300 quilómetros por hora,
											e isto começa a autodestruir-se
											e deixa de ser útil.
											Mas os rapazes da United Parachute
Technologies surgiram com esta ideia,
											um rolo com este aspeto.
											Mas vejam o que acontece quando o retiro.
											Está a formar um tubo.
											O tubo é tão sólido
											que podemos enrolar 
o paraquedas em volta dele
											e não há forma de ele se enrolar em nós.
											Isso evitou um potencial problema grave.
									","
											Bu inanılmaz insanlardan oluşan takımsız
hiçbir şey olamazdı.
											Yaklaşık 20 kişiden oluşan çekirdek ekip
											3 yıl boyunca bunun için çalıştılar.
											ve onlar inanılmazdılar.
											İnsanlar bana tüm bu olan şeyler içinde 
en iyi kısmının ne olduğunu sordular
											yüksek irtifa tıbbı,
çevresel sistemler,
											balon ve paraşüt teknolojisi
ve meteoroloji konusunun
											en iyi uzmanlarıyla çalışmak bir şans idi
											O olağanüstü idi. Bu insanlarla beraber 
çalışmak bir mühendislik rüyasıdır.
											Ve ayrıca aynı zamanda Google' daki 
arkadaşlara da
									","
											Je tiens donc à vous dire une chose
											que vous pourriez ne pas avoir vue
dans cette vidéo,
											mais un des moment les plus critiques
de toute l'opération a été la libération
											et ce qui ce passe juste après.
											Nous avons essayé d'utiliser une chose
appelée un parachute stabilisateur,
											il était donc là pour me stabiliser.
											Et je vais vous en montrer
un tout de suite.
											Si l'un d'entre vous a déjà fait
du parachutisme en tandem,
											il en a probablement utilisé un.
											Mais le problème avec ce machin,
											c'est que dès la libération
vous êtes en apesanteur.
											Il est donc très facile pour cette
chose de vous entourer.
											Et avant de vous en rendre compte, vous 
êtes empêtré, ou tournez comme une toupie
											ou vous déclenchez
le stabilisateur trop tard
											et dans ce cas, puisque vous chutez
à plus de 1000 km/h,
											il se disloque
											et devient inutile.
											Mais les gars de United Parachute
Technologies ont trouvé cette idée,
											c'était un rouleau qui ressemble à ça,
											mais regardez ce qui arrive
quand je le sors.
											Il forme un tube.
											Ce tube est si solide
											que vous pouvez prendre ce parachute
le faire tournoyer autour,
											il n'a aucun moyen de s'emmêler à vous.
											Et cela a éliminé
un problème potentiel très grave.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Nada é impossível com uma 
equipa de pessoas fantásticas.
											O núcleo disto era de 20 pessoas
											que trabalharam nisto durante três anos,
											e foram incríveis.
											As pessoas perguntam-me
qual foi o melhor momento de tudo.
											Foi a possibilidade de trabalhar
com os melhores peritos
											em meteorologia, balonismo
e tecnologia de paraquedas,
											em sistemas ambientais e
medicina de alta altitude.
											Foi fantástico. É o sonho de um engenheiro
trabalhar com um grupo de pessoas assim.
											Ao mesmo tempo queria agradecer
aos meus amigos na Google,
											tanto pelo apoio como pelo esforço
											e também por me terem substituído
enquanto eu não estava presente.
											Mas também há um grupo a quem
quero agradecer, a minha família.
											Fixe!
									","
											hem bu süreç boyunca ki destekleri
											hem de uzakta olduğum zamanlarda 
beni korudukları için teşekkür ederim.
											Teşekkür etmek istediğim başka 
bir grup ise ailem.
											Oley
									","
											Donc rien n'est possible
sans une équipe de gens formidables.
											Le noyau de cette équipe 
était d'environ 20 personnes
											qui ont travaillé pendant trois ans,
											et ils ont été incroyables.
											On me demande quelle a été 
la meilleure partie de toute cette affaire
											et je réponds la chance
de travailler avec les meilleurs experts
											en météorologie, en ballon ascensionnel,
en technologie des parachutes,
											dans les systèmes environnementaux,
en médecine de haute altitude.
											C'était magique. C'est un rêve d'ingénieur
de travailler avec un tel groupe.
											Et, dans le même temps, je tiens 
à remercier mes amis chez Google,
											à la fois pour leur soutien
dans cet effort,
											et en me remplaçant quand j'étais absent.
											Mais il y a un autre groupe que je tiens
à remercier, et c'est ma famille.
											Ouais.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Eu fazia palestras constantes
sobre segurança e tecnologia,
											e eles não queriam ouvir nada.
											Era super difícil para eles.
											A única razão que levou a
minha esposa a aguentar
											foi porque eu regressava incrivelmente
feliz depois de cada um dos 250 testes,
											e ela não queria que eu perdesse isso.
											Queria terminar com uma história.
											A minha filha Katelyn, de 15 anos,
estava comigo no carro,
											e estávamos a conduzir pela estrada,
ali sentados.
											Ela teve uma ideia, e disse:
											""Pai, tive uma ideia.""
											Eu escutei a ideia dela e disse:
											""Katelyn, isso é impossível.""
											Ela olha para mim e responde:
											""Pai, depois do que fizeste,
											""como podes dizer que algo é impossível?""
											Eu ri-me, e disse:
											""Está bem, não é impossível,
mas é muito, muito difícil.""
											Depois parei por um segundo,
e disse:
											""Katelyn, poderá não ser impossível,
											""poderá não ser muito, muito difícil,
											""só que eu não sei como o fazer.""
									","
											Güvenlik teknolojileri hakkında 
onlara sürekli konuşmalar yapardım
											ve onlar bunların herhangi birini 
duymadılar.
											Onlar için çok zordu.
											Eşimin bunlara katlanmasının yegane sebebi
											250 testin her birinden sonra inanılmaz
mutlu bir şekilde dönmem nedeniyledir.
											O beni bundan uzaklaştırmak istemedi.
											Bir hikaye ile bitirmek istiyorum.
											Benim 15 yaşındaki kızım Katelyn ile 
arabadayız,
											Yolda gidiyoruz, o hemen yanımda oturuyor,
											Onun aklına bir fikir geldi ve 
""Baba benim bir fikrim var."" dedi
											Onun fikrini dinledim ve 
""Katelyn, bu imkansız."" dedim.
											O bana baktı ve
											""Yaptığın şeyden sonra,
											Nasıl herhangi bir şeye imkansız 
diyebilirsin ?""
											Ben güldüm ve ""Tamam o imkansız değil
											o sadece çok ama çok zor."" dedim.
											Bir kaç saniye için durdum,
ve ""Katelyn,
											belki imkansız değildir,
belki çok fazla zor bile değildir,
											sadece onun nasıl yapıldığını bilmiyorum.""
dedim.
									","
											Je voulais constamment les rassurer
à propos de la sécurité de la technologie,
											mais ils n'écoutaient pas.
											C'était très dur pour eux,
											et la seule raison pour laquelle
ma femme a toléré tout ça,
											c'est parce que je suis revenu
avec la banane après chacun des 250 tests,
											et elle ne voulait pas m'enlever ça.
											Je veux conclure par une anecdote.
											Ma fille Katelyn, elle a 15 ans,
elle et moi étions dans la voiture,
											et nous roulions,
et elle était assise là,
											et la voilà qui part :
« Papa, j'ai une super idée. »
											Alors je l'écoute et je lui réponds :
« Katelyn, c'est impossible. »
											Alors elle me regarde et déclare :
											« Papa, après ce que tu viens de faire,
											comment peux-tu encore dire
que quelque chose est impossible ? »
											Alors j'ai souri et j'ai répondu :
« Bon ce n'est pas impossible,
											c'est juste très très difficile. »
											Et puis après une courte pause,
j'ai dit : « Katelyn,
											ce n'est peut-être pas impossible,
peut-être que ce n'est même pas très dur,
											c'est juste que je ne sais pas
comment le faire. »
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											Obrigado.
									","
											Teşekkürler
									","
											Merci.
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
"
","
","
",I leapt from the stratosphere. Here's how I did it,Alan Eustace,14:28,"astronomy,exploration,innovation,invention,physics,science,space,engineering,Google,adventure,technology,extreme sports"
