en,fr,es,title,speaker,duration,tags
"
											My own inspiration to keep up this effort
is the instrument I shared with you.
											It's called a dilruba,
											and it was custom-made
for my great-grandfather.
											He was a well-known
music and art critic in India
											in the early 20th century.
											My great-grandfather had the foresight
to protect this instrument
											at a time when my great-grandmother
was pawning off all their belongings,
											but that's another story.
											He protected it by giving it
to the next generation,
											by giving it to my grandmother,
											and she gave it to me.
									","
											Ce qui inspire mon effort, c'est
l’instrument que j'ai partagé avec vous.
											Son nom est dilruba,
											et il a été fait sur mesure
pour mon arrière-grand-père.
											Il était un célèbre critique musical
et artistique en Inde
											au début du XXe siècle.
											Mon arrière-grand-père a eu
la clairvoyance de protéger cet instrument
											à une époque où mon arrière-grand-mère
mettait en gage tous ses biens,
											mais c’est une autre histoire.
											Il le protégea en l’offrant
à la génération suivante,
											en le donnant à ma grand-mère,
											et elle me l'a donné.
									","
											My propia fuente de inspiración para esto
es ese instrumento que les mostré.
											Se llama ""dilruba"",
											y fue hecho a medida para mi bisabuelo.
											Él fue un músico y crítico
muy conocido en la India
											a principios del siglo XX.
											Mi bisabuelo tuvo la previsión
de proteger este instrumento
											en una época cuando mi bisabuela
estaba empeñando todas sus pertenencias,
											pero eso es otra historia.
											Lo protegió dándoselo
a la próxima generación:
											se lo dio a mi abuela,
											y ella me lo dio a mí.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											When I first heard
the sound of this instrument,
											it haunted me.
											It felt like hearing a wanderer
in the Himalayan fog.
											It felt like hearing
a voice from the past.
									","
											Quand j’ai entendu le son de cet
instrument pour la première fois,
											ça m’a hantée.
											C'’était comme entendre un vagabond
dans le brouillard himalayen.
											C’était comme entendre une voix 
venue du passé.
									","
											La primera vez que escuché
el sonido de este instrumento,
											me pareció muy evocador.
											Era como escuchar a un vagabundo
en la niebla de los Himalayas.
											Era como oír una voz del pasado.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											(Music)
									","
											(Musique)
									","
											(Música)
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											(Music ends)
									","
											(Fin de la musique)
									","
											(Fin de música)
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											That's my friend Simran Singh
playing the dilruba.
											When I play it, it sounds
like a cat's dying somewhere,
											so you're welcome.
									","
											C’est mon ami Simran Singh
qui joue du dilruba.
											Quand j’en joue, on dirait un chat
en train de mourir quelque part
											donc, s'il vous plaît !
									","
											Ese es mi amigo Simran Singh
tocando el dilruba.
											Cuando lo toco yo, suena
como si estuvieran matando a un gato,
											así que de nada.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											This instrument is in my home today,
											but it doesn't actually belong to me.
											It's my role to shepherd it in time,
											and that feels more meaningful to me
than just owning it for today.
											This instrument positions me
as both a descendant and an ancestor.
											It makes me feel part of a story
bigger than my own.
									","
											Cet instrument est chez moi aujourd’hui,
											mais en fait, il ne m’appartient pas.
											C’est mon rôle de le guider dans le temps,
											et cela me semble avoir plus de sens 
que de juste le posséder.
											Cet instrument me positionne à la fois
comme un descendant et un ancêtre.
											Il me fait me sentir partie prenante
d'une histoire plus grande que la mienne.
									","
											Este instrumento hoy está en mi casa,
											pero no me pertenece a mí.
											Mi rol es conducirlo a través del tiempo,
											y eso me parece más significativo
que ser simplemente su dueña hoy.
											Este instrumento me posiciona
como descendiente y como ancestro.
											Me hace sentir parte de una historia
que es más grande que la mía.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											And this, I believe,
											is the single most powerful way
we can reclaim foresight:
											by seeing ourselves
as the good ancestors we long to be,
											ancestors not just to our own children
											but to all humanity.
											Whatever your heirloom is,
											however big or small,
											protect it
											and know that its music
can resonate for generations.
									","
											Et ça, je crois,
											est simplement la façon la plus puissante
de réhabiliter l'anticipation :
											en nous voyant comme les bons ancêtres
que nous voulons être,
											les ancêtres pas seulement 
de nos propres enfants
											mais de toute l’humanité.
											Quel que soit votre patrimoine,
											qu'il soit grand ou petit,
											protégez-le
											et sachez que sa musique peut résonner
pendant des générations.
									","
											Y esta, a mi entender,
											es la forma más poderosa que tenemos
de recuperar la visión a futuro:
											vernos como los buenos ancestros
que queremos ser.
											ancestros no solo de nuestros hijos,
											sino de toda la humanidad.
											Sea cual fuere su reliquia,
											grande o pequeña,
											protéjanla,
											y sepan que su música
puede resonar por generaciones.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
"
","
","
",The power to think ahead in a reckless age,Bina Venkataraman,13:10,"humanity,community,future,history,family,memory,world cultures,culture,society"
