fr,tr,de,en,es,title,speaker,duration,tags
"
											En parlant de ça avec d'autres architectes,
											on a lu dans la presse que des gens pensaient
											que les tours devaient être reconstruites à l'identique,
											en y ajoutant 50 étages.
											Et j'ai trouvé ça incroyable d'avoir des projets,
											comme s'il s'agissait d'une compétition,
											à propos d'une blessure si récente.
											J'ai beaucoup discuté
											d'abord avec Rick Scofidio et Liz Diller, qui ont travaillé avec nous,
											et avec d'autres personnes ensuite,
											et je me suis dit qu'il fallait vraiment que tout ça ait un intérêt.
											En tant qu'architectes, la seule vraie façon d'aider
											n'était pas de parader ou d'élaborer des scénarios,
											mais d'aider les gens tout de suite.
											Alors on a essayé de trouver un moyen,
											de créer un genre de groupe d'intervention d'architectes.
											Et voilà ce qui en est sorti.
									","
											Ve diğer mimarlarla görüşmemiz zamanlarda,
											basında, insanların kuleleri tekrardan
											inşa edilmesi gerektiğini söylediklerini duyduk —
											50 kat daha yüksek inşa edilmesi gerektiğini.
											Ve düşündüm ki, daha taze bir yaranın üzerinde
											sanki bir yarış varmış gibi düşünmek
											hayret verici birşey.
											Bir dizi görüşmede bulundum —
											ilki bu konuda bizle iş birliğinde bulunan Rick Scofidio ve Liz Diller'di
											ve birkaç kişi daha vardı —
											ve biz bunla alakalı birşeyler yapmamız gerektiğini hissettik.
											Ve bu insanların yeni yerler meydana getirmesi, nihai yardım şeklimiz
											ahkam kesme veya senaryolar uydurma değildi
											yalnızca hemen yardım etmekti.
											Bu yüzden bir grup olarak
											bir çeşit SWAT takımı gibi bir forma geldik.
											Ve işte bu bizim üstesinden geleceğimiz bir görevdi.
									","
											Und wir diskutierten mit anderen Architekten darüber,
											dass Menschen in der Presse sagten,
											dass die Türme genau gleich 
oder 50 Stockwerke höher
											wiederaufgebaut werden sollten.
											Ich fand es merkwürdig 
darüber zu spekulieren,
											als wäre es ein Wettbewerb,
											über eine so frische Wunde.
											Und ich führte eine Reihe von Diskussionen —
											zuerst mit Rick Scofidio und Liz Diller, 
die am Projekt beteiligt waren,
											und einigen anderen Menschen —
											und ich empfand, dass wir dem 
eine Bedeutung geben mussten.
											Für Menschen, die Orte erschaffen, 
ist der ultimative Weg zu helfen,
											nicht zu dozieren oder 
Szenarien zu ersinnen,
											sondern sofort zu helfen.
											Also haben wir als Gruppe versucht,
											eine Design-Einsatztruppe aufzustellen.
											Und das war die Mission, 
die wir uns ausdachten.
									","
											And in discussing this with other architects,
											we had seen people saying in the press
											that they should rebuild the towers as they were —
											they should rebuild them 50 stories taller.
											And I thought it was astonishing to speculate,
											as if this were a competition,
											on something that was such a fresh wound.
											And I had a series of discussions —
											first with Rick Scofidio and Liz Diller, who collaborated with us on this,
											and several other people —
											and really felt like we had to find relevance in doing something.
											And that as people who create places, the ultimate way to help
											wasn't to pontificate or to make up scenarios,
											but to help right now.
											So we tried to come up with a way,
											as a group, to have a kind of design SWAT team.
											And that was the mission that we came up with.
									","
											Y al discutir ésto con otros arquitectos,
											habíamos visto gente diciendo en la prensa
											que debían reconstruirse las torres tal como estaban —
											y rehacerse con 50 pisos adicionales.
											Y pensé que era asombroso el especular
											como si esto fuera una competición,
											sobre algo que era una herida tan fresca.
											Y tuve una serie de discusiones —
											primero con Rick Scofidio y Liz Diller, quienes colaboraron con nosotros en ésto,
											y muchas otras personas —
											y realmente sentí como que teníamos que encontrar la relevancia en hacer algo.
											Y que como gente que crea lugares, la manera fundamental de ayudar
											no era la de pontificar o hacer escenarios,
											sino ayudar ahora mismo.
											Así que tratamos de pensar en una manera,
											como grupo, de tener una especial de Grupo SWAT de Diseño.
											Y esa fue la misión que hemos encontrado.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Etiez-vous conscient que tout à coup,
											en tant que designer dont le travail est de satisfaire des envies,
											vous alliez devoir satisfaire des besoins?
									","
											KA: Aniden isteklerini karşılıyor olabileceğinin —
											bir tasarımcı olarak eylemlerin istediğini elde etme olduğu gibi —
											bilincinde miydin?
									","
											KA: Waren Sie sich bewusst, dass Sie —
											als Designer, dessen Arbeit sich um 
die Erfüllung von Wünschen dreht —
											plötzlich Bedürfnisse erfüllen mussten?
									","
											KA: Were you conscious of suddenly —
											as a designer whose work is all about fulfilling wants —
											suddenly fulfilling needs?
									","
											KA: Estabas consciente de que súbitamente —
											como un diseñador cuyo trabajo es todo acerca de cumplir requerimientos —
											súbitamente satisfaciendo necesidades?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ce dont j'étais conscient,
											c'est qu'il y avait un besoin urgent d'agir.
											On nous avait demandé de participer à quelques projets avant ça.
											Il y avait une école, PS 234, qui avait été évacuée à Ground Zero.
											Ils ont déménagé dans une école désaffectée.
											On a réuni 20 ou 30 architectes, des designers, des artistes,
											et ça a pris 4 jours, comme quand les gens construisaient des granges,
											tout le monde a voulu apporter son aide pour la rénover.
											C'était extraordinaire.
											Tom Otterness et Maira Kalman ont contribué à ce projet,
											et c'est devenu une expérience cathartique.
									","
											Aslında bakarsanız, ne olduğumun farkındaydım,
											karşımızda başarılması zor bir iş vardı.
											Bundan önce birkaç projeye katılmam için teklifler geldi.
											PS 234 diye bir okul vardı, Sıfır Noktasının alt tarafındaydı ve tahliye edilmişti
											Okulu bırakıp gittiler
											20 - 30 kadar mimar ve sanatçıyı topladık
											ve dört günden fazla zamanda — sanki şehirde ahır yapar gibi —
											onu yenilemek için herkes yardımcı olmak istedi.
											Bu gerçekten sıradışıydı.
											Tom Otterness, Maria Kalman katkıda bulundu
											ve bu, bizim için psikoterapik bir deneyim oldu.
									","
											DR: Nun, mir war bewusst,
											dass es dringend notwendig war,
sofort zu handeln.
											Wir waren schon vorher gebeten worden, 
an Projekten teilzunehmen.
											Da war diese Schule am Ground Zero, 
PS 234, die evakuiert wurde.
											Sie zogen in eine verlassene Schule um.
											Wir nahmen gut zwei Dutzend 
Architekten, Designer und Künstler
											und renovierten sie in vier Tagen 
— es war wie Scheunenbauen in der Stadt —
											und jeder wollte mithelfen.
											Es war unglaublich.
											Tom Otterness hat mitgemacht, 
Maira Kalman hat mitgemacht
											und es wurde zu einem befreienden Erlebnis für uns.
									","
											DR: Well what I was aware of was,
											there was this overwhelming need to act now.
											And we were asked to participate in a few projects before this.
											There was a school, PS 234, that had been evacuated down at Ground Zero.
											They moved to an abandoned school.
											We took about 20 or 30 architects and designers and artists,
											and over four days — it was like this urban barn-raising —
											to renovate it, and everyone wanted to help.
											It was just extraordinary.
											Tom Otterness contributed, Maira Kalman contributed
											and it became this cathartic experience for us.
									","
											DR: Bueno, de lo que estaba consciente era,
											que había esta abrumadora necesidad de actuar ahora mismo.
											Y que nos habían pedido el participar en unos pocos proyectos antes que ésto.
											Había una escuela, PS 234, que había sido evacuada abajo en la Zona Cero.
											Se mudaron a una escuela abandonada.
											Llevamos 20 o 30 arquitectos y diseñadores y artistas,
											y en el espacio de cuatro días — era como un levantamiento de granja urbana
											para renovarlo, y todos quería ayudar.
											Fue simplemente extraordinario.
											Tom Otterness contribuyó, Maira Kalman contribuyó
											y se convirtió en una experiencia catártica para nosotros.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ca a été terminé en 3 semaines
											vers le 8 octobre c'est ça?
									","
											KA: Ve bu yapıldı, verimli şekilde, üç haftada —
											sekiz Kasım veya yakın bir zamanda mı?
									","
											KA: Und das wurde bis zum
											8. Oktober erfolgreich durchgeführt?
									","
											KA: And that was done, effectively,
											by October 8 or something?
									","
											KA: Y esto fue hecho, efectivamente, en tres semanas —
											¿Hacia Octubre Ocho más o menos?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui.
									","
											DR: Evet.
									","
											DR: Ja.
									","
											DR: Yeah.
									","
											DR: Sí.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Je suppose qu'en vous attaquant à un projet
											aussi considérable, en plus des trois autres
											que vous avez imaginé pour encadrer le site,
											vous avez dû vous heurter à une administration et une autorité
											complexes et bien ancrées dans les milieux
											de l'immobilier et de la politique à New York?
									","
											KA: Anlaşılıyor ki, bu kadar önemli
											bir projeyi yapmak için — ki sadece dördünüzden biri,
											sen tüm siteyi tasarladın —
											sizler oldukça karışık birşeye karşı hamle yaptınız,
											peki kökleşmiş bürokrasiyi ve güçleri barındıran New York politikasında
											ve mülkiyetinde nelerle karşılaştınız?
									","
											KA: Offensichtlich waren Sie beim Versuch,
											ein so bedeutendes Projekt zu machen 
— und das ist nur eins von vieren,
											das Sie als Umgebung für den Ort entwarfen —
											mit einer unglaublich komplizierten,
											eingefahrenen Bürokratie und Mächten konfrontiert,
											sei es das New Yorker Bauamt 
oder die New Yorker Politik.
									","
											KA: Obviously, what you faced in trying to do something
											as substantial as this project — and this is only one of four
											that you've designed to surround the site —
											you must have run up against the incredibly byzantine,
											entrenched bureaucracy and powers that be
											in New York real estate and New York politics.
									","
											KA: Obviamente, lo que enfrentaron al tratar de hacer algo
											tan sustancial como este proyecto — y éste es sólo uno de cuatro
											que han diseñado para rodear el sitio —
											deben haber entrado en conflicto con la increiblemente bizantina,
											y atrincherada burocracia y los poderes establecidos
											en las Bienes Raíces y la Política de Nueva York.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Et bien, c'est bizarre.
											Quand on a fini PS 234, on a dîné avec quelques personnes.
											On m'avait demandé de présider l'Institut Américain d'Architecture pour la reconstruction.
											J'ai assisté à plusieurs réunions.
											On y évoquait les projets les plus grandioses et compliqués
											qui impliqueraient des travaux à long terme et la reconstruction complète de la ville.
											Mais il y avait des blessures et des besoins auxquels il fallait s'attaquer de suite,
											et eux parlaient d'intégrer ça à un processus global.
											Ce n'était pas un groupe facile à intégrer.
											Alors on a dit...
									","
											DR: Bu komik bir olaydı.
											PS 234'ü bitirdik ve küçük bir grup olarak akşam yemeğine gittik.
											Aslında bana tekrar inşa etmem için AIA birliğinin başkanı olmam teklif edildi.
											Birkaç toplantıya katıldım.
											Orda uzun dönem altyapıyı ve şehrin tekrardan inşasını
											gerektiren en karmaşık büyük planlar vardı.
											Ve gerçek şu ki, taze yaralarımız vardı ve onları kapatmamız gerkiyordu
											ve bir konuşma vardı, bu işe dahil olma ve bu süreci isteme ile ilgili.
											Ve bu geniş kapsamlı bir grup değildi.
											Bu yüzden, biz de dedik ki, ne —
									","
											DR: Nun, das ist eine komische Sache.
											Wir stellten PS 234 fertig und aßen 
mit einer kleinen Gruppe zu Abend.
											Ich wurde sogar gebeten, Ausschussvorsitzender 
des AIA-Wiederaufbau-Komitees zu werden.
											Und ich saß in mehreren Sitzungen.
											Es gab dort die abwegigsten, 
hochtrabendsten Pläne
											für eine langfristige Infrastruktur und 
den Wiederaufbau der ganzen Stadt.
											Es gab unmittelbare Wunden und Bedürfnisse, 
die erfüllt werden mussten,
											und man sprach von Inklusion und 
wünschte sich einen inklusiven Prozess.
											Es war keine inklusive Gruppe.
											Also sagten wir, was ist —
									","
											DR: Well, it's a funny thing.
											We finished PS 234, and had dinner with a small group.
											I was actually asked to be a committee chair on an AIA committee to rebuild.
											And I sat in on several meetings.
											And there were the most circuitous grand plans
											that had to do with long-term infrastructure and rebuilding the entire city.
											And the fact is that there were immediate wounds and needs that needed to be filled,
											and there was talk about inclusion and wanting it to be an inclusive process.
											And it wasn't an inclusive group.
											So we said, what is —
									","
											DR: Bueno, es algo gracioso.
											Terminamos PS 234, y cenamos con un grupo pequeño.
											Me pidieron, de hecho, que fuese un líder de un comité del Instituto Americano de Arquitectos, para reconstruir.
											Y participé en varias reuniones.
											Y había allí los planes mas del tipo de grandes circuitos
											que tenían que ver con infraestructura de largo plazo y reconstruir la ciudad entera.
											Y el hecho es que había heridas inmediatas y necesidades que debían ser satisfechas,
											y se habló acerca de la inclusión y que se quería que fuese un proceso incluyente.
											Y no era un grupo incluyente.
											Así que dijimos, lo que es —
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ce n'était pas un groupe facile à intégrer?
									","
											KA: Bu geniş kapsamlı olmayan bir grup muydu?
									","
											KA: Es war keine inklusive Gruppe?
									","
											KA: It was not an inclusive group?
									","
											KA: ¿No era un grupo incluyente?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Ce n'était pas un groupe facile à intégrer.
											Principalement blancs, riches, du milieu des affaires,
											qui ne représentaient pas la ville.
									","
											DR: Çok içerikli bir grup değildi.
											Çoğunlukla beyaz, zengin, tüzel bir gruptu
											şehri uygun temsil etmiyordu.
									","
											DR: Es war keine inklusive Gruppe.
											Es ware vorwiegend eine weiße, 
reiche Unternehmergruppe,
											die nicht repräsentativ für die Stadt war.
									","
											DR: It was not an inclusive group.
											It was predominantly a white, rich, corporate group
											that was not representative of the city.
									","
											DR: No era un grupo incluyente.
											Era predominantemente un grupo corporativo de blancos y ricos
											que no era representativo de la ciudad.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											C'est choquant!
									","
											KA: Şaşırtıcı!
									","
											KA: Schockierend.
									","
											KA: Shocking.
									","
											KA: ¡Sorprendente!
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui, très surprenant.
											Alors Rick, Liz, Kévin et moi on a eu une idée.
											La municipalité nous a contacté.
											Nous avions d'abord contacté la municipalité au sujet de la Jetée 94.
											Nous avons vu comment PS 234 a fonctionné.
											Les familles, les familles de victimes,
											se rendaient sur cette jetée incroyablement dégradante.
									","
											DR: Evet, şaşırtıcı.
											Böylece, Rick, Liz ve Kevin be ben ortak bir fikirde buluştuk.
											Esasında şehir bize yaklaştı.
											Öncelikle şehirdeki girişimimiz İskele 94 ile oldu.
											PS 234'te bunun nasıl çalıştığını gördük.
											Aileler — ailenin kurbanları —
											robot gibi bu iskeleye gidip geliyorlardı.
									","
											DR: Ja, überraschend.
											Also kamen Rick, Liz, Kevin und ich auf diese Idee.
											Die Stadt kam tatsächlich auf uns zu.
											Zuerst kamen wir mit der Stadt 
wegen Pier 94 ins Gespräch.
											Wir hatten gesehen, wie PS 234 lief.
											Die Familien — die Opfer der Familien —
											gingen zu diesem Pier, 
der unglaublich entmenschlichend war,
									","
											DR: Yeah, surprising.
											So Rick and Liz and Kevin and I came up with the idea.
											The city actually approached us.
											We first approached the city about Pier 94.
											We saw how PS 234 worked.
											The families — the victims of the families —
											were going to this pier that was incredibly dehumanizing.
									","
											DR: Sí, sorprendente.
											Así que Rick, Liz, Kevin y yo diseñamos la idea.
											La ciudad de hecho nos contactó.
											Y nosotros primeramente le tocamos a la ciudad el tema del muelle 94.
											Vimos como el PS 234 funcionó.
											Las familias — las víctimas de las familias —
											iban a este muelle que era increíblemente deshumanizante.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Sur la rivière Hudson?
									","
											KA: Hudson Nehri üzerinde olan mı?
									","
											KA: Am Hudson River?
									","
											KA: On the Hudson River?
									","
											KA: ¿En el Río Hudson?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui. Et la municipalité, d'abord Tim Zagat,
											puis Christyne Nicholas, et finalement on est arrivé à Giuliani,
											nous a dit: ""on ne veut pas s'occuper de la Jetée 94 pour l'instant,
											mais il y a une plate-forme d'observation pour les familles à Ground Zero
											dont on aimerait faire quelque chose de plus digne pour les familles,
											et trouver un moyen de la protéger du mauvais temps.
									","
											DR: Evet. Ve şehir gerçekten — önce Tim Zagat,
											sonra Christyne Nicholas ve de Giuliani vasıtasıyla —
											dedi ki, şimdilik İskele 94'e birşey yapmayı istemiyoruz,
											ama aileler için Sıfır Noktasının aşağısında bir izleme platformu var
											bu aileler için daha da değerli bir deneyim olacaktır
											ve onları kötü hava koşullarından koruyacaktır.
									","
											DR: Ja. Und die Stadt — 
zu Beginn durch Tim Zagat,
											dann durch Christyne Nicholas 
und dann bekamen wir Giuliani —
											sagte: „Wissen Sie, wir wollen mit dem 
Pier 94 zurzeit gar nichts machen,
											aber wir haben eine Aussichtsplattform 
für die Familien am Ground Zero
											und wünschen uns eine 
würdevollere Erfahrung für die Familien,
											und es soll vor dem Wetter schützen.“
									","
											DR: Yeah. And the city actually — through Tim Zagat initially,
											and then through Christyne Nicholas, then we got to Giuliani —
											said, ""You know we don't want to do anything with Pier 94 right now,
											but we have an observation platform for the families down at Ground Zero
											that we'd like to be a more dignified experience for the families,
											and a way to protect it from the weather.""
									","
											DR: Sí. Y la ciudad en realidad — a través de Tim Zagat inicialmente,
											y después a través de Chrystine Nicholas, después llegamos a Giuliani —
											dijo, sabes, no queremos nada que ver con el Muelle 94 en este momento,
											pero tenemos una plataforma observador para las familias abajo en la Zona Cero
											que quisieramos que fuese una experiencia mas dignificante para las familias,
											y una manera de protegerla del clima.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Alors je suis allé voir avec Rick, Liz et Kévin,
											et je dois dire que ça a été une des expériences les plus émouvantes de ma vie.
											C'était bouleversant de voir cette simple plate-forme en contreplaqué entourée d'une barrière,
											où les familles de victimes avaient déposé des messages.
											Nous n'étions pas préparé à une telle expérience.
											Il n'y avait aucun filtre.
									","
											Bu yüzden, oraya Rick, Liz ve Kevin'in yanına gittim
											ve söylemem gerekir ki, hayatımın en hareketli deneyimi idi.
											Raylı basit bir kontraplağı görmek etkileyiciydi
											orda mağdur olanların aileleri notlar bırakıyordu.
											Biz ve deneyimimiz arasında hiç derin bir düşünce yoktu.
											Hiçbir filtre yoktu.
									","
											Also ging ich mit Rick, Liz und Kevin dorthin
											und es war das bewegendste Erlebnis meines Lebens.
											Es war niederschmetternd, das einfache Sperrholz 
mit einem Geländer darum zu sehen,
											wo die Familien der Opfer ihre 
Nachrichten für sie hinterlassen hatten.
											Es gab keinen Mittler 
zwischen uns und dem Erlebnis.
											Es gab keinen Filter.
									","
											So I went down there with Rick and Liz and Kevin,
											and I've got to say, it was the most moving experience of my life.
											It was devastating to see the simple plywood platform with a rail around it,
											where the families of the victims had left notes to them.
											And there was no mediation between us and the experience.
											There was no filter.
									","
											Así que fui allá abajo con Rick, Liz y Kevin,
											y tengo que decir, que fue la experiencia mas conmovedora de mi vida.
											fue devastador ver la simple plataforma de contracenchapado con un baranda alrededor de ella,
											donde las familias de las víctimas habían dejado notas para ellos.
											Y no había mediación entre nosotros y la experiencia.
											No había filtro.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Je me suis souvenu du 11 septembre, sur la 14ème rue,
											on voyait très bien les tours du toit de notre bâtiment,
											j'ai vu la première tour s'effondrer depuis la salle de conférence
											au 8ème étage, à la télé.
											Tout le monde s'est précipité sur le toit, moi aussi.
											Ce qui est incroyable, c'est que c'est beaucoup plus dur
											de croire en la réalité qu'en ce qu'on voit à la télé.
											Ca fait moins peur quand il y a un filtre
											quand on a des informations sur ce qui se passe à côté de soi.
											C'est pour ça que voir la plate-forme simplement,
											dignement, ça a été une expérience bouleversante.
									","
											Ve 11 Eylülde 14. caddeyi hatırladım
											binanın çatısını — ki biz ordan rahatça Dünya Ticaret Kulelerini görürdük —
											ve konferans odasından binanın yıkılışını gördüm
											sekizince kata kurduğumuz televizyonda.
											Herkes çatıya çıkmıştı, hemen ben de çıktım.
											Gerçek televizyonda görünen şeyin ne kadar gerçek olduğuna
											zorla inanmak hayret vericiydi.
											Bu filtrenin rahatlığı ile ilgili birşey vardı
											ve, sen de bizler ile tecrübe arasında ne kadar bilgi saklıdır bilirsin.
											Bu yüzden bunu çok basit,
											şerefli bir şekilde anlamak güçlü bir tecrübedir.
									","
											Und ich erinnerte mich, dass ich 
am 11. September auf der 14th Street
											vom Dach unseres Gebäudes aus sah — 
wir sehen die World Trade Towers sehr gut —
											wie das erste Gebäude zusammenstürzte, 
aus einem Konferenzzimmer
											im 8. Stock auf einem TV, 
den wir aufgestellt hatten.
											Und dann war jeder auf dem Dach, 
also rannte ich auch hoch.
											Und es war erstaunlich, 
wie viel schwieriger es war,
											in der Realität daran zu glauben, als im TV.
											Es hatte etwas mit dem Komfort des Filters zu tun
											und wie viel Austausch es zwischen uns 
und der Erfahrung gab.
											Das in einer so einfachen,
											würdevollen Weise zu sehen, 
war eine intensive Erfahrung.
									","
											And I remembered on September 11th, on 14th Street,
											the roof of our building — we can see the World Trade Towers prominently —
											and I saw the first building collapse from a conference room
											on the eighth floor on a TV that we had set up.
											And then everyone was up on the roof, so I ran up there.
											And it was amazing how much harder it was
											to believe in real life than it was on TV.
											There was something about the comfort of the filter
											and how much information was between us and the experience.
											So seeing this in a very simple,
											dignified way was a very powerful experience.
									","
											Y recordé el 11 de Septiembre en la calle 14,
											en el techo de nuestro edificio — podíamos ver las torres del World Trade prominentemente
											y yo vi el primer edificio colapsar desde una sala de conferencias
											en el piso 8, en una televisión que habíamos instalado.
											Y entonces todos estaban arriba en el techo, y corrí allí.
											Y era impresionante cuanto mas duro era
											el creerlo en la vida real que en la Televisión.
											Había algo en la comodidad del filtro
											y, sabes, cuanta información había entre nosotros y la experiencia.
											Así que el ver esto de una manera sencilla,
											y digna fue una experiencia muy poderosa.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Donc on est retourné voir la municipalité et on leur a dit
											que ça ne nous intéressait pas d'en faire une plate-forme pour VIP,
											mais on a passé du temps là-bas.
											Et puis la municipalité avait ce besoin.
											Ils cherchaient une solution
											pour gérer les 30 ou 40 000 personnes par jour
											qui allaient là-bas sans pouvoir voir.
											Et puis il fallait gérer la circulation autour du site.
											S'occuper de ça, c'était l'objectif n°1.
											Il fallait trouver un moyen pour que les gens
											puissent se déplacer aux alentours.
									","
											Bundan dolayı, şehre geri gidip dedik ki,
											bizler bunu hususi olarak seçkin insanlar için bir platform tasarlama
											düşüncesinde değiliz ama burda bunun için belli bir zaman harcadık.
											Ve aynı zamanda bu şehrin de buna ihtiyacı vardı.
											Burdan başka gidecek yeri olmayan
											günlük 30 veya 40 bin kişi bu probleme
											çözüm bulmak için uğraşıyorlardı.
											Ve trafiğe çözüm bulmamız için hiçbir yolumuz yoktu.
											Bu yüzden bu probleme hemen çözüm bulmak ana planımızdı.
											Bir yöntem vardı — bir yol olmak zorundaydı —
											böylece insanları siteden uzaklaşırabilmemiz gerek.
									","
											Also gingen wir zurück zur Stadt und sagten,
											wir sind nicht daran interessiert, 
das zu einer VIP-Plattform aufzuwerten,
											aber wir haben dort etwas Zeit verbracht.
											Zur gleichen Zeit hatte die Stadt diesen Bedarf.
											Sie suchten nach einer Lösung,
											um 30- oder 40-tausend Menschen 
am Tag abzufertigen,
											die dorthin gingen und nicht wussten wohin.
											Es gab keine Lösung für den Umgang 
mit den Verkehr rund um die Stätte.
											Um das zu regeln, brauchte man 
sofort ein Gesamtkonzept.
											Es musste einen Weg geben,
											wie man die Leute übers Gelände führen konnte.
									","
											So we went back to the city and said
											we're not particularly interested in the upgrade of this as a VIP platform,
											but we've spent some time down there.
											At the same time the city had this need.
											They were looking for a solution
											to deal with 30 or 40 thousand people a day
											who were going down there, that had nowhere to go.
											And there was no way to deal with the traffic around the site.
											So dealing with it is just an immediate master plan.
											There was a way — there had to be a way —
											to get people to move around the site.
									","
											Así que fuimos de vuelta a la Ciudad y les dijimos,
											no estamos particularmente interesados en elevar esto a una plataforma VIP,
											pero hemos pasado algún tiempo allá abajo.
											Y al mismo tiempo la Ciudad tenía esta necesidad.
											Buscaban una solución
											para tratar con 30 o 40 mil personas diarias
											que estaban yendo allá abajo, que no tenían ningún lugar a dónde ir.
											Y no había manera de controlar el tráfico alrededor del sitio.
											Así que ocuparse de esto es justo un plan maestro inmediato.
											Había una manera — tenía que haber una manera —
											para hacer que la gente se moviera alrededor del sitio.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
