en,es,tr,de,fr,title,speaker,duration,tags
"
											So, a large part of your job
as a development executive
											is to separate the ""Superstorms""
from the ""Slumdog Millionaires,""
											and slightly more generally,
the writers who write ""Superstorm""
											from the writers who can write
""Slumdog Millionaire.""
											And the easiest way to do this, obviously,
is to read all of the scripts,
											but that's, frankly, impossible.
											A good rule of thumb
is that the Writers Guild of America
											registers about 50,000 new pieces
of material every year,
											and most of them are screenplays.
											Of those, a reasonable estimate
is about 5,000 of them
											make it through various filters,
agencies, management companies,
											screenplay compositions and the like,
											and are read by someone
at the production company
											or major studio level.
											And they're trying to decide
whether they can become
											one of the 300-and-dropping movies
that are released by the major studios
											or their sub-brands each year.
									","
											Una gran parte del trabajo del 
ejecutivo de desarrollo
											es separar las ""Supertormentas"" de
los ""Slumdog Millionaires"",
											y de manera más general los guionistas 
que escriben ""Supertormenta""
											de los que escriben ""Slumdog Millionaire"".
											Y obviamente la manera más fácil
de hacerlo es leyendo todos los guiones
											pero francamente, es imposible.
											Como regla general, el 
Sindicato de Guionistas de EE.UU.
											registra unas 50 000 piezas 
de material cada año
											y la mayoría son guiones.
											De estos, unos 5000 aproximadamente
											pasan varios filtros, agencias, 
empresas de gestión,
											composición de guiones y similares
											y los lee alguien de la productora
											o de algún gran estudio.
											Y se intenta decidir si pueden ser
											una de las 300, y bajando, películas
que hacen los grandes estudios
											o algunos de sus asociados cada año.
									","
											Yani, yapımcı asistanı olarak
işinin büyük bir kısmı
											""Süper Kasırga""ları ""Milyoner""lerden
											ve biraz daha genelde
""Süper Kasırga""yı yazan yazarları
											""Milyoner""i yazabilenlerden ayırmak.
											Bunu yapmanın en kolay yolu,
tabii ki, bütün senaryoları okumak.
											Ama açıkçası bu imkansız.
											Amerika Senaristler Birliği,
her yıl, göz kararı
											50.000 kadar yeni materyal kaydediyor.
											Bunların çoğu senaryo.
											Makul bir tahminle,
bunlar arasından 5.000 kadarı
											ajanslar, yönetim şirketleri,
senaryo yapısı gibi
											çeşitli filtrelerden geçebiliyor
											ve yapım şirketindeki
ya da büyük bir stüdyodaki
											biri tarafından okunuyor.
											Onlar da bunların büyük stüdyolar
veya alt markalarının
											piyasaya sürdüğü 300'den fazla filmden
biri olup olamayacağına
											karar vermeye çalışıyor.
									","
											D.h. ein großer Teil des Jobs 
eines Produktionsleiters ist es,
											die ""Superstürme"" von den 
""Slumdog Millionären"" zu trennen,
											oder anders gesagt, die Autoren, 
die ""Superstorm"" schreiben,
											von den Slumdog-Millionär-Autoren 
zu unterscheiden.
											Am einfachsten geht das natürlich,
wenn man alle Skripte liest,
											aber ehrlich gesagt ist das unmöglich.
											Um mal eine Größenordnung zu nennen:
Die Writers Guild of America
											registriert pro Jahr 
ca. 50 000 neue Werke,
											die meisten davon sind Drehbücher.
											Von denen wiederum schätzt man,
dass ca. 5.000 es schaffen,
											verschiedene Filter zu passieren — 
Agenturen, Geschäftsleitungen,
											Drehbüchervergleiche usw. —
											um von jemand aus 
einer Produktionsfirma
											oder einem größerem Studio
gelesen zu werden.
											Diese versuchen dann zu entscheiden,
											ob dieses einer von 300
oder weniger Filmen werden könnte,
											die von größeren Studios
jedes Jahr veröffentlicht werden.
									","
											Une grande partie du travail
d'un chargé de développement
											consiste à séparer « Superstorm »
des « Slumdog Millionaire »
											et plus généralement,
ceux qui écrivent « Superstorm »
											de ceux qui peuvent écrire
« Slumdog Millionaire ».
											Et le moyen le plus simple est
évidemment de lire tous les scripts
											mais c'est, clairement, impossible.
											En règle générale,
la Writers Guild of America
											enregistre environ 50 000 nouveaux
documents chaque année
											et la plupart sont des scénarios.
											Parmi cela, on estime
que 5 000 d’entre eux
											passent au travers de divers filtres,
agences, sociétés de gestion,
											compositions de scénarios
											et sont lus par une personne
de la société de production
											ou d'un grand studio.
											Et ils essaient de décider
s'il peut devenir
											l’un des 300 films proposés
par les grands studios ou leurs filiales
											chaque année.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											I've described it before
											as being a little bit like walking
into a members-only bookstore
											where the entire inventory
is just organized haphazardly,
											and every book has the same,
nondescript cover.
											Your job is to enter that bookstore
											and not come back until you've found
the best and most profitable books there.
											It's anarchic and gleefully opaque.
									","
											Alguna vez lo he descrito
											como entrar a una librería
exclusiva para miembros
											en la que todo el inventario está 
organizado de cualquier manera
											y todos los libros tienen la misma
portada sin descripción.
											El trabajo consiste en 
entrar a esa librería
											y no salir hasta que se encuentren 
los libros mejores y más rentables.
											Es anárquico y alegremente opaco.
									","
											Daha önce bunu
											üyelere özel bir kitapçıya
girmeye benzetmiştim.
											Bütün stok rastgele düzenlenmiş
											ve her kitap aynı, belirsiz kapağa sahip.
											İşin, o kitapçıya girip
											en iyi ve en kârlı kitabı
bulmadan çıkmamak.
											Anarşist ve şen bir monotonluk.
									","
											Wie gesagt ist das, als ob man 
in einen exklusive Buchladen geht,
											in dem der gesamte Bestand 
völlig willkürlich angeordnet ist
											und jedes Buch dieselbe, 
nichtssagende Hülle hat.
											Dein Job ist es, diesen Laden 
erst wieder zu verlassen,
											wenn du das beste, profitableste 
Buch gefunden hast.
											Das ist anarchisch 
und wirklich intransparent.
									","
											Cela peut s'assimiler à entrer
dans une librairie
											réservée aux membres,
											où tout l'inventaire
est organisé au hasard
											et chaque livre a la même
couverture quelconque.
											Votre travail consiste à entrer
dans cette librairie
											et ne pas en ressortir avant d'y avoir
trouvé les livres les plus rentables.
											C'est anarchique et joyeusement opaque.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											And everyone has their method
to address these problems.
											You know, most rely on the major agencies
											and they just assume
that if there's great talent in the world,
											they've already found
their way to the agencies,
											regardless of the structural barriers
that actually exist
											to get into the agencies
in the first place.
											Others also constantly compare
notes among themselves
											about what they've read and what's good,
											and they just hope that their cohort group
is the best, most wired
											and has the best taste in town.
											And others try to read everything,
but that's, again, impossible.
											If you're reading
500 screenplays in a year,
											you are reading a lot.
											And it's still only a small percentage
of what's out there.
									","
											Y todos tienen un método
para afrontar estos problemas.
											La mayoría confía en las grandes agencias
											y asumen que 
si hay un gran talento en el mundo,
											ya ha encontrado la forma 
de llegar a las agencias,
											sin importar las barreras
estructurales que existan
											para llegar hasta las 
agencias en primer lugar.
											Otros están constantemente
comparando notas entre ellos
											sobre lo que han leído y lo que es bueno
											y simplemente esperan que su séquito
sea el mejor y más conectado
											y tenga el mejor gusto en la ciudad.
											Y otros tratan de leer todo pero
una vez más, es imposible.
											Si leen 500 guiones al año
											están leyendo mucho.
											Y sigue siendo un pequeño
porcentaje de lo que hay.
									","
											Herkesin bu problemleri
ele alma yöntemi farklı.
											Yani, çoğu büyük ajanslara bel bağlıyor
											ve eğer dünyada büyük bir yetenek varsa
											öncelikle bu ajanslara girmeyi engelleyen
											yapısal engellere bakmaksızın
											yolunun ajanslarla kesiştiğini varsayıyor.
											Diğerleri, neyi okuyup
neyin iyi olduğuna dair
											aralarında sürekli
fikir alışverişi yapıp
											gruplarının en iyi, en çok bağlantısı olan
											ve en güzel zevki olan grup
olduğunu umuyor.
											Başkaları her şeyi okumaya çalışıyor
ama tabii ki, bu imkansız.
											Yılda 500 senaryo okuyorsanız,
											epey okuyorsunuz.
											Bu da var olan senaryoların
çok küçük bir yüzdesi.
									","
											Jeder hat seine eigenen Methoden,
um mit diesen Problemen umzugehen.
											Die meisten verlassen sich 
auf die großen Agenturen.
											Sie nehmen an, dass 
die großen Talente dieser Welt
											bestimmt schon eine Agentur
gefunden haben,
											ungeachtet der struktureller Barrieren,
											bevor sie überhaupt von
einer Agentur angenommen werden.
											Andere tauschen ständig Notizen aus,
											was sie gelesen haben und was gut ist,
											und hoffen, dass ihre Gruppe die beste, 
die am besten vernetzte
											und die mit dem besten
Riecher der Gegend ist.
											Andere wiederum versuchen, 
alles zu lesen, was aber unmöglich ist.
											Wenn man 500 Drehbücher pro Jahr liest,
											dann liest man schon eine Menge.
											Aber das ist immer noch ein Bruchteil
dessen, was angeboten wird.
											Im Grunde ist es wie in der Notaufnahme.
											Auch dort wird oft 
nach Schema F entschieden,
									","
											Et chacun a sa méthode
pour résoudre ces problèmes.
											La plupart comptent
sur les grandes agences
											et présument que s'il y a de grands
talents dans le monde,
											ils ont déjà trouvé leur chemin
vers les agences,
											indépendamment des barrières
structurelles qui existent
											pour entrer dans les agences
en premier lieu.
											D'autres comparent constamment leurs notes
											sur ce qu'ils ont lu et ce qui est bon,
											et espèrent que leur réseau
est le meilleur, le mieux câblé
											et avec les meilleurs goûts.
											Et d'autres essaient de tout lire,
mais encore une fois, c'est impossible.
											Si vous lisez 500 scénarios en un an,
											vous lisez beaucoup.
											Et pourtant ce n'est qu'un petit
pourcentage de ce qui existe.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Fundamentally, it's triage.
											And when you're in triage,
you tend to default to conventional wisdom
											about what works and what doesn't.
											That a comedy about a young woman
dealing with reproductive reality
											can't sell.
											That the story of an Indian teenager
isn't viable in the domestic marketplace
											or anywhere else in the world
outside of India.
											That the only source of viable movies
is a very narrow groups of writers
											who have already found their way
to living and working in Hollywood,
											who already have the best
representation in the business,
											and are writing a very narrow
band of stories.
									","
											Básicamente se usa el triaje.
											Y cuando se usa el triaje se tiende a
caer en la sabiduría convencional
											sobre lo que funciona y lo que no.
											Una comedia sobre una mujer joven
que lidia con la realidad reproductiva
											no vende.
											La historia de un adolescente indio no
es viable en el mercado doméstico
											o en cualquier otro sitio fuera de India.
											La única fuente de películas viables
es un grupo muy reducido de guionistas
											que ya se han hecho 
un hueco en Hollywood,
											que ya tienen los mejores 
representantes del negocio
											y que escriben una franja de
historias muy limitada.
									","
											Bu, özünde triyaj.
											Triyajdayken, neyin tutup
neyin tutmayacağı konusunda
											genel inanışa yöneliyorsunuz.
											Mesela üremenin gerçekleriyle baş eden,
genç bir kadın hakkındaki
											komedinin satmayacağına.
											Hintli bir gencin hikayesinin iç pazarda
ya da Hindistan dışında
											hiçbir yerde tutmayacağına.
											Tutan filmlerin tek kaynağının
											Hollywood'da yaşama 
ve çalışmanın yolunu çoktan bulmuş,
											en iyi şekilde temsil edilen,
											dar hikaye çemberleri olan
dar yazar grupları olduğuna.
									","
											was funktioniert und was nicht.
											Dass eine Komödie über 
eine junge Frau und ihre Fortpflanzung
											sich nicht verkaufen lässt.
											Dass die Geschichte eines indischen Teens
auf dem US-Markt nicht funktioniert
											und auch sonst nirgendwo, außer in Indien.
											Dass die einzige Quelle machbarer 
Filme eine kleine Gruppe von Autoren ist,
											die schon in Hollywood leben und arbeiten
											und die schon über die besten 
Agenten im Business verfügen
											und innerhalb einer schmalen 
Themen-Bandbreite schreiben.
									","
											Le secret, c'est le triage.
											Et en triant, on a tendance
à écouter la sagesse populaire
											sur ce qui fonctionne
et ce qui ne fonctionne pas.
											Une comédie sur une jeune femme
confrontée à la réalité de la procréation
											ne se vendra pas.
											L'histoire d'un adolescent indien
n'est pas viable sur le marché local
											ou n'importe où dans le monde
en dehors de l'Inde.
											La seule source de films viable vient
d'un groupe très restreint d'écrivains
											qui ont déjà trouvé le moyen de vivre
et de travailler à Hollywood,
											qui ont déjà une grande renommée
											et qui écrivent une gamme
très étroite d'histoires.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											And I'm somewhat embarrassed to admit,
that that's where I found myself in 2005.
											Sitting in that office
above Sunset Boulevard,
											staring down that metaphorical
anonymized bookstore,
											and having read nothing
but bad scripts for months.
											And I took this to mean one of two things:
											either A: I was not very good at my job,
											which was, ostensibly,
finding good scripts,
											or B: reading bad scripts was the job.
											In which case, my mother's
weekly phone calls,
											asking me if my law school
entrance exam scores were still valid
											was something I should probably
pay more attention to.
											What I also knew
											was that I was about to go
on vacation for two weeks,
											and as bad as reading bad scripts is
when it is your job,
											it's even more painful on vacation.
											So I had to do something.
									","
											Y me da un poco de vergüenza admitir que
ahí es donde yo me encontraba en 2005.
											Sentado en el despacho 
sobre Sunset Boulevard,
											mirando a esa librería 
anónima y metafórica
											y habiendo leído guiones
malos durante meses.
											Y pensé que eso significaba dos cosas:
											que A: no era muy bueno en mi trabajo,
											que aparentemente era 
encontrar buenos guiones,
											o B: leer guiones malos era mi trabajo.
											Por eso las llamadas semanales 
de mi madre preguntando
											si mi examen de acceso a la 
facultad de derecho seguía valiendo
											era algo a lo que 
debía prestar más atención.
											Lo que también sabía
											era que estaba a punto de
irme de vacaciones
											y si leer malos guiones es malo
cuando es tu trabajo,
											cuando estás de vacaciones es aún peor.
											Así que tenía que hacer algo.
									","
											Bir nebze de utanarak söylüyorum,
2005'te ben de bu noktadaydım.
											Sunset Bulvarı'nın üstündeki
o ofiste oturup
											o mecazi, isimsiz kitapçıya bakıyordum
											ve aylardır kötü senaryolardan başka
hiçbir şey okumamıştım.
											Buradan iki anlamdan biri çıkabilirdi.
											Ya, A: İşimde pek iyi değildim,
											ki görünürde işim iyi senaryo bulmaktı,
											ya da B: işin kendisi
kötü senaryo okumaktı.
											Öyleyse, annemin hukuk fakültesine

											giriş sınavı puanımın
hâlâ geçerli olup olmadığını sorduğu
											haftalık aramalarını
daha çok umursamalıydım.
											Ayrıca, iki haftalığına
											tatile çıkacağımı da biliyordum.
											Kötü senaryolar okumak
işiniz iken ne kadar kötüyse
											tatildeyken çok daha ıstıraplı.
											Bir şeyler yapmak zorundaydım.
									","
											Peinlicherweise war das 2005 
auch meine Überzeugung.
											Ich saß in diesem Büro
über dem Sunset-Boulevard,
											starrte auf diesen metaphorischen, 
anonymen Buchladen
											und hatte monatelang nichts außer 
schlechten Drehbüchern gelesen.
											Das konnte nur zwei Sachen bedeuten:
											Entweder A: ich war nicht 
besonders gut in meinem Job,
											nämlich gute Skripte zu finden,
											oder B: schlechte Skripte
zu lesen, war der Job!
											In diesem Fall hätte ich die 
wöchentlichen Anrufe meiner Mutter
											und ihre Frage, ob meine Abi-Note
											nicht doch für ein Jurastudium
ausreicht, beherzigen sollen.
											Außerdem wollte ich 2 Wochen 
Urlaub machen.
											Es ist schon schlimm, schlechte Skripte 
während der Arbeitszeit zu lesen —
											im Urlaub ist es noch schlimmer!
											Also musste ich dringend etwas tun.
									","
											Et je suis un peu gêné d'admettre,
											que c'est là où j'en étais en 2005.
											Assis à ce bureau au-dessus
de Sunset Boulevard,
											regardant cette librairie
anonyme métaphorique
											et n'ayant lu que des mauvais
scripts pendant des mois.
											Et cela voulait dire deux choses :
											soit je n'étais pas bon dans mon travail,
											qui consistait, apparemment,
à trouver de bons scripts,
											soit lire de mauvais scripts
était mon travail.
											Dans ce cas, les appels répétés
de ma mère me demandant
											si mes résultats aux examens de droit
étaient toujours valables
											auraient dû me faire réagir.
											Je savais aussi que j’étais
sur le point de partir en vacances
											et aussi désagréable que ce soit de lire
de mauvais scripts pour votre travail,
											ça l'est encore plus en vacances.
											Je devais faire quelque chose.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											So late one night
at my office, I made a list
											of everyone that I had had breakfast,
lunch, dinner or drinks with
											that had jobs similar to mine,
and I sent them an anonymous email.
											And I made a very simple request.
											Send me a list of up to 10
of your favorite screenplays
											that meet three criteria.
											One: you love the screenplay,
											two: the filmed version of that screenplay
will not be in theaters
											by the end of that calendar year,
											and three: you found out
about the screenplay this year.
											This was not an appeal for the scripts
that would be the next great blockbuster,
											not an appeal for the scripts
that will win the Academy Award,
											they didn't need to be scripts
that their bosses loved
											or that their studio wanted to make.
											It was very simply an opportunity
for people to speak their minds
											about what they loved,
											which, in this world,
is increasingly rare.
									","
											Una noche en mi despacho hice una lista
											de todos con quienes había desayunado, 
comido, cenado o tomado algo
											y que tenían trabajos parecidos al mío
y les envié un email anónimo.
											Y les hice una petición muy simple.
											Envíenme una lista de hasta 10 de
sus guiones preferidos
											que cumplan tres requisitos.
											Uno: el guion les encanta,
											dos: la versión cinematográfica del
guion no estará en los cines
											al final de ese año natural,
											y tres: descubrieron ese guion este año.
											Esto no era un llamada para guiones que
fueran a ser los siguientes blockbusters,
											ni una llamada para los que 
fueran a ganar el Oscar,
											no tenían por qué ser guiones
que sus jefes amaran
											o que quisiera hacer el estudio.
											Era solo una oportunidad
para que la gente diera su opinión
											sobre lo que les gustaba,
											que, en este mundo, es cada vez más raro.
									","
											Bir gece geç saatte, ofisimde
											birlikte yiyip içtiğim
benimkine benzer işleri olan herkesin
											listesini yaptım ve
onlara isimsiz bir mail attım.
											Çok basit bir istekte bulundum.
											Bana şu üç kritere uyan, sevdiğin

											en fazla 10 senaryo gönder.
											Bir: Senaryoyu seviyorsun.
											İki: Senaryonun film hali
takvim yılının sonunda
											gösterime girmeyecek.
											Üç: Senaryoyu bu sene buldun.
											Bu yeni gişe bombası olacak senaryolar
için bir arayış değildi.
											Akademi Ödülü'nü kazanacak senaryolar
için bir arayış değildi.
											Patronlarının sevdiği,
stüdyolarının yapmak istediği
											senaryolar olmak zorunda değildi.
											Sadece, insanların fikirlerini
söyleyebilmeleri için

											bir fırsattı;
											ki bu, dünyada az rastlanan bir fırsat.
									","
											Eines Abends machte ich 
in meinem Büro eine Liste
											von jedem, mit dem ich mich 
zum Essen getroffen hatte,
											und der einen ähnlichen Job hatte.
Ich sendete allen eine anonyme Email.
											Ich bat um eine einfache Sache:
											Schicken Sie mir eine Liste
Ihrer 10 Lieblingsdrehbücher,
											die drei Kriterien erfüllen.
											A. Sie lieben dieses Drehbuch.
											B. Der Film dieses Skripts 
wird nicht in die Kinos kommen
											bis zum Jahresende.
											C. Sie haben dieses Skript
erst dieses Jahr entdeckt.
											Es war kein Aufruf für Skripte, die der 
nächste Blockbuster werden würden,
											oder für Skripte, die den Oscar 
gewinnen würden.
											Es brauchten nicht
die Lieblingsskripte der Chefs zu sein
											oder das, was ihr Studio umsetzen wollte.
											Es war einfach nur 
eine Gelegenheit mitzuteilen,
											was man liebt.
											Etwas, das in dieser Welt 
immer rarer wird.
									","
											Donc un soir à mon bureau,
j'ai fait une liste
											de toutes les personnes avec lesquelles
j'avais mangé ou bu un verre,
											occupant des emplois similaires au mien
											et je leur ai envoyé un mail anonyme,
avec une demande très simple.
											Envoyez-moi une liste
de vos 10 scénarios préférés
											répondant à trois critères.
											Un : vous aimez le scénario,
											deux : la version filmée de ce scénario
ne sera pas dans les salles
											d'ici la fin de cette année,
											et trois : vous avez découvert
le scénario cette année.
											Ce n'était pas un appel pour des scripts
qui seraient le prochain blockbuster,
											ni un appel pour des scripts
qui gagneraient un Oscar,
											leurs supérieurs n'étaient pas
obligés de les aimer
											ou leur studio prêt à les réaliser.
											C’était tout simplement une occasion
											pour que les gens disent ce qu’ils aiment,
											ce qui, dans ce monde,
est de plus en plus rare.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Now, almost all of the 75 people
I emailed anonymously responded.
											And then two dozen other people
actually emailed to participate
											to this anonymous email address,
											but I confirmed that they did in fact
have the jobs they claimed to have.
											And I then compiled the votes
into a spreadsheet,
											ran a pivot table,
output it to PowerPoint,
											and the night before I left for vacation,
											I slapped a quasi subversive name on it
											and emailed it back
from that anonymous email address
											to everyone who voted.
											The Black List.
											A tribute to those who lost their careers
during the anti-communist hysteria
											of the 1940s and 50s,
											and a conscious inversion of the notion
											that black somehow
had a negative connotation.
									","
											Casi todas las 75 personas a las que 
escribí de manera anónima respondieron.
											Y luego otras dos docenas de personas 
escribieron al email anónimo
											para poder participar,
											pero confirmé que de verdad
tuvieran los trabajos que decían tener.
											Pasé los votos a una hoja de cálculo,
											hice una tabla cruzada,
lo exporté a PowerPoint
											y la noche antes de irme de vacaciones
											le puse un nombre casi subversivo
											y se lo envié desde el email anónimo
											a todos los que votaron.
											La lista ""negra"".
											Un homenaje a los que perdieron sus 
carreras con la histeria anticomunista
											de los años 40 y 50
											y una inversión consciente de la noción
											de que de alguna manera negro
tiene una connotación negativa.
									","
											İsimsiz attığım maile
75 kişiden çoğu cevap verdi.
											Sonra iki düzine insan daha
bu isimsiz e-posta adresine
											katılmak için mail attı.
											Ama gerçekten iddia ettikleri işe
sahip olduklarını doğruladım.
											Sonra oyları bir tabloya sıraladım,
											özet tablo çıkardım,
PowerPoint'e aktardım.
											Tatile çıkmadan önceki gece
											üzerine biraz yıkıcı bir isim yapıştırıp
											oy veren herkese
											isimsiz adresten yolladım.
											Kara Liste.
											1940'lar ve 50'lerin
anti-komünist histerisinde
											kariyerinden olanlara bir övgü
											ve siyahın negatif bir çağrışım olduğu
											düşüncesinin bilinçli bir terse çevrimi.
									","
											Fast alle 75 Leute, die ich anonym 
angemailt hatte, antworteten.
											Zwei Dutzend andere mailten,
dass sie auch gerne mitmachen wollten,
											und ich überprüfte, dass sie 
die angegebenen Jobs hatten.
											Dann fügte ich alles 
auf einem Blatt zusammen,
											machte eine Pivot-Tabelle 
und Power-Point-Charts
											und am Abend vor meinem Urlaub
											haute ich einen subversiven Namen darauf
											und schickte sie anonym 
wieder an alle zurück,
											die mitgemacht hatten.
											Die ""Black List"".
											Eine Hommage an alle, die ihre Karriere
während der anti-kommunistischen Hysterie
											in den 40er und 50er Jahren
verloren hatten,
											und eine bewusste Umkehr 
des ""Schwarzen"" als etwas Negativem.
									","
											La quasi-totalité des 75 personnes
contactées ont répondu de manière anonyme.
											Et une vingtaine d'autres avait envoyé
un mail pour participer
											à cette adresse mail anonyme,
											et j'ai vérifié qu'ils occupaient bien
les emplois qu'ils prétendaient avoir.
											J'ai ensuite compilé les votes
dans un tableur
											et édité le tout dans un PowerPoint
											et la veille de mon départ en vacances,
											j'ai trouvé un nom un peu provocateur
											et je l'ai envoyé
avec cette adresse mail anonyme
											à tous ceux qui avaient voté.
											« La Liste noire ».
											Un hommage à ceux
qui ont perdu leur carrière
											pendant l'hystérie anticommuniste
des années 40 et 50
											et une inversion consciente de la notion
											que le noir avait en quelque sorte
une connotation négative.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
