en,pt,fr,tr,title,speaker,duration,tags
"
											Imagine if you're like a young, techie boy
											in India's Silicon Valley
city of Bangalore.
											And one day, you get
an in-app notification
											and it says that your favorite actress
has written a sexy short story
											and it's waiting for you.
											That's how we launched Juggernaut.
											We got a very famous ex-adult star,
called Sunny Leone.
											She's India's most Googled
person, as it happens.
											And we got her to write us
a collection of sexy short stories
											that we published every night for a week.
											And it was a sensation.
											I mean, no one could believe
that we'd asked Sunny Leone to write.
											But she did,
											and she proved everyone wrong,
											and she found this immense readership.
									","
											Imaginem que são um jovem técnico
											na cidade de Bangalore,
o Silicon Valley da Índia.
											Um dia, recebem
uma notificação da aplicação
											dizendo que a vossa atriz preferida
escreveu um conto sensual
											e está à vossa espera.
											Foi assim que lançámos Juggernaut.
											Fomos buscar Sunny Leone,
											uma ex-estrela famosa,
do cinema para adultos,
											É a pessoa da Índia
mais pesquisada no Google.
											Conseguimos que ela escrevesse
uma coleção de contos sensuais
											que publicámos todas as noites
durante uma semana.
											Foi uma sensação.
											Ninguém acreditava que tínhamos
pedido a Sunny Leone para escrever.
											Mas foi o que ela fez
											e provou que estavam todos enganados
											e encontrou um público enorme.
									","
											Imaginez que vous soyez
un jeune garçon geek
											dans la Silicon Valley de l'Inde,
Bangalore.
											Un jour, vous recevez une notification
											qui annonce que votre actrice préférée
a écrit une nouvelle érotique
											que vous pourriez aimer lire.
											C'est ainsi que
nous avons lancé Juggernaut.
											Sunny Leone est une ancienne
actrice porno célèbre.
											Elle est la personne
la plus googlée de l'Inde.
											Nous lui avons demandé de nous écrire
un recueil de nouvelles érotiques
											que nous avons publié tous les soirs
pendant une semaine.
											Ça a fait un tabac !
											Personne ne pouvait croire que nous ayons
demandé à Sunny Leone d'écrire.
											Mais elle l'a fait.
											Elle a prouvé que tout le monde avait tort
											et elle a trouvé un immense lectorat.
									","
											Okuyucularımız kimlerdir?
											Genellikle otuz yaşın 
altındaki genç erkekler.
											Modern kitabevi olmayan şehirde yaşayan
											Salil adında biri var.
											Hemen hemen her gün
uygulamamızı kullanıyor.
											İşten eve dönüşteki uzun yol boyunca
											çoğunlukla bizi okuyan
Manoj adında biri var.
											Fiyatı oldukça düşük olan
ve tek seferde okunabilen
											kurgusal olmayan yazılarımızı 
seven Ahmed adında biri var.
											Hindistan'ın Silikon Vadisi
Bangalore şehrinde
											teknoloji meraklısı bir genç
olduğunuzu hayal edin.
											Bir gün bir uygulama 
bildirimi alıyorsunuz,
											favori sanatçınız seksi
bir kısa hikaye yazmış
											ve sizi bekliyor.
											İşte, Juggernaut'u 
böyle piyasaya çıkarttık.
											Sunny Leona adında ünlü bir
eski porno yıldızıyla anlaştık.
											Hindistan'ın Google'da 
en çok aranan insanıydı.
											Ondan bize bir hafta boyunca
her gece yayınladığımız
											seksi kısa hikayeler 
koleksiyonu yazmasını istedik.
											Bu olay sansanyon yarattı.
											Kimse Sunny Leone'nin bizim için
yazmasını istediğimize inanmazdı.
											Ama yazdı
											ve herkesi haksız çıkardı,
											ve bu yoğun ilgiyi keşfetti.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											And just as we've redefined
what a book is and how a reader behaves,
											we're rethinking who an author is.
											In our amateur writing platform,
											we have writers that range
from teenagers to housewives.
											And they're writing all kinds of things.
											It starts as small as a poem,
an essay, a single short story ...
											Fifty percent of them are returning
to the app to write again.
											Take someone like Neeraj.
											He's a middle-aged executive,
wife, two kids, a good job.
											And Neeraj loves to read.
											But every time Neeraj read
a book that he loved,
											he was also filled with regret.
											He wondered to himself
if he could write, too.
											He was convinced
he had stories in his mind.
											But time and real life had happened,
and he couldn't really manage it.
											And then he heard about
the Juggernaut writer's platform.
											And what he loved about it
was that he felt this was a place
											where he could stand
head and shoulders, equally,
											with the very writers
that he most admired.
									","
											Tal como redefinimos o que é um livro
e como se comporta um leitor,
											estamos a repensar quem é um autor.
											Na nossa plataforma
de escritores amadores,
											temos escritores que vão
desde adolescentes a donas de casa.
											Estão a escrever todo o tipo de coisas.
											Começam por um pequeno poema,
um ensaio, um conto...
											Uns 50% voltam à aplicação
para voltar a escrever.
											Reparem numa pessoa como Neeraj.
											É um executivo de meia idade,
casado, dois filhos, um bom emprego.
											Neeraj adora ler.
											Mas sempre que Neeraj
lia um livro de que gostava,
											também ficava desgostoso.
											Pensava consigo mesmo
se não poderia escrever também.
											Estava convencido de que tinha
histórias na sua cabeça.
											Mas o tempo e a vida real ocuparam-no
e ele não conseguia pensar nisso.
											Depois, ouviu falar na plataforma
dos escritores Juggernaut
											e o que ele gostou nessa plataforma
foi que sentiu que era um local
											onde ele podia ser tão bom
como os outros,
											com aqueles escritores
que ele mais admirava.
									","
											Nous avons revisité la définition
du livre et le comportement des lecteurs
											et nous sommes en train
de redéfinir ce qu'est un auteur.
											Sur notre plateforme amateurs,
											nos écrivains sont des adolescents
ou des femmes au foyer.
											Ils écrivent toutes sortes de choses.
											Ils commencent par un petit poème,
un essai, une seule nouvelle.
											50% d'entre eux reviennent
sur l'appli pour écrire à nouveau.
											Neeraj, par exemple.
											Il s'agit d'un cadre dans la cinquantaine,
marié, deux enfants et un bon travail.
											Neeraj adore lire.
											Mais chaque fois que Neeraj
lisait un livre qu'il aimait,
											il était aussi rempli de regret.
											Il se demandait
s'il pourrait lui aussi écrire.
											Il était convaincu qu'il avait
des histoires en tête.
											Mais le temps et la vie réelle
l'avaient rattrapé et il n'y arrivait pas.
											Et puis il a entendu parler
de la plateforme Juggernaut.
											Il a aimé que ce soit un endroit
											où il pouvait se sentir
sur le même pied d'égalité
											que les écrivains qu'il admirait.
									","
											Tam da yeniden bir kitabın ne olduğunu
											ve okuyucunun nasıl 
davranacağını tanımladığımızda
											bir yazarın kim olduğunu yeniden düşündük.
											Amatör yazma platformumuzda
											gençlerden ev hanımlarına kadar
uzanan yazar kitlesini sahibiz.
											Her türde yazıyorlar.
											Bir şiir, makale, tek bir kısa hikaye 
kadar küçük bir şeyle başlıyorlar.
											Yüzde ellisi tekrar yazmak için
uygulamaya dönüyor.
											Neeraj gibi birini hayal edin;
											orta yaşlı, iki çocuklu, 
iyi bir işi olan bir yönetici
											ve Neeraj okumayı çok seviyor.
											Ama Neeraj ne zaman
sevdiği bir kitabı okursa
											pişmanlıkla doluyordu.
											Kendinin de yazabileceğini hayal ediyordu.
											Aklında hikayelerin
olduğuna kendini ikna etmişti.
											Ama zaman ve gerçek
yaşam buna izin vermedi
											ve sonra Juggernaut'un yazar
platformundan haberdar oldu.
											Burada sevdiği şey,
											bu platformun hayran 
olduğu gerçek yazarlarla
											eşit düzlemde olmasını sağlamasıydı.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											And so he began to write.
											And he snatched
a minute here, an hour there,
											in between flights in airports,
											late at night, when he had
a little bit of time on his hands.
											And he wrote this
extraordinary story for us.
											He wrote a story
about a family of assassins
											who lived in the winding
lanes of Old Delhi.
											We loved it, it was so fresh and original.
											And before Neeraj knew it,
he'd not only scored a film deal
											but also a second contract
to write another story.
											Neeraj's story is one of the most read
stories on our app.
									","
											Assim, começou a escrever.
											Aproveitava um minuto aqui,
uma hora ali,
											entre voos em aeroportos,
											ao fim da noite, quando tinha
um pouco de tempo livre.
											Escreveu uma história extraordinária.
											Escreveu uma história
sobre uma família de assassinos
											que vivia nas estradas sinuosas
da Velha Deli.
											Adorámos essa história,
era fresca e original.
											Antes de Neeraj dar por isso,
já tinha um contrato para um filme
											e um segundo contrato
para escrever outra história.
											A história de Neeraj é uma das histórias
mais lidas na nossa aplicação.
									","
											Et il a commencé à écrire.
											Il trouvait une minute ici, une heure là,
											entre deux vols à l'aéroport,
											tard dans la nuit,
quand il avait un peu de temps libre.
											Il nous a écrit une histoire prodigieuse.
											Il a écrit une histoire
sur une famille d'assassins
											qui vivait dans les ruelles sinueuses
du vieux Delhi.
											On l'a adorée car
elle était fraîche et originale.
											En moins de temps
qu'il ne faut pour l'écrire,
											Neeraj a signé un contrat de film,
											et un deuxième contrat
pour écrire un nouveau récit.
											L'histoire de Neeraj est 
la plus lue sur notre appli.
									","
											Böylece yazmaya başladı.
											Fırsattan istifade ederek bir dakika 
orada, bir saat başka bir yerde,
											uçuşları arasında, gece geç saatlerde,
											boş zamanı olduğunda vakit geçirdi
											ve bize bu sıra dışı hikayeyi yazdı.
											Eski Delhi'nin rüzgarlı sokaklarında yaşan
											suikastçı bir aile ile 
alakalı bir hikaye yazdı.
											Çok özgündü ve biz çok beğendik.
											Neeraj bunun farkında değilken
sadece bir film anlaşması değil
											aynı zamanda ikinci bir hikaye
anlaşması da imzaladı.
											Neeraj'ın hikayesi uygulamamızdaki
en çok okunan hikayelerden biriydi.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											My journey is very, very young.
											We're a two-year-old company,
and we have a long way to go.
											But we already, and we will
by the end of this year,
											have about half a million stories,
many priced at under a dollar.
											Most of our readers love reading
											and trying out authors
they've never, ever heard of before.
											Thirty percent of our home page reads
											comes out of the writing
that comes from our writer's platform.
									","
											O meu percurso é muito jovem.
											Somos uma empresa com dois anos
e temos um longo caminho a percorrer.
											Mas até ao fim deste ano
											queremos ter meio milhão de histórias,
na maioria a menos de um dólar.

											A maioria dos nossos leitores adora ler
											e experimentar autores
de que nunca ouviram falar.
											30% das leituras da nossa página inicial
											provém da escrita que procede
da nossa plataforma de escritores.
									","
											Mon entreprise est très, très jeune.
											L'entreprise a deux ans
et il y a encore beaucoup à accomplir.
											Mais nous avons déjà,
nous aurons d’ici la fin de l'année
											environ un demi-million d’histoires,
pour la plupart, moins chère qu'un dollar.
											La plupart de nos lecteurs adorent lire
											et aiment lire des auteurs dont
ils n'ont jamais entendu parler.
											30% de nos propositions de lecture
sur la page d'accueil
											sont écrites par les auteurs actifs
sur notre plateforme.
									","
											Yolculuğumuzun daha çok başındayız.
											Henüz iki yıllık bir şirketiz 
ve daha gidecek çok yolumuz var.
											Ama şimdiden, bu yılın sonunda
											çoğu bir doların altında yaklaşık 
yarım milyon hikayeye sahip olacağız.
											Okuyucularımızın çoğu 
daha önce hiç duymadıkları
											yazarları okumaktan keyif alıyorlar.
											Ana sayfada okunanların %30'u
											bizim yazar platformumuzdan çıkan yazılar.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											By being everywhere,
											by being accessible and relevant,
											I hope to make reading a daily habit,
											as easy and effortless
as checking your email,
											as booking a ticket online
											or ordering your groceries.
											And as for me,
											I've discovered that as I entered
the six-inch world of the smartphone,
											my own world just got very, very big.
									","
											Estando em toda a parte,
											estando acessíveis e sendo relevantes,
											espero tornar a leitura um hábito diário,
											tão fácil e descontraído
como verificar o ""email"",
											como reservar um bilhete ""online""
											ou encomendar a mercearia.
											Quanto a mim,
											descobri que, quando entro
nos 15 cm do mundo do Smartphone,
											o meu mundo torna-se enorme.
									","
											En étant partout,
											accessible et pertinent,
											j'espère faire de la lecture
une habitude quotidienne,
											aussi facile et sans effort que
consulter son courrier électronique,
											réserver un billet en ligne
											ou commander ses courses.
											Et moi,
											j'ai découvert qu'en entrant
dans le monde des smartphones,
											mon propre monde s'est déployé.
									","
											Her yerde,
											ulaşılabilir ve güncel olarak
											günlük okuma alışkanlığını,
											maillerinizi okumak, online bilet almak,
											online alışveriş yapmak gibi
											kolay hale getirmeyi umuyorum.
											Bana göre,
											akıllı telefonların on beş cm.lik
dünyasına giriş yaptığımda
											kendi dünyamın ne kadar
büyüdüğünü keşfettim.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											Thank you.
									","
											Obrigada.
									","
											Merci beaucoup.
									","
											Teşekkür ederim.
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
"
","
","
","
",How India's smartphone revolution is creating a new generation of readers and writers,Chiki Sarkar,10:06,"india,writing,culture,technology,future,creativity,storytelling,entrepreneur"
