pt,es,tr,fr,de,title,speaker,duration,tags
"
											Isso é um bocado mau.
											O pior é o que os administradores
fazem acima de tudo,
											que é marcar reuniões.
											As reuniões são tóxicas,
terríveis, coisas venenosas
											durante o dia no trabalho.
											Todos sabemos que isto é verdade.
											Nunca verão uma reunião espontânea
marcada por empregados;
											não funciona assim.
											O gestor marca a reunião,
											para que os empregados
possam ir todos juntos.
											Uma coisa incrivelmente perturbadora
que se faz às pessoas, é dizer:
											""Olhem, vamos reunir 10 pessoas
agora mesmo e fazer uma reunião
											""Não me interessa o que estão a fazer.
											""Só têm de parar o que estão a fazer,
para terem esta reunião.""
											Que probabilidade há de 10 pessoas
estarem prontas para parar?
											E se estão a pensar em algo importante?
											E se estão a fazer algo importante?
											De repente, dizem-lhes
que têm de parar
											para fazer outra coisa qualquer.
											Vão para uma sala de reuniões, juntam-se,
											e falam de assuntos
que normalmente nem interessam.
											Porque as reuniões não são trabalho.
											Reuniões são sítios onde se fala
do que supostamente se vai fazer depois.
									","
											Eso está mal.
											Pero aún peor es algo que hacen los gerentes, sobre todo,
											algo llamado reuniones.
											Las reuniones son tóxicas,
											son cosas terribles, venenosas,
											en la jornada laboral.
											Todos sabemos que esto es cierto.
											Jamás van a ver una reunión espontánea convocada por los empleados;
											no es así como funciona.
											El gerente convoca una reunión,
											se reúnen todos los empleados,
											y es algo muy perjudicial para la gente
											decirles: ""Oigan,
											vamos a juntar 10 personas ahora mismo y tener una reunión.
											No me importa lo que estén haciendo.
											Sólo dejen de hacer lo que están haciendo para que podamos tener esta reunión"".
											Quiero decir, ¿qué posibilidad hay de que las 10 personas puedan parar?
											¿Qué pasa si están pensando algo importante?
											¿Qué pasa si están haciendo un trabajo importante?
											De repente se les está diciendo que dejen de hacer eso
											para hacer otra cosa.
											Van a una sala de reuniones, se reúnen,
											y por lo general hablan de cosas realmente sin importancia.
											Porque las reuniones no son trabajo.
											Las reuniones son lugares para ir a hablar de cosas que se supone se harán más tarde.
									","
											Bu çok kötü.
											Ama yöneticilerin her zaman yaptığı daha da kötü olan şey ise,
											toplantılar.
											Ve toplantılar iş günü
											boyunca zehirlidir, kötüdür
											kirleticidir.
											Hepimiz biliyoruz bu doğru.
											Ve hiçbir zaman çalışanlar tarafından yapılan spontane bir toplantı göremezsiniz;
											o şekilde işlemez.
											Yönetici toplantıyı ayarlar,
											bütün çalışanlar bir araya gelsin,
											ve muhteşem bir dikkat dağıtıcılık oluşsun diye —
											''Hey bakın,
											bugün 10 kişiyi bir araya getireceğiz ve toplantı yapacağız.
											Ne yaptığınız umurumda değil.
											Ne yapıyorsanız onu bırakın ki bu toplantıya gelesiniz.''
											Yani o 10 kişinin birden bir şey yapmıyor olup da toplantıyı bekliyor olma ihtimalleri nedir?
											Ya önemli bir şey düşünüyorlarsa?
											Ya önemli bir iş yapıyorlarsa?
											Birden onlara o işi bırakıp başka bir
											iş yapın diyorsunuz.
											Toplantı odasına gidiyorlar, bir araya geliyorlar,
											ve gerçekte kullanışlı olmayan şeylerden bahsediyorlar genel olarak.
											Çünkü toplantılar işe yaramaz.
											Toplantılar daha sonra yapıyor olmanız gereken şeylerin konuşulduğu yerlerdir.
									","
											C'est plutôt mauvais.
											Mais ce qui est pire c'est ce truc que les directeurs font par-dessus tout,
											et c'est de fixer des réunions.
											Et les réunions, c'est tout simplement nocif,
											épouvantable, empoisonnant
											pendant la journée de travail.
											Nous savons tous que c'est vrai.
											Et vous ne verriez pas les employés fixer spontanément des réunions ;
											ça ne marche pas comme ça.
											Le directeur fixe une réunion,
											pour que tous les employés se rassemblent,
											et c'est incroyablement dérangeant pour les gens —
											c'est-à-dire : « Hé, regardez,
											nous allons rassembler 10 personnes là tout de suite et faire une réunion.
											Ce que vous êtes en train de faire m'est égal.
											Vous arrêtez de faire ce que vous faites pour qu'on puisse avoir cette réunion. »
											Je veux dire, quelles sont les chances que 10 personnes soient prêtes à s'arrêter ?
											Et si elles sont en train de réfléchir à quelque chose d'important ?
											Et si elles sont en train de faire un travail important ?
											D'un coup vous leur dites qu'elles doivent arrêter de le faire
											pour faire autre chose.
											Alors elles se rendent dans une salle de réunion, et elles se rassemblent,
											et elles parlent de trucs qui en général n'ont pas d'importance.
											Parce que les réunions ce n'est pas du travail.
											Les réunions sont des lieux pour parler de choses qu'on est censé faire plus tard.
									","
											Das ist schon schlecht.
											Aber noch schlimmer ist, was Manager am liebsten tun,
											nämlich Meetings einberufen.
											Meetings sind einfach Gift,
											schlimme, giftige Sachen
											während des Arbeitstages.
											Wir wissen alle, dass das stimmt.
											Sie würden nie ein spontanes Meeting erleben, dass von Angestellten einberufen wird;
											so funktioniert das nicht.
											Der Manager beruft das Meeting ein,
											damit die Angestellten zusammenkommen können,
											und es stört die Leute unglaublich,
											zu sagen: ""Hört zu,
											wir trommeln jetzt 10 Leute zusammen und veranstalten ein Meeting.
											Mir ist egal, was ihr gerade tut.
											Ihr müsst einfach damit aufhören, damit wir das Meeting abhalten können.""
											Ich meine, wie hoch ist die Wahrscheinlichkeit, dass alle 10 bereit sind aufzuhören?
											Was ist, wenn sie gerade über etwas Wichtiges nachdenken?
											Was ist, wenn sie gerade etwas Wichtiges tun?
											Aus heiterem Himmel weist man sie an, damit aufzuhören,
											damit sie etwas anderes tun.
											Sie gehen also in einen Konferenzraum, sie kommen zusammen
											und reden über Dinge, die eigentlich nicht wichtig sind.
											Denn Meetings gehören nicht zur Arbeit.
											Meetings sind Ereignisse, bei denen darüber gesprochen wird, was man später tun soll.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Mas as reuniões também se reproduzem.
											Uma reunião tende a levar
a outra reunião e a outra.
											Frequentemente 
há demasiadas pessoas nas reuniões,
											e elas são muito caras para a organização.
											As empresas costumam pensar
que uma reunião de uma hora é só uma hora,
											mas isso só é verdade, se estiver
só uma pessoa na reunião.
											Se estiverem 10 pessoas,
é uma reunião de 10 horas.
											São 10 horas de produtividade
tiradas ao resto da organização
											para esta reunião de uma hora,
											que provavelmente seria resolvida
entre 2 ou 3 pessoas
											falando alguns minutos.
											Mas pelo contrário, há uma reunião
longa e programada,
											porque as reuniões são programadas
como o software funciona,
											que é prolongamentos de 15 minutos,
ou 30 minutos, ou uma hora.
											Não se marca uma reunião
de 8 horas no Outlook.
											Não se pode.
											Pode durar 15 minutos, ou 30 minutos,
ou 45 minutos, ou uma hora.
											Então tentamos encher este tempo
											quando as coisas
deviam ser logo despachadas.
									","
											Las reuniones también se reproducen.
											Una reunión lleva a otra reunión
											y esa a su vez lleva a otra reunión.
											A menudo hay demasiada gente en las reuniones
											y eso es muy, muy costoso para la organización.
											Las empresas creen que una reunión de una hora es de una hora
											pero eso no es verdad, a menos que haya sólo una persona en esa reunión.
											Si hay 10 personas en la reunión, es una reunión de 10 horas, no una reunión de una hora.
											Son 10 horas de productividad que se le quitan al resto de la organización
											para tener esta reunión de una hora
											a la que tal vez deberían haber ido dos o tres personas
											a hablar unos minutos.
											Pero en cambio se programa una reunión larga
											porque las reuniones se programan en función del software,
											que se maneja en incrementos de 15 minutos, 30 minutos, o una hora.
											No se programa una reunión de 8 horas con Outlook.
											No se puede. Ni siquiera sé si se puede.
											Puede ponerse 15 minutos, 30 minutos, 45 minutos, o una hora.
											Así que tendemos a llenar esos tiempos
											cuando las cosas deberían resolverse más rápidamente.
									","
											Ama toplantılar aynı zamanda üreyebilir.
											Bir toplantı başka bir tanesine gider
											o da başka birine .
											Genelde toplantılarda bir çok insan vardır,
											ve onlar organizasyon için çok, çok pahalı olurlar.
											Şirketler genelde bir saatlik bir toplantıyı bir saat olarak düşünürler,
											ama bu gerçek değil, o toplantıda bir kişi olmadıktan sonra.
											Eğer toplantıda 10 kişi varsa, bu 10 saatlik bir toplantıdır, bir saatlik değil.
											Organizasyonun geri kalanından 10 dakikalık üretkenliği çalan bir toplantıdır
											bu bir saatlik toplantı,
											ki aslında iki veya üç kişi ile birkaç dakika konuşma
											ile halledilebilecek şeylerdir konular.
											Ama onun yerine, uzun takvimde yerini alan toplantı olur,
											çünkü toplantılar yazılımların çalıştığı gibi ayarlanır,
											yani 15, 30 ya da bir saatin katları gibi.
											Outlook'ta sekiz saatlik bir toplantı ayarlamazsınız.
											Yapamazsınız.Yapabilir misiniz onu da bilmiyorum.
											15,30,45 dakika ya da bir saat olarak gidebilirsiniz.
											Ve biz de o zamanları işlerin gerçekten çok
											hızlı gitmesi gereken yerde, doldurmaya çalışırız.
									","
											Mais les réunions procréent aussi.
											Et donc une réunion a tendance à conduire à une autre réunion
											et a tendance à conduire à une autre réunion.
											Il y a souvent trop de gens dans les réunions,
											et elles coûtent vraiment très très cher à l'organisation.
											Les compagnies pensent souvent qu'une réunion d'une heure est une réunion d'une heure,
											mais ce n'est pas vrai, à moins qu'il n'y ait qu'une personne dans cette réunion.
											S'il y a 10 personnes dans la réunion, c'est une réunion de 10 heures, pas une réunion d'une heure.
											Et c'est 10 heures de productivité prises sur le reste de l'organisation
											pour pouvoir faire cette réunion d'une heure,
											qui aurait probablement pu se tenir avec deux ou trois personnes
											qui auraient parlé pendant quelques minutes.
											Mais au lieu de cela, c'est une longue réunion programmée,
											parce que les réunions sont programmées comme le fonctionnement d'un logiciel,
											et c'est sur la base d'une incrémentation de 15 minutes, 30 minutes ou une heure.
											On ne planifie pas une réunion de huit heures avec Outlook.
											On ne peut pas. On ne sait même pas si c'est possible.
											On peut choisir 15 minutes, 30 minutes, 45 minutes ou une heure.
											Alors on a tendance à remplir ces périodes de temps
											quand les choses devraient vraiment aller vite.
									","
											Aber Meetings vermehren sich auch.
											Ein Meeting führt zum nächsten
											und neigt dazu, zum übernächsten zu führen.
											Oft sitzen zu viele Leute in einem Meeting,
											und sie sind für die Organisation sehr, sehr teuer.
											Firmen sehen ein einstündiges Meeting oft als ein einstündiges Meeting,
											aber das stimmt nicht, wenn nicht nur eine Person im Meeting ist.
											Wenn 10 Personen im Meeting sind, ist es ein zehnstündiges Meeting, kein einstündiges.
											Es sind 10 produktive Stunden, die der Organisation weggenommen werden,
											um dieses einstündige Meeting abzuhalten,
											das vermutlich besser mit zwei oder drei Leuten abgehalten worden wäre,
											die ein paar Minuten miteinander reden.
											Aber stattdessen steht da ein langes Meeting auf dem Zeitplan,
											denn das Planen von Meetings richtet sich nach der Software,
											die mit Einheiten von 15 Minuten, 30 Minuten oder einer Stunde arbeitet.
											Man plant kein achtstündiges Meeting mit Outlook.
											Das geht nicht. Ich weiß gar nicht, ob das geht.
											Man kann 15 Minuten, 30, 45 oder eine Stunde wählen.
											Also neigen wir dazu, diese Zeiträume aufzufüllen,
											wenn es eigentlich recht schnell gehen sollte.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Assim, reuniões e gestores
são dois grandes problemas hoje,
											especialmente nos escritórios.
											Estas coisas não existem
fora do escritório.
											Eu tenho algumas sugestões
para resolver a situação.
											O que podem fazer os gestores
											— gestores iluminados, esperemos —
											que podem fazer para tornar o escritório
um sítio melhor para trabalhar,
											para que não seja o último recurso,
mas sim o primeiro recurso?
											Onde as pessoas comecem a dizer:
											""Quando quero fazer qualquer coisa,
vou para o escritório.""
											Os escritórios estão bem equipados,
											está lá tudo para poderem trabalhar,
											mas não querem lá ir,
então como mudamos isso?
											Eu tenho 3 sugestões
para partilhar convosco.
											Tenho cerca de 3 minutos,
portanto é mesmo à conta.
									","
											Así que las reuniones y los gerentes son dos problemas importantes hoy en las empresas,
											sobre todo en las oficinas.
											Son cosas que no existen fuera de la oficina.
											Por eso tengo algunas sugerencias
											para remediar la situación.
											¿Qué pueden hacer los gerentes
											-los iluminados, esperemos-
											qué pueden hacer para que la oficina sea un mejor lugar de trabajo,
											para que no sea el último recurso, sino la primera instancia?
											Que las personas empiecen a decir:
											""Cuando quiero terminar algo voy a la oficina"".
											Porque las oficinas están bien equipadas,
											allí debe haber de todo para que puedan terminar su trabajo,
											pero en este momento no quieren ir allí, ¿cómo se revierte eso?
											Tengo tres sugerencias para compartir con Uds.
											Me quedan unos tres minutos; creo que alcanzará perfecto.
									","
											Yani toplantılar ve yöneticiler özellikle ofislerde günümüz
											iş dünyası için çok büyük iki problem.
											Bu şeyler ofis dışında olmaz.
											Bu sorunun üstesinden gelmek için
											bazı tavsiyelerim var.
											Yöneticiler ne yapabilir —
											aydınlanmış yöneticiler, umarım —
											ofisi iş yapmak için daha elverişli bir hale getirebilirler,
											yani bu sığınılacak son yer değil, ama ilk yer mi?
											insanlar bunu sorar,
											''Eğer gerçekten bir şeyler yapmak istiyorsam, ofise giderim.''
											Çünkü ofisler insanlar işlerini iyi yapsınlar
											diye ne lazımsa bulunan yerlerdir,
											ama şu an da oraya gitmek istemezler, o zaman bunu nasıl değiştirmeli?
											Bunu çözmek için sizinle paylaşacağım üç öneri var.
											Yaklaşık üç dakikam var,yani tam olacak.
									","
											Donc les réunions et les directeurs sont les deux problèmes majeurs des entreprises aujourd'hui,
											en particulier dans les bureaux.
											Ces choses n'existent pas en dehors des bureaux.
											Alors j'ai quelques suggestions
											pour remédier à la situation.
											Que peuvent faire les directeurs —
											les directeurs éclairés, je l'espère —
											que peuvent-ils faire pour que leur bureau soit un meilleur lieu de travail pour les gens,
											pour que ce ne soit pas le dernier recours, mais le premier recours ?
											C'est que les gens commencent à dire,
											« Quand je veux vraiment accomplir une tâche, je vais au bureau. »
											Parce que les bureaux sont bien équipés,
											tout devrait y être pour qu'ils fassent leur travail,
											mais là tout de suite ils ne veulent pas y aller, alors comment changer ça ?
											J'ai trois suggestions que je vais partager avec vous.
											J'ai environ trois minutes, donc ça va le faire.
									","
											Meetings und Manager sind heute also die zwei Hauptprobleme in Firmen,
											besonders in Büros.
											Diese Dinge gibt es außerhalb des Büros nicht.
											Ich habe einige Vorschläge,
											die Situation zu verbessern.
											Was können Manager tun
											– aufgeklärte Manager hoffentlich –
											was können sie tun, um die Arbeitsumstände im Büro zu verbessern,
											so dass es nicht die letzte Wahl ist, sondern die erste?
											So dass die Leute sagen:
											""Wenn ich wirklich etwas schaffen will, gehe ich ins Büro.""
											Denn Büros sind gut ausgestattet,
											alles, was man zum Arbeiten braucht, sollte da sein,
											doch die Leute gehen da jetzt nicht gern hin; wie können wir das ändern?
											Ich habe drei Vorschläge, die ich mit Ihnen teilen werde.
											Ich habe noch etwa drei Minuten, das kommt also genau hin.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Todos ouvimos falar
das ""sextas-feiras informais"".
											Não sei se as pessoas ainda fazem isso.
											Mas que tal ""Quintas-feiras sem conversa"".
											Escolham uma quinta-feira por mês,
											partam esse dia ao meio
e, digamos, só a parte da tarde...
											Só a tarde, uma quinta-feira.
											A primeira quinta-feira do mês,
só a parte da tarde,
											ninguém no escritório pode falar entre si.
											Apenas silêncio, é isso.
											Vão descobrir que acabam
uma enorme quantidade de trabalho
											quando ninguém fala entre si.
											É quando as pessoas fazem coisas,
											quando ninguém as incomodas,
ninguém as interrompe.
											Dar a alguém quatro horas seguidas
											é a melhor prenda que se pode dar
a alguém a trabalhar.
											É melhor que um computador.
											É melhor que um novo monitor.
É melhor que um novo software,
											ou o que quer que as pessoas
costumem usar.
											Dar-lhes 4 horas de silêncio no escritório
vai ser muito valioso.
											Se tentarem isso, acho que vão concordar.
											E talvez possam fazê-lo mais vezes.
											Talvez seja de duas em duas semanas,
											ou todas as semanas, uma vez por semana,
											tardes em que ninguém fala entre si.
											Isso é algo que verão que funciona mesmo.
									","
											Todos hemos oído hablar del ""viernes casual"".
											No sé si la gente lo hace todavía.
											Pero ¿qué tal un ""jueves sin hablar""?
											Qué tal si...
											elegimos un jueves al mes
											partimos ese día a la mitad y dejamos la tarde -se lo voy a hacer realmente fácil-
											sólo la tarde de un jueves,
											el primer jueves del mes -sólo por la tarde-
											nadie en la oficina puede hablar con otro.
											Sólo silencio, eso es todo.
											Van a descubrir
											que se hace una tremenda cantidad de trabajo
											cuando nadie habla con nadie.
											Ahí es cuando la gente logra terminar las cosas,
											cuando nadie les molesta, cuando nadie les interrumpe.
											Se les puede dar... darle a alguien 4 horas ininterrumpidas
											es el mejor regalo que se le puede dar a alguien en el trabajo.
											Es mejor que una computadora.
											Es mejor que un monitor nuevo. Es mejor que un programa nuevo,
											o lo que la gente suela utilizar.
											Darles 4 horas de calma en la oficina
											va a ser algo muy valioso.
											Y si lo prueban creo que van a estar de acuerdo.
											Y, tal vez, es de esperar que lo hagan más a menudo.
											Quizá sea cada dos semanas
											o cada semana, una vez por semana,
											por la tarde no se puede hablar con otros.
											Eso es algo que van a ver que realmente funciona muy bien.
									","
											Hepimiz rahat cuma günü olayını duyduk.
											İnsanlar bunu hala yapıyor mu bilmiyorum.
											Ama konuşmanın yasak olduğu perşembelere ne dersiniz.
											Sadece ayda bir kere
											perşembeyi seçip
											ve o günün de yarısını alıp mesela öğleden sonra— sizin için kolay hale getiriyorum.
											Öğleden sonra, bir perşembe.
											Ayın ilk perşembesi — öğleden sonra —
											ofiste kimse birbiri ile konuşamaz.
											Sadece sessizlik.Bu kadar.
											Ve sonunda bulacağınız
											işlerin gerçekten halledildiği anlardır
											kimse kimse ile konuşmazsa.
											Bu insanların onları rahatsız eden olmayınca, onları bölen
											olmayınca işleri hallettikleri anlar.
											Ve birisine — birisine dört saatlik bölünmemiş zaman dilimi verirsiniz
											iş yerindeki birine verilecek en iyi hediye.
											Bir bilgisayardan daha iyi.
											Yeni bir monitörden daha iyi.Yeni bir yazılımdan daha iyi,
											ya da insanlar ne kullanıyorsa ondan daha iyi.
											Onlara iş yerlerinde geçirecekleri dört saatlik
											sessiz zaman dilimi inanılmaz değerli olacaktır.
											Ve eğer bunu denerseniz, öyle olduğuna katılacaksınız.
											Ve belki, umarım bunu daha sık yapacaksınız.
											Belki diğer haftalarda da olacak,
											ya da her hafta, ya da haftada bir kere,
											öğleden sonra kimse başkası ile konuşmayacak.
											Bu gerçekten ama gerçekten işe yarar bulacağınız bir şey.
									","
											Nous avons tous entendu parler de cette tendance du vendredi décontracté.
											Je ne sais pas si les gens le font toujours.
											Mais si on avait un vendredi sans paroles.
											Et si —
											prenez un jeudi une fois par mois
											et coupez ce jour en deux, et disons l'après-midi — je vais vous faciliter la tâche.
											Donc rien que l'après-midi, un jeudi.
											Le premier jeudi du mois — rien que l'après-midi —
											personne dans le bureau ne peut se parler.
											Rien que le silence, c'est tout.
											Et ce que vous trouverez,
											c'est qu'une énorme quantité de travail se fait en fait
											quand personne ne se parle.
											C'est à ce moment-là que les choses se font vraiment,
											quand personne ne les dérange, quand ils ne sont pas interrompus.
											Et vous pouvez donner à quelqu'un — donner à quelqu'un quatre heures de travail ininterrompues
											c'est le plus beau cadeau que vous pouvez donner à qui que ce soit au travail.
											C'est mieux qu'un ordinateur.
											C'est mieux qu'un nouvel écran. C'est mieux qu'un nouveau logiciel,
											ou tout autre chose que les gens utilisent habituellement.
											Leur donner quatre heures de tranquillité au bureau
											aura une valeur incroyable.
											Et si vous essayez ça, je pense que vous trouverez que vous êtes d'accord.
											Et peut-être, je l'espère, vous le ferez plus souvent.
											Alors peut-être une semaine sur deux,
											ou chaque semaine, une fois par semaine,
											personne ne peut se parler les après-midis.
											Vous verrez que ça marchera vraiment, vraiment bien.
									","
											Wir haben alle vom Casual Friday gehört.
											Ich weiß nicht, ob man das noch macht.
											Aber wie wäre es mit einem stillen Donnerstag.
											Wie wäre es –
											nehmen Sie einen Donnerstag im Monat,
											teilen ihn in zwei Hälften und nehmen Sie nur den Nachmittag – ich mache es Ihnen leicht.
											Also nur ein Nachmittag, ein Donnerstag.
											Am ersten Donnerstag im Monat – nur nachmittags –
											darf niemand im Büro mit irgendwem reden.
											Nur Stille, das ist es.
											Sie werden feststellen,
											das unheimlich viel Arbeit geschafft wird,
											wenn niemand mit irgendwem redet.
											Das ist die Zeit, in der die Leute tatsächlich Sachen erledigen,
											wenn niemand sie belästigt, wenn niemand sie unterbricht.
											Jemandem vier Stunden komplett störungsfreie Zeit zu geben,
											ist das beste Geschenk, das man jemandem bei der Arbeit machen kann.
											Es ist besser als ein Computer.
											Es ist besser als ein neuer Bildschirm. Es ist besser als neue Software,
											oder was die Leute auch benutzen.
											Ihnen vier Stunden störungsfreie Zeit im Büro zu geben,
											wird unglaublich wertvoll sein.
											Und wenn Sie das probieren, werden Sie, denke ich, zustimmen.
											Und vielleicht, hoffentlich, können Sie das öfter machen.
											Vielleicht alle zwei Wochen,
											oder jede Woche, einmal die Woche,
											Nachmittage, an denen niemand reden darf.
											Sie werden feststellen, dass das wirklich funktioniert.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
											Outra coisa que podem tentar
											é abandonar a comunicação
e a colaboração ativas,
											que são coisas cara-a-cara,
											— dar uma palmadinha no ombro,
cumprimentá-los, ter reuniões —
											e substituir isso por modelos
mais passivos de comunicação
											usando coisas como o email ou SMS,
											ou programas de colaboração
— coisas dessas.
											Algumas pessoas podem dizer
que o email distrai muito
											e os SMS distraem mesmo muito,
											e estas outras coisas distraem muito,
											mas distraem no momento
que escolhemos.
											Podemos fechar o email,
não podemos pôr de lado o patrão.
											Podemos fechar os SMS,
											não podemos esconder o chefe.
											Podemos afastar estas coisas,
											e depois sermos interrompidos
no nosso horário, à nossa vontade,
											quando estivermos livre,
quando quisermos recomeçar.
											Porque o trabalho,
como o sono, ocorre em fases.
											É como ir para cima
e fazer algum trabalho,
											e depois descer desse trabalho,
											e talvez verificar o email ou os SMS.
											há muito poucas coisas
que são assim tão urgentes
											que têm de ocorrer, que têm
de ser respondidas nesse segundo.
											Se forem gestores,
											comecem a encorajar as pessoas
a usarem mais coisas como SMS e email
											e outras coisas que podemos pôr de lado
											e regressar no nosso horário.
									","
											Otra cosa que pueden probar
											es pasar de una comunicación
											y una colaboración activa
											-como un cara a cara,
											tocar el hombro, saludar, tener reuniones-
											a modelos más pasivos de comunicación
											usando correo electrónico y mensajería instantánea
											o productos de colaboración y cosas como esas.
											Hay quienes pueden decir que el correo electrónico distrae
											o que distrae la mensajería instantánea
											y que otras cosas realmente distraen
											pero lo hacen en un momento de elección propia; nosotros elegimos.
											Uno puede cerrar el correo, pero no puede cerrar al jefe.
											Se puede cerrar el chat
											pero no minimizar al gerente.
											Se pueden apartar estas cosas
											y luego ser interrumpidos siguiendo un plan propio, un horario propio,
											cuándo estemos disponibles, cuándo estemos listos para seguir.
											Porque el trabajo, como el sueño, sucede en fases.
											Uno va y hace un trabajo
											y después termina ese trabajo
											y tal vez es el momento de mirar el correo electrónico, o el chat.
											Y hay realmente muy pocas cosas tan urgentes
											que tengan que ser respondidas en este preciso instante.
											Si eres gerente
											empieza a incentivar a la gente para que use el chat y el correo electrónico
											y otras cosas que se puedan dejar de lado
											y luego volver a ellas según el propio plan de trabajo.
									","
											Deneyebileceğiniz başka bir şey ise
											aktif iletişim ve katkı sağlama yerine
											yani yüz yüze, veya insanlara omuzundan
											dokunup merhaba diyip
											toplantılarda alıkoymak yerine,
											iletişimin biraz daha pasif yolları ile değiştirmek
											yani email ve anlık mesaj servislerini kullanmak gibi,
											ya da katkı sağlama ürünleri — bunun gibi.
											Şimdi bazı insanlar diyebilir ki email çok dikkat dağıtıcı
											ve anlık mesaj sistemi de öyle,
											ve diğer bunun gibi şeylerde,
											ama sizin seçtiğiniz zaman diliminde ve seçiminde zararlılar.
											Email uygulamasını kapatabilirsiniz,patronunuzu kapatamazsınız.
											Anlık mesajı kapatabilirsiniz,
											ama yöneticinizi gizleyemezsiniz.
											Bu tür şeyleri gözden uzakta tutabilirsiniz,
											ve kendi takviminize göre, kendi zamanınızda rahatsız edilirsiniz,
											ne zaman müsaitseniz, yeniden başlamak için hazır olduğunuzda.
											Çünkü iş, uyku gibidir, fazlar halinde gerçekleşir.
											Yani yukarı çıkar iş yaparsınız,
											ve sonra o işten aşağı inersiniz,
											ve sonra işte o zaman belki mail kontrol zamanıdır ya da anlık mesaj kontrolü.
											Ve gerçekten çok çok az şey vardır ki
											hemen o anda cevap verilmelerine gerek olsun.
											Eğer yönetici iseniz,
											elemanlarınızı anlık mesajlaşma ve email konusunda cesaretlendirin
											ve kendi zamanlarında açıp kapatabilecekleri
											diğer şeyler içinde bunu yapın.
									","
											Une autre chose que vous pouvez essayer,
											c'est de passer de la communication
											et la collaboration active,
											dans le genre face à face,
											à taper sur l'épaule des gens, les saluer, avoir des réunions,
											et remplacer ça par des modèles plus passifs de communication
											en employant des choses comme les e-mails et la messagerie instantanée,
											ou les produits de collaboration, des choses comme ça.
											Les gens pourraient dire que les e-mails vous distraient vraiment
											et que la messagerie instantanée aussi,
											et ces autres choses vous distraient vraiment,
											mais elles sont sources de distraction au moment que vous choisissez vous-même.
											Vous pouvez quitter l'application e-mail, vous ne pouvez pas quitter votre patron.
											Vous pouvez quitter la messagerie instantanée,
											vous ne pouvez pas cacher votre directeur.
											Vous pouvez mettre ces choses-là de côté,
											et alors vous pouvez être interrompu selon votre propre planification au moment où vous le désirez,
											quand vous êtes disponible, quand vous êtes prêt à vous y remettre.
											Parce que le travail, comme le sommeil, se produit par phases.
											Alors vous allez vous lever et produire du travail,
											et puis vous allez mettre ce travail de côté,
											et peut-être vérifier vos e-mails ou passer sur la messagerie instantanée.
											Et il y a vraiment très peu de choses qui sont urgentes
											qui doivent être faites, qui ont besoin d'une réponse à la seconde.
											Donc si votre directeur,
											se met à encourager les gens à utiliser les e-mails et la messagerie instantanée
											et d'autres choses que quelqu'un d'autre peut mettre de côté,
											alors on revient vers vous selon votre propre planning.
									","
											Was sie auch probieren können,
											ist, von aktiver Kommunikation
											und Zusammenarbeit,
											bei denen man ein Gegenüber hat,
											Leuten auf die Schulter tippt, Hi sagt, Meetings veranstaltet,
											auf ein passiveres Kommunikationsmodell umzustellen,
											bei dem man E-Mail und Instant Messaging benutzt
											oder andere Produkte – ähnliche Dinge.
											Manche würden einwenden, dass E-Mails sehr ablenkend sind,
											dass IMs sehr ablenkend sind,
											und dass diese anderen Sachen sehr ablenkend sind,
											aber sie zu einem Zeitpunkt ablenkend, den man selbst wählen kann.
											Man kann das E-Mail-Programm ausstellen, aber nicht seinen Chef.
											Man kann IM ausstellen,
											aber nicht den Manager.
											Man kann diese Sachen wegstellen,
											und dann nach dem eigenen Zeitplan, zur passenden Zeit, unterbrochen werden,
											wenn man ansprechbar ist, wenn man bereit dafür ist.
											Denn bei der Arbeit gibt es wie beim Schlaf Phasen.
											Man geht also in gewissem Sinne nach oben und arbeitet etwas,
											und dann kommt man runter von der Arbeit,
											und dann ist es vielleicht Zeit, die E-Mail zu lesen oder die IM.
											Nur sehr, sehr wenige Dinge sind so dringend,
											dass sie in dieser Sekunde gleich gemacht oder beantwortet werden müssen.
											Wenn Sie also Manager sind,
											fangen Sie an, die Leute öfter E-Mails oder IMs benutzen zu lassen
											und andere Dinge, die man beiseite tun
											und wieder hervorholen kann, wenn gerade Zeit ist.
									",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
"
","
","
","
","
",Why work doesn't happen at work,Jason Fried,15:21,"TEDx,business,creativity,culture,design,technology,work"
