											nunca han sido ensayadas.
											No se sabe si funcionarán,
											y no tienen ni idea
											qué clase de aterradores efectos secundarios pueden desatar.
											Sin embargo, la simple mención de la geoingeniería
											es bien recibida en ciertos círculos –
											particularmente, en los medios de comunicación –
											con alivio entintado de euforia.
											Se ha alcanzado una clave de escape.
											Se ha hallado una nueva frontera.
											Más importante aún,
											después de todo, no tendríamos que cambiar nuestro estilo de vida.
											Se ve que para algunas personas,
											el salvador es un tipo de túnica ondulante.
											Para otros, es alguien con una manguera de jardín.
											Necesitamos urgentemente otros razonamientos.
											Necesitamos historias con otro tipo diferente de héroes
											dispuestos a asumir otras formas de riesgos –
											riesgos que confronten la negligencia cara a cara,
											que pongan en práctica el principio de prudencia,
											incluso si eso implica hacerlo por acción directa –
											como cientos de jóvenes listos a dejarse arrestar
											por bloquear plantas de energía sucia
											o por luchar contra la remoción del suelo en las montañas, para la minería de carbón.
											Necesitamos historias
											que reemplacen esos cuentos lineales de crecimiento ilimitado
											con argumentos circulares
											que nos recuerden
											que lo que se va, regresa,
											que esta es nuestra única vivienda;
											que no hay clave de escape.
											Llámesele karma, o llamenlo física
											o acción y reacción, pueden llamarlo cautela:
											el principio que nos recuerde
											que la vida es demasiado valiosa para arriesgarla
											por ninguna ganancia.
											Gracias.
											(Aplausos)
									","
											Acabo de fazer algo que nunca tinha feito antes.
											Passei uma semana em alto mar num barco de investigação.
											Eu não sou cientista,
											mas estava a acompanhar uma magnífica equipa científica
											da Universidade do Sul da Flórida
											que seguia o percurso do petróleo da BP
											no Golfo do México.
											Este era o barco em que estávamos, já agora.
											Os cientistas que acompanhei
											não estavam a estudar os efeitos do petróleo e dos dispersantes nas coisas grandes -
											pássaros, tartarugas,
											golfinhos, o que é glamoroso.
											Estavam a observar as coisas pequeninas
											que são comidas por coisas ligeramente menos pequeninas
											que por sua vez acabam por ser comidas pelas coisas grandes.
											E o que descobriram
											é que mesmo quantidades minúsculas de petróleo e dispersantes
											podem ser altamente tóxicas para o fitoplâncton,
											o que são péssimas notícias,
											porque muita vida depende dele.
											Por isso, ao contrário do que ouvimos há alguns meses,
											que 75 por cento daquele petróleo
											tinha desaparecido por artes mágicas
											e não tínhamos que nos preocupar com isso,
											este desastre ainda está a acontecer.
											Está ainda a subir pela cadeia alimentar.
											Nada disto nos deveria surpreender.
											Rachel Carson —
											a madrinha do ambientalismo moderno —
											avisou-nos sobre isto mesmo,
											já em 1962.
											Ela salientou que os controladores —
											como ela lhes chamava —
											que bombardearam cidades e campos
											com insecticidas tóxicos como o DDT,
											só estavam a tentar matar os pequenos organismos, os insectos,
											não os pássaros.
											Mas esqueceram-se disto:
											as aves comiam larvas,
											os piscos comiam muitas minhocas,
											agora cheias de DDT.
											E assim, os ovos de pisco não eclodiram,
											as aves canoras morreram em massa,
											as cidades ficaram silenciosas.
											Daí o título ""Silent Spring"" [Primavera Silenciosa].
											Tenho estado a tentar perceber
											o que me tem atraído até ao Golfo do México,
											porque sou canadiana,
											e não tenho nenhuma ligação ancestral.
											E penso que o que se passa,
											é que não creio que nos conseguimos conformar
											com o que este desastre significa,
											com o que significa testemunhar um buraco
											aberto no nosso mundo,
											com o que significa ver as entranhas da Terra
											a jorrar em directo na TV
											24 horas por dia
											durante meses.
											Depois de nos termos dito durante tanto tempo
											que as nossas ferramentas e tecnologia podem controlar a Natureza,
											de repente somos confrontados
											com a nossa fraqueza,
											com a nossa falta de controlo,
											enquanto o petróleo continuava a jorrar
											apesar das medidas para o conter —
											caixa de contenção, injecção de lama,
											e, mais memoravelmente - a injecção de lixo -
											a ideia brilhante
											de disparar pneus velhos e bolas de golfe
											para dentro daquele buraco no mundo.
											Mas ainda mais impressionante
											do que o poder feroz que emanava daquele poço,
											foi a imprudência
											com que aquele poder foi desencadeado —
											a falta de cuidado, a falta de planeamento
											que caracterizou a operação
											desde a perfuração até à limpeza.
											Se há uma coisa
											que a improvisação aquática da BP tornou clara,
											é que, como cultura,
											tornámo-nos demasiado dispostos em jogar
											com coisas que são preciosas
											e insubstituíveis —
											e a fazê-lo sem um plano B,
											sem uma estratégia de saída.
											A BP nem foi
											a nossa primeira experiência destas em anos recentes.
											Os nossos líderes correm para guerras,
											contando-se histórias felizes
											sobre favas contadas e desfiles de boas-vindas,
											e depois são anos de mortífero controlo de danos,
											Frankensteins de cercos e investidas
											e contra-insurgências,
											e mais uma vez nenhuma estratégia de saída.
											Os nossos magos da finança são constantemente vítimas
											de semelhante excesso de confiança,
											convencendo-se de que a mais recente 'bolha'
											é um novo tipo de mercado —
											um que nunca entra em queda.
											E quando inevitavelmente cai,
											os melhores e mais inteligentes
											voltam-se para o equivalente financeiro da injecção de lixo —
											neste caso, atirar enormes quantidades
											de muito necessário dinheiro público
											para dentro de um tipo diferente de buraco.
											Como na BP, o buraco fica tapado,
											pelo menos temporariamente,
											mas não sem antes
											exigir um preço tremendo.
											Temos que perceber
											porque continuamos a deixar que isto aconteça,
											já que estamos no meio
											da que poderá ser a nossa jogada de mais alto risco de sempre:
											decidir o que fazer, ou o que não fazer,
											sobre as alterações climáticas.
											Como sabem,
											muito tempo é gasto,
											neste país e por todo o mundo,
											à volta do debate sobre o clima.
											À volta da pergunta ""E se os cientistas do IPCC
											estiverem todos enganados?""
											Uma pergunta muito mais relevante -
											como a física do MIT Evelyn Fox Keller diz -
											é ""E se esses cientistas estiverem certos?""
											Considerando o que está em jogo, a crise climática
											obriga-nos claramente a agir
											com base no princípio da precaução -
											a teoria que defende
											que quando a saúde humana e o ambiente
											estão significativamente em risco
											e quando o dano potencial é irreversível,
											não nos podemos dar ao luxo de esperar
											por uma certeza científica perfeita.
											É melhor jogarmos pelo seguro.
											Além disto, o ónus de prova
											de que uma prática é segura
											não deve caber ao público que seria prejudicado,
											mas, ao invés, à indústria que lucra com a actividade.
											Mas as políticas climáticas no mundo rico -
											se é que tal coisa existe -
											não se baseia na precaução,
											mas sim numa análise custo-benefício -
											encontrar a linha de acção que os economistas acreditam
											que terá o menor impacto
											no nosso PIB.
											Então em vez de perguntar, como exigiria a precaução,
											o que podemos fazer o mais depressa possível
											para evitar uma potencial catástrofe,
											fazemos perguntas bizarras como:
											""Até quando podemos esperar
											até começarmos a reduzir a sério as emissões?
											Podemos adiar isto até 2020,
											2030, 2050?""
											Ou perguntamos:
											""Quanto mais podemos deixar que o planeta aqueça
											e ainda assim sobreviver?
											Podem ser dois graus, três graus, ou -
											para onde nos dirigimos actualmente -
											quatro graus Celsius?""
											E, já agora,
											o pressuposto de que podemos controlar com segurança
											o extraordinariamente complexo sistema climático da Terra
											como se tivesse um termostato,
											fazendo o planeta nem demasiado quente, nem demasiado frio,
											mas ideal - ao estilo da Caracóis Dourados -
											isto é pura fantasia,
											e não vem dos cientistas climáticos;
											vem dos economistas
											que impõem o seu pensamento mecanicista
											à ciência.
											O facto é que simplesmente não sabemos
											quando é que o aquecimento que criamos
											será completamente dominado
											por circuitos de retorno.
											Por isso, mais uma vez,
											porque tomamos estes riscos loucos
											com o que é precioso?
											Uma série de explicações
											pode estar a passar-vos agora pela cabeça,
											como a ganância.
											Esta é uma explicação comum, e tem muito de verdade.
											Porque assumir grandes riscos, como todos sabemos,
											traz muito dinheiro.
											Outra explicação para a imprudência que se ouve muito
											é arrogância.
											A ganância e a arrogância
											estão intimamente ligadas
											quando se fala em imprudência.
											Por exemplo, se temos um banqueiro de 35 anos
											que ganha 100 vezes mais
											do que um neurocirurgião,
											então ele precisa de uma narrativa,
											precisa de uma história
											que lhe justifique essa disparidade.
											E, na verdade, não há muitas alternativas.
											Ou se trata de um vigarista excepcional,
											e estás a safar-se bem - jogou com o sistema -
											ou se trata de uma espécie de rapaz-génio,
											nunca antes visto no mundo.
											Agora, ambas as opções - o rapaz-génio e o vigarista -
											vão torná-lo extremamente presunçoso
											e portanto mais propenso
											a arriscar mais, no futuro.
											Já agora, Tony Hayward, o antigo CEO da BP,
											tinha uma placa na sua secretária
											onde estava gravado este slogan inspiracional:
											""O que tentarias fazer
											se soubesses que não irias fracassar?""
											Trata-se de uma placa bastante popular,
											e este é um público de sobredotados,
											portanto aposto que alguns de vocês também a têm.
											Não fiquem envergonhados.
											Tirar da cabeça o medo do fracasso
											pode ser uma coisa muito positiva
											se estamos a treinar para um triatlo
											ou a preparar uma TEDTalk,
											mas, pessoalmente, penso que as pessoas com o poder
											de rebentar com a nossa economia e devastar a nossa ecologia
											deviam antes ter
											uma imagem de Ícaro pendurada na parede,
											porque - talvez não essa em particular -
											mas quero-os a pensar na possibilidade de fracasso
											o tempo todo.
											Então temos ganância,
											temos presunção/arrogância,
											mas como estamos aqui na TEDWomen,
											vamos considerar um outro factor
											que pode estar a contribuir de alguma forma
											para a imprudência da sociedade.
											Não me vou alongar sobre este ponto,
											mas estudos demonstram que, como investidoras,
											as mulheres são muito menos propensas
											a assumir riscos imprudentes do que os homens,
											precisamente porque, como já ouvimos,
											as mulheres tendem a não sofrer de excesso de confiança
											da mesma forma que os homens sofrem.
											Portanto afinal
											receber menos dinheiro e ser menos elogiado
											tem as suas vantagens -
											para a sociedade, pelo menos.
											O reverso da moeda é que
											ao ouvir constantemente
											que somos dotados, escolhidos
											e nascidos para governar
											tem claras desvantagens sociais.
											E este problema - chamemos-lhe perigos do privilégio -
											traz-nos mais próximos, penso eu,
											da raiz da nossa imprudência colectiva.
											Porque nenhum de nós - pelo menos no hemisfério norte -
											nem homens nem mulheres,
											está completamente isento desta mensagem.
											É disto que estou falar.
											Quer acreditemos nelas
											ou as rejeitemos conscientemente,
											a nossa cultura mantém-se presa
											a certas histórias arquetípicas
											sobre a nossa supremacia
											sobre os outros e sobre a natureza.
											A história da recém-descoberta fronteira
											e do pioneiro conquistador,
											a história do destino manifestado,
											a história do apocalipse e da salvação.
											E quando começamos a pensar que estas narrativas se estão a perder na História,
											e que já as ultrapassámos,
											elas aparecem-nos nos mais estranhos sítios.
											Por exemplo, eu deparei-me com um anúncio publicitário
											à saída de uma casa de banho para senhoras
											no aeroporto de Kansas City.
											É para o novo telemóvel ""Rugged"" da Motorola,
											e sim, ele diz mesmo
											""Dá um estalo na cara da Mãe Natureza.""
											E não estou a mostrar isto apenas para implicar com a Motorola -
											isso é apenas um bónus.
											Eu estou a mostrar porque -
											eles não são patrocinadores, pois não? -
											porque, à sua maneira,
											isto é uma versão grosseira
											da história da nossa fundação.
											Demos uns estalos à Mãe Natureza e vencemos.
											E vencemos sempre,
											porque dominar a natureza é o nosso destino.
											Mas este não é o único conto de fadas que contamos acerca da natureza.
											Há outro, igualmente importante,
											sobre como essa mesma Mãe Natureza
											é tão acolhedora e tão resistente
											que nunca poderemos amolgar a sua abundância.
											Oiçamos uma vez mais Tony Hayward:
											""O Golfo do México é um oceano muito grande.
											A quantidade de petróleo e de dispersantes que lhe estamos a lançar
											é minúscula em relação ao volume total de água"".
											Noutras palavras, o oceano é grande;
											consegue aguentar.
											É este pressuposto implícito de algo ilimitado
											que faz com que seja possível
											tomarmos os riscos imprudentes que tomamos.
											Porque é esta a nossa verdadeira narrativa-mestre:
											Por mais asneiras que façamos,
											haverá sempre mais -
											mais água, mais terra,
											mais recursos inexplorados.
											Uma nova bolha substituirá a velha.
											Uma nova tecnologia surgirá
											para resolver os problemas que fizemos com a última.
											De certa forma, esta é a história
											da colonização das Américas,
											a suposta fronteira inexaurível
											para onde fugiram os europeus.
											É também a história do capitalismo moderno.
											Porque foi da riqueza desta terra
											que surgiu o nosso sistema económico,
											um sistema que não pode sobreviver sem crescimento perpétuo
											e um fornecimento sem fim
											de novas fronteiras.
											O problema é que
											esta história sempre foi uma mentira.
											A Terra sempre teve limites,
											só que eles estavam para além do nosso alcance.
											E agora estamos a atingir esses limites
											em várias frentes.
											Acredito que sabemos isto,
											mas acabamos presos numa espécie de círculo narrativo.
											Não só continuamos a contar e recontar
											as mesmas velhas histórias,
											mas fazemo-lo
											com um frenesim e fúria
											que, francamente, raia o incrível.
											Senão, como explicar o espaço cultural
											ocupado pela Sarah Palin?
											Por um lado,
											exortando-nos ""perfura, querido, perfura"",
											porque Deus pôs estes recursos no solo
											para os podermos explorar,
											e, por outro lado, glorificando a beleza
											intocada do Alasca
											no seu famoso ""reality show"".
											A mensagem paralela é tão confortante quanto louca.
											Ignorem os medos insinuantes
											de que finalmente batemos a parede.
											Ainda não há limites.
											Haverá sempre mais outra fronteira.
											Portanto párem de se preocupar e continuem a fazer compras.
											Se isto fosse apenas sobre
											a Sarah Palin e o seu ""reality show"".
											Nos meios ambientais,
											ouvimos com frequência que, em vez de mudar para as renováveis,
											estamos a continuar com o mesmo de sempre.
											Esta análise, infelizmente,
											é demasiado optimista.
											A verdade é que já gastámos tanto
											dos combustíveis fósseis de fácil acesso,
											que já entrámos
											numa era de negócios muito mais arriscada,
											a era da energia extrema.
											Isso significa exploração de petróleo em águas profundas,
											incluindo nos mares gelados do Ártico,
											onde uma operação de limpeza pode simplesmente ser impossível.
											Significa extracção de gás por fracturação hidráulica em larga escala,
											e mineração em massa de carvão,
											como nunca vimos até hoje.
											E, com maior controvérsia, significa areias asfálticas.
											Surpreende-me sempre
											que as pessoas fora do Canadá
											saibam tão pouco acerca das areias asfálticas de Alberta,
											que este ano se estima que se tornem
											na fonte primária de petróleo importado
											para os Estados Unidos.
											Vale a pena perder um momento para perceber esta prática,
											porque creio que ilustra bem a imprudência
											e o caminho que estamos a seguir
											como poucas.
											É aqui que moram as areias asfálticas,
											sob uma das últimas magníficas
											florestas Boreais.
											O petróleo não está líquido;
											não se pode fazer um buraco e bombeá-lo.
											O petróleo de areia asfáltica está sólido,
											misturado com a terra.
											Então para lhe chegar
											primeiro temos que nos livrar das árvores.
											Depois arrancamos a camada fértil
											e chegamos à areia oleosa.
											O processo requer quantidades enormes de água,
											que depois é bombeada para gigantescas tóxicas bacias de decantação.
											São péssimas notícias para as pessoas autóctones
											que vivem rio abaixo,
											e que registam preocupantes índices elevados de cancro.
											Olhando para estas imagens,
											é difícil compreender a escala desta operação,
											que pode já ser vista do espaço
											e pode crescer até uma área do tamanho da Inglaterra.
											Penso que ajuda se virmos
											os camiões de despejo que transportam a terra,
											os maiores alguma vez construídos.
											Aquilo ao pé da roda é uma pessoa.
											O que quero dizer
											é que isto não é perfuração de petróleo,
											nem exploração mineira.
											É esfolar a terra.
											Vastas e vívidas paisagens
											estão a ser esventradas,
											e são deixadas monocromaticamente cinzentas.
											Devo confessar que, para mim,
											isto seria uma abominação
											mesmo que não emitisse uma única partícula de carbono.
											Mas a verdade é que, em média,
											transformar aquela lama em crude
											produz cerca de três vezes mais emissão de gases com efeito estufa
											do que a produção de petróleo convencional
											no Canadá.
											Como descrever isto,
											senão como uma forma de insanidade colectiva?
											Agora que sabemos que temos que começar a aprender
											a viver na superfície do planeta,
											usando a energia do sol, do vento e das ondas,
											estamos a cavar freneticamente
											para chegar à mais suja,
											mais poluente substância imaginável.
											Foi aqui que a nossa história de crescimento ilimitado
											nos trouxe,
											até este buraco negro no centro do meu país -
											um lugar de tanta dor planetária
											que, como o jorro da BP,
											não conseguimos observar por muito tempo.
											Como Jared Diamond e outros nos mostraram,
											é assim que as civilizações cometem suicídio,
											carregam o pé no acelerador
											no exacto momento
											em que deviam carregar no travão.
											O problema é que a nossa narrativa-mestre
											tem uma resposta para isso também.
											No último minuto, vamos ser salvos
											tal como em todos os filmes de Hollywood,
											tal como no Arrebatamento.
											Mas, claro, a nossa religião secular é a tecnologia.
											E já devem ter reparado
											em cada vez mais notícias como estas.
											A ideia por trás desta forma de geoengenharia, como se chama,
											é que, à medida que o planeta aquece,
											podemos ser capazes de disparar sulfatos e partículas de alumínio
											para a estratosfera
											reflectindo alguns dos raios solares
											de volta para o espaço,
											e assim arrefecendo o planeta.
											O plano mais maluco - e eu não estou a inventar -
											seria estender uma espécie de mangueira de jardim
											a trinta quilómetros de altura,
											suspensa por balões,
											para deitar dióxido de enxofre.
											Portanto, resolver o problema da poluição com mais poluição.
											Pensem nisto como o cúmulo da injecção de lixo.
											Os cientistas sérios envolvidos nesta investigação
											reiteram que estas técnicas
											estão inteiramente por testar.
											Não sabem se funcionarão,
											e não fazem ideia
											que tipo de assustadores efeitos secundários podem desencadear.
											No entanto, a mais pequena menção de geoengenharia
											é recebida em alguns meios -
											particularmente no meio jornalístico -
											com alívio eivado de euforia.
											Alcançámos uma portinhola de salvação.
											Encontrámos uma nova fronteira.
											Mais importante,
											afinal não tivemos que mudar os nossos estilos de vida.
											Sabem, é que para algumas pessoas,
											o salvador é um tipo numa túnica esvoaçante.
											Para outras pessoas, é um tipo com uma mangueira.
											Precisamos desesperadamente de novas histórias.
											Precisamos de histórias que tenham diferentes tipos de heróis
											dispostos a assumir diferentes tipos de riscos -
											riscos que confrontem a imprudência de frente,
											que ponham o princípio da precaução em prática,
											mesmo que implique acção directa -
											como centenas de jovens prontos para serem presos
											bloqueando centrais eléctricas sujas
											ou combatendo a destruição dos picos na mineração de carvão.
											Precisamos de histórias
											que substituam a narrativa linear de crescimento sem fim
											com narrativas circulares
											que nos lembrem
											que cá se fazem, cá se pagam,
											que esta é a nossa única casa;
											que não há nenhuma portinhola de salvação.
											Chamem-lhe karma, chamem-lhe física,
											acção e reacção, chamem-lhe precaução:
											o princípio que nos lembra
											que a vida é demasiado preciosa para ser arriscada
											em favor de qualquer lucro.
											Obrigada.
											(Aplausos)
									","
											Daha önce hiç yapmadığım bir şey yaptım.
											Bir araştırma teknesinde denizin üzerinde bir hafta geçirdim.
											Ben bir bilim insanı değilim,
											ama Güney Florida Üniversitesi'nden BP'nin petrol
											hareketini izleyen muhteşem
											bir bilimsel ekibe Meksika
											Körfezinde eşlik ettim.
											Bu arada, bu bot üzerinde olduğumuz bottu.
											Beraber olduğum bilim insanları
											petrolün ve seyrelticilerin büyük şeyler —
											kuşlar, kaplumbağlar, yunus balıkları, muhteşem şeyler
											— üzerindeki etkileri üzerinde çalışmıyorlardı.
											Onlar gayet küçük şeyler tarafından yenen
											biraz daha küçük şeylerin ve eninde sonunda
											büyük şeyler tarafından yenen küçük şeylere bakıyorlardı.
											Ve buldukları şey,
											petrol ve seyrelticinin, phytoplanktonlar
											için çok yüksek derecede zehirli
											olduğu, ki bu çok kötü bir haber,
											çünkü bir çok hayat buna bağlı.
											Birkaç ay önce duyduklarımızın tersine,
											petrolün yüzde 75 inin bir şekilde
											yok olduğuydu,
											ve bunun için endişelenmemiz gerekiyordu,
											bu facia hala olarak açığa büyümeye devam ediyor.
											Hala besin zincirinde yukarı doğru tırmanıyor.
											Şimdi bu bizi şaşırtmamalı.
											Rachel Carson —
											Modern çevreciliğin öncülerinden—
											tamda bu olay hakkında bizi
											1962 de uyarmıştı.
											Kontrolörler
											onun değişiyle—
											şehirleri ve tarlaları
											DDT gibi zehirli böcek öldürücüler ile bombalayanlar
											sadece küçük şeyleri öldürmeye çalışıyorlardı, böcekler gibi,
											kuşlar değil.
											Ama şunu unutuyorlar:
											gerçek şu ki kuşlar böcekler ile beslenir,
											kızılgerdan kuşları DDT ye doygun
											kurtcuklar ile beslenir.
											Ve, kuş yumurtlamayı hatalı yapar,
											ötücü kuşlar kitle halinde ölür,
											şehirler sessizliğe bürünür.
											Bu yüzden başlık ''Sessiz Bahar.''
											beni Meksika Körfezine çeken şeyi
											tam olarak anlatmaya çalışıyorum,
											çünkü Kanadalıyım,
											ve geçmişe ait bağlar çizemem.
											Ve düşünüyorum ki,
											bence bu felaketin anlamını
											, dünyamızı yırtan bir deliğe
											şahitlik etmeyi,
											ve aylarca, günde
											24 saat canlı olarak televizyondan
											dünyanın içindekilerin ileriye doğru taşkınlık
											halinde olduğunu tam olarak
											anlamlandıramadık.
											Kendimize çok uzun bir süre boyunca
											aletlerimizin ve teknolojimizin
											doğayı kontrol edebildiğini söylerken
											birden zayıflığımız ile yüzleştik,
											petrol sızınca onu taşıyan
											her türlü denemedeki
											kontrol eksikliğimiz —
											top hat yöntemi,
											top kill yöntemi, ve en hatırlanacak olanı,
											junk shot denen eski lastiklerin
											ve golf toplarının dünyadaki
											delikte yakılmasını kapsayan parlak fikir.
											Ama o kaynaktan çıkan gaddar gücün çıkmasından
											daha da göze çarpıcı olan şey
											gücün açığa çıkması ile beraber
											gelen düşüncesizlik —
											ilgisizlik, plan yetersizliği,
											operasyonu sondajdan temizlemeye
											karakterize ediyor.
											Eğer BP'nin sulu geliştirme davranışının
											açığa çıkardığı bir şey varsa,
											o da, bir kültür olarak,
											değerli olan ve yeri doldurulamaz şeyleri
											riske etmede çok daha fazla
											istekli hale geldik —
											ve bunu bir yedek planı olmadan yapmaya.
											Çıkış stratejisi olmadan yapmaya.
											Ve BP neredeyse
											son yıllardaki bu konudaki ilk deneyimimiz değil.
											Liderlerimiz savaşlara giriyorlar,
											kendilerine kolay işler ve hoşgeldin
											törenleri hakkında mutlu hikayeler anlatıyorlar,
											sonra yıllar süren ölümcül hasar kontrolünün
											ardından kuşatmaların ve dalgalanmaların Frankeştaynları
											ve karşı isyanlar,
											ve bir kez daha, yine çıkış stratejisi yok.
											Finans sihirbazlarımız düzenli bir biçimde
											aynı öz güvenin kurbanı oluyor,
											en son balonun yeni bir çeşit pazar olduğuna
											kendilerini inandırıyorlar—
											asla batmayacak bir pazar...
											Ve kaçınılmaz bir biçimde
											önemsiz bir denemenin finansal eş değeri
											için en iyi ve en parlak yaklaşım—
											bu durumda, inanılmaz ölçekteki
											ihtiyaç duyulan halkın parasını
											çok farklı çeşit bir deliğe savurmak.
											BP ye göre, delik kapandı,
											en azından geçici olarak,
											ama çok büyük bir bedele
											karşılık gelmeden değil.
											Bunun olmasına nasıl izin
											veriyoruz bunu anlamalıyız,
											çünkü en yüksek riskli bahsimiz olabilecek
											bir durumun ortasındayız.
											iklim değişikliği hakkında,
											ne yapılacağına karar vermek, ya da vermemek.
											Şimdi bildiğiniz gibi,
											bu ülkede ve dünya çapında
											çok büyük bir zaman
											iklim değişikliğini tartışarak geçti.
											''Eğer IPC bilimcileri tümden yanlışsa?''
											sorusu.
											Şimdi çok daha fazla ilgili bir soru —
											MIT'den fizikçi Evelyn Fox'un açığa çıkardığı gibi —
											''Eğer o bilimciler tamamen haklıysa?''
											girilen bahisler sonucunda, iklim krizi
											kesin olarak önlem alma prensipi sonucunda
											hareket etmemiz gerektiğini gösteriyor, teorinin
											öngördüğü üzere insan sağlığı ve
											çevrenin risk altında olması
											yüzünden ve potansiyel
											zararın geri dönülmez bir biçimde olması yüzünden
											kesin bir bilimsel cevap için
											bekleyecek vaktimiz yok.
											Önlem tarafında hata yapmak daha iyidir.
											Daha açıkcası, herhangi bir uygulamanın
											güvenli olduğunu kanıtlama sorumluluğu
											zarar görebilecek olan halka yüklenmemeli
											bundan kar etmesi muhtemel endüstrilere yüklenmeli.
											Ancak varlıklı dünyanın iklim politkası—
											var olduğu kadarıyla—
											önleme değil
											aksine kar-zarar analizine dayanıyor—
											eylem planını belirlemek ekonomistlere göre
											GSYIH üzerinde en az
											etkiye sahip olacak.
											Bu nedenle soru sormak yerine,tedbirinde gerektirdiği gibi
											potansiyel bir felaketi önlemek için
											mümkün olan en kısa sürede yapabileceğimiz şey
											şunun gibi sıra dışı soruları sormak olacaktır:
											""Bu yayılımı ciddi manada düşürmeye başlamadan önce
											bekleyebileceğimiz en muhtemel süre nedir?""
											Bunu 2020, 2030, 2050
											yılına kadar öteleyebilir miyiz?
											Ya da sorarız,
											""Dünyayı ne kadar daha fazla ısıtıp
											hala yaşamasını bekleyebiliriz?
											İki dereceyle, üç dereceyle,
											yada şimdi olduğu gibi
											dört dereceyle ne kadar devam edebiliriz?
											Ve bu arada,
											Yeryüzünün harika bir şekilde komplike olan
											iklim sistemini güvenle kontrol edebileceğimiz sanısı
											sanki gezegenimizi çok sıcak yada çok soğuk olmaktan koruyan
											bir termostatı varmışcasına
											hatta tam manasıyla bir-Goldilocks stili gibi—
											tamamen bir fanteziden ibaret,
											ve fikir bu iklim bilimcilerden gelmiyor,
											mekanik düşünce şekillerini
											bilime empoze etmeye çalışan
											ekonomistlerden geliyor.
											Gerçek şu ki biz yarattığımız
											ısınmanın geri besleme döngüsü ile
											tamamen ne zaman
											bastırılacağını bilmiyoruz.
											Dolayısıyla bir kere daha,
											neden böylesine değerli saydıklarımızla ilgili delice riskleri alıyoruz?
											delice riskler alıyoruz?
											Bir dizi açıklama geliyordur
											şu anda akıllarınıza,
											aç gözlülük gibi.
											Bu popüler bir açıklama ve oldukça doğruluk payı içeriyor.
											Çünkü risk almak, hepimizin bildiği gibi,
											çok para getirir.
											Dikkatsizlik için sık sık duyduğunuz bir diğer açıklama da
											gururdur.
											Ve aç gözlülük ve gurur
											dikkatsizlik söz konusu olduğunda
											sıkıca birbirine dolanmıştır.
											Örneğin, 35 yaşında bir bankacı olsanız,
											ve evinize bir beyin cerrahından
											100 kat daha fazla para götürseniz,
											bir hikayeye ihtiyacınız olur
											bir öyküye
											ki bu eşitsizliği haklı çıkarabilesiniz.
											Ve aslında çok fazla da opsiyonunuz yoktur.
											Ya iyi bir hortumcusunuzdur
											ve iyi dolandırıyorsunuzdur-sistemi oyuna getirmişsinizdir-
											ya da dahinin birisinizdir
											benzerlerini dünyada görmediğimiz.
											Şimdi bu iki opsiyon -dahilik ve hortumculuk-
											sizi aşırı kendinize güvenilir yapacaktır
											ve böylece gelecekte
											daha büyük riskleri almaya yatkın yapacaktır.
											Bu arada, BP'nin eski CEO'su Tony Hayward'ın masasında
											üzerinde şu ilham verici söz bulunan
											bir plaket durur:
											""Kaybetmeyeceğini bilseydin,
											ne yapardın?""
											Şimdilerde bu oldukça popüler bir plaket
											ve bu bir çok başarılılar ordusu olduğuna göre,
											iddia ediyorum ki çoğunuzda bu plaket vardır.
											Utanmayın.
											Kaybetme korkusunu kafanızdan atmak
											çok iyi bir şey olabilir
											eğer bir triatlona
											ya da bir TED konuşmasına hazırlanıyorsanız
											ama kişisel olarak bence ekonomiyi batırmaya
											ve ekolojiyi mahvetmeye gücü olan insanlar
											duvarlarına bir
											Ikarus tablosu assalar iyi olur
											çünkü — illa ki o olacak diye bir şart yok—
											mağlubiyet ihtimalini düşünmelerini isterim
											her zaman için.
											Aç gözlüyüz,
											kendimize aşırı güvenimiz ve gururumuz var,
											fakat burada TED kadınları olarak durduğumuza göre
											diğer bir faktörü düşünelim.
											ki bu az da olsa sosyal dikkatsizliğe
											katkıda bulunur.
											Burayı çok fazla uzatmıyacağım
											ancak araştırmalar şunu gösteriyor ki,
											yatırımcı olarak kadınlar erkeklere oranla
											dikkatsiz risk almaya daha az yatkınlar.
											sırf bu nedenle, daha önce de duyduğumuz gibi,
											kadınlar aşırı güvenden acı çekme konusunda
											erkekler kadar tecrübeli değildir.
											Dolayısıyla, ortaya çıkıyor ki,
											daha az kazanmanın ve övülmenin
											avantajları vardır—
											en azından toplum için.
											Madalyonun diğer tarafında ise,
											sürekli olarak
											yetenekli, seçilmiş
											ve yönetmek için doğmuş
											gibi övülmenin de dezavantajları vardır.
											Ve bu problem, —isterseniz buna ayrıcalığın tehlikeleri deyin-
											bizi, sanırım,
											kollektif dikkatsizliğin köklerine daha da yaklaştırır.
											Çünkü hiçbirimiz- en azıdan global olarak Kuzey bölgesinde—
											erkek ya da kadın,
											bu mesajdan muaf değiliz.
											Konuştuğum şey tam da bu.
											İster aktif olarak inanalım buna,
											ister bilinçli olarak reddedelim,
											kültürümüz diğerlerine ve
											doğaya olan üstünlüğümüzle alakalı
											kalıplaşmış hikayelerin
											pençesine takılmıştır.
											Yeni keşfedilmiş sınırların anlatıları,
											fetheden öncülerimiz,
											açık bir kader hikayeleri,
											ya da kıyamet ve kurtuluş masalları...
											Ve tam bu hikayelerin tarihe karıştığını düşündükçe,
											ve bunları aştığımızı hissetikçe,
