en,de,tr,title,speaker,duration,tags
"
											One reason that in our lives
											we spend so much time
in the performance zone
											is that our environments
often are, unnecessarily, high stakes.
											We create social risks for one another,
											even in schools which are supposed
to be all about learning,
											and I'm not talking
about standardized tests.
											I mean that every minute of every day,
											many students in elementary
schools through colleges
											feel that if they make a mistake,
others will think less of them.
											No wonder they're always stressed out
											and not taking the risks
necessary for learning.
											But they learn
that mistakes are undesirable
											inadvertently
											when teachers or parents
are eager to hear just correct answers
											and reject mistakes
rather than welcome and examine them
											to learn from them,
											or when we look for narrow responses
											rather than encourage
more exploratory thinking
											that we can all learn from.
											When all homework or student work
has a number or a letter on it,
											and counts towards a final grade,
											rather than being used for practice,
mistakes, feedback and revision,
											we send the message
that school is a performance zone.
									","
											Wir verbringen in unserem Leben
											soviel Zeit in der Leistungszone,
											weil unsere Umgebung meist
unnötigerweise hohen Einsatz bedeutet.
											Wir schaffen soziale Risiken füreinander,
											selbst in den Schulen, in denen sich alles
um das Lernen drehen sollte,
											und ich meine nicht die Standardtests.
											Ich meine, dass täglich in jeder Minute
											viele Schüler von der Grundschule
bis zum College das Gefühl haben,
											andere würden schlecht über sie denken,
wenn sie einen Fehler machen.
											Kein Wunder, dass sie immer gestresst sind
											und kein Risiko eingehen, 
was für das Lernen notwendig ist.
											Aber sie lernen unabsichtlich, 
dass Fehler unerwünscht sind,
											wenn Lehrer oder Eltern
nur richtige Antworten hören wollen
											und Fehler zurückweisen anstatt sie
zu begrüßen und zu untersuchen,
											um aus ihnen zu lernen.
											Oder wenn wir nach
knappen Antworten suchen
											anstatt erkundendes Denken zu fördern,
											sodass alle daraus lernen.
											Wenn Hausaufgaben oder
Hausarbeiten Noten bekommen,
											die für die Endnote zählen
											anstatt als Übung, für Fehler, Feedback
und Revision gebraucht zu werden,
											vermitteln wir die Botschaft,
dass die Schule Leistungszone ist.
									","
											Performans alanında
											çok fazla zaman geçirmemizin bir sebebi de
											çevremizin sıklıkla, 
gereksiz biçimde, riskli olması.
											Sadece öğrenmekle alakalı olması gereken
											okullarda bile birbirimiz için 
sosyal riskler yaratıyoruz
											ve kast ettiğim tek tip sınavlar değil.
											Söylemek istediğim, her gün her saniye
											ilkokuldan üniversiteye pek çok öğrenci
											hata yaptıkları an yetersiz 
görüneceklerini düşünüyorlar.
											Hep stresli olmalarına ve öğrenmek için
											gerekli riskleri almamalarına 
şaşmamak lazım.
											Öğretmenler veya ebeveynler sadece
											doğru cevapları duymak istediğinde
											hataları hoş karşılayarak düzeltmek, 
hatalardan öğrenmek yerine
											onları reddettiğinde
veya yaratıcı düşünmeyi
											teşvik etmek yerine
											doğruya yakın cevaplar aradığımızda,
											hataların dikkatsiz ve istenmeyen şeyler
											olduğunu öğreniyorlar.
											Ödevlerin üzerinde bir not 
veya açıklama olduğunda

											okulun uygulama, hata yapma,
											geri bildirim ve revizyon için olmadığı,
											aslında bir performans alanı olduğu 
mesajını veriyoruz.
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
											The same is true in our workplaces.
											In the companies I consult with,
I often see flawless execution cultures
											which leaders foster
to encourage great work.
											But that leads employees
to stay within what they know
											and not try new things,
											so companies struggle
to innovate and improve,
											and they fall behind.
									","
											Das Gleiche gilt für unsere Arbeit.
											in den Firmen, die ich berate, sehe ich
oft fehlerlose Ausführungskulturen,
											die Leiter fördern, 
um gute Arbeit zu fördern.
											Das führt dazu, dass Arbeitnehmer
dabei bleiben, was sie wissen
											und nichts Neues ausprobieren.
											Unternehmen tun sich schwer, Neues
zu erfinden und sich zu verbessern
											und fallen zurück.
									","
											Aynısı iş yerlerimiz için de geçerli.
											Danışmanlığını yaptığım şirketlerde, 
liderlerin başarı için
											kusursuz uygulamayı teşvik ettiğini 
sık sık görüyorum.
											Ama bu, çalışanları 
bildiklerine bağlı kalmaya ve
											yeni şeyler denememeye yönlendiriyor.
											Dolayısıyla şirketler yenilik ve gelişimde
											sıkıntı yaşıyor ve geri kalıyorlar.
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
											We can create more spaces for growth
											by starting conversations with one another
											about when we want to be in each zone.
											What do we want to get better at and how?
											And when do we want
to execute and minimize mistakes?
											That way, we gain clarity
about what success is,
											when, and how to best support one another.
									","
											Wir können mehr Raum 
für Wachstum schaffen,
											indem wir miteinander reden,
											wann wir in der jeweiligen 
Zone sein wollen.
											Worin wollen wir besser werden und wie?
											Wann wollen wir Aufgaben ausführen
und Fehler minimieren?
											So wird uns klar, was Erfolg ist
											und wann und wie man sich am besten
gegenseitig unterstützen kann.
									","
											Büyümek için öncelikle
											birbirimizle ne zaman 
hangi alanda olmak istediğimiz
											konusunda iletişim kurmalıyız.
											Neyde daha iyi olmak istiyoruz ve nasıl?
											Ve ne zaman uygulamak ve hataları 
azaltmak istiyoruz?
											Nasıl ve ne zaman birbirimize 
en iyi şekilde destek olacağımızı
											bilirsek başarı netlik kazanır.
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
											But what if we find ourselves
in a chronic high-stakes setting
											and we feel we can't
start those conversations yet?
											Then here are three things
that we can still do as individuals.
											First, we can create low-stakes islands
in an otherwise high-stakes sea.
											These are spaces where mistakes
have little consequence.
											For example, we might find
a mentor or a trusted colleague
											with whom we can exchange ideas
or have vulnerable conversations
											or even role-play.
											Or we can ask for feedback-oriented
meetings as projects progress.
											Or we can set aside time to read
or watch videos or take online courses.
											Those are just some examples.
											Second, we can execute
and perform as we're expected,
											but then reflect on what
we could do better next time,
											like Beyoncé does,
											and we can observe and emulate experts.
											The observation, reflection
and adjustment is a learning zone.
											And finally, we can lead
											and lower the stakes for others
by sharing what we want to get better at,
											by asking questions
about what we don't know,
											by soliciting feedback
and by sharing our mistakes
											and what we've learned from them,
											so that others
can feel safe to do the same.
									","
											Was ist, wenn wir uns ständig
in einem Umfeld hoher Einsätze befinden
											und das Gefühl haben, wir können
darüber noch nicht reden?
											Drei Dinge können wir als Einzelner tun.
											Erstens können wir Inseln mit niedrigem
Einsatz zwischen hohen Einsätzen schaffen.
											Das sind Räume, in denen Fehler 
geringe Folgen haben.
											So könnten wir einen Mentor oder
vertrauenswürdigen Kollegen finden,
											mit dem wir Ideen austauschen
oder heikle Gespräche führen
											oder sogar Rollenspiele spielen können.
											Oder wir können im Projektverlauf 
um Besprechungen mit Feedback bitten.
											Oder wir planen Zeit zum Lesen ein,
um Videos anzusehen
											oder Onlinekurse zu machen.
											Das sind alles nur Beispiele.
											Zweitens können wir, wie von uns erwartet,
arbeiten und leisten,
											aber darüber nachdenken, was wir beim 
nächsten Mal besser machen können,
											so wie Beyoncé,
											und wir können Experten beobachten
und ihnen nacheifern.
											Das Beobachten, die Reflexion
und die Anpassung bilden die Lernzone.
											Schließlich können wir 
anderen ein Vorbild sein
											und die Einsätze senken, indem wir
mitteilen, was wir verbessern wollen,
											indem wir nachfragen,
wenn wir etwas nicht wissen,
											um Feedback bitten
und unsere Fehler teilen
											und was wir daraus gelernt haben,
											sodass andere sich sicher fühlen können,
sie auch zu machen.
									","
											Peki sürekli bir risk 
altındaysak ve henüz
											bu konuşmaları yapamayacağımızı 
düşünüyorsak?
											O zaman kendi başımıza 
yapabileceğimiz üç şey var.
											İlki, yüksek riskler denizinde bir
düşük risk adası yaratabiliriz.
											Bunlar hataların 
az sonuç doğurduğu alanlardır.
											Mesela, kendisiyle fikir alışverişi 
ve hassas konuşmalar
											yapabileceğimiz ve hatta rol 
çalışabileceğimiz bir danışman veya
											güvenilir bir meslektaş bulabiliriz.
											Geri bildirim odaklı toplantılar 
isteyebiliriz.
											Okuma, videolar izleme ya da çevrim içi 
kurslar almaya zaman ayırabiliriz.
											Bunlar bir kısım örnekler.
											İkincisi, performansımızı ortaya koyar
											ama bir sonraki sefer neyi 
daha iyi yapabileceğimizi bulabiliriz
											-aynı Beyonce gibi-
											ve ustaları gözlemleyebilir, özenebiliriz.
											Gözlem, yansıtma ve düzeltme 
öğrenme alanıdır.
											Son olarak, öncü olabiliriz ve 

											neyde gelişmek istediğimizi paylaşarak,
											bilmediklerimizi sorarak, 
geri bildirim isteyerek
											ve aynı hataları yaptıklarında 
korkmasınlar diye
											hatalarımızdan öğrendiklerimizi paylaşarak
											diğerleri için riskleri azaltabiliriz.
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
											Real confidence is about
modeling ongoing learning.
											What if, instead of spending
our lives doing, doing, doing,
											performing, performing, performing,
											we spent more time exploring,
											asking,
											listening,
											experimenting, reflecting,
											striving and becoming?
											What if we each always had something
											we were working to improve?
											What if we created more low-stakes islands
											and waters?
											And what if we got clear,
											within ourselves and with our teammates,
											about when we seek to learn
and when we seek to perform,
											so that our efforts
can become more consequential,
											our improvement never-ending
											and our best even better?
									","
											Echtes Selbstbewusstsein geht um
das Formen ständigen Lernens.
											Was, wenn wir in unserem Leben
statt tun, tun, tun,
											leisten, leisten, leisten,
											mehr Zeit damit verbringen würden,
											zu erforschen, zu fragen, zuzuhören,
											zu experimentieren, nachzudenken,
											anzustreben und zu werden?
											Was wenn wir alle etwas hätten,
											woran wir arbeiten 
und uns verbessern könnten?
											Was, wenn wir mehr Inseln und Wasser
											mit niedrigen Einsätzen schaffen würden?
											Was, wenn uns selbst 
und unseren Kollegen klar wäre,
											wann wir lernen 
und wann wir leisten wollen,
											sodass unsere Bemühungen konsequenter
											und unsere Verbesserungen andauernd
											und unser Bestes noch besser würde?
									","
											Gerçek özgüven sürekli öğrenmeyi 
model almakta saklı.
											Bütün hayatımızı yapmak, yapmak, yapmak
											yerine getirmek, sergilemekle 
harcamak yerine
											keşfetmeye,
											sormaya,
											dinlemeye,
											denemeye, yansıtmaya,
											uğraşmaya ve başarmaya harcasaydık?
											Her birimizin her zaman, 
geliştirmeye çalıştığı
											bir şeyler olsaydı?
											Daha fazla düşük risk adaları ve
											denizleri yaratsaydık?
											Ve kendi içimizde 
ve takım arkadaşlarımıza karşı,
											gelişimimiz hiç durmasın,
											çabalarımız daha önemli olabilsin ve
											iyinin iyisini yapabilelim diye,
ne zaman öğrenip
											ne zaman performans göstereceğimiz
konusunda
											daha net olsaydık?
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
											Thank you.
									","
											Vielen Dank.
									","
											Teşekkür ederim.
									",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
"
","
","
",How to get better at the things you care about,Eduardo Briceño,11:22,"education,intelligence,goal-setting,mindfulness,performance,motivation,personal growth,self,TEDx,teaching,work-life balance,psychology"
