tr,de,title,speaker,duration,tags
"
											Biraz zaman geçince — 15 dakika olabilir, 15 gün olabilir —
											aynı resimler kullanılarak deney tekrarlanıyor
											ve denekten resimleri sıralaması isteniyor.
											""Şimdi bunları ne kadar sevdiğinizi söyleyin.""
											Ne oluyor? Mutluluğun sentezlenmesini izleyin.
											Bu sürekli tekrar tekrar elde edilen bir sonuç.
											Mutluluğun sentezlendiğini görüyorsunuz.
											Tekrar görmek ister misiniz? Mutluluk!
											""Aldığım şey düşündüğümden de iyi!
											O diğer almadığım berbat!""
											(Gülüşmeler) Bu mutluluk sentezlenmesi.
									","
											Etwas später – es können 15 Minuten sein oder auch 15 Tage –
											werden den Teilnehmern die gleichen Stimuli präsentiert.
											Der Teilnehmer wird gebeten, die Stimuli neu einzustufen.
											„Sagen Sie uns, wie sehr sie Ihnen jetzt gefallen.“
											Was passiert? Man kann zusehen, wie Zufriedenheit künstlich erzeugt wird.
											Das Resultat wurde immer wieder wiederholt.
											Man sieht, wie Zufriedenheit künstlich erzeugt wird.
											Wollen Sie es nochmal sehen? Zufriedenheit!
											„Das Bild, das ich bekommen habe, ist tatsächlich besser als ich dachte!
											Das Bild, das ich nicht bekommen habe, ist Mist!“
											(Lachen) Das ist die Synthese von Glück.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Buna verilen cevap ne? ""Evet, tabi ki!""
											Şimdi bizim yaptığımız deney.
											Bence bu deney sizi ""Evet, tabi ki!""nin
											doğru cevap olmadığına ikna edecek.
									","
											Was ist die richtige Reaktion darauf? „Na, klar!“
											Hier ist das Experiment, das wir durchgeführt haben
											und ich hoffe, dass es Sie überzeugen wird, dass
											„Na, klar!“ nicht die richtige Reaktion war.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Bu deneyi anterograd amneziye yakalanmış
											bir grupla yaptık. Bunlar hastanede yatan hastalar.
											Çoğunda Korsakoff sendromu var,
											yani çok içtikleri için
											hafızalarına yeni bir şey ekleyemediklerini düşünüyorlar.
											Tamam? Çocukluklarını hatırlıyorlar, fakat içeri girip kendinizi tanıttıktan sonra
											odadan çıkıp,
											tekrar geldiğinizde sizi tanımıyorlar.
									","
											Wir haben dieses Experiment mit einer Gruppe von Patienten gemacht,
											die anterograde Amnesie haben. Das sind hospitalisierte Patienten.
											Die meisten haben das Korsakow-Syndrom,
											eine polyneuropathische Psychose, die... sie haben viel zu viel getrunken
											und können keine neuen Erinnerungen erzeugen.
											OK? Sie erinnern sich an die Kindheit, aber wenn man in den Raum läuft, sich vorstellt
											dann den Raum verlässt,
											und wieder zurückkommt, wissen sie nicht mehr, wer man ist.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Monet resimlerimizi hastaneye götürdük.
											Ve hastalara bunları en sevdiklerinden, en az sevdiklerine
											doğru sıralamalarını istedik.
											Sonra da üçüncü ile dördüncü arasında bir tercih yaptırdık.
											Herkes gibi onlar da,
											""Vay, teşekkürler doktor! Bu muhteşem. Artık yeni bir resmim var.
											Ben üç numarayı alıyorum.""
											Ve onlara üç numarayı göndereceğimizi söyledik.
											Malzemelerimizi topladık, odadan çıktık
											ve yarım saat bekledik.
											Tekrar odaya girdik ve dedik ki, ""Merhaba, biz geri geldik.""
											Hastalar, ""Ah, doktor, çok özür dilerim.
											Benim hafıza problemim var, o yüzden buradayım.
											Daha önce görüşmüşsek de, ben hatırlamıyorum.""
											""Gerçekten mi Jim, hatırlamıyor musun? Ben biraz önce Monet resimleri ile buradaydım.""
											""Özür dilerim doktor. Hiçbir fikrim yok.""
											""Sorun değil, Jim. Senden isteğim bunları
											en sevdiğinden, en az sevdiğine doğru sıralaman.""
									","
											Wir nahmen unsere Drucke von Monet mit ins Krankenhaus
											und baten diese Patienten, sie zu sortieren –
											vom Bild, das sie am meisten mögen zu dem, das sie am wenigsten mögen.
											Wir gaben ihnen die Wahl zwischen Nummer drei und Nummer vier.
											Wie alle anderen sagten sie:
											„Danke, Doktor! Das ist ja klasse! Ich könnte ein neues Bild gebrauchen.
											Ich nehme Nummer drei.“
											Wir erklärten ihnen, dass wir Nummer Drei an sie schicken werden.
											Wir sammelten unsere Materialien ein, gingen aus dem Zimmer
											und warteten eine halbe Stunde ab.
											Zurück im Zimmer sagten wir: „Hallo, wir sind zurück.“
											Die Patienten, sie seien gesegnet, sagten „Ahh, Doktor, es tut mir leid,
											ich habe ein Gedächtnisproblem, deswegen bin ich hier.
											Falls wir uns begegnet sind kann ich mich nicht daran erinnern.“
											„Wirklich, Jim? Du erinnerst dich nicht? Ich war gerade hier mit den Bildern von Monet.“
											„Tut mir Leid, Dok. Ich habe keine Ahnung.“
											„Kein Problem, Jim. Alles, was ich von dir möchte, ist, dass du diese Bilder sortierst –
											beginnend mit dem, das dir am meisten gefällt bis zu dem, das dir am wenigsten gefällt.“
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Ne yapıyorlar? Önce gerçekten amnezi sahip olduklarını
											kontrol edelim.
											Hangisinin onlarda olduğunu,
											en son sefer hangisini seçtiklerini, hangisinin onlarınki olduğunu soruyoruz.
											Amnezi hastaları sadece tahminde bulunuyorlar.
											Bunlar normal kontroller, eğer bunu size yapsaydım,
											hepiniz hangisini seçtiğinizi bilirdiniz.
											Fakat ben bunu amnezi hastaları ile yapıyorum,
											herhangi bir fikirleri yok. Seçimlerini bulamıyorlar.
									","
											Was haben sie getan? Naja, lasst uns zuerst sicherstellen,
											dass sie wirklich amnestisch sind. Wir fragten diese
											amnestischen Patienten, ob sie uns sagen können, welches davon sie besitzen,
											welches sie das letzte Mal ausgewählt haben, welches ihres ist.
											Wir fanden heraus, dass amnestische Patienten einfach raten.
											Das sind normale Kontrollen, in denen, wenn ich das mit Ihnen machen würde,
											Sie alle wüssten, welches Bild Sie gewählt haben.
											Aber, wenn ich es mit amnestischen Patienten tue
											haben sie keine Ahnung. Sie können ihr Bild bei einer Gegenüberstellung nicht auswählen.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Normal kontrollerin yaptığı ne idi: mutluluk sentezleme.
											Değil mi? Sevme derecesindeki değişim,
											ilk sıralama ile ikinci sıralama arasındaki değişim.
											Normal kontroller şunu gösteriyor
											— bu size gösterdiğim sihirdi,
											şimdi size grafik üzerinde gösteriyorum —
											""Sahip olduğum, düşündüğümdem güzel. Sahip olmadığım,
											arkada bıraktığım, düşündüğüm kadar güzel değil.""
											Amnezi hastaları da aynı şeyi yapıyorlar. Bu sonuç üzerine düşünün.
									","
											Das hier machen normale Kontrollgruppen: sie erzeugen künstlich Zufriedenheit.
											Richtig? Das ist die Veränderung in der Geschmackswertung,
											die Veränderung vom ersten Mal, dass sie es bewertet haben, zum zweiten Mal.
											Normale Experimente zeigen –
											das war die Magie, die ich Ihnen gezeigt habe
											und nun zeige ich es Ihnen in grafischer Form –
											„Das Bild, das ich besitze, ist besser als ich dachte. Das andere,
											das ich zurück ließ, ist nicht so gut, wie ich dachte.“
											Amnestische Patienten machen genau das Gleiche. Denken Sie über dieses Ergebnis nach.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Bu insanlar sahip oldukları şeyi daha çok seviyor,
											fakat ona sahip olduklarını bilmiyorlar.
											""Evet, doğru,"" doğru bir cevap değil!
											Bu insanlar mutluluk üretirken
											gerçekten, tam manası ile değiştiler.
											O postere karşı duygusal, zevksel, estetik tepkileri değişti.
											Bunu sadece ona sahip oldukları için değil,
											ona sahip olduklarını bilmedikleri için söylüyorlar.
									","
											Diese Leute mögen das Bild, das sie besitzen, lieber,
											aber sie wissen nicht, dass sie es besitzen.
											„Na, klar!“ ist nicht die richtige Reaktion!
											Was diese Leute taten als sie Zufriedenheit künstlich erzeugten
											ist, dass sie wirklich
											ihre affektive, hedonistische und ästhetische Reaktion auf das Poster verändert haben.
											Sie sagen das nicht einfach, weil sie es besitzen,
											denn sie wissen nicht, dass sie es besitzen.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Şimdi, psikolojiciler size çubuk gösterdikleri zaman,
											bunların birçok insanın ortalamasını gösterdiğini biliyorsunuz.
											Ve hepimiz bu psikolojik bağışıklık sistemine sahibiz,
											mutluluk sentezleme kapasitesi,
											fakat bazılarımız bu hileyi diğerlerine göre daha iyi yapıyor.
											Ve bazı durumlar, bunu diğer durumlara göre
											daha etkili bir şekilde yapmamızı sağlıyor.
											Hürriyetin
											— fikrinizi oluşturup değiştirme becerisi —
											doğal mutluluğun arkadaşı olduğunu anlıyoruz, çünkü
											bu size, tüm o lezzetli geleceklerden en fazla hoşunuza gideni seçmenizi sağlıyor.
											Fakat seçim hürriyeti
											— fikrinizi değiştirip, oluşturmak — sentetik mutluluğun düşmanı.
											Ve ben size bunun nedenini göstereceğim.
									","
											Nun, wenn Psychologen Ihnen Statistiken zeigen,
											wissen Sie, dass sie Ihnen Durchschnittswerte einer Menge Personen zeigen.
											Und trotzdem haben alle von uns dieses psychologische Immunsysstem,
											das die Fähigkeit hat, Zufriedenheit künstlich zu erzeugen,
											aber für manche von uns funktioniert das besser als für andere.
											Und manche Situationen erlauben es einem, dies besser zu tun
											als andere Situationen.
											Es stellt sich heraus, dass Freiheit
											– die Fähigkeit, seine Meinung zu bilden und diese zu verändern –
											der Freund natürlicher Zufriedenheit ist, weil es einem erlaubt,
											von all den schmackhaften Zukunftsszenarien die zu finden und auszuwählen, die man am meisten genießt.
											Aber die Freiheit, zu wählen
											– seine Meinung zu ändern und zu bilden – ist der Feind der künstlichen Zufriedenheit.
											Ich werde Ihnen zeigen, wieso.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Dilbert her zaman biliyor, tabi ki.
											Siz ben konuşurken karikatürü okuyorunuz.
											""Dogbert'in teknik servisi. Sena nasıl zarar verebilirim?""
											""Yazıcım her dökümandan sonra bir boş sayfa basıyor.""
											""Bedava kağıt almaktan neden şikayetçisin?""
											""Bedava? Bana kendi kağıdımı vermiyor musun?""
											""Olur mu yahu! Şu bedava kağıdın kalitesine bak,
											bir de senin normal kağıdının kalitesine!
											Sadece bir deli ya da yalancı ikisinin de aynı olduğunu söyler!""
											""Ah! Şimdi bunu söyledin ya, biraz daha ipeksi gözüküyor!""
											""Ne yapıyorsun?""
											""İnsanlara değiştiremeyecekleri şeyleri kabul etmelerini sağlıyorum."" Gerçekten de.
									","
											Dilbert weiß dies natürlich bereits.
											Sie lesen die Cartoons während ich rede.
											„Dogbert's technischer Dienst. Wie kann ich Sie ausnutzen?“
											„Mein Drucker druckt eine leere Seite nach jedem Dokument.“
											„Warum beschweren Sie sich darüber, dass sie kostenloses Papier bekommen?“
											„Kostenlos? Geben sie mir nicht nur mein eigenes Papier?“
											""Wahrhaftig, Mann! Schauen Sie sich die Qualität des kostenlosen Papiers
											im Vergleich zu Ihrem lausigen normalen Papier an!
											Nur ein Narr oder Lügner würde sagen, dass sie gleich aussehen!“
											„Ah! Jetzt, da Sie es sagen, scheint es tatsächlich ein wenig seidener zu sein!“
											„Was machen Sie?“
											„Ich helfe Leuten, Dinge zu akzeptieren, die sie nicht verändern können.“ Genau.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Psikolojik bağışıklık sistemi en iyi,
											tamamen tıkandığımız ve sıkıştığımız zaman çalışıyor.
											Flörtle evliliğin farkı da bu değil mi?
											Yani, birisi ile buluşuyorsunuz,
											o bir terslik yapıyor; bir daha buluşmuyorsunuz.
											Evlisiniz ve adam ters bir şey yaptı?
											Evet, altın gibi bir kalbe sahip;
											keke dokunma. Değil mi? (Gülüşmeler)
											Olanla mutlu olmaya çalışıyorsunuz.
											Şimdi size insanların,
											kendileri ile ilgili bu özelliğini bilmediğini göstereceğim
											ve bunu bilmeme dezavantajımıza olabilir.
									","
											Das psychologische Immunsystem funktioniert am besten,
											wenn wir komplett feststecken, wenn wir gefangen sind.
											Das ist der Unterschied zwischen Beziehung und Ehe, oder?
											Ich meine, wenn man sich mit einem Typen auf ein Date trifft
											und er in der Nase bohrt geht man nicht nochmal mit ihm aus.
											Wenn man mit dem Typ verheiratet ist, der in der Nase bohrt?
											Jepp, er hat ein Herz aus Gold;
											berühr ja nicht den Früchtekuchen. Oder? (Lachen)
											Man findet einen Weg, mit dem glücklich zu sein, was passiert ist.
											Was ich Ihnen jetzt zeigen will ist,
											dass Leute das nicht über sich selbst wissen.
											Und, sich nicht darüber im Klaren zu sein, kann im höchsten Maße zu unserem Nachteil sein.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Harvard'da yaptığımız bir deney şöyle idi.
											Bir tane fotoğrafçılık dersi açtık, siyah-beyaz fotoğraf dersi
											ve öğrencilere karanlık odayı kullanmalarını öğrenme fırsatı verdik.
											Onlara makineler verdik, kampüste dolaştılar,
											en çok sevdikleri 12 şeyin fotoğrafını çektiler: profesörlerini, yurt odalarını, köpeklerini
											ve Harvard günlerinden hatırlamak istedikleri diğer şeyler.
											Onlar kamerayı bize getiriyor, biz filmi hazırlıyoruz,
											onlar da en iyi iki fotoğrafı seçiyorlar
											ve onlarla karanlık odada da altı saat geçiyoruz,
											bu arada iki tanesine zarar veriyorlar
											ve sonunda iki tane 8x10'luk fotoğrafa sahip oluyorlar
											ve biz de diyoruz ki,
											""Hangisini bırakmak istersin?""
											Onlar diyor ki, ""Geri vermek mi zorundayım?""
											""Evet tabi ki. Bu sınıf projesi yaptığımızın kanıtı olacak.
											Bir tanesini bana vermek zorundasın. Bir tercih yapman lazım.
											Bir tanesini sen, bir tanesini ben alacağım.""
									","
											Hier ist ein Experiment, das wir in Harvard gemacht haben.
											Wir haben einen Schwarz-Weiß-Fotokurs angeboten
											und den Studenten erlaubt, in die Dunkelkammer zu kommen und zu lernen wie diese funktioniert.
											Wir gaben ihnen Kameras, sie gingen über den Kampus
											und machten 12 Bilder von ihren Lieblings-Professoren, ihren Zimmern und Hunden
											und all den anderen Dingen, von denen sie in Harvard Erinnerungen haben wollten.
											Sie brachten uns die Kamera, wir erstellten einen Kontaktabzug,
											sie suchten sich die zwei besten Bilder aus
											und wir verbrachten nun sechs Stunden damit, zu erklären, wie die Dunkelkammer funktioniert.
											Sie vergrößerten zwei Bilder
											und hatten nun zwei wunderschöne 8x10"" glänzende Abzüge von
											für sie bedeutenden Dingen und wir sagten:
											„Welches davon würden Sie abgeben?“
											Sie sagten: „Wir müssen eins davon hergeben?“
											„Oh, ja. Wir benötigen eines davon als Nachweis für das Projekt.
											Sie müssen mir also eines geben. Sie müssen die Entscheidung treffen.
											Sie bekommen eines und ich bekomme eines.“
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Şimdi, bu deneyde iki tane durum var.
											İlk durumda, öğrencilere, ""Eğer fikrin değişirse,
											diğer fotoğraf önümüzdeki dört gün hep burada duracak,
											onu merkeze göndermeden önce,
											memnuniyetle"" — (Gülüşmeler) — evet, ""merkez"" —
											""memnuniyetle seninkinle değiştiririm. Hatta,
											yurt odana getiririm
											— sadece e-posta atman yeterli. Hatta, her gün seni kontrol edeceğim.
											Fikrini değiştirdiğin an, geri alabilirsin.""
											Öğrencilerin diğer yarısına ise tam tersi söyleniyor:
											""Tercihini yap. Bu arada,
											posta, hay Allah, iki dakika içinde İngiltere'ye gidiyor.
											Fotoğrafın Atlantik okyanusun üzerinde uçuyor olacak.
											Onu bir daha göremeyeceksin.""
											Şimdi, her iki durumdaki öğrencilerin yarısından,
											sakladıkları ile verdikleri fotoğrafları
											sevme derecelerinin zamana göre nasıl değişeceğini
											tahmin etmeleri isteniyor.
											Diğer öğrenciler ise küçük yurt odalarına geri gönderiliyor
											ve önümüzdeki üç-altı gün boyunca fotoğrafları
											sevme, tatmin olmaları ölçülüyor.
											Ve bulduğumuz şeye bakın.
									","
											Es gibt nun zwei Bedingungen in diesem Experiment.
											In einem Fall wird den Studenten gesagt: „Aber, wissen Sie was?
											Wenn Sie Ihre Meinung ändern wollen... ich werde das andere hier behalten
											und in den nächsten vier Tagen – bevor ich es ans Hauptquartier schicke –
											werde ich es... (Lachen) – ja, „Hauptquartier“ –
											werde ich es gerne für Sie austauschen. Ich werde sogar
											zu Ihnen ins Wohnheim kommen und es Ihnen geben.
											Schicken Sie mir einfach eine E-Mail. Oder noch besser: ich frage nach.
											Wenn Sie jemals Ihre Meinung ändern, ist es auf jeden Fall umtauschbar.""
											Der anderen Hälfte wurde genau das Gegenteil gesagt:
											„Treffen Sie Ihre Entscheidung. Und nebenbei bemerkt,
											die Post wird in, puhh, zwei Minuten nach England geschickt.
											Ihr Bild wird über den gesamten Atlantik fliegen.
											Sie werden es nie wieder sehen.“
											Die Hälfte der Studenten unter jeder der beiden Bedingungen
											werden um Vorhersagen darüber gebeten, wie sehr
											sie wohl das Bild mögen werden, das sie behalten,
											und wie sehr das Bild, das sie zurückgeben.
											Die anderen Studenten werden einfach zurück in ihre Wohnheime geschickt.
											In den nächsten drei bis sechs Tagen
											wird ihre Vorliebe und Zufriedenheit über die Bilder gemessen.
											Sehen Sie, was wir herausfanden:
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Öncelikle, öğrencilerin tahmini şöyle.
											Seçtikleri resmi birazcık daha fazla
											sevebileceklerini düşünüyorlar,
											fakat bu fark istatiksel olarak mühim değil.
											Çok az bir artma, ve diğer resmi geri alıp
											almadıklarının hiçbir önemi yok.
									","
											Zunächst einmal dachten die Studenten, dass Folgendes passieren wird.
											Sie glaubten, dass sie das Bild, das sie ausgewählt haben,
											ein bisschen lieber mögen als das, das sie zurückgelassen haben,
											aber das sind statistisch keine signifikanten Unterschiede.
											Es ist eine sehr kleine Erhöhung, aber es macht keinen großen Unterschied,
											ob sie der umkehrbaren oder der unabänderlichen Bedingung unterworfen waren.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Yanlış. Kötü simülatörler. Çünkü gerçek şu.
											Değişiminden hemen önce ve beş gün sonra,
											o resme bağlı kalmış insanlar,
											ve seçimi olmayanlar,
											fikrini hiçbir zaman değiştiremeyenler, resimlerini çok seviyorlar!
											Düşünen insanlar ise — ""Acaba geri vermeli miyim?
											Doğru olanı mı aldım acaba? Belki bu güzel olan değildir?
											Belki güzel olanı bırakmışımdır?"" — kendilerini öldürüyorlar.
											Fotoğraflarını sevimiyorlar ve
											değiştirme süresi bitince de
											hâlâ fotoğraflarını sevmiyorlar? Neden?
											Çünkü değiştirme şartı mutluluk sentezlemeye
											yardımcı olmuyor.
									","
											Falsch gedacht. Schlechte Simulatoren. Hier ist, was wirklich passiert.
											Sowohl kurz vor dem Tausch als auch fünf Tage später
											mochten die Leute, die das Bild nicht tauschen durften,
											die keine Wahl hatten,
											die ihre Meinung nicht verändern konnten, ihr Bild sehr!
											Und die Leute, die darüber nachdachten – „Soll ich es zurückgeben?
											Habe ich das richtige ausgewählt? Vielleicht ist das nicht das bessere?
											Vielleicht hab ich das gute zurückgelassen?“ – haben sich umgebracht.
											Sie mochten ihr Bild nicht.
											Selbst nach Ablauf der Möglichkeit eines Tausches
											mochten sie ihr Bild immer noch nicht. Warum?
											Weil ein umkehrbarer Zustand einer
											Synthese von Glück nicht zuträglich ist.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Bu da deneyin son kısmı.
											Harvard'dan tamamen yeni, naif bir öğrenci topluluğu oluşturuyoruz
											ve diyoruz ki, ""Bir fotoğrafçılık dersi veriyoruz,
											ve bunu iki farklı yolla yapıyoruz.
											İki tane fotoğraf çektikten sonra,
											fikrinizi değiştirebilmek için dört gününüz var,
											ya da iki tane fotoğraf çektikten sonra
											hemen o anda bir tercih yapıyorsunuz
											ve bir daha değiştiremiyorsunuz. Hangi derse kaydolmak istersiniz?
											""Öğrencilerin yüzde 66'sı, üçte ikisi,
											resimleri değiştirme şanslarının olduğu dersi seçiyorlar.
											Merhabalar? Öğrencilerin yüzde 66'sı, sonunda
											fotoğrafları ile kesinlikle tatmin olmayacakları dersi seçiyorlar.
											Çünkü sentetik mutluluğun oluştuğu şartları bilmiyorlar.
									","
											Hier ist der letzte Teil des Experiments.
											Wir nehmen eine komplett neue Gruppe von naiven Harvard-Studenten
											und sagen: „Wissen Sie, wir geben einen Fotokurs
											und wir können ihn auf zwei verschiedene Arten machen.
											Wir können ihn so machen, dass Sie zwei Bilder aussuchen
											und vier Tage Zeit haben, Ihre Meinung zu ändern –
											oder wir geben einen anderen Kurs, in dem Sie die zwei Bilder nehmen
											und sich direkt festlegen müssen
											und Sie können sie niemals ändern. In welchem Kurs möchten Sie sein?“
											„Dummkopf!“ 66 Prozent der Studenten – zwei Drittel –
											bevorzugen es, in dem Kurs zu sein, in dem sie die Möglichkeit haben, ihre Meinung zu ändern.
											Hallo? 66 Prozent der Studenten wählen den Kurs, der sie im Endeffekt
											zutiefst unzufrieden mit dem Bild sein lässt.
											Weil sie die Umstände nicht kennen, unter welchen künstliche Zufriedenheit erwächst.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Ozan her şeyi en iyi şekilde söylemiştir, tabi ki, ve burada benim demek istediğimi söylemiş
											ve bunu abartarak yapmış:
											""İyi ya da kötü diye bir şey yoktur / Düşünmek bunları oluşturur.""
											Güzel bir şiir, fakat tam doğru değil.
											Gerçekten iyi ya da kötü diye bir şey yok mu?
											Gerçekten de safrakesesi ameliyatı ile Paris gezisi
											aynı şeyler mi? Bu sanki tek soruluk IQ testi gibi duruyor.
											Bunlar aynı şeyler olamaz.
									","
											Der Barde drückt alles am Besten aus, und er trifft hier meine Aussage,
											aber in übertriebener Form:
											„Denn an sich ist nichts weder gut noch böse / das Denken macht es erst dazu.“
											Es ist gute Dichtkunst, aber das kann nicht ganz richtig sein.
											Ist wirklich nichts gut oder böse?
											Ist es wirklich so, dass eine Gallenblasen-Operation und ein Trip nach Paris
											genau das gleiche sind? Das scheint wie ein Ein-Fragen-IQ-Test zu sein.
											Das kann nicht genau das gleiche sein.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Biraz da abartılmış, fakat gerçeğe yakın bir dizi de
											modern kapitalizmin babası, Adam Smith'e ait. Şöyle demiş.
											Düşünmeye değer.
											""İnsan hayatının sefalet ve düzensizliklerinin büyük kaynağı,
											sanki bir duruma diğerine göre daha fazla
											değer vermekmiş gibi geliyor ...
											Bu bazı durumların, şüphesiz, diğerlerine tercih edilmemesi lazım,
											fakat hiçbiri kuralları bozmaya iten şevke
											sağduyu ya da adalete,
											ya da zihnimizin sükunetini bozmaya,
											ya da hatalarımızı hatırlayınca utanmaya,
											ya da yaptığımız haksızlık dehşetimizden duyduğumuz pişmanlığa tercih edilmeye değmez.""
											Ya da: evet, bazı şeyler diğerlerinden iyidir.
									","
											In einer etwas geschwollenen Prosa, aber näher an der Wahrheit,
											sagte der Vater des modernen Kapitalismus, Adam Smith, Folgendes.
											Es lohnt sich darüber nachzudenken:
											„Die große Quelle für sowohl Elend als auch Unordnung im menschlichen Leben
											scheint durch die Überbewertung der Unterschiede
											zwischen einer permanenten Situation und einer anderen zu entstehen ...
											Einige dieser Situationen scheinen – ohne Zweifel – anderen vorgezogen zu werden,
											aber keine verdient es mit der leidenschaftlichen Inbrunst
											verfolgt zu werden, die uns dazu bringt, Regeln von entweder
											Klugheit oder Gesetz zu brechen oder die zukünftige Ruhe unseres Geistes zu stören –
											sei es wegen der Scham über die Erinnerung an unsere eigene Torheit
											oder vor Reue wegen des Gräuels unserer eigenen Ungerechtigkeit.“
											Anders gesagt: Ja, es gibt einige Dinge, die besser sind als andere.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
											Bizi bir gelecekten diğerine götürecek olan tercihlere sahip olmak zorundayız.
											Fakat ne zaman ki bu tercihler bizi,
											bu iki gelecek arasındaki farka, olduğundan daha fazla değer verdiğimizden dolayı
											bizi çok sert ya da çok hızlı itekliyorsa, o zaman riskteyiz demektir.
											Tutkumuz sınırlı olunca, sevinçle çalışıyoruz.
											Tutkumuz sınırsız olunca, yalan söylüyoruz, hile yapıyoruz, çalıyoruz, başkalarına zarar veriyoruz,
											gerçek değere sahip şeylerden ödün veriyoruz. Korkularımız sınırlı olursa,
											ihtiyatlıyız, dikkatliyiz, düşünceliyiz.
											Korkularımız sınırsız ve şişkin ise,
											pervasızız ve korkağız.
									","
											Wir sollten Vorlieben haben, die uns in eine bestimmte Zukunft führen anstelle einer anderen.
											Aber, wenn diese Vorlieben uns zu hart und zu schnell treiben,
											weil wir die Unterschiede dieser beiden Zukunftsszenarien überschätzen,
											sind wir in Gefahr.
											Wenn unser Streben eingeschränkt ist, führt uns dies zu freudigem Arbeiten.
											Wenn unser Streben unbegrenzt ist, leitet uns dies dazu zu lügen, zu stehlen, zu betrügen, andere zu schädigen,
											Dinge von wirklichem Wert zu opfern. Wenn unsere Ängste eingeschränkt sind,
											sind wir besonnen, vorsichtig, nachdenklich.
											Wenn unsere Ängste unbeschränkt und bombastisch sind,
											werden wir rücksichtslos und feige.
									",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
"
","
",The surprising science of happiness,Dan Gilbert,21:16,"brain,choice,culture,evolution,happiness,psychology,science"
