en,pt,es,tr,fr,title,speaker,duration,tags
"
											So I kind of got lost.
											I kind of fell apart.
											But I decided that what I wanted to do
											is spend the next
however many years of my life
											supporting young people
											and to try to be there in some small way,
											whatever way that I could.
											I started volunteering
for various organizations
											that were working
with young Muslims inside of Europe.
											And, to my surprise, what I found was
											so many of these young people
were suffering and struggling.
											They were facing so many problems
with their families and their communities
											who seemed to care more
about their honor and their reputation
											than the happiness
and the lives of their own kids.
											I started feeling like maybe I wasn't
so alone, maybe I wasn't so weird.
											Maybe there are more
of my people out there.
									","
											Então perdi-me.
											Desmoronei-me.
											Mas decidi que o que eu queria fazer
											era passar o resto dos anos da minha vida
											a apoiar jovens
											e a tentar estar lá para eles 
de alguma forma,
											de qualquer forma que pudesse.
											Comecei a trabalhar como voluntária
em várias organizações
											que trabalhavam com jovens
muçulmanos da Europa.
											E para minha surpresa, o que encontrei foi
											que muitos destes jovens
sofriam e debatiam-se.
											Enfrentavam tantos problemas 
com as suas famílias e comunidades
											que pareciam importar-se mais 
com a sua honra e reputação
											do que com a felicidade e a vida
dos seus próprios filhos.
											Comecei a sentir que talvez não estava 
tão só, talvez não fosse tão estranha.
											Talvez haja mais pessoas
do meu povo lá fora.
									","
											Perdí el rumbo.
											Me vine abajo.
											Pero decidí que lo que quería hacer
											era pasar el resto de mis días
											apoyando a los jóvenes
											e intentando estar ahí
											de la forma que pudiera.
											Me ofrecí voluntaria
en varias organizaciones
											que trabajaban con jóvenes
musulmanes en Europa.
											Me sorprendió ver 
que había tantos jóvenes
											sufriendo y luchando.
											Se enfrentaban a problemas
con sus familias y comunidades
											a las que parecía importarles más
su honor y su reputación
											que la felicidad y la vida
de sus propios hijos.
											Empecé a sentir que quizá
no estaba sola, que no era rara.
											Quizá hay más gente
como yo por ahí.
									","
											Ve kendi hayalim bile olmayan, sırf
babamın benim için seçtiği bir şey için
											öldürülmeye kesinlikle niyetim yoktu.
											İşte böyle, bir nevi kaybolmuştum.
											Bölünmüş hissediyordum.
											Ama ne yapmak istediğime karar verdim
											ve bu da, geriye kaç yıl ömrüm kaldıysa
											hepsini, gençleri destekleyerek geçirmek
											ve yapabileceğim ne varsa, her şeyimle
											az da olsa ihtiyaçlarında
yanlarında olmaktı.
											Böylece, Avrupa'daki genç Müslümanlarla
çalışan çeşitli örgütlerde
											gönüllü olarak çalışmaya başladım.
											Ve bu gençlerin çoğunun acı çektiğini
											ve mücadele ettiğini öğrenmek
beni şaşırtmıştı.
											Onurlarını ve itibarlarını,
kendi çocuklarının mutluluğundan
											ve hayatlarından çok daha fazla önemseyen
											aileleriyle ve toplumlarıyla birçok
sorun yaşıyorlardı.
									","
											Mais j'ai décidé
que ce que je voulais faire,
											c'est de passer les années
qu'il me reste à vivre
											à aider les jeunes et essayer d'être là,
											ne serait-ce qu'un peu, 
de toutes les façons possibles.
											J'ai donc commencé à faire du bénévolat
pour différentes organisations
											travaillant avec les jeunes musulmans
à l'intérieur de l'Europe.

											Et, à ma grande surprise,
											j'ai découvert qu'un si grand nombre
de ces jeunes souffraient et peinaient.
											Ils faisaient face à tant de problèmes
avec leurs familles et communautés
											qui semblaient plus concernées 
par leur honneur et leur réputation,
											que par le bonheur et la vie
de leurs propres enfants.

											J'ai senti que peut-être,
je n'étais pas si seule,
											et que je n'étais pas si bizarre.
											Peut-être existait-il beaucoup plus
de gens comme moi.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											The thing is, what most people
don't understand
											is that there are so many of us
growing up in Europe
											who are not free to be ourselves.
											We're not allowed to be who we are.
											We are not free to marry
											or to be in relationships
with people that we choose.
											We can't even pick our own career.
											This is the norm in the Muslim
heartlands of Europe.
											Even in the freest societies
in the world, we're not free.
											Our lives, our dreams, our future
does not belong to us,
											it belongs to our parents
and their community.
											I found endless stories of young people
											who are lost to all of us,
											who are invisible to all of us
											but who are suffering,
and they are suffering alone.
											Kids we are losing to forced marriages,
to honor-based violence and abuse.
									","
											O que a maior parte das pessoas 
não percebe
											é que há muitos de nós a crescer na Europa
											que não são livres de serem eles próprios.
											Não temos permissão para ser quem somos.
											Não somos livres para nos casarmos
											ou termos relacionamentos 
com as pessoas que escolhemos.
											Nós nem podemos escolher a nossa carreira.
											Esta é a norma
no coração muçulmano da Europa.
											Até nas sociedades mais livres 
do mundo, não somos livres.
											A nossa vida, os nossos sonhos, 
o nosso futuro não nos pertencem,
											pertencem aos nossos pais 
e às suas comunidades.
											Encontrei um número sem fim 
de histórias de jovens
											que, para todos nós, estão perdidos,
											que nos são invisíveis
											mas que estão a sofrer 
e estão a sofrer sozinhos.
											Crianças que estamos a perder para 
casamentos forçados, violência e abuso.
									","
											Lo que mucha gente no entiende
											es que hay muchos de nosotros
creciendo en Europa
											que no podemos ser nosotros mismos.
											No nos dejan ser nosotros mismos.
											No somos libres de casarnos
											ni enamorarnos de la
persona que elegimos.
											Ni elegir nuestra propia carrera.
											Esa es la norma en los
núcleos musulmanes europeos.
											Incluso en las sociedades
más libres, nosotros no lo somos.
											Nuestras vidas, sueños, nuestro
futuro no nos pertenece,
											les pertenece a nuestros padres
y a su comunidad.
											Conocí innumerables 
historias de jóvenes
											que no existen para nosotros,
											que son invisibles,
											pero que sufren, 
y lo hacen en silencio.
											Niños que perdemos en matrimonios
forzados, en abusos y violencia de honor.
									","
											Belki de o kadar da yalnız ve acayip
olmadığımı hissetmeye başladım.
											Belki dışarıda, benim halkım olan
birçok insan vardı.
											Çoğu insanın anlamadığı olay şu ki,
											Avrupa'da yetişen ve kendi olma
özgürlüğüne sahip olmayan
											bizim gibi birçok insan var.
											Kendimiz olmamıza izin verilmiyor.
											Kendi seçtiğimiz insanlarla evlenmek
											ya da ilişkiler kurmak gibi bir
özgürlüğümüz yok.
											Kariyerimizi bile seçemiyoruz.
											Avrupa'nın kalbinin attığı yerlerdeki
Müslüman toplumlarında kural böyle.
											Dünyanın en özgür toplumlarında bile,
biz özgür değiliz.
											Hayatlarımız, hayallerimiz,
geleceğimiz bize ait değil.
											Ailelerimize ve onların bağlı
oldukları topluluklara ait.
											Hiçbirimizin görmediği, görmezden geldiği
											ama acı çeken, tek başına acı çeken
											birçok gencin hikâyesini duydum.
									","
											Ce que la plupart des gens
ne comprennent pas,
											c'est qu'il y en a tant d'entre nous
qui avons grandi en Europe,
											qui ne sommes pas libres
d'être nous-mêmes.
											On ne nous permet pas
d'être qui nous sommes.
											Nous ne sommes pas libres
de nous marier,
											ou d'être en relation avec les gens
que nous choisissons.
											On ne peut pas
choisir notre carrière.
											C'est la norme chez les musulmans
du cœur de l'Europe.
											Même dans les sociétés les plus libres
du monde, nous ne sommes pas libres.
											Nos vies, nos rêves, nos futurs
ne nous appartiennent pas.
											Ils appartiennent à nos parents 
et leurs communautés.
											J'ai découvert d'innombrables
histoires de jeunes,
											qui sont perdus pour nous tous,
											qui sont invisibles pour nous tous,
											mais qui souffrent,
et qui souffrent seuls,
											- des gamins que nous perdons
dans des mariages forcés,
											dans la violence et les abus
basés sur l'honneur.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											Eventually, I realized after several
years of working with these young people,
											that I will not be able to keep running.
											I can't spend the rest of my life
being scared and hiding
											and that I'm actually
going to have to do something.
											And I also realized
that my silence, our silence,
											allows abuse like this to continue.
											So I decided that I wanted to put
my childhood superpower to some use
											by trying to make people on the different
sides of these issues understand
											what it's like to be a young person stuck
between your family and your country.
									","
											Por fim, depois de vários anos 
de trabalho com estes jovens,
											percebi que não serei capaz
de continuar a fugir.
											Não posso passar o resto da minha vida
com medo e a me esconder
											e que realmente vou ter 
que fazer alguma coisa.
											E também percebi que o meu silêncio,
o nosso silêncio,
											permite que este tipo de abuso continue.
											Então decidi que queria dar uso
a alguns dos meus superpoderes,
											para tentar fazer com que as pessoas 
nos diferentes lados compreendam
											o que é ser um jovem preso 
entre a sua família e o seu país.
									","
											Tras años trabajando
con estos jóvenes,
											me di cuenta de que no 
puedo huir para siempre.
											De que no puedo pasarme
la vida asustada y escondida
											y de que voy a tener que hacer algo.
											Y también me di cuenta de que
mi silencio, nuestro silencio
											permite que este tipo
de abuso continúe.
											Decidí utilizar mi superpoder
de la infancia
											para intentar que aquellos que
están en lados opuestos
											entendieran cómo vive un joven
atrapado entre su familia y su país.
									","
											Zorla evliliklere,
											namus yüzünden şiddete ve
istismara kurban verdiğimiz çocuklar.
											En sonunda, bu gençlerle birkaç yıl
çalıştıktan sonra fark ettim ki
											kaçmaya devam edemezdim.
											Hayatımın kalanını korkarak ve
saklanarak geçiremezdim.
											Ve gerçekten bir şeyler yapmak
zorunda olduğumu fark ettim.
											Aynı zamanda, sessizliğimin,
bizim sessizliğimizin,
											bu gibi istismarların devam etmesine
neden olduğunu fark ettim.
											Böylece, çocukluk süper gücümü kullanarak,
									","
											En fait, j'ai réalisé après plusieurs
années avec ces jeunes,
											que je ne pourrai pas continuer,

											que je ne peux pas passer le reste 
de ma vie, effrayée, dissimulée,

											et que j'allais devoir
faire quelque chose.
											Et j'ai aussi réalisé
que mon silence, notre silence,
											permet à de tels abus de continuer.
											J'ai donc décidé de mettre à profit
mes super-pouvoirs de mon enfance,
											en essayant de faire comprendre aux gens
de chaque côté de ces problèmes,
											ce que c'est d'être une jeune personne
coincée entre votre famille et votre pays.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So I started making films,
and I started telling these stories.
											And I also wanted people to understand
the deadly consequences of us
											not taking these problems seriously.
									","
											Então comecei a fazer filmes, 
e comecei a contar estas histórias.
											E queria que as pessoas compreendessem
as consequências mortais
											de nós não levarmos 
estes problemas a sério.
									","
											Empecé a hacer películas
y a contar estas historias.
											Y también quería que entendieran
las fatales consecuencias
											de no tomarnos estos problemas seriamente.
									","
											insanlara bu konuların farklı yönlerini
göstermeye ve ailesi ile ülkesi arasında
											sıkışmış bir genç olmanın ne demek
olduğunu göstermeye karar verdim.
											İşte böylece, filmler yapmaya, 
bu hikâyeleri anlatmaya başladım.
									","
											Alors, j'ai commencé à faire des films,
et à raconter ces histoires.

											Je voulais aussi que les gens comprennent
quelles sont les conséquences fatales
											de ne pas prendre
ces problèmes au sérieux.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So the first film I made was about Banaz.
											She was a 17-year-old
Kurdish girl in London.
											She was obedient, she did
whatever her parents wanted.
											She tried to do everything right.
											She married some guy
that her parents chose for her,
											even though he beat
and raped her constantly.
											And when she tried to go
to her family for help, they said,
											""Well, you got to go back
and be a better wife.""
											Because they didn't want
a divorced daughter on their hands
											because, of course, that would
bring dishonor on the family.
											She was beaten so badly
her ears would bleed,
											and when she finally left
and she found a young man that she chose
											and she fell in love with,
											the community and the family found out
											and she disappeared.
											She was found three months later.
											She'd been stuffed into a suitcase
and buried underneath the house.
											She had been strangled,
she had been beaten to death
											by three men, three cousins,
on the orders of her father and uncle.
											The added tragedy of Banaz's story
											is that she had gone to the police
in England five times asking for help,
											telling them that she was
going to be killed by her family.
											The police didn't believe her
so they didn't do anything.
									","
											O primeiro filme que fiz foi sobre Banaz.
											Ela era uma rapariga curda de 17 anos 
que morava em Londres.
											Era obediente, 
fazia tudo o que os pais queriam.
											Tentava fazer tudo bem.
											Casou-se com um tipo que os pais
escolheram para ela,
											apesar de ele lhe bater 
e a violar constantemente.
											E quando tentou pedir ajuda à sua 
família, disseram-lhe:
											""Bem, tens de voltar 
e ser uma esposa melhor.""
											Porque não queriam uma filha 
divorciada nas suas mãos
											porque, claro, 
isso traria desonra para a família.
											Ele batia-lhe tanto
que os seus ouvidos sangravam,
											e quando ela finalmente se foi embora 
e encontrou alguém que escolheu
											e por quem se apaixonou,
											quando a comunidade 
e a família descobriram,
											ela desapareceu.
											Foi encontrada três meses depois.
											Tinha sido enfiada numa mala 
e enterrada debaixo de casa.
											Tinha sido estrangulada, 
tinha sido espancada até à morte
											por três homens, três primos, 
sob ordens do seu pai e do seu tio.
											A tragédia da história de Banaz
											é que ela tinha ido cinco vezes
à polícia pedir ajuda,
											dizendo-lhes que iria ser morta 
pela família.
											A polícia não acreditou nela 
então não fizeram nada.
									","
											La primera película que 
hice era sobre Banaz.
											Ella era una joven kurda de 
17 años que vivía en Londres.
											Era una chica obediente,
hacía lo que sus padres querían.
											Intentaba hacerlo todo bien.
											Se casó con el chico
que sus padres habían elegido,
											a pesar de que le pegaba
y la violaba constantemente.
											Y cuando intentó pedir
ayuda a su familia, le dijeron:
											""Vuelve y sé una mejor esposa.""
											Porque no querían cargar
con una hija divorciada
											porque claro, eso sería
una deshonra para la familia.
											Le pegaba tan fuerte
que le sangraban las orejas,
											Y cuando por fin se fue y 
encontró un chico que le gustaba
											y del que se enamoró,
											la comunidad y su familia se enteraron,
											y desapareció.
											La encontraron tres meses después.
											La habían metido en una maleta
y enterrado bajo la casa.
											Fue estrangulada
y golpeada hasta la muerte
											por tres hombres, primos suyos,
mandados por el padre y el tío.
											La otra tragedia en la historia de Banaz
											es que había acudido a pedir ayuda
a la policía de Inglaterra cinco veces
											para decirles que su familia
la iba a matar.
											La policía no la creyó,
así que no hicieron nada.
									","
											Ve aynı zamanda, insanların, 
bu sorunları ciddiye almamalarının
											doğurabileceği ölümcül sonuçları
anlamalarını istedim.
											Böylece, yaptığım ilk film 
Banaz hakkında oldu.
											Banaz, 17 yaşında, Londra'da 
bir Kürt kızı.
											Uysal, itaatkâr bir genç kız olarak,
anne babası ne istediyse yaptı.
											Her şeyi doğru yapmak için 
elinden geleni yaptı.
											Ailesinin onun için seçtiği 
biriyle evlendi,
											bu adam onu sürekli dövüp 
tecavüz ettiği hâlde.
											Ve yardım için
ailesine gittiğinde ailesi ona:
											""Geri dön ve daha iyi 
bir eş olmaya çalış"" dediler.
											Çünkü ellerinde boşanmış,
dul bir kızları olsun istemediler.
											Çünkü bu, elbette, ailelerinin 
onuruna leke getirirdi.
											Onu öylesine kötü şekilde 
dövdüler ki, kulaklarından kan geldi
											ve nihayetinde onları terkedip
kendi seçtiği ve âşık olduğu
											genç bir adam buldu.
											Toplum ve ailesi bunu öğrendi.
											Ve Banaz ortadan kayboldu.
											Üç ay sonra onu bulduklarında,
											bir bavula sıkıştırılmış
ve bir evin altına gömülmüştü.
											Onu boğmuşlar ve öldürene dek dövmüşlerdi.
											Üç adam, üç kuzeni, babasının ve 
amcasının emriyle yapmıştı bunları.
											Banaz'ın öyküsünün acısını katlayan ise,
											İngiltere'de, beş kez polise gidip 
yardım istemesiydi.
									","
											Le premier film effectué
fut sur Banaz.
											C'était une jeune fille kurde,
de 17 ans, à Londres.
											Elle était obéissante, faisait tout 
ce que ses parents voulaient.
											Elle essayait de tout faire bien.
											Elle s'est mariée à quelqu'un,
choisi par ses parents,
											bien qu'il la frappait
et la violait constamment.
											Quand elle demandait
l'aide de sa famille, ils disaient :
											« Tu dois retourner
et être une meilleure épouse »,
											car ils ne voulaient pas avoir
une fille divorcée sur le dos
											car, bien sûr, cela apporterait
le déshonneur sur la famille.
											Elle était frappée si violemment
que ses oreilles saignaient.
											Quand, finalement, elle partit
et trouva un jeune homme de son choix,
											dont elle tomba amoureuse,
											la communauté et la famille l'apprirent,
											et elle disparut.
											Elle fut découverte
trois mois plus tard.
											Elle avait été empaquetée dans une valise
et enterrée sous la maison.
											Elle avait été étranglée, 
et frappée à mort
											par trois hommes, trois cousins, 
sur l'ordre de son père et de son oncle.
											Le plus tragique dans l'histoire de Banaz,
											c'est qu'elle s'était rendue
à la police, en Angleterre,
											cinq fois pour chercher de l'aide,
											leur disant qu'elle allait
être tuée par sa famille.
											La police ne l'a pas crue
donc, ils n'ont rien fait.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											And the problem with this
											is that not only are so many of our kids
facing these problems
											within their families
and within their families' communities,
											but they're also meeting misunderstandings
											and apathy in the countries
that they grow up in.
											When their own families betray them,
they look to the rest of us,
											and when we don't understand,
											we lose them.
									","
											E o problema disto
											é que não só muitos dos nossos jovens 
estão a enfrentar estes problemas
											dentro das suas famílias
e dentro das suas comunidades
											mas também estão a encontrar 
mal-entendidos
											e apatia nos países em que cresceram.
											Quando a própria família os trai, 
olham para o resto de nós,
											e quando nós não os compreendemos,
											perdemo-los.
									","
											Y el problema de esto
											es que no solo hay tantos jóvenes
sufriendo estos problemas
											dentro de sus familias
y sus comunidades,
											sino que también se encuentran
con malentendidos
											y con la apatía de los países
en los que han crecido.
											Cuando su propia familia les
traiciona ellos acuden a nosotros.
											y cuando nosotros no
les comprendemos,
											los hemos perdido.
									","
											Onlara, ""ailem beni öldürecek"" demişti.
											Polis ona inanmadı
ve hiçbir şey yapmadılar.
											Ve buradaki sorun şu ki,
											bu gençlerin, çocuklarımızın 
çoğu sadece aileleriyle
											ve bağlı oldukları topluluklarla 
sorun yaşamıyorlar,
											onlar yetişip büyüdükleri ülkelerde de
											yanlış anlamalara ve ilgisizliğe 
maruz kalıyorlar.
											Aileleri onlara ihanet 
ettiğinde, dönüp bize bakıyorlar
									","
											Le problème dans tout cela,
											c'est que, non seulement beaucoup
de nos gamins rencontrent ces problèmes
											au sein de leurs familles
et des communautés de leurs familles,
											mais ils rencontrent aussi
l'incompréhension et l'apathie
											dans les pays où ils ont grandi.
											Quand leurs propres familles 
les trahissent,
											ils se tournent vers
le reste d'entre nous.
											Et quand nous ne comprenons pas,
											nous les perdons...
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So while I was making this film,
several people said to me,
											""Well, Deeyah, you know,
this is just their culture,
											this is just what those people
do to their kids
											and we can't really interfere.""
											I can assure you
being murdered is not my culture.
											You know?
											And surely people who look like me,
											young women who come
from backgrounds like me,
											should be subject to the same rights,
the same protections
											as anybody else in our country, why not?
									","
											Enquanto eu estava a fazer este filme,
muitas pessoas me disseram:
											""Deeyah, tu sabes, 
isto é apenas a cultura deles,
											""isto é apenas o que aquela 
gente faz aos seus filhos
											""e nós não podemos interferir.""
											Posso assegurar-vos que ser morta 
não faz parte da minha cultura.
											Sabem?
											E as pessoas que se parecem comigo,
											raparigas que têm origens 
como as minhas,
											deveriam estar sujeitas aos mesmos
direitos, às mesmas proteções
											que qualquer outra pessoa no nosso país,
porque não?
									","
											Cuando hacía esta película, 
varias personas me dijeron,
											""Bueno, Deeyah, es su cultura,
											es la forma que tienen
de tratar a sus hijos
											y nosotros no podemos interferir.""
											Les puedo asegurar que 
ser asesinada no es mi cultura.
											¿Saben?
											Y la gente que se parece a mí,
											chicas jóvenes que vienen
de raíces como las mías,
											deberían tener los mismos 
derechos y la misma protección
											que cualquier persona en este país, ¿o no?
									","
											ve biz onları anlamadığımızda,
											onları kaybetmiş oluyoruz.
											İşte bu filmi yaparken, 
birçok kişi bana gelip,
											""Deeyah biliyorsun, 
bu onların kültüründe var,
											bu insanlar çocuklarına böyle yapıyor
											ve buna karışamayız.""
											Sizi temin ederim ki, 
benim kültürüm katledilmek değil.
											Gerçekten değil.
											Ve benim gibi görünen insanlar,
											benle benzer geçmişi olan genç kadınlar,
									","
											Pendant que je faisais ce film,
plusieurs personnes m'ont dit :
											« Tu sais, Deeyah,
c'est simplement leur culture.
											C'est ce que ces gens
font à leurs enfants,
											et nous ne pouvons pas
vraiment interférer. »
											Je peux vous assurer qu'être assassiné
n'est pas dans ma culture,
											vous savez, et sans doute,
celles qui me ressemblent,
											les jeunes femmes venant 
des mêmes milieux que moi,
											devraient être l'objet des mêmes droits
et des mêmes protections
											que n'importe qui dans notre pays, 
pourquoi ne serait-ce pas le cas ?
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											So, for my next film,
I wanted to try and understand
											why some of our young
Muslim kids in Europe
											are drawn to extremism and violence.
											But with that topic,
											I also recognized that I was going
to have to face my worst fear:
											the brown men with beards.
											The same men, or similar men,
											to the ones that have hounded me
for most of my life.
											Men that I've been afraid of
most of my life.
											Men that I've also deeply disliked,
											for many, many years.
									","
											Então, para o meu próximo filme,
eu queria tentar perceber
											porque é que alguns dos nossos jovens
muçulmanos na Europa
											são atraídos pelo extremismo 
e pela violência.
											Mas com este tópico,
											também reconheci
que tinha de enfrentar o meu pior medo:
											os homens castanhos barbudos.
											Os mesmos homens, ou homens parecidos,
											aos que me perseguiram
a maior parte da minha vida.
											Homens de quem tive medo
a maior parte da minha vida.
											Homens de quem não gostei profundamente,
											durante muitos, muitos anos.
									","
											En mi próxima película
quería intentar comprender
											por qué algunos de nuestros
jóvenes musulmanes en Europa
											se sienten atraídos por
el extremismo y la violencia.
											Pero si entraba en ese tema,
											sabía que me iba a tener que
enfrentar a mi mayor miedo:
											los morenos con barba.
											Los mismos hombres,
u otros parecidos,
											que me habían acosado
la mayor parte de mi vida.
											Hombres a los que he temido
la mayor parte de mi vida.
											Hombres que he odiado
con toda mi alma,
											durante muchos, muchos años.
									","
											ülkedeki herkesle aynı haklara, 
aynı korumaya
											sahip olmalıdır, öyle değil mi? 
Neden olmasınlar?
											Bu yüzden, bir sonraki filmde, 
Avrupa'daki bazı genç
											Müslümanların neden aşırılığa
											ve şiddete çekildiğini anlamak 
ve anlatmak istedim.
											Ama bu konuda,
											en kötü korkumla yüzleşmem gerekecekti:
											Sakallı, kahverengi adamlar.
											Aynı adamlar veya benzerleri,
											hayatımın çoğunda bir hayalet gibi
beni kovalayan adamlarla aynı.
											Hayatımın çoğunu onlardan 
korkarak geçirdiğim adamlar.
									","
											Donc, pour mon film suivant,

											je voulais essayer de comprendre

											pourquoi certains de nos jeunes
musulmans, en Europe,
											sont attirés par l'extrémisme
et la violence.
											Mais, avec ce sujet, j'ai aussi réalisé
											que j'allais devoir
faire face à ma pire peur :
											les marrons à barbe !
											Des hommes comme ceux qui m'ont harcelée
la plus grande partie de ma vie,
											des hommes dont j'ai eu peur
la majeure partie de ma vie,

											des hommes que j'ai aussi
profondément détestés,
											pendant de très nombreuses années !
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
