fr,en,pt,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
											Donc, pour revenir rapidement à mon premier vœu —
											le cerveau opère par signaux électriques.
											Si les signaux électriques provoquent un désordre cérébral,
											la stimulation électrique peut surmonter ce désordre en agissant sur les neurones.
											En d'autres termes, si vous avez des signaux électriques foireux,
											peut-être qu'en mettant dans le cerveau d'autres signaux électriques générés par un ordinateur,
											nous pouvons contrer cela.
											Un signal dans le cerveau qui déclenche un dysfonctionnement cérébral
											peut être détecté pour provoquer une électrosimulation
											comme nous le faisons pour l'épilepsie.
											Mais même s'il n'y a pas de signal,
											l'électrostimulation d'un endroit approprié du cerveau peut arrêter un désordre cérébral.
											Considérez le traitement des désordres psychotiques —
											et je souhaite que TED y soit engagé —
											comme le trouble obsessionnel compulsif
											qui, actuellement, n'est pas bien traité avec les médicaments et concerne 5 millions d'Américains.
											Et M. Fischer, et son groupe à NeuroPace, et moi-même croyons
											que nous pouvons traiter de manière significative les TOC aux Etats-Unis et dans le monde.
											Ceci est mon premier vœu.
											(Applaudissements)
									","
											So, to get quickly to my first wish —
											the brain operates by electrical signals.
											If the electrical signals create a brain disorder,
											electro-stimulation can overcome that disorder by acting on the brain's neurons.
											In other words, if you've screwed up electrical signals,
											maybe, by putting other electrical signals from a computer in the brain,
											we can counteract that.
											A signal in the brain that triggers brain dysfunction
											might be sensed as a trigger for electro-stimulation
											like we're doing with epilepsy.
											But even if there is no signal,
											electro-stimulation of an appropriate part of the brain can turn off a brain disorder.
											And consider treating psychotic disorders —
											and I want this involved with the TED group —
											such as obsessive-compulsive disorder
											that, presently, is not well treated with drugs, and includes five million Americans.
											And Mr. Fischer, and his group at NeuroPace, and myself believe
											that we can have a dramatic effect in improving OCD in America and in the world.
											That is the first wish.
											(Applause)
									","
											Portanto, para chegar rápido 
ao meu primeiro desejo
											o cérebro funciona por sinais elétricos.
											Se os sinais elétricos 
criam um problema cerebral,
											a eletroestimulação 
pode contrariar essa perturbação,
											atuando sobre os neurónios do cérebro.
											Por outras palavras, 
se detetamos sinais elétricos disruptivos,
											introduzindo outros sinais elétricos 
dum computador no cérebro
											talvez possamos contrariar isso.
											Um sinal no cérebro 
que provoca uma disfunção cerebral
											pode servir de sinal 
para a eletroestimulação
											como fazemos para a epilepsia.
											Mas, mesmo que não haja qualquer sinal,
											a eletroestimulação 
duma parte adequada do cérebro
											pode bloquear uma perturbação cerebral.
											Pensem em tratar perturbações psicóticas
											— e quero que o grupo TED agarre nisto —
											como uma perturbação obsessivo-compulsiva
											que, atualmente, 
não se trata muito bem com drogas,
											e abrange cinco milhões 
de norte-americanos.
											Mr. Fischer e o seu grupo do NeuroPace, 
e eu mesmo,
											acreditamos que podemos 
ter um efeito enorme
											melhorando a POC nos EUA e no mundo.
											Este é o meu primeiro desejo.
											(Aplausos)
									","
											Hızlıca ilk dileğime gelirsek —
											Beyin elektrik sinyalleri ile çalışır.
											Eğer elektrik sinyalleri bir beyin hastalığına neden oluyorsa,
											elektriksel uyarı ile beyin nöronları üzerinde etki oluşturularak bunun üstesinden gelinebilir.
											Başka bir deyişle, eğer elektrik sinyallerini berbat ettiyseniz,
											belkide beyne yerleştirilecek bir bilgisayardan gelen,
											diğer elektrik sinyalleri ile buna karşı koyabiliriz.
											Beyin rahatsızlığını tetikleyen bir sinyal,
											bizim epilepside yaptığımız gibi elektriksel uyarım için
											bir tetikleyici olarak algılanabilir.
											Herhangi bir sinyal olmadığında dahi,
											beynin uygun bir bölgesinin elektriksel uyarımı bir beyin rahatsızlığını yok edebilir.
											Ve obsesif kompulsif bozukluk gibi günümüzde ilaçlarla iyi bir şekilde tedavi edilemeyen
											ve 5 milyon Amerikalıyı etkileyen psikolojik rahatızlıkların
											-TED grubunun da bunda rol almasını istiyorum -
											bu şekilde tedavi edildiğini bir düşünün.
											Mr. Fischer, NeroPace'teki grubu ve ben obsesif kompulsif bozukluk
											konusunda Amerika'da ve dünyada büyük etki yaratabileceğimize inanıyoruz.
											Bu ilk dileğimdi.
											(Alkışlar)
									","
											Mein erster Wunsch ist also —
											das Gehirn arbeitet mit elektrischen Signalen.
											Wenn die elektrischen Signale eine Gehirnstörung verursachen,
											kann elektrische Stimulation diese durch Reaktion mit den Gehirnneuronen überwinden.
											In anderen Worten: wenn Sie elektrische Signale verpfuscht haben,
											können Sie vielleicht andere elektrische Signale vom Computer ins Gehirn einsetzen,
											wir können dem entgegenwirken.
											Ein Signal im Gehirn, das Störungen verursacht,
											könnten wir als Auslöser einer elektrische Stimulation betrachten,
											wie bei der Epilepsie.
											Aber selbst ohne Signal kann
											die elektrische Stimulation eines bestimmten Gehirnteils eine Störung abschalten.
											Denken Sie einmal an die Behandlung psychotischer Störungen —
											hier möchte ich die TED-Gruppe miteinbeziehen —
											wie etwa Zwangsneurosen, OCD, die derzeit
											mit geringem Erfolg medikamentös behandelt werden und unter denen 5 Millionen Amerikaner leiden.
											Herr Fischer, seine Gruppe bei NeuroPace und ich glauben, dass wir
											in Amerika und der Welt OCD dramatisch verbessern können.
											Das ist mein erster Wunsch.
											(Applaus)
									","
											Entonces, para ir rápido a mi primer deseo —
											el cerebro opera con señales eléctricas.
											Si las señales eléctricas crean un trastorno en el cerebro,
											la estimulación eléctrica puede vencer ese trastorno actuando sobre las neuronas del cerebro.
											In otras palabras, si arman lío con las señales eléctricas,
											quizás, poniendo otras señales eléctricas de una computadora en el cerebro,
											podemos contrarrestar eso.
											Una señal en el cerebro que dispara una disfunción cerebral
											podría sensarse como disparador para la electroestimulación
											como estamos haciendo con la epilepsia.
											Pero aún si no hay señal,
											la electroestimulación de una parte apropiada del cerebro puede apagar un trastorno cerebral.
											Y consideren el tratamiento de trastornos sicóticos —
											y quiero que con esto se involucre el grupo TED —
											como el trastorno obsesivo-compulsivo
											que, actualmente, no se trata bien con drogas, y afecta a cinco millones de estadounidenses.
											Y el Sr. Fischer, y su grupo de NeuroPace, y yo mismo creo
											que podemos causar un mejora dramática en el TOC en EEUU y el mundo.
											Ese es el primer deseo.
											(aplausos)
									",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
											Le second vœu est, à l'heure actuelle,
											les tests cliniques des stimulateurs magnétiques transcraniens —
											c'est ce que le sigle SMT signifie, un dispositif qui traite les migraines —
											semblent être couronnés de succès.
											C'est une bonne nouvelle.
											Le dispositif portable actuel est loin d'être optimal,
											tant pour les facteurs humains que pour l'apparence.
											Je crois qu'elle a dit que cela ressemblait à un revolver. Un tas de gens n'aiment pas les armes.
											(Rires)
											Impliquer une société ayant connu des succès
											dans l'ingénierie des facteurs humains et la conception industrielle
											pour optimiser la conception du premier dispositif portable SMT
											qui sera vendu aux patients ayant des migraines.
											Et ça, c'est le second vœu.
											(Applaudissements)
									","
											The second wish is, at the present time,
											the clinical trials of transcranial magnetic stimulators —
											that's what TMS means, device to treat migraine headaches —
											appears to be quite successful.
											Well, that's the good news.
											The present portable device is far from optimally designed,
											both as to human factors as appearance.
											I think she said it looks like a gun. A lot of people don't like guns.
											(Laughter)
											Engage a company having prior successes
											for human factors engineering and industrial design
											to optimize the design of the first portable TMS device
											that will be sold to the patients who have migraine headaches.
											And that is the second wish.
											(Applause)
									","
											O segundo desejo: atualmente,
											os testes clínicos de estimuladores 
magnéticos transcranianos
											— um aparelho para tratar enxaquecas —
											parecem estar a ser bem sucedidos.
											Isso são as boas notícias.
											O atual aparelho portátil 
está longe de ter um ""design"" ótimo,
											tanto no aspeto ergonómico como visual.
											Acho que ela disse que parece uma pistola.
											Há muita gente que não gosta de pistolas.
											(Risos)
											Arranjar uma empresa 
que já tenha tido êxito
											em engenharia de fatores humanos 
e em ""design"" industrial
											para otimizar o ""design"" 
do primeiro aparelho portátil TMS
											para venda aos pacientes 
que sofram de enxaquecas.
											Este é o segundo desejo.
											(Aplausos)
									","
											İkinci dileğim, günümüzde
											transkraniyal manyetik uyarıcıların— TMS migren baş ağrılarını iyileştiren demek—
											klinik denemeleri
											oldukça başarılı görünüyor.
											İşte bu iyi haber.
											Bu gün taşınabilir cihaz hem görünüşü hem de insanlar açısından
											optimal tasarımdan uzakta.
											Sanırım hanımefendi bir silaha benzediğini söylemişti. Pek çok insan silahlardan hoşlanmaz.
											(Kahkahalar)
											Migren baş ağrıları olan hastalara satılmak üzere
											ilk taşınabilir TMS cihazının tasrımının optimizasyonu için
											daha önceden insan mühendisliği ve endüstriyel tasarım konularında başarıları olan
											bir şirket ile anlaşma yapılabilir.
											Bu da ikinci dileğimdi.
											(Alkışlar)
									","
											Im Moment betrifft mein zweiter Wunsch
											die klinischen Versuche mit transkraniellen Magnetstimulatoren.
											Dafür steht TMS. Die Tests des Gerätes zur Behandlung von Migräne
											scheinen vielversprechend.
											Nun, das sind gute Nachrichten.
											Das aktuelle tragbare Gerät ist weit entfernt von optimalem Design,
											sowohl was den Faktor Mensch betrifft als auch sein Äußeres.
											Ich glaube, sie sagte es sähe wie eine Pistole aus. Viele Menschen mögen Pistolen nicht.
											(Lachen)
											Engagieren Sie zur Optimierung des ersten
											tragbaren TMS-Gerätes für den Verkauf an Migränepatienten
											ein Unternehmen, das bereits in Anthropotechnik und Produktdesign
											erfolgreich gewesen ist.
											Das ist mein zweiter Wunsch.
											(Applaus)
									","
											El segundo deseo es, en este momento,
											las pruebas clínicas de estimuladores magnéticos transcraneanos —
											eso significa TMS, el aparato para tratar dolores de migraña —
											parecen bastante existosas.
											Bien, esta es la buena noticia.
											El dispositivo portátil actual está lejos de un diseño óptimo,
											tanto en lo ergonómico como en apariencia.
											Creo que ella dijo que parecía un arma. A muchísima gente no le gustan las armas.
											(risas)
											Involucrar una compañía que haya tenido éxito previo
											en ingeniería de factores humanos y diseño industrial
											para oprimizar el diseño del primer aparato de TMS portátil
											que se venderá a los pacientes con dolores de cabeza de migraña.
											Y ese es el segundo deseo.
											(aplausos)
									",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
											Et, du prix de 100.000 dollars que TED m'a octroyé si généreusement,
											je donne 50.000 dollars aux gens de NeuroPace
											pour se lancer dans le traitement des TOC, troubles obsessionnels compulsifs,
											et je mets 50.000 autres dollars à la disposition d'une société
											afin d'optimiser la conception du dispositif contre les migraines.
											C'est comme ça que je compte utiliser les 100.000 dollars du prix.
											(Applaudissements)
									","
											And, of the 100,000-dollar prize money, that TED was so generous to give me,
											I am donating 50,000 dollars to the NeuroPace people
											to get on with the treatment of OCD, obsessive-compulsive disorder,
											and I'm making another 50,000 available for a company
											to optimize the design of the device for migraines.
											And that's how I'll use my 100,000-dollar prize money.
											(Applause)
									","
											Dos 100 mil dólares do prémio 
que o TED tão generosamente me deu,
											vou doar 50 mil dólares 
para a gente do NeuroPace
											para prosseguir com o tratamento da POC,
a perturbação obsessivo-compulsiva.
											E vou disponibilizar 
os outros 50 000 a uma empresa
											para otimizar o ""design"" 
do aparelho para as enxaquecas.
											É assim que vou usar 
os 100 mil dólares do prémio.
											(Aplausos)
									","
											Ve TED'in bana cömertçe verdiği 100.000 dolarlık ödülden
											50.000 dolarını NeuroPace çalışanlarına obsesif kompulsif bozukluğun
											tedavisine devam etmeleri için,
											diğer 50.000 doları da migren için olan cihazın tasarım optimizasyonu
											için ilgili firmaya bağışlıyorum.
											Ve işte bu benim 100.000 dolarlık ödülü nasıl kullanacağımdır.
											(Alkışlar)
									","
											Von den 100.000 Dollar Preisgeld, das mir TED so großzügig gegeben hat,
											spende ich den Leuten von NeuroPace 50.000 Dollar
											damit wir bei OCD, Zwangsneurose, weiterkommen.
											Weitere 50.000 gehen an ein anderes Unternehmen zur Optimierung
											des Designs für den Migräneapparat.
											So werde ich meine 100.000 Dollar nutzen.
											(Applaus)
									","
											Y, de los 100,000 dólares de premio, que TED fue tan generoso de darme,
											estoy donando 50,000 dólares a la gente de NeuroPace
											para avanzar con el tratamiento de TOC, trastorno obsesivo-compulsivo,
											y estoy ofreciendo otros 50,000 a una compañía
											para optimizar el diseño del aparato para migrañas.
											Y así voy a usar mis 100,000 dólares de premio.
											(aplausos)
									",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
											Le troisième et dernier vœu est comme qui dirait —
											malheureusement, beaucoup plus compliqué car il implique les juristes.
											(Rires)
											Les litiges liés aux erreurs médicales aux Etats-Unis
											ont augmenté le coût des assurances de responsabilité professionnelle,
											de telle manière que les médecins abandonnent leur métier.
											Les juristes prennent des affaires dans l'espoir d'un gros bénéfice
											d'une décision importante d'un jury compatissant parce que le patient est mort tragiquement.
											Le coût élevé de la santé aux Etats-Unis est partiellement dû aux coûts d'assurance et de justice.
											J'ai vu des photos, des graphiques, dans le ""USA Today"" d'aujourd'hui
											montrant que ça monte en flèche, sans maîtrise, et ceci est un facteur.
											Comment la communauté TED peut-elle améliorer la situation ?
									","
											Well, the third and final wish is somewhat —
											unfortunately, it's much more complicated because it involves lawyers.
											(Laughter)
											Well, medical malpractice litigation in the US
											has escalated the cost of malpractice insurance,
											so that competent physicians are leaving their practice.
											Lawyers take cases on contingency with the hope of a big share
											of a big settlement by a sympathetic jury, because this patient really ended up badly.
											The high cost of health care in the US is partly due to litigation and insurance costs.
											I've seen pictures, graphs in today's USA Today
											showing it skyrocketing out of control, and this is one factor.
											Well, how can the TED community help with this situation?
									","
											O terceiro e último desejo
											infelizmente é muito mais complicado, 
porque envolve advogados.
											(Risos)
											Os processos por más práticas 
médicas nos EUA
											aumentaram o custo 
do seguro de más práticas,
											ao ponto de médicos competentes 
estarem a abandonar a prática.
											Os advogados aceitam processos 
na esperança de um benefício chorudo
											dum bom acordo com um júri compassivo, 
porque o paciente acabou mesmo mal.
											O alto custo dos cuidados médicos nos EUA
											deve-se em parte aos custos 
de litígios e seguros.
											Vi imagens, gráficos no USA Today de hoje
											que mostram esses custos a disparar, 
fora de controlo.
											Como é que a comunidade TED 
pode ajudar esta situação?
									","
											Ve üçüncü ve son dileğim ise ne yazıkki
											bir şekilde avukatları içerdiği için daha komplike.
											(Kahkahalar)
											Amerika'daki yanlış tedavi davaları
											yanlış tedavi sigortasının maliyetini katlamaktadır
											bu da başarılı doktorların mesleklerini bırakmalarına neden olmaktadır.
											Avukatlar, beklenmedik durumlarda, hasta gerçekten kötü durumda olduğu için
											duruma sempati duyan bir jüriyle büyük anlaşmalar yaparak büyük paylar kazanmayı umarak davaları almaktadırlar.
											Sağlık sisteminin Amerika'da pahalı olması kısmen bu davalar ve sağlık sigortaları nedeniyledir.
											Bugünün USA Today gazetesinde sağlık sisteminin kontrolden çıkmış bir şekilde yükseldiğini gösteren
											resim ve grafikler gördüm. Yanlış tedavi davaları da buna neden olan bir etmen.
											Şimdi, TED topluluğu bu duruma nasıl yardımcı olabilir?
									","
											Mein dritter und letzter Wunsch ist
											leider sehr viel komplizierter, weil es dabei um Anwälte geht.
											(Lachen)
											Gerichtsprozesse bei ärztlichen Kunstfehlern in den USA
											haben die Kosten der Haftpflichtversicherungen überschritten,
											sodass kompetente Ärzte ihre Praxen verlassen.
											Anwälte übernehmen Fälle auf Provisionsbasis in der Hoffnung auf fette Anteile
											an Abfindungen, die die Geschworenen den armen Patienten voller Mitleid zusprechen.
											Teils verursachen Prozess- und Versicherungskosten die hohen Kosten im US-Gesundheitswesens.
											Dazu habe ich heute Bilder und Diagramme in der USA Today gesehen,
											die zeigen, wie es völlig außer Kontrolle gerät, und das ist ein Faktor.
											Wie kann nun die TED-Gemeinde in dieser Situation helfen?
									","
											Bien, el tercer y último deseo es algo —
											desafortunadamente, es mucho más complicado porque implica abogados.
											(risas)
											Bien, los juicios por mala praxis médica en EEUU
											han aumentado el costo del seguro de mala praxis,
											así que médicos competentes están dejando la práctica.
											Los abogados toman casos en contingencia con la esperanza de una parte grande
											de un monto grande otorgado por un jurado comprensivo, porque su paciente realmente terminó mal.
											El alto costo de la salud en EEUU es parcialmente debido a los costos de juicios y seguros.
											He visto imágenes, gráficos, en el USA Today de hoy
											mostrando cómo escalan fuera de control, y este es un factor.
											Bien, ¿cómo puede la comunidad de TED ayudar con esta situación?
									",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
											J'ai quelques idées pour démarrer.
											Comme point de départ de la discussion avec le groupe TED,
											une partie essentielle du problème est la nature du document écrit
											du consentement éclairé que le patient ou l'épouse doit lire et signer.
											A titre d'exemple, j'ai demandé aux gens qui s'occupent d'épilepsie
											ce qu'ils utilisent comme consentement éclairé.
											Imaginez, 12 pages, interligne simple,
											que le patient doit lire avant qu'ils n'essaient de guérir l'épilepsie.
											Que pensez-vous qu'on a après avoir lu 12 pages en interligne simple ?
											Ils n'y comprennent goutte.
											(Rires)
											C'est le système actuel. Et si on faisait une vidéo ?
											Nous avons des gens du spectacle ici,
											il y a des gens qui savent comment faire des vidéos,
											avec des présentations visuelles de l'anatomie et des fonctionnements animés.
											Tout le monde sait qu'on peut faire mieux avec des images
											qui seraient interactives avec le patient, où ils regardent la vidéo
											et sont filmés et appuient sur ""comprenez-vous ceci ? Non, je ne comprends pas.""
											Alors, expliquons plus simplement.
											Alors, il y a une explication plus simple et ""Oh Oui, je comprends ça""
											Appuyez sur le bouton et c'est enregistré, que vous comprenez.
											C'est une des idées.
									","
											I have a couple of ideas to begin with.
											As a starting point for discussion with the TED group,
											a major part of the problem is the nature of the written extent
											of informed consent that the patient or spouse must read and sign.
											For example, I asked the epilepsy people
											what are they using for informed consent.
											Would you believe, 12 pages, single space,
											the patient has to read before they're in our trial to cure their epilepsy?
											What do you think someone has at the end of reading 12 single-spaced pages?
											They don't understand what the hell it's about.
											(Laughter)
											That's the present system. How about making a video?
											We have entertainment people here;
											we have people who know how to do videos,
											with visual presentation of the anatomy and procedure done with animation.
											Everybody knows that we can do better with a visual thing
											that can be interactive with the patient, where they see the video
											and they're being videoed and they press, do you understand this? No, I don't.
											Well, then let's go to a simpler explanation.
											Then there's a simpler one and, oh yes, I understand that.
											Well, press the button and you're on record, you understand.
											And that is one of the ideas.
									","
											Para começar, tenho algumas ideias.
											Como ponto de partida 
para o debate no grupo TED.
											uma parte importante do problema 
é a natureza do documento escrito,
											do consentimento informado que o paciente 
ou o cônjuge tem que ler e assinar.
											Por exemplo, perguntei 
às pessoas da epilepsia
											o que é que usam para 
um consentimento informado.
											Acreditam? Doze páginas,
com espaçamento simples,
											que o paciente tem que ler,
											antes de entrar no nosso teste 
para curar a sua epilepsia!
											O que acham que se sente ao fim de ler
12 páginas com espaçamento simples?
											Não fazem a menor ideia do que é aquilo.
											(Risos)
											É o sistema atual. Que tal fazer um vídeo?
											Temos aqui pessoas do mundo do espetáculo
											temos pessoas que sabem fazer vídeos,
											com uma apresentação visual da anatomia 
e dos procedimentos feitos com animação.
											Todos sabem que podemos fazer melhor 
com uma coisa visual
											que possa ser interativa com o paciente, 
em que ele vê o vídeo
											e está a ser gravado e depois carrega, 
estão a perceber? Eu cá não.
											Então vamos dar 
uma explicação mais simples.
											Há uma mais simples 
e, essa sim, eu percebo.
											Carregamos no botão 
e começamos a ser gravados, é fácil.
											Esta é uma das ideias.
									","
											Başlangıç olarak birkaç fikrim var.
											Hasta ya da yakınının okuyup imzalaması gereken yazılı aydınlatılmış onam formalarının
											uzun olan yapısı TED grubuyla tartışmak için başlangıç noktası olarak
											problemin önemli bir kısmını oluşturmaktadır.
											Örneğin, epilepsiyle çalışanlara
											aydınlatılmış onam olarak ne kullandıklarını sordum.
											Hastaların bizim çalışmalarımızda epilepsi tedavisi görmek için
											12 sayfa, tek satır aralıklı, onam formu okumaları gerektiğine inanabiliyor musunuz?
											Tek satır aralıklı 12 sayfayı okuduktan sonra insanların ne anlamasını bekliyorsunuz ki?
											Hiç bir halt anlamıyorlar.
											(Kahkahalar)
											İşte bu bugün kullanılan sistem. Bir video hazırlamaya ne dersiniz?
											Eğlence dünyasından insanlar var burada,
											görsel bir sunumla yapıyı ve prosedürleri
											animasyonlarla nasıl yapabileceğini bilen kişiler var.
											Herkes, interaktif bir şekilde hastanın videoyu izlediği ve izlerken videoya kaydedildiği, durdurulup
											anladınız mı diye sorulduğu görsel bir olayla daha iyisini
											başarabileceğimizi biliyor. Cevap hayır anlamadım ise
											peki, o zaman daha basit bir açıklama gösterelim diyoruz.
											Sonra daha basit olan bir taneyi gösteriyoruz ve evet bunu anladım diyor.
											Tekrar kayda geçiliyor ve evet anlayabiliyorsunuz.
											Ve işte bu fikirlerden bir tanesi.
									","
											Ich habe da ein paar Ideen.
											Als Startpunkt einer Diskussion in der TED-Gruppe:
											ein Großteil des Problems liegt im Ausmaß der schriftlichen
											Einverständniserklärungen, das der Patient oder Angehörige lesen und unterschreiben muss.
											Zum Beispiel habe ich Menschen mit Epilepsie gefragt,
											was sie für ihr Einverständnis alles brauchen.
											Bevor ein Patient bei unseren Versuchen zu seiner Heilung
											mitmachen kann, muss er sage und schreibe 12 Seiten mit einzeiligem Abstand lesen.
											Und was passiert, nachdem man 12 Seiten mit einzeiligem Abstand gelesen hat?
											Man hat keinen blassen Schimmer.
											(Lachen)
											So sieht das System im Moment aus. Wie wäre es mit einem Video?
											Wir haben hier Leute aus der Unterhaltungsbranche,
											wir haben Leute, die Videos drehen können,
											mit visuellen Präsentationen der Anatomie und Animationen zum Verfahren.
											Jeder weiß, dass wir mit visuellen Dingen besser umgehen können,
											die der Patient interaktiv bedienen kann, wo man ein Video sehen kann,
											und selbst gefilmt wird, und man Knöpfe drücken kann. Verstanden? Nein, hab ich nicht.
											Dann versuchen wir eine einfachere Erklärung.
											Da ist die einfachere Erklärung und, oh ja, jetzt hab ich's kapiert.
											Drücken Sie den Knopf und Sie sind dabei. Sie verstehen schon.
											Und das ist eine meiner Ideen.
									","
											Tengo un par de ideas para comenzar.
											Y como punto inicial para discutir con el grupo TED,
											una parte principal del problema es la naturaleza del alcance escrito
											del consentimiento informado que el paciente o su esposa debe leer y firmar.
											Por ejemplo, le pregunté a la gente con epilepsia
											qué están usando para consentimiento informado.
											¿Me creerían, 12 páginas, a espacio simple,
											que el paciente tiene que leer antes de participar en nuestra prueba para curar su epilepsia?
											¿Qué piensan que alguien logra luego de leer 12 páginas a espacio simple?
											No entiende de qué diablos se trata.
											(risas)
											Este es el sistema actual. ¿Por qué no hacer un video?
											Tenemos gente del espectáculo aquí,
											tenemos gente que sabe cómo hacer videos,
											con presentación visual de la anatomía y procedimientos mediante animación.
											Todos saben que podemos hacerlo mejor con algo visual
											que puede ser interactivo con el paciente, donde ven el video
											y se los filma y apretan, ¿entiende esto? No, no entiendo.
											Bien, entonces vamos con una explicación más simple.
											Entonces hay una más simple y, oh sí, entiendo eso.
											Bien, apriete el botón y está registrado, entendió.
											Y esa es una de las ideas.
									",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
"
","
","
","
","
","
",My wish: Three unusual medical inventions,Robert Fischell,26:49,"TED Prize,business,disease,health care,invention,medicine,science,technology"
