en,tr,es,de,title,speaker,duration,tags
"
											We find ourselves saying to the world,
											""What should I do?""
""What should we do?""
											The better question might be:
											""How am I showing up?""
											I ask the world for peace,
											but do I show up with peace
when I see my family and friends?
											I ask the world to end hatred,
											but do I show up with love
not only for those I know,
											but those I don't know?
											Do I show up with love for those
whose ideas conflict with my own?
											I ask the world to end suffering,
											but do I show up for those
who are suffering on my street corner?
											We say to the world,
											""Please change; we need change.""
											But how do we show up
to change our own lives?
											How do we show up to change the lives
of the people in our communities?
									","
											Kendimizi dünyaya ""Ne yapmalıyım?""
											""Ne yapmalıyız?"" diye sorarken buluyoruz.
											""Nasıl boy gösteriyorum?"" sorusu
											daha iyi bir soru olabilir.
											Dünyadan huzur istiyorum
											ama ailemi ve arkadaşlarımı gördüğümde
huzurla boy gösteriyor muyum?
											Dünyadan nefreti sonlandırmasını istiyorum
											ama sadece tanıdıklarım için değil,
tanımadıklarım için de
											sevgi ile boy gösteriyor muyum?
											Fikirleri benimle çatışan insanlar için de
sevgi ile boy gösteriyor muyum?
											Dünyadan acılara son vermesini istiyorum,
											ama sokağımın köşesinde acı çekenler için
boy gösteriyor muyum?
											Dünyaya diyoruz ki
											""Lütfen değiş, değişime ihtiyacımız var.""
											Ama kendi hayatlarımızı değiştirmek için
nasıl boy gösteriyoruz?
											Toplumumuzdaki insanların hayatlarını
değiştirmek için nasıl boy gösteriyoruz?
									","
											Nos vemos diciéndole al mundo:
											""¿Qué puedo hacer?""
""¿Qué podemos hacer?""
											Pero una mejor pregunta sería:
											""¿Cómo me presento para ayudar?""
											Le pido al mundo paz,
											pero ¿traigo paz cuando vengo
a visitar a mi familia y amigos?
											Le pido al mundo que acabe el odio,
											pero ¿vengo con amor
no solo para aquellos que conozco
											sino también a los que no?
											¿Vengo con amor incluso para aquellos
con ideas contrarias a las mías?
											Le pido al mundo que acabe el sufrimiento,
											pero ¿qué hago para ayudar
a los que sufren en la esquina?
											Le decimos al mundo:
											""Por favor, cambia; necesitamos cambio"".
											Pero, ¿qué hacemos para cambiar
en nuestras propias vidas?
											¿Qué hacemos para cambiar las vidas de 
las personas en nuestras comunidades?
									","
											Wir fragen die Welt:
											""Was soll ich machen?
Was sollen wir alle machen?""
											Die richtige Frage wäre jedoch:
											""Wie trete ich auf?""
											Ich bitte die Welt um Frieden,
											aber komme ich in Frieden
zu meiner Familie, meinen Freunden?
											Ich bitte die Welt, Hass zu beenden,
											aber zeige ich meine Liebe 
nicht nur denen, die ich kenne,
											sondern auch den Unbekannten?
											Zeige ich denen Liebe,
deren Ideen mit meinen im Konflikt stehen?
											Ich bitte die Welt Leiden zu beenden.
											Aber helfe ich denjenigen,
die auf meiner eigenen Straße leiden?
											Wir sagen der Welt:
											""Bitte ändere dich,
wir brauchen eine Veränderung.""
											Aber inwieweit sind wir bereit
unser eigenes Leben zu verändern?
											Inwieweit sind wir bereit, das Leben
unserer Mitmenschen zu verändern?
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											James Baldwin said, ""Everything now,
we must assume is in our own hands;
											we have no right to assume otherwise.""
											This has always been true.
									","
											James Baldwin bir sözünde, 
""Şimdi her şeyin kendi elimizde olduğunu
											varsaymak zorundayız;
											başka türlüsünü varsaymaya 
hakkımız yok."" diyor.
											Bu her zaman doğru olmuştur.
									","
											James Baldwin dijo: ""Tenemos que asumir
que todo está en nuestras manos.
											No tenemos el derecho
de asumir lo contrario"".
											Esto siempre ha sido así.
									","
											James Baldwin sagte:
""Es liegt alles in unseren eignen Händen,
											wir haben kein Recht,
etwas anderes zu glauben.""
											Das ist eine zeitlose Wahrheit.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											No one nominated
Harriet Tubman to her purpose,
											to her mission, to her courage.
											She did not say, ""I'm not a congressman
											or the president of the United States,
											so how could I possibly participate
in the fight to abolish
											a system as big as slavery?""
											She instead spent 10 years
making 19 trips,
											freeing 300 people,
											one group of people at a time.
											Think about the children
of those 300 people,
											the grandchildren,
the great-grandchildren and beyond.
											Our righteous acts create
immeasurable ripples
											in the endless river of justice.
									","
											Harriet Tubman'ı kimse amacına, görevine
											ve cesaretine atamamıştı.
											""Ben ABD'de bir milletvekili
											veya başkan değilim,
											o halde kölelik gibi büyük 
bir sistemi kaldırmak için
											nasıl savaşabilirim?"" demedi.
											Onun yerine 10 yılını 19 gezi yaparak
											her seferinde bir grup insanı
											toplamda 300 kişiyi 
özgürleştirerek geçirdi.
											O üç yüz insanın çocuklarını düşünün,
											torunlarını, torunlarının torunlarını 
ve sonrakileri.
											Haklı davranışlarımız, 
adaletin sonsuz nehrinde
											durdurulamayan dalgalara sebep olur.
									","
											Nadie eligió a Harriet Tubman
para que siguiera su propósito,
											su misión, su valor.
											Ella no dijo: ""No soy congresista
											o presidente de EE.UU.,
											así que ¿de qué manera puedo
participar en la lucha para abolir
											un sistema tan gigantesco
como la esclavitud?""
											En su lugar, pasó 10 años
haciendo 19 viajes,
											liberando a 300 personas,
											un grupo de personas a la vez.
											Piensa en todos los hijos
de esas 300 personas,
											los nietos, los bisnietos y más allá.
											Nuestras buenas acciones 
crean efectos inconmensurables
											en el eterno río de la justicia.
									","
											Keiner berief Harriet Tubman
in ihre Bestimmung,
											zu ihrer Mission und Courage.
											Sie sagte nicht: ""Ich bin weder Kongress-
Mitglied noch der Präsident der USA,
											was kann ich schon zur Abschaffung
des riesen Sklavensystems beitragen?""
											Stattdessen verbrachte sie 10 Jahre
auf insgesamt 19 Reisen,
											wobei sie 300 Menschen befreite.
											Eine Gruppe von Menschen nach der anderen.
											Nun denken Sie an die Kinder
dieser 300 Menschen,
											an die Enkel, an die Urenkel
und so weiter.
											Unsere rechtschaffenen Handlungen
haben enorme Wirkung
											im grenzenlosen Meer der Gerechtigkeit.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											Whether it's Hurricane Katrina, Harvey,
Irma or Maria, people did not say,
											""There is so much damage.
What should I do?""
											They got to work on what they could do.
											Those with boats got in their boats
											and started loading in every woman,
man and child they came across.
											Near and far, people gave their dollars,
											they gave their cents,
											they gave their hearts,
											they gave their spirit.
									","
											Katrina, Harvey, Irma veya Maria 
kasırgaları olduğunda insanlar,
											""Çok fazla hasar var. Ne yapmalıyım?""
demediler.
											Ne yapabilecekleri üzerinde
çalışmaya başladılar.
											Tekneleri olanlar, teknelerine bindi
											ve karşılaştıkları her adamı,
kadını ve çocuğu almaya başladılar.
											Dört bir yanda, insanlar dolarlarını,
											meteliklerini verdiler,
											kalplerini verdiler,
											ruhlarını verdiler.
									","
											Ya sea el huracán Katrina, Harvey,
Irma o María, la gente no dijo:
											""Hay mucha destrucción. ¿Qué puedo hacer?""
											Se fueron a ayudar en lo que pudieron.
											Los que tenían botes
se subieron a sus ellos
											y comenzaron a ayudar 
a todas las personas que encontraron.
											De cerca y de lejos
la gente donó su dinero,
											donó sus centavos,
											donó sus corazones,
											donó sus espíritus.
									","
											Egal ob Orkan Katrina, Harvey,
Irma oder Maria — keiner sagte dabei:
											""Es ist so viel Schaden,
was soll ich nur machen?""
											Menschen machten sich an die Arbeit,
wo sie konnten.
											Wer ein Boot hatte, nahm es
											und half jeder Frau, Mann und Kind,
die er traf, in sein Boot zu steigen.
											Von überall gaben Menschen ihre Dollars,
											sie gaben ihre Cents,
											sie gaben ihre Herzen,
											sie gaben ihre Seelen.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											We spend so much time
											thinking we don't have
the power to change the world.
											We forget that the power to change
someone's life is always in our hands.
											Change-making does not belong
to one group of people;
											it belongs to all of us.
											You don't have to wait
on anyone to tell you
											that you are in this.
											Begin.
											Start by doing what you can
with what you've got,
											where you are
											and in your own way.
									","
											Dünyayı değiştirecek güce
											sahip olmadığımızı düşünerek 
çok fazla zaman geçiriyoruz.
											Birinin hayatını değiştirecek gücün 
her zaman kendi ellerimizde
											olduğunu unutuyoruz.
											Değişiklik yapmak sadece 
bir grup insanın değil,
											hepimizin görevidir.
											Bunun içinde olduğunu
											sana birinin söylemesi için
beklemek zorunda değilsin.
											Başla.
											Sahip oldukların ile 
yapabileceklerini yaparak
											olduğun yerde
											ve kendi yönteminle başla.
									","
											Pasamos muchísimo tiempo
											pensando que no tenemos
el poder de cambiar el mundo.
											Nos olvidamos que el poder de cambiarle
la vida a alguien está en nuestras manos.
											Generar cambios no le pertenece
solo a un grupo de personas;
											nos pertenece a todos.
											No tienes que esperar que alguien te diga
											que estás en esto.
											Comienza.
											Comienza haciendo lo que puedas
con lo que tienes,
											desde donde estás,
											a tu manera.
									","
											Wir verschwenden so viel Zeit

											mit dem Gedanken, wir hätten keine Macht
die Welt zu verändern.
											Wir vergessen, wir haben immer die Kraft,
das Leben eines Menschen zu verändern.
											Etwas verändern kann
nicht nur eine Gruppe von Menschen,
											sondern jeder.
											Sie müssen nicht warten,
bis jemand Ihnen sagt,
											dass Sie etwas verändern können.
											Fangen Sie einfach an.
											Fangen Sie an, zu tun, was Sie können,
mit dem, was Ihnen zur Verfügung steht,
											dort, wo Sie sind,
											und auf Ihre eigene Art und Weise.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											We don't have to be heroes,
											wear a uniform,
											call ourselves activists
											or get elected to participate.
											We just have to be brave enough to care.
									","
											Kahraman olmak,
											üniforma giymek,
											kendimize eylemci demek
											ya da katılımcı olarak seçilmek 
zorunda değiliz.
											Sadece umursayacak kadar cesur olmalıyız.
									","
											No tenemos que ser héroes,
											portar un uniforme,
											hacernos llamar activistas,
											o ser elegidos para participar.
											Solo tenemos que tener el valor de actuar
porque nos importa.
									","
											Wir müssen keine Helden sein,
											keine Uniform tragen,
											uns selbst Aktivisten nennen
											oder gewählt werden, um uns zu beteiligen.
											Wir müssen einfach genug Mut haben,
uns darum zu kümmern.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											Now, around the time Thelonious was born,
											I went to the birthday party
of a man named Gene Moretti.
											It was his 100th birthday,
											which means he lived in the United States
through the Depression, World War II,
											the struggle for workers' rights,
											the achievement
of a woman's right to vote,
											the Civil Rights Movement,
											a man on the moon, the Vietnam War
											and the election
of the first black president.
											I sat with him, and I said,
											""Gene, you have lived
in America for 100 years.
											Do you have any advice
during these current times?""
											He smiled and said to me simply, ""Yes.
											Be good to as many people as possible.""
											And as he danced with my mother,
											who is, by the way, half his age,
											in a room full of generations
of his family and hundreds of people,
											many of whom traveled thousands of miles
to be there to celebrate him,
											I realized that he had not
just given me advice,
											he had given me the first step
											that every single one of us
is capable of making
											if we want to create
a real, wholehearted impact
											on the world around us, right now.
									","
											Thelonious'un doğduğu sıralarda,
											Gene Moretti adlı bir adamın
doğum günü partisine gittim.
											100'üncü yaş günüydü,
											bu da demek oluyordu ki 
Ekonomik Krizi, II. Dünya Savaşı'nı,
											işçi hakları için olan mücadeleyi,
											kadınlara seçme
hakkının verilmesini,
											Sivil Haklar Hareketi'ni
											Ay'a çıkmış adamı, Vietnam Savaşı'nı
											ve ilk siyahi başkanın 
seçilmesini görmüştü.
											Yanına oturdum ve dedim ki:
											""Gene, sen Amerika'da yüz yıl yaşadın.
											İçinden geçtiğimiz zamanlar için 
hiç tavsiyen var mı?""
											Bana gülümsedi ve basitçe ""Evet,"" dedi.
											""Mümkün olduğu kadar
çok insana iyi davran.""
											Doğumgününü kutlamak için
											kilometrelerce yol katetmiş yüzlerce 
insan ve aile fertleriyle
											dolu bir odada
kendisinin yarı yaşında
											annemle dans ederken
											bana sadece tavsiye vermediğini 
fark ettim,
											bana çevremizdeki dünyada, 
tam şu anda
											gerçek ve samimi bir etki yapmak
istediğimizde
											her birimizin başarabileceği
ilk adımı vermişti.
									","
											Alrededor de la misma época
en que nació Theolonious,
											fui a una fiesta de cumpleaños
de un hombre llamado Gene Moretti.
											Cumplía 100 años,
											y había vivido en EE.UU.
											durante la Gran Depresión, 
la Segunda Guerra Mundial,
											la lucha por derechos laborales,
											el derecho a votar de la mujer,
la lucha por los derechos civiles,
											el hombre en la Luna,
la guerra de Vietnam,
											y la elección del primer presidente negro.
											Me senté con él y le dije:
											""Gene, has vivido 100 años en EE.UU.
											¿Tienes algún consejo
para estos tiempos?""
											Me sonrió y simplemente dijo: ""Sí.
											Sé bueno con tantas personas 
como te sea posible"".
											Y mientras bailaba con mi madre,
											que tiene por cierto la mitad de su edad,
											en un salón con varias generaciones
de parientes y cientos de personas,
											donde muchos habían viajado miles de kms
para estar allí celebrando con él,
											me di cuenta de que no solo
me había dado un consejo,
											sino que me enseñaba el primer paso
											que cada uno de nosotros puede dar
											si queremos crear
un impacto real y profundo
											en el mundo que ahora nos rodea.
									","
											Um die Zeit von Thelonious Geburt,
											war ich auf dem Geburtstag
eines Mannes namens Gene Moretti.
											Er wurde 100 Jahre alt,
											was bedeutete, er erlebte in den USA
die Depression, den 2. Weltkrieg,
											den Kampf um Arbeiterrechte,
											das Wahlrechts für Frauen,
											die Bürgerrechtsbewegung,
											die Mondlandung, den Vietnamkrieg
											und die Wahl des ersten
schwarzen Präsidenten.
											Ich saß neben ihm und sagte:
											""Gene, Sie leben
seit 100 Jahren in Amerika.
											Haben Sie irgendeinen Rat
für die heutige Zeit?""
											Er lächelte und sagte einfach:
											""Ja, man muss zu so vielen Menschen
wie nur möglich gut sein.""
											Als er mit meiner Mutter tanzte,
											die übrigens nur halb so alt ist wie er,
											im Zimmer mit allen seinen Nachfahren
und vielen Hundert Menschen,
											von denen viele Tausende Kilometer
anreisten, um ihn zu feiern,
											wurde mir klar, dass er mir
nicht nur einen Rat gegeben,
											sondern mir den ersten
Schritt gezeigt hatte,
											den jeder von uns machen kann,
											wenn er echten, tiefgreifenden Einfluss
											auf die Welt um uns herum nehmen will.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											""Be good to as many people as possible.""
									","
											""Mümkün olduğu kadar 
çok insana iyi davranın.""
									","
											""Sé bueno con tantas personas 
como te sea posible"".
									","
											""Sei gut zu so vielen Menschen
wie nur möglich.""
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Gracias.
									","
											Danke.
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaus)
									",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
"
","
","
","
",Want to change the world? Start by being brave enough to care,Cleo Wade,11:00,"poetry,art,language,life,communication,creativity,goal-setting,personal growth,humanity,motivation,identity,potential,relationships,society,spoken word,storytelling,social change,writing"
