en,es,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Race medicine also leaves
patients of color especially vulnerable
											to harmful biases and stereotypes.
											Black and Latino patients
are twice as likely
											to receive no pain medication as whites
											for the same painful long bone fractures
											because of stereotypes
											that black and brown people
feel less pain,
											exaggerate their pain,
											and are predisposed to drug addiction.
									","
											La medicina racial expone también
a los pacientes de color
											a sesgos y estereotipos dañinos.
											Los pacientes negros y latinos
tienen el doble de probabilidad
											de no recibir calmantes que los blancos
											por las mismas fracturas dolorosas
de huesos largos,
											por causa del estereotipo
											de que las personas negras y marrones
sienten menos dolor,
											exageran su dolor,
											y tienen predisposición
a la adicción a fármacos.
									","
											Ce type de médecine a un impact négatif
sur les personnes de couleur
											en les rendant victimes des 
stéréotypes et des a priori.
											Les patients noirs et latinos
reçoivent deux fois moins
											de médicaments 
anti-douleur que les patients blancs
											pour des fractures identiques
											en raison de stéréotypes selon lesquels
											les personnes noires ou mates
ressentent moins la douleur,
											exagèrent leur douleur
											et sont prédisposées à l'addiction.
									","
											verglichen mit weißen Patienten,
keine Schmerzmittel zu erhalten,
											für die gleichen, langen
und schmerzhaften Knochenbrüche.
											Der Grund sind Stereotypen, die besagen,
											dass Schwarze und Dunkelhäutige 
weniger Schmerz fühlen,
											ihre Empfindlichkeit hochspielen
											und anfällig für Drogensucht sind.

											Die Food and Drug Administration
hat dieser rassenspezifischer Medizin
											sogar zugestimmt.
											Es gibt eine Pille namens BiDil,

											um Herzversagen bei selbstidentifizierten
afroamerikanischen Patienten zu behandeln.
									","
											Irksal tıp, hastaları 
renklerine göre ayırarak
											ön yargılara ve basmakalıp 
düşüncelere maruz bırakıyor.
											Siyah ve Latin hastalar kemik kırıklarında
											beyaz hastalara oranla
											daha az acı hissediyor.
											Çünkü, yaygın düşünceler
											siyah ve kahverengi insanların acıyı
daha az hissetiği,
											ağrılarını abarttıkları
											ve uyuşturucu bağımlılığına
meyilli olduklarıdır.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											The Food and Drug Administration has even
approved a race-specific medicine.
											It's a pill called BiDil
											to treat heart failure in self-identified
African-American patients.
											A cardiologist developed this drug
without regard to race or genetics,
											but it became convenient
											for commercial reasons
											to market the drug to black patients.
											The FDA then allowed
											the company, the drug company,
											to test the efficacy in a clinical trial
											that only included
African-American subjects.
											It speculated
											that race stood in as a proxy
for some unknown genetic factor
											that affects heart disease
											or response to drugs.
											But think about
the dangerous message it sent,
											that black people's bodies
are so substandard,
											a drug tested in them
											is not guaranteed
to work in other patients.
									","
											La Administración de Alimentos y Drogas
aprobó un fármaco específico para la raza.
											Es una píldora llamada BiDil
											para tratar la insuficiencia cardíaca
en pacientes autoidentificados como afro.
											Un cardiólogo desarrolló el fármaco
sin distinción genética o de raza,
											pero se volvió conveniente
											por razones comerciales
											comercializar el medicamento
para pacientes negros.
											La FDA luego permitió
											que la compañía farmacéutica
											probase la eficacia en ensayos clínicos
											que solo incluyeron a sujetos
afroestadounidenses.
											Se especuló
											con que la raza actuara de intermediario
para algún factor genético desconocido
											que afecta la enfermedad cardíaca
											o la respuesta al fármaco.
											Pero piensen en el mensaje
peligroso que envía:
											que los cuerpos de las personas negras
son tan deficientes
											que un medicamento probado en ellos
											no es garantía de que funcione
en otros pacientes.
									","
											La Food and Drug Administration
a même approuvé un médicament
											spécifique à l'origine appelé BiDil
											pour traiter les insuffisances cardiaques
des patients ayant indiqué être noirs.
											Un cardiologue a développé ce médicament 
sans penser à l'origine ni à la génétique
											mais c'est devenu très pratique
											pour des raisons commerciales
											de vendre ce médicament
aux patients noirs.
											La FDA a ensuite autorisé
											la société pharmaceutique
											à tester l'efficacité du médicament
											dans une étude ciblée
sur des sujets afro-américains.
											Selon cette étude,
											l'origine ethnique est un indicateur
d'un facteur génétique inconnu
											qui affecte les cardiopathies
											ou les réponses à un traitement.
											Mais pensons plutôt
au message dangereux qu'elle envoie :
											le corps d'une personne noire
est si peu important
											qu'un médicament testé
											sur une personne noire pourrait
ne pas marcher sur un autre patient.
									","
											Ein Kardiologe hat dieses Mittel
ungeachtet der Rasse
											oder Genetik entwickelt,
einfach weil es praktisch wurde,
											das Mittel, aus kommerziellen Gründen,
											an schwarze Patienten zu verkaufen.
											Die FDA erlaubte es dem Unternehmen,
also dem Arzneimittelhersteller,
											die Wirksamkeit in einer
klinischen Studie zu testen,
											die nur afroamerikanische
Testpersonen umfasst.
											Diese Studie mutmaßte,
Rassenzugehörigkeit stehe
											stellvertretend für einen
unbekannten genetischen Faktor,
											der Herzerkrankungen

											oder Arzneimittelreaktionen betrifft.
											Aber denken Sie
an die gefährliche Botschaft,
											die vermittelt wird;
											dass die Körper von Schwarzen
so minderwertig sind,
											dass ein an ihnen getestetes Mittel,
											nicht garantiert
bei anderen Patienten wirkt.
											Letzten Endes versagte
das Marketingkonzept des Herstellers.
											Zum Einen waren schwarze Patienten
verständlicherweise misstrauisch,
											ein Mittel zu nehmen,
das nur für Schwarze war.
											Eine ältere schwarze Frau stand in
einer Gemeindeversammlung auf
									","
											Gıda ve İlaçlar Bakanlığı
ırka özel ilaç üretmiştir:
											BiDil diye adlandırılan bu ilaç,
											Afro-Amerikan hastalarda kalp
yetmezliğini tedavi etmektedir.
											Kardiyolojist, bu ilacı genetik
ya da ırksal faktörleri
											göz önünde bulundurmadan,
sadece yaygın
											ticari nedenlere dayandırarak,
											siyahi hastalar için üretmiştir.
											Bakanlık,
											ilaç şirketinin bu ilacı
											sadece Afro-Amerikan hastalar üzerinde
											denemesine izin vermiştir.
											Bu spekülasyona göre,
											ırksal özellikler,
kalp rahatsızlıklarını etkileyen
											ya da alınacak ilaca karar veren
											yetkili durumuna gelmiştir.
											Gönderilmek istenen 
tehlikeli mesaja bir bakın,
											siyah insanların bedenleri
standartların o kadar altında ki,
											üstlerinde denenen ilaçların
											diğer hastalarda işe yarayacağı 
garanti edilemiyor.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											In the end, the drug company's
marketing scheme failed.
											For one thing, black patients
were understandably wary
											of using a drug just for black people.
											One elderly black woman stood up
in a community meeting and shouted,
											""Give me what the white
people are taking!""
									","
											Al final, falló el esquema de
comercialización de la farmacéutica.
											Por un lado, los pacientes negros
tomaron recaudos comprensibles
											en usar fármacos solo para negros.
											Una mujer negra de edad avanzada
en una reunión de la comunidad gritó:
											""¡Denme lo que toman los blancos!""
									","
											Au final, les déclarations marketing
de la société n'ont pas abouti.
											D'une part, les patients noirs
se sont beaucoup méfiés
											d'un médicament 
destiné uniquement aux Noirs.
											Pendant une réunion,
une femme noire âgée s'est écriée :
											« Donnez-moi donc
ce que prennent les Blancs ! »
									","
											und schrie: “Gebt mir,
was die Weißen nehmen!”
											(Gelächter)

											Wenn Sie rassenspezifische Medizin
überraschend finden,
											warten Sie, bis Sie erfahren,

											dass viele Ärzte in den USA
									","
											Sonunda, ilaç şirketinin pazarlama 
tekniği başarısız oldu.
											Siyahi hastalar sadece 
onlar için üretilen
											ilaçları kullanırken 
temkinli davranıyorlardı.
											Yaşlı bir siyahi kadın toplantı 
sırasında bağırmaya başladı,
											""Beyazlara ne veriyorsanız 
ben de ondan istiyorum!""
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											immer noch eine aktualisierte Version
									","
											(Gülüşmeler)
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											And if you find race-specific
medicine surprising,
											wait until you learn
											that many doctors in the United States
											still use an updated version
											of a diagnostic tool
											that was developed by a physician
during the slavery era,
											a diagnostic tool that is tightly linked
											to justifications for slavery.
									","
											Y si les sorprende la medicina
específica por raza,
											esperen a saber
											que muchos médicos en Estados Unidos
											todavía usan una versión actualizada
											de una herramienta de diagnóstico
											desarrollada por un médico
durante la esclavitud,
											una herramienta de diagnóstico
levemente vinculada
											a justificar la esclavitud.
									","
											Si la pratique de la médecine 
selon l'origine vous surprend,
											que penser donc du fait
											que de nombreux docteurs américains
											utilisent toujours une version actualisée
											d'un outil de diagnostic
											conçu par un médecin 
au temps de l'esclavage,
											un outil étroitement lié
											aux justifications de l'esclavage.
									","
											eines diagnostischen Mittels benutzen,

											das von einem Arzt während
der Sklavenzeit entwickelt wurde,
											ein Mittel, das eng mit Rechtfertigungen
von Sklaverei verknüpft ist.
											Dr. Samuel Cartwright graduierte
											von der University of Pennsylvania
Medical School.
											Er praktizierte im tiefen Süden
											vor dem Ausbruch
des US-amerikanischen Bürgerkriegs
											und galt als Experte der damals
sogenannten “Neger-Medizin”.
											Er brachte das Rassenkonzept
der Krankheit voran,
									","
											Eğer ırka özel bir ilaç
görürseniz şaşırmayın,
											öğrenene kadar bekleyin.
											Amerika'da birçok doktor,
											kölelik döneminde üretilmiş

											bu ilaçların
											geliştirilmiş sürümünü kullanmaktadır.
											Bu ilaçlar,
											köleliğin kanıtıdır.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Dr. Samuel Cartwright graduated
											from the University
of Pennsylvania Medical School.
											He practiced in the Deep South
before the Civil War,
											and he was a well-known expert
on what was then called ""Negro medicine.""
											He promoted the racial concept of disease,
											that people of different races
suffer from different diseases
											and experience
common diseases differently.
											Cartwright argued in the 1850s
											that slavery was beneficial
for black people
											for medical reasons.
											He claimed that because black people
have lower lung capacity than whites,
											forced labor was good for them.
											He wrote in a medical journal,
											""It is the red vital blood
sent to the brain
											that liberates their minds
when under the white man's control,
											and it is the want of sufficiency
of red vital blood
											that chains their minds to ignorance
and barbarism when in freedom.""
											To support this theory,
Cartwright helped to perfect
											a medical device for measuring breathing
called the spirometer
											to show the presumed deficiency
in black people's lungs.
									","
											El Dr. Samuel Cartwright se graduó
											en la Facultad de Medicina de
la Universidad de Pensilvania.
											Hizo prácticas en el sur profundo
antes de la Guerra Civil,
											y era un conocido experto en lo que
entonces se llamó ""medicina de negros"".
											Él promovió el concepto
de enfermedad racial,
											que las personas de distintas razas
padecen enfermedades diferentes
											y atraviesan enfermedades comunes
de manera diferente.
											Cartwright argumentaba en los años 1850
											que la esclavitud era beneficiosa
para las personas negras
											por razones médicas.
											Afirmaba que como los negros tenían
menor capacidad pulmonar que los blancos,
											el trabajo forzado era bueno para ellos.
											Escribió en una revista médica:
											""Es la vital sangre roja
que se envía al cerebro
											la que libera sus mentes cuando
están bajo el control del blanco,
											y es la falta de suficiencia
de vital sangre roja
											lo que encadena sus mentes a la
ignorancia y la barbarie en libertad"".
											Para sostener esta teoría,
Cartwright ayudó a perfeccionar
											un dispositivo médico para medir
la respiración, llamado espirómetro,
											para mostrar la presunta deficiencia
en los pulmones de los negros.
									","
											Dr Samuel Cartwright
											a obtenu son diplôme de médecine
à l'Université de Pennsylvanie.
											Il était médecin dans le sud 
des États-Unis avant la guerre civile,
											et c'était un expert reconnu de 
ce qu'on appelait la « Negro médecine ».
											Il a mis en avant le concept
de l'origine dans la maladie,
											que les personnes d'origines différentes
avaient différentes maladies
											et ne souffraient pas de la
même façon d'une même maladie.
											Dans les années 1850, 
Dr Cartwright déclarait
											que l'esclavage était bénéfique
pour les personnes noires
											pour des raisons médicales.
											Il affirmait que les Noirs avaient 
des fonctions respiratoires plus faibles
											et que le travail forcé 
leur était donc bénéfique.
											Il a écrit dans un journal de médecine :
											« C'est le sang rouge
et vital envoyé au cerveau
											qui libère leur esprit
lorsqu'ils sont sous le joug des Blancs,
											et c'est le désir 
de ce sang rouge vital
											qui enchaîne leur esprit à l'ignorance
et la barbarie lorsqu'ils sont libres. »
											Pour appuyer sa théorie,
Dr Cartwright a contribué
											à créer un appareil médical
pour mesurer la respiration, le spiromètre
											pour prouver la soi-disant
faiblesse respiratoire des Noirs.
									","
											dass Menschen unterschiedlicher Rassen
											an unterschiedlichen Krankheiten litten
											und gängige Krankheiten
unterschiedlich erlebten.
											Cartwright argumentierte in den 1850ern,

											Sklaverei sei vorteilhaft für Schwarze,
											aus medizinischen Gründen.

											Er behauptete, da Schwarze
											eine geringere Lungenkapazität
als Weiße hätten,
											sei Zwangsarbeit gut für sie.
											Er schrieb in einer
medizinischen Zeitschrift:
											“Es ist das rote, vitale Blut,
das zum Gehirn befördert wird,
											das ihren Geist befreit, wenn sie unter
der Kontrolle des weißen Mannes sind,
											und es ist der Bedarf
an genügend rotem, vitalen Blut,
											der ihren Geist an Unkenntnis
und Barbarei kettet, wenn sie frei sind.”
											Um diese Theorie zu stützen,
half Cartwright,
											einen medizinischen Apparat
zu perfektionieren, der die Atmung maß,
											Spirometer genannt.
											Damit sollte das vermutete Defizit
der Lungen von Schwarzen gezeigt werden.
											Heute bestätigen Ärzte immer noch
Cartwrights Behauptung,
											dass Schwarze als Rasse

											eine geringere Lungenkapazität
als Weiße haben.
											Einige benutzen sogar
ein modernes Spirometer,
											das tatsächlich einen Knopf
namens “Rasse” hat,
									","
											Pensilvanya Tıp Fakültesi mezunu

											Dr. Samuel Cartwright,
											İç Savaş'tan önce iç Güney
eyaletlerinde çalışmış
											ve ""Zenci tıbbı"" olarak adlandırılan 
dalda tanınan bir uzmandır.
											O, hastalıklara ırksal yaklaşımı açıkladı
											ve farklı ırkların farklı
hastalıklara sahip olduğunu,
											yaygın hastalıkları farklı şekilde
deneyimlediğini açıkladı.
											Cartwright, 1850'lerde köleliğin
											siyah insanlar için tıbbi açıdan
											faydalı olduğunu savundu.
											Siyahların akciğer kapasiteleri,
beyazlardan az olduğu için
											zorunlu çalışmanın 
onlara iyi geldiğini açıkladı.
											Tıbbi bir makale yazdı,
											""Beyaz adamların kontrolünde
											kan beyne gönderildiğinde,
onu özgürleştirir,
											bu özgürlük anında barbarlık
											ve cehaleti en üst seviyeye çıkartır.""
											Bu teoriyi desteklemek için Cartwright,
											siyah insanların akciğerlerindeki
eksikliği göstermek için


											spirometre denilen bir cihaz geliştirdi.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Today, doctors still
uphold Cartwright's claim
											the black people as a race
											have lower lung capacity
than white people.
											Some even use a modern day spirometer
											that actually has a button labeled ""race""
											so the machine adjusts the measurement
											for each patient
according to his or her race.
											It's a well-known function
called ""correcting for race.""
									","
											Hoy, los médicos todavía confirman
la alegación de Cartwright
											de que los negros, como raza,
											tienen menor capacidad pulmonar
que los blancos.
											Algunos incluso usan
un espirómetro modernizado
											que en realidad tiene un botón
con la etiqueta ""raza""
											para ajustar la máquina a la medición
											para cada paciente, según su raza.
											Es una función bien conocida
llamada ""corrección por raza"".
									","
											Aujourd'hui, les docteurs
maintiennent encore la théorie
											selon laquelle le peuple noir
											a des fonctions respiratoires
plus faibles que le peuple blanc.
											Certains utilisent même 
un spiromètre moderne
											qui possède un bouton intitulé « Race »
											qui permet à la machine
d'ajuster le résultat
											pour chaque patient
selon son origine ethnique.
											On appelle cette fonction 
« corriger selon la race ».
									","
											sodass die Maschine die Messung
für jeden Patienten anpasst,
											gemäß seiner oder ihrer Rasse.

											Das ist eine bekannte Funktion
namens “Rassenkorrektur”.
											Das Problem mit Rassenmedizin
reicht weit über Fehldiagnosen hinaus.
											Ihr Fokus auf angeborene
Rassenunterschiede bei Krankheiten
											zerstreut die Aufmerksamkeit
und Ressourcen
											der sozialen Bestimmungsfaktoren,

											die erschreckende Rassenunterschiede
bei der Gesundheit verursachen:
									","
											Bugün, doktorlar Claim'in
yaklaşımını sürdürüyorlar,
											siyah insanlar ırksal olarak
											beyazlardan daha az 
akciğer kapasitesine sahiptir.
											Bazıları üzerinde ""ırk"" yazan
											buton bulunan spirometreleri kullanıyor.
											Bu yüzden, makine her hastayı
											ırkına göre değerlendirmektedir.
											""Irka göre düzeltme"" bilinen
bir özeliktir.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											The problem with race medicine
extends far beyond misdiagnosing patients.
											Its focus on innate
racial differences in disease
											diverts attention and resources
											from the social determinants
											that cause appalling
racial gaps in health:
											lack of access
to high-quality medical care;
											food deserts in poor neighborhoods;
											exposure to environmental toxins;
											high rates of incarceration;
											and experiencing the stress
of racial discrimination.
									","
											El problema de la medicina racial va
mucho más allá del diagnóstico erróneo.
											Hace hincapié en diferencias
raciales innatas en la enfermedad,
											distrae la atención y los recursos
											de los determinantes sociales
											que causan brechas raciales
atroces en la salud:
											la falta de acceso a la atención
médica de alta calidad;
											desiertos de alimentos
en los barrios pobres;
											exposición a toxinas ambientales;
											altas tasas de encarcelamiento;
											y pasar por el estrés de
la discriminación racial.
									","
											Le problème de ce type de médecine
va bien au-delà des mauvais diagnostics.
											En se focalisant sur les différences
innées des personnes face à la maladie,
											ce type de médecine 
détourne l'attention et les ressources
											des déterminants sociaux
											qui causent des écarts consternants
dans le monde de la santé :
											peu d'accès à des centres
de soin de qualité,
											déserts alimentaires 
dans les quartiers défavorisés,
											exposition aux toxines
dans l'environnement,
											taux élevé d'incarcération
											et enfin, subir le stress
lié aux discriminations raciales.
									","
											fehlender Zugang zu hochwertiger
medizinischer Versorgung,
											Nahrungswüsten in armen Nachbarschaften,

											Gefährdung durch Umweltgifte,

											hohe Inhaftierungsraten,

											und den Stress,
Rassendiskriminierung zu erleben.
											Sehen Sie, die Rasse stellt
keine biologische Kategorie dar,
											die diese Ungleichheiten natürlich,

											aufgrund von genetischen
Differenzen produziert.
											Rasse ist eine soziale Kategorie,

											die gewaltige biologische
Konsequenzen hat,
									","
											Irksal tıbbın problemi
yanlış tanı koymasıdır.
											Bu yöntem sadece ırksal
farklılıklara odaklanmaktadır,
											sosyal farklılıklardan kaynaklanan
											sağlık alanında oluşan
											ırksal farklılıkları göz ardı etmektedir:
											Kaliteli sağlık hizmetine ulaşamama,
											fakir ülkelerdeki açlık krizi,
											çevresel toksinlere maruz kalma,
											tutuklanma oranlarının çokluğu
											ve ırksal ayrımın yarattığı stres.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											You see, race is not a biological category
											that naturally produces
these health disparities
											because of genetic difference.
											Race is a social category
											that has staggering
biological consequences,
											but because of the impact
of social inequality on people's health.
											Yet race medicine pretends
the answer to these gaps in health
											can be found in a race-specific pill.
											It's much easier and more lucrative
											to market a technological fix
											for these gaps in health
											than to deal with the structural
inequities that produce them.
									","
											Ya ven, la raza no es
una categoría biológica
											que produce de manera natural
estas disparidades en la salud
											debido a diferencias genéticas.
											La raza es una categoría social
											que tiene consecuencias
biológicas asombrosas,
											pero debido al impacto de la inequidad
social en la salud de las personas.
											Y la medicina racial finge que la
respuesta a estas brechas en la salud
											puede encontrarse en una píldora
específica para la raza.
											Es mucho más fácil y mucho más lucrativo
											comercializar una cura tecnológica
											para estas brechas en la salud
											que lidiar con las inequidades
estructurales que las producen.
									","
											L'origine ethnique n'est pas
une catégorie biologique
											qui crée naturellement
ces écarts de santé
											en raison de différences génétiques.
											L'origine est une catégorie sociale
											qui a des conséquences
biologiques stupéfiantes
											à cause de l'impact
des inégalités sociales sur la santé.
											Mais la médecine basée sur l'origine
prétend répondre à ces écarts
											grâce à une simple pilule.
											Il est bien plus facile 
et plus rentable aussi
											de vendre une solution technologique
											pour ces écarts dans la santé
											que de s'attaquer aux inégalités
structurelles qui les produisent.
									","
											aufgrund der Auswirkung
von sozialer Ungleichheit
											auf die menschliche Gesundheit.
											Trotzdem tut die Rassenmedizin so,
											als ob die Antwort auf diese
gesundheitlichen Unterschiede
											in einer rassenspezifischen Pille
gefunden werden kann.
											Es ist viel einfacher und lukrativer,

											eine technologische Lösung zu vermarkten,
											für diese gesundheitlichen Unterschiede,
											als sich mit den strukturellen
Benachteiligungen zu befassen,
											die diese erzeugen.
											Ich möchte die Rassenmedizin
so leidenschaftlich beenden,
											nicht nur, weil das
schlechte Praktiken sind.
											Ich bin auch auf dieser Mission,

											weil die Art, wie Ärzte
Medizin praktizieren,
											weiterhin eine falsche
und schädliche Sicht
											auf die Menschheit befördert.
									","
											Gördüğünüz gibi, ırk
biyolojik bir sınıflandırma değil,
											genetik farklılıklardan oluşan 
sağlık eşitsizliklerinin
											doğal bir sonucudur.
											Irk, biyolojik nedenlere dayandırılan
											insan sağlığının sosyal eşitsizliğinden
											kaynaklanan sosyal bir sınıflandırmadır.
											Irka özel ilaçların üretimiyle
sağlık alanındaki bu eksiklikler
											doldurulmaya çalışılıyor.
											Teknolojik bir tedaviyi pazara sunmak,
											sağlık alanındaki bu eşitsizlikle
											sosyal açıdan başa çıkmaktan
											daha kolay görünüyor.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
