											¿No sabían lo que estaba ocurriendo?
											Por supuesto, pero si vieran la abrumadora pobreza
											que hay en algunas partes del mundo
											no es una cuestión de — dejemos este árbol para mañana.
											Sino de ""¿Cómo alimentaré a mi familia hoy?
											Tal vez pueda obtener unos pocos dólares por este último árbol
											y con eso podremos seguir un poco más,
											y después rezaremos para que algo suceda
											que nos salve del inevitable final"".
											Esta es una imagen bastante desalentadora
											Lo único que tenemos, que nos hace tan diferentes
											de los chimpancés o de otras criaturas,
											es este sofisticado lenguaje —
											un lenguaje con el que podemos decirle a los niños
											sobre cosas que no están ahí.
											Podemos hablar sobre el pasado distante, planear hacia el futuro distante,
											discutir ideas unos con otros,
											para que las ideas crezcan mediante la sabiduría acumulada de un grupo.
											Podemos hacerlo hablando entre nosotros,
											podemos hacerlo mediante el video, podemos hacerlo mediante la palabra escrita.
											Y estamos abusando de este grandioso poder que tenemos para ser sabios administradores,
											y estamos destruyendo el mundo.
											En el mundo desarrollado, de cierta forma, es peor,
											porque podemos fácilmente saber
											la estupidez de lo que estamos haciendo.
											Saben, estamos trayendo bebés
											a un mundo donde, en muchos lugares, el agua los está matando.
											Y el aire los daña, y la comida que se cultiva
											en las tierras contaminadas los envenena.
											Y eso no sólo en el lejano mundo subdesarrollado, eso ocurre en todas partes.
											¿Sabían que todos tenemos como 50 químicos
											en nuestros cuerpos que no estaban hace unos 50 años?
											Y muchas de estas enfermedades, como el asma
											y algunos tipos de cáncer, se han incrementado
											en lugares donde nuestros asquerosos desechos tóxicos se tiran.
											Nos estamos dañando a nosotros mismos en todo el mundo,
											así como estamos dañando a los animales y a la naturaleza misma.
											La Madre Naturaleza, que nos hizo ser.
											La Madre Naturaleza, donde creo que debemos pasar más tiempo,
											donde hay árboles, flores y aves
											para nuestro buen desarrollo psicológico.
											Y aún así, hay cientos y cientos de niños
											en el mundo desarrollado, quienes nunca han visto la naturaleza,
											porque han crecido en el cemento
											y todo lo que conocen es la realidad virtual,
											sin oportunidades de ir y echarse al sol,
											o en el bosque, con las moteadas pintas de sol
											que bajan de los altos doseles.
											Mientras viajaba por el mundo, saben,
											tuve que dejar la selva — que es donde me encanta estar.
											Tuve que dejar a esos fascinantes chimpancés
											para que mis estudiantes y el equipo continuaran estudiando
											porque, al descubrir que se habían reducido de unos dos millones
											hace 100 años hasta unos 150,000 ahora,
											supe que tenía que abandonar la selva para hacer lo que pudiera
											para despertar la conciencia en todo el mundo.
											Y mientras más platicaba sobre la grave situación de los chimpancés,
											más me daba cuenta del hecho de que todo está interconectado,
											y que los problemas del mundo en vías de desarrollo
											frecuentemente se derivan de la avaricia del mundo desarrollado,
											y que todo se estaba uniendo y siendo — sinsentido,
											en ""sentido"" está la esperanza, dicen — está siendo un sinsentido.
											¿Cómo lo podemos hacer?
											Alguien dijo eso ayer,
											y mientras viajaba porel mundo, me reuní con jóvenes que habían perdido la esperanza.
											se sentían desesperados,
											ellos decían ""bueno, no importa lo que hagamos,
											comer, beber y ser alegres, ya que mañana moriremos.
											ya no hay esperanza — es lo que siempre nos dicen los medios.""
											Y luego conocí a algunos que estaban enojados,
											y el enojo puede convertirse en violencia,
											y todos estamos familiarizados con eso.
											Tengo tres nietecitos,
											y cuando alguno de estos estudiantes me dice
											en el bachillerato o en la universidad, me dicen, ""Estamos enojados,""
											o ""Hemos perdido la esperanza, porque sentimos
											que ustedes han comprometido nuestro futuro, y no hay nada que podamos hacer al respecto.""
											Y vi los ojos de mis nietecitos,
											y pienso en lo mucho que hemos dañado este planeta desde que yo tenía su edad.
											Siento esta profunda vergüenza, y por eso en 1991 en Tanzania,
											empecé un programa llamado Roots and Shoots [Raíces y Brotes].
											Hay folletos afuera por todas partes,
											y si cualquiera de ustedes tiene algo que ver con los niños y les importa su futuro,
											les ruego que tomen uno.
											Roots and Shoots es un programa para la esperanza.
											Roots [Raíces] crea una base firme.
											Shoots [los Brotes] se ven pequeños,
											pero para alcanzar el sol pueden romper paredes de ladrillo.
											Vean la pared como los problemas
											que hemos provocado en este planeta.
											Entonces, ven, este es un mensaje de esperanza.
											Cientos y miles de jóvenes en todo el mundo
											pueden atravesarlas, y pueden hacer de éste un mundo mejor.
											Y el mensaje más importante de Roots and Shoots
											es que cada individuo hace la diferencia.
											Cada individuo tiene una tarea que realizar.
											Cada uno de nosotros impactamos el mundo a nuestro alrededor cada día,
											y ustedes científicos, saben que de hecho no pueden —
											aún si se quedan todo el día en cama, están respirando oxígeno
											y liberando CO2, y probablemente van al baño,
											y cosas como esas.
											Están haciendo una diferencia en el mundo.
											Entonces, el programa Roots and Shoots
											involucra a la juventud en tres tipos de proyectos.
											Y éstos son proyectos que hacen el mundo a su alrededor un mejor lugar.
											Un proyecto para enseñar a cuidar y preocuparse por su propia comunidad humana.
											Uno para animales, incluyendo animales domésticos — y debo decir,
											aprendí todo lo que sé sobre comportamiento animal
											aún antes de ir a Gombe y los chimpancés, de mi perro, Rusty,
											que fue mi compañero de la infancia.
											Y el tercer tipo de proyecto, algo por el medio ambiente local.
											Lo que hacen los niños depende, primero, de su edad.
											Y ahora vamos desde pre-escolar hasta la universidad.
											dependerá si están en un área urbana o rural.
											Dependerá si tienen recursos o son pobres.
											Dependerá de qué parte, digamos, de EEUU estén.
											Ahora estamos en todos los estados, y los problemas en Florida
											son diferentes a los problemas en Nueva York
											Dependerá de en qué país estén —
											y ya estamos en más de 60 países, con unos 5,000 grupos activos —
											y oigo de grupos en todos lados sobre los que nunca
											había escuchado antes, porque los niños están tomando el programa
											y esparciéndolo ellos mismos.
											¿Por qué?
											Porque creen en el programa,
											y son quienes deciden lo que harán.
											No es algo que les dicen sus padres,
											o sus maestros.
											Eso es efectivo, pero si deciden por sí mismos,
											""Queremos limpiar este río
											y hacer que vuelvan los peces.
											Queremos limpiar los tóxicos del suelo
											de esta zona y tener un jardín orgánico.
											Queremos pasar tiempo con las personas mayores
											y escuchar y grabar sus historias.
											Queremos trabajar en un refugio canino.
											Queremos aprender sobre los animales. queremos...""
											Saben, esto sigue y sigue, y esto me da esperanza.
											Cuando viajo alrededor del mundo 300 días al año,
											en todas partes hay un grupo de diferentes edades de Roots and Shoots.
											En todas partes hay niños con ojos brillantes diciendo,
											""Mira la diferencia que hemos hecho.""
											Y ahora entra en juego la nueva tecnología,
											porque con esta nueva forma de comunicarse electrónicamente
											estos chicos pueden comunicarse entre sí alrededor del mundo.
											Y si a alguien le interesa ayudarnos, tenemos muchas ideas
											pero necesitamos ayuda — necesitamos ayuda para crear el tipo de sistema adecuado
											que ayudará a estos jóvenes a comunicar su emoción.
											Pero también, y esto es importante, a comunicar su desesperación,
											para decir, ""Hemos intentado esto y no funciona, ¿qué debemos hacer?""
											Y luego, quién lo diría, está este otro grupo respondiéndole a estos niños
											que podrían estar en EEUU, o tal vez sea un grupo en Israel,
											diciendo ""Sí, se equivocaron un poco. Así es como debe hacerse.""
											La filosofía es muy sencilla:
											No creemos en la violencia.
											No violencia, no bombas, no armas.
											Esa no es la forma de arreglar los problemas.
											La violencia conduce a la violencia, al menos desde mi punto de vista.
											Entonces ¿cómo lo resolvemos?
											Las herramientas para resolver los problemas son el conocimiento y la comprensión.
											Conocer los hechos, pero ver cómo es que caben en la situación general.
											Trabajo duro y persistencia — no rendirse—
											el amor y la compasión crean respeto hacia toda la vida.
											¿Cuántos minutos más? ¿Dos, uno?
											Chris Anderson: Uno — uno o dos.
											Jane goodall: Dos, dos, me tardaré dos.
											(Risas)
											¿Vendrán a sacarme a rastras?
											(Risas)
											Bueno — entonces, Roots and Shoots
											está empezando a cambiar la vida de los jóvenes.
											Es a lo que estoy dedicándole la mayor parte de mi energía.
											Y creo que un grupo como éste puede tener un impacto muy grande,
											no sólo porque pueden compartir la tecnología con nosotros,
											sino porque muchos de ustedes tienen niños.
											Y si toman este programa, y se lo dan a sus niños,
											tendrán una muy buena oportunidad para salir y hacer el bien,
											porque tienen padres como ustedes.
											Y está claro cuánto les importa
											intentar hacer de este mundo un mejor lugar.
											Es muy motivante.
											Pero los niños me preguntan —
											y esto no tomará más de dos minutos, lo prometo —
											los niños dicen, ""Dra. Jane, de verdad tiene esperanzas en el futuro?
											Usted viaja, ve que ocurren estas cosas horribles.""
											Primero, el cerebro humano — no necesito decir nada al respecto,
											Ahora que sabemos qué problemas hay en el mundo,
											mentes como las suyas están surgiendo para resorlver estos problemas.
											Y hemos hablado bastante al respecto.
											Segundo, la resiliencia de la naturaleza.
											Podemos destruir un río,
											y podemos volverlo a la vida.
											Podemos ver un área completa desolada,
											y podemos hacer que florezca nuevamente, con tiempo o un poco de ayuda.
											Y tercero, el último orador habló sobre — o el penúltimo,
											habló sobre el indomable espíritu humano.
											Estamos rodeados por las personas más maravillosas
											que hacen cosas que parecieran ser absolutamente imposibles.
											Nelson mandela — Tomé esta pieza de cal
											de la prisión Robben Island, donde trabajó por 27 años,
											y salió con tanta amargura, que pudo sacar a su gente
											del horror del apartheid sin un baño de sangre.
											Aún después del 11 de Septiembre — y yo estaba en Nueva york
											y sentí el miedo — sin embargo, había tanto valor humano,
											tanto amor y tanta compasión.
											Y entonces mientras recorría el país después de eso y luego de sentir el temor —
											el temor que estaba haciendo que la gente sintiera
											que no podrían preocuparse más sobre el ambiente
											para que no pareciera que no eran patriotas —
											y yo intentaba motivarlos,
											alguien vino con una cita de Mahatma Gandhi,
											""Si ves en retrospectiva la historia de la humanidad,
											verás que todos los regímenes malvados han sido superados por el bien.""
											Y justo después de eso una mujer me dio esta campanita,
											y quiero terminar con esta nota.
											Dijo, ""Si hablas sobre esperanza y paz, haz sonar esto.
											Esta campana está hecha con metal de una mina desactivada,
											de los campos de muerte de Pol Pot —
											uno de los regímenes más malvados de la historia —
											donde las personas ahora comienzan a recuperar sus vidas
											después de que este régimen ha caído"".
											Entonces, sí, hay esperanza, y ¿dónde está?
											¿Está ahí donde los políticos?
											Está en nuestras manos.
											En sus manos y en las mías
											y en las de nuestros niños.
											Realmente depende de nosotros.
											Somos nosotros quienes podemos hacer la diferencia.
											Si tenemos vidas en las que conscientemente
											dejamos la huella ecológica más ligera posible,
											si compramos las cosas que son éticas para nosotros
											y no compramos lo que no lo es,
											podemos cambiar el mundo de la noche a la mañana.
											Gracias.
									","
											Herkese günaydın. Kendimi- öncelikle son birkaç
											gündür burada olmak muhteşemdi.
											İkinci olarak, bu olağanüstü insan topluluğunu,
											yapılan bu inanılmaz konuşmaları,
											bir nevi sonuçlandırmak büyük bir onur.
											Duyduğum bazı şeylere birçok yönden
											uyum sağladığımı hissediyorum.
											Şöyle başladım- buraya doğrudan Ekvador'daki
											yoğun tropik yağmur ormanından geldim- oraya sadece
											uçakla gidebiliyordunuz- yüzlerinde boyalar ve
											başlıklarında papağan tüyleri olan
											yerel halkla beraberdim.
											İnsanların petrol şirketlerini ve sokakları, ormanlarından
											uzak tutmak için çabaladıkları yerdeydim.
											Temiz, kirletilmemiş bir dünyada, ormanın içerisinde
											kendi yaşam şekillerini oluşturmak
											için mücadele ediyorlar.
											Bana büyüleyici gelen ve burada TED'de konuştuklarımızla
											birebir uyan şey şu ki,
											bu yağmur ormanının tam ortasında bazı güneş panelleri vardı-
											Ekvador'un o bölgesinde ilk- ve bu esasen pompayla
											yukarıya su çıkarmak içindi,
											böylece kadınlar aşağı inmek zorunda kalmayacaktı.
											Su temizlenmişti; birçok bataryaları olduğu için
											çok fazla elektrik depolayabilmişlerdi.
											Bütün evler- ve sanırım bu küçük toplulukta
											sekiz ev vardı- her akşam yaklaşık yarım saatliğine
											ışığa sahip olabiliyordu.
											Ve bir de krallara yakışır şıklığı içinde, dizüstü bilgisayarıyla Şef vardı.
											(Gülüşmeler)
											Ve bu adam, dışardaymış; ama geri dönmüş,
											diyordu ki, ""Bilirsiniz, birden yepyeni bir çağa atladık ve
											50 sene önce beyaz adamdan haberimiz bile yoktu,
											şimdi ise dizüstü bilgisayarlarlayız,
											ve modern dünyadan öğrenmek istediğimiz bazı şeyler var.
											Sağlık hizmetlerini öğrenmek istiyoruz.
											Başka insanların ne yaptığını öğrenmek istiyoruz- bununla ilgileniyoruz.
											Ve başka diller öğrenmek istiyoruz.
											İngilizce, Fransızca ve belki de Çince bilmek istiyoruz,
											ve dil konusunda iyiyizdir.""
											İşte orada küçük dizüstü bilgisayarıyla birlikte,
											ama baskıların gücüne karşı koyuyor-
											Ekvador'un dış borçlarından kaynaklanan baskı-
											Dünya Bankası, IMF ve tabii ki ormanları sömürüp
											petrol çıkarmak isteyen insanların baskısına karşı koyuyor.
											Ve doğrudan oradan buraya geliyorum.
											Ama, tabii, benim gerçek uzmanlık alanım
											daha da başka bir medeniyet türünde.
											Ona gerçekten bir medeniyet diyemem.
											Başka bir yaşam şekli, başka bir var oluş.
											Daha önce konuşmuştuk- Wade Davis'in dünyadaki farklı
											kültürler ve insanlar hakkındaki harika konuşması-
											ama dünya sadece insanoğlundan oluşmuyor,
											başka hayvanlar da var.
											Ve ben de, dünyanın farklı yerlerinde hep yaptığım gibi,
											bu TED konferansına hayvan krallığının sesini getirmeyi teklif ediyorum.
											Sıklıkla sadece birkaç slayt ya da bir filmin parçasını görürüz; ama
											bu varlıkların bir şey ifade eden sesleri var.
											Size Tanzanya ormanlarından bir
											şempanze gibi selam vermek istiyorum-
											Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh!
											(Alkış)
											1960'dan beri Tanzanya'daki şempanzeleri inceliyorum.
											Bu süre zarfında, saha biyologlarının işlerini
											yapma şekillerini gerçekten değiştiren
											modern teknolojiler gelişti.
											Örneğin, ilk defa, birkaç sene önce,
											sadece küçük dışkı örnekleri toplayarak
											onları analiz ettirebildik- DNA profili çıkarttırabildik-
											böylece ilk defa, hangi erkek şempanzelerin
											tek tek hangi çocuğun babası olduğunu biliyoruz.
											Çünkü şempanzelerin son derece seçici olmayan bir çiftleşme topluluğu var.
											Bu yepyeni bir araştırma alanı açıyor.
											Ve biz GSI kullanıyoruz- coğrafi her neyse, GSI-
											şempanzelerin çeşitliliğini tayin etmek için.
											Bir de şey kullanıyoruz- çok fazla bu tür şeylere ilgi duymadığımı anlayabilirsiniz-
											ama uydu görüntüleri kullanıyoruz
											bölgedeki orman tahribine bakmak için.
											Ve tabii ki, kızılötesinde gelişmeler var,
											böylece hayvanları gece izleyebiliyorsunuz,
											ve video kaydetmek için ekipman var
											ve film kayıtları daha aydınlık ve daha iyi oluyor.
											Yani, birçok yönden ben 1960'da
											başladığımda yapamadığımız şeyleri bugün yapabiliyoruz.
											Özellikle şempanzeler ve büyük beyinli başka hayvanlar
											esaret altında incelendiği zaman
											modern teknoloji, insan olmayan bu hayvanlardaki
											daha üst düzey bilişi araştırmamıza yardımcı oluyor.
											Böylece bugün biliyoruz ki, ben başladığım zaman
											bilim tarafından tamamen imkansız olduğu düşünülen
											şeyleri yapma kapasitesine sahipler.
											Bence esaret altındaki şempanzelerden
											zihinsel performansta en yeteneklisi Japonya'daki Ai
											isminin anlamı aşk-
											ve onunla birlikte çalışan mükemmel derecede duyarlı bir partneri var.
											Bilgisayarını çok seviyor-
											büyük grubunu, akan suyunu, ağaçlarını
											her şeyi bırakır
											ve bu bilgisayarın başına oturmak için gelir-
											bir çocuk için bilgisayar oyunu nasılsa öyle, takılmış durumda.
											Bu arada 28 yaşında, ve bilgisayar ekranı ve dokunmatik ekranla
											çoğu insanın yapacağından daha hızlı şeyler yapıyor.
											Çok karmaşık işlemler yapıyor, ve bunlara girmeye zamanım yok,
											ama bu dişinin büyüleyici yönü şu ki,
											hata yapmayı sevmiyor.
											Eğer serisi kötüyse ve puanı iyi değilse,
											gelir ve uzanıp cama tıklar-
											çünkü bir kere daha yapmasını isteyen
											deneyciyi göremiyor.
											Ve konsantrasyonu- zaten 20 dakikadır
											yoğun bir şekilde konsantre olmuştu, ve şimdi hepsini baştan yapmak istiyor,
											sadece daha iyi yapmış olmanın memnuniyeti için.
											Ve yiyecek önemli değil- küçük bir ödül alıyor,
											her doğru cevap için bir kuru üzüm gibi-
											ama ona önceden söylerseniz karşılıksız da yapar.
											İşte böyle, bilgisayar kullanan bir şempanze.
											Şempanzeler, goriller, orangutanlar insan işaret dilini de öğreniyor.
											Ama mesele şu ki ben 1960'da ilk defa Gombe'deyken-
											çok iyi, çok canlı hatırlıyorum, sanki dün gibi-
											ilk seferinde, bitki örtüsünden geçerken,
											şempanzelerin çoğu hala benden kaçıyordu,
											gerçi bazıları biraz alışmıştı-
											ve beyaz karınca yığının üzerinde kambur duran büyük, karanlık bir şekil gördüm
											ve dürbünümle ona baktım.
											O, neyse ki, David Greybeard adını verdiğim bir yetişkin erkekti-
											ve bu arada, o zamanlar bilim bana şempanzelere isim vermemem gerektiğini söylüyordu
											hepsinin numaraları olmalıydı, bu daha bilimseldi.
											Her neyse, David Greybeard- ve gördüm ki
											küçük çimen parçaları koparıp onları
											yeraltındaki yuvalarından beyaz karıncalar avlamak için kullanıyordu.
											Ve sadece bu da değil- bazen de yaprakla kaplı bir dal alıp
											yaprakları soyuyordu.
											Belirli bir amaca uygun hale getirmek için bir nesneyi değiştirmek-
											alet yapmanın başlangıcı.
											Bunun bu kadar heyecan verici ve bu kadar büyük bir atılım
											olmasının sebebi, o zamanlar sadece ve sadece
											insanların alet yapıp kullandıklarının düşünülmesiydi.
											Ben okuldayken, biz insanoğlu, alet yapanlar olarak tanımlanıyorduk.
											Bu yüzden Louis Leakey, akıl hocam, bu haberi duyduğunda
											""Ah, şimdi insanoğlunu, aleti yeniden tanımlamalı ya da
											şempanzeleri insan kabul etmeliyiz."" dedi.
											(Gülüşmeler)
											Biliyoruz ki yalnızca Gombe'da, şempanzeler farklı nesneleri
											farklı amaçlar için dokuz farklı şekilde kullanıyorlar.
											Dahası, biliyoruz ki, şempanzelerin incelendiği
											Afrika'nın farklı yerlerinde, tamamen farklı
											alet kullanma adetleri var.
											Ve bu örüntüler bir nesilden diğerine gözlem, taklit
											ve alıştırma yoluyla geçiyor gibi gözüktüğü için-
											bu insan kültürünün bir tanımı.
											Başkalarının ve benim 40 yılın üzerinde şempanzeler
											ve başka büyük insansı maymunlar, ve benim deyişimle, karmaşık beyinli
											ve sosyal sistemli memeliler üzerinde yaptığımız
											araştırmalarda bulduğumuz şey,
											insanları hayvan krallığının geri kalanından
											ayıran çok da keskin bir çizgi olmadığı.
											O çok belirsiz bir çizgi.
											Bizim cehalet içinde insana özgü sandığımız şeyleri
											yapan hayvanlar olduğunu gördükçe daha da belirsizleşiyor.
											Şempanzeler- onların büyüleyici hayatlarını konuşacak kadar vaktimiz yok-
											ama beş sene boyunca annelerini emdikleri ve onunla uyudukları
											uzun bir çocukluk dönemleri var,
											ve sonra da üç, dört, beş senelik anneye
											duygusal bağımlılık dönemleri var, bir sonraki çocuk doğduğunda bile.
											O dönemde, davranış biçimlendirilebilirken öğrenmenin önemi-
											ve şempanze topluluğunda öğrenecek çok fazla şey var.
											Uzun dönemli şefkat, bu uzun çocukluk dönemi
											boyunca anneyle, kardeşlerle olan destekleyici
											bağları kuvvetlendiriyor ki,
											bu 60 seneye varabilen
											ömürleri boyunca devam ediyor.
											Aslında esaret altında 60 seneden uzun yaşayabiliyorlar,
											biz doğal ortamlarında şimdiye kadar sadece 40 sene inceledik.
											Ve şempanzelerin gerçek şefkat ve fedakarlığa muktedir olduklarını keşfediyoruz.
											Sözlü olmayan iletişimlerinde- ki bu çok zengin-
											farklı durumlarda kullandıkları birçok ses olduğunu keşfediyoruz,
											ama aynı zamanda dokunuyorlar, duruş alıyorlar, hareketler yapıyorlar,
											ve ne yapıyorlar?
											Öpüşüyorlar, sarılıyorlar, el ele tutuşuyorlar.
											Birbirlerinin sırtını sıvazlıyorlar, kabadayılık taslıyorlar, yumruklarını sallıyorlar-
											bizim yaptığımız türden şeyler-
											ve bunları aynı türden bağlamda yapıyorlar.
											Çok gelişmiş bir işbirlikleri var.
											Bazen avlanıyorlar- o kadar sık değil,
											ama avlandıkları zaman gelişmiş bir işbirliği gösteriyorlar,
											ve avı paylaşıyorlar.
											Bizdeki mutluluk, üzüntü, korku, umutsuzluğa benzer-
											belki bazen aynı şekilde- duygular gösteriyorlar.
											Fiziksel acının yanında zihinsel acıyı da biliyorlar.
											Ve bu şeylerden bazılarını size ispatlayacak
											bilgilerden bahsetmeye zamanım yok,
											şunu söyleyebilirim ki, en iyi üniversitelerde hayvanlarda duyguyu,
											kişiliği araştıran çok zeki öğrenciler var.
											Şempanzelerin ve bazı başka yaratıkların kendilerini
											aynada tanıyabildiklerini biliyoruz- başkasının karşıtı olarak kendileri.
											Mizah anlayışları var, ve bunlar önceden
											insanların ayrıcalıkları olarak düşünülen şeylerdi.
											Ama bu bize yeni bir itibarı öğretiyor- ve bu yeni itibar
											sadece şempanzeler için değil, ileri sürüyorum ki
											bu gezegeni paylatığımız bazı başka inanılmaz hayvanlar için de geçerli.
											Bir kez sadece bizim kişilikleri, zihinleri,
											hisleri olan varlıklar olmadığımızı
											kabul etmeye hazır olduğumuzda, bu gezegendeki
											başka birçok duygulu, zeki varlığı nasıl
											kötüye kullandığımızı düşünmeye başlıyoruz ve
											bu gerçekten derin bir utanç duygusuna neden olyuor, en azından benim için.
											Ve üzücü olan şey şu ki, bu şempanzeler-
											ki onlar belki de bize başka herhangi bir yaratıktan daha fazla alçakgönüllülük öğretti-
											vahşi doğada hızla yok oluyor.
											Bu odadaki herkesin çok iyi bildiği
											sebeplerden dolayı yok oluyorlar.
											Ormanların tahrip olması, daha fazla toğrağa ihtiyaç duyan insan nufüsunun büyümesi.
											Bazı kereste şirketleri tıraşlama kesime
											meraklı oldukarı için yok oluyorlar.
											Afrika'da kendi alanlarının tam ortasında yok oluyorlar
											çünkü büyük çokuluslu tomruk fabrikaları gelip yollar yaptı-
											Ekvador'da ve ormanların el değmemiş
											olduğu başka yerlerde yapmak istedikleri gibi-
											petrol ya da kereste çıkarmak için.
											Ve bu da Kongo havzasında ve dünyanın başka yerlerinde
											yabani hayvan eti ticareti olarak bilinen şeye yol açtı.
											Bu demek oluyor ki; insanlar yüzlerce, belki de binlerce yıldır
											o ormanlarda ya da doğal ortamları neyse orada,
											kendi dünyalarıyla uyum içinde yaşamış ve sadece kendileri ve aileleri
											için ihtiyaç duydukları kadar hayvan öldürmüş olsalar da-
											şimdi, aniden yollar yüzünden,
											avcılar kasabalardan içeri girebiliyor.
											Her şeyi vuruyorlar, hareket eden ve küçük bir fareden büyük olan her şeyi,
											ve güneşte kurutuyorlar ya da tütsülüyorlar.
											Ve şimdi taşıma araçları da olduğu için, onları tomruk ya da
											maden kamyonlarıyla sattıkları kasabalara taşıyorlar.
											Ve insanlar yabani hayvan etine, söylendiği şekliyle
											evcil etten daha fazla para ödüyorlar- kültürel olarak o tercih ediliyor.
											Bu sürdürülebilir değil, ve ormandaki devasa tomruk birlikleri
											et talep ediyor, o yüzden yüzlerce yıldır Kongo havzasında muhteşem
											yaşam şekillerini sürdürmüş olan Pigme avcıları
											şu anda yozlaşmış durumda.
											Onlara silahlar verildi, tomruk birlikleri için ateş edip para alıyorlar.
											Bağımlı oldukları hayvanların yanısıra,
											kültürleri yok ediliyor.
											Ve tomruk birliği yer değiştirdiği zaman, geriye hiçbir şey kalmıyor.
											İnsanın kültürel çeşitliliğinin yok oluşu hakkında konuşmuştuk,
											ve bunun oluşunu kendi gözlerimle gördüm.
											Ve Afrika'daki zalim tabloyu da- Afrika'yı seviyorum,
											ve biz Afrika'da ne görüyoruz?
											Ormanların tahrip olduğunu görüyoruz,
											çölün yayıldığını görüyoruz, kitlesel açlık görüyoruz,
											hastalık görüyoruz ve nüfusun, insanların yaşadıkları
											belli bir toprak parçası üzerinde o toprağın
											kaldırabileceğinden daha fazla arttığını görüyoruz
											ve bu insanlar, başka yerden yiyecek almak için çok fakirler.
											Dün bahsedilen insanlar, Paskalya Adası'nda
											kalan son ağaçlarını kesen insanlar- onlar aptal mıydı?
											Ne olduğunu bilmiyorlar mıydı?
											Elbette, ama eğer dünyanın bazı bölgelerindeki
											felce uğratan açlığı görmüşseniz, bu artık bir
											""ağacı yarına bırakalım"" meselesi değildir.
											""Bugün ailemi nasıl doyuracağım?
											Belki bu son ağaçtan bizi biraz daha idare edecek
											birkaç dolar alabilirim,
											ve sonra da bizi kaçınılmaz sondan kurtaracak
											bir şey olması için dua ederiz.""
											Yani, bu oldukça zalim bir tablo.
											Sahip olduğumuz tek şey, bizi şempanzelerden ve
											diğer yaşayan canlılardan bu kadar farklı kılan,
											bu gelişmiş konuşulan dildir-
											sayesinde çocuklara mevcut olmayan
											şeylerden bahsedebileceğimiz bir dil.
											Uzak geçmişten bahsedebilir, uzak geleceği planlayabilir,
											birbirimizle fikirler tartışabiliriz ki o fikirler
											bir grubun birikmiş bilgeliğinden gelişebilsin.
											Bunu birbirimizle konuşarak,
											video aracılığıyla, yazılı sözcükle yapabiliriz.
											Akıllı hizmetkarlar olmak için sahip olduğumuz bu büyük gücü
											kötüye kullanıyoruz ve dünyayı yok ediyoruz.
											Gelişmiş dünyada bu bir bakıma daha kötü,
											çünkü yaptığımız aptallığın bilgisine
											çok fazla erişimimiz var.
											Biliyor musunuz, dünyadaki birçok yerde suyun
											zehirlediği küçük bebekler dünyaya getiriyoruz.
											Ve hava onlara zarar veriyor, kirlenmiş
											arazide yetişmiş besin onları zehirliyor.
											Ve bu sadece uzaktaki gelişmekte olan dünyada değil, her yerde.
											Biliyor musunuz, vücudumuzda yaklaşık 50 sene önce sahip olmadığımız
											yaklaşık 50 çeşit kimyasal var.
											Ve astım gibi birçok hastalık ve belirli kanser türleri,
											bizim kirli zehirli atıklarımızın boşaltıldığı
											yerlerde artış gösteriyor.
											Dünyanın her yerinde kendimize ve aynı zamanda
											hayvanlara, doğanın kendisine zarar veriyoruz.
											Bizi var eden Doğa Ana.
											Zamanımı geçirmemiz gereken yer olduğuna inandığım,
											bizim fiziksel gelişmemiz için yararlı olan
											ağaçların, çiçeklerin ve kuşların olduğu Doğa Ana.
											Yine de, gelişmiş dünyada, beton içinde büyüdükleri ve
											bütün bildikleri sanal gerçeklik olduğu için
											doğayı hiç görmeyen, gidip güneşin altında ya da
											yukarıdaki gölgelikten gelen benekli
											güneş zerrelerinin altında yatma
											şansı olmadan büyüyen
											yüzlerce çocuk var.
											Dünyayı dolaşırken, bilirsiniz,
											ormanı terk etmek zorunda kaldım- orası olmayı sevdiğim yer.
											Bu büyüleyici şempanzeleri, öğrencilerimin ve
											alan ekibimin incelemeye devam etmesi için bırakmak zorunda kaldım
											çünkü, sayılarının 100 sene önce 2 milyondan
											bugün 150.000'e azaldığını öğrenince,
											dünya çapında farkındalık yaratmak için elimden geleni
											yapmak için ormanı terk etmem gerektiğini biliyordum.
											Ve şempanzelerin kötü durumundan daha fazla bahsettikçe,
											her şeyin birbirine bağlanmış olduğu gerçeğini fark ettim
											ve gelişmekte olan dünyanın sorunları,
											çoğunlukla gelişmiş dünyanın açgözlülüğünden kaynaklanıyordu ve
											her şey bir araya geliyordu, ve- bir anlam değil,
											umut anlamda yatar, dediniz- anlamsızlık oluşturuyordu.
											Nasıl yapabiliriz?
											Dün birisi bunu söyledi,
											ve ben seyahet ederken, umudunu yitirmiş genç insanlarla tanışıp durdum.
											Umutsuzluk hissediyorlardı,
											şöyle hissediyorlardı, ""Ne yaptığımızın önemi yok,
											yiyip, için mutlu oluruz, yarın öleceğimiz için.
											Her şey umutsuz- medya bize her zaman bunu söylüyor.""
											Bir de kızgın olanlarla tanıştım,
											ve kızgınlık şiddete dönüşebilir,
											ve hepimiz buna aşinayız.
											Ve benim üç küçük torunum var,
											ve bu öğrencilerden bazıları bana lisede ya da
											üniversitede ""Kızgınız"" ya da,
