en,tr,es,de,title,speaker,duration,tags
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											What I mean by radical truthfulness
and radical transparency
											is people needed to say
what they really believed
											and to see everything.
											And we literally
tape almost all conversations
											and let everybody see everything,
											because if we didn't do that,
											we couldn't really have
an idea meritocracy.
											In order to have an idea meritocracy,
											we have let people speak
and say what they want.
											Just to give you an example,
											this is an email from Jim Haskel —
											somebody who works for me —
											and this was available
to everybody in the company.
											""Ray, you deserve a 'D-'
											for your performance
today in the meeting ...
											you did not prepare at all well
											because there is no way
you could have been that disorganized.""
											Isn't that great?
									","
											Radikal açıksözlülük ve 
radikal şeffaflık derken,
											her şeyi görebilmek için,
gerçekten inandıklarını
											söylemelerini kast ediyorum.
											Ve kelimenin tam anlamıyla 
her konuşmayı kaydediyoruz.
											Böylece herkes her şeyi görebiliyor.
											Bu şekilde yapmasaydık,
											bir fikir meritokrasisi oluşturamazdık.
											Fikir meritokrasisi oluşturmak için,
											insanlara söylemeleri için 
alan vermeliyiz.
											Bir örnek vermek gerekirse,
											Jim Haskel'den bir e-posta
											-benim için çalışan birisi-
											ve bu e-posta şirkette çalışan
herkese açıktı.
											""Ray, bugünkü performansın için
											sana 'D-' veriyorum...
											hiç iyi hazırlanmamıştın
											çünkü bu kadar dağınık olmuş
olmanın başka bir açıklaması yok.""
											Bu mükemmel değil mi?
									","
											Lo que quiero decir con estos términos
											es que la gente necesita decir
lo que en realidad piensa
											y ver todo.
											Y, literalmente, grabamos casi 
todas nuestras conversaciones
											y dejamos a todos ver todo.
											porque si no hacíamos eso,
											no podíamos tener una verdadera
idea meritocrática.
											Para llegar a esto,
											dejamos a las personas decir y opinar
lo que quieren.
											Para darles un ejemplo,
											este es un email de Jim Haskel,
											alguien que trabaja para mí,
											y esto se le permite 
a todos en mi empresa:
											""Ray, te mereces una mala nota
											por tu rendimiento hoy en la reunión...
											no te preparaste para nada bien
											porque no hay razón para que
estuvieras así de desorganizado.
											¿No es genial?
									","
											Ich meine mit radikaler Ehrlichkeit
und radikaler Transparenz,
											dass man alles sagen muss,
was man wirklich glaubt
											und alles sieht.
											Wir nehmen fast alle Gespräche auf
											und lassen jeden alles einsehen.
											Würden wir das nicht tun,
											könnten wir keine auf Ideen basierte
Leistungsgesellschaft haben.
											Damit wir eine Ideen-basierte
Leistungsgesellschaft haben können,
											lassen wir Leute sprechen
und sagen, was sie wollen.
											Als Beispiel
											ist hier eine E-Mail von Jim Haskel —
											der für mich arbeitet —
											die der ganzen Firma zugänglich war.
											""Ray, du hast eine 4 Minus verdient
											für deine Leistung
in der Besprechung heute —
											du warst gar nicht gut vorbereitet,
											weil du so unmöglich unorganisiert bist.""
											Ist das nicht großartig?
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Gelächter)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											That's great.
											It's great because, first of all,
I needed feedback like that.
											I need feedback like that.
											And it's great because if I don't let Jim,
and people like Jim,
											to express their points of view,
											our relationship wouldn't be the same.
											And if I didn't make that public
for everybody to see,
											we wouldn't have an idea meritocracy.
									","
											Bu mükemmel.
											Çünkü, öncelikle, böyle bir
geri bildirime ihtiyacım vardı.
											Böyle geri bildirimler gerekli.
											Mükemmel çünkü Jim'e ve
Jim gibi insanların görüşlerini
											söylemelerine izin vermezsem,
											ilişkimiz artık aynı şekilde olmaz.
											Ve bunu herkesin görebilmesi için
açık hale getirmezsem,
											bir fikir meritokrasimiz olmaz.
									","
											Es genial.
											Lo es porque, antes que nada,
necesitaba una opinión como esa.
											La necesito.
											Y es genial porque si no dejo a Jim,
y a otros como Jim,
											expresar sus puntos de vista,
											nuestra relación no sería la misma.
											Y si no dejo que todos los demás lo vean,
											no tendríamos una idea de meritocracia.
									","
											Es ist großartig.
											Es ist großartig, weil ich
solches Feedback brauchte.
											Ich brauche solches Feedback.
											Es ist großartig, weil,
wenn ich Jim und Leute wie Jim
											nicht ihre Meinung äußern ließe,
wäre unsere Beziehung nicht dieselbe.
											Und wenn ich das nicht
öffentlich machen würde,
											hätten wir keine Ideengesellschaft.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											So for that last 25 years
that's how we've been operating.
											We've been operating
with this radical transparency
											and then collecting these principles,
											largely from making mistakes,
											and then embedding
those principles into algorithms.
											And then those algorithms provide —
											we're following the algorithms
											in parallel with our thinking.
											That has been how we've run
the investment business,
											and it's how we also deal
with the people management.
									","
											Son 25 senedir, bu şekilde çalışıyoruz.
											Bu radikal şeffaflıkla iş yapıyoruz
											ve sonra ortaya çıkan
prensipleri topluyoruz,
											çoğunlukla 
yaptığımız hatalardan geliyor
											ve sonra bunları 
algoritmalara dönüştürüyoruz.
											Bu algoritmalar bize —
											algoritmaları takip ediyoruz,
											kendi görüşlerimizle beraber.
											Yatırım işimizi bu şekilde yürütüyoruz
											ve insan yönetimini de
bu şekilde hallediyoruz.
									","
											Así que durante los últimos 25 años
así fue como operamos.
											Trabajamos con esta transparencia radical
											y luego, recolectando estos principios
											la mayoría sobre cometer errores,
											y luego colocando esos
principios en algoritmos.
											Y luego esos algoritmos proveen...
											nosotros estamos siguiendo los algoritmos
											en paralelo con nuestras ideas.
											Así fue como manejamos
el negocio de inversiones
											y así es como lidiamos con 
la gestión de las personas.
									","
											Also arbeiten wir seit 25 Jahren so.
											Wir arbeiten mit dieser
radikalen Transparenz
											und sammeln diese Prinzipien,
											größtenteils von Fehlern,
											und betten diese Prinzipien
in Algorithmen ein.
											Diese Algorithmen bieten —
											wir folgen diesen Algorithmen
											parallel mit unseren Gedanken.
											So führen wir unser Investmentgeschäft
											und so gehen wir
mit Personalmanagement um.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											In order to give you a glimmer
into what this looks like,
											I'd like to take you into a meeting
											and introduce you to a tool of ours
called the ""Dot Collector""
											that helps us do this.
											A week after the US election,
											our research team held a meeting
											to discuss what a Trump presidency
would mean for the US economy.
											Naturally, people had
different opinions on the matter
											and how we were
approaching the discussion.
											The ""Dot Collector"" collects these views.
											It has a list of a few dozen attributes,
											so whenever somebody thinks something
about another person's thinking,
											it's easy for them
to convey their assessment;
											they simply note the attribute
and provide a rating from one to 10.
											For example, as the meeting began,
											a researcher named Jen rated me a three —
											in other words, badly —
									","
											Bunun nasıl bir şey olduğuyla
ilgili size bir fikir vermek gerekirse,
											sizi bir toplantıya davet edip,
											bunu yapmamızı sağlayan ""Dot Collector""
											ile tanıştırmak isterdim.
											ABD seçimlerinden bir hafta sonra,
											araştırma ekibimiz,
Trump'ın başkan olmasının
											ABD ekonomisi için ne anlama
geleceği ile ilgili toplandı.
											Tabi ki, herkesin, konuyla
ve konuya nasıl yaklaştığımızla
											ilgili farklı bir görüşü vardı.
											""Dot Collector"" bu görüşleri topluyor.
											Bazı listeleri var,
											bu sayede, birisi, ötekinin
düşüncesini, liste aracılığıyla
											basit bir şekilde, 1'den 10'a kadar
											not vererek bildirebiliyor.
											Mesela, toplantı başladığında,
											Jen adında bir araştırmacı,
bana üç verdi,
											- yani, kötü bir not -
									","
											Para darles un pantallazo
sobre como se ve esto,
											me gustaría llevarlos a una reunión
											y presentarles una herramienta nuestra
llamada ""colector de puntos""
											que nos ayuda con esto.
											Una semana tras las elecciones de EE.UU.,
											nuestro equipo de investigación se reunió
											para hablar sobre la presidencia de Trump
y la economía estadounidense.
											Naturalmente, la gente tenía
diferentes opiniones al respecto
											y sobre cómo abordaríamos la discusión.
											El ""colector de puntos"" 
recolectó estos puntos de vista.
											Tiene una lista de varias
decenas de atributos
											así que cada vez que alguien piensa algo
sobre las ideas de otra persona,
											es fácil para ellos
transmitir su evaluación
											simplemente seleccionan el atributo
y lo califican del 1 al 10.
											Por ejemplo, cuando comenzó la reunión
											una investigadora llamada Jen
me calificó con un 3
											— en otras palabras, mal —
									","
											Um Ihnen einen Einblick zu ermöglichen,
											möchte ich Sie zu einer
Besprechung einladen
											und Ihnen unser Werkzeug
namens ""Punktesammler"" vorstellen,
											welches uns dabei hilft.
											Eine Woche nach der US-Wahl
											hatte unser Forschungsteam
eine Besprechung
											über die Bedeutung von Trumps
Präsidentschaft für die US-Wirtschaft.
											Natürlich hatten Leute
unterschiedliche Meinungen darüber
											und darüber, wie wir diskutierten.
											Der ""Punktesammler""
sammelt diese Ansichten.
											Er hat eine Liste von
ein paar dutzend Attributen
											und wenn jemand etwas darüber denkt,
was jemand anderes denkt,
											kann man leicht seine Einschätzung geben;
											man vermerkt das Attribut
und gibt eine Wertung von 1 bis 10.
											Als zum Beispiel die Besprechung begann,
											bewertete eine Forscherin
namens Jen mich mit einer drei —
											anders gesagt, schlecht —
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Gelächter)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											for not showing a good balance
of open-mindedness and assertiveness.
											As the meeting transpired,
											Jen's assessments of people
added up like this.
											Others in the room
have different opinions.
											That's normal.
											Different people are always
going to have different opinions.
											And who knows who's right?
											Let's look at just what people thought
about how I was doing.
											Some people thought I did well,
											others, poorly.
											With each of these views,
											we can explore the thinking
behind the numbers.
											Here's what Jen and Larry said.
											Note that everyone
gets to express their thinking,
											including their critical thinking,
											regardless of their position
in the company.
											Jen, who's 24 years old
and right out of college,
											can tell me, the CEO,
that I'm approaching things terribly.
									","
											açık görüşlülük ve kararlılık
arasında bir denge kuramamaktan.
											Toplantı ilerledikçe,
											Jen'in insanlarla ilgili değerlendirmeleri
bu şekilde devam etti.
											Diğerlerinin ise 
başka görüşleri vardı.
											Bu normal.
											İnsanların her zaman 
farklı görüşleri vardır.
											Doğruyu kim biliyor?
											Benim nasıl olduğumla ilgili
diğer insanların görüşlerine bir bakalım.
											Bazıları iyi olduğumu düşündü,
											bazıları kötü.
											Bu görüşlerin her biriyle,
											rakamların ardındaki duruşu 
bulabiliriz.
											Jen ve Larry'nin dediklerine bakalım.
											Unutmayın ki, herkes görüşünü
açıklayabiliyor,
											eleştirel görüşü de dahil,
											pozisyonlarından bağımsız olarak.
											Üniversiteden yeni mezun olmuş,
24 yaşındaki Jen,
											bana, CEO'ya, olaylara 
korkunç yaklaşıyorsun, diyebiliyor.
									","
											por no mostrar un buen equilibrio
de mente abierta y asertividad.
											A medida que transcurrió la reunión,
											las evaluaciones de Jen sobre las personas
ocurrieron de esta manera.
											Otros allí, tuvieron diferentes opiniones.
											Es normal.
											Diferentes personas siempre
van a tener diferentes opiniones.
											¿Y quién sabe quién tiene razón?
											Veamos lo que la gente pensaba
acerca de cómo estaba.
											Algunas personas pensaron
que lo hice bien,
											otros no.
											Con todas estas opiniones,
											podemos explorar el pensamiento
que hay detrás de los números.
											Aquí está lo que dieron Jen y Larry.
											Tengan en cuenta que todos
expresan sus pensamientos
											incluyendo su pensamiento crítico,
											independientemente de su posición
en la compañía.
											Jen, que tiene 24 años
y acaba de salir de la universidad,
											puede decirme, al CEO, que tengo 
un enfoque terrible.
									","
											für ein schlechtes Gleichgewicht
von Offenheit und Bestimmtheit.
											Während der Besprechung
											setzten sich Jens Einschätzungen
von Menschen so zusammen.
											Andere Anwesende sind anderer Meinung.
											Das ist normal.
											Unterschiedliche Leute
haben immer unterschiedliche Meinungen.
											Und wer weiß, wer recht hat?
											Schauen wir uns an,
wie ich bewertet wurde.
											Manche Leute fanden, ich war gut,
											andere weniger.
											Mit jeder dieser Meinungen
											können wir Gedanken
hinter den Zahlen untersuchen.
											Jen und Larry sagten das.
											Alle dürfen ihre Gedanken äußern,
											auch ihre kritischen Gedanken,
											unabhängig von ihrer Position
im Unternehmen.
											Jen, 24 Jahre alt
und gerade erst fertig studiert,
											kann mir, dem CEO, sagen,
meine Herangehensweise sei schlecht.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											This tool helps people
both express their opinions
											and then separate themselves
from their opinions
											to see things from a higher level.
											When Jen and others shift their attentions
from inputting their own opinions
											to looking down on the whole screen,
											their perspective changes.
											They see their own opinions
as just one of many
											and naturally start asking themselves,
											""How do I know my opinion is right?""
											That shift in perspective is like going
from seeing in one dimension
											to seeing in multiple dimensions.
											And it shifts the conversation
from arguing over our opinions
											to figuring out objective criteria
for determining which opinions are best.
									","
											Bu araç, herkese,
hem kendi fikirlerini söylemeleri
											hem de kendilerini, fikirlerinden
ayırmaları için yardımcı oluyor.
											Böylece, üst bir seviyeden
görebiliyorlar.
											Jen ve diğerleri, dikkatlerini, 
kendi fikirlerini söylemekten,
											tüm ekrana kaydırdıklarında,
											bakış açıları değişiyor.
											Görüyorlar ki, kendi fikirleri
birçok fikirden sadece bir tanesi
											ve doğal olarak sormaya başlıyorlar,
											""Fikrimin doğru olduğunu 
nasıl bilirim?""
											Bakış açısındaki bu değişim,
tek bir taraftan bakmaktan
											çoklu bakışa geçmek gibi.
											Ve konuşmayı, kendi fikirlerimiz 
üzerine tartışmaktan
											en iyi fikirleri belirleyecek 
objektif kriteri bulmaya taşıyor.
									","
											Esta herramienta le ayuda a las
personas a expresar sus opiniones
											y luego separarlas de sus opiniones
											para ver las cosas de un nivel más alto.
											Cuando Jen y otros cambian sus atención
de introducir sus propias opiniones
											a ver toda la pantalla,
											sus perspectivas cambian.
											Ven sus propias opiniones
como solo una de muchas
											y naturalmente, empiezan a preguntarse:
											""¿Cómo sé si mi opinión es acertada?""
											Ese cambio en la perspectiva es como
pasar de mirar en una dimensión
											a mirar en múltiples dimensiones.
											Y cambia la conversación desde
argumentar nuestras opiniones
											a encontrar criterios objetivos para
determinar qué opiniones son las mejores.
									","
											Dieses Werkzeug hilft Menschen,
ihre Meinung zu äußern
											und sich von ihrer Meinung
zu distanzieren,
											um Dinge auf höherem Niveau zu betrachten.
											Wenn Jen und andere ihre Aufmerksamkeit
von ihrer eigenen Meinungsäußerung
											auf den gesamten Bildschirm lenken,
											ändert sich ihre Perspektive.
											Sie sehen ihre Meinung als eine von vielen
											und fragen sich natürlich:
											""Wie weiß ich, dass ich recht habe?""
											Diese Änderung in Perspektive ist,
als würde man von eindimensionaler
											zu mehrdimensionaler Sicht wechseln
											und sie steuert die Konversation
von Streit über unsere Meinungen
											zur Suche nach objektiven Kriterien,
welche Meinungen am besten sind.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											Behind the ""Dot Collector""
is a computer that is watching.
											It watches what all
these people are thinking
											and it correlates that
with how they think.
											And it communicates advice
back to each of them based on that.
											Then it draws the data
from all the meetings
											to create a pointilist painting
of what people are like
											and how they think.
											And it does that guided by algorithms.
											Knowing what people are like helps
to match them better with their jobs.
											For example,
											a creative thinker who is unreliable
											might be matched up with someone
who's reliable but not creative.
											Knowing what people are like
also allows us to decide
											what responsibilities to give them
											and to weigh our decisions
based on people's merits.
											We call it their believability.
											Here's an example of a vote that we took
											where the majority
of people felt one way ...
											but when we weighed the views
based on people's merits,
											the answer was completely different.
											This process allows us to make decisions
not based on democracy,
											not based on autocracy,
											but based on algorithms that take
people's believability into consideration.
									","
											""Dot Collector"" ın arkasında,
bizi izleyen bir bilgisayar var.
											Herkesin ne düşündüğünü
izleyebiliyor
											ve bunun nasıl düşündükleriyle
bağlantısını kuruyor.
											Ve her bir kişiye, buna dayalı olarak
tavsiyeler veriyor.
											Tüm toplantılardan veri çekerek
											kişilerin nasıl birisi oldukları ve
nasıl düşündüklerinin
											
resmini çıkarıyor.
											Bunu algoritmalara 
dayalı olarak yapıyor.
											Kişiyi tanımak, onu işiyle daha iyi
eşleştirmemizi sağlıyor.
											Mesela,
											güvenilmez ancak 
yaratıcı bir kimse
											yaratıcı olmayan ancak güvenilir
birisiyle eşleştirilebilir.
											Kişiyi tanımak, ona ne tür bir
sorumluluk verebileceğimize
											karar verebilmemizi ve
kararlarımızı
											kişinin meziyetlerine göre
değerlendirebilmemizi sağlıyor.
											Buna kişinin inanırlığı diyoruz.
											Yaptığımız bir oylamadan örnek verirsem,
											çoğunluk burada aynı şekilde düşünmüştü...
											sonra kişilerin görüşlerine
meziyetlerine göre baktığımızda
											ortaya çıkan cevap çok daha farklıydı.
											Bu yöntem sayesinde, 
demokrasiye göre değil,
											otokrasiye göre değil,
											kişilerin inanırlığını göz önüne alan
algoritmalara göre karar alabiliyoruz.
									","
											Detrás del ""recolector de puntos""
hay una computadora que observa.
											Observa todo lo que estas personas piensan
											y relaciona esto con cómo lo piensan.
											Y ofrece consejos a cada uno
basado en ello.
											Luego, dibuja los datos
de todas las reuniones
											para crear una imagen de puntos
de cómo son las personas
											y cómo piensan.
											Y hace esto guiado por algoritmos.
											Saber cómo son las personas les ayuda 
a coincidir mejor con sus trabajos.
											Por ejemplo, un pensador creativo
que es irresponsable
											puede ser puesto con alguien responsable
pero no creativo.
											Saber cómo son las personas
también nos permite decidir
											qué responsabilidades darles
											y medir nuestras decisiones
basándonos en el mérito de las personas.
											Lo llamamos credibilidad.
											Aquí hay un ejemplo de un voto que tomamos
											donde la mayoría de la gente
se sentía de una manera...
											pero si medimos las opiniones
basadas en los méritos
											la respuesta es muy diferente.
											Este proceso nos permite tomar decisiones
no basadas en la democracia
											ni basadas en la autocracia,
											sino en algoritmos que consideran 
la credibilidad de las personas.
									","
											Hinter dem ""Punktesammler""
steht ein Computer, der zusieht.
											Er sieht, was all diese Leute denken
											und korreliert es damit, was sie denken.
											Auf dieser Basis gibt er
jedem von ihnen Ratschläge.
											Dann stellt er die Daten
von allen Besprechungen dar
											als ein pointillistisches Gemälde
davon, wie Leute sind
											und wie sie denken.
											Und er tut das auf Basis von Algorithmen.
											Zu wissen, wie Leute sind, hilft dabei,
ihnen Aufgaben besser zuzuweisen.
											Beispielsweise kann
ein unzuverlässiger kreativer Denker
											mit jemand zuverlässigem
aber unkreativen zusammenarbeiten.
											Zu wissen, wie Leute sind,
erlaubt uns auch, zu entscheiden,
											welche Verantwortungen sie tragen sollten
											und unsere Entscheidungen auf Basis
von ihren Stärken abzuwägen.
											Wir nennen das Glaubwürdigkeit.
											In diesem Beispiel stimmten wir ab
											und die Mehrheit war einer Meinung,
											aber als wir individuelle Stärken 
berücksichtigten,
											war die Antwort ganz anders.
											Dieser Vorgang ermöglicht uns,
Entscheidungen nicht demokratisch,
											nicht autokratisch,
											sondern mit Algorithmen zu treffen, 
die Glaubwürdigkeit berücksichtigen.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											Yup, we really do this.
									","
											Evet, gerçekten böyle yapıyoruz.
									","
											Sí, en serio hacemos esto.
									","
											Ja, wir machen das wirklich.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Gelächter)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											We do it because it eliminates
											what I believe to be
one of the greatest tragedies of mankind,
											and that is people arrogantly,
											naïvely holding opinions
in their minds that are wrong,
											and acting on them,
											and not putting them out there
to stress test them.
											And that's a tragedy.
											And we do it because it elevates ourselves
above our own opinions
											so that we start to see things
through everybody's eyes,
											and we see things collectively.
											Collective decision-making is so much
better than individual decision-making
											if it's done well.
											It's been the secret sauce
behind our success.
											It's why we've made
more money for our clients
											than any other hedge fund in existence
											and made money
23 out of the last 26 years.
									","
											Böyle yapıyoruz çünkü bu sayede
											insanlığın en büyük 
trajedilerinden birisini,
											insanlar ukala bir şekilde, safça,
											yanlış olan fikirleri 
kafalarına yerleştiriyorlar
											ve bunlara göre davranıp
											bu fikirleri açığa çıkararak 
bir teste tabi tutmuyorlar.
											Ve bu bir trajedi.
											Böyle yapıyoruz, böylece, kendimizi,
fikirlerimizin üzerine çıkararak
											olayları her bir kimsenin gözünden
görmeye başlıyoruz,
											ve olaylara toplu halde 
bakabiliyoruz.
											Toplu karar alma, iyi bir şekilde
yapıldığında, bireysel
											karar almadan daha iyi.
											Başarımızın gizli sırrı bu.
											Böylece, müşterilerimize
diğer fonlardan
											çok daha fazla para kazandırdık
											ve 26 senenin 23'ünde kar ettik.
									","
											Lo hacemos porque elimina
											lo que creo es una de las
mayores tragedias de la humanidad,
											y eso es gente arrogante
											e ingenua que sostienen 
opiniones equivocadas,
											y actuar sobre ellas,
											y no poniéndolos sobre la mesa 
y poniéndolos a prueba.
											Y eso es una tragedia.
											Y lo hacemos porque nos eleva
en nuestras propias opiniones.
											Para que podamos ver las cosas
a través de los ojos de todos,
											para ver las cosas colectivamente.
											La toma de decisiones colectiva es mejor 
que la toma de decisiones individual
											si se hace bien.
											Ha sido el ingrediente secreto
de nuestro éxito.
											Así hicimos más dinero para los clientes
											que cualquier otro fondo 
de cobertura existente
											ganando dinero 23 años 
de los últimos 26 años.
									","
											Wir machen das, weil es eliminiert,
											was ich für eine der größten Tragödien 
der Menschheit halte,
											nämlich dass Leute arrogant
											und naiv Meinungen vertreten,
die falsch sind,
											und danach handeln,
											anstatt sie zu präsentieren
und zu überprüfen.
											Und das ist tragisch.
											Wir tun das, weil es uns
über unsere Meinung erhebt,
											sodass wir anfangen,
Dinge durch jedermanns Augen
											und kollektiv zu sehen.
											Kollektive ist viel besser
als individuelle Entscheidungsfindung,
											wenn es gut gemacht wird.
											Das ist die geheime Zutat unseres Erfolgs.
											So verdienen wir mehr Geld
für unsere Kunden
											als alle anderen Hedgefonds
											und haben in 23 von den letzten
26 Jahren Geld verdient.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
