en,tr,es,pt,title,speaker,duration,tags
"
											Laika represents the first critical step
											in establishing safe xenotransplantation.
											It is also a platform
											that we can do further
genetic modification on
											to solve the immunology problem.
											Since then, we have created
more than 30 pigs without PERV,
											and they may be the most advanced
geno-modified animal living on earth.
											We named Laika after the Soviet dog
											who was the first animal
to orbit the earth.
											We hope Laika and her siblings
											can lead us into a new frontier
of science and medicine.
									","
											Laika güvenli zenotransplantasyon için
											ilk önemli adımı temsil ediyor.
											O daha çok genetik değişim yaparak
											bağışıklık problemlerini çözebileceğimiz
											bir platform da olabilir.
											O günden bu yana
PERV virüssüz 30 domuz yarattık
											ve onlar muhtemelen dünyada
genetik yapısı en iyi olan hayvanlar.
											Laika'ya, Dünya'nın yörüngesini
dolaşan ilk hayvan olan
											Sovyet köpeğin ismini verdik.
											Umut ediyoruz ki Laika ve kardeşleri
											bizleri bilimin ve tıbbın
yeni sınırlarına götürecek.
									","
											Laika representa 
el primer paso fundamental
											para hacer un xenotrasplante seguro.
											También es una plataforma
											para poder hacer otras 
modificaciones genéticas
											y resolver el problema inmunológico.
											Desde entonces, creamos más
de 30 cerdos libres de PERV,
											y puede que sean los animales
genéticamente modificados
											más avanzados del mundo.
											La bautizamos Laika
por la perra soviética,
											el primer animal en orbitar la Tierra.
											Esperamos que Laika y sus hermanos
											nos conduzcan a nuevas fronteras
de la ciencia y la medicina.
									","
											A Laika representa
o primeiro passo fundamental
											para instituir um xenotransplante seguro.
											É também uma plataforma
											em que podemos fazer
mais modificações genéticas
											para solucionar o problema
da imunologia.
											Desde aí, criámos
mais de 20 porcos sem PERV
											que talvez sejam os seres animais vivos
geneticamente mais modificados do planeta.
											Chamámos-lhe Laika
como o cão soviético
											que foi o primeiro animal
a orbitar a Terra.
											Esperamos que a Laika
e os seus irmãos
											nos possam levar a uma nova fronteira
da ciência e da medicina.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Imagine a world where patients
who suffer from liver failure
											can be saved with a new liver
											without having to wait for a donation
											or another human to die.
											Imagine a world where people with diabetes
											do not have to rely
on insulin after every meal
											because we can provide them
with good pancreatic cells
											that can produce insulin on their own.
											And imagine a world
where patients with kidney failure
											do not have to face
the burden of dialysis.
											We are striving to create that world,
											a world without organ shortage.
											We finally have the tool
to tackle the problem
											we could never tackle before,
											and Laika is just
the beginning of our journey.
											We have to be very humble
in front of nature,
											because there are more issues
to be addressed,
											including immunology
											and things we couldn't even
anticipate at this point.
											However, it is our responsibility
to translate the cutting-edge science
											into medicine to save the lives
of all the patients who are waiting.
									","
											Karaciğer yetmezliği yaşayan hastalarının
											başka birinin ölmesini
veya donörleri beklemeden
											hayatının kurtarılabildiği
											bir dünya hayal edin.
											Diyabet hastalarının her yemekten sonra
											insülin kullanmak zorunda
kalmadığı bir dünya hayal edin,
											çünkü onlara kendi başlarına
insülin üretmelerini sağlayacak
											sağlıklı pankreas
hücreleri nakledebileceğiz.
											Böbrek yetmezliği olan hastaların
											diyaliz yükü taşımadığı
bir dünya hayal edin.
											İşte biz bunun için uğraşıyoruz,
											organ yetmezliği olmayan bir dünya için.
											En son da bizim daha önce ilgilenmediğimiz
											bir problemi çözmek için araçlarımız var
											ve Laika sadece
bizim bu maceramızın başlangıçı.
											Doğa karşısında mütevazı olmalıyız,
											çünkü ilgilenilmesi gereken
daha çok sorun var,
											immünoloji de dahil
											ve şu an öngöremediğimiz şeyler.
											Ancak modern bilimi tıbba uygulayarak
											insanların hayatını kurtarmaya çalışmak
tamamen bizim sorumluluğumuz.
									","
											Imaginemos un mundo donde 
los pacientes con insuficiencia hepática
											puedan salvar su vida con un nuevo hígado
											sin tener que esperar una donación
											o la muerte de otra persona.
											Imaginemos un mundo donde las personas
que padecen de diabetes
											no tengan que depender de la insulina
luego de cada comida
											porque pueden recibir
células pancreáticas sanas
											que producen insulina por sí solas.
											Imaginemos un mundo donde los pacientes
con insuficiencia renal
											no tengan que someterse 
a la tan incómoda diálisis.
											Estamos haciendo lo posible
por crear un mundo así,
											un mundo sin escasez de órganos.
											Por fin contamos con la herramienta
para abordar un problema
											que antes nunca pudimos solucionar,
											y Laika es tan solo 
el comienzo de nuestro viaje.
											Debemos adoptar una postura
humilde frente a la naturaleza,
											porque hay otros problemas por resolver,
											como la inmunología
											y demás cosas que hoy ni imaginamos.
											Pero tenemos la responsabilidad 
de aplicar la ciencia de avanzada
											en la medicina para salvar la vida
de los pacientes en lista de espera.
									","
											Imaginem um mundo em que os doentes
que sofrem de falência do fígado
											possam ser salvos com um fígado novo
											sem terem de esperar por um doador
											ou que morra outro ser humano.
											Imaginem um mundo em que
as pessoas com diabetes
											não tenham que depender da insulina,
depois de cada refeição
											porque podemos fornecer-lhes
células pancreáticas sãs
											que produzam insulina por si mesmas.
											Imaginem um mundo
em que os doentes com falência renal
											não tenham que enfrentar
o sacrifício da diálise.
											Estamos a esforçar-nos
por criar esse mundo,
											um mundo sem escassez de órgãos.
											Temos, finalmente, o instrumento
para lidar com este problema
											como nunca o pudemos fazer até aqui.
											A Laika é apenas o começo
da nossa caminhada.
											Temos que ser muito humildes
perante a natureza
											porque há mais problemas a resolver,
											incluindo a imunologia
											e coisas que ainda não prevemos,
nesta altura.
											Mas é da nossa responsabilidade
traduzir a ciência de ponta em medicina
											para salvar a vida de todos
os doentes que estão à espera.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Thank you very much.
									","
											Teşekkürler.
									","
											Muchas gracias.
									","
											Muito obrigada.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											(Applause)
									","
											(Alkış)
									","
											(Aplausos)
									","
											(Aplausos)
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Chris Anderson: I mean, Luhan,
this is extraordinary work here.
											Come forward.
											So what's the next steps here?
You've got rid of the virus.
											The next steps involve
trying to get to the point
											where a human body
won't reject a transplant.
											What's involved in solving that?
									","
											Chris Anderson: Luhan,
bu aslında olağanüstü bir çalışma.
											Böyle gel.
											Sonraki adımlarınız neler?
Virüsten kurtuldunuz.
											Sonraki adımlar insan vücudunun
											nekledilen organları reddetmediği
aşamaya kadar gelmek.
											Bunu nasıl çözeceksiniz?
									","
											Chris Anderson: Luhan, 
un trabajo extraordinario.
											Adelántate, por favor.
											¿Cuál es el siguiente paso? 
Ya eliminaron el virus.
											El próximo paso será llegar al punto
											en que el cuerpo humano 
no rechace un trasplante.
											¿Qué implica esto?
									","
											Chris Anderson: Luah,
esse é um trabalho extraordinário.
											Venha cá.
											Quais são os próximos passos?
Vocês já se livraram do vírus.
											Os próximos passos vão dedicar-se
											a chegar a um ponto em que
o corpo humano não rejeite um transplante.
											O que é que está envolvido nisso?
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											Luhan Yang: It's a very
complicated process.
											So we need to take out
the antigen of the pigs.
											In addition, we can learn
a lot from cancer.
											How can cancer invade
or circumvent our immune system
											so that we can utilize the trick of cancer
											and implement that on the pig organ
											to fool our immune system
to not attack the organ.
									","
											Luhan Yang: Bu çok karmaşık bir süreç.
											Yani domuzlardaki
antijenleri kaldırmalıyız.
											Ek olarak, kanser hakkında
birçok şey elde edebiliriz.
											Kanser bizim bağışıklık sistemimizi
atlayıp bize saldırıyor
											ve biz de kanserin yaptığı şeyi yapıyoruz,
											onu domuzdan nakledilen
organa yerleştiriyoruz
											ve böylece bağışıklık sistemimiz
organa da saldırmamış oluyor.
									","
											Luhan Yang: Es un proceso muy complejo.
											Hay que extraer el antígeno de los cerdos.
											Además, podemos aprender mucho del cáncer,
											cómo el cáncer puede invadir
o eludir nuestro sistema inmunológico
											y usar ese artilugio del cáncer
											e implementarlo en el órgano del cerdo
											para burlar nuestro sistema inmunitario 
y que de este modo no ataque al órgano.
									","
											Luhan Yang: É um processo
muito complicado
											Temos que eliminar o antigene dos porcos.
											Para além disso, podemos aprender
muita coisa com o cancro.
											Como é que o cancro
invade ou ilude o nosso sistema imunitário
											para podermos utilizar
o truque do cancro
											e implementá-lo no órgão do porco
											para iludir o nosso sistema imunitário
a não atacar o órgão.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											CA: When would you estimate,
when do you hope
											that the first successful
transplant would happen?
									","
											CA: Tahminlerine göre
											ilk başarılı organ nakli ne zaman olacak?
									","
											CA: ¿Cuándo crees o esperas
											que se harán los primeros
trasplantes exitosos?
									","
											CA: Quando é que calculam,
quando é que esperam
											que aconteça o primeiro
transplante com êxito?
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											LY: It would be irresponsible for me
to give you any number.
									","
											LY: Bu soruyu bir rakamla cevaplamak
benim için sorumsuzca olur.
									","
											LY: Sería irresponsable de mi parte
si te diera algún plazo.
									","
											LY: Eu seria irresponsável
se desse qualquer data.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											CA: We're at TED.
We're always irresponsible.
									","
											CA: TED sahnesindeyiz.
Biz her zaman sorumsuzuz.
									","
											CA: Estamos en TED, siempre 
somos irresponsables.
									","
											CA: Estamos no TED.
Somos sempre irresponsáveis.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											LY: But we are working day and night
											trying to make this happen
for the patients.
									","
											LY: Ama biz bunu yapabilmek için
											durmadan çalışıyoruz.
									","
											LY: Pero estamos trabajando día y noche
											para poder lograrlo
en beneficio de los pacientes.
									","
											LY: Mas estamos a trabalhar
noite e dia
											tentando que isso possa acontecer
com os doentes.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											CA: So not even, you won't say
that you think it could happen
											within a decade or within
five years or something?
									","
											CA: Hatta bunun önümüzdeki
beş veya on yıl içinde
											olacağını da mı söylemeyeceksin?
									","
											CA: Pero ¿dirías que podría ocurrir
											en el término de una década
o de unos cinco años?
									","
											CA: Então não pode dizer
se acha que vai ocorrer
											dentro de 10 ou 5 anos,
ou qualquer coisa assim?
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											LY: For sure we hope it happens
within one decade.
									","
											LY: Bunu on yıl içerisinde
başaracağımızı umuyorum.
									","
											LY: Sin duda, creemos que será
posible dentro de la década.
									","
											LY: Claro que esperamos que ocorra
dentro de 10 anos.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											(Laughter)
									","
											(Gülme)
									","
											(Risas)
									","
											(Risos)
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											CA: So there's a lot of people here
who would be very, very excited at that,
											the potential is extraordinary.
											There will be some other
people here who are going,
											""That pig is too cute.
											Humans shouldn't be exploiting
something so cute for our benefit.""
											Do you have any response to that?
									","
											CA: Bunun için heyecanla bekleyen
birçok insan var,
											potansiyeliniz olağanüstü.
											Buna karşı çıkıp şöyle söyleyenler olacak,
											""Domuz çok tatlı.
											İnsanlar kendi yararları için
bu tatlılıkları kullanmamalı.""
											Buna bir cevabınız var mı?
									","
											CA: Muchos de los que están aquí
deben estar muy esperanzados
											porque el potencial es extraordinario.
											Pero puede haber otros que piensen,
											""Es una cerda muy simpática.
											Los humanos no deberíamos 
explotar animales tan bonitos
											para nuestro beneficio"".
											¿Tienes respuesta a eso?
									","
											CA: Há por aí muita gente
que ficaria muito animada com isso,
											com este potencial extraordinário.
											Mas outras pessoas vão dizer:
											""Aquele porquinho é amoroso.
											""Os homens não deviam explorar uma coisa
tão fofinha para nosso benefício"".
											Tem resposta para isso?
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											LY: Yeah, sure.
											So imagine one pig
can save eight people's lives.
											In addition, similar to human donation,
											if we only harvest
one kidney from the pig,
											the pig can still be alive,
											so we are very mindful about the issues,
											but I think our goal is just to address
the unmet medical need
											for those patients and their families.
									","
											LY: Elbette.
											Düşünün, bir domuz
sekiz insan hayatını kurtarıyor.
											Ek olarak, insanlarda olduğu gibi,
											eğer domuzun bir böbreğini alırsak
											o hala yaşamaya devam edebilir,
											bu problemlere karşı düşünceliyiz
											ama bence maksadımız
hastaların ve onların ailelerinin
											henüz görülmemiş ihtiyaçlarını karşılamak.
									","
											LY: Por supuesto.
											Imaginemos que un cerdo puede
salvar la vida de ocho personas.
											Además, al igual que la donación humana,
											si solo extraemos un riñón de un cerdo,
											el animal puede seguir viviendo,
											es decir que somos 
muy conscientes al respecto,
											pero nuestro objetivo es tan solo
suplir la necesidad médica insatisfecha
											para esos pacientes y sus familias.
									","
											LY: Claro que tenho.
											Imaginem que um porco
pode salvar a vida de oito pessoas.
											Para além disso, tal como
com as doações de outras pessoas,
											se só retirarmos um rim ao porco,
											o porco pode continuar vivo.
											Preocupamo-nos muito
com estes problemas,
											mas pensamos que o objetivo
é resolver a necessidade médica
											que não está resolvida para os doentes
e suas famílias.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											CA: Plus, no one can say that to you
if they eat bacon, right?
									","
											CA: Ayrıca bunu size
domuz eti yiyenler söylemez, doğru mu?
									","
											CA: Por otro lado, nadie puede
objetar nada si come tocino, ¿verdad?
									","
											CA: Mais, ninguém pode censurar-vos,
se costumam comer presunto, não é?
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											LY: That's a good point.
									","
											LY: Kesinlikle.
									","
											LY: Claro, tienes razón.
									","
											LY: É uma boa razão.
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
											(Laughter)
											CA: Luhan, thank you so much.
LY: Thank you so much.
											(Applause)
									","
											(Gülme)
											CA: Luhan, teşekkür ediyorum.
LY: Rica ederim, teşekkürler.
											(Alkış)
									","
											(Risas)
											CA: Luhan, muchas gracias.
LY: Gracias a ti.
											(Aplausos)
									","
											(Risos)
											CA: Luhan, muito obrigado.
LY: Obrigada eu.
											(Aplausos)
									",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
"
","
","
","
",How to create a world where no one dies waiting for a transplant,Luhan Yang,13:40,"animals,biology,disease,health,health care,future,human body,illness,science,innovation,technology,virus,DNA,CRISPR"
