en,es,de,fr,title,speaker,duration,tags
"
											So the first one, pesticides.
											We partnered up with
the Harvard School of Public Health.
											We shared our data with them.
											We collected samples
from our citizen science beehives
											at people's homes and business rooftops.
											We looked at pesticide levels.
											We thought there would be less pesticides
in areas where bees are doing better.
											That's not the case.
											So what we found here in our study
is — the orange bars are Boston,
											and we thought those bars
would be the lowest,
											there would be the lowest
levels of pesticides.
											And, in fact, there are
the most pesticides in cities.
											So the pesticide hypothesis
for what's saving bees —
											less pesticides in cities —
											is not it.
											And this is very typical
of my life as a scientist.
											Anytime I've had a hypothesis,
											not only is it not supported,
but the opposite is true.
									","
											La primera, los pesticidas.
											Nos asociamos con 
el Harvard School of Public Health.
											Compartimos nuestros datos.
											Recolectamos muestras de las colmenas
											en las casas y en
los techos de los negocios.
											Observamos los niveles de pesticidas.
											Pensábamos que habría menos pesticida
en las áreas donde las abejas prosperaban.
											No fue así.
											Lo que descubrimos en nuestro estudio
—la barra naranja es Boston—
											pensábamos que las barras
serían las más pequeñas
											donde los niveles de pesticidas
serían los más bajos.
											Por el contrario, en las ciudades
es donde hay más pesticidas.
											Así que la hipótesis de lo que 
está salvando a las abejas
											—menos pesticidas en las ciudades—
											es inválida.
											Es muy típico en mi vida como científico.
											Cada vez que tengo una hipótesis
											no solo es inválida sino que
lo válido es todo lo contrario.
									","
											Erstens: Pestizide.
											Wir kontaktierten
die Harvard School of Public Health
											und gaben ihnen unsere Daten.
											Wir nahmen Proben
von den Projekt-Bienenstöcken
											auf Grundstücken und Firmendächern
und sahen uns die Pestizide an.
											Wir dachten, wo es Bienen gut geht,
gibt es wenig Pestizide.
											Das ist nicht so.
											Die Balken in Orange stehen für Boston.
											Wir dachten, sie wären am niedrigsten,
											mit den wenigsten Pestiziden.
											Tatsächlich sind die Pestizidlevel
in Städten aber am höchsten.
											Die Pestizid-Hypothese,
dass wenig Pestizide Bienen retten,
											stimmt also nicht.
											Das ist bezeichnend
für mein Leben als Wissenschaftler.
											Immer, wenn ich eine Hypothese aufstelle,
											ist sie nicht nur falsch,
sondern das Gegenteil trifft zu.
									","
											Le premier, les pesticides.
											On a collaboré avec la Harvard
School of Public Health.
											On a partagé nos données.
											On a recueilli des échantillons
de nos ruches
											sur les maisons ou les immeubles. 

											On a étudié les résultats.
											On pensait trouver moins de pesticides 
là où les abeilles se portent mieux.
											Ce n'était pas le cas.
											On a trouvé dans notre étude, 
les barres orange c'est Boston,
											on a pensé que ces barres
seraient plus basses,
											avec le niveau de pesticides le plus bas.
											En fait, on a plus de 
pesticides dans les villes.
											Donc l’hypothèse du pesticide
qui sauve les abeilles...
											moins de pesticides en ville
											n'est pas correcte.
											Et c'est typique dans ma vie
de scientifique.
											A chaque fois que je fais une
hypothèse,
											c'est son contraire qui se vérifie.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									","
											(Rires)
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											Which is still an interesting
finding, right?
									","
											Aunque aún es interesante, ¿cierto?
									","
											Auch das ist ein
interessantes Ergebnis, oder?
									","
											C'est une trouvaille intéressante hein ?
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											We moved on.
											The disease hypothesis.
											We looked at diseases
all over our beehives.
											And what we found in a similar study
to this one with North Carolina State is:
											there's no difference
between disease in bees
											in urban, suburban and rural areas.
											Diseases are everywhere;
bees are sick and dying.
											In fact, there were more diseases
of bees in cities.
											This was from Raleigh, North Carolina.
											So again, my hypothesis was not supported.
The opposite was true.
											We're moving on.
									","
											Sigamos.
											La hipótesis de las enfermedades.
											Observamos las enfermedades
que afectaban a las abejas
											y descubrimos lo mismo que en un estudio
en el estado de Carolina del Norte:
											no hay diferencias en las enfermedades
											en las áreas urbanas,
suburbanas y rurales.
											Están en todas partes;
											las abejas están enfermas
y desapareciendo.
											De hecho, hay más enfermedades
en las ciudades.
											Esto fue en Raleigh en Carolina del Norte.
											Una vez más mi hipótesis fue inválida
y lo opuesto fue lo válido.
											Continuemos.
									","
											Wir machten weiter.
											Die Krankheiten-Hypothese.
											Wir untersuchten
Bienenstöcke auf Krankheiten.
											Eine ähnliche Studie
mit der North Carolina State University
											zeigte keinen Unterschied
zwischen Krankheiten in der Stadt,
											Vorstadt und auf dem Land.
											Bienen werden überall krank und sterben.
											In der Stadt gab es
sogar mehr Krankheiten.
											Hier sehen Sie Raleigh in North Carolina.
											Meine Hypothese war also wieder falsch;
das Gegenteil traf zu.
											Wir machen weiter.
									","
											Passons à autre chose.
											L’hypothèse des maladies
											On a examiné les maladies
de toutes nos ruches.
											On a trouvé dans une étude 
similaire en Caroline du Nord :
											aucune différence entre
les maladies
											en zone urbaine, suburbaine,
rurale.
											Partout les abeilles sont
malades et mourantes,
											il y a plus de maladies
des abeilles dans les villes.
											Comme ici à Raleigh, 
en Caroline du Nord.
											Une fois de plus, le contraire de mon 
hypothèse de départ se vérifie.
											Continuons.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									","
											(Rires)
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											The habitat hypothesis.
											This said that areas where bees
are thriving have a better habitat —
											more flowers, right?
											But we didn't know how to test this.
											So I had a really interesting meeting.
											An idea sparked with my friend
and colleague Anne Madden,
											fellow TED speaker.
											We thought about genomics,
kind of like AncestryDNA or 23andMe.
											Have you done these?
											You spit in a tube and
you find out, ""I'm German!""
									","
											La hipótesis del hábitat.
											Esta dice que las abejas prosperan
en áreas donde hay un mejor hábitat:
											más flores, ¿cierto?
											Pero no sabíamos cómo comprobarlo,
											así que tuve una reunión interesante
											y una idea surgió con mi amiga
y colega Anne Madden,
											también oradora en TED.
											Pensamos en la genómica,
algo parecido a AncestryDNA o 23andMe.
											¿Se han hecho estas pruebas?
											Escupen en un tubo y descubren
que ""¡Soy alemán!""
									","
											Die Lebensraum-Hypothese:
											Bienen gedeihen besser
in einer guten Umgebung —
											viele Blumen und so weiter.
											Aber wie sollten wir das testen?
											Ich hatte ein sehr interessantes Treffen.
											Meine Freundin Anne Madden
und ich hatten eine Idee.
											Sie ist eine TED-Kollegin.
											Wir dachten über Genomik nach,
ähnlich wie ""AncestryDNA"" oder ""23andMe"".
											Kennen Sie das?
											Sie spucken in ein Röhrchen
und finden heraus: Ich bin deutsch!
									","
											L’hypothèse de l’habitat.
											Les zones où les abeilles sont prospères 
auraient un meilleur habitat —
											plus de fleurs, ok ?
											On ne savait pas 
comment tester ça.
											J’ai donc eu une réunion 
très intéressante.
											Une idée a germé avec mon 
amie et collègue Anne Madden,
											intervenante TED.
											On a pensé à la génomique,
comme AncestryDNA ou 23andMe.
											Avez-vous fait ces tests ?
											Vous crachez dans un tube et 
dites « Je suis allemand ! »
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									","
											(Rires)
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											Well, we developed this for honey.
											So we have a sample of honey
and we look at all the plant DNA,
											and we find out, ""I'm sumac!""
									","
											Pues lo desarrollamos para la miel.
											Tomamos una muestra de miel
y observamos los ADN de las plantas
											y descubrimos que ""¡Soy zumaque!""
									","
											Wir erfanden so etwas für Honig.
											Wir sehen uns die Pflanzen-DNA
in einer Honigprobe an
											und es kommt heraus: Ich bin Sumach!
									","
											On a développé ça pour le miel.
											Avec un échantillon de miel
on regarde tout l’ADN de la plante,
											et on dit « je suis sumac ! »
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									","
											(Rires)
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											And that's what we found
here in Provincetown.
											So for the first time ever,
I'm able to report to you
											what type of honey is from right here
in our own community.
											HoneyDNA, a genomics test.
											Spring honey in Provincetown
is from privet.
											What's privet? Hedges.
											What's the message?
											Don't trim your hedges to save the bees.
									","
											Y esto fue lo que descubrimos
aquí en Provicentown.
											Por primera vez les informaré
											sobre el tipo de miel que
proviene de esta comunidad.
											El ADN de la miel, una prueba genómica.
											La miel de primavera en Provincetown
viene del ligustro.
											¿Qué es el ligustro? Los setos.
											¿Cuál es el mensaje?
											No podes tus setos 
para salvar a las abejas.
									","
											Wir haben das hier
in Provincetown gemacht.
											Zum ersten Mal überhaupt
kann ich Ihnen sagen,
											welche Art Honig hier
aus unserer Gemeinde kommt.
											HonigDNA, ein Genomik-Test.
											Frühlingshonig aus Provincetown
besteht aus Liguster.
											Was ist Liguster? Hecken.
											Was lernen wir daraus?
											Heckenschneiden schadet den Bienen.
									","
											Et c’est ce qu’on a trouvé
ici à Provincetown.
											Donc pour la toute première 
fois, je vous rapporte
											quel type de miel vient d’ici
de notre propre communauté.
											HoneyDNA, un test de génomique.
											Le miel de printemps à Provincetown
vient du troène.
											C'est quoi le troène ? Des haies.
											Quel est le message ?
											Ne coupez pas vos haies 
pour sauver les abeilles.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											(Laughter)
									","
											(Risas)
									","
											(Gelächter)
									","
											(Rires)
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											I know we're getting crunchy
and it's controversial,
											so before you throw your tomatoes,
											we'll move to the summer honey,
which is water lily honey.
											If you have honey from Provincetown
right here in the summer,
											you're eating water lily juice;
											in the fall, sumac honey.
											We're learning about our food
for the first time ever.
											And now we're able to report,
if you need to do any city planning:
											What are good things to plant?
											What do we know the bees are going to
that's good for your garden?
											For the first time ever for any community,
we now know this answer.
									","
											Nos estamos volviendo
ecologistas y es controversial
											pero antes que comiencen
a tirar tomates,
											hablemos de la miel de verano
que proviene del lirio de agua.
											Si han consumido miel de
Provincetown en el verano,
											lo que bebieron fue
néctar del lirio de agua
											y en el otoño, miel de zumaque.
											Por primera vez estamos aprendiendo
sobre nuestros alimentos.
											Y si van a hacer planificación urbana
ahora podemos informarle:
											¿Qué debemos plantar?
											¿Cuáles plantas para tu jardín
atraen a las abejas?
											Por primera vez tenemos la respuesta
para cualquier comunidad.
									","
											Ich weiß, jetzt wird es öko
und es ist umstritten.
											Bevor Sie Tomaten werfen,
gehen wir zum Sommerhonig über:
											Seerosenhonig.
											Wenn Sie im Sommer Honig
aus Provincetown essen,
											essen Sie Seerosennektar.
											Im Herbst ist es Sumach-Honig.
											Wir lernen zum ersten Mal
etwas über unser Essen.
											Jetzt können wir bei Stadtplanungen sagen,
welche Bepflanzung sinnvoll wäre.
											Was fliegen Bienen an
und was ist gut für den Garten?
											Erstmals können wir das beantworten.
									","
											Je sais que ça fait baba cool
et c’est controversé,
											avant de nous lancer des tomates,
											allons vers du miel d’été,
qui est du miel de nénuphar.
											Si vous avez du miel de Provincetown,
ici en été,
											vous mangerez du jus de nénuphar,
											et à l'automne, du miel de sumac.
											On apprend sur la nourriture
comme jamais auparavant.
											Et on peut désormais donner pour
n'importe quel aménagement urbain
											les bonnes plantes à cultiver,
											et ce que les abeilles feront
pour le bien de votre jardin.
											Pour la 1ere fois pour chaque 
communauté on a la réponse.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											What's more interesting for us
is deeper in the data.
											So, if you're from the Caribbean
and you want to explore your heritage,
											Bahamian honey is from the laurel family,
											cinnamon and avocado flavors.
											But what's more interesting is
85 different plant species
											in one teaspoon of honey.
											That's the measure we want, the big data.
											Indian honey: that is oak.
											Every sample we've tested
from India is oak,
											and that's 172 different flavors
in one taste of Indian honey.
											Provincetown honey goes from
116 plants in the spring
											to over 200 plants in the summer.
											These are the numbers that we need
to test the habitat hypothesis.
									","
											Lo más interesante es 
lo que está dentro de los datos.
											Si eres del Caribe y 
quieres explorar tu herencia,
											la miel de las Bahamas 
proviene de la familia del laurel,
											con sabor a canela y aguacate.
											Lo más interesante es que
hay 85 especies de plantas distintas
											en una cucharadita de miel.
											Esa es información 
que queremos, los macrodatos.
											La miel de la India es de roble.
											Todas las muestras 
de la India son de roble
											y un bocado contiene 
172 sabores diferentes.
											La miel de Provincetown contiene
de 116 plantas en primavera
											a más de 200 plantas en verano.
											Estos son los números que necesitamos
para demostrar la hipótesis del hábitat.
									","
											Aber die Daten geben noch mehr her.
											Sie sind aus der Karibik und möchten
etwas über Ihre Herkunft erfahren?
											Honig von den Bahamas
besteht aus Lorbeergewächsen,
											also Zimt- oder Avocado-Aromen.
											Noch interessanter:
											Ein Teelöffel Honig enthält
85 verschiedene Pflanzenarten.
											Das wollen wir sammeln, Big Data.
											Indischer Honig besteht aus Eiche.
											Jede getestete indische Probe
enthielt Eiche.
											Das sind 172 verschiedene Aromen
in einer Kostprobe.
											Im Provincetown-Honig findet man
im Frühling 162 Pflanzen,
											im Sommer über 200 Pflanzen.
											Diese Zahlen benötigen wir,
um die Lebensraum-Hypothese zu testen.
									","
											Le plus intéressant pour nous est
en approfondissant les données.
											Si vous venez des Caraïbes
et voulez explorer votre patrimoine,
											Le miel bahaméen provient de 
la famille du laurier,
											avec des saveurs cannelle et avocat.
											C'est incroyable de trouver
85 espèces de plantes
											dans une seule cuillère de miel.
											C’est la mesure que nous voulons, 
les mégadonnées.
											Le miel indien : c'est du chêne.
											Chaque échantillon de ce type 
vient du chêne,
											172 variétés de saveurs dans
dans un bout de miel indien.
											Le miel de Provincetown part 
de 116 plantes au printemps
											jusqu'à 200 plantes en été.
											C'est le nombre pour tester 
l'hypothèse de l'habitat.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											In another citizen science approach,
											you find out about your food
and we get some interesting data.
											We're finding out now that in rural areas,
											there are 150 plants on average
in a sample of honey.
											That's a measure for rural.
											Suburban areas, what might you think?
											Do they have less or more plants
in suburban areas with lawns
											that look nice for people
but they're terrible for pollinators?
											Suburbs have very low plant diversity,
											so if you have a beautiful lawn,
											good for you, but you can do more.
											You can have a patch of your lawn
that's a wildflower meadow
											to diversify your habitat,
											to improve pollinator health.
											Anybody can do this.
											Urban areas have
the most habitat, best habitat,
											as you can see here:
over 200 different plants.
											We have, for the first time ever,
support for the habitat hypothesis.
									","
											Gracias a la ciencia ciudadana,
											descubrimos más sobre los alimentos
y obtenemos datos interesantes.
											Estamos descubriendo
que en las zonas rurales
											hay unas 150 plantas
en una muestra de miel.
											Esa es la medida de la zona rural.
											¿Y en las zonas suburbanas?, 
se preguntarán.
											¿Habrán más o menos plantas
en estas áreas con todo su césped
											que luce muy bonito para la gente
pero es terrible para los polinizadores?
											En los suburbios hay 
muy poca diversidad de plantas
											así que, si tienes un césped bonito,
											bien por ti, pero puedes hacer más.
											Puedes dedicar un trozo de tu césped
para cultivar flores silvestres
											y así diversificas tu hábitat
											para mejorar la salud
de los polinizadores.
											Todos pueden hacerlo.
											Las áreas urbanas tienen 
la mayor cantidad y los mejores hábitats
											como pueden ver aquí:
más de 200 plantas distintas.
											Por primera vez tenemos un soporte
para nuestra hipótesis del hábitat.
									","
											Wieder eine Art Bürgerwissenschaft:
											Sie lernen etwas über Ihr Essen
und wir sammeln Daten.
											In ländlichen Gegenden fanden wir heraus,
											dass im Schnitt etwa 150 Pflanzen
in einer Honigprobe sind.
											Hier die Messwerte.
											Wie ist es wohl in der Vorstadt?
											Wachsen mehr oder weniger Pflanzen
auf vorstädtischen Rasen,
											die hübsch anzusehen sind,
aber für Bestäuberinsekten die Hölle sind?
											Vorstädte haben kaum pflanzliche Vielfalt.
											Haben Sie einen hübschen Rasen?
											Schön für Sie. Aber da geht mehr!
											Ein Teil davon könnte als Wildblumenwiese
den Lebensraum vielfältiger machen
											und die Gesundheit
der Bestäuber verbessern.
											Jeder kann dazu beitragen.
											Stadtgebiete bieten die meisten
und besten Lebensräume,
											wie Sie an den über 200
verschiedenen Pflanzen sehen.
											Zum ersten Mal können wir
die Lebensraum-Hypothese untermauern.
									","
											Dans une autre approche,
											sur la nourriture nous 
obtenons des bonnes données.
											Nous découvrons que dans 
les régions rurales
											un échantillon de miel contient en
moyenne 150 plantes.
											C'est une mesure
à la campagne.
											Les banlieusards, vous en pensez quoi ?
											Plus ou moins de plantes
dans les banlieues avec pelouses,
											jolies pour nous mais 
terrible pour les pollinisateurs?
											Les banlieues ont une très 
faible diversité végétale,
											donc si vous avez une belle pelouse,
											tant mieux pour vous, 
mais vous pouvez faire plus.
											En plantant des fleurs sauvages
sur une partie de votre pelouse
											pour diversifier l'habitat,
											pour améliorer la santé des
pollinisateurs.
											Tout le monde peut faire ça.
											Les zones urbaines ont le meilleur biotope
											vous voyez ici : plus 
de 200 plantes différentes.
											Pour la 1ere fois, l'hypothèse
sur l'habitat se vérifie.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											We also now know
how we can work with cities.
											The City of Boston has
eight times better habitat
											than its nearby suburbs.
											And so when we work
with governments, we can scale this.
											You might think
on my tombstone, it'll say,
											""Here lies Noah. Plant a flower."" Right?
											I mean — it's exhausting
after all of this.
											But when we scale together,
											when we go to governments
and city planners —
											like in Boston, the honey
is mostly linden trees,
											and we say, ""If a dead tree
needs to be replaced, consider linden.""
											When we take this information
to governments, we can do amazing things.
											This is a rooftop from Fred's company.
											We can plant those things
on top of rooftops worldwide
											to start restoring habitat
and securing food systems.
											We've worked with the World Bank
											and the presidential delegation
from the country of Haiti.
											We've worked with wonderful graduate
students at Yale University and Ethiopia.
											In these countries,
we can add value to their honey
											by identifying what it is,
											but informing the people of what to plant
											to restore their habitat
and secure their food systems.
									","
											También sabemos cómo podemos
trabajar con las ciudades.
											En la ciudad de Boston hay
ocho veces mejor hábitat
											que en los suburbios aledaños.
											Así que al trabajar con
los gobiernos, podemos expandirlo.
											Seguro piensan que mi lápida dirá,
											""Aquí yace Noah. 
Planta una flor"". ¿Cierto?
											Todo esto es abrumador.
											Pero podemos expandirlo juntos
											cuando los gobiernos
y los planificadores urbanos...
											en Boston, la miel es 
mayoritariamente de árboles de tilo,
											así que les decimos: ""Si vas a
reemplazar un árbol, considera el tilo"".
											Al llevarle esta información
hacemos cosas sorprendentes.
											Este es el techo de la compañía de Fred.
											Podemos plantar en los techos 
en todo el mundo
											para restaurar los hábitats
y resguardar los sistemas alimenticios.
											Trabajamos con el Banco Mundial
											y la delegación presidencial de Haití.
											Trabajamos con estudiantes de postgrado
de la Universidad de Yale y Etiopía.
											En estos países podemos 
agregarle valor a su miel
											al identificar lo que contienen
											e informar a la gente sobre qué plantar
											para restaurar su hábitat
y resguardar sus sistemas alimenticios.
									","
											Und wir wissen, wie wir
mit den Städten arbeiten können.
											Der Lebensraum in Boston
ist achtmal besser als in den Vorstädten.
											Wenn wir mit der Regierung arbeiten,
können wir das groß aufziehen.
											Auf meinem Grab steht vielleicht mal:
											""Hier liegt Noah. Pflanz' eine Blume.""
											All das ist wirklich anstrengend.
											Aber wenn wir das gemeinsam
mit Regierung und Stadtplanern angehen —
											in Boston etwa sagen wir
wegen des vielen Lindenhonigs:
											""Wenn Sie einen Baum ersetzen,
nehmen Sie doch eine Linde."" —
											wenn wir die Regierung miteinbeziehen,
können wir Großes erreichen.
											Das hier ist ein Dach von Freds Firma.
											Wir könnten diese Dinger
auf Dächern weltweit aufstellen.
											So schaffen wir Lebensraum
und sichern die Lebensmittelproduktion.
											Wir arbeiteten mit der Weltbank
											und der Delegation
des Präsidenten von Haiti.
											Wir arbeiteten mit Studenten
an der Yale University und in Äthiopien.
											In diesen Ländern
werten wir den Honig auf,
											indem wir seine Zusammensetzung
und so die richtige Bepflanzung ermitteln,
											um Lebensraum und Nahrungssysteme
wieder aufbauen zu können.
									","
											Nous savons aussi comment 
travailler avec les villes.
											La ville de Boston a un
biotope huit fois meilleur
											que ses banlieues proches.
											On peut l'étendre à l'échelle 
gouvernementale.
											Vous penserez
ma pierre tombale dira :
											« Ici git Noé, plantez une fleur. » 
N'est ce pas ?
											Je veux dire...c’est épuisant
après tout ça.
											Quand on regarde l'ensemble,
											les gouvernements,
les urbanistes...
											à Boston, le miel vient 
des arbres de tilleul,
											on leur dit : « si un arbre meurt 
remplacez-le, pensez au tilleul. »
											On peut faire des grandes choses
en travaillant avec les autorités.
											Là c'est le toit 
de l'entreprise Fred.
											On peut planter ces trucs
sur les toits du monde entier
											pour restaurer l’habitat
et sécuriser l'alimentation.
											On a travaillé avec la Banque Mondiale
et la délégation présidentielle de Haiti.
											On a travaillé avec des diplômés 
de Yale et d'Ethiopie.
											Dans ces pays, nous ajoutons 
de la valeur au miel
											en l'identifiant,
											en les aidant sur quoi planter
											pour restaurer leur biotope
et sécuriser l'alimentation.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
											But what I think is even more important
is when we think about natural disasters.
											For the first time,
											we now know how we can have
a baseline measure of any habitat
											before it might be destroyed.
											Think about your hometown.
											What risks does
the environment pose to it?
											This is how we're going to save
Puerto Rico after Hurricane Maria.
											We now have a baseline measure of honey,
											honey DNA from before and after the storm.
											We started in Humacao.
											This is right where
Hurricane Maria made landfall.
											And we know what plants to replace
and in what quantity and where
											by triangulating honey DNA samples.
									","
											Pero lo que creo es lo más importante
es cuando ocurren desastres naturales.
											Por primera vez
											tenemos una medida de referencia
para cualquier hábitat
											antes de que sea destruido.
											Piensen en su ciudad natal.
											¿Cuáles son sus riesgos ambientales
a los que se expone?
											Así es como salvaremos a Puerto Rico
después del huracán María.
											Ahora tenemos una medida 
de referencia a partir de la miel,
											el ADN de la miel del antes 
y el después de la tormenta.
											Comenzamos en Humacao.
											Esto fue justo antes que
el huracán María tocara tierra.
											Y sabemos cuáles plantas reemplazar
y en qué cantidad o a dónde
											al triangular muestras de ADN de miel.
									","
											Bei Naturkatastrophen kann uns
dieses Wissen noch mehr helfen.
											Erstmals können wir Basis-Messwerte
für jeden Lebensraum erfassen,
											bevor er zerstört wird.
											Denken Sie an Ihre Heimatstadt.
											Welche Umweltrisiken gibt es dort?
											So werden wir Puerto Rico
nach dem Hurrikan Maria retten.
											Wir haben durch den Honig Basis-Messwerte
von vor und nach dem Sturm.
											Wir starteten in Humacao.
											Dort traf der Hurrikan auf Land.
											Durch die Auswertung
der Honigproben wussten wir,
											welche und wie viele Pflanzen
wo gebraucht werden.
									","
											Mais quand on pense aux 
catastrophes naturelles.
											Pour la première fois,
											nous pouvons obtenir
une mesure complète de tout biotope
											avant qu'il soit détruit.
											Pensez à votre ville natale.
											Quels sont les risques causés
par l’environnement ?
											Comment nous allons sauver
Porto Rico après l’ouragan Maria
											Nous avons maintenant une 
mesure de base du miel,
											l'ADN du miel avant et après la tempête.
											Nous avons commencé à Humacao.
											C’est là que l’ouragan Maria a frappé.
											Nous savons quelles plantes 
remplacer, la quantité et où,
											en triangulant des échantillons 
d’ADN de miel.
									","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
"
","
","
","
","How you can help save the bees, one hive at a time",Noah Wilson-Rich,12:54,"environment,sustainability,nature,bees,botany,natural disaster,biology,science,insects,TEDx,plants,ecology,natural resources"
