en,tr,fr,pt,title,speaker,duration,tags
"
											Let's take a real example.
											In the aerospace industry,
											fuel nozzles are some of the most
complex parts to manufacture,
											for one reason:
											they are made up of 20 different parts
											that need to be separately produced
											and then painstakingly assembled.
											Aerospace companies
are now using 3D printing,
											which allows them to turn
those 20 different parts
											into just one.
											The results?
											40 percent more productivity,
											40 percent more output produced,
40 percent more growth
											for this specific industry.
									","
											Gerçek bir örneği ele alalım.
											Havacılık endüstrisinde,
											bir sebepten dolayı yakıt memeleri 
üretimi en karmaşık
											parçalardan birisidir:
											Ayrı üretilmesi gereken
											20 farklı parçadan oluşur
											ve sonra titizlikle montajı yapılır.
											Havacılık şirketleri artık 
3B baskı kullanıyorlar,
											ki bu da onların 20 farklı 
parçayı tek bir parçaya
											dönüştürmesini sağlıyor.
											Peki sonuç?
											Bu endüstride yüzde 40 
daha fazla verimlilik,
											yüzde 40 daha çok üretilen çıktı,
											yüzde 40 daha fazla büyüme.
									","
											Prenons un exemple concret.
											Dans l'industrie aérospatiale,
											les injecteurs de carburant sont
les pièces les plus complexes à fabriquer,
											pour la raison suivante :
											ils sont constitués
de 20 pièces différentes
											devant être produites séparément
											puis péniblement assemblées.
											Le secteur aérospatial utilise
maintenant l'impression 3D,
											ce qui leur permet de transformer
ces 20 pièces différentes
											en une seule.
											Conséquences :
											Productivité en hausse de 40%,
											40% de pièces produites en plus,
											40% de croissance pour ce domaine précis.
									","
											Vejamos um exemplo real,
											na indústria aeroespacial.
											Os bocais de combustível
são um dos conjuntos mais complexos
											nessa manufatura,
											por uma única razão:
											são formados por 20 peças diferentes
											que precisam de ser produzidas
em separado
											e depois meticulosamente montadas.
											Os fabricantes aeroespaciais 
estão agora a usar a impressão 3D
											que lhes permite transformar 
essas 20 peças diferentes numa só.
											O resultado?
											Uma produtividade 40% maior.
											40% de mais produção, 
40% de mais crescimento.
											nesta indústria específica.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											But actually, the most exciting part
of this new manufacturing revolution
											goes much beyond productivity.
											It's about producing better,
smarter products.
											It's about scale customization.
											Imagine a world where you can buy
the exact products you want
											with the functionalities you need,
											with the design you want,
											with the same cost and lead time
											as a product that's been mass produced,
											like your car, or your clothes
or your cell phone.
											The new manufacturing revolution
makes it possible.
									","
											Ama aslında bu yeni üretim devriminin 
en heyecanlı kısmı
											üretkenliğin ötesine gidiyor.
											Daha iyi şekilde üretimle, 
daha akıllı ürünlerle ilgili.
											Ölçek uyarlamasıyla ilgili.
											İhtiyacınız olan fonksiyonların, 
istediğiniz tasarımın,
											arabanız, kıyafetleriniz veya
											cep telefonunuz gibi seri üretilen
											bir ürünle aynı maliyet ve
											tedarik süresine sahip olduğu,
											tam istediğiniz ürünleri aldığınız 
bir dünya düşünün.
											Yeni üretim devrimi bunu mümkün kılıyor.
									","
											Mais la partie la plus excitante
de cette nouvelle révolution industrielle
											va au-delà de la productivité.
											Il s'agit de produire
des produits mieux conçus.
											Il s'agit d'adaptation.
											Imaginez un monde où vous pouvez acheter
ce dont vous avez exactement besoin,
											avec les fonctionnalités,
											avec le design que vous voulez,
											au même prix et délai
											qu'un produit fabriqué en masse,
											comme votre voiture, vos habits,
votre téléphone.
											La nouvelle révolution industrielle
rendra cela possible.
									","
											Mas, de facto, a coisa mais estimulante 
nesta nova revolução no fabrico
											vai muito além da produtividade.
											Refere-se à fabricação de produtos 
melhores, mais inteligentes.
											Refiro-me à personalização
em grande escala.
											Imaginem um mundo em que possam comprar 
exatamente o produto que desejam.
											com as funcionalidades de que necessitam,
											com o desenho que desejam,
											ao mesmo custo e no mesmo prazo
											que um produto feito em massa,
											como um carro, roupas ou um telemóvel.
											A nova revolução na produção 
torna isso possível.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Advanced robots can be programmed
											in order to perform
any product configuration
											without any setup time or ramp up.
											3D printers instantaneously produce
any customized design.
											We are now able to produce
a batch of one product, your product,
											at the same cost and lead time
as a batch of many.
											Those are only a few examples
of the manufacturing revolution at play.
									","
											İleri robotlar herhangi bir kurulum süresi
											veya ilavesi olmadan, herhangi 
bir ürün konfigürasyonunu
											gerçekleştirmek için programlanabilirler.
											3B yazıcılar herhangi 
bir özel tasarımı hemen üretebilirler.
											Artık birden çok ürünlü partinin
aynı maliyet ve tedarik süresiyle,
											bir ürünün, sizin ürününüzün 
partisini üretebiliyoruz.
											Bunlar gerçekleşen üretim devriminden 
sadece birkaç örnek.
									","
											Les robots de pointe
peuvent être programmés
											pour réaliser n'importe quelle
configuration d'un produit voulue
											sans temps de préparation
ou ralentissement.
											Des imprimantes 3D réalisant rapidement
n'importe quel design personnalisé.
											Nous pouvons maintenant produire
une série de votre produit, personnalisé,
											au même prix et dans le même temps
que pour une série de produits différents.
											Ce ne sont que quelques exemple
de la révolution en cours.
									","
											Os robôs avançados podem ser programados
											para executar qualquer 
configuração de produto
											sem atraso no tempo de preparação
ou aumento de preço.
											As impressoras 3D executam
instantaneamente
											qualquer desenho personalizado.
											Já conseguimos produzir um lote
de uma só unidade, o nosso produto,
											ao mesmo custo e no mesmo prazo 
de um lote de muitas unidades.
											São apenas alguns exemplos 
da revolução na produção em marcha.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Not only will manufacturing
become more productive,
											it will also become more flexible,
											and those were exactly the elements
of growth that we are missing.
											But actually, there are even
some bigger implications
											for all of us when manufacturing
will find its way back into the limelight.
											It will create a huge macroeconomic shift.
									","
											İmalat sadece daha 
verimli olmakla kalmayıp
											aynı zamanda daha da esnek hâle gelecek
											ve bunlar tam da eksikliğini 
duyduğumuz büyüme unsurlarıydı.
											Ama aslında üretim tekrar 
spot ışıkları altına girdiğinde
											hepimiz için daha da 
büyük etkileri olacak.
											Büyük bir makroekonomik değişim yaratacak.
									","
											Non seulement
l'industrie sera plus productive,
											mais elle sera plus flexible,
											et ce sont exactement
les éléments nécessaires à la croissance.
											Il y a pour nous tous
des conséquences encore plus importantes
											au retour de l'industrie
sur le devant de la scène.
											Cela créera un changement macroéconomique
énorme.
									","
											Não só o fabrico
se tornará mais produtivo,
											mas tornar-se-á também mais flexível.
											Eram esses exatamente os elementos 
que faltavam para o crescimento.
											Na prática, as implicações
serão ainda maiores
											para todos nós, quando o fabrico
retomar o seu protagonismo.
											Trará uma enorme 
mudança macroeconómica.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											First, our factories will be relocated
into our home markets.
											In the world of scale customization,
											consumer proximity is the new norm.
									","
											Öncelikle fabrikalarımız 
yerel pazarlara dönecek.
											Ölçek uyarlamasının olduğu bir dünyada
											tüketici yakınlığı yeni kural.
									","
											Tout d'abord, les usines seront rapatriées
près des centres de consommation.
											Dans le monde de la personnalisation,
											la proximité avec le consommateur
est la norme.
									","
											Primeiro, as fábricas voltarão a ser
localizadas nos mercados internos.
											Num mundo de personalização
em grande escala,
											a nova norma será 
a proximidade do consumidor.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Then, our factories
will be smaller, agile.
											Scale does not matter anymore,
flexibility does.
											They will be operating on a multi-product,
made-to-order basis.
											The change will be drastic.
									","
											Sonra fabrikalarımız daha küçük, 
daha hızlı olacak.
											Artık ölçek önemli değil, 
esneklik ise öyle.
											Birden fazla ürünle, ısmarlama 
bazında faaliyet gösterecekler.
											Değişim köklü olacak.
									","
											Nous usines seront plus
petites, flexibles.
											La taille n'importe plus,
mais la flexibilité.
											Elles seront basées sur le multi-produits,
la fabrication sur commande.
											Le changement sera radical.
									","
											As nossas fábricas serão, então, 
menores e mais ágeis.
											A escala deixará de ter importância,
a flexibilidade, sim.
											Passarão a produzir
múltiplos produtos à medida.
											Será uma mudança drástica.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Globalization will enter a new era.
											The East-to-West trade flows
											will be replaced by regional trade flows.
											East for East, West for West.
											When you think about that,
											the old model was pretty much insane.
											Piling up stocks, making products
travel the whole world
											before they reach their end consumers.
											The new model, producing
just next to the consumer market,
											will be much cleaner,
much better for our environment.
											In mature economies,
manufacturing will be back home,
											creating more employment,
											more productivity and more growth.
											Good news, isn't it?
									","
											Küreselleşme yeni bir çağa girecek.
											Doğudan batıya ticaret akışı
											bölgesel ticari akışlarla 
yer değiştirecek.
											Doğu, doğu için; batı ise batı için.
											Bunu düşününce eski model
											oldukça çılgındı.
											Son tüketicilere ulaşmadan önce
stokları yığıp ürünleri üreterek
											tüm dünyayı dolaştırmak.
											Tüketici pazarlarına yakın 
üretim yapan yeni model
											çok daha temiz, çevre için 
çok daha iyi olacak.
											Olgun ekonomilerde imalat eve dönerek
											daha fazla istihdam,
											daha fazla verim ve büyüme yaratacak.
											İyi haber, değil mi?
									","
											La mondialisation entrera
dans une nouvelle ère.
											Le commerce Est-Ouest sera remplacé
											par des flux commerciaux régionaux.
											Est vers l'Est, Ouest vers l'Ouest.
											Quand on y pense,
											l'ancien modèle était vraiment illogique.
											Accumuler les stocks, transporter
les produits à travers le monde
											avant qu'ils n'atteignent le consommateur.
											Le nouveau modèle, basé sur
la production à proximité du consommateur,
											sera bien plus propre,
bien mieux pour notre environnement.
											Dans les économies développées,
l'industrie sera de retour au pays,
											créant plus d'emplois,
											plus de productivité et
plus de croissance.
											Bonnes nouvelles, non ?
									","
											A globalização entrará numa nova era.
											Os fluxos comerciais de Leste para Oeste
											serão substituídos 
por fluxos comerciais regionais.
											O Leste para o Leste,
o Oeste para o Oeste.
											Quando pensamos nisso,
											o velho modelo parece totalmente absurdo.
											Empilhar ""stocks"", 
transportar produtos por todo o mundo,
											até chegarem aos consumidores.
											O novo modelo —a produção 
mesmo ao pé do mercado consumidor —
											será muito mais limpa, 
mais apropriada ao meio ambiente.
											Nas economias maduras, 
o fabrico voltará a ser local,
											criando mais empregos,
											maior produtividade e mais crescimento.
											São boas novas, não são?
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											But here's the thing with growth —
											it does not come automatically.
											Mature economies will have to seize it.
											We'll have to massively
re-train our workforce.
											In most countries,
like in my country, France,
											we've told our children
that manufacturing had no future.
											That it was something happening far away.
											We need to reverse that
											and teach manufacturing again
at university.
											Only the countries
that will boldly transform
											will be able to seize this growth.
									","
											Ama büyümeyle ilgili olan şey şu —
											otomatikman olmuyor.
											Olgun ekonomiler bunu ele almak durumunda.
											İş gücümüzü toplu olarak 
yeniden eğitmek zorundayız.
											Benim ülkem Fransa gibi pek çok ülkede
											üretimin bir geleceği olmadığını 
çocuklarımıza söyledik.
											Bu uzak zamanda olacak bir şeydi.
											Bunu tersine çevirip
											tekrar üniversitelerde üretimi 
öğretmemiz gerek.
											Sadece cesurca dönüşüm geçiren ülkeler
											bu büyümeyi yakalayabilecekler.
									","
											Mais il y a un problème
avec la croissance —
											elle ne se crée pas automatiquement.
											Les économies développées
doivent l'entretenir.
											Nous devons massivement
reformer notre main d'oeuvre.
											Dans de nombreux pays,
comme le mien, la France,
											nous avons dit à nos enfants
que l'industrie n'avait pas d'avenir.
											Que ce n'était pas pour nous.
											Nous devons renverser la vapeur
											et relancer la formation technique
dans les universités.
											Seuls les pays qui oseront
changer avec audace
											seront en mesure
d'entretenir cette croissance.
									","
											Mas, saibam que o crescimento
											não vem automaticamente.
											Muitas economias terão de se reajustar.
											Terá de haver uma formação enorme
da força de trabalho.
											Na maior parte dos países, 
como no meu, a França,
											temos dito às crianças que
o fabrico não tem futuro.
											Que é uma coisa que acontece lá longe.
											Temos de inverter esse discurso
											e voltar a ensinar 
manufatura na universidade.
											Só os países que se transformarem
com ousadia
											conseguiram obter esse crescimento.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											It's also a chance
for developing economies.
											Of course China
and other emerging economies
											won't be the factory of the world anymore.
											Actually, it was not a sustainable
model in the long term,
											as those countries are becoming richer.
											Last year, it was already
as expensive to produce in Brazil
											as to produce in France.
											By 2018, manufacturing costs in China
will be on par with the US.
									","
											Gelişmekte olan ülkeler için de bir şans.
											Elbette Çin ve diğer 
gelişmekte olan ekonomiler
											artık dünyanın fabrikası olmayacak.
											Aslında bu ülkeler daha 
zengin hâle gelirken,
											uzun vadede bu model 
sürdürülebilir değildi.
											Geçen sene Brezilya'da üretim yapmak
Fransa'da üretmek
											kadar pahalıydı.
											2018 yılı itibariyle Çin'deki üretim 
maliyetleri ABD ile aynı olacak.
									","
											C'est aussi une occasion
pour les économies émergeantes.
											Bien sûr, la Chine et
certaines économies émergentes
											ne seront plus les usines du monde.
											Ce modèle n'était de toute façon
pas viable dans le long terme,
											car ces pays s'enrichissent.
											L'année dernière, il était
aussi cher de produire au Brésil
											que de produire en France.
											En 2018, les coûts de production en Chine
seront au niveau de ceux aux États-Unis.
									","
											Isso será uma oportunidade
para as economias em desenvolvimento.
											Claro que a China
e outras economias emergentes
											deixarão de ser as fábricas do mundo.
											De facto, esse modelo não era
sustentável a longo prazo,
											à medida que esses países
se vão tornando mais ricos.
											No ano passado, produzir 
no Brasil já foi tão caro
											quanto produzir em França.
											Por volta de 2018, os custos de produção 
na China estarão ao nível dos EUA.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											The new manufacturing revolution
											will accelerate the transition
of those emerging economies
											towards a model driven
by domestic consumption.
											And this is good,
											because this is where growth
will be created.
											In the next five years,
											the next billion consumers in China
will inject more growth in our economies
											than the top five
European markets together.
									","
											Yeni üretim devrimi,
											bu gelişmekte olan 
ekonomilerin dönüşümünü
											yerel tüketime güdümlü 
bir modele doğru hızlandıracak.
											Bu da iyi bir şey,
											çünkü büyümenin oluşacağı yer burası.
											Gelecek beş sene içinde,
											Çin'de bundan sonraki bir milyar 
tüketici, ekonomilerimize Avrupa'daki
											en tepedeki beş pazarın toplamından daha 
fazla büyüme zerk edecek.
									","
											La nouvelle révolution industrielle
											accélérera le passage
de ces économies émergeantes
											vers un modèle basé
sur la consommation intérieure.
											C'est bien,
											car c'est ce qui crée de la croissance.
											Dans les cinq prochaines années,
											les milliards de consommateurs chinois
généreront plus de croissance chez nous
											que les cinq plus grands
marchés européens réunis.
									","
											A nova revolução da produção
											acelerará a transição
dessas economias emergentes
											para um modelo dirigido 
para o consumo doméstico,
											o que é muito bom,
											porque com isso gerar-se-á crescimento.
											Nos próximos cinco anos,
											os próximos mil milhões
de consumidores na China
											trarão mais crescimento à economia
											do que os cinco maiores 
mercados europeus juntos.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											This fourth manufacturing revolution
is a chance for all of us.
											If we play it right,
											we'll see sustainable growth
in all of our economies.
											This means more wealth
distributed to all of us
											and a better future for our children.
									","
											Bu dördüncü üretim devrimi 
hepimiz için bir şans.
											Eğer doğru oynarsak,
											tüm ekonomilerde sürdürülebilir 
bir büyüme göreceğiz.
											Bunun anlamı, daha fazla servetin 
hepimize dağıtılması
											ve çocuklarımız için daha iyi bir gelecek.
									","
											Cette quatrième révolution industrielle
est une chance pour nous tous.
											Si nous faisons les choses bien,
											nous verrons une croissance durable
de toutes nos économies.
											Cela signifie plus de richesses
à nous distribuer
											et un meilleur futur pour nos enfants.
									","
											Esta quarta revolução da produção 
é uma oportunidade para todos nós.
											Se jogarmos o jogo adequadamente,
											veremos um crescimento sustentável 
em todas as nossas economias.
											Isso quer dizer mais riqueza 
distribuída entre todos nós
											e um futuro melhor para nossos filhos.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Obrigado.
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
"
","
","
","
",The next manufacturing revolution is here,Olivier Scalabre,12:26,"business,economics,engineering,industrial design,global development,innovation,product design,work,technology,manufacturing,3D printing"
