pt,tr,fr,de,title,speaker,duration,tags
"
											E foi esta a Super Dica n.º 2.
											Agora, a Super Dica n.º 3:
Como evitar o divórcio.
											Vamos então imaginar que
escolheram o parceiro ideal
											e que estão a assentar numa
relação duradoura e para a vida com ele.
											Gosto de pensar que, idealmente,
toda a gente gostaria de evitar o divórcio,
											com exceção de, sei lá,
talvez a mulher do Piers Morgan?
											Mas é um facto triste da vida moderna
											que um em cada dois casamentos
nos EUA acabam em divórcio,
											e o resto do mundo não está muito atrás.
											Eu desculpo-vos por talvez pensarem
											que os argumentos que precedem
o fim de um casamento
											não são candidatos ideais
para investigação matemática.
											Por um lado, é muito difícil saber
											o que deveríamos estar
a medir ou a quantificar.
											Mas isto não impediu um psicólogo,
John Gottman, de fazer exatamente isso.
											Gottman observou centenas de casais
a ter uma conversa
											e registou... bem, tudo aquilo
em que conseguirem pensar.
											Registou o que foi dito na conversa,
											registou a condutividade da pele,
											as suas expressões faciais,
											o ritmo cardíaco, a tensão arterial,
											basicamente tudo, exceto
se a mulher estava ou não sempre certa,
											o que, incidentalmente, é a verdade.
											Mas o que Gottman
e a sua equipa descobriram
											foi que um dos mais 
importantes indicadores
											de se um casal se vai ou não divorciar,
											foi o quão positivo ou negativo era
cada um, durante a conversa.
									","
											Evet, bu Ana Tavsiye #2 idi.
											Şimdi, Ana Tavsiye #3:
Boşanma nasıl önlenir.
											Şimdi, düşünün ki, mükemmel eşi seçtiniz
											ve onunla ömür boyu sürecek 
bir ilişkiye vardınız.
											Herkesin ideal olarak boşanmayı
önlemek isteyeceğini düşünüyorum,
											bilemiyorum, Piers Morgan'ın eşi dışında,
belki de?
											Fakat modern hayatın acı gerçeği şu ki
											Amerika'da her 2 evlilikten biri
boşanmayla sonuçlanıyor,
											diğer ülkelerin de bundan 
geri kalır yanı yok.
											Evliliğin sona ermesinden önceki
tartışmaların
											matematiksel inceleme için 
ideal bir aday olmadığını
											düşündüğünüz için belki 
bağışlanabilirsiniz.
											Her şeyden önce, neyi tartmanız
											veya ölçmeniz gerektiğini bilmek çok zor.
											Fakat bu tam olarak bunu yapan 
psikolog John Gottman'ı alıkoymadı.
											Gottman yüzlerce çiftin karşılıklı
konuşmasını gözlemledi
											ve tahmin edebileceğiniz her şeyi
kayıt altına aldı.
											Karşılıklı konuşmaları kaydetti,
											ciltlerinin iletkenliğini kaydetti,
											yüz ifadelerini kaydetti,
											kalp atış hızlarını, kan basınçlarını,
											yani karısının aslında daima 
haklı olup olmadığı dışındaki her şeyi,
											laf arasında her zaman haklıdır.
											Gottman ve ekibinin bulduğu şey,
											bir çiftin boşanıp boşanmayacağını
											öngören şeydi, partnerlerin
											konuşma sırasında birbirlerine ne kadar
olumlu veya olumsuz olduğu.
									","
											Donc c'était l'astuce n°2.
											Maintenant, l'astuce n°3 : 
comment éviter le divorce.
											Imaginons que vous ayez trouvé 
le partenaire idéal
											et que vous entriez dans une relation
à vie avec lui.
											J'aime à penser que tout le monde
aimerait éviter le divorce,
											à part peut-être la femme de
Piers Morgan.
											C'est une triste réalité
de la vie moderne
											qu'un mariage sur deux aux États-Unis
se termine par un divorce,
											avec le reste du monde
pas loin derrière.
											On vous excusera de penser
peut-être
											que les disputes qui précèdent
une rupture conjugale
											ne sont pas dignes
d'une étude mathématique.
											Il est vrai que c'est dur de savoir
											ce qu'il faut mesurer ou
ce qu'il faut quantifier.
											Mais ça n'a pas empêché le psychologue
John Gottman de le faire.
											Gottman a observé des centaines de couples
qui discutaient
											et il a enregistré tout ce que 
vous pouvez imaginer.
											Il a enregistré ce qui se disait
dans la conversation,
											il a enregistré la conductivité cutanée,
											il a enregistré les expressions du visage,
											le rythme cardiaque, 
la pression artérielle,
											presque tout sauf si la femme
avait toujours raison,
											ce qui se trouve être le cas.
											Ce que Gottman et son équipe ont trouvé,
											c'est qu'un des indicateurs importants
											d'un éventuel divorce du couple
											était à quel point chacun était positif
ou négatif pendant la conversation.
									","
											Okay, das war Geheimtipp Nr. 2.
											Nun zu Geheimtipp Nr. 3:
Wie man eine Scheidung vermeidet.
											Sagen wir, Sie haben 
den perfekten Partner gefunden
											und gehen eine lebenslange 
Beziehung mit ihm ein.
											Ich glaube, jeder möchte gerne
eine Scheidung vermeiden,
											abgesehen vielleicht von 
Piers Morgans Ehefrau.
											Es ist eine traurige Tatsache
im modernen Leben,
											dass die Hälfte aller Ehen
in den USA geschieden wird
											und der Rest der Welt 
liegt nicht weit dahinter.
											Es sei Ihnen verziehen,
											falls Sie glauben, dass die Streitereien
vor einer Scheidung
											kein ideales Forschungsobjekt
für die Mathematik seien.
											Es ist nämlich sehr schwer zu wissen,
											was man messen oder 
in Zahlen ausdrücken soll.
											Aber ein Psychologe namens 
John Gottman hat genau das getan.
											Gottman beobachtete hunderte Paare
bei ihren Gesprächen
											und nahm dabei alles Mögliche auf.
											Er zeichnete ihren Gesprächsinhalt,
											die elektrische Leitfähigkeit der Haut,
											ihren Gesichtsausdruck,
											ihren Herzschlag und ihren Blutdruck auf,
											praktisch alles, außer der Frage,
ob die Ehefrau wirklich immer Recht hatte,
											was übrigens zufällig immer so ist.
											Gottman und sein Team fanden jedoch
											einen der wichtigsten Indikatoren
											für eine bevorstehende Scheidung heraus:
											nämlich, wie positiv oder negativ
jeder Partner im Gespräch war.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Os casais que tinham muito baixo risco
											classificavam-se com mais pontos positivos
na escala de Gottman do que negativos.
											Já as más relações,
											ou seja, que provavelmente
vão acabar em divórcio,
											entravam numa espiral de negatividade.
											Apenas usando estas ideias muito simples,
											Gottman e o seu grupo
eram capazes de prever
											com 90% de confiança.
											se um determinado casal se iria divorciar
											Mas só quando se juntou com
um matemático, James Murray,
											é que começaram a perceber
											o que causa estas espirais de negatividade
e como é que ocorrem.
											E os resultados que encontraram...
											Acho-os impressionantes,
incrivelmente simples e interessantes.
											Estas equações preveem como é que
o marido ou a esposa vai responder
											no seu turno seguinte de conversação,
											quão positivos ou negativos serão.
											E estas equações dependem
											do humor da pessoa quando está sozinha,
											do humor da pessoa quando está
com o seu parceiro,
											mas, mais importante, dependem
											do quanto o marido ou a esposa
se influenciam um ao outro.
									","
											Çok düşük riske sahip olan çiftler
											Gatman'ın cetvelinde negatiflerden çok
pozitif puanlandılar.
											Kötü ilişkiler ise,
											yani muhtemelen boşanacak olanlar,
											kendilerini olumsuz düşünceler
sarmalında buldular.
											Sadece bu basit fikirleri kullanarak,
											Gottman ve ekibi belirli 
bir çiftin boşanıp
											boşanmayacağını yüzde 90 doğruluk payı ile
											tahmin edebildiler.
											Matematikçi James Murray ile birlikte
çalıştıktan sonra
											olumsuzluk sarmalına neyin neden olduğunu
											ve bunun nasıl meydana geldiğini 
gerçekten anlamaya başladılar.
											Ve buldukları sonuçlar
											bence inanılmaz etkileyici bir şekilde
basit ve ilginç.
											Bu denklemler, eşlerden birinin 
konuşma sırasında
											nasıl tepki vereceğini tahmin ediyor,
											ne kadar olumlu ya da olumsuz
olacaklarını.
											Ve bu denklemler,
											kişinin tek başına olduğu 
zamanlardaki moduna,
											eşiyle beraber olduğu
zamanlardaki moduna,
											ama en önemlisi,
											eşlerin birinini ne kadar 
etkilediklerine bağlı.
									","
											Les couples à faible profil de risque
											avaient plus de points positifs que 
négatifs sur l'échelle de Gottman.
											Alors que les mauvaises relations,
											susceptibles de finir en divorce,
											se trouvaient dans une spirale de
négativité.
											En utilisant ces idées très simples,
											Gottman et son équipe ont pu prédire
											si un couple allait ou non divorcer
											avec une précision de 90%.
											Mais c'est quand il s'est associé
avec le mathématicien James Murray
											qu'il a vraiment commencé à comprendre
											ce qui provoquait ces spirales de
négativité et comment elles survenaient.
											Toutes leurs conclusions
											sont à mon sens incroyablement
simples et intéressantes.
											Ces équations prédisent comment
l'homme ou la femme va répondre
											dans leur prochain tour de conversation,
											à quel point ils vont être
positifs ou négatifs.
											Ces équations dépendent de
											l'humeur de la personne
quand elle est seule,
											de son humeur quand elle est 
avec son partenaire,
											et surtout, elles dépendent de
											combien mari et femme s'influencent.
									","
											Paare mit niedrigem Risiko
											hatten viel mehr positive als 
negative Punkte auf Gottmans Skala.
											In schlechten Beziehungen —
											also solche mit 
hohem Scheidungsrisiko —
											gerieten beide in 
eine Negativitätsspirale.
											Mit diesen einfachen Ansätzen
											konnten Gottman und sein Team
											mit 90-prozentiger Sicherheit voraussagen,
											ob ein Paar sich bald 
scheiden lassen wird.
											Aber erst als er auf einen Mathematiker
namens James Murray traf,
											verstanden sie wirklich,
											was eine Negativitätsspirale 
verursachte und wie sie auftrat.
											Ihre Ergebnisse
											sind beeindruckend einfach 
und interessant.
											Ihre Gleichungen sagen voraus,
wie der Mann oder die Frau
											im Gespräch reagieren wird,
											wie positiv oder negativ sie sein werden.
											Diese Gleichungen hängen
											von der Laune der Person ab,
wenn sie alleine ist,
											wenn sie mit ihrem Partner zusammen ist
											und ganz besonders davon,
											wie Mann und Frau 
sich gegenseitig beeinflussen.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Ora, acho que é importante
sublinhar nesta altura
											que se demonstrou que
estas mesmas equações
											são perfeitamente capazes de descrever
											o que acontecerá entre dois países
numa corrida ao armamento.
											(Risos)
											Ou seja, um casal em discussão
e em espiral de negatividade,
											e à beira do divórcio,
											é matematicamente equivalente
ao início de uma guerra nuclear.
											(Risos)
									","
											Bu aşamada
											bu denklemlerin iki ülke arasındaki
silahlanma yarışını
											mükemmel bir şekilde açıklayabildiğine
											dikkat çekmenin önemli olduğunu
düşünüyorum.
											(Gülüşmeler)
											Yani olumsuzluk sarmalına girmiş
											boşanmanın eşiğinde olan bir çift
											aslında matematiksel olarak bir nükleer
savaş başlangıcına eşit.
											(Gülüşmeler)
									","
											Je pense qu'il est important
de faire ressortir à ce stade
											que ces mêmes équations 
se sont montrées
											parfaitement aptes à décrire
											ce qui ce passe entre deux pays
dans une course à l'armement.
											(Rires)
											Donc — un couple qui se chamaille,
dans une spirale de négativité
											et au bord du divorce —
											est mathématiquement équivalent à un
début de guerre nucléaire.
											(Rires)
									","
											An dieser Stelle ist es 
wichtig zu erwähnen,
											dass dieselben Gleichungen
											ebenso gut in der Lage sind,
											die Geschehnisse in zwei Ländern
in einem Rüstungswettlauf vorherzusagen.
											(Lachen)
											Ein streitendes Ehepaar
in einer Negativitätsspirale
											am Rande einer Scheidung
											entspricht mathematisch also
dem Beginn eines Atomkriegs.
											(Lachen)
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Mas o termo realmente
importante nesta equação
											é a influência que as pessoas
têm umas nas outras
											e, em particular, algo chamado
de ""limiar da negatividade"".
											Podem pensar neste limiar
da negatividade
											como quão chato consegue ser o marido
											antes que a esposa comece a ficar
mesmo chateada, e vice-versa.
											Eu sempre pensei que os bons casamentos
significassem compromisso e compreensão,
											e permitir ao outro ter espaço
para ser ele próprio.
											Por isso pensaria que as relações
com mais sucesso talvez
											fossem aquelas em que houvesse
um limite de negatividade mesmo alto.
											Em que os casais deixassem
passar algumas coisas
											e apenas trouxessem alguma coisa à baila
quando fosse mesmo séria.
											Mas, na verdade, a matemática
e as descobertas seguintes do grupo
											mostraram que o oposto é que é verdade.
											Os melhores casais,
ou aqueles com mais sucesso,
											são aqueles que têm um limite
de negatividade mesmo baixo.
											Estes casais são aqueles
que não deixam passar nada
											e que dão um ao outro
o espaço para reclamar.
											Estes são os casais
											que estão continuamente
a tentar reparar a sua própria relação,
											que têm uma perspetiva muito mais
positiva do seu casamento.
											Casais que não deixam passar nada
											e que não deixam que coisas triviais
se tornem coisas grandes e sérias.
									","
											Fakat bu denklemdeki en önemli terim
											insanların birbiri üzerindeki etkisi.
											Ve özellikle, buna olumsuzluk 
çıtası deniyor.
											Olumsuzluk çıtasını, erkeğin eşini
											zıvanadan çıkarmadan önce
ne kadar sinir bozucu olduğu gibi
											algılayabilirsiniz, veya tam tersi.
											Her zaman iyi evliliklerin uzlaşma, anlama
ve tarafların birbirine kendileri olma
											fırsatı vermeleri ile mümkün 
olduğunu düşünmüşümdür.
											Belki de en başarılı ilişkiler
											olumsuzluk çıtası en yüksek olanlar
diye düşünebilirdim.
											Çiftlerin rahat davrandığı ve
											sadece gerçekten önemli şeyleri
gündeme getirdiği...
											Ama aslında, matematik ve sonraki
bulgular gösterdi ki
											bunun tam tersi doğru.
											En iyi çiftler,
ya da en başarılı çiftler,
											olumsuzluk çıtası çok düşük olanlar.
											Hiçbir şeyi boşvermeyen
											ve birbirlerine şikayet etme
fırsatı veren.
											Devamlı olarak ilişkilerini
onarmaya çalışan çiftlerin
											evlilikleri çok daha olumlu görünüyor.
											Çiftler bir şeyleri boşvermiyor
											ve küçük meseleleri büyük bir sorun
haline getirmiyorlar.
									","
											Mais le terme le plus important de 
cette équation
											est l'influence que les gens
ont les uns sur les autres
											et en particulier, quelque chose
appelé le seuil de négativité.
											Donc, pour le seuil de négativité,
											imaginez à quel point le mari
doit être agaçant
											avant que la femme ne commence à
s'énerver, et vice versa.
											Pour moi, les bons mariages étaient
faits de compromis et de compréhension
											et laissaient assez de place à chaque
personne pour être elle-même.
											J'aurais donc pensé que peut-être
les relations les plus réussies
											étaient celles où le seuil de négativité
était le plus élevé.
											Où les couples laissaient passer
											et n'abordaient les choses que si
c'était très important.
											Mais en fait, les mathématiques
et les résultats de la recherche
											ont démontré que c'est
le contraire qui est vrai.
											Les meilleurs couples
ou les couples à succès
											sont ceux avec des seuils de
négativité très bas.
											Ce sont des couples 
qui ne laissent rien passer
											et se donnent assez d'espace
pour se plaindre.
											Ce sont les couples qui essaient 
constamment de réparer leur relation,
											qui ont une perspective plus positive
de leur union.
											Les couples qui ne laissent pas aller
											les choses et qui ne laissent pas grossir
les choses triviales réussissent le mieux.
									","
											Der wichtigste Bestandteil 
dieser Gleichung
											ist aber der Einfluss,
den die Leute aufeinander haben,
											genauer gesagt die sogenannte
Negativitätsschwelle.
											Damit ist gemeint,
											wie nervig der Mann sein darf,
											bevor die Frau sehr ärgerlich wird
und umgekehrt.
											Ich dachte immer, in guten Ehen
ginge es um Kompromisse, Verständnis
											und darum, der Person Raum zu geben,
um sie selbst zu sein.
											Ich glaubte, die 
erfolgreichsten Beziehungen
											hätten eine sehr 
hohe Negativitätsschwelle,
											an der Paare loslassen
											und nur wirklich wichtige Dinge
zum Thema machen.
											Die Mathematik und die daraus
folgenden Ergebnisse jedoch
											bezeugen das genaue Gegenteil.
											Die besten und erfolgreichsten Paare
											sind diejenigen mit einer sehr
niedrigen Negativitätsschwelle.
											Diesen Paaren fällt alles auf
											und sie geben einander etwas Raum,
um sich zu beklagen.
											Paare, die ständig versuchen,
ihre Beziehung zu reparieren,
											haben einen viel positiveren 
Ausblick auf ihre Ehe.
											Paare, die nichts durchgehen lassen,
											und Paare, die aus Kleinigkeiten
kein Riesenthema werden lassen.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Claro que é preciso um pouco mais do
que apenas um baixo limite de negatividade
											e não fazer cedências
para se ter uma relação de sucesso.
											Mas acho que é bastante interessante
											saber que há realmente
evidência matemática
											a dizer que devemos acalmar
a nossa fúria antes de terminar o dia.
									","
											Tabi ki, sadece olumsuzluk 
çıtasını düşük tutup
											başarılı bir ilişki için
uzlaşmamakla olmuyor.
											Öfkenize yenik düşmemeniz 
gerektiğini belirten
											bir matematiksel kanıt olduğunu
											bilmek çok enteresan.
									","
											Bien sûr, il faut plus
qu'un faible seuil de négativité
											et une absence de compromis
pour faire un mariage à succès.
											Mais je pense qu'il est intéressant
											de savoir qu'il y a des preuves
mathématiques
											comme quoi il ne faut pas laisser
une dispute inachevée.
									","
											Es braucht natürlich mehr als nur 
eine niedrige Negativitätsschwelle
											und das Vermeiden von Kompromissen
für eine erfolgreiche Beziehung.
											Ich finde es aber sehr interessant,
											dass es echte mathematische 
Beweise dafür gibt,
											dass man nicht ärgerlich
zu Bett gehen sollte.
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
											Pronto, são estas
as minhas três Super dicas
											de como a matemática vos pode ajudar
com o amor e os relacionamentos.
											Mas espero que, para além 
do seu uso como dicas,
											também vos deem uma noção um bocadinho
maior do poder da matemática.
											Porque, para mim, as equações e
os símbolos não são só uma coisa.
											São uma voz que fala sobre
a incrível riqueza da Natureza
											e a simplicidade estonteante
											dos padrões que nos envolvem,
que giram e evoluem à nossa volta,
											desde como o mundo funciona
a como nós nos comportamos.
											Por isso espero que,
pelo menos para alguns de vocês,
											esta pequena perspetiva
sobre a matemática do amor
											possa persuadir-vos a ter um
bocadinho mais de amor à matemática.
											Obrigada.
											(Aplausos)
									","
											İşte bunlar matematiğin aşk ve

											ilişkilerde size nasıl yardım
edebileceğini gösteren 3 ana tavsiyem.
											Fakat umuyorum ki,
tüyo olarak kullanılmalarının
											yanı sıra, size aynı zamanda matematiğin
gücü hakkında biraz fikir veriyordur.
											Çünkü benim için denklemler ve semboller
yalnızca bir şey değil.
											Onlar doğanın inanılmaz 
zenginliğini ve etrafımızda
											bükülen, dönen, eğilen ve gelişen
											motiflerin şaşırtıcı yalınlığını 
dile getiren bir ses,
											dünyanın nasıl işlediğinden 
nasıl davrandığımıza kadar.
											Bu yüzden umarım
											aşkın matematiği hakkında 
biraz fikir edinmeniz
											en azından birkaçınızı matematiği 
sevmeniz konusunda ikna edebilir.
											Teşekkürler.
											(Alkışlar)
									","
											Donc voilà mes trois astuces
											sur comment les maths peuvent
vous aider avec l'amour.
											J'espère qu'à part leur utilité
comme astuces,
											qu'elles vous donnent un aperçu
de la puissance des maths.
											Car pour moi, les équations et symboles
ne sont pas juste des choses.
											Ce sont des voix qui disent
l'incroyable richesse de la nature
											et l'étonnante simplicité
											des modèles qui s'emmêlent
et évoluent autour de nous,
											du fonctionnement du monde 
à notre comportement.
											J'espère que, pour quelques-uns 
d'entre vous,
											ce petit aperçu des
mathématiques de l'amour
											vous persuadera d'avoir un peu plus 
d'amour pour les maths.
											Merci.
											(Applaudissements)
									","
											Das sind also meine 3 Geheimtipps,
											wie Mathematik Ihnen in der Liebe
und in Beziehungen helfen kann.
											Aber ich hoffe auch, dass 
sie Ihnen darüber hinaus
											einen kleinen Einblick in die 
Macht der Mathematik geben konnten.
											Gleichungen und Symbole
sind für mich nicht nur Dinge.
											Sie sind Ausdruck für
den unglaublichen Reichtum der Natur
											und die überraschende
Einfachheit der Muster,
											die sich um uns alle herum drehen 
und wenden und sich entwickeln,
											vom Funktionieren der Welt
bis hin zu unserem Verhalten.
											Ich hoffe, dass zumindest
bei einigen von Ihnen
											ein kleiner Einblick in 
die Mathematik der Liebe
											zu ein wenig mehr Liebe 
zur Mathematik geführt hat.
											Vielen Dank.
											(Applaus)
									",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
"
","
","
","
",The mathematics of love,Hannah Fry,17:02,"TED Books,TEDx,love,math,statistics,relationships"
