es,pt,fr,de,title,speaker,duration,tags
"
											En los años 90 mi compañía creó
											paseos en bicicleta para la lucha 
contra el sida, SIDAbicis
											y caminatas de 100 Km por 3 días 
contra el cáncer de mama,
											y a lo largo de 9 años,
											participaron 182 mil héroes ordinarios
											y recaudamos un total de 581 millones de dólares.
											Se recaudó más dinero 
en menos tiempo para estas causas
											que cualquier otro evento en la historia,
											todo basado en la idea de que la gente está harta
											de que le pregunten que haga lo menos posible.
											Las personas anhelan medir
											la distancia total de su potencial
											a nombre de las causas que tanto les importa.
											Pero se las tienen que pedir.
											Tuvimos toda esa participación porque
											compramos anuncios de página entera
en The New York Times,
											en The Boston Globe, en el horario 
de más audiencia de radio y TV.
											¿Saben a cuánta gente habría llegado
											si hubiésemos puesto volantes en la lavandería?
									","
											A segunda área de discriminação
é a da publicidade e ""marketing"".
											Dizemos ao setor lucrativo: 
""Gastem, gastem, gastem em publicidade
											""até que o último dólar deixe de
produzir um cêntimo de valor"".
											Mas não gostamos de ver 
os nossos donativos gastos em publicidade.
											A nossa atitude é: ""Bem, 
se conseguirem publicidade grátis,
											— às quatro da manhã —
por mim está bem"".
											Mas não quero os meus donativos
gastos em publicidade.
											Quero que vão para os necessitados"".
											Como se o dinheiro gasto em publicidade
											não servisse para obter
elevadíssimas somas de dinheiro
											para servir os necessitados.
									","
											Dans les années 1990, 
ma société a créé
											les ballades à vélo 
de longue distance AIDSRide
											et les marches de 100 kilomètres de 3 jours 
pour soutenir la lutte contre le cancer du sein,
											et sur une période de neuf ans,
											182 000 héros ordinaires ont participé,
											et ils ont collecté un total 
de 581 millions de dollars.
											Ils ont collecté davantage d'argent
plus rapidement pour ces causes
											qu'aucun autre évènement
dans l'histoire,
											entièrement sur l'idée 
que les gens sont fatigués
											qu'on leur demande de faire le moins possible
de ce qu'ils peuvent faire.
											Les gens aspirent à mesurer
											l'étendue de leur potentiel
											pour les causes qui les concernent
au plus profond d'eux-mêmes
											Mais il faut le leur demander.
											On a réussi à faire participer 
autant de gens
											en achetant des pages entières
de publicité dans le New York Times,
											dans le Boston Globe, et de la publicité à l'heure 
de grande écoute à la radio et à la télé.
											Vous savez combien de gens 
on aurait attiré
											si on avait mis 
des annonces à la laverie ?
									","
											In den 90er Jahren hat mein Unternehmen
											die Langstreckenfahrradtouren 
von AIDSRide kreiert
											und gegen Brustkrebs die dreitägigen 
Fußmärsche über 60 Meilen,
											und in der Zeitspanne von 9 Jahren
											nahmen 182.000 Helden des Alltags daran teil
											und brachten insgesamt 581 Millionen Dollar ein.
											Sie brachten für diese Anliegen mehr Geld
											in kürzerer Zeit ein als jedes 
andere Ereignis in der Geschichte.
											Alles basiert auf der Idee, 
dass Menschen es leid sind,
											gefragt zu werden, 
was sie als Mindestes tun könnten.
											Menschen sehnen sich danach,
											die ganze Reichweite 
ihres Potenzials zu entfalten,
											für Anliegen, die ihnen am Herzen liegen.
											Aber sie müssen gefragt werden.
											Wir kamen auf so viele Teilnehmer
											durch ganzseitige Werbeanzeigen 
in der New York Times,
											in The Boston Globe, mit Werbung
zur Hauptsendezeit im Radio und TV.
											Was glauben Sie, wie viele
Teilnehmer es gewesen wären,
											wenn wir Flyer im Waschsalon aufgehängt hätten?
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Las donaciones se han estancado, 
en los Estados Unidos,
											al 2% del PIB desde que se empezó 
a medir en los años 70.
											Es un hecho importante, porque nos dice
											que en 40 años, el sector no lucrativo
											no ha podido ganarle una cuota de mercado
											al sector lucrativo.
											Y si lo piensan, ¿cómo puede un sector
											quitarle cuota de mercado a otro
											si no se le permite comercializar?
											Si le decimos a las marcas de consumo,
											""Pueden anunciar todos 
los beneficios de su producto"",
											pero a las beneficencias les decimos, 
""No pueden anunciar todo lo bueno que hacen"",
											¿a dónde creen que fluirán 
los dólares del consumidor?
									","
											Nos anos 90, a minha empresa criou
											as viagens de bicicleta 
de longa distância AIDSRide
											e as caminhadas de 3 dias de 100 km
do cancro da mama
											e, ao longo de nove anos,
											tivemos 182 000 heróis comuns 
a participar,
											que juntaram um total 
de 581 milhões de dólares.
											(Aplausos)
											Juntaram mais dinheiro, mais depressa,
para estas causas
											do que quaisquer 
outros eventos na história,
											tudo baseado na ideia 
de que as pessoas estão fartas
											de que lhes peçam para fazerem 
o mínimo possível.
											As pessoas estão desejosas de medir
											a distância completa do seu potencial
											a favor de causas pelas quais 
se interessam profundamente.
											Mas é preciso pedir-lhes.
											Conseguimos que 
tantas pessoas participassem
											porque pusemos grandes anúncios
no The New York Times,
											no The Boston Globe, publicidade 
em horário nobre na rádio e na TV.
											Imaginam quantas pessoas 
teríamos conseguido
											se tivéssemos colocado
panfletos na lavandaria?
									","
											Le montant des donations à des organisations 
caritatives est resté bloqué, aux États-Unis,
											à 2 % du PIB depuis qu'on a
commencé à les mesurer dans les années 1970.
											C'est un fait important, 
parce que ça signifie
											qu'en 40 ans, le secteur à but non lucratif
											n'a pas réussi à prendre
de parts de marché
											au secteur à but lucratif.
											Si on y réfléchit bien, 
comment un secteur
											pourrait-il bien prendre des parts
de marché à un autre secteur
											si on ne lui permet pas
vraiment de se vendre ?
											Et si on dit aux marques :
											« Vous pouvez faire la promotion de tous
les avantages de votre produit, »
											mais qu'on dit aux organisations caritatives :
« Vous ne pouvez pas faire la promotion
de tout le bien que vous faîtes, »
											où pensez-vous que les dollars
des consommateurs vont affluer ?
									","
											Spenden an gemeinnützige Einrichtungen 
stagnieren in den U.S.A. bei 2 % des BIP
											seit Beginn der Erhebungen 
in den 70er Jahren.
											Das ist eine wichtige Tatsache, 
weil sie uns zeigt,
											dass über 40 Jahre der gemeinnützige Sektor
											nicht imstande war, einen Marktanteil
											vom gewinnorientierten Sektor zu übernehmen.
											Wenn Sie darüber nachdenken:
Wie kann ein Sektor auch
											einen Marktanteil von 
einem anderen übernehmen,
											wenn es diesem nicht erlaubt ist, 
sich zu vermarkten?
											Wenn wir den Marken sagen:
											""Ihr könnt für alle Vorteile eures Produkts werben.""
											Aber den Wohltätigkeitseinrichtungen sagen wir: 
""Ihr dürft nicht für all das Gute werben, das ihr tut.""
											Wo wird das Geld des Konsumenten 
dann wohl hinfließen?
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											La tercera área de discriminación 
es la toma de riesgo
											en busca de ideas nuevas que generen ingresos.
											Disney puede hacer una película nueva 
de USD 200 millones que fracasa
											y nadie llama al procurador general.
											Pero si recaudan apenas 1 millón de dólares
											para los pobres y no producen un 75 % de lucro
											para la causa en los primeros 12 meses,
											su persona es cuestionada.
											Entonces las organizaciones no lucrativas 
son reacias a intentar
											cualquier empeño audaz, valiente y
a gran escala de recaudación de fondos
											por temor a que la cosa falle y sus reputaciones
											sean arrastradas por el lodo.
											Bueno, todos sabemos
que cuando se prohíbe el fracaso
											se mata la innovación.
											Si se mata la innovación en la recaudación 
de fondos, no se puede tener más ingresos.
											Si no se puede tener más ingresos,
no se puede crecer.
											Y si no se puede crecer, no hay posibilidad 
de resolver grandes problemas sociales.
									","
											Os donativos emperraram, nos EUA,
											em 2% do PIB, desde que começámos 
a medi-los, nos anos de 1970.
											Trata-se de um facto importante,
porque nos diz
											que, em 40 anos, o setor não lucrativo
											não tem sido capaz de conquistar 
nenhuma quota de mercado
											ao setor lucrativo.
											Se pensarmos nisso,
como podia um setor
											conquistar uma quota de mercado
a outro setor
											se não lhe é realmente permitido
atuar no mercado?
											Se dizemos às marcas de consumo:
											""Vocês podem publicitar 
os benefícios do vosso produto"",
											mas dizemos às organizações:
""Não podem publicitar o bem que fazem"",
											para onde pensam vocês que vai 
o dinheiro dos consumidores?
									","
											Le troisième domaine de discrimination
est celui de la prise de risque
											dans la quête de nouvelles idées pour
générer des rentrées d'argent.
											Ainsi, Disney peut sortir un nouveau film
qui a coûté 200 millions de dollars et fait un bide,
											et personne n'appelle le procureur général.
											Mais si vous faites dans votre communauté
une levée de fonds de 1 million de dollar
											au profit des pauvres et que vous ne
générez pas un profit de 75 %
											pour cette cause au cours
des 12 premiers mois,
											alors on vous remet en cause.
											Alors les organisations à but non lucratif
hésitent beaucoup avant de se lancer
											dans tout nouveau effort de collecte de fonds, 
audacieux et à grande échelle
											de peur que si le projet échoue,
leur réputation
											ne soit traînée dans la boue.
											Vous et moi savons bien que quand
on n'autorise pas l'échec
											on tue l'innovation.
											Si on tue l'innovation dans la collecte de fonds,
on n'arrive pas à générer davantage de recettes.
											Si on ne génère pas davantage de recettes,
on ne peut croître.
											Et sans croissance, on ne peut pas 
résoudre les grands problèmes sociaux.
									","
											Der dritte Bereich der Diskriminierung 
ist das Eingehen von Risiken,
											um mit neuen Konzepten Erlöse zu erzielen.
											Disney kann demnach einen 
200-Millionen-Dollar-Flop drehen
											und niemand ruft den Generalstaatsanwalt.
											Aber wenn Sie eine 1 Million Dollar investieren, 
um durch eine Gemeinschaftsspendenaktion
											den Armen zu helfen, aber keinen Profit von 75 %
											innerhalb des ersten Jahres erreichen,
											wird Ihre Person in Frage gestellt.
											Gemeinnützige Organisationen 
müssen sich zurückhalten,
											mutige, groß angelegte, neue 
Spendenaktionen zu versuchen,
											aus Angst, dass bei Versagen
											ihr Ruf durch den Schmutz gezogen wird.
											Wir alle wissen: Wenn Fehler verboten sind,
											stirbt die Innovation.
											Wenn Innovation beim Spendensammeln stirbt,
können die Einnahmen nicht steigen.
											Wenn die Einnahmen nicht steigen,
gibt es kein Wachstum.
											Wenn es kein Wachstum gibt, sind Sie weit 
davon entfernt, große soziale Probleme zu lösen.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											La cuarta área es el tiempo.
											Amazon pasó 6 años sin darle 
dividendos a los inversionistas
											y la gente tuvo paciencia.
											Sabían que su objetivo a largo plazo era
											la construcción de dominio del mercado.
											Pero si una organización no lucrativa 
tan siquiera soñara
											en construir una escala grandiosa 
que implicara que durante 6 años
											ningún dinero fuera destinado a los necesitados,
											sino que todo fuera invertido 
en la construcción de esa escala,
											es de esperarse una crucifixión.
									","
											A terceira área de discriminação
é a assunção de riscos
											na concretização de novas ideias
para gerar receitas.
											A Disney pode fazer um filme de 200 milhões
de dólares que é um fracasso
											e ninguém chama
o Procurador-Geral da República.
											Mas se fizermos uma campanha de angariação
de fundos de 1 milhão de dólares
											para ajudar os pobres,
e se ela não tiver um lucro de 75%
											para a causa, nos primeiros 12 meses,
											o vosso caráter é posto em causa.
											Por isso, as organizações não lucrativas
receiam tentar
											uma ação de angariação de fundos
corajosa, ousada, em larga escala,
											com medo de que, se a coisa falhar,
											a sua reputação seja arrastada pela lama.
											Sabemos que,
quando proibimos o insucesso,
											matamos a inovação.
											Se matarmos a inovação 
na angariação de fundos,
											não conseguimos mais receitas
e não conseguimos crescer.
											E, se não crescermos, não conseguimos
resolver grandes problemas sociais.
									","
											Le quatrième domaine 
est celui du temps.
											Amazon n'a pas rapporté de bénéfices
à ses investisseurs pendant six ans,
											et ils ont eu la patience d'attendre.
											Ils savaient qu'au bout du tunnel,
il y avait l'objectif à long terme
											de construire une position
dominante sur le marché.
											Mais si jamais une organisation
à but non lucratif avait le rêve
											de se construire une échelle critique,
qui exigeait que pendant six ans
											aucun argent n'irait à ceux
qui sont dans le besoin,
											tout l'argent serait consacré
à obtenir une taille critique,
											on s'attendrait à ce qu'elle soit crucifiée.
									","
											Der vierte Bereich ist Zeit.
											Über sechs Jahre konnte Amazon 
seinen Investoren nichts zurückzahlen,
											und man hatte Geduld.
											Sie wussten, dass es ein langfristiges Ziel war,
											den Markt zu dominieren.
											Aber hätte eine gemeinnützige
Organisation je den Traum,
											ein herausragendes Ausmaß über 
den Lauf von sechs Jahren zu erreichen,
											wobei kein Geld an die Bedürftigen geht,
											sondern in Wachstum investiert wird,
											würden wir eine Kreuzigung erwarten.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Y la última área es el lucro mismo.
											El sector lucrativo puede pagar dividendos
											con el fin de atraer el capital para sus nuevas ideas,
											pero no se puede pagar dividendos 
en un sector no lucrativo,
											así que el sector lucrativo tiene acceso 
a mercados de capital multimillonarios,
											y el sector no lucrativo escasea el crecimiento,
											capital de riesgo y capital de ideas.
									","
											A quarta área é o tempo.
											A Amazon esteve seis anos sem
distribuir lucros pelos investidores
											e as pessoas tiveram paciência.
											Sabiam que, a longo-prazo,
havia um objetivo final
											de dominar o mercado.
											Mas, se uma organização não lucrativa
alguma vez sonhasse
											atingir uma tal dimensão que implicasse
que durante seis anos
											nenhum dinheiro fosse para os necessitados,
											sendo todo investido 
na construção dessa escala,
											podíamos contar com uma crucificação.
									","
											Et le dernier domaine
est celui du profit lui-même.
											Le secteur à but lucratif peut verser
des bénéfices aux gens
											afin d'attirer leur capital nécessaire
au financement de ses nouvelles idées,
											mais on ne peut pas verser de bénéfices
dans le secteur à but non lucratif, de sorte que
											le secteur à but lucratif a verrouillé l'accès aux marchés de capitaux de plusieurs milliards de dollars.
											et le secteur sans but lucratif 
est privé de croissance
											et d'un capital de risque et d'idées.
									","
											Und der letzte Bereich
ist der Gewinn selbst.
											Gewinnorientierte Unternehmen
können Gewinne zahlen,
											um Kapitalgeber für neue Ideen anzulocken,
											aber man darf keine Gewinne 
im gemeinnützigen Sektor auszahlen.
											Der gewinnorientierte Sektor hat Zugang 
zum Kapitalmarkt, der Billionen wert ist.
											Der gemeinnützige Sektor
schmachtet nach Größe,
											Risiko und Ideenreichtum.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Bueno, junten esas cinco cosas: 
no pueden usar dinero
											para atraer talento del sector lucrativo;
											no pueden hacer publicidad en cualquier lugar
											como hace el sector lucrativo 
para conseguir nuevos clientes;
											no pueden correr el tipo de riesgos 
que corre el sector lucrativo
											en la búsqueda de esos clientes;
											no disponen del mismo tiempo que tiene
											el sector lucrativo para encontrarlos;
											y no tienen una bolsa de valores 
para financiar todo esto,
											aun cuando pudieran hacerlo en primer lugar,
											y pusieran al sector no lucrativo
											en una desventaja extrema frente al sector lucrativo
											en todos los niveles.
											Si acaso tenemos dudas de los efectos
de esta separación de normativas,
											las estadísticas son preocupantes:
											De 1970 al 2009,
											el número de entidades no lucrativas 
que en realidad creció,
											que superó la barrera de USD 50 millones
en ingresos anuales,
											fue de 144.
											Durante el mismo período, el número de 
empresas lucrativas que la superó
											fue de 46 136.
											Estamos lidiando con problemas 
sociales de escala masiva,
											y nuestras organizaciones no pueden
generar ninguna escala.
											Toda la escala va a Coca-Cola y Burger King.
									","
											A última área é o próprio lucro.
											O setor lucrativo 
pode entregar lucros às pessoas,
											para atrair o capital delas 
para as suas novas ideias.
											Mas não se pode distribuir lucros
no setor não lucrativo.
											Por isso, o setor lucrativo tem uma chave
nos mercados de capital multimilionários,
											e o setor não lucrativo
está esfomeado por crescimento,
											capital de risco e ideias.
									","
											Alors si on rassemble ces cinq problèmes
— on ne peut pas utiliser l'argent
											pour détourner les talents 
du secteur à but lucratif,
											on ne peut pas faire 
de publicité à la même échelle
											que le fait le secteur à but lucratif
pour attirer de nouveaux clients,
											on ne peut pas prendre 
les mêmes risques
											que prend le secteur à but lucratif 
pour attirer de nouveaux clients,
											on n'a pas les mêmes délais
que le secteur à but lucratif
											pour les acquérir,
											et on n'a pas accès aux marchés financiers
pour financer tout ça,
											quand bien même on pourrait le faire,
											et on place ainsi tout simplement
le secteur à but non lucratif
											dans une situation extrêmement désavantageuse
comparée au secteur à but lucratif
											à tous les niveaux.
											Au cas où vous auriez des doutes
sur les effets de ces règles à part,
											cette statistique donne à réfléchir :
											de 1970 à 2009,
											le nombre d'organisations à but non lucratif
qui ont réellement connu une croissance
											qui ont dépassé le seuil de 
50 millions de dollars de recettes annuelles,
											est de 144.
											Dans le même temps, le nombre d'organisations
à but lucratif qui ont dépassé ce seuil
											est de 46 136.
											Nous faisons donc face 
à des problèmes sociaux à une échelle massive,
											et nos organisations n'arrivent pas
à atteindre une taille critique.
											Seuls Coca-Cola et Burger King 
obtiennent une taille critique.
									","
											Nehmen wir alle fünf Komponenten:
Sie dürfen kein Geld verwenden,
											um Talente aus dem
gewinnorientierten Sektor zu locken.
											Sie können nicht so werben,
											wie gewinnorientierte Firmen,
um Kunden zu bekommen.
											Bei der Suche nach Kunden können Sie
nicht die gleichen Risiken eingehen,
											die der gewinnorientierte
Sektor auf sich nimmt.
											Sie haben nicht die gleiche Zeit, 
um an Kunden zu kommen,
											wie gewinnorientierte Unternehmen.
											Und Sie haben keinen Aktienmarkt 
um irgendetwas davon zu finanzieren,
											und selbst wenn es einem dennoch gelingt,
											wird der gemeinnützige Sektor im Vergleich
											zum gewinnorientierten
extrem benachteiligt sein,
											auf jeglicher Ebene.
											Falls wir am Effekt dieser 
getrennten Regelwerke zweifeln,
											ist diese Statistik ernüchternd:
											Von 1970 bis 2009
											lag die Anzahl der NPOs, 
die ein Wachstum
											von über 50 Millionen Dollar 
Jahreseinnahmen verzeichneten,
											bei 144.
											Die Zahl gewinnorientierter 
Unternehmen lag über dieser Grenze,
											bei 46.136.
											Wir haben es mit sozialen Problemen
in gewaltigem Ausmaß zu tun
											und unsere Organisationen können 
die nötige Größe nicht entwickeln.
											Die ganze Größe kommt Coca-Cola 
und Burger King zugute.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											¿Por qué pensamos así?
											Bueno, como la mayoría del 
dogma fanático en Estados Unidos,
											estas ideas vienen de antiguas creencias puritanas.
											Los puritanos vinieron aquí 
por razones religiosas, o eso decían,
											pero también vinieron aquí 
porque querían hacer mucho dinero.
											Eran personas piadosas pero también eran
											capitalistas muy agresivos
											que fueron acusados de extremas formas de hacer lucro
											en comparación con otros colonizadores.
											Pero a su vez, los puritanos eran calvinistas,
											por lo tanto, se les enseñaba en efecto
a odiarse a sí mismos.
											Les enseñaban que el interés propio
era un mar tormentoso
											que era un camino seguro a la condena eterna.
											Bueno, esto creó un verdadero problema 
para esta gente, ¿no?
											Cruzaron todo el Atlántico para hacer todo ese dinero.
											Enriquecerse así los llevará directo al infierno.
											¿Qué podían hacer al respecto?
									","
											Portanto, reunimos estas cinco coisas:
											não podemos usar dinheiro para seduzir 
o talento a deixar o setor lucrativo,
											não podemos publicitar numa escala próxima
											da do setor lucrativo 
para captar novos clientes,
											não podemos correr o tipo de riscos
que o setor lucrativo corre,
											na procura de novos clientes,
											não temos o mesmo tempo
para os encontrar
											que tem o setor lucrativo,
											e não temos um mercado de ações
para financiar nada disto,
											mesmo que pudéssemos fazê-lo à partida.
											Acabamos por colocar
o setor não lucrativo
											em extrema desvantagem
em relação ao setor lucrativo,
											a todos os níveis.
											Se temos dúvidas sobre os efeitos
destes livros de regras separados,
											as estatísticas não deixam dúvidas:
											De 1970 a 2009,
											o número de organizações 
não lucrativas que cresceu,
											que ultrapassou a barreira de receitas
dos 50 milhões de dólares anuais
											foi de 144.
											No mesmo período, o número
de empresas lucrativas que a ultrapassou
											foi de 46 136.
											Estamos a lidar com problemas sociais
de enormes dimensões
											e as nossas organizações não conseguem 
atingir dimensão.
											Toda a dimensão vai para 
a Coca Cola e o Burger King.
									","
											Mais pourquoi donc 
avons-nous cette façon de penser ?
											Eh bien, comme la plupart
des dogmes fanatiques en Amérique,
											ces idées viennent des croyances
des anciens Puritains.
											Les Puritains sont venus ici pour des raisons 
religieuses, du moins c'est ce qu'ils disent,
											mais ils sont également venus ici parce
qu'ils voulaient se faire beaucoup d'argent.
											Ils étaient pieux mais également
											des capitalistes très agressifs,
											et on les a accusés de rechercher le profit
dans ses formes les plus extrêmes
											comparés aux autres colons.
											Mais dans le même temps, 
les Puritains étaient calvinistes,
											et on leur avait appris 
à se détester littéralement.
											On leur a inculqué que leur intérêt personnel
était une mer déchaînée
											qui était le chemin assuré
vers une malédiction éternelle.
											Ça a créé un réel problème 
pour ces gens-là, non ?
											Les voilà qui ont traversé l'Océan Atlantique
pour gagner tout cet argent.
											Gagner tout cet argent vous enverra
directement en enfer.
											Que pouvaient-ils faire ?
									","
											Also, warum denken wir auf diese Weise?
											Wie so viele fanatische 
Glaubensansätze Amerikas
											gehen diese Vorstellungen auf alte 
puritanische Glaubensmuster zurück.
											Die Puritaner kamen, wie sie sagten, 
aus religiösen Gründen hierher,
											aber sie kamen auch, 
weil sie viel Geld verdienen wollten.
											Sie waren gottesfürchtige
Menschen, aber auch
											wirklich aggressive Kapitalisten,
											und sie wurden bezichtigt,
											im Vergleich zu anderen Siedlern 
extrem profitorientiert zu sein.
											Zugleich waren die Puritaner
aber auch Kalvinisten
											und wurden demnach gelehrt,
sich selbst zu hassen.
											Ihnen wurde gelehrt, dass 
Egoismus ein reißender Strom sei,
											der in die ewige Verdammnis führt.
											Dies führte zu einem wahren 
Konflikt für diese Menschen.
											Einerseits kamen sie den ganzen Weg 
über den Atlantik, um ein Vermögen zu machen.
											Andererseits führte das viele Geld 
direkt in die Hölle.
											Was sollten sie also tun?
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Bueno, la beneficencia fue su respuesta.
											Se convirtió en este santuario económico
											donde podían hacer penitencia por
sus tendencias de hacer lucro
											donando cinco centavos por dólar.
											Desde luego, ¿cómo se podía 
hacer dinero con la beneficencia,
											si la beneficiencia era la penitencia 
por hacer dinero?
											El incentivo financiero fue exiliado 
del reino de ayudar a los demás
											para que pudiera prosperar 
en el área de lucro personal,
											y en 400 años, nada ha intervenido para decir:
											""Eso es contraproducente e injusto"".
									","
											Porque é que pensamos desta maneira?
											Tal como a maioria dos dogmas 
fanáticos da América,
											estas ideias vêm 
das velhas crenças puritanas.
											Os puritanos vieram para cá 
por motivos religiosos
											-— pelo menos foi o que disseram —
											mas também vieram porque 
queriam enriquecer.
											Eram pessoas de fé, mas também eram
											capitalistas verdadeiramente agressivos,
											e eram acusados de formas extremas
de obter lucros,
											quando comparados 
com os outros colonizadores.
											Mas, ao mesmo tempo,
os puritanos eram calvinistas,
											por isso eram literalmente ensinados 
a odiar-se a si mesmos.
											Ensinavam-lhes que o interesse próprio
era um mar revolto,
											um caminho certo para a condenação eterna.
											Isto criou um grande problema
a estas pessoas, certo?
											Ei-los, vindos do outro lado do Atlântico
para enriquecerem assim.
											Enriquecer assim leva-os
diretamente para o inferno.
											Que podiam eles fazer a este respeito?
									","
											Eh bien, les œuvres caritatives 
ont été la réponse.
											C'est devenu ce sanctuaire économique
											où ils pouvaient faire acte de pénitence
pour leurs tendances à rechercher le profit
											à cinq cents par dollar.
											Donc bien sûr, comment pouvait-on faire
de l'argent dans les organisations caritatives
											si elles étaient un acte de pénitence
pour avoir gagné de l'argent ?
											Les incitations financières ont été exilées
du royaume où on aide les autres
											de sorte qu'elles pouvaient s'épanouir dans 
le domaine de la réalisation de profit pour soi-même
											et en 400 ans, personne n'est intervenu
											pour dire : « C'est contre-productif 
et c'est injuste. »
									","
											Wohltätigkeit war ihre Lösung.
											Sie wurde ihre ökonomische
Zufluchtsstätte,
											mit der sie für ihre Gewinnorientierung 
Buße tun konnten
											um 5 Cent für jeden Dollar.
											Natürlich, wie sollten sie mit 
Wohltätigkeit Geld verdienen,
											wenn Wohltätigkeit als Buße 
für das Geldverdienen diente?
											Finanzielle Anreize wurden aus dem 
Reich der Nächstenliebe verbannt,
											sodass es im Bereich 
des Geldverdienens gedeihen konnte,
											und über 400 Jahre
wurde nicht eingeschritten,
											um zu sagen: ""Das ist
kontraproduktiv und unfair.""
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
											Esta ideología llevó a esta peligrosísima pregunta:
											""¿Qué porcentaje de mi donación va a la causa 
contra mis gastos generales?""
											Hay muchos problemas con esta pregunta.
											Voy a centrarme solo en dos.
											Primero, nos hace pensar que 
los gastos generales son negativos,
											que de alguna manera no son parte de la causa.
											Pero sin duda lo son,
especialmente si se usan para crecer.
											Ahora, esta idea de que 
los gastos generales son de algún modo
											un enemigo de la causa
											crea este segundo problema 
que es mucho más grande:
											obliga a las organizaciones a operar 
sin los gastos generales
											que realmente necesitan para crecer
											en el interés de mantener los gastos bajos.
									","
											Bem, a beneficência foi a sua resposta.
											Tornou-se o santuário económico
											onde podiam fazer penitência
pelas suas práticas no mercado lucrativo
											a cinco cêntimos por dólar.
											Como podiam ganhar dinheiro
com a beneficência
											se a caridade era a sua penitência
por ganharem dinheiro?
											O incentivo financeiro foi banido 
do domínio da ajuda aos outros
											de modo a poder prosperar 
na área do lucro pessoal
											e, em 400 anos, nada interveio para dizer:
											""Isso é contraproducente e injusto"".
									","
											Cette idéologie est par ailleurs contrôlée
par cette question très dangereuse :
											« Quel pourcentage de mon don va à la cause
que je défends par rapport aux frais généraux ?»
											Il y a de nombreux problèmes 
liés à cette question.
											Je vais me concentrer 
sur deux d'entre-eux.
											Premièrement, ça laisse penser que
les frais généraux sont négatifs
											qu'ils ne font pas partie de la cause.
											Mais ils en font absolument partie, en particulier 
s'ils sont utilisés pour la croissance.
											L'idée que les frais généraux 
sont en quelque sorte
											un ennemi de la cause
											crée ce second problème 
bien plus vaste, qui est
											que ça pousse les organisations
à se passer des frais généraux
											dont elles ont réellement besoin 
pour croître
											dans l'objectif de réduire les frais généraux.
									","
											Diese Ideologie wird nun überwacht
von dieser einen gefährlichen Frage,
											die lautet: ""Wie viel Prozent meiner Spende gehen 
an die Sache selbst im Vergleich zur Verwaltung?""
											Mit dieser Frage treten
eine Menge Probleme auf.
											Ich lege den Fokus auf folgende zwei.
											Erstens glauben wir dadurch, dass die
Verwaltung etwas Negatives sei,
											das nicht zum Anliegen gehört.
											Aber das gehört es, insbesondere wenn es 
für das Wachstum verwendet wird.
											Dieser Gedanke, dass die Verwaltung
											der Feind des Anliegens sei,
											führt zum zweiten,
weitaus größeren Problem.
											Es zwingt Organisationen dazu, 
ohne jene Gemeinkosten auszukommen,
											die sie zum Wachstum brauchen,
											nur um die Gemeinkosten gering zu halten.
									",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
"
","
","
","
",The way we think about charity is dead wrong,Dan Pallotta,18:54,"business,culture,global issues,philanthropy"
