en,fr,tr,es,title,speaker,duration,tags
"
											If you'd been raised to think
about depression the way I was,
											and most of the people here were,
											that sounds like a bad joke, right?
											""I went to my doctor
for an antidepressant,
											she gave me a cow.""
											But what those Cambodian
doctors knew intuitively,
											based on this individual,
unscientific anecdote,
											is what the leading
medical body in the world,
											the World Health Organization,
											has been trying to tell us for years,
											based on the best scientific evidence.
									","
											Si vous avez grandi en voyant
la dépression comme je la voyais,
											comme la plupart des gens ici,
											cela semble être une mauvaise blague.
											« Chez le médecin pour un antidépresseur,
											on m'a donné une vache. »
											Mais ce que ces médecins cambodgiens
savaient intuitivement,
											en se reposant sur cette anecdote
non scientifique,
											c'est ce que le premier
organisme médical du monde,
											l'Organisation Mondiale pour la Santé,
											essaye de nous dire depuis des années
											en se reposant sur les meilleures
preuves scientifiques.
									","
											Depresyona benim yetiştirildiğim
bakış açısıyla bakıyorsanız
											ki çoğumuz öyledir,
											bu bir eşek şakasına benzemiyor mu?
											''Antidepresan için bir doktora gittim
ama o bana bir inek verdi.''
											Ancak o Kamboçyalı doktorlar
içgüdüsel olarak biliyorlardı ki
											bu bireyden yola çıkarak
bilimsel olmayan bu anekdot
											bugün dünyadaki
tıp camiasına yön veren şey,
											Dünya Sağlık Örgütü'nün
											eldeki en iyi bilimsel kanıta dayanarak
yıllardır bize anlatmaya çalıştığı şey.
									","
											(Aplausos)
											Si los hubieran educado a ver
la depresión como lo hicieron conmigo,
											y con Uds. también,
suena a broma de mal gusto, ¿no?
											""Fui a mi médica por un antidepresivo,
y me dio una vaca"".
											Pero lo que los médicos camboyanos
sabían intuitivamente
											basándose en esta anécdota 
no científica con este individuo,
											es lo que la institución médica,
líder en el mundo,
											la Organización Mundial de la Salud,
											ha tratado de decirnos durante años,
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											If you're depressed,
											if you're anxious,
											you're not weak, you're not crazy,
											you're not, in the main,
a machine with broken parts.
											You're a human being with unmet needs.
											And it's just as important to think here
about what those Cambodian doctors
											and the World Health Organization
are not saying.
											They did not say to this farmer,
											""Hey, buddy, you need
to pull yourself together.
											It's your job to figure out
and fix this problem on your own.""
											On the contrary, what they said is,
											""We're here as a group
to pull together with you,
											so together, we can figure out
and fix this problem.""
											This is what every depressed person needs,
											and it's what every
depressed person deserves.
									","
											Si vous êtes dépressif,
											si vous êtes anxieux,
											vous n'êtes pas faible,
vous n'êtes pas fou,
											vous n'êtes pas une machine
avec des éléments défectueux.
											Vous êtes un être humain
avec des besoins non satisfaits.
											Il est tout aussi important de penser
à ce que ces médecins cambodgiens
											et l'Organisation Mondiale
pour la Santé ne disent pas.
											Ils n'ont pas dit à ce fermier :
											« Mec, tu dois te ressaisir.
											C'est à toi de résoudre
ce problème toi-même. »
											Au contraire, ils lui ont dit :
											« Nous, en tant que groupe,
sommes là pour qu'on se serre les coudes,
											afin qu'ensemble nous puissions
résoudre ce problème. »
											C'est ce dont a besoin
toute personne dépressive
											et c'est ce que mérite
toute personne dépressive.
									","
											Depresyondaysınız,
											anksiyete hâlindeyseniz
											zayıf ya da aklınızı kaçırmış değilsiniz,
											parçaları bozulmuş bir makine değilsiniz.
											İhtiyaçları karşılanmamış bir insansınız.
											Bu Kamboçyalı doktorların
											ve Dünya Sağlık Örgütü'nün söylemedikleri
şeyleri de hesaba katmak önemli.
											O çiftçiye şöyle söylemediler:
											''Hey dostum, kendini toparlaman gerek.
											Bu sorunu kendi başına
anlayıp çözmen lazım.''
											Tam aksine, şunu söylediler:
											''Burada hepimiz senin
toparlanman için yanındayız.
											Bu sorunu birlikte anlayıp çözebiliriz.''
											İşte depresyondaki
bir insanın ihtiyacı olan şey bu.
											Depresyonda olan herkesin
hak ettiği yaklaşım bu.
									","
											basándose en la mejor
evidencia científica.
											Si estás deprimido,
											si estás ansioso,
											no eres débil, no estás loco;
											no eres, en general,
una máquina con piezas rotas.
											Eres un ser humano 
con necesidades insatisfechas.
											Y es muy importante pensar 
sobre lo que esos médicos camboyanos
											y la Organización Mundial
de la Salud no dicen.
											No le dijeron a este granjero:
											""Amigo, debes esforzarte para reponerte.
											Es tu deber identificar
y solucionar el problema solo"".
											Por el contrario, lo que dijeron es:
											""Estamos aquí como grupo
para unirnos a ti,
											así, juntos, podemos descubrir
y solucionar este problema"".
											Esto es lo que toda persona 
deprimida necesita,
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											This is why one of the leading
doctors at the United Nations,
											in their official statement
for World Health Day,
											couple of years back in 2017,
											said we need to talk less
about chemical imbalances
											and more about the imbalances
in the way we live.
											Drugs give real relief to some people —
											they gave relief to me for a while —
											but precisely because this problem
goes deeper than their biology,
											the solutions need to go much deeper, too.
									","
											C'est pourquoi l'un des principaux
médecins des Nations Unies,
											lors de la journée mondiale de la santé,
											il y a deux ans, en 2017,
											a dit que nous devions
moins parler de déséquilibre chimique
											et plus parler de déséquilibres
dans notre façon de vivre.
											Les médicaments soulagent certains —
											ils m'ont soulagé pendant un temps —
											mais précisément car ce problème
est plus profond que leur biologie,
											les solutions aussi
doivent creuser plus profondément.
									","
											Birleşmiş Milletler'de
önde gelen doktorlardan biri
											iki yıl önce, 2017 yılında
Dünya Sağlık Günü resmi açıklamasında
											kimyasal dengesizlikler
hakkında daha az tartışıp
											yaşam şeklimizdeki dengesizlikleri
daha çok tartışmalıyız demişti.
											İlaçlar kimilerini gerçekten rahatlatıyor,
											bir süre için beni de rahatlattılar
											ama tam da bu sorun biyolojinin
çok daha derininde olduğu için
											çözümlerin de aynı ölçüde
derine inmesi lazım.
									","
											y es lo que cada
persona deprimida merece.
											Es por eso que uno de los principales
médicos de Naciones Unidas,
											en su declaración oficial
por el ""Día mundial de la salud"",
											hace un par de años en 2017,
											dijo que necesitamos hablar menos
sobre desequilibrios químicos
											y más sobre los desequilibrios
en la forma como vivimos.
											Los fármacos dan un alivio real
a algunas personas.
											A mí me aliviaron un tiempo,
											pero, precisamente porque 
este problema va más allá de la biología,
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											But when I first learned that,
											I remember thinking,
											""OK, I could see
all the scientific evidence,
											I read a huge number of studies,
											I interviewed a huge number of the experts
who were explaining this,""
											but I kept thinking, ""How can we
possibly do that?""
											The things that are making us depressed
											are in most cases more complex
than what was going on
											with this Cambodian farmer.
											Where do we even begin with that insight?
									","
											Quand j'ai appris cela,
											je me souviens d'avoir pensé :
											« J'ai vu les preuves scientifiques,
											j'ai lu de nombreuses études,
											j'ai interviewé de nombreux experts
qui explorent cela »,
											mais je pensais : « Comment
pouvons-nous faire cela ? »
											Les choses qui nous rendent dépressifs
											sont souvent plus complexes
											que ce qui arrivait
à ce fermier cambodgien.
											Par où commencer avec cette information ?
									","
											Bunu ilk öğrendiğimde
şöyle düşündüğümü hatırlıyorum,
											''Pekala, tüm bilimsel kanıt ortada,
bir yığın çalışma da okudum,
											bunu açıklayan bir dizi uzmanla da
görüşmeler yaptım.''
											Ama hep şunu düşündüm,
''Bunu nasıl yapabiliriz?''
											Bizi depresyona sokan şeyler
											vakaların çoğunda bu Kamboçyalı çiftçinin
başına gelenlerden çok daha karmaşık.
											Bu görüşü benimsemek için
nereden başlamalıyız?
									","
											las soluciones también 
deben ser mucho más profundas.
											Pero cuando aprendí eso por primera vez,
											recuerdo haber pensado:
											""Bien, vi toda la evidencia científica,
leí una gran cantidad de estudios,
											entrevisté a muchos
expertos que lo explicaban"".
											Pero seguí pensando: 
""¿Cómo hacer frente a eso?"".
											Las cosas que nos están deprimiendo
											son, en la mayoría de los casos,
más complejas de las que le pasaban
											a este granjero camboyano.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											But then, in the long journey for my book,
											all over the world,
											I kept meeting people
who were doing exactly that,
											from Sydney, to San Francisco,
											to São Paulo.
											I kept meeting people
who were understanding
											the deeper causes
of depression and anxiety
											and, as groups, fixing them.
											Obviously, I can't tell you
about all the amazing people
											I got to know and wrote about,
											or all of the nine causes of depression
and anxiety that I learned about,
											because they won't let me give
a 10-hour TED Talk —
											you can complain about that to them.
									","
											Au cours du long périple pour mon livre,
											à travers le monde,
											je rencontrais des gens
qui faisaient cela,
											de Sydney à San Francisco
											et à São Paulo.
											Je rencontrais des gens qui comprenaient
											les causes profondes
de la dépression et de l'anxiété
											et, en groupes, les résolvaient.
											Je ne peux pas vous parler
de tous les gens formidables
											que j'ai appris à connaître
											ni de toutes les neuf causes de dépression
et d'anxiété que j'ai découvertes
											car on me refuse
une intervention TED de 10 heures —
											vous pouvez aller vous en plaindre.
									","
											Ama sonra kitabım için
dünyanın her yerine yaptığım o yolculukta
											Sydey'den San Fransisco'ya, Sao Paulo'ya
tam tamına bunu yapan insanlarla tanıştım,
											Depresyon ve anksiyetenin
derin nedenlerini anlayan
											ve gruplar hâlinde bunları çözen
insanlarla tanıştım.
											Tanıştığım ve kitabımda yazdığım
tüm o harika insanları anlatamam,
											depresyon ve anksiyetenin
öğrendiğim tüm dokuz nedenini de
											çünkü on saatlik bir TED konuşması
yapmama izin vermezler.
											Şikayetlerinizi onlara bildirin.
									","
											¿Por dónde empezar?
											Pero entonces, en el largo viaje 
que por todo el mundo
											para escribir mi libro,
											seguí conociendo gente
que hacía exactamente eso,
											de Sydney a San Francisco,
hasta San Pablo.
											Seguí conociendo gente
quienes entendían
											las causas más profundas
de la depresión y la ansiedad
											y, como grupo, las solucionaban.
											No puedo enumerar
a todas las personas increíbles
											que conocí y sobre las que escribí,
											o las nueve causas
de la depresión y la ansiedad...
											No me dejarían dar
una charla TED de 10 horas,
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											But I want to focus on two of the causes
											and two of the solutions
that emerge from them, if that's alright.
											Here's the first.
											We are the loneliest society
in human history.
											There was a recent study
that asked Americans,
											""Do you feel like you're no longer
close to anyone?""
											And 39 percent of people
said that described them.
											""No longer close to anyone.""
											In the international
measurements of loneliness,
											Britain and the rest of Europe
are just behind the US,
											in case anyone here is feeling smug.
									","
											Je veux me concentrer sur deux causes
											et deux des solutions
qui en ont émergé, si cela vous va.
											Voici la première.
											Nous sommes la société
la plus esseulée de l'histoire humaine.
											Une étude récente
a demandé aux Américains :
											« Avez-vous l'impression
de ne plus être proche de quiconque ? »
											Et 39% des gens ont déclaré
que cela les décrivait.
											« Plus proche de quiconque. »
											Dans les mesures
internationales sur l'isolement,
											la Grande-Bretagne et l'Europe
sont juste derrière,
											si quelqu'un a un sentiment de suffisance.
									","
											Ama iki nedene yönelmek
											ve bu nedenlerden ortaya çıkan
sonuçlardan ikisini anlatmak istiyorum.
											Birincisi.
											İnsanlık tarihinin en yalnız toplumuyuz.
											Amerikalılara şunu soran
yeni bir çalışma vardı:
											''Artık kimseye yakın olmadığınız
hissine kapıldığınız oluyor mu?''
											İnsanların %39'u
bunun onları tanımladığını söyledi.
											""Artık kimseye yakın olmama.""
											Yalnızlığın uluslararası ölçümlerinde,
											Birleşik Krallık ve Avrupa'nın kalanı
ABD'nin hemen arkasında,
											aranızda kibirlenen varsa...
									","
											pues se quejarían.
											(Risas)
											Pero quiero centrarme 
en dos de las causas
											y en dos de las soluciones
que emergen de ellas.
											Aquí la primera:
											somos la sociedad más solitaria
en la historia de la humanidad.
											En un estudio reciente en EE. UU.
se preguntó a la gente:
											""¿Sientes que ya no estás
cerca de alguien?"".
											Y el 39 % de las personas
se sintió identificada;
											no se sentía cerca de nadie.
											Según las mediciones 
internacionales de soledad,
											Gran Bretaña y el resto de Europa
están detrás de EE. UU.,
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülme sesleri)
									","
											en caso de que alguien quiera presumir.
											(Risas)
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											I spent a lot of time discussing this
											with the leading expert
in the world on loneliness,
											an incredible man
named professor John Cacioppo,
											who was at Chicago,
											and I thought a lot about one question
his work poses to us.
											Professor Cacioppo asked,
											""Why do we exist?
											Why are we here, why are we alive?""
											One key reason
											is that our ancestors
on the savannas of Africa
											were really good at one thing.
											They weren't bigger than the animals
they took down a lot of the time,
											they weren't faster than the animals
they took down a lot of the time,
											but they were much better
at banding together into groups
											and cooperating.
											This was our superpower as a species —
											we band together,
											just like bees evolved to live in a hive,
											humans evolved to live in a tribe.
											And we are the first humans ever
											to disband our tribes.
											And it is making us feel awful.
											But it doesn't have to be this way.
									","
											J'ai passé du temps à en discuter
											avec le grand expert
mondial de l'isolement,
											un homme incroyable
du nom de Pr John Cacioppo,
											qui était à Chicago,
											et j'ai beaucoup réfléchi
à une question que son travail pose.
											Le Pr Cacioppo a demandé :
											« Pourquoi existons-nous ?
											Pourquoi sommes-nous ici, en vie ? »
											Une raison clé
											est que nos ancêtres
dans les savanes africaines
											étaient très doués pour une chose.
											Ils n'étaient pas plus grands
que les animaux qu'ils abattaient,
											ils n'étaient pas plus rapides
que les animaux qu'ils abattaient,
											mais ils étaient bien meilleurs
pour former des groupes
											et coopérer.
											C'était notre super-pouvoir
en tant qu'espèce —
											nous nous unissons,
											comme les abeilles ont évolué
pour vivre en ruche,
											les humains ont évolué
pour vivre en tribu.
											Nous sommes les tout premiers humains
											à dissoudre nos tribus.
											Cela nous fait nous sentir très mal.
											Mais cela n'a pas à être ainsi.
									","
											Dünyanın önde gelen yalnızlık
uzmanlarıyla bu konuyu masaya yatırdım,
											Profesör John Cacioppo isminde
Chicago'da inanılmaz bir adamla da.
											Çalışmasının bize sunduğu
bir soruyu çok düşündüm.
											Profesör Cacioppo şunu sordu,
											''Niçin varız?
											Niçin buradayız, niçin hayattayız?''
											Bir öbemli sebebi şu ki
											Afrika savannalarındaki atalarımız
bir şeyde çok iyiydiler.
											Zamanın çoğunda yere serdikleri
hayvanlardan daha büyük değillerdi,
											onlardan daha hızlı da değillerdi
											ama grup kurmakta
ve iş birliği yapmakta çok iyilerdi.
											Bizim tür olarak süper gücümüz bu.
											Bir araya geliyoruz,
											tıpkı bir kovanda yaşamaya
evrilen arılar gibi
											insanlar da kabile hâlinde
yaşamaya evrildi.
											Ve biz kabilelerimizi dağıtan
tarihteki ilk insanlarız.
											Bu da çok kötü hissetmemize neden oluyor.
											Ama böyle olmak zorunda değil.
									","
											Pasé mucho tiempo debatiendo esto
con un experto en el tema de la soledad,
											un hombre increíble, el profesor 
John Cacioppo, residente en Chicago,
											y pensé mucho en una pregunta
que nos plantea.
											El profesor Cacioppo plantea:
											""¿Por qué existimos?
											¿Por qué estamos aquí, por qué vivimos?"".
											Una razón clave
											es que nuestros antepasados
en las sabanas de África
											fueron realmente buenos en una cosa.
											No eran más grandes 
que los animales que cazaban,
											no eran más rápidos 
que los animales que cazaban,
											pero eran mucho mejores 
para aglutinarse en grupos
											y cooperar.
											Este fue nuestro superpoder
como especie: unirnos.
											Al igual que las abejas evolucionaron 
para vivir en una colmena,
											los humanos lo hicieron
para vivir en una tribu.
											Y somos los primeros humanos
											en desmantelar nuestras tribus.
											Y esto nos hace sentir muy mal.
											Pero no tiene por qué ser así.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											One of the heroes in my book,
and in fact, in my life,
											is a doctor named Sam Everington.
											He's a general practitioner
in a poor part of East London,
											where I lived for many years.
											And Sam was really uncomfortable,
											because he had loads of patients
											coming to him with terrible
depression and anxiety.
											And like me, he's not opposed
to chemical antidepressants,
											he thinks they give
some relief to some people.
											But he could see two things.
											Firstly, his patients were depressed
and anxious a lot of the time
											for totally understandable
reasons, like loneliness.
											And secondly, although the drugs
were giving some relief to some people,
											for many people,
they didn't solve the problem.
											The underlying problem.
											One day, Sam decided
to pioneer a different approach.
											A woman came to his center,
his medical center,
											called Lisa Cunningham.
											I got to know Lisa later.
											And Lisa had been shut away in her home
with crippling depression and anxiety
											for seven years.
											And when she came to Sam's center,
she was told, ""Don't worry,
											we'll carry on giving you these drugs,
											but we're also going to prescribe
something else.
											We're going to prescribe for you
to come here to this center twice a week
											to meet with a group of other
depressed and anxious people,
											not to talk about how miserable you are,
											but to figure out something
meaningful you can all do together
											so you won't be lonely and you won't feel
like life is pointless.""
									","
											Un des héros dans mon livre
et, en fait, dans ma vie,
											est un médecin du nom de Sam Everington.
											C'est un médecin généraliste
dans un coin pauvre de Londres,
											où j'ai vécu de nombreuses années.
											Sam était très mal à l'aise
											car il avait beaucoup de patients
											avec une terrible dépression et anxiété.
											Comme moi, il n'est pas contre
les antidépresseurs chimiques,
											il pense qu'ils soulagent
certaines personnes.
											Mais il observait deux choses.
											Un : ses patients étaient souvent
dépressifs et anxieux
											pour des raisons compréhensibles,
comme de la solitude.
											Deux : même si les médicaments
en soulageaient certains,
											pour beaucoup,
ils ne résolvaient pas le problème.
											Le problème sous-jacent.
											Un jour, Sam a décidé
de lancer une nouvelle approche.
											Une femme est venue à son centre médical,
											elle s'appelait Lisa Cunnigham.
											Plus tard, j'ai rencontré Lisa.
											Lisa était enfermée chez elle
											avec une dépression
et une anxiété paralysantes
											depuis sept ans.
											Au centre de Sam, on lui a dit :
« Pas d'inquiétude,
											nous continuerons avec ces médicaments
											mais nous allons aussi
vous prescrire autre chose.
											Nous allons vous prescrire de venir
dans ce centre deux fois par semaine
											pour rencontrer un groupe
de gens dépressifs et anxieux,
											pas pour parler de votre malheur,
											mais pour déterminer quelque chose
d'utile que vous pouvez faire ensemble
											afin de ne pas vous sentir seuls
ni croire que votre vie est vaine. »
									","
											Kitabımdaki hatta hayatımdaki
kahramanlardan biri,
											Sam Everington adındaki doktor.
											Uzun yıllar yaşadığım Doğu Londra'nın
yoksul bir kısmında pratisyen.
											Sam halinden hiç de memnun değildi
											çünkü aşırı depresyon ve anksiyete
sebebiyle gelen çok hastası vardı.
											Benim gibi o da kimyasal
antidepresanlara karşı değil,
											bazı insanları rahatlattığı kanısında.
											Ancak iki şeyi görebiliyordu.
											Bir, hastaları çoğu zaman tamamen
makul nedenlerden ötürü depresyondaydı,
											yalnızlık gibi.
											İki, ilaçkar bazı insanları rahatlatsa da
											çoğu insanın sorununu çözmüyordu.
											Altta yatan sorunu.
											Bir gün Sam farklı
bir yaklaşımda karar kıldı.
											Hastaneye Lisa Cunningham adında
bir kadın geldi.
											Lisa'yla daha sonra tanıştım.
											Lisa 7 yıldır ağır depresyon ve anksiyete
sebebiyle evinde dışa kapalı yaşıyordu.
											Sam'in hastanesine geldiğinde
ona söylenen şey şu oldu;
											''Endişelenme.
Yine bu ilaçları yazacağız
											ama ayrıca bir şey daha yazacağız.
											Haftada iki kez buraya geleceksin,
											depresyon ve anksiyeteli bir
hasta grubuyla tanışacaksın,
											ne kadar zor durumda olduğunu değil
											birlikte anlamlı ne yapabileceğiniz
hakkında konuşacaksınız,
											böylece yalnızlık çekmeyecek
ve hayat amaçsız gibi hissetmeyeceksiniz.""
									","
											Uno de los héroes de mi libro
y, de hecho, de mi vida,
											es un médico llamado Sam Everington.
											Es médico de familia 
en una zona pobre del este de Londres,
											donde viví muchos años.
											Y Sam estaba realmente incómodo,
											porque tenía muchos pacientes
con terrible depresión y ansiedad.
											Y como yo, no está en contra 
de los antidepresivos químicos,
											y piensa que alivia a algunas personas.
											Pero vio dos cosas.
											Primero, sus pacientes estaban deprimidos
y ansiosos la mayor parte del tiempo
											por razones totalmente 
comprensibles, como la soledad.
											Y segundo, aunque los fármacos
daban cierto alivio a algunas personas,
											esos fármacos no resolvieron el problema,
											el problema subyacente.
											Un día, Sam decidió
ser pionero en un enfoque diferente.
											Una mujer vino a su centro médico;
											era Lisa Cunningham.
											Llegué a conocer a Lisa más tarde.
											Y Lisa había estado encerrada en su casa
con depresión y ansiedad paralizante
											durante siete años.
											Y cuando vino al centro de Sam,
le dijeron: ""No te preocupes,
											seguiremos dándote estos fármacos,
											pero también te recetaremos algo más.
											Vamos a recetarte venir 
a este centro dos veces por semana
											para reunirte con un grupo 
de personas deprimidas y ansiosas,
											no para hablar de lo desdichada que eres,
											sino para descubrir algo significativo 
que pueden hacer juntas.
											Así no estarás sola y no sentirás
como si la vida no tuviera sentido"".
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											The first time this group met,
											Lisa literally started
vomiting with anxiety,
											it was so overwhelming for her.
											But people rubbed her back,
the group started talking,
											they were like, ""What could we do?""
											These are inner-city,
East London people like me,
											they didn't know anything about gardening.
											They were like, ""Why don't we
learn gardening?""
											There was an area
behind the doctors' offices
											that was just scrubland.
											""Why don't we make this into a garden?""
											They started to take books
out of the library,
											started to watch YouTube clips.
											They started to get
their fingers in the soil.
											They started to learn
the rhythms of the seasons.
											There's a lot of evidence
											that exposure to the natural world
											is a really powerful antidepressant.
											But they started to do something
even more important.
											They started to form a tribe.
											They started to form a group.
											They started to care about each other.
											If one of them didn't show up,
											the others would go
looking for them — ""Are you OK?""
											Help them figure out
what was troubling them that day.
											The way Lisa put it to me,
											""As the garden began to bloom,
											we began to bloom.""
									","
											Lors de la première
rencontre de ce groupe,
											Lisa a vomi à cause de l'anxiété,
											cela était si bouleversant pour elle.
											Mais les gens l'ont soutenue,
le groupe a discuté :
											« Que pourrions-nous faire ? »
											Ce sont, comme moi,
des gens du centre de Londres
											et ils ignoraient tout du jardinage.
											« Pourquoi ne pas
apprendre le jardinage ? »
											Il y avait un espace broussailleux
derrière le cabinet médical.
											« Pourquoi ne pas en faire un jardin ? »
											Ils ont pris des livres à la bibliothèque,
											ont regardé des vidéos YouTube.
											Ils ont mis leurs doigts dans la terre.
											Ils ont appris le rythme des saisons.
											Il y a beaucoup d'indications
											que l'exposition à la nature
											est un puissant antidépresseur.
											Ils ont commencé à faire
une chose plus importante encore.
											Ils ont formé une tribu.
											Ils ont formé un groupe.
											Ils se sont souciés les uns des autres.
											Si l'un d'entre eux ne venait pas,
											les autres allaient le chercher —
« Tu vas bien ? » —
											l'aider à déterminer
ce qui n'allait pas ce jour-là.
											La façon dont Lisa me l'a dit :
											« Alors que le jardin
a commencé à fleurir,
											nous avons commencé à nous épanouir. »
									","
											Bu grup ilk bir araya geldiğinde
											Lisa anksiyete sebebiyle kusmaya başladı,
											bu, onun için çok fazlaydı.
											Ama diğerleri ona destek oldu,
grup konuşmaya başladı,
											''Nasıl yardımcı olabiliriz?''
											Bunlar şehirden,
benim gibi Doğu Londra insanları.
											Bahçecilik hakkında bir şey bilmiyorlardı.
											Bahçecilikle uğraşma fikri ortaya attılar.
											Doktor odaları arkasında boş alan vardı.
Orayı bahçe yapmayı düşündüler.
											Kütüphaneden kitaplar aldılar,
YouTube videoları izlediler.
											Ellerini toprağın içine soktular.
											Mevsimlerin ritmini öğrenmeye başladılar.
											Doğaya maruz kalmanın
çok güçlü bir antidepresan olduğuna dair
											çok sayıda kanıt var.
											Ama onlar daha önemli
bir şey yapmaya başladılar.
											Bir kabile kurmaya başladılar.
											Bir grup kurmaya başladılar.
											Birbirilerini önemsemeye başladılar.
											Eğer birisi o gün gelmediyse
											diğerleri hemen onu arayıp
iyi olduğundan emin oluyordu.
											O gün canını sıkan şeyin
ne olduğunu anlamaya çalışıyorlardı.
											Lisa'nın bana söylediği,
											''Bahçe çiçeklenmeye başladıkça
biz de çiçek açmaya başladık.''
									","
											La primera vez que este grupo se reunió,
											Lisa, literalmente, comenzó
a vomitar de ansiedad;
											así de abrumador le resultó.
											Pero la gente le palmeó la espalda
y comenzaron a hablarle.
											Le dijeron: ""¿Qué podemos hacer?"".
											Esa gente es del este de Londres como yo,
sin idea de jardinería, y dijeron:
											""Aprendamos jardinería"".
											Había un área detrás del consultorio
médico, donde había solo matorral.
											""¿Por qué no hacemos de esto 
un jardín?"", dijeron.
											Comenzaron a sacar libros de la biblioteca
y a mirar videos de YouTube.
											Comenzaron a meter 
los dedos en la tierra.
											Comenzaron a aprender
el ritmo de las estaciones.
											Hay mucha evidencia de que
esa exposición al mundo natural
											es un antidepresivo realmente poderoso.
											Pero comenzaron a hacer algo
incluso más importante.
											Comenzaron a crear una tribu.
											Comenzaron a formar un grupo.
											Comenzaron a preocuparse
el uno por el otro.
											Si uno de ellos no aparecía,
los otros iban a buscarlo.
											""¿Estás bien?"", decían,
											para ayudarles a descubrir
lo que les preocupaba ese día.
											Así me lo comunicó Lisa:
											""Cuando el jardín comenzó a florecer,
											nosotros comenzamos a florecer"".
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											This approach is called
social prescribing,
											it's spreading all over Europe.
											And there's a small,
but growing body of evidence
											suggesting it can produce real
and meaningful falls
											in depression and anxiety.
									","
											C'est l'approche de l'ordonnance sociale,
											se répandant à travers l'Europe.
											Il y a un corpus de preuves,
petit mais croissant,
											qui suggère que cela peut engendrer
des baisses significatives
											de la dépression et de l'anxiété.
									","
											Bu yaklaşıma sosyal reçete deniyor.
											Avrupa'nın her yerine yayılıyor.
											Küçük ama giderek önem kazanan
bir dizi kanıta göre
											bu, depresyon ve anksiyetede
gerçek ve anlamlı düşüşler yaşatabilir.
									","
											Este enfoque se llama
""prescripción social"",
											y se está extendiendo por toda Europa.
											Y hay poca evidencia, pero cada vez más,
											según la cual esto puede generar
											descensos significativos
en depresión y ansiedad.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
