pt,tr,fr,title,speaker,duration,tags
"
											Para compreender a mudança radical
que isto acarreta,
											consideremos a indústria
de serviços financeiros.
											Reconhecem isto?
											É uma máquina de Rube Goldberg.
											É uma máquina muito complicada
para executar uma tarefa simples,
											como quebrar um ovo ou fechar uma porta.
											Ela lembra-me a indústria
de serviços financeiros — a sério.
											Nós pagamos com cartão
na loja da esquina,
											e um fluxo de bits
atravessa uma dezena de companhias,
											cada uma com o seu sistema informático,
											algumas com ""mainframes"" dos anos 70
											mais velhos que a maioria
das pessoas nesta sala
											e três dias depois dá-se uma ""liquidação"".
											Com cadeias de blocos
como base da indústria financeira,
											não haveria lugar a liquidação,
											o pagamento e a liquidação
são a mesma operação:
											uma alteração no registo.
											Em Wall Street e por todo o mundo,
											a indústria financeira anda muito
consternada com isto, a ponderar:
											""Poderemos ser substituídos,
ou como iremos abraçar esta tecnologia?""
									","
											Ne kadar radikal bir değişim
getireceğini anlamak için
											bir endüstriyi inceleyeyim,
finansal hizmetler.
											Tanıdık geldi mi?
											Rube Goldberg makinesi.
											Basit bir şeyi yapmak için
saçmalık derecesinde karışık bir makine.
											Yani yumurta kırma,
kapı kapatma basitliğinde.
											Doğrusunu isterseniz,
bana finansal hizmetler
											endüstrisini hatırlatıyor.
											Yani, köşedeki dükkânda
kartınıza dokunuyorsunuz,
											veri akışı çok sayıda
şirket üzerinden gerçekleşiyor,
											bunların her birinin
kendi bilgisayar sistemi var,
											ki bazılarının bu salondaki
birçok kişiden eski,
											1970'den kalma ana sistemleri mevcut
											ve üç gün sonra bir mutabakat sağlanıyor.
											Blok zinciri finansal endüstrisiyle
											bir mutabakat yok,
											çünkü ödeme ve mutabakat
aynı anlama geliyor.
											Sadece hesap defterindeki değişiklik.
											Wall Street ve tüm dünyada,
											finansal endüstri bu konuda
bir ayaklanma hâlinde.
											Yerimizi başkası alabilir mi
											veya başarı için bu teknolojiyi nasıl
alırız diye meraklanıyor.
									","
											Alors, pourquoi vous y intéresser ?
											Eh bien, laissez-moi 
décrire certaines applications.
											La prospérité.
											La première ère d'internet,
											l'internet de l'information,
											nous a apporté la richesse
mais pas la prospérité partagée,
											car l'inégalité sociale 
est en pleine croissance.
											Et cela est au cœur
de toute la colère, de l'extrémisme,
											du protectionnisme,
de la xénophobie et pire encore
											que nous voyons augmenter
dans le monde d'aujourd'hui,
											le Brexit en étant
l'exemple le plus récent.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Porque é que isto tem interesse?
											Deixem-me descrever algumas aplicações.
											Prosperidade.
											A primeira era da Internet,
a Internet da informação,
											trouxe-nos a riqueza,
mas não trouxe a prosperidade partilhada,
											porque as desigualdades sociais
estão a crescer.
											E isto está no cerne
de toda a irritação e extremismo
											e protecionismo e xenofobia e pior,
											que vemos a crescer no mundo.
											O Brexit foi o caso mais recente.
									","
											Bunu niçin önemsemelisiniz?
											Peki, bazı uygulamalardan bahsedeyim.
											Refah.
											İnternetin ilk çağı,
											bilgi interneti,
											bize varlık getirdi
ama paylaşılan bir refah değil,
											çünkü sosyal eşitsizlik artıyor.
											Bugün dünyada artışına
tanık olduğumuz,
											tüm öfkenin, aşırılığın
himayeciliğin, yabancı düşmanlığının
											ve daha kötülerinin
temelinde bu sorun yatıyor.
											İngiltere'nin AB'den ayrılması
en güncel örneğidir.
									","
											Alors pourrions-nous aborder différemment 
ce problème de l'inégalité ?
											Parce que la seule approche aujourd'hui
est de redistribuer la richesse,
											taxer les gens 
et répartir plus la richesse.
											Pourrait-on pré-distribuer la richesse ?
											Pourrait-on changer la façon
dont la richesse est initialement créée
											en démocratisant la création de richesse,
											en engageant plus de gens dans l'économie,
											puis en veillant à ce qu'ils aient
une compensation équitable ?
											Permettez-moi de décrire
cinq façons de faire cela.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Podíamos criar abordagens novas
para o problema da desigualdade?
											A única abordagem corrente
é a redistribuição da riqueza,
											cobrar impostos e distribuí-la mais.
											Podíamos fazer
a distribuição prévia da riqueza?
											Podíamos alterar a forma
como a própria riqueza é criada,
											democratizando a criação de riqueza,
atraindo mais pessoas para a economia
											e garantindo que recebem
uma compensação justa?
											Deixem-me descrever
cinco formas de fazê-lo.
									","
											Bu eşitsizlik sorunu için
yeni yaklaşımlar geliştirebilir miyiz?
											Zira bugünkü tek yaklaşım,
varlığı tekrar dağıtmak,
											insanları vergiye tabi tutmak
ve bunu yaymak.
											Varlığı önceden dağıtabilir miyiz?
											İlk olarak varlığın oluşturulduğu sistemi,
											varlık oluşumunu
demokratik hâle getirerek,
											ekonomiye daha fazla insan katarak
											ve sonra bu kişilerin adil ücret almasını
sağlayarak değiştirebilir miyiz?
											Bunun yapılabileceği
beş yoldan bahsedeyim.
									","
											Numéro 1 :
											saviez-vous que 70%
des gens dans le monde qui ont des terres
											ont des titres fonciers précaires ?
											Vous avez une petite ferme au Honduras,
un dictateur arrive au pouvoir,
											il dit : « Je sais que vous avez un papier
disant que vous possédez votre ferme
											mais l'ordinateur du gouvernement dit que
mon ami est propriétaire de votre ferme. »
											Cela est arrivé à grande échelle 
au Honduras,
											et ce problème existe partout.
											Hernando de Soto, le grand
économiste latino-américain,
											dit que c'est le problème n°1 
dans le monde
											en termes de mobilité économique,
											plus important que d'avoir 
un compte bancaire,
											car sans titre valide pour votre terre,
											vous ne pouvez pas l'utiliser 
comme garantie pour un prêt
											et vous ne pouvez pas planifier l'avenir.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Número um:
											Sabiam que 70% das pessoas
no mundo, que têm terra,
											têm um título ténue sobre ela?
											Imaginem que têm uma fazenda nas Honduras,
um ditador ascende ao poder, e diz:
											""Sei que tens um pedaço de papel
que diz que és dono da fazenda,
											""mas o computador do governo
diz que o dono é o meu amigo"".
											Isto aconteceu em grande escala
nas Honduras,
											e o problema existe em todo o lado.
											Hernando de Soto, o grande economista
latino-americano,
											considera-o o maior problema do mundo,
em termos de mobilidade económica,
											é mais importante
do que ter uma conta bancária,
											porque sem um título
de posse de terra válido,
											a terra não serve de garantia,
											e não se pode planear o futuro.
									","
											Birinci madde:
											Dünyadaki toprak sahibi
yüzde 70 oranda insanın o arazi üzerinde
											pek hak sahibi olmadığını biliyor musunuz?
											Honduras'ta küçük bir çiftliğiniz var,
diktatörün biri yönetime geçiyor
											ve diyor ki, ""Çiftliğine sahip olduğunu
gösteren bir kâğıt parçan var,
											bunu biliyorum ama hükûmet bilgisayarı,
çiftliğin arkadaşımın diyor.""
											Bu, Honduras'ta kitlesel ölçekte oluyor
											ve bu sorun her yerde mevcut.
											Latin Amerikalı büyük ekonomist
Hernando de Soto,
											dünyadaki bir numaralı sorun bu diyor.
											Ekonomik devinim açısından,
											banka hesabına sahip olmaktan daha önemli
											çünkü arazinizin geçerli bir tapusu yoksa,
											ona karşılık borç alamazsınız
											ve gelecek için plan yapamazsınız.
									","
											Donc, aujourd'hui, les entreprises
travaillent avec les gouvernements
											pour mettre les titres fonciers 
sur une blockchain.
											Et une fois que c'est là, c'est immuable.
											Vous ne pouvez pas le pirater.
											Cela crée les conditions de la prospérité
											pour potentiellement 
des milliards de personnes.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Hoje, há companhias
a trabalhar com governos
											para colocar títulos de posse
numa cadeia de blocos.
											E quando lá estiverem, são imutáveis.
											Não se podem piratear.
											Isto cria condições para a prosperidade
											de milhares de milhões de pessoas.
									","
											Bugün, blok zincirine arazi tapuları
koymak adına,
											şirketler hükûmetlerle beraber çalışıyor.
											Böyle olunca, durum değiştirilemez.
											Bunu çökertemezsiniz.
											Bu durum, potansiyel olarak
milyarlarca insan için
											varlık anlamında şartlar yaratır.
									","
											Deuxièmement :
											beaucoup d'écrivains parlent d'Uber,
											d'Airbnb, de TaskRabbit, de Lyft, etc.
											comme faisant partie
de l'économie de partage.
											C'est une idée très forte,
											que des pairs peuvent se réunir
pour créer et partager de la richesse.
											Mon opinion est que
											ces entreprises ne partagent pas vraiment.
											En fait, elles réussissent précisément 
parce qu'elles ne partagent pas.
											Elles regroupent des services
et elles les vendent.
											Et si, plutôt que Airbnb soit 
une société de 25 milliards de dollars,
											il existait une application distribuée
sur une blockchain,
											nous l'appellerons B-Airbnb,
											qui appartiendrait essentiellement
à toutes les personnes
											qui ont une chambre à louer.
											Et quand quelqu'un veut louer une chambre,
											il va sur la base de données 
de la blockchain et tous les critères
											l'aident à trouver la bonne chambre
											puis la blockchain aide avec le contrat :
											elle identifie les parties,
											elle gère les paiements
											juste via les paiements numériques,
qui sont intégrés au système.
											Et elle gère même la réputation,
											car si une chambre est évaluée
comme une chambre cinq étoiles,
											cette chambre est là,
											et elle est évaluée, c'est immuable.
											Les grands perturbateurs de l'économie
de partage de la Silicon Valley
											pourraient être perturbés,
											et ce serait bon pour la prospérité.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Segundo:
											Muitos escrevem sobre a Uber
											Airbnb, TaskRabbit, Lyft e outros
											como exemplos da economia partilhada.
											Esta é uma ideia muito poderosa,
											que as pessoas possam unir-se
e criar e partilhar riqueza.
											O meu ponto de vista é que...
											estas companhias não estão a partilhar.
											Na verdade, têm sucesso
precisamente porque não partilham.
											Elas agregam serviços e vendem-nos.
											E se, em vez de a Airbnb ser uma
corporação de 25 mil milhões de dólares,
											houvesse uma aplicação distribuída, numa
cadeia de blocos — chamemos-lhe B-Airbnb —
											detida essencialmente por
todas as pessoas
											que têm quartos para alugar?
											Quando as pessoas querem alugar um quarto,
											vão à base de dados da cadeia de blocos,
com todos os critérios,
											pesquisam e ela ajuda
a encontrar o quarto certo,
											a cadeia de blocos ajuda no contrato,
											identifica as partes e faz os pagamentos
											através de pagamentos digitais 
— tudo integrado no sistema.
											Até trata da reputação,
											porque se o hóspede classificar o quarto
como cinco estrelas,
											o quarto está lá,
foi classificado e é imutável.
											Afinal, os grandes desestabilizadores da
economia partilhada, de Silicon Valley,
											podiam ser eles os desestabilizados,
e isto seria bom para a prosperidade.
									","
											İkincisi:
											Birçok yazar, Uber'den,
											Airbnb'den, TaskRabitt'den,
Lyft'den ve benzerlerinden
											paylaşım ekonomisinin
parçası olarak bahsediyor.
											Bu çok güçlü bir fikir,
											kişilerin bir araya gelebilmesi,
yaratması ve varlığı paylaşması.
											Benim görüşüme göre,
											bu şirketler gerçek
anlamda paylaşmıyorlar.
											Aslında, paylaşmadıkları için başarılılar.
											Hizmetleri bir araya
toplayarak satıyorlar.

											Airbnb'nin 25 milyar dolarlık
bir kurum olması yerine,
											blok zinciri üzerinde ismi B-Airbnb
olan dağıtılan bir uygulama olsa
											ve temelde kiraya verecek
odası olan insanlar
											bunun sahibi olsa.
											Biri oda kiralamak istediğinde,
											blok zinciri veri tabanında
inceledikleri kriterler uygun
											odayı bulmalarına yardımcı olsa,
											sonra blok zinciri,
sözleşme işinde yardım etse,
											işlem yapanı tanısa,
											ödeme işlemini
											sistemdeki dijital ücretle halletse —
sistem içine yerleştirilse —
											saygınlık konusunu da ele alsa,
											bir odaya müşteri beş yıldız verdiğinde,
											odanın derecelendirmesi
											sistemde yapılsa ve bu değişmez olsa.
											Silikon vadisindeki büyük paylaşımcı
ekonomi engelleyicileri
											engellenebilse
											ve bu da refah anlamında
iyi bir işaret olsa.
									","
											Numéro 3 :
											le plus grand flux de fonds
des pays développés
											vers les pays en développement
											n'est pas l'investissement 
des entreprises
											ni même l'aide étrangère.
											Ce sont les envois de fonds.
											C'est la diaspora mondiale ;
											les gens ont quitté 
leurs terres ancestrales
											et ils envoient de l'argent
à leurs familles chez eux.
											Ce sont 600 milliards de dollars par an,
et c'est en croissance,
											et ces gens se font arnaquer.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Número três:
											O maior fluxo financeiro
do mundo desenvolvido
											para o mundo em desenvolvimento
não é o investimento corporativo,
											nem sequer é a ajuda externa.
											São as remessas de emigrantes.
											É a diáspora global; as pessoas deixaram
as suas terras ancestrais
											e enviam dinheiro para as famílias.
											São 600 mil milhões
de dólares por ano e está a aumentar,
											e estas pessoas estão a ser exploradas.
									","
											Madde üç:
											Gelişmiş dünyadan gelişmekte olan dünyaya
											en büyük sermaye akışı
											kurumsal yatırım değildir
											ve hatta yabancı yardım bile değildir.
											Para havaleleridir.
											Bu küresel diyasporadır;
											insanlar atalarının arazisinden ayrılırlar
											ve ülkelerindeki ailelerine
para gönderirler.
											Bu yılda 600 milyar dolar demektir
ve bu rakam gittikçe artıyor
											ve de bu kişiler kazıklanıyorlar.
									","
											Analie Domingo est une employée de maison.
											Elle vit à Toronto,
											et, chaque mois, elle va
au bureau de la Western Union
											avec un peu d'argent
											qu'elle envoie à sa mère à Manille.
											Cela lui coûte environ 10% ;
											l'argent met de 4 à 7 jours 
pour arriver ;
											sa mère ne sait jamais 
quand il va arriver.
											Ça lui prend 5 heures par semaine
pour récupérer l'argent.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Analie Domingo é uma mulher a dias.
											Vive em Toronto,
											e todos os meses vai à Western Union
											com dinheiro
											para enviar a sua remessa
para a mãe em Manila.
											Isto custa-lhe 10%, o dinheiro leva
entre quatro a sete dias a chegar,
											a mãe nunca sabe quando vai chegar.
											Ela gasta cinco horas por semana nisto.
									","
											Analie Domingo bir temizlikçi.
											Toronto'da yaşıyor
											ve her ay Western Union
ofisini biraz nakit parayla
											ziyaret ederek,
											Manila'daki annesine
para havalesi yapıyor.
											Bu ona yüzde 10'a mal oluyor;
											paranın ulaşması
dört ila yedi gün sürüyor,
											annesi ne zaman varacağını
hiç bilmiyor.
											Bu işlem Analie'nin haftada
beş saatine mal oluyor.
									","
											Il y a six mois,
											Analie Domingo a utilisé
une application blockchain appelée Abra.
											De son téléphone mobile,
elle a envoyé 300 dollars.
											C'est arrivé directement
sur le mobile de sa mère
											sans passer par un intermédiaire.
											Puis sa mère
regarda son téléphone mobile —
											c'est un peu comme une interface Uber,
des « caissiers » Abra s'y baladent.
											Elle clique sur un caissier
avec cinq étoiles,
											qui est à 7 minutes de chez elle.
											Le mec arrive à sa porte,
lui donne des pesos philippins,
											elle les met dans son portefeuille.
											Le tout a pris quelques minutes
											et il lui a coûté 2%.
											C'est une grande opportunité 
pour la prospérité.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Há seis meses,
											a Analie Domingo usou uma aplicação
com cadeia de blocos chamada Abra.
											A partir do seu telemóvel,
enviou 300 dólares.
											Foram diretamente
para o telemóvel da mãe
											sem passar por um intermediário.
											A mãe olha para o telemóvel
											— é como a interface da Uber,
há ""Caixas"" da Abra em movimento.
											Clica um caixa, que tem cinco estrelas
e está a sete minutos.
											Ele toca à porta, dá-lhe pesos filipinos,
											ela guarda-os na carteira.
											Isto demorou minutos
e só lhe custou 2%.
											É uma grande oportunidade
para a prosperidade.
									","
											Altı ay önce,
											Analie bir blok zinciri
uygulaması olan Abra'yı kullandı.
											Cep telefonundan 300 dolar gönderdi.
											Bu para doğrudan
annesinin cep telefonuna gitti,
											herhangi bir aracı olmaksızın.
											Annesi cep telefonuna baktı —
											Abra arayüzü Uber'inkine benziyor ve
hareket hâlinde Abra veznedarları mevcut.
											Kendisinden yedi dakika uzakta,
beş yıldıza sahip
											bir veznedarın adına tıkladı.
											Adam kapıya geldi,
kadına Filipin pezolarını verdi,
											o da parayı cüzdanına koydu.
											Tüm bu işlem dakikalar içinde bitti
											ve ona yüzde ikiye mal oldu.
											Bu refah anlamında büyük fırsat.
									","
											Numéro 4 : les actifs les plus puissants
de l'ère numérique sont les données.
											Les données sont vraiment 
une nouvelle classe d'actifs,
											peut-être plus grande
que les classes antérieures,
											comme la terre sous l'économie agraire
											ou une installation industrielle
											ou même l'argent.
											Et vous tous, nous tous
créons ces données.
											Nous créons cet actif
											et nous laissons
des traces numériques derrière nous
											tout au long de nos vies.
											Ces traces sont collectées
pour constituer un reflet de vous,
											le vous virtuel.
											Le vous virtuel en sait peut-être
plus sur vous que vous,
											car vous ne vous souvenez plus
											de ce que vous avez acheté,
ni où vous étiez il y a un an.
											Le vous virtuel ne vous appartient pas,
											c'est le gros problème.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Número quatro: O ativo mais poderoso
da era digital são dados.
											Os dados são um novo tipo de ativo,
											talvez maior que outros tipos antigos,
											como a terra na economia agrária,
											ou uma fábrica industrial,
											ou até o dinheiro.
											E todos vós — nós — criamos dados.
											Nós criamos este ativo,
											porque vamos deixando um rasto
de migalhas digitais ao longo da vida.
											Agrupadas, essas migalhas criam uma imagem
de todos nós: a nossa identidade virtual.
											A nossa identidade virtual
conhece-nos melhor que nós próprios,
											porque não nos recordamos
do que comprámos há um ano,
											ou dissemos há um ano,
ou do local exato onde estávamos.
											Mas ela não nos pertence
											— o grande problema é esse.
									","
											Madde dört: Dijital çağın en güçlü
varlığı veridir.
											Veri gerçekten de yeni mal varlık türü.
											Belki önceki mal varlıklardan daha büyük,
											tarımsal ekonomi altındaki arazi,
											endüstriyel işletme
											ve hatta para gibi.
											Hepiniz — hepimiz —
bu veriyi yaratıyoruz.
											Bu mal varlığını yaratıyoruz
											ve bu dijital kırıntıların izini
arkamızda bırakarak,
											hayatımıza devam ediyoruz.
											Bu kırıntılar sizin eş
görüntünüz içinde toplanıyor,
											yani sanal hâliniz.
											Sanal hâliniz, sizi sizden
daha iyi tanıyor olabilir,
											çünkü siz bir sene önce ne aldığınızı,
											ne söylediğinizi veya
nerede olduğunuzu hatırlamazsınız.
											Sanal hâlinizin sahibi siz değilsiniz
											ve bu büyük bir sorun.
											Bugünlerde, kara kutuda
kimlik yaratmak için
											sahibinin siz olduğunuz
sanal sizi yaratmak üzerine
											kafa yoran şirketler var.

											Bu kara kutu sizinle birlikte
hareket hâlinde.
											Dünyanın neresine giderseniz gidin,
											çok ama çok nekes bir karakteri var.
											Bir şey yapmak için gereken bilgiyi
											küçük parçalar hâlinde veriyor.
											Birçok işlemde,
											satıcının kim olduğunuzu
bilmesine gerek bile yok.
											Sadece onlara ödeme
yapıldığını bilmeleri kâfi.
									","
											Donc, aujourd'hui,
il y a des entreprises travaillant
											à la création d'une identité 
dans une boîte noire,
											le vous virtuel possédé par vous.
											Et cette boîte noire 
se déplace partout avec vous
											au gré de vos voyages
à travers le monde,
											et il est très, très avare.
											Il ne donne que la parcelle d'information
											requise pour faire quelque chose.
											Souvent,
											le vendeur n'a même pas besoin
de savoir qui vous êtes.
											Il a juste besoin de savoir 
qu'il a été payé.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Hoje, há empresas a trabalhar
											para criar identidades numa caixa negra,
uma identidade virtual que nos pertence.
											Esta caixa negra vai connosco,
											enquanto viajamos pelo mundo fora
											e ela é muito, muito cuidadosa.
											Só dá o mínimo de informação necessária
para o que é pretendido.
											Em muitas transações, o vendedor
não precisa de saber quem nós somos.
											Só precisa de saber que foi pago.
									","
											Daha sonra sizi simgeleyen
bu imge o verinin hepsini süpürerek,
											size parayı yasal olarak
kullanma yetkisi veriyor.
											Bu harika bir şey,
											zira bilgi mahremiyetimizi
korumamıza da yardımcı oluyor.
											Bilgi mahremiyeti
özgür bir toplumun temelidir.
											Haydi kendi yarattığımız mal varlığımızın
											kontrolünü yeniden alalım,
											böylelikle kendi kimliğimize sahip çıkıp
											onu sorumlulukla idare edebiliriz.
									","
											Et puis cet avatar 
collecte toutes ces données
											et vous permet de les monétiser.
											C'est quelque chose de merveilleux,
											car cela peut aussi nous aider
à protéger notre vie privée
											et la vie privée est le fondement
d'une société libre.
											Regagnons le contrôle
de cet actif que nous créons,
											où nous pouvons posséder 
notre propre identité
											et la gérer de façon responsable.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Então, este avatar está a recolher
os nossos dados
											e a permitir-nos monetizá-los.
											E isto é maravilhoso,
											porque ajuda a proteger
a nossa privacidade,
											e a privacidade é a fundação
de uma sociedade livre.
											Peguemos neste ativo que nós criamos
e recuperemos o controlo sobre ele,
											para sermos donos da nossa identidade
e geri-la responsavelmente.
									","
											Son olarak,
									","
											Finalement —
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Finalmente, o número cinco:
											Há muitos criadores de conteúdos
											que não são compensados de forma justa
											porque a proteção da propriedade
intelectual foi quebrada.
											Foi quebrada
pela primeira era da Internet.
											Consideremos a música.
											Os músicos ficam com as migalhas
do fim da cadeia alimentar.
											Se fossem compositores, há 25 anos,
escreviam uma música de sucesso,
											vendiam um milhão de ""singles"",
											e obtinham cerca de 45 mil dólares
em direitos.
											Hoje, se forem compositores
e criarem um sucesso,
											com um milhão de ""streams"",
não recebem 45 mil, recebem 36 dólares,
											o suficiente para comprar uma boa pizza.
									","
											Son olarak, madde beş:
											İçerik yaratıcısı bir dolu kişi var
											ve bunlar bu işin
adil karşılığını almıyorlar
											çünkü entelektüel mal varlığı için
sistem arızalı.
											İnternetin ilk çağında bu arızalandı.
											Mesela müziği ele alalım.
											Müzisyenler kazanç zincirinin altında
kırıntılarla bırakılıyorlar.
											Eğer 25 yıl önce
şarkı sözü yazarı olsaydınız,
											tutan bir şarkı bir milyon single satardı
											ve 45.000 dolar civarında
telif hakkı ücreti alabilirdiniz.
											Bugünse, şarkı yazarıysanız,
tutan bir şarkı
											milyonlarca sitede yayınlanır,

											45.000 dolar almazsınız,
											36 dolar alırsınız,
											bu da iyi bir pizza almaya yeter.
									","
											Enfin, cinquièmement :
											il y a un grand nombre
de créateurs de contenu
											qui ne reçoivent pas 
de rémunération équitable,
											parce que le système
de la propriété intellectuelle est brisé.
											Il a été brisé par la première
ère de l'internet.
											Prenez la musique.
											Les musiciens n'ont que les miettes
du bout de la chaîne alimentaire.
											Si, il y a 25 ans,
vous étiez auteur-compositeur
											aviez écrit une chanson à succès
											et vendu un million de singles,
											vous auriez obtenu des redevances
d'environ 45 000 dollars.
											Aujourd'hui, pour une chanson à succès
											téléchargée un million de fois,
											on ne reçoit pas 45 000 dollars
											mais on reçoit 36 dollars,
											assez pour acheter une bonne pizza.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
