en,es,title,speaker,duration,tags
"
											And to make a long story short,
											after lots of statistical tests,
there's only one explanation for that,
											that really, the way we scientists work
											is that every single paper we write,
every project we do,
											has exactly the same chance
of being our personal best.
											That is, discovery is like
a lottery ticket.
											And the more lottery tickets we buy,
											the higher our chances.
											And it happens to be so
											that most scientists buy
most of their lottery tickets
											in the first 10, 15 years of their career,
											and after that,
their productivity decreases.
											They're not buying
any more lottery tickets.
											So it looks as if
they would not be creative.
											In reality, they stopped trying.
											So when we actually put the data together,
the conclusion is very simple:
											success can come at any time.
											It could be your very first
or very last paper of your career.
											It's totally random
in the space of the projects.
											It is the productivity that changes.
									","
											En pocas palabras,
											después de muchos estudios,
solo hay una explicación para ello.
											En realidad, por la forma de trabajar
de los científicos,
											cada artículo que escribamos,
cada proyecto que hagamos
											tiene exactamente la misma posibilidad
de ser nuestro mejor trabajo.
											Es decir que el descubrimiento
es como un boleto de lotería.
											Mientras más boletos compremos
											más oportunidades tendremos.
											Resulta que así sucede.
											La mayoría de los científicos
compra la mayoría de sus boletos
											en sus primeros 10 o 15 años de carrera.
											Y después, su productividad disminuye.
											Ya no compran boletos de lotería.
											Así que pareciera que no son creativos,
											cuando en realidad, dejaron de intentar.
											Cuando combinamos la información,
la conclusión es muy simple.
											El éxito puede llegar
en cualquier momento.
											Puede llegar con el primer
o con el último artículo de su carrera.
											Es algo completamente aleatorio
en el espacio de proyectos.
											Lo que cambia es la productividad.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Let me illustrate that.
											Here is Frank Wilczek,
who got the Nobel Prize in Physics
											for the very first paper he ever wrote
in his career as a graduate student.
									","
											Permítanme explicarles.
											Él es Frank Wilczek,
quien obtuvo el Premio Nobel en Física
											por el primer artículo que escribió
estando en el último año de su carrera.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											More interesting is John Fenn,
											who, at age 70, was forcefully retired
by Yale University.
											They shut his lab down,
											and at that moment, he moved
to Virginia Commonwealth University,
											opened another lab,
											and it is there, at age 72,
that he published a paper
											for which, 15 years later, he got
the Nobel Prize for Chemistry.
									","
											Aún más interesante, él es John Fenn.
											Lo expulsaron de Yale a los 70 años.
											Cerraron su laboratorio,
											y fue entonces cuando se fue
a la universidad de Commonwealth Virginia,
											y abrió otro laboratorio.
											Fue ahí, a sus 72 años,
que publicó un artículo
											por el cual, 15 años después,
ganó el Premio Nobel de Química.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											And you think, OK,
well, science is special,
											but what about other areas
where we need to be creative?
											So let me take another
typical example: entrepreneurship.
											Silicon Valley,
											the land of the youth, right?
											And indeed, when you look at it,
											you realize that the biggest awards,
the TechCrunch Awards and other awards,
											are all going to people
											whose average age
is late 20s, very early 30s.
											You look at who the VCs give the money to,
some of the biggest VC firms —
											all people in their early 30s.
											Which, of course, we know;
											there is this ethos in Silicon Valley
that youth equals success.
											Not when you look at the data,
											because it's not only
about forming a company —
											forming a company is like productivity,
trying, trying, trying —
											when you look at which
of these individuals actually put out
											a successful company, a successful exit.
											And recently, some of our colleagues
looked at exactly that question.
											And it turns out that yes,
those in the 20s and 30s
											put out a huge number of companies,
form lots of companies,
											but most of them go bust.
											And when you look at the successful exits,
what you see in this particular plot,
											the older you are, the more likely that
you will actually hit the stock market
											or the sell the company successfully.
											This is so strong, actually,
that if you are in the 50s,
											you are twice as likely
to actually have a successful exit
											than if you are in your 30s.
									","
											Seguro pensarán, bueno,
la ciencia es algo especial,
											pero qué hay de las otras áreas
en las que se debe ser creativo.
											Permítanme darles
otro ejemplo: el emprendimiento.
											Silicon Valley,
											es la tierra de la juventud, ¿cierto?
											Es cierto que si nos fijamos
											podemos ver que los mejores premios,
como los premios TechCrunch, entre otros,
											los reciben personas
											con una edad promedio entre
finales de los 20 y principios de los 30.
											Si vemos quiénes reciben financiamientos,
de algunas de las más grandes empresas,
											todas son personas de apenas 30 años.
											Ya sabemos
											que en Silicon Valley se cree
que la juventud se relaciona con el éxito.
											Los datos dicen lo contrario,
											pues no solo se trata
de crear compañías.
											Crear una compañía es seguir intentando,
como con la productividad.
											Cuando vemos quiénes en realidad
											crearon una compañía y un camino exitoso.
											Recientemente, algunos compañeros
se fijaron en esa pregunta.
											Y resulta que sí,
quienes tienen entre 20 y 30 años
											crearon un gran número de compañías,
											pero la mayoría quebraron.
											Si nos fijamos en los caminos exitosos,
lo que se ve en este caso en particular,
											es que mientras más edad tengas
más probabilidades tienes de lograrlo
											o de crear una compañía exitosa.
											Esto es tan serio que, en realidad,
con 50 años de edad,
											se tiene el doble de probabilidades
de formar un camino exitoso,
											que con 30 años de edad.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Applause)
									","
											(Aplausos)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											So in the end, what is it
that we see, actually?
											What we see is that creativity has no age.
											Productivity does, right?
											Which is telling me that
at the end of the day,
											if you keep trying —
									","
											Al final de cuentas,
¿qué es lo que vemos en realidad?
											Vemos que la creatividad no tiene edad.
											La productividad sí, ¿cierto?
											Lo que me dice que, al fin de cuentas,
											si seguimos intentando...
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Laughter)
									","
											(Risas)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											you could still succeed
and succeed over and over.
											So my conclusion is very simple:
											I am off the stage, back in my lab.
									","
											... aún podemos tener éxito
una y otra vez.
											Mi conclusión es muy simple.
											Al bajar del escenario
regreso al laboratorio.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											Thank you.
									","
											Gracias.
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
											(Applause)
									","
											(Aplausos)
									",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
"
","
",The real relationship between your age and your chance of success,Albert-László Barabási,16:16,"success,science,leadership,motivation,goal-setting,potential,work,personal growth,TEDx"
