pt,tr,title,speaker,duration,tags
"
											O problema é que o impulso de ruminar
pode parecer muito forte e importante,
											tornando-se um hábito difícil de quebrar.
											Eu sei disso porque,
há pouco mais de um ano,
											eu próprio desenvolvi este hábito.
											O meu irmão foi diagnosticado com
um linfoma não-Hodgkin, fase III.
											O cancro era extremamente agressivo.
											Ele tinha tumores visíveis 
por todo o corpo.
											Teve de começar um 
tratamento de quimioterapia agressivo.
											Eu não conseguia parar de pensar
no que ele estava a passar.
											Não conseguia parar de pensar
no quanto ele estava a sofrer,
											apesar de ele nunca se ter queixado,
nem uma única vez.
											Ele tinha uma atitude
incrivelmente positiva.
											A sua saúde psicológica
era extraordinária.
											Eu estava fisicamente saudável,
mas psicologicamente estava um farrapo.
											Mas eu sabia o que fazer.
											Os estudos dizem-nos que até dois minutos
de distracção são suficientes
											para quebrar o impulso de ruminar,
naquele momento.
											Portanto, sempre que tinha um pensamento
preocupante ou negativo,
											forçava-me a concentrar-me noutra coisa,
até esse impulso passar.
											Ao fim de uma semana, a minha
perspectiva tinha mudado completamente,
											tinha-se tornado mais positiva
e optimista.
											Nove meses depois de ter começado
a quimioterapia o meu irmão fez um TAC,
											e eu estava com ele quando
recebeu os resultados.
											Todos os tumores tinham desaparecido.
											Ele ainda tinha mais três sessões
de quimioterapia,
											mas nós sabíamos que ele ia recuperar.
											Esta fotografia foi tirada
há duas semanas.
									","
											Esas sorun geviş getirmekte ısrar etmek.
O kadar güçlü ve baskın bir his ki
											bu alışkanığı durdurmak çok zor
											Biliyorum çünkü bir seneyi biraz
aşkın bir süre evvel
											kendim de bu alışkanlığı edindim.
											Kardeşime üçüncü evre, Hodgkin dışı
lenfoma teşhisi kondu.
											Kanseri ileri derecede saldırgandı.
											Tüm vücudunda görülebilir urlar vardı.
											Sarsıcı bir kemoterapi 
sürecine girdi.
											Kendimi, onun neler yaşadığını
düşünmekten alıkoyamıyordum.
											Tek bir kez bile şikayet etmemiş olsa da,
											kendimi, onun nasıl acı çektiğini 
düşünmekten alamıyordum.
											İnanılmaz olumlu bir tutumu vardı.
											Psikolojik sağlığı fevkaledeydi.
											Ben bedensel olarak sağlıklıydım
ama psikolojik olarak tam bir enkazdım.
											Yine de ne yapacağımı biliyordum.
											Çalışmalar, geviş getirme isteğini
engellemekte iki dakikalık bir
											dikkat dağıtımının bile 
yeterli olduğunu gösteriyor.
											Ne zaman endişelensem, üzülsem,
olumsuz bir düşünsem olsa
											bu baskıdan kurtulmak için kendimi, başka
bir şeye konsantre olmaya zorluyordum.
											Bir hafta içinde tüm görünüşüm değişti.
											Daha olumlu ve umutlu bir hale geldim.
											[Olumsuz Düşünceyle Savaş]
											Kemoterapi başladıktan dokuz hafta sonra
kardeşimin CAT tarama sonuçları geldiğinde
											yanındaydım ve elini tutuyordum.
											Tüm urlar yok olmuştu.
											Daha bir kaç defa kemoterapi
görmesi gerekiyordu
											ama iyileşeceğini biliyorduk.
											Bu fotoğraf bir kaç hafta önce çekildi.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Ao entrar em acção 
quando nos sentimos sós,
											mudando as reacções face ao fracasso,
											protegendo a auto-estima,
											lutando contra os pensamentos negativos,
											não vamos apenas tratar 
as lesões psicológicas,
											vamos desenvolver resistência emocional,
vamos prosperar.
											Há cem anos, as pessoas começaram
a praticar a higiene pessoal,
											e as taxas de esperança média de vida
aumentaram 50%
											apenas nalgumas décadas.
											Eu acredito que a nossa qualidade de vida
pode também aumentar drasticamente
											se todos começarmos a praticar
higiene emocional.
									","
											Yalnızken eyleme geçerek,
											başarısızlık karşısındaki 
tepkinizi değiştirerek
											özsaygınızı koruyarak,
											olumsuz düşüncelerle savaşarak,
											sadece psikolojik yaralarınızı
iyileştirmeyeceksiniz,
											duygusal esneklik kazanacak,
serpilip gelişeceksiniz.
											Yüzyıl önce insanlar, kişisel sağlık bilgisi
üzerinde çalışmaya başladığından beri
											yaşam beklentileri %50'nin
üzerinde arttı.
											Birkaç on yıl kadar kısa bir sürede.
											İnanıyorum ki hepimiz duygusal 
sağlık bilgisi üzerinde çalışırsak
											yaşam kalitemiz de bu kadar
çarpıcı şekilde değişecektir.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Conseguem imaginar como o mundo seria
											se todos fossem 
psicologicamente mais saudáveis?
											Se houvesse menos solidão e depressão?
											Se todos soubessem
como ultrapassar o fracasso?
											Se se sentissem melhor consigo mesmos
e mais competentes?
											Se fossem mais felizes 
e se sentissem mais realizados?
											Eu consigo, porque esse é o mundo
no qual quero viver,
											e esse é o mundo no qual
o meu irmão também quer viver.
											E se vocês se informarem
e mudarem alguns pequenos hábitos,
											esse é o mundo no qual
todos poderemos viver.
									","
											Herkesin psikolojik sağlığının
daha iyi olduğu
											bir dünyanın nasıl olabileceğini
hayal edebilir misiniz?
											Daha az yalnızlık ve
daha az depresyon olsa.
											İnsanlar başarısızlıklarının üstesinden
nasıl geleceklerini bilseler.
											Kendilerini daha iyi
ve daha güçlü hissetseler.
											Daha mutlu ve daha başarılı
olsalar.
											Ben hayal edebiliyorum çünkü bu
benim yaşamak istediğim dünya.
											Keza bu dünya, kardeşimin de
yaşamak istediği dünya.
											Sadece bilgilenir ve basit bir kaç
alışkanlığı değiştirebilirseniz,
											bu dünya, hepimizin
yaşayabileceği dünya olur.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											Muito obrigado.
									","
											Çok teşekkür ederim.
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
											(Aplausos)
									","
											(Alkış sesleri)
									",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
"
","
",Why we all need to practice emotional first aid,Guy Winch,17:24,"TEDx,health,mental health,psychology,self,mindfulness"
