en,tr,pt,title,speaker,duration,tags
"
											So getting our semisynthetic cells
to act as little factories
											to produce better protein drugs
											isn't the only potentially
really interesting application,
											because remember, it's the proteins
that allow cells to do what they do.
											So if we have cells that make
new proteins with new functions,
											could we get them to do things
that natural cells can't do?
											For example, could we develop
semisynthetic organisms
											that when injected into a person,
seek out cancer cells
											and only when they find them,
secrete a toxic protein that kills them?
											Could we create bacteria
that eat different kinds of oil,
											maybe to clean up an oil spill?
											These are just a couple
of the types of stories
											that we're going to see if life
with an expanded vocabulary can tell.
									","
											Yarı sentetik hücrelerimizi
küçük fabrikalar gibi çalıştırarak
											daha iyi protein ilaçları ürettirmek
											tek ilginç potansiyel
uygulama yöntemi değil.
											Çünkü unutmayın, hücrelerin
işini yapmasına izin veren şey proteinler.
											Yeni işlevlere sahip yeni proteinler
yapan hücrelerimiz olsaydı
											doğal hücrelerin yapamadığını
yapmalarını sağlayabilir miydik?
											Örneğin yarı sentetik
organizmalar geliştirerek
											bunları bir insana enjekte edebilir,
kanser hücrelerini hedef alabilir
											ve bulunduklarında
toksit bir proteinle öldürebilir miyiz?
											Farklı yağları yiyen
bir bakteri yaratabilir
											ve bir petrol akıntısını
temizleyebilir miyiz?
											Bunlar sadece daha geniş bir
kelime dağarcığı olan yaşamın
											anlatabileceği hikâyelerden birkaçı.
									","
											Pôr as nossas células semissintéticas
a atuar como pequenas fábricas
											para produzir melhores
proteínas medicamentos
											não é a única possível
aplicação interessante,
											porque são as proteínas que permitem
que as células façam o que fazem.
											Portanto, se tivermos células que façam
novas proteínas com novas funções,
											poderemos levá-las a fazer coisas
que as células naturais não fazem?
											Será que podemos desenvolver
organismos semissintéticos
											que, quando injetados numa pessoa
procurem células cancerosas
											e, só quando as encontrarem,
segreguem uma proteína tóxica que as mate?
											Será que podemos criar bactérias
que comam diferentes tipos de óleo,
											talvez para limpar um derrame de petróleo?
											Estes são apenas alguns tipos de histórias
											que vamos ver se a vida
com um vocabulário alargado pode contar.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											So, sounds great, right?
											Injecting semisynthetic
organisms into people,
											dumping millions and millions of gallons
of our bacteria into the ocean
											or out on your favorite beach?
											Oh, wait a minute,
actually it sounds really scary.
											This dinosaur is really scary.
											But here's the catch:
											our semisynthetic organisms
in order to survive,
											need to be fed the chemical
precursors of X and Y.
											X and Y are completely different
than anything that exists in nature.
											Cells just don't have them
or the ability to make them.
											So when we prepare them,
											when we grow them up
in the controlled environment of the lab,
											we can feed them
lots of the unnatural food.
											Then, when we deploy them
in a person or out on a beach
											where they no longer
have access that special food,
											they can grow for a little bit,
they can survive for a little,
											maybe just long enough
to perform some intended function,
											but then they start
to run out of the food.
											They start to starve.
											They starve to death
and they just disappear.
											So not only could we get life
to tell new stories,
											we get to tell life when and where
to tell those stories.
									","
											Harika değil mi?
											İnsanlara yarı sentetik
organizmalar enjekte etmek?
											Okyanusa milyonlara litre
bakteri salmak
											veya en sevdiğiniz plaja?
											Ama durun bir dakika,
bu aslında korkunç bir şey.
											Bu dinozor gerçekten korkutucu.
											Ama şu da var:
											yarı sentetik organizmalarımızın
hayatta kalmaları için
											X ve Y'nin kimyasal öncülerinden
beslenmeleri gerekiyor.
											X ve Y, doğada var olan
her şeyden tamamen farklı.
											Hücrelerde bunlardan yok,
bunları yapma yetisi de.
											Biz onları hazırlarken,
											laboratuvarımda kontrollü çevrede
onları büyütürken
											onları doğa dışı
besinlerle besleyebilirim.
											Sonra onları bir insana
veya sahile gönderdiğimizde
											o özel yiyeceğe erişimleri olmayacaktır,
											bir süre büyüyebilir
ve hayatta kalabilirler,
											istenen işlevi yerine getirecek kadar,
											sonra da besinsiz kalmaya başlarlar.
											Aç kalmaya başlarlar.
											Açlıktan ölür ve yok olurlar.
											Yaşamın yeni hikâyelere
kapı açmasını sağlıyor
											ve bu hikâyelerin yer
ve zamanını da belirleyebiliyoruz.
									","
											Soa bem, não é?
											Injetar nas pessoas
organismos semissintéticos,
											despejar milhões e milhões de litros
das nossas bactérias nos oceanos
											ou na nossa praia preferida?
											Esperem um pouco,
isto parece muito assustador.
											Este dinossauro é muito assustador.
											Mas há outro aspeto.
											Os nossos organismos semissintéticos,
para sobreviverem,
											precisam de ser alimentados
com os químicos precursores de X e Y.
											X e Y são totalmente diferentes
de tudo o que existe na natureza,
											As células não os contêm
nem têm possibilidade de os fazer.
											Por isso, quando os preparamos,
											quando os desenvolvemos
no ambiente do laboratório,
											podemos alimentá-las
com muita comida artificial.
											Depois, quando os colocamos
numa pessoa ou numa praia,
											onde já não têm acesso
a essa comida especial,
											podem desenvolver-se durante algum tempo,
podem sobreviver um pouco,
											talvez o tempo suficiente
para realizar qualquer função pretendida
											mas depois começam
a ficar sem comida.
											Começam a ter fome.
											Morrem de fome e desaparecem.
											Assim, não só podemos obter vida
para contar novas histórias,
											como temos de dizer à vida
quando e onde contar essas histórias.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											At the beginning of this talk
I told you that we reported in 2014
											the creation of semisynthetic organisms
that store more information,
											X and Y, in their DNA.
											But all the motivations
that we just talked about
											require cells to use X and Y
to make proteins,
											so we started working on that.
											Within a couple years, we showed
that the cells could take DNA with X and Y
											and copy it into RNA,
the working copy of DNA.
											And late last year,
											we showed that they could then
use X and Y to make proteins.
											Here they are, the stars of the show,
											the first fully-functional
semisynthetic organisms.
									","
											Bu konuşmanın başında
size 2014 yılında
											daha fazla bilgi saklayan yarı sentetik
organizmaların yaratıldığını söylemiştim.
											X ve Y, DNA'larında.
											Ama az önce konuştuğumuz tüm bu amalar
											X ve Y'nin protein yapmasına dayanıyor.
											Biz de bunun üzerinde çalıştık.
											İki yıl içinde, X ve Y'li DNA'ları
hücrelerin alabildiğini gösterdik,
											ve bunu DNA'nın çalışan kopyaları
RNA'ya kopyalayabiliyorlardı.
											Ve geçen senenin sonunda,
											X ve Y'yi protein yapmada
kullanabildiklerini gösterdik.
											İşte buradalar, gösterinin yıldızları,
											tamamen işlevsel
ilk yarı sentetik organizmalar.
									","
											No início desta palestra,
eu disse que relatámos em 2014
											a criação de organismos semissintéticos
que armazenam mais informações,
											X e Y, no seu ADN.
											Mas todas as motivações
de que acabei de falar
											exigem que as células usem o X e o Y
para fazer proteínas,
											por isso começámos a trabalhar nisso.
											Ao fim de uns anos, mostrámos
que a célula podia aceitar ADN com X e Y
											e copiá-lo no ARN,
a cópia de trabalho do ADN.
											No final do ano passado,
											mostrámos que elas podiam usar
o X e o Y para fazer proteínas.
											Elas aqui estão,
as estrelas do espetáculo,
											os primeiros organismos semissintéticos
totalmente funcionais.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											These cells are green because
they're making a protein that glows green.
											It's a pretty famous protein,
actually, from jellyfish
											that a lot of people use
in its natural form
											because it's easy to see that you made it.
											But within every one of these proteins,
											there's a new amino acid that
natural life can't build proteins with.
									","
											Hücreler yeşil çünkü yeşil parlayan
bir protein yapıyorlar.
											Oldukça ünlü bir protein,
aslında denizanasından,
											pek çok insan doğal biçiminde kullanıyor
											çünkü yaptığınız zaman görmek çok kolay.
											Ancak bu proteinlerin her birinde,
											doğal yaşamın protein yapamadığı
yeni bir amino asit var.
									","
											Estas células são verdes porque estão
a marcar uma proteína que é verde.
											É uma proteína muito conhecida,
proveniente da medusa
											que muitas pessoas usam
na sua forma natural
											porque é fácil de ver
que somos nós que a fazemos.
											Mas, dentro de cada uma destas proteínas,
											há um novo aminoácido
											com que a vida natural
não consegue criar proteínas.

									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											Every living cell, every living cell ever,
											has made every one of its proteins
											using a four-letter genetic alphabet.
											These cells are living and growing
and making protein
											with a six-letter alphabet.
											These are a new form of life.
											This is a semisynthetic form of life.
									","
											Yaşayan her hücre
											her bir proteinini yapmak için
											dört harfli genetik bir alfabe kullandı.
											Bu hücreler yaşıyor, büyüyor
ve protein yapyor,
											altı harfli bir alfabeyle.
											Bunlar yeni yaşam biçimleri.
											Bu yarı sentetik yaşam biçimi.
									","
											Todas as células vivas, cada célula viva,
											fez cada uma das suas proteínas
											usando um alfabeto genético
de quatro letras.
											Estas células estão vivas,
desenvolvem-se e fabricam proteínas
											com um alfabeto de seis letras.
											São uma nova forma de vida.
											Esta é uma forma de vida semissintética.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											So what about the future?
											My lab is already working on expanding
the genetic alphabet of other cells,
											including human cells,
											and we're getting ready to start working
on more complex organisms.
											Think semisynthetic worms.
									","
											Peki ya gelecek?
											Laboratuvarım başka hücrelerin
genetik alfabesini genişletmeye çalışıyor,
											insan hücreleri de dâhil.
											Ve daha karmaşık organizmalar
üzerinde çalışmaya hazırlanıyoruz.
											Yarı sentetik kurtları düşünün.
									","
											Então, e quanto ao futuro?
											O meu laboratório já trabalha na expansão
do alfabeto genético de outras células,
											incluindo as células humanas
											e estamos a preparar-nos para começar
a trabalhar em organismos mais complexos.
											Pensem em vermes semissintéticos.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											The last thing I want to say to you,
											the most important thing
that I want to say to you,
											is that the time
of semisynthetic life is here.
									","
											Söylemek istediğim son şey,
											size söylemek istediğim en önemli şey,
											yarı sentetik yaşam artık burada.
									","
											A última coisa de que quero falar
											a coisa mais importante que quero dizer
											é que chegou a era da vida semissintética.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											Chris Anderson: I mean,
Floyd, this is so remarkable.
											I just wanted to ask you,
											what are the implications of your work
											for how we should think
about the possibilities for life,
											like, in the universe, elsewhere?
											It just seems like so much of life,
or so much of our assumptions are based
											on the fact that of course,
it's got to be DNA,
											but is the possibility space
of self-replicating molecules
											much bigger than DNA,
even just DNA with six letters?
									","
											Chris Anderson: Floyd,
bu inanılmaz bir şey.
											Şunu sormak istiyorum,
											yaşamın sunabileceği
imkânları düşününce
											çalışmanın göstergeleri ne yönde,
											mesela evrende, başka bir yerde?
											Görünen o ki yaşamın
veya varsayımlarımızın çoğu
											DNA gerçeği üzerine kurulu
											ancak kendi kendini yineleyen
moleküllerin olma ihtimali
											altı harfli DNA'dan bile
daha büyük değil mi?
									","
											Chris Anderson: Floyd,
isto é espantoso.
											Queria perguntar-te,
											quais são as implicações
do vosso trabalho
											para como devemos pensar
na possibilidade de vida
											no universo, noutro sítio qualquer?
											Parece que grande parte da vida
ou grande parte das nossas suposições
											se baseiam no facto de que
tem de ser o ADN,
											mas será possível que o espaço possível
das moléculas auto-replicadas
											seja muito maior do que o ADN,
mesmo um ADN com seis letras?
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											Floyd Romesberg:
Absolutely, I think that's right,
											and I think what our work has shown,
											as I mentioned, is that
there's been always this prejudice
											that sort of we're perfect,
											we're optimal, God created us this way,
											evolution perfected us this way.
											We've made molecules that work
right alongside the natural ones,
											and I think that suggests
that any molecules
											that obey the fundamental laws
of chemistry and physics
											and you can optimize them
											could do the things that
the natural molecules of life do.
											There's nothing magic there.
											And I think that it suggests
											that life could evolve
many different ways,
											maybe similar to us
with other types of DNA,
											maybe things without DNA at all.
									","
											Floyd Romesberg:
Kesinlikle, doğru,
											ve bence çalışmamız gösterdi ki
											bahsettiğim gibi her zaman
bir önyargımız vardı,
											kusursuz olduğumuza dair,
											en iyi olduğumuza dair,
Tanrı bizi böyle yarattığı,
											evrim bizi böyle kıldığı için.
											Doğal olanların yanında
çalışabilen moleküller yaptık
											ve bence bu şunu gösteriyor ki
											kimya ve fiziğin temel yasalarına
uyan her molekülü alıp
											onları optimize edebilir
											ve yaşamın doğal moleküllerinin
yaptıklarını yapabilirsiniz.
											Burada sihir yok.
											Ve bence tüm bunlar
											yaşamın farklı şekillerde
evrilebileceğini gösteriyor.
											Belki başka DNA türleriyle
bize benzer,
											belki de hiç DNA'sı olmayan şeyler.
									","
											Floyd Romesberg: Absolutamente, 
penso que tens razão.
											Penso que o nosso trabalho mostrou
											que sempre existiu esse preconceito
											de que somos perfeitos,
somos o máximo,
											de que Deus nos criou assim,
											de que a evolução nos aperfeiçoou assim.
											Fizemos moléculas que funcionam
para além das naturais
											e penso que isso sugere
que quaisquer moléculas
											que obedeçam a leis fundamentais
da química e da física
											— e podemos otimizá-las —
											podem fazer aquilo que fazem
as moléculas naturais da vida.
											Não há nenhuma magia aqui.
											Penso que sugere
											que a vida pode evoluir
de formas diferentes,
											talvez tal como nós,
com outros tipos de ADN,
											talvez coisas sem nenhum ADN.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											CA: I mean, in your mind,
											how big might that possibility space be?
											Do we even know? Are most things going
to look something like a DNA molecule,
											or something radically different
that can still self-reproduce
											and potentially create living organisms?
									","
											CA: Senin aklında
											bu olasılık acaba ne kadar büyük?
											Bunu bilebilir miyiz? Çoğu şey
DNA molekülüne mi benzeyecek
											yoksa kendini yineleyen
kökten değişik bir şeye mi,
											yaşayan organizma
yaratabilecek bir şey?
									","
											CA: Na tua ideia,
											até que ponto pode ser
essa possibilidade de espaço?
											Saberemos? Vai haver muitas coisas
parecidas com uma molécula de ADN
											ou radicalmente diferentes
que se possam reproduzir
											e criar organismos vivos?
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											FR: My personal opinion
is that if we found new life,
											we might not even recognize it.
									","
											FR: Benim kişisel görüşüm,
yeni yaşam bulduğumuzda
											onu tanımayabiliriz bile.
									","
											FR: A minha opinião é que,
se encontrarmos nova vida,
											podemos nem sequer reconhecê-la.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											CA: So this obsession
with the search for Goldilocks planets
											in exactly the right place
with water and whatever,
											that's a very parochial
assumption, perhaps.
									","
											CA: Yani bu Goldilocks gezegenleri
arama takıntısı,
											su ve diğer şeyler için
tam doğru konum yani,
											oldukça dar bir varsayım o hâlde.
									","
											CA: Daí essa obsessão com
a pesquisa de planetas Godilock
											exatamente no local certo,
com água e tudo o mais,
											talvez seja uma premissa
muito provinciana.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											FR: Well, if you want to find someone
you can talk to, then maybe not,
											but I think that if you're just
looking for any form of life,
											I think that's right, I think that you're
looking for life under the light post.
									","
											FR: Konuşabileceğiniz birini
arıyorsanız muhtemelen değil
											ama herhangi bir yaşam arayışındaysanız
											bence bu doğru, doğru ışık altında
yaşam arıyorsunuz.
									","
											FR: Bom, se quisermos encontrar
alguém com quem falarmos, não será,
											mas, se quisermos encontrar apenas
uma qualquer forma de vida,
											penso que tens razão,
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											CA: Thank you for boggling all our minds.
Thank so much, Floyd.
									","
											CA: Akıllarımıza durgunluk verdiğin için
çok teşekkürler, Floyd.
									","
											CA: Obrigado por nos teres surpreendido.
Muito obrigado, Floyd.
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
"
","
","
",The radical possibilities of man-made DNA,Floyd E. Romesberg,13:56,"genetics,science,invention,technology,biology,DNA,future,synthetic biology,medicine,medical research,bioethics,biotech,molecular biology,nature"
