en,pt,es,title,speaker,duration,tags
"
											Why minimalist?
											Now even though
Western domination has ended,
											the West continues to intervene
and interfere in the affairs
											of many other societies.
											This is unwise.
											This is generating anger and resentment,
											especially in Islamic societies.
											It's also draining the resources
and spirits of Western societies.
											Now I know that the Islamic world
											is having difficulties modernizing.
											It will have to find its way,
											but it's more likely to do so
if it is left alone to do so.
											Now I can say this with some conviction
because I come from a region,
											Southeast Asia,
											which has almost as many Muslims
as the Arab world.
											266 million Muslims.
											Southeast Asia is also one of the most
diverse continents on planet earth,
											because you also have
146 million Christians,
											149 million Buddhists —
											Mahayana Buddhists
and Hinayana Buddhists —
											and you also have millions of Taoists
and Confucianists and Hindus
											and even communists.
											And once known as ""the Balkans of Asia,""
											southeast Asia today should
be experiencing a clash of civilizations.
											Instead, what you see in southeast Asia
											is one of the most peaceful
and prosperous corners of planet earth
											with the second-most successful
regional multilateral organization,
											ASEAN.
											So clearly, minimalism can work.
											The West should try it out.
									","
											Porquê minimalista?
											Apesar de ter acabado
o domínio do Ocidente,
											o Ocidente continua a intervir
e a interferir nos assuntos
											de muitas outras sociedades.
											Isso é insensato.
											Está a gerar raiva e ressentimento,
											especialmente nas sociedades islâmicas.
											Também está a esgotar os recursos
e o espírito das sociedades ocidentais
											Eu sei que o mundo islâmico
											está a ter dificuldade em se modernizar.
											Vai ter de encontrar o seu caminho,
											mas é mais provável fazer isso
se o deixarem fazer sozinho.
											Eu posso dizer, com alguma convicção
porque sou duma região,
											do sudeste asiático,
											que tem quase tantos muçulmanos
como o mundo árabe,
											são 266 milhões de muçulmanos.
											O sudeste asiático é um dos continentes
mais diversificados do planeta,
											porque também temos
146 milhões de cristãos,
											149 milhões de budistas
											— budistas Mahayana
e budistas Hinayana —
											e também temos milhões de taoístas,
de confucionistas e de hindus
											e até comunistas.
											Outrora conhecido por ""os Balcãs da Ásia"",
											o sudeste asiático devia estar
a sofrer hoje um choque de civilizações.
											Em vez disso, vemos que o sudeste asiático
											é um dos cantos do planeta
mais pacíficos e mais prósperos
											com a segunda organização regional
multilateral de maior êxito,
											a ASEAN.
											Nitidamente, o minimalismo
pode funcionar.
											O Ocidente devia tentar.
									","
											¿Por qué minimalista?
											A pesar de que se ha acabado
el dominio occidental,
											Occidente continúa 
interviniendo e interfiriendo
											en los asuntos de muchos países.
											Esto es insensato.
											Esto genera ira y resentimiento,
											especialmente en las sociedades islámicas.
											Además, agota los recursos y el espíritu
de las sociedades occidentales.
											Sé bien que el mundo islámico
											está teniendo dificultades
para modernizarse.
											Tendrá que encontrar su camino,
											pero es más probable que lo logre
si se lo deja intentarlo por sí mismo.
											Puedo decirlo con cierta convicción
porque vengo de una región,
											el sudeste asiático,
											donde viven casi tantos musulmanes
como en los países árabes:
											266 millones de musulmanes.
											El sudeste asiático
											es también uno de los continentes
más diversos del planeta,
											porque hay 146 millones de cristianos,
											149 millones de budistas,
											los budistas de Mahayana y de Hinayana,
											y también hay millones de taoístas,
confucionistas, hindúes,
											e incluso comunistas.
											Alguna vez conocidos como
""los países balcánicos de Asia"",
											el sudeste asiático de hoy debería
ser un enfrentamiento de civilizaciones.
											Sin embargo, el sudeste asiático de hoy
											es uno de los rincones más pacíficos
y prósperos de la Tierra,
											con la segunda organización regional
y multilateral más exitosa,
											la ASEAN, por sus siglas en inglés.
											Entonces, queda claro que 
el minimalismo puede funcionar.
											Occidente debería probarlo.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											But I'm also aware that minimalism
cannot solve all the problems.
											There are some hard problems
that have to be dealt with:
											Al-Qaeda, ISIS —
											they remain dangerous threats.
											They must be found,
they must be destroyed.
											The question is, is it wise for the West,
											which represents 12 percent
of the world's population —
											yes, 12 percent —
											to fight these threats on its own
											or to fight with the remaining
88 percent of the world's population?
											And the logical and rational answer is
											that you should work
with the remaining 88 percent.
									","
											Mas reconheço que o minimalismo,
											só por si, não pode resolver
todos os problemas.
											Há problemas difíceis
que têm de ser tratados:
											a Al-Qaeda, o ISIS.
											Mantêm-se ameaças perigosas.
											Têm de ser encontrados,
têm de ser destruídos.
											A questão é:
											Será sensato que o Ocidente
que representa 12% da população mundial,
											— sim, só 12% —
											combata essas ameaças sozinho?
											Ou deve lutar com os restantes 88%
da população mundial?
											A resposta lógica e racional
											é que devemos trabalhar
com os restantes 88%.
									","
											Pero también reconozco que el minimalismo
no puede resolver todos los problemas.
											Hay algunos problemas difíciles
que deben abordarse:
											Al Qaeda e ISIS
											siguen siendo amenazas peligrosas.
											Deben ser encontrados y destruidos.
											La pregunta es: ¿es sensato que Occidente,
											que representa un 12 %
de la población mundial,
											sí, un 12 %,
											luche contra estas amenazas por sí solo,
											o que luche junto al otro 88 %
de la población mundial?
											La respuesta lógica y racional
											es que debe unir fuerzas con el otro 88 %.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Now where does one go
											if you want to get
the support of humanity?
											There's only one place:
											the United Nations.
											Now I've been ambassador to the UN twice.
											Maybe that makes me a bit biased,
											but I can tell you that working
with the UN can lead to success.
											Why is it that the first Iraq war,
											fought by President George H. W. Bush,
											succeeded?
											While the second Iraq war,
											fought by his son,
President George W. Bush,
											failed?
											One key reason is that
the senior Bush went to the UN
											to get the support of the global community
											before fighting the war in Iraq.
											So multilateralism works.
											There's another reason
why we have to work with the UN.
											The world is shrinking.
											We are becoming a small,
interdependent, global village.
											All villages need village councils.
											And the only global
village counsel we have,
											as the late UN Secretary-General
Kofi Annan said,
											is the UN.
									","
											Onde é que vamos se quisermos
arranjar o apoio da humanidade?
											Só há um local:
											as Nações Unidas.
											Eu já fui embaixador 
nas Nações Unidas, duas vezes.
											Talvez por isso, possa estar
um pouco influenciado,
											mas posso dizer-vos que trabalhar
com a ONU pode levar ao êxito.
											Porque é que foi um êxito
a primeira guerra iraquiana,
											travada pelo presidente
George H. W. Bush?
											Enquanto que a segunda guerra iraquiana,
											travada pelo filho dele,
o presidente George W. Bush,
											foi um fracasso?
											Uma razão principal é que 
o Bush pai foi às Nações Unidas
											para obter o apoio da comunidade global,
											antes de travar a guerra no Iraque.
											Assim, o multilateralismo funciona.
											Há outra razão
por que temos de trabalhar com a ONU.
											O mundo está a encolher.
											Estamos a tornar-nos numa aldeia
global pequena e interdependente.
											Todas as aldeias precisam
de conselhos de aldeia.
											O único conselho mundial que temos,
											como disse Kofi Annan, o falecido
Secretário-Geral da ONU,
											é a ONU.
									","
											¿A quién debemos recurrir
											si se quiere conseguir
el apoyo de la humanidad?
											Solo hay un lugar:
											las Naciones Unidas.
											Fui embajador de la ONU dos veces.
											Quizá significa que soy un poco parcial,
											pero les aseguro que trabajar
con la ONU puede conducir al éxito.
											¿Cómo es que la primera guerra de Irak,
											librada por el presidente 
George H. W. Bush, fue un éxito,
											pero la segunda guerra de Irak,
											librada por su hijo,
el presidente George W. Bush,
											fue un fracaso?
											Una razón fundamental
es que Bush padre recurrió a la ONU
											para obtener el apoyo
de la comunidad internacional
											antes de declararle la guerra a Irak.
											Entonces, el multilateralismo funciona.
											Hay otra razón por la que
hay que colaborar con la ONU.
											El mundo se está encogiendo.
											Estamos convirtiéndonos en una aldea
pequeña, interdependiente y global.
											Todas las aldeas necesitan ayuntamientos,
											y el único ayuntamiento 
mundial que tenemos,
											como dijo Kofi Annan,
el fallecido secretario general de la ONU,
											es la ONU.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Now as a geopolitical analyst,
											I do know that it's often considered naive
											to work with the UN.
											So now let me inject
my Machiavellian point.
											Now Machiavelli is a figure
who's often derided in the West,
											but the liberal philosopher
Isaiah Berlin reminded us
											that the goal of Machiavelli
was to promote virtue, not evil.
											So what is the Machiavellian point?
											It's this: what is
the best way for the West
											to constrain the new rising powers
											that are emerging?
											And the answer is
that the best way to constrain them
											is through multilateral rules
and multilateral norms,
											multilateral institutions
											and multilateral processes.
									","
											Enquanto analista geopolítico,
											sei muito bem que, muitas vezes, 
considera-se uma ingenuidade
											trabalhar com a ONU.
											Agora, vou injetar
o meu ponto maquiavélico.
											Maquiavel é uma figura
muito denegrida no Ocidente,
											mas o filósofo liberal
Isaiah Berlin recordou-nos
											que o objetivo de Maquiavel
era promover a virtude, não o mal.
											Então qual é o ponto de Maquiavel?
											É este: qual será a melhor forma

											para o Ocidente restringir
as novas potências emergentes?
											A resposta é:
A melhor resposta para as restringir
											é através de regras multilaterais
e normas multilaterais,
											instituições multilaterais
											e processos multilaterais.
									","
											Como analista geopolítico,
											sé bien que a menudo se considera ingenuo
											trabajar para la ONU.
											Permítanme expresar mi punto maquiavélico.
											Maquiavelo es un figura que a menudo
es ridiculizada en Occidente,
											pero el filósofo liberal
Isaiah Berlin nos recordó
											que el objetivo de Maquiavelo
era fomentar la virtud, no el mal.
											Entonces, ¿cuál es el argumento
de Maquiavelo?
											Es el siguiente: ¿cuál es 
la mejor manera que tiene Occidente
											para restringir las nuevas 
potencias emergentes?
											La respuesta es que la mejor
manera de restringirlas
											es a través de reglas
y normas multilaterales,
											instituciones multilaterales
											y procesos multilaterales.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Now let me conclude
with one final, big message.
											As a longtime friend of the West,
											I'm acutely aware of how pessimistic
Western societies have become.
											Many in the West don't believe
that a great future lies ahead for them,
											that their children
will not have better lives.
											So please do not fear the future
or the rest of the world.
											Now I can say this with some conviction,
											because as a Hindu Sindhi,
											I actually feel
a direct cultural connection
											with society's diverse cultures
											and societies all the way
from Tehran to Tokyo.
											And more than half of humanity
lives in this space,
											so with this direct cultural connection,
											I can say with great conviction
											that if the West chooses
to adopt a wiser strategy
											of being minimalist,
multilateral and Machiavellian,
											the rest of the world
will be happy to work with the West.
											So a great future lies ahead for humanity.
											Let's embrace it together.
									","
											Agora, vou terminar
com uma importante mensagem final.
											Como amigo de longa data do Ocidente,
											tenho plena consciência
											de como as sociedades ocidentais
se tornaram pessimistas.
											Muita gente no Ocidente não acredita
que tem um grande futuro à sua frente,
											nem que os seus filhos
terão uma vida melhor.
											Portanto, por favor, não receiem o futuro
ou o resto do mundo.
											Posso dizer com alguma convicção
											porque, enquanto hindu sindi,
											sinto uma ligação cultural direta
											com culturas diversas da sociedade
											e com sociedades
desde o Teerão a Tóquio.
											Mais de metade da humanidade
vive neste espaço.
											Portanto, com esta ligação
cultural direta,
											posso dizer com grande convicção
											que, se o Ocidente optar
por adotar uma estratégia mais sábia
											de ser minimalista,
multilateral e maquiavélica,
											o resto do mundo ficará contente
por trabalhar com o Ocidente.
											Portanto, um grande futuro
perfila-se para a humanidade.
											Vamos adotá-la em conjunto.
									","
											Me gustaría concluir
con un importante mensaje final.
											Como viejo amigo de Occidente,
											soy muy consciente de lo pesimistas que
se han vuelto las sociedades occidentales.
											Muchos occidentales no avizoran
un gran futuro por delante,
											no creen que sus hijos
tendrán una mejor vida.
											Por favor, no teman al futuro
ni al resto del mundo.
											Puedo decirles esto con cierta convicción,
											porque como hindú y sindhi
											siento una conexión cultural directa
											con las culturas diversas de la sociedad,
											con sociedades que se extienden
desde Teherán hasta Tokio.
											Más de la mitad de la humanidad
vive en esta zona,
											y con esta conexión cultural directa,
											les puedo decir con gran convicción
											que si Occidente elige adoptar
una estrategia más sensata
											y decide ser minimalista,
multilateral y maquiavélica,
											el resto del mundo estará dispuesto
a trabajar con Occidente.
											Entonces la humanidad
tiene un gran futuro por delante.
											Hagámoslo juntos.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											Thank you.
									","
											Obrigado.
									","
											Gracias.
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
"
","
","
",How the West can adapt to a rising Asia,Kishore Mahbubani,17:53,"global development,global issues,Asia,Europe,world cultures,United States,collaboration,future,cooperation,culture,government,humanity"
