en,fr,es,title,speaker,duration,tags
"
											SR: I spent a lot of time in the past year
											just exploring those,
											getting lots of demonstrations
and paying attention.
											I find them fascinating,
											mainly because I think that —
											I think most people
think of them for gaming,
											I think most people think of them
for things like action,
											and I think that there is
a sense of intimacy
											that is very present in those things,
											the idea that — picture this,
											you can sit there
and have a conversation with Fitz,
											or at least sit there
while Fitz talks to you,
											President Fitzgerald Grant III,
											while he talks to you
											about why he's making
a choice that he makes,
											and it's a very heartfelt moment.
											And instead of you watching
a television screen,
											you're sitting there next to him,
and he's having this conversation.
											Now, you fall in love with the man
											while he's doing it
from a television screen.
											Imagine sitting next to him,
											or being with a character like Huck
who's about to execute somebody.
											And instead of having a scene
											where, you know, he's talking
to another character very rapidly,
											he goes into a closet and turns to you
and tells you, you know,
											what's going to happen
and why he's afraid and nervous.
											It's a little more like theater,
and I'm not sure it would work,
											but I'm fascinating by the concept
of something like that
											and what that would mean for an audience.
											And to get to play with those ideas
would be interesting,
											and I think, you know, for my audience,
the people who watch my shows,
											which is, you know, women 12 to 75,
											there's something interesting
in there for them.
									","
											SR : Au cours de l'année,
j'ai passé beaucoup de temps
											à explorer ces choses-là,
											à suivre plein de démonstrations
et à être attentive.
											Je les trouve fascinantes,
											en grande partie car je pense —
											la majorité des gens
les considèrent pour jouer,
											pour des choses comme de l'action
											et je pense qu'il y a une intimité
											qui est très présente dans ces choses-là,
											l'idée que — imaginez,
											vous pouvez être assis là
et avoir une conversation avec Fitz
											ou du moins que Fitz vous parle,
											le président Fitzgerald Grant III,
											que Fitz vous parle
											du pourquoi il a pris cette décision
											et c'est un moment très profond.
											Au lieu de regarder
sur un écran de télévision,
											vous êtes assis à côté de lui
et avez une conversation.
											Vous tombez amoureux de l'homme
											alors qu'il parle depuis un écran de télé.
											Imaginez être assis à côté de lui
											ou être avec un personnage comme Huck
qui va tuer quelqu'un.
											Au lieu d'avoir une scène
											où il parle très vite
à un autre personnage,
											il va dans un placard,
se tourne vers vous et il vous dit
											ce qu'il va se passer
et pourquoi il a peur et est nerveux.
											C'est plus proche du théâtre,
j'ignore si ça marcherait
											mais je suis fascinée par le concept
d'une telle chose
											et ce que ça signifierait
pour le public.
											Jouer avec ces idées
serait très intéressant
											et pour mon public,
les gens regardant mes séries,
											les femmes entre 12 et 75 ans,
											il y a là quelque chose
d'intéressant pour elles.
									","
											SR: Pasé mucho tiempo el año pasado
											explorándolas,
											tuve muchas demostraciones
y les presté atención.
											Me parecen fascinantes,
											en gran parte porque creo que...
											la mayoría de las personas
piensan que son para jugar,
											la mayoría piensa que 
son para cosas de acción,
											y creo que hay un sentido de intimidad
											muy presente en esas cosas,
											la idea de que... imagina esto,
											puedes estar sentada aquí
y conversar con Fitz,
											o al menos estar aquí
mientras Fitz te habla,
											el presidente Fitzgerald Grant III,
											mientras él te cuenta
											por qué tomó la decisión que tomó,
											y es un momento conmovedor.
											Y en lugar de mirar una pantalla de TV,
											estás sentada junto a él,
y él te está contando esto.
											Y te enamoras de él
											mientras lo hace...
desde una pantalla de TV.
											Imagínate sentada junto a él
											o estar con un personaje como Huck
quien está a punto de ejecutar a alguien.
											Y en lugar de tener una escena
											donde él le habla a otro personaje
muy rápidamente,
											vaya a un armario y gire
hacia ti y te diga,
											lo que va a pasar y por qué
tiene miedo y está nervioso.
											Es un poco más como el teatro
y no estoy segura de que funcione,
											pero me fascina el concepto
											y lo que significaría para la audiencia.
											Y poder jugar con esas ideas
sería interesante.
											¿Sabes? Creo que para mi audiencia,
la gente que mira mis programas,
											mujeres de 12 a 75 años,
											hay algo interesante allí para ellas.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: And how about
the input of the audience?
											How interested are you in the things
											where the audience
can actually go up to a certain point
											and then decide, oh wait,
I'm going to choose my own adventure.
											I'm going to run off with Fitz
or I'm going to run off with —
									","
											CS : Et la participation du public ?
											Êtes-vous intéressée par les choses
											où le public peut aller
jusqu'à un certain point
											puis décider, choisir sa propre aventure.
											Je vais m'enfuir avec Fitz
ou je vais m'enfuir avec —
									","
											CS: ¿Qué hay de la opinión
de la audiencia?
											¿Qué tanto te interesan las cosas
											donde la audiencia 
puede hasta cierto punto
											decidir sus propias aventuras.
											Si prefieren a Fitz o si prefieren a...
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: Oh, the choose-
your-own-adventure stories.
											I have a hard time with those,
											and not necessarily because
I want to be in control of everything,
											but because when I'm watching television
or I'm watching a movie,
											I know for a fact
that a story is not as good
											when I have control
over exactly what's going to happen
											to somebody else's character.
											You know, if I could tell you exactly
what I wanted to happen to Walter White,
											that's great, but the story
is not the same, and it's not as powerful.
											You know, if I'm in charge
of how ""The Sopranos"" ends,
											then that's lovely and I have an ending
that's nice and satisfying,
											but it's not the same story
and it's not the same emotional impact.
									","
											SR : Les histoires
où l'on choisit son aventure.
											J'ai du mal avec ça,
											pas nécessairement parce que
je veux tout contrôler,
											mais parce que quand je regarde
la télévision ou un film,
											je sais qu'une histoire
ne sera pas aussi bonne
											si j'ai le contrôle
de ce qu'il va se passer
											pour un autre personnage.
											Si je pouvais vous dire exactement
											ce que je veux
qu'il arrive à Walter White,
											c'est très bien mais l'histoire
n'est pas la même, pas aussi forte.
											Si je suis responsable
de la fin des « Soprano »,
											c'est sympathique et j'ai une fin
qui est bien et satisfaisante,
											mais ce n'est pas la même histoire
ni le même impact émotionnel.
									","
											SR: Ah, historias donde 
uno elige sus aventuras.
											Me han costado trabajo esas,
											no necesariamente porque
quiera tener control de todo,
											sino porque cuando veo la TV
o estoy viendo una película,
											sé muy bien que una historia
no es tan buena
											cuando tengo el control
sobre lo que quiero que le ocurra
											al personaje de otra persona.
											¿Sabes? Podría decirte exactamente
lo quería que le ocurriera a Walter White,
											y está bien, pero la historia
no es la misma y no es tan poderosa.
											Si estoy a cargo de cómo termina
""Los Soprano"",
											entonces es encantador, tengo un final
agradable y satisfactorio,
											pero no es la misma historia
y no tiene el mismo impacto emocional.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: I can't stop imagining
what that might be.
											Sorry, you're losing me for a minute.
									","
											CS : Je ne peux pas m'empêcher
d'imaginer ce que ce serait.
											Désolée, vous m'avez perdue un instant.
									","
											CS: No puedo dejar de imaginar cómo sería.
											Lo siento, estoy yendo un poco lejos.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: But what's wonderful is
I don't get to imagine it,
											because Vince has his own ending,
											and it makes it really powerful
to know that somebody else has told.
											You know, if you could
decide that, you know,
											in ""Jaws,"" the shark wins or something,
											it doesn't do what it needs to do for you.
											The story is the story that is told,
											and you can walk away angry
and you can walk away debating
											and you can walk away arguing,
											but that's why it works.
											That is why it's art.
											Otherwise, it's just a game,
											and games can be art,
but in a very different way.
									","
											SR : C'est merveilleux
que je ne puisse pas l'imaginer
											car Vince a sa propre fin
											et savoir ce que quelqu'un d'autre a dit
rend ça très fort.
											Si vous pouviez décider
											que dans « Les dents de la mer »,
les requins gagnent,
											ça n'a pas l'effet
que ça devrait sur vous.
											L'histoire est l'histoire racontée,
											vous pouvez partir en colère,
vous pouvez en débattre
											et vous pouvez en discuter,
											c'est pour ça que ça marche.
C'est pour ça que c'est de l'art.
											Autrement, ce n'est qu'un jeu
											et les jeux peuvent être de l'art
mais de façon bien différente.
									","
											SR: Lo asombroso es 
que no logro imaginarlo,
											porque Vince tiene su propio final,
											y el que otra persona lo haya decidido
lo hace realmente poderoso.
											¿Sabes? Si uno decidiera eso,
											en ""Tiburón"", el tiburón ganaría,
											no tendría el mismo efecto.
											Es la historia es la historia que se cuenta
											y puedes enojarte o puedes dudar de ella
											y puedes discutir,
											pero así funciona.
											Por eso es arte.
											De otra manera, sería solo un juego,
											y los juegos pueden ser arte,
pero de manera muy diferente.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: Gamers who actually
sell the right to sit there
											and comment on what's happening,
											to me that's more community
than storytelling.
									","
											CS : Les joueurs
qui vendent le droit d'être assis là
											et de commenter ce qu'il se passe,
											pour moi c'est plus une communauté
que de la narration.
									","
											CS: Los videojugadores que venden
el derecho de sentarse ahí
											y comentar lo que ocurre
											para mí es más una comunidad
que una narración.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: And that is its own form of campfire.
											I don't discount that
as a form of storytelling,
											but it is a group form, I suppose.
									","
											SR : C'est une sorte de feu de camp.
											Je n'écarte pas cette forme de narration,
											mais ça se fait en groupe.
									","
											SR: Y esa es su propia manera de reunirse.
											No descarto que sea una forma de narración
											pero es un formato grupal, supongo.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: All right,
what about the super-super —
											the fact that everything's
getting shorter, shorter, shorter.
											And, you know, Snapchat
now has something it calls shows
											that are one minute long.
									","
											CS : Qu'en est-il des super super —
											du fait que tout devient
de plus en plus court ?
											Snapchat a une chose appelée « série »
											qui dure une minute.
									","
											CS: Muy bien, ¿qué hay del súper-súper...
											el hecho de que todo sea más y más breve.
											Ahora, Snapchat tiene programas
											que duran un minuto.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: It's interesting.
											Part of me thinks
it sounds like commercials.
											I mean, it does — like, sponsored by.
											But part of me also gets it completely.
											There's something
really wonderful about it.
											If you think about a world
											in which most people
are watching television on their phones,
											if you think about a place like India,
											where most of the input is coming in
											and that's where
most of the product is coming in,
											shorter makes sense.
											If you can charge people more
for shorter periods of content,
											some distributor has figured out
a way to make a lot more money.
											If you're making content,
											it costs less money
to make it and put it out there.
											And, by the way,
											if you're 14 and have
a short attention span, like my daughter,
											that's what you want to see,
that's what you want to make,
											that's how it works.
											And if you do it right
and it actually feels like narrative,
											people will hang on for it
no matter what you do.
									","
											SR : Intéressant.
											Une partie de moi pense
que ça ressemble à des pubs.
											Quelque chose de sponsorisé.
											Mais une autre partie de moi
comprend tout à fait.
											Il y a là quelque chose de merveilleux.
											Si vous pensez au monde
											où la plupart des gens
regardent la télé sur leur téléphone,
											si vous pensez à un endroit comme l'Inde
											d'où viennent la plupart
des contributions, des produits,
											ça a du sens.
											Si vous pouvez faire payer plus
pour du contenu plus court,
											un distributeur a découvert
un moyen de gagner beaucoup d'argent.
											Si vous créez du contenu,
											ça coûte moins cher
de le créer et de le rendre accessible.
											Au passage,
											si, comme ma fille, vous avez 14 ans
et une capacité de concentration courte,
											c'est ce que vous voulez voir,
ce que vous voulez créer,
											c'est ainsi que ça marche.
											Si vous le faites bien
et que ça ressemble à un récit,
											les gens resteront en ligne,
peu importe ce que vous faites.
									","
											SR: Es interesante.
											Una parte de mí piensa
que parecen comerciales.
											Es decir, lo son, tienen patrocinador.
											Pero una parte de mí
lo comprende completamente.
											Hay algo realmente asombroso en ello.
											Si piensas que hay un mundo
											en que la mayoría de las personas
mira TV en sus teléfonos,
											si piensas en lugares como India,
											donde más se transmite
											y donde más se mira,
lo más breve tiene sentido.
											Si se le puede cobrar a la gente
más dinero por menos contenido,
											el distribuidor ha encontrado una manera
de hacer mucho más dinero.
											Si uno crea contenido,
											cuesta menos dinero hacerlo y publicarlo.
											Y, por cierto,
											alguien de 14 años y un corto periodo
de atención, como mi hija,
											quiere ver eso, quieres producir eso,
											así funciona.
											Y si lo haces bien y realmente 
parece una narración,
											las personas se engancharán
sin importar lo que uno haga.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: I'm glad you raised your daughters,
											because I am wondering how are they
going to consume entertainment,
											and also not just entertainment,
											but news, too.
											When they're not — I mean,
the algorithmic robot overlords
											are going to feed them
what they've already done.
											How do you think we will correct for that
and make people well-rounded citizens?
									","
											CS : Je suis contente
que vous ayez élevé vos filles
											car je me demande comment
elles consommeront du divertissement
											et pas que du divertissement,
											les actualités également.
											Les chefs suprêmes
robotiques et algorithmiques
											vont les nourrir
de ce qu'ils ont déjà fait.
											A votre avis, comment
corrigerons-nous ça
											et ferons des citoyens équilibrés ?
									","
											CS: Me alegra que hayas
criado a tus hijas,
											porque me pregunto cómo 
consumirán ellas entretenimiento,
											y no solo entretenimiento,
											las noticias también.
											Cuando los señores supremos algorítmicos
											proveen lo mismo.
											¿Cómo corregiremos eso
para lograr ciudadanos plenos?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: Well, me and how I correct for it
											is completely different
than how somebody else might do it.
									","
											SR : Ma façon de le corriger
											est très différente de celle
de quelqu'un d'autre.
									","
											SR: Bueno, cómo lo corrijo yo
											es algo completamente diferente
de cómo lo haría otra persona.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: Feel free to speculate.
									","
											CS : N'hésitez pas à spéculer.
									","
											CS: Siéntete libre de especular.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: I really don't know
how we're going to do it in the future.
											I mean, my poor children have been
the subject of all of my experiments.
											We're still doing
what I call ""Amish summers""
											where I turn off all electronics
											and pack away
all their computers and stuff
											and watch them scream for a while
until they settle down
											into, like, an electronic-free summer.
											But honestly, it's a very hard world
											in which now, as grown-ups,
											we're so interested
in watching our own thing,
											and we don't even know
that we're being fed, sometimes,
											just our own opinions.
											You know, the way it's working now,
											you're watching a feed,
											and the feeds are being corrected
											so that you're only getting
your own opinions
											and you're feeling
more and more right about yourself.
											So how do you really start to discern?
											It's getting a little bit disturbing.
											So maybe it'll overcorrect,
maybe it'll all explode,
											or maybe we'll all just become —
											I hate to be negative about it,
											but maybe we'll all
just become more idiotic.
									","
											SR : Je ne sais pas vraiment
comment nous le ferons à l'avenir.
											Mes pauvres enfants ont été les sujets
de toutes mes expériences.
											Nous pratiquons encore les « étés amish »
											où j'éteins tous nos appareils,
											je range tous leurs ordinateurs et autres
											et je les regarde hurler un moment
avant qu'ils ne se calment
											et vivent un été
sans appareils électroniques.
											Honnêtement, c'est un monde difficile
											dans lequel, en tant qu'adultes,
											nous nous intéressons tant
à regarder notre propre truc
											et nous ignorons même
que l'on nous nourrit, parfois,
											de nos propres opinions.
											Aujourd'hui, ça fonctionne ainsi :
											vous regardez des actualités
											et elles sont corrigées
											afin que vous ne receviez
que vos opinions
											et que vous vous sentiez
de plus en plus sûr de vous.
											Comment discerner les choses ?
											Ça devient inquiétant.
											Peut-être qu'il y aura
de la surcorrection ou une explosion
											ou nous deviendrons tous —
											je déteste être négative,
											mais peut-être deviendrons-nous tous
un peu plus idiots.
									","
											SR: No sé cómo lo haremos
en el futuro, en realidad.
											Mis hijas han pasado
por todos mis experimentos.
											Aún hacemos lo que llamo ""veranos amish""
											porque desconecto todo electrónico,
											guardo sus computadoras y cosas
											y las miro enloquecer
un rato hasta resignarse
											en un verano libre de electrónicos.
											Pero honestamente es un mundo muy difícil
											en el que ahora, como adultos,
											solo nos interesa mirar lo propio,
											y no sabemos que estamos cerrados
											en nuestras opiniones nada más.
											Hoy en día
											miras una noticia,
											y la fuente de noticias se corrige
											para que solo veas tus propias ideas
											y sientes cada vez que estás
más en lo correcto.
											¿Cómo puede uno discernir?
											Es un tanto alarmante.
											Así que quizá sobrecorrija,
quizá todo explote,
											o quizá solo nos volvamos...
											detesto ser negativa al respecto,
											quizá nos volvamos todos más tontos.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											(Cyndi laughs)
									","
											(Cyndi rit)
									","
											(Cindy ríe)
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: Yeah, can you picture
any corrective that you could do
											with scripted, fictional work?
									","
											CS : Pouvez-vous imaginer
des rectifications que vous pourriez faire
											avec du travail écrit, fictif ?
									","
											CS: Sí, ¿imaginas alguna corrección
que puedas hacer
											a una pieza guionada de ficción?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: I think a lot about the fact
that television has the power
											to educate people in a powerful way,
											and when you're watching television —
											for instance, they do studies
about medical shows.
											I think it's 87 percent,
87 percent of people
											get most of their knowledge
about medicine and medical facts
											from medical shows,
											much more so than
they do from their doctors,
											than from articles.
											So we work really hard to be accurate,
and every time we make a mistake,
											I feel really guilty,
like we're going to do something bad,
											but we also give a lot
of good medical information.
											There are so many other ways
to give information on those shows.
											People are being entertained
											and maybe they don't want
to read the news,
											but there are a lot of ways to give
fair information out on those shows,
											not in some creepy, like,
we're going to control people's minds way,
											but in a way that's sort of
very interesting and intelligent
											and not about pushing
one side's version or the other,
											like, giving out the truth.
											It would be strange, though,
											if television drama
was how we were giving the news.
									","
											SR : Je réfléchis beaucoup au fait
que la télévision a le pouvoir
											d'éduquer les gens efficacement
											et quand vous regardez la télévision —
											par exemple, il y a des études
sur les séries médicales.
											Je crois que 87% des gens
											tirent leurs connaissances
sur la médecine et les faits médicaux
											des séries médicales,
											bien plus qu'ils ne les tirent
de leurs médecins ou d'articles.
											Nous travaillons dur à être exacts
et quand nous commettons une erreur,
											je me sens coupable,
comme si nous agissions mal.
											Nous donnons beaucoup
de bonnes informations médicales.
											Il y a tant d'alternatives
pour fournir des informations.
											Les gens sont divertis.
											Peut-être ne veulent-ils pas
lire l'actualité,
											mais il y a des façons d'offrir
des informations justes avec ces séries,
											pas de façon sinistre,
en voulant contrôler l'esprit des gens,
											mais d'une façon
intéressante et intelligente,
											sans pencher d'un côté ou de l'autre,
											en offrant la vérité.
											Il serait étrange, cependant,
											si les drames télévisés étaient
notre façon de présenter les actualités.
									","
											SR: Pienso mucho sobre que la TV puede
educar a la gente de manera poderosa,
											y si miras la TV...
											por ejemplo, hacen estudios
sobre programas médicos.
											Creo que es un 87 % de la gente
											que obtiene la mayor parte
de su conocimiento sobre medicina
											de los programas médicos,
											mucho más de lo que obtienen
de sus médicos
											o de artículos.
											Trabajamos arduamente para ser precisos,
y cuando cometemos un error,
											me siento muy culpable, 
como si hiciéramos algo malo,
											pero también damos mucha buena
información médica.
											Hay otras maneras de dar información
en esos programas.
											Se está educando a la gente
											y quizá no quieran leer las noticias,
											pero hay muchas otras maneras de dar
información justa en esos programas
											no de una manera espeluznante
como si controláramos el pensamiento,
											pero de alguna manera es algo
muy interesante e inteligente
											sin hacer a un lado ninguna perspectiva,
											o proclamando la verdad.
											Sería extraño, no obstante,
											si a través de las series dramáticas
diéramos las noticias.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: It would be strange,
											but I gather a lot of what
you've written as fiction
											has become prediction this season?
									","
											CS : Ce serait étrange
											mais beaucoup de ce que
vous avez écrit en tant que fiction
											s'est transformé
en prédiction cette saison.
									","
											CS: Sería extraño,
											pero entiendo que mucho
de lo que has escrito como ficción
											se ha vuelto una predicción
esta temporada.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: You know, ""Scandal"" has been
very disturbing for that reason.
											We have this show
that's about politics gone mad,
											and basically the way
we've always told the show —
											you know, everybody
pays attention to the papers.
											We read everything.
We talk about everything.
											We have lots of friends in Washington.
											And we'd always sort of
done our show as a speculation.
											We'd sit in the room and think,
											what would happen
if the wheels came off the bus
											and everything went crazy?
											And that was always great,
											except now it felt like
the wheels were coming off the bus
											and things were actually going crazy,
											so the things that we were speculating
were really coming true.
											I mean, our season this year
											was going to end with the Russians
controlling the American election,
											and we'd written it, we'd planned for it,
											it was all there,
											and then the Russians were suspected
of being involved in the American election
											and we suddenly had to change
what we were going to do for our season.
											I walked in and I was like,
											""That scene where our mystery woman
starts speaking Russian?
											We have to fix that
and figure out what we're going to do.""
											That just comes from extrapolating
											out from what we thought
was going to happen,
											or what we thought was crazy.
									","
											SR : « Scandal » a été
très perturbante pour cette raison.
											Nous avons cette série
sur la politique qui sombre dans la folie
											et nous avons toujours
raconté cette série —
											tout le monde s'intéresse aux journaux.
											Nous lisons tout. Nous parlons de tout.
											Nous avons beaucoup d'amis à Washington.
											Cette série a toujours été
pleine de spéculations.
											Nous réfléchissions
à ce qu'il se passerait
											si le bus perdait ses roues
et que tout sombrait dans la folie.
											C'était toujours génial,
											sauf qu'on avait l'impression
que le bus perdait ses roues
											et que tout sombrait dans la folie,
											les choses sur lesquelles
nous spéculions devenaient réalité.
											Notre saison cette année
											allait finir avec les Russes
contrôlant les élections américaines,
											nous l'avions écrit et prévu,
											tout était là,
											puis les Russes ont été suspectés d'être
impliqués dans l'élection américaine
											et nous avons soudainement dû changer
ce que nous allions faire.
											J'ai dit :
											« Cette scène où
notre femme mystère parle russe ?
											Nous devons arranger ça
et trouver ce que nous allons faire. »
											Ce n'étaient que des extrapolations
											de ce que nous pensions
qu'il allait se passer
											ou ce que nous trouvions fou.
									","
											SR: ¿Sabes? ""Scandal"" ha sido
muy perturbador por esa razón.
											Tenemos este programa 
sobre la política que enloquece,
											y básicamente la manera de contar...
											ya sabes, todos prestamos
atención a los papeles.
											Leemos todo. Hablamos de todo.
											Tenemos muchos amigos en Washington.
											Y siempre hemos hecho el programa
como una especulación.
											Solemos sentarnos a pensar,
											¿y si las llantas 
se desprendieran del autobús
											y todo enloqueciera?
											Siempre fue fantástico
											excepto que ahora parece
como si se hubieran desprendido
											y todo ha enloquecido,
											las cosas que especulamos
se están volviendo verdad.
											Nuestra temporada este año
											iba a terminar con los rusos
controlando las elecciones de EE.UU.
											y lo habíamos escrito y planeado,
											todo estaba allí,
											y luego se sospechaba que los rusos
estuvieron involucrados en las elecciones
											y de repente tuvimos que cambiar
lo que íbamos a hacer en la temporada.
											Entré y me dije:
											""Esa escena donde la mujer misteriosa
empieza a hablar ruso,
											tenemos que cambiarla y pensar
qué vamos a hacer"".
											Eso resulta de extrapolar
											lo que pensamos que iba a pasar,
											o lo que creímos alocado.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: That's great.
											So where else in US or elsewhere
in the world do you look?
											Who is doing interesting
storytelling right now?
									","
											CS : C'est génial.
											Où regardez-vous en plus de Washington,
aux Etats-Unis ou ailleurs ?
											Qui raconte une histoire
intéressante actuellement ?
									","
											CS: Qué genial.
											¿En qué otra parte del mundo buscas,
aparte de EE.UU.?
											¿Quién está haciendo 
narraciones interesantes ahora?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
