en,tr,fr,de,title,speaker,duration,tags
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											But what I do want to talk about
											is a personal challenge to reality
											that I take personally,
											and I want to preface it
by saying that I absolutely love science.
											I have this —
											not a scientist myself —
											but an uncanny ability to understand
everything about science,
											except the actual science —
									","
											Ama asıl konuşmak istediğim
											gerçekliğe dair kişisel bir zorluk,
											benim için kişisel
											ve buna bilime olan sevgimi vurgulayarak 
giriş yapmak istiyorum.
											Ben kendim,
											bir bilim insanı değilim ama...
											bilimle ilgili her şeyi anlamaya yönelik
esrarengiz bir yeteneğim var,
											bilimin kendisi hariç ama —
									","
											Ce dont je veux parler
											est d'un défi personnel
concernant la réalité
											que je prends personnellement
											et, en guise d'avant-propos,
je veux dire que j'adore la science.
											J'ai cette —
											je ne suis pas une scientifique —
											mais j'ai cette incroyable capacité
à comprendre tout au sujet de la science
											à part la vraie science —
									","
											Das worüber ich heute sprechen will
											ist eine persönliche
Herausforderung an die Realitat,
											die ich persönlich nehme.
											Zu Beginn möchte ich sagen,
dass ich Wissenschaft liebe.
											Ich habe diese —
											ich bin selbst keine Wissenschaftlerin —
											eine unglaubliche Fähigkeit alles 
über Wissenschaft zu verstehen,
											außer der eigentlichen Wissenschaft —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											which is math.
											But the most outlandish concepts
make sense to me.
											The string theory;
											the idea that all of reality emanates
from the vibrations of these teeny —
											I call it ""The Big Twang.""
									","
											yani matematik.
											En aykırı konseptler bile
mantıklı geliyor.
											Sicim teorisi;
											tüm gerçekliğin o minicik şeylerin
titreşiminden yayıldığı fikri...
											Ben ona ''Büyük Tıngırtı'' diyorum.
									","
											les maths.
											Mais les concepts les plus bizarres
ont du sens pour moi.
											La théorie des cordes,
											l'idée selon laquelle toute la réalité
émane des vibrations de ces minuscules —
											je l'appelle le « Big Twang »,
ou « Grande vibration ».
									","
											die Mathematik.
											Ich verstehe die befremdlichsten Konzepte.
											Die Stringtheorie;
											die Idee, dass die Realität ausgeht
von den Vibrationen dieser kleinen —
											Ich nenne es ""Das große Doing"".
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Wave-particle duality:
											the idea that one thing
can manifest as two things ...
											you know?
											That a photon can manifest
as a wave and a particle
											coincided with my deepest intuitions
											that people are good and bad,
											ideas are right and wrong.
											Freud was right about penis envy
											and he was wrong about who has it.
									","
											Dalga-partikül ikilisi:
											bir şeyin kendisini iki şey olarak
gösterebileceği fikri...
											biliyorsunuzdur,
											bir foton dalga olarak da
partikül olarak da ortaya çıkabilir,
											en derin sezgilerimle bunu harmanlayınca
											insanlar iyi ve kötü olabilir,
											fikirler de doğru ve yanlış.
											Freud penis kıskançlığı konusunda haklıydı
											ve ona kimin sahip olduğu 
konusunda yanıldı.
									","
											La dualité onde-particule :
											l'idée qu'une chose peut
se manifester comme étant deux choses...
											vous voyez ?
											Qu'un photon peut se manifester
comme étant une onde et une particule
											coïncidait avec mes intuitions profondes
											que les gens sont bons et mauvais,
											les idées sont bonnes et mauvaises.
											Freud avait raison au sujet
de l'envie du pénis
											et il avait tort quant à qui est concerné.
									","
											der Welle-Teilchen-Dualismus:
											die Idee, dass etwas sich als zwei Dinge 
manifestieren kann...
											wissen Sie?
											Das ein Photon sowohl Welle
als auch Teilchen sein kann,
											stimmt mit meiner Intuition überein,
											dass Menschen gut und böse sind,
											Ideen richtig und falsch sind.
											Freud lag richtig beim Penisneid,
											irrte sich aber dabei, wer ihn hat.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And then there's this slight
variation on that,
											which is reality looks like two things,
											but it turns out to be the interaction
of those two things,
											like space — time,
											mass — energy
											and life and death.
											So I don't understand —
											I simply just don't understand
											the mindset of people who are out
to ""defeat death"" and ""overcome death.""
											How do you do that?
											How do you defeat death
without killing off life?
											It doesn't make sense to me.
									","
											Bir de bunun üzerine
küçük bir varyasyon var,
											gerçeklik iki şey gibi görünebilir,
											ama aslında bu iki şeyin etkileşimidir,
											uzay ve zaman gibi,
											kütle ve enerji,
											yaşam ve ölüm gibi.
											O yüzden şunu anlayamıyorum,
											gerçekten anlamıyorum,
											''ölümü yenmek'' için uğraşan
insanların kafa yapısını anlamıyorum.
											Bunu nasıl yapabilirsiniz?
											Hayatı öldürmeden
ölümü nasıl yeniyorsunuz?
											Bana bir şey ifade etmiyor.
									","
											Il y a cette légère variation :
											la réalité semble être deux choses
											mais s'avère être l'interaction
de ces deux choses,
											comme l'espace et le temps,
											la masse et l'énergie,
											la vie et la mort.
											Je ne comprends pas —
											je ne comprends tout simplement pas
											l'état d'esprit des gens qui sont là
pour « vaincre la mort »
											ou « venir à bout de la mort ».
											Comment faire cela ?
											Comment vaincre la mort sans tuer la vie ?
											Cela n'a pas de sens pour moi.
									","
											Und diese Variation davon,
											dass Realität wie zwei Dinge aussieht,
											aber in Wahrheit ist es die Interaktion
dieser zwei Dinge,
											wie Raum — Zeit,
											Masse — Energie
											und Leben und Tod.
											Deshalb verstehe ich nicht —
											ich verstehe sie einfach nicht,
											die Geisteshaltung von Menschen,
die den Tod ""besiegen"" wollen.
											Wie soll das funktionieren?
											Wie besiegt man den Tod,
ohne das Leben zu zerstören?
											Das macht für mich keinen Sinn.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											I also have to say,
											I find it incredibly ungrateful.
											I mean, you're given
this extraordinary gift —
											life —
											but it's as if you had asked Santa
for a Rolls-Royce Silver Shadow
											and you had gotten
a salad spinner instead.
											You know, it's the beef —
											the beef with it is that it comes
with an expiration date.
											Death is the deal breaker.
											I don't get that.
											I don't understand —
											to me, it's disrespectful.
											It's disrespectful to nature.
											The idea that we're going
to dominate nature,
											we're going to master nature,
											nature is too weak
to withstand our intellect —
											no, I don't think so.
											I think if you've actually read
quantum physics as I have —
											well, I read an email
from someone who'd read it, but —
									","
											Şunu da söylemeliyim,
											bunu inanılmaz bir 
nankörlük olarak görüyorum.
											Size olağanüstü bir hediye veriliyor:
											hayat...
											ama siz Noel Baba'dan
Rolls Royce araba istemişsiniz de
											onun yerine salata karıştırıcısı
gelmiş gibisiniz.
											Burada önemli nokta,
											bunların bir son kullanma tarihi var.
											Ölüm anlaşmayı bozuyor.
											İşte bunu anlamıyorum.
											Anlamıyorum,
											çünkü benim için saygısızca.
											Doğaya saygısızlık.
											Doğaya baskın çıkma anlayışı,
											doğanın efendisi olma anlayışı,
											doğanın zekâmız karşısında
çok zayıf olduğu anlayışı...
											ben öyle düşünmüyorum.
											Siz de benim kadar 
kuantum fiziği okumuşsunuzdur,
											yani aslında fizik okuyan birinden
bir eposta okumuşluğum var...
									","
											Je dois également dire
											que je trouve cela incroyablement ingrat.
											On vous donne ce don extraordinaire —
											la vie —
											mais c'est comme si vous aviez demandé
une Rolls-Royce au père Noël
											et que vous aviez eu
une essoreuse à salade.
											Vous savez, l'essentiel,
											l'essentiel est qu'il y ait
une date d'expiration.
											La mort est rédhibitoire.
											Je ne comprends pas cela.
											Je ne comprends pas —
											pour moi, c'est irrespectueux.
											C'est irrespectueux envers la nature.
											L'idée selon laquelle
nous allons dominer la nature,
											nous allons dompter la nature,
											la nature est trop faible
pour résister à notre intelligence —
											non, je ne crois pas.
											Si, comme moi, vous avez lu
la physique quantique —
											j'ai lu un mail de quelqu'un
qui l'avait lue, mais —
									","
											Außerdem muss ich sagen,
											finde ich es unglaublich undankbar.
											Man bekommt dieses unglaubliche Geschenk,
											das Leben,
											aber es ist als hätte man den Nikolaus
um einen Rolls-Royce Silver Shaow gebeten
											und eine Salatschleuder bekommen.
											Das Problem ist —
											dass es mit einem Ablaufdatum kommt.
											Der Tod ist der deal breaker.
											Ich verstehe das nicht.
											Ich verstehe nicht —
											für mich ist das respektlos.
											Es ist respektos der Natur gegenüber.
											Die Idee, dass wir die Natur dominieren,
											die Natur beherrschen,
											die Natur zu schwach ist, 
um gegen unseren Intellekt zu bestehen —
											nein, das finde ich nicht richtig.
											Wenn man über Quantenphysik
gelesen hat, so wie ich —
											naja, ich habe eine Mail gelesen 
von jemanden der davon gelesen hat —
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											You have to understand
											that we don't live in Newton's
clockwork universe anymore.
											We live in a banana peel universe,
											and we won't ever be able
to know everything
											or control everything
											or predict everything.
											Nature is like a self-driving car.
											The best we can be is like
the old woman in that joke —
											I don't know if you've heard it.
											An old woman is driving
											with her middle-aged daughter
in the passenger seat,
											and the mother goes
right through a red light.
											And the daughter doesn't want to say
anything that makes it sound like,
											""You're too old to drive,""
											so she didn't say anything.
											And then the mother
goes through a second red light,
											and the daughter,
as tactfully as possible,
											says, ""Mom, are you aware
											that you just went through
two red lights?""
											And the mother says, ""Oh, am I driving?""
									","
											Şunu anlamanız lazım ki
											artık Newton'ın 
saat misali evreninde yaşamıyoruz.
											Bir muz kabuğu evreninde yaşıyoruz
											ve her şeyi bilemeyeceğiz
											veya her şeyi kontrol edemeyeceğiz,
											her şeyi tahmin edemeyeceğiz.
											Doğa sürücüsüz bir araba gibi.
											Bu durumda olabileceğimizin en iyisi
o fıkradaki yaşlı kadın...
											Hiç duydunuz mu bilmiyorum.
											Yaşlı bir kadın araba sürüyor,
											yanında orta yaşlı kızı var
											ve anne kırmızı ışıkta durmadan ilerliyor.
											Kızı, annesini gücendirecek
bir şey söylemek istemiyor,
											''Araba sürecek yaşı geçtin'' gibi,
											o yüzden hiçbir şey söylemiyor.
											Sonra anne ikinci kez
kırmızı ışıkta geçiyor,
											bu sefer kızı mümkün olduğunca
dikkatli bir şekilde
											''Anne farkında mısın?'' diyor,
											''İki kez kırmızı ışıkta geçtin.''
											Anne şöyle diyor:
''Arabayı ben mi kullanıyorum?''
									","
											Vous devez comprendre
											que nous ne vivons plus
dans l'univers horloge de Newton.
											Nous vivons dans un univers peau de banane
											et nous ne serons jamais
capables de tout savoir,
											de tout contrôler
											ou de tout prévoir.
											La nature est comme une voiture autonome.
											Le mieux est d'être comme
la vieille femme dans cette blague —
											je ne sais pas si vous l'avez entendue.
											Une vieille femme conduit
											avec sa fille quinquagénaire
dans le siège passager
											et la mère passe à un feu rouge.
											La fille ne veut rien dire
qui sonne comme :
											« Tu es trop vieille pour conduire »
											alors elle ne dit rien.
											Puis la mère passe à un second feu rouge
											et la fille, avec autant
de tact que possible,
											dit : « Maman, tu sais
											que tu viens de passer
à deux feux rouges ? »
											Et la mère dit : « Oh, je conduis ? »
									","
											Sie müssen verstehen,
											dass wir nicht mehr in 
Newtons Uhrwerk-Universum leben.
											Es ist eher ein Bananenschalen-Universum
											und wir werden nie alles wissen
											oder alles kontrollieren
											oder alles vorhersehen können.
											Die Natur ist wie
ein selbstfahrendes Auto.
											Wir können nur wie die alte Frau
in dem Witz sein —
											ich weiß nicht, ob Sie ihn kennen.
											Eine alte Frau fährt
											mit ihrer erwachsenen Tocher
auf dem Beifahrersitz,
											und die Mutter fährt über eine rote Ampel.
											Und die Tochter möchte nichts sagen, 
dass klingen könnte wie:
											""Du bist zu alt zum Fahren.""
											also sagte sie nichts.
											Und dann fährt die Mutter über
eine weitere rote Ampel,
											und die Tochter sagt
so taktvoll wie möglich:
											""Mutter, hast du bemerkt,
											dass du über zwei rote Ampeln
gefahren bist?""
											Und die Mutter sagt: ""Oh, ich fahre?""
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											So ...
											and now, I'm going to take a mental leap,
											which is easy for me because
I'm the Evel Knievel of mental leaps;
											my license plate says,
											""Cogito, ergo zoom.""
											I hope you're willing
to come with me on this,
											but my real problem with the mindset
that is so out to defeat death
											is if you're anti-death,
											which to me translates as anti-life,
											which to me translates as anti-nature,
											it also translates to me as anti-woman,
											because women have long been
identified with nature.
											And my source on this is Hannah Arendt,
											the German philosopher who wrote
a book called ""The Human Condition.""
											And in it, she says that classically,
											work is associated with men.
											Work is what comes out of the head;
											it's what we invent,
											it's what we create,
											it's how we leave our mark upon the world.
											Whereas labor is associated with the body.
											It's associated with the people
who perform labor
											or undergo labor.
											So to me,
											the mindset that denies that,
											that denies that we're in sync
with the biorhythms,
											the cyclical rhythms of the universe,
											does not create a hospitable
environment for women
											or for people associated with labor,
											which is to say,
											people that we associate
as descendants of slaves,
											or people who perform manual labor.
									","
											O yüzden...
											Bazı zihinsel ilerlemeler yaşayacağım,
											benim için kolay çünkü zihinsel
ilerlemelerin Evel Knievel'ıyım;
											plakamda Latince
											''Düşünüyorum, öyleyse varım.'' yazıyor.
											Umarım bana katılmaya isteklisinizdir,
											ama benim asıl sorunum
ölümü yenmeye çalışan zihniyetle,
											ölüm karşıtıysanız
											bu benim için hayat karşıtı demek,
											bu da doğa karşıtı demek
											ve benim için ayrıca kadın karşıtı demek,
											çünkü kadın eskiden bu yana
doğayla ilişkilendiriliyor.
											Bu konudaki kaynağım Hannah Arendt,
											''İnsanlık Durumu'' 
kitabının yazarı Alman filozof.
											Kitapta klasik bir şekilde
											işin erkeklerle
ilişkilendirildiğini söylüyor.
											İş sadece insan eseri;
											biz icat ediyoruz,
											biz yaratıyoruz,
											dünyaya izimizi bu şekilde bırakıyoruz.
											Doğum ise bedenle alakalı.
											Doğum gerçekleştiren ve doğan insanlarla
											ilişkilendirilmiş.
											Yani benim için,
											bunu inkâr eden zihniyet,
											biyolojik ritimle eş gitmeyi
											evrenin döngüsel ritmini
inkâr eden zihniyet
											ne kadınlar için
ne de doğumla ilişkili insanlar için
											yaşanabilir bir çevre yaratmıyorlar,
											bu da şu demek oluyor,
											kölelerin soyundan geldiğini
söylediğimiz insanlar
											veya doğal doğum yapmış insanlar.
									","
											Bon...
											Je vais faire un bond
et pousser les choses plus loin,
											ce que je fais facilement
car mon esprit est cascadeur ;
											ma plaque d'immatriculation dit :
											« Cogito, ergo zoom ».
											J'espère que vous êtes prêts à me suivre.
											Mon vrai problème avec la mentalité
de défaite de la mort
											est que si vous êtes contre la mort,
											pour moi cela se traduit
par être contre la vie,
											ce qui se traduit par être
contre la nature,
											ce qui se traduit également
par être contre les femmes
											car, depuis longtemps,
les femmes incarnent la nature.
											Ma source à ce sujet est Hannah Arendt,
											la philosophe allemande
											qui a écrit un livre appelé
« Condition de l’homme moderne ».
											Dans ce livre, elle dit
que traditionnellement,
											le travail est associé aux hommes.
											Le travail, c'est ce qui sort de la tête ;
											c'est ce que nous inventons,
											ce que nous créons,
											la façon dont nous laissons
notre marque dans le monde.
											Alors que le labeur est associé au corps.
											Il est associé aux personnes
qui effectuent un labeur
											ou qui accouchent.
											Pour moi,
											la mentalité qui nie cela,
											qui nie que nous sommes en phase
avec les rythmes biologiques,
											les rythmes cycliques de l'univers,
											ne crée pas un environnement
accueillant pour les femmes
											ou pour les gens associés au labeur,
											c'est-à-dire
											les gens que nous considérons
comme des descendants d'esclaves
											ou des gens qui effectuent
un travail manuel.
									","
											Also ...
											und jetzt machen wir einen Gedankensprung,
											was leicht für mich ist, weil ich 
der Evel Kievel der Gedankensprünge bin.
											Mein Kennzeichen besagt:
											""Cogito, ergo zoom.""
											Ich hoffe Sie wollen mir folgen,
											aber mein wirkliches Problem
mit dem Anti-Tod Mindset ist,
											dass wenn man Anti-Tod ist,
											was für mich auch Anti-Leben ist,
											was heißt Anti-Natur,
											was auch heißt Anti-Frau,
											weil Frauen schon lange mit der Natur
identifiziert wurden.
											Meine Quelle hierzu ist Hannah Arendt,
											die deutsche Philosophin
die ""Vom tätigen Leben"" schrieb.
											Darin sagt sie, dass traditionell
											Arbeit mit Männern assoziiert wird.
											Arbeit ist was aus dem Kopf kommt;
											was wir erfinden,
											was wir kreieren,
											was wir auf dieser Welt hinterlassen.
											Während man harte Arbeit
mit dem Körper verbindet.
											Es wird verbunden mit den Menschen,
die die Arbeit leisten
											oder Kinder gebären.
											Für mich,
											die Einstellung die dies negiert,
											die negiert, dass wir nach
einem Biorhythmus leben,
											dem zyklischen Rhythmus des Universums,
											schafft kein angenehmes Umfeld
für Frauen
											oder Menschen, die man 
mit harter Arbeit verbindet,
											was bedeutet,
											Menschen, die wir als
Nachfahren von Sklaven sehen.
											oder Menschen,
die physischer Arbeit nachgehen.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											So here's how it looks
from a banana-peel-universe point of view,
											from my mindset, which I call
""Emily's universe.""
											First of all,
											I am incredibly grateful for life,
											but I don't want to be immortal.
											I have no interest in having
my name live on after me.
											In fact, I don't want it to,
											because it's been my observation
											that no matter how nice and how brilliant
											or how talented you are,
											50 years after you die, they turn on you.
									","
											Yani muz kabuğu evreni bakış açısından
											''Emily'nin evreni'' dediğim
zihniyetten bakınca durum şöyle.
											Öncelikle,
											hayat için minnettarım,
											ama ölümsüz olmak istemiyorum.
											Benden sonra ismimin yaşaması
fikri hiç ilgimi çekmiyor.
											Aslında bunu istemiyorum bile,
											çünkü şunu gözlemledim ki
											ne kadar zeki, ne kadar iyi,
											ne kadar yetenekli olursanız olun,
											Öldükten 50 yıl sonra, 
size cephe alıyorlar.
									","
											Voici ce à quoi cela ressemble du point
de vue d'un univers peau de banane,
											de mon point de vue
que j'appelle « l'univers d'Emily ».
											Tout d'abord,
											je suis incroyablement
reconnaissante pour ma vie
											mais je ne veux pas être immortelle.
											Que mon nom me survive ne m'intéresse pas.
											En fait, je ne veux pas qu'il me survive
											car, d'après mes observations,
											peu importe votre gentillesse,
votre intelligence
											ou votre talent,
											50 ans après votre mort,
ils se retournent contre vous.
									","
											So sieht es von meiner Perspektive aus,
											von meinem Mindset, das ich 
""Emilys Universum"" nenne.
											Erstens,
											ich bin sehr dankbar für das Leben,
											aber ich will nicht unsterblich sein.
											Mein Name soll nicht nach mir weiterleben.
											Ich will nicht, dass er es tut,
											weil ich festgestellt habe,
											dass egal wie nett und wie brilliant
											oder wie talentiert Sie sind,
											50 Jahre nachdem Sie tot sind,
wenden sie sich gegen Sie.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											And I have actual proof of that.
											A headline from the Los Angeles Times:
											""Anne Frank: Not so nice after all.""
									","
											Buna ilişkin kanıtım var.
											Los Angeles Times'tan bir manşet:
											''Anne Frank: O kadar da iyi değilmiş.''
									","
											J'en ai la preuve.
											Un gros titre du Los Angeles Times :
											« Anne Frank :
pas si gentille après tout ».
									","
											Und ich habe Beweise dafür.
											Eine Schlagzeile der Los Angeles Times:
											""Anne Frank: doch nicht so nett.""
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
											Plus, I love being in sync
											with the cyclical rhythms of the universe.
											That's what's so extraordinary about life:
											it's a cycle of generation,
											degeneration,
											regeneration.
											""I"" am just a collection of particles
											that is arranged into this pattern,
											then will decompose and be available,
											all of its constituent parts, to nature,
											to reorganize into another pattern.
											To me, that is so exciting,
											and it makes me even more grateful
to be part of that process.
									","
											Ayrıca evrenin döngüsel ritmiyle
											eş gitmeyi çok seviyorum.
											Hayatın sıradışılığı işte burada:
											bir nesil döngüsü,
											sonra yok oluş
											ve yeniden var oluş.
											''Ben'' dediğiniz şey 
bu görünüşe gelmek için
											bir araya gelmiş partiküller topluluğu,
											ayrışacaklar
											ve doğaya tabi olacaklar,
											sonra da başka bir görünüş kazanacaklar.
											Bu benim için çok güzel bir şey
											ve bu sürecin bir parçası olmak
beni daha çok minnettar yapıyor.
									","
											J'aime être en phase
											avec les rythmes cycliques de l'univers.
											C'est ce que la vie
a de si extraordinaire :
											c'est un cycle de génération,
											de dégénération,
											de régénération.
											« Je » ne suis
qu'un ensemble de particules
											organisées en cette structure,
											qui se décomposera
et rendra disponibles
											tous ses éléments constitutifs
pour que la nature
											les réorganise en une autre structure.
											Pour moi, cela est si enthousiasmant
											et cela me rend encore plus reconnaissante
de faire partie de ce processus.
									","
											Außerdem liebe ich es,
im Einklang zu sein,
											mit dem zyklischen
Rhythmus des Universums.
											Das ist das Außergewöhnliche am Leben:
											es ist ein Zyklus von Erzeugung,
											Degeneration,
											Regeneration.
											""Ich"" bin nur eine Sammlung von Teilchen,
											die in diesem Muster arrangiert sind,
											dann verrotten und verfügbar werden,
											in allen seinen Teilen, für die Natur,
											um ein anderes Muster zu formen.
											Ich finde das sehr aufregend
											und es macht mich noch dankbarer,
ein Teil dieses Prozesses zu sein.
									",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
"
","
","
","
",How I made friends with reality,Emily Levine,15:27,"aging,cancer,comedy,death,creativity,funny,happiness,humanity,humor,life,illness"
