en,pt,tr,title,speaker,duration,tags
"
											""Thanks for your email -
your Case Number is ...""
									","
											Programei-o com a frase:
									","
											""İletiniz için teşekkürler -
Dosya Numaranız ...""
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											Then it has a little formula that I wrote
to up the case number every time.
											And I put it on the server
											and set it running.
									","
											""Agradeço o seu 'email'
— o seu número de caso é...""
											A seguir, tem uma pequena fórmula
matemática para o número do caso.
											Coloquei-o no servidor
									","
											Her seferinde sayıyı bir arttıracak
basit bir kodu var.
											Sunucuya yükledim
											ve çalıştırdım gitti.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											e iniciei-o.
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I'll be honest, guys —
											then I forgot about it.
									","
											(Risos)
											(Aplausos)
											Vou ser franco...
									","
											Dürüst olayım millet —
											sonrasında ne oldu bilmiyorum.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											Depois, esqueci-me dele.
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											I checked back on it the other day,
											and it appears there have been
a number of emails going back and forth.
											We're on 21,439.
									","
											(Risos)
											Fui verificá-lo, há uns dias,
											e parece que houve um bom número
de 'emails' para trás e para a frente.
											(Risos)
									","
											Geçenlerde şöyle bir baktım
											ve görünüşe göre,
gelen giden birkaç ileti olmuş.
											21.439'dayız.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Applause)
									","
											Já vamos no número 21 439.
											(Risos)
									","
											(Alkış)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											It gives me an immense
sense of satisfaction to know
											that these computer programs
are just going to be pinging one another
											for eternity.
											And as legacies go,
I don't think that's bad.
									","
											(Aplausos)
											Dá-me um enorme gozo saber
											que estes programas de computador
vão estar a responder um ao outro
											eternamente.
									","
											Şunu bilmek bana uçsuz bucaksız
bir tatmin hissi veriyor:
											Bu bilgisayar yazılımları
birbirini yanıtlayıp duracak
											sonsuza kadar.
											Nesilden nesle sürerse,
bence hiç de fena değil.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											So guys, just remember:
											if ever you feel weighed down
by the bureaucracy
											and often mundanity of modern life,
											don't fight the frustration.
											Let it be the catalyst
											for whimsy.
									","
											E, como legado,
não me parece mau.
											(Risos)
											Então, lembrem-se:
											se alguma vez se sentirem
sobrecarregados pela burocracia
											e, muitas vezes, pela mundanidade
da vida moderna,
											não lutem com a frustração.
											Deixem que esta seja a catalisadora
									","
											Millet, şunu unutmayın:
											Bürokrasi yüzünden bunalmış hissederseniz,
											gündelik hayatının
sıradanlığından da oluyor,
											can sıkıntısıyla savaşmayın.
											Onu bir geçit olarak kullanın
											muziplik için.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Laughter)
									","
											de uma fantasia.
									","
											(Gülüşmeler)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											Thank you.
									","
											(Risos)
											(Aplausos)
									","
											Teşekkür ederim.
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
											(Applause)
									","
											Obrigado.
											(Aplausos)
									","
											(Alkış)
									",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
"
","
","
",The agony of trying to unsubscribe,James Veitch,7:40,"communication,comedy,technology,humor,business"
