en,es,tr,pt,title,speaker,duration,tags
"
											But we all need to scale up this local,
powerful and empowering approach.
											So far we have half a dozen
universities and NGOs as partners.
											We are planning to build
											a green facility that will expand
on our existing laboratory space
											and add more housing
and conference facilities
											to promote a long-term
disciplinary approach.
											I want it to offer more opportunities
to young African scholars,
											and would scale it up by leveraging
											the International Institute
of Tropical Agriculture's existing network
											of 17 research stations
across sub-Saharan Africa.
									","
											Pero todos debemos expandir este 
enfoque local, potente y empoderador.
											Hasta ahora tenemos media docena
de universidades y ONGs como socios.
											Planeamos construir una instalación verde
											que se expandirá en el espacio 
de laboratorio existente
											y añadirá más viviendas
e instalaciones para conferencias
											para promover un enfoque 
multidisciplinario a largo plazo.
											Quiero que esto ofrezca más oportunidades
a jóvenes académicos africanos,
											y se amplíe aprovechando
											la red existente del Instituto 
Internacional de Agricultura Tropical
											de 17 estaciones de investigación
en el África subsahariana.
									","
											Fakat hepimiz bu yerel, güçlü ve
güçlendirici yaklaşımı genişletmeliyiz.
											Şu ana kadar altı tane STK ve 
üniversite ortak olarak bulunuyor.
											Mevcut laboratuvar alanımızı 

											genişletecek ve uzun vadeli
bir yaklaşımı teşvik edecek,
											daha fazla konut ve konferans
olanağı sağlayan,
											yeşil bir tesis inşa etmeyi planlıyoruz.
											Genç Afrikalı akademisyenlere
daha çok fırsat sunulmasını
											ve Tropikal Tarım Enstitüsü'nün 

											17 araştırma merkezinin
bağlantılarından
											faydalanabilmelerini teklif ediyorum.
									","
											Precisamos de alargar esta abordagem
local, poderosa e capacitante.
											Até agora, temos meia dúzia
de universidades e ONG como parceiros.
											Planeamos construir uma instalação verde
											que alargará o espaço já existente
dos nossos laboratórios
											e aumentará a parte habitacional
e de conferências
											para promover uma abordagem
disciplinar a longo prazo.
											Quero oferecer mais oportunidades
aos jovens estudantes africanos
											e intensificá-las, mobilizando 
a rede existente
											do Instituto Internacional
da Agricultura Tropical
											de 17 estações de investigação
através da África subsaariana.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											The tables are starting to turn ...
											and I hope they keep turning,
											to reach several African nations
											like Côte d'Ivoire, Tanzania and Senegal,
											among the top fastest growing economies
											that can attract several opportunities
for private-sector investment.
											We want to give more opportunities
to African scholars,
											and I long to see a day
											when the most intelligent Africans
will stay on this continent
											and receive high-quality education
											through initiatives
like the Congo Basin Institute,
											and when that happens,
											Africa will be on the way
to solving Africa's problems.
											And in 50 years, I hope
someone will be giving a TED Talk
											on how to stop the brain drain
of Westerners leaving your homes
											to work and live in Africa.
									","
											Las piezas están empezando a girar...
											y espero que sigan girando,
											para llegar a varias naciones africanas
											como Costa de Marfil, Tanzania y Senegal,
											entre las principales economías 
de mayor crecimiento
											que pueden atraer oportunidades
para la inversión del sector privado.
											Queremos dar más oportunidades
a los eruditos africanos,
											y anhelo ver un día
											en el que los africanos más inteligentes
se queden en este continente
											y reciban educación de alta calidad
											a través de iniciativas como 
el Instituto de la Cuenca del Congo,
											y cuando eso suceda,
											África estará en camino de resolver 
los problemas de África.
											Y en 50 años, espero que
alguien dé una charla TED
											sobre cómo detener la fuga de cerebros
de occidentales que dejan sus hogares
											para trabajar y vivir en África.
									","
											Çarklar lehimize dönmeye başladı
											ve umarım böyle de devam eder.
											Fildişi Sahili, Tanzanya ve Senegal gibi
											özel sektör yatırımları için 

											çeşitli fırsatlar yaratabilen, 

											büyüyen ekonomiye sahip birçok 
Afrika ülkesine de ulaşmamız gerek.
											Afrikalı akademisyenlere daha çok 
fırsat tanımak istiyoruz.
											En zeki Afrikalıların
											bu kıtayı terk etmeden,
Kongo Basin Enstitüsü gibi girişimlerle
											en iyi eğitimi alacabilecekleri
											günü görmeyi uzun zamandır
bekliyorum
											ve o gün geldiğinde
											Afrika kendi problemlerini 
kendi başına çözüyor olacak.
											Ve umarım, 50 yıl sonra birileri
											batılıların çalışmak ve yaşamak için
Afrika'ya beyin göçü nasıl durdurulabilir
											üzerine bir TED konuşması veriyor olur.
									","
											Os papéis estão a inverter-se
											e espero que assim continue
											para chegar a várias nações africanas
											como a Costa do Marfim,
a Tanzânia e o Senegal,
											entre as economias 
de crescimento mais rápido
											que podem atrair várias oportunidades
para o investimento do setor privado.
											Queremos dar mais oportunidades
aos estudantes africanos
											e espero ver o dia
											em que os africanos mais inteligentes
se mantenham neste continente
											e tenham acesso
a um ensino de alta qualidade
											através de iniciativas
como a do Instituto da Bacia do Congo.
											Quando isso acontecer,
											África estará a caminho
de resolver os problemas de África.
											Daqui a 50 anos, espero que alguém
faça uma palestra TED
											sobre a forma como impedir
a saída de cérebros dos ocidentais
											que vão trabalhar e viver em África.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkür ederim.
									","
											Obrigado.
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
"
","
","
","
",How we can stop Africa's scientific brain drain,Kevin Njabo,8:35,"Africa,education,science,conservation"
