en,pt,es,fr,title,speaker,duration,tags
"
											Yet, the very next day,
											a woman was killed in the name of honor,
											and then another and another.
											We had impacted legislation,
											but that wasn't enough.
											We needed to take the film
and its message to the heartland,
											to small towns and villages
across the country.
											You see, for me, cinema can play
a very positive role
											in changing and molding society
in a positive direction.
											But how would we get to these places?
											How would we get to
these small towns and villages?
									","
											Mas, logo no dia seguinte,
											foi morta uma mulher em nome da honra,
											E depois outra e mais outra.
											Nós tínhamos feito impacto na legislação,
											mas isso não fora suficiente.
											Precisávamos de levar o filme
e a sua mensagem para o interior do país,
											às pequenas cidades e aldeias
por todo o país.
											Para mim, o cinema pode 
desempenhar um papel muito positivo
											na mudança e modelagem da sociedade
numa direção positiva.
											Mas como chegar a esses locais?
											Como chegar às vilas e aldeias?
									","
											A pesar de eso, al día siguiente
											una mujer fue asesinada 
en nombre del honor,
											y luego otra, y otra más.
											Habíamos cambiado la legislación,
											pero no era suficiente.
											Necesitábamos llevar la película
y su mensaje al corazón,
											a las pequeñas villas
y aldeas de todo el país.
											Opino que el cine puede
tener un papel muy positivo
											para cambiar y moldear la sociedad
en una dirección positiva.
											¿Cómo llegamos hasta ahí?
											¿Cómo podríamos llegar 
a las pequeñas villas y aldeas?
									","
											Pourtant, précisément le jour qui a suivi,
											une femme a été tuée au nom de l'honneur,
											puis une autre et encore une autre.
											Nous avions eu un effet sur les lois,
											mais ce n'était pas suffisant.
											Il nous fallait diffuser le film et
son message dans le pays profond,
											dans les petites villes et les villages
à travers le pays.
											Vous savez, pour moi, le cinéma
peut jouer un rôle incontestable
											pour changer et façonner la société
dans un sens positif.
											Mais comment aller
jusque dans ces endroits ?
											Comment atteindre
ces petites villes et ces villages ?
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We built a mobile cinema,
											a truck that would roll through
the length and breadth of the country,
											that would stop
in small towns and villages.
											We outfitted it with a large screen
that would light up the night sky,
											and we called it ""Look But With Love.""
											It would give the community
an opportunity to come together
											and watch films in the evening.
									","
											Criámos um cinema móvel,
											um camião que rolaria a todo
o comprimento e largura do país,
											que pararia em vilas e aldeias.
											Equipámo-lo com um grande ecrã 
que iluminava o céu noturno,
											e chamámos-lhe ""Vejam, mas com amor"".
											Daria à comunidade
a oportunidade de se reunir
											e de assistir a filmes à noite.
									","
											Construimos un cine móvil,
											un camión que recorrería 
el país a lo largo y ancho
											y que se detendría en las
pequeñas villas y aldeas.
											Lo equipamos con una gran pantalla 
que iluminaría el cielo nocturno
											y lo bautizamos ""Mira, pero con amor"".
											Ofrecería a la comunidad 
la oportunidad de reunirse
											y ver películas por la tarde.
									","
											Nous avons construit un cinéma ambulant,
											un camion pour rouler à travers
le pays de long en large,
											pour s'arrêter dans
les petites villes et les villages.
											Nous l'avons équipé d'un grand écran
pour qu'il éclaire le ciel nocturne :
											nous l'avons baptisé
« Regardez avec amour ».
											Pour donner aux habitants
l'occasion de se réunir
											et de regarder des films le soir.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We knew we could attract men and children
in the mobile cinema.
											They would come out and watch.
											But what about women?
											In these small, rural communities
that are segregated,
											how would we get women to come out?
											We had to work with prevailing
cultural norms in order to do so,
											and so we built a cinema
inside the cinema,
											outfitting it with seats and a screen
where women could go inside and watch
											without fearing
											or being embarrassed
											or harassment.
									","
											Sabíamos que podíamos atrair
homens e crianças ao cinema móvel.
											Eles viriam e assistiriam.
											Mas e as mulheres?
											Nestas pequenas comunidades rurais
elas são segregadas.
											Como conseguiríamos 
que as mulheres saíssem à rua?
											Tivemos de trabalhar
com as normas culturais em vigor,
											por isso, construímos um cinema
dentro do cinema,
											equipando-o com assentos e um ecrã,
onde as mulheres podiam entrar e assistir
											sem receios,
											sem ficarem embaraçadas
											ou serem assediadas.
									","
											Sabíamos que atraeríamos
a hombres y niños al cine móvil.
											Saldrían para verlo.
											Pero, ¿y las mujeres?
											En estas comunidades 
pequeñas, rurales y segregadas,
											¿cómo lograríamos hacer 
salir a las mujeres?
											Teníamos que trabajar con las normas
culturales imperantes para lograrlo,
											así que construimos 
un cine dentro del cine,
											equipándolo con asientos y una pantalla
donde las mujeres podían entrar y ver
											sin miedo,
											sin ser humilladas
											o acosadas.
									","
											Nous imaginions pouvoir attirer les hommes
et les enfants au cinéma ambulant.
											Ils allaient sortir et venir voir.
											Mais qu'en serait-il des femmes ?
											Dans ces petites communautés
rurales isolées,
											comment arriver à ce qu'une femme sorte ?
											Nous avons dû travailler avec les normes
culturelles dominantes pour y arriver,
											nous avons donc construit
un cinéma à l'intérieur du cinéma,
											avec des sièges et un écran, où les femmes
pouvaient entrer et voir des films
											sans peur,
											sans être gênées
											ni harcelées.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We began to introduce everyone
											to films that opened up their minds
to competing worldviews,
											encouraging children
to build critical thinking
											so that they could ask questions.
											And we expanded our scope
beyond honor killings,
											talking about income inequality,
											the environment,
											talking about ethnic relations,
religious tolerance and compassion.
											And inside, for women,
											we showed them films
in which they were heroes, not victims,
											and we told them how they could navigate
the court system, the police system,
											educating them about their rights,
											telling them where they could seek refuge
											if they were victims of domestic violence,
											where they could go and get help.
									","
											Começámos a apresentar a todos
											filmes que abriam a mente
a visões de mundos conflituosos,
											encorajando as crianças
a criar um pensamento crítico
											para poderem fazer perguntas.
											Expandimos o nosso âmbito
para além dos crimes de honra,
											falando sobre a desigualdade
de rendimentos,
											o meio ambiente,
											falando sobre relações étnicas,
tolerância religiosa e compaixão.
											E lá dentro, para as mulheres,
											mostrámos-lhes filmes em que elas
eram as heroínas, não as vítimas,
											e dissemos-lhes como podiam navegar
nos sistemas judicial e policial,
											educando-as sobre os seus direitos,
											dizendo-lhes onde elas podiam 
procurar refúgio
											se fossem vítimas de violência doméstica,
											onde podiam ir procurar ajuda.
									","
											Empezamos a presentar a todo el mundo
											películas que abrían su mente 
a visiones del mundo distintas
											y fomentaban el pensamiento
crítico de los niños
											para que pudiesen plantear preguntas.
											Ampliamos nuestro rango 
más allá de los crímenes de honor,
											hablando de la desigualdad de ingresos,
											el medioambiente,
											de relaciones étnicas, 
tolerancia religiosa y compasión.
											Y dentro, para las mujeres,
											proyectábamos películas donde 
eran las heroínas, no las víctimas,
											y les enseñábamos a actuar
ante el sistema judicial y policial,
											informándoles sobre sus derechos,
											contándoles dónde podían buscar refugio
											si eran víctimas de violencia doméstica,
											dónde podían acudir para obtener ayuda.
									","
											Nous avons d'abord présenté aux gens
											des films qui ouvraient leurs esprits
à des visions du monde concurrentes,
											en encourageant les enfants
à bâtir une réflexion critique
											afin qu'ils puissent
se poser des questions.
											Nous avons étendu notre périmètre
au-delà des crimes d'honneur,
											en parlant des inégalités de revenu,
											d'écologie,
											des relations ethniques, de la compassion
et de la tolérance religieuse.
											A l'intérieur, les femmes voyaient
											des films dans lesquels elles sont
des héroïnes, pas des victimes.
											On leur expliquait comment se débrouiller
avec la justice, la police,
											en les informant sur leurs droits,
											et en expliquant où
elles peuvent trouver refuge
											si elles sont victimes
de violence conjugale,
											où aller pour avoir de l'aide.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We were surprised that we were
welcomed in so many of the places
											that we went to.
											Many of the towns had never seen
television or social media,
											and they were eager
for their children to learn.
											But there was also pushback and blowback
											with the ideas that
we were bringing with us.
											Two members of our mobile
cinema team resigned
											because of threats from villages.
											And in one of the villages
that we were screening in,
											they shut it down
											and said they didn't want the women
to know about their rights.
											But on the flip side, in another village
when a screening was shut down,
											a plainclothes policeman got up
and ordered it back on,
											and stood by, protecting our team,
											telling everyone that it was his duty
to expose the young minds
											to an alternative worldview
and to this content.
											He was an ordinary hero.
											But we've come across
so many of these heroes on our journey.
											In another town, where the men said
that only they could watch
											and the women had to stay home,
											a community elder got up,
											got a group of people together,
had a discussion,
											and then both men and women
sat down to watch together.
									","
											Ficámos surpreendidos
por termos sido bem recebidos
											em muitos dos locais onde fomos.
											Muitas das vilas nunca tinham visto
televisão nem redes sociais,
											e estavam ansiosas
para os filhos aprenderem.
											Mas também houve recuos e retrocesso
											com as ideias que levávamos connosco.
											Dois membros da nossa equipa 
do cinema móvel
											demitiram-se por causa
de ameaças de algumas aldeias.
											Numa das aldeias
onde estávamos a projetar,
											cancelaram a projeção
											e disseram que não queriam que as mulheres
conhecessem os seus direitos.
											Mas, por outro lado, noutra aldeia,
quando foi cancelada uma projeção,
											um polícia à paisana levantou-se
e ordenou que ela continuasse,
											e ficou ali, protegendo a nossa equipa.
											Disse a todos que era seu dever
expor as mentes jovens
											a uma visão do mundo alternativa
e àquele conteúdo.
											Foi um herói anónimo.
											Mas deparámo-nos com muitos
desses heróis na nossa jornada.
											Noutra vila, onde os homens disseram
que só eles podiam assistir
											e as mulheres tinham de ficar em casa,
											um ancião da comunidade levantou-se,
											reuniu um grupo de pessoas,
houve uma discussão,
											e depois, homens e mulheres
sentaram-se para assistirem juntos.
									","
											Nos sorprendió ver que éramos
bienvenidos en muchos de los sitios
											que visitábamos.
											Muchas aldeas no habían visto nunca
la televisión o las redes sociales
											y les entusiasmaba 
que sus hijos aprendieran.
											Pero también encontramos
obstáculos y rechazo
											a las ideas que presentábamos.
											Dos miembros del equipo 
de nuestro cine dimitieron
											por amenazas desde sus aldeas.
											Y en una de las aldeas donde proyectamos,
											nos hicieron parar
											y dijeron que no querían que las mujeres
aprendiesen sobre sus derechos.
											Y al contrario, en otra aldea,
cuando se nos prohibió proyectar,
											un policía de paisano se levantó 
y ordenó que se reanudase,
											y se mantuvo cerca 
protegiendo al equipo,
											afirmando que era su deber
exponer a las jóvenes mentes
											a una visión del mundo alternativa
y a su contenido.
											Era un héroe cotidiano.
											Pero nos hemos encontrado con muchos
héroes así en nuestro camino.
											En otra aldea, donde los hombres 
dijeron que solo ellos podían mirar
											y las mujeres se quedarían en casa,
											un anciano de la comunidad se alzó,
											reunió a un grupo de gente, 
lo debatieron
											y tanto hombres como mujeres
se sentaron a ver la película juntos.
									","
											Nous avons été surpris d'être
bien accueillis dans tant d'endroits
											où nous sommes allés.
											Beaucoup dans ces villes n'avaient
jamais vu ni télévision ni réseaux sociaux
											et ils avaient soif que
leurs enfants apprennent.
											Mais il y eut aussi du rejet
et des oppositions
											aux idées que nous apportions.
											Deux membres de notre cinéma
ambulant ont démissionné
											à cause de menaces dans des villages.
											Et, dans un des villages
où nous faisions une projection,
											on nous a coupé le courant.
											Ils ont dit ne pas vouloir que
les femmes connaissent leurs droits.
											Mais à l'inverse, dans un autre village
où la projection a été interrompue,
											un policier en civil s'est levé
et a ordonné qu'elle reprenne.
											En soutenant, en protégeant notre équipe,
											en disant à tout le monde qu'il était
de son devoir d'exposer les jeunes
											à une vision du monde alternative
et à son contenu.
											C'était un héros ordinaire.
											Nous avons rencontré tellement
de héros de ce type pendant notre voyage.
											Dans une autre ville, où les hommes
disaient qu'eux seuls pouvaient venir,
											les femmes devant rester à la maison,
											un notable local s'est levé,
											a rassemblé un groupe de personnes,
a eu une discussion
											et puis les hommes et les femmes
ont regardé le film ensemble.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We are documenting what we are doing.
											We talk to people.
											We adapt.
											We change the lineup of films.
											When we show men films
											that show perpetrators
of violence behind bars,
											we want to hit home the fact
that if men are violent,
											there will be repercussions.
											But we also show films where men
are seen as championing women,
											because we want to encourage them
to take on those roles.
											For women, when we show them films
in which they are heads of state
											or where they are lawyers
and doctors and in leadership positions,
											we talk to them and encourage them
to step into those roles.
									","
											Estamos a documentar
o que estamos a fazer.
											Conversamos com as pessoas.
											Adaptamo-nos.
											Mudamos a programação dos filmes.
											Quando mostramos aos homens
											filmes que mostram criminosos
da violência atrás das grades,
											queremos sublinhar o facto
de que, se os homens forem violentos,
											haverá repercussões.
											Mas também lhes mostramos filmes
											em que os homens
são defensores das mulheres,
											porque queremos encorajá-los
a assumirem esse papel.
											Quando mostramos às mulheres
filmes em que elas são chefes de estado
											ou são advogadas ou médicas
e têm cargos de liderança,
											falamos com elas e encorajamo-las
a desempenharem esses papéis.
									","
											Documentábamos lo que hacíamos.
											Hablábamos con la gente.
											Nos adaptábamos.
											Cambiábamos el orden de las películas.
											Al enseñar a los hombres películas
											que mostraban a los violentos entre rejas,
											queríamos que les quedase claro
que si los hombres son violentos,
											hay consecuencias.
											Pero también proyectamos películas
donde los hombres defienden mujeres,
											porque queríamos 
animarlos a hacer ese papel.
											Para las mujeres, proyectamos películas
en las que son jefas de Estado
											o abogadas o doctoras
o tienen puestos de liderazgo,
											hablamos con ellas y las animamos 
a desempeñar esos roles.
									","
											Nous enregistrons ce que nous faisons.
											Nous parlons aux gens.
											Nous nous adaptons.
											Nous changeons la programmation des films.
											Quand nous montrons aux hommes des films
											où les auteurs de violences
sont derrière les barreaux,
											nous voulons qu'ils percutent
que si un homme est violent,
											il y aura des répercussions.
											Mais nous montrons aussi des films
où les hommes soutiennent les femmes
											parce que nous voulons les encourager
à assumer ce rôle.
											En montrant aux femmes des films
dans lesquels elles sont chefs d’État,
											avocates, médecins ou
à des postes dirigeants,
											nous parlons avec elles et les
encourageons à assumer ces rôles.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											We are changing the way
people in these villages interact,
											and we're taking our learnings
into other places.
											Recently, a group contacted us
and wants to take our mobile cinema
											to Bangladesh and Syria,
											and we're sharing our learnings with them.
											We feel it's really important
											to take what we are doing
and spread it across the world.
									","
											Estamos a mudar a maneira
como interagem as pessoas dessas aldeias,
											e estamos a levar a outros locais
a nossa experiência.
											Recentemente, um grupo contactou-nos
e quer levar o nosso cinema móvel
											para o Bangladesh e para a Síria.
											Estamos a partilhar com eles
a nossa experiência.
											Sentimos que é muito importante
											pegar no que estamos a fazer
e espalhá-lo pelo mundo inteiro.
									","
											Cambiamos la manera de interactuar
de la gente de las aldeas,
											y llevamos lo aprendido a otros lugares.
											Hace poco, un grupo nos contactó
para llevar nuestro cine móvil
											a Bangladesh y Siria
											y compartimos lo aprendido con ellos.
											Creemos que es crucial
											compartir con todo el mundo
lo que estamos haciendo.
									","
											Nous changeons la façon dont
les gens interagissent dans ces villages
											et nous apportons ailleurs
ce que nous avons appris.
											Récemment, un groupe nous a contactés
pour faire venir notre cinéma ambulant
											au Bangladesh ou en Syrie.
											Nous partageons avec eux
ce que nous avons appris.
											Nous croyons que c'est crucial
											de diffuser ce que nous faisons
dans le monde entier.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											In small towns and villages
across Pakistan,
											men are changing the way
they interact with women,
											children are changing
the way they see the world,
											one village at a time, through cinema.
									","
											Em pequenas vilas e aldeias
do Paquistão,
											os homens estão a mudar a maneira
como interagem com as mulheres,
											as crianças estão a mudar
a maneira de ver o mundo,
											uma aldeia de cada vez, através do cinema.
									","
											En las pequeñas aldeas 
y villas de todo Pakistán,
											los hombres cambian 
su manera de tratar a las mujeres,
											los niños cambian 
su manera de ver el mundo,
											aldea tras aldea, a través del cine.
									","
											Dans les petites villes et
les villages du Pakistan,
											les hommes changent leur façon
d'interagir avec les femmes,
											les enfants changent leur façon
de voir le monde,
											village après village, grâce au cinéma.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											Thank you.
									","
											Obrigada.
									","
											Gracias.
									","
											Merci.
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
"
","
","
","
",How film transforms the way we see the world,Sharmeen Obaid-Chinoy,12:19,"TED Fellows,humanity,art,movies,film,storytelling,culture,society,social change"
