en,es,pt,fr,tr,title,speaker,duration,tags
"
											What did we find?
											Well, in Kenya it was taking 72 days
											for a business owner
to register their property,
											compared to just one day in New Zealand,
											which was ranked second
on the World Bank list.
											It took 158 days to get
a new electric connection.
											In Korea it took 18 days.
											If you wanted to get a construction permit
											so you could put up a building,
											in Kenya, it was going
to take you 125 days.
											In Singapore, which is ranked first,
that would only take you 26 days.
											God forbid you had to go to court
											to get help in being able to settle
a dispute to enforce a contract,
											because that process alone
would take you 465 days.
											And if that wasn't bad enough,
											you would lose 40 percent
of your claim in just fees —
											legal fees, enforcement fees, court fees.
									","
											¿Qué encontramos?
											Pues bien, en Kenia,
se tardaba 72 días
											para que un empresario
registrara su propiedad,
											contra un solo día que tarda
en Nueva Zelanda,
											que tenía el puesto 2
según el Banco Mundial.
											Llevaba 158 días obtener
una nueva conexión eléctrica.
											En Corea, eran 18 días.
											Si querías un permiso de construcción
											para hacer un edificio,
											tardaba 125 días en Kenia.
											En Singapur, que tiene el primer lugar,
solo se tardaba 26 días.
											Dios te libre de tener 
que ir a un juzgado
											para que te ayuden a solucionar un litigio
por incumplimiento de contrato,
											porque ese solo proceso
tardaba 465 días.
											Y por si eso fuera poco,
											perdías el 40 % del reclamo
solo en aranceles:
											honorarios legales, tasas de ejecución
y tasas legales.
									","
											O que é que encontrámos?
											No Quénia demoravam-se 72 dias
											para um empresário registar 
a sua propriedade,
											em comparação com um dia na Nova Zelândia,
											que estava em segundo lugar na tabela.
											Demoravam-se 158 dias para se ter
uma nova instalação elétrica.
											Na Coreia demoram-se 18 dias.
											Se se quiser ter uma licença de construção
para se construir um edifício,
											no Quénia, demoram-se 125 dias.
											Em Singapura, que está em primeiro lugar, 
demoram-se 26 dias.
											Deus nos livre de ter que ir a tribunal
											para obter ajuda num litígio
para se fazer cumprir um contrato,
											porque só esse processo em si
demora 465 dias,
											e como se isso não fosse
suficientemente mau,
											perde-se 40% da reivindicação 
só em honorários,
											taxas legais, taxas de execução,
taxas judiciais.
									","
											Qu'avons-nous trouvé ?
											Au Kenya, il fallait 72 jours
											pour qu'un entrepreneur
déclare sa propriété,
											contre un seul jour en Nouvelle-Zélande,
											classée deuxième
sur la liste de la Banque Mondiale.
											Il fallait 158 jours pour obtenir
un raccordement électrique.
											En Corée, cela prenait 18 jours.
											Si vous vouliez un permis de construire
											pour construire un bâtiment,
											au Kenya, cela vous prendrait 125 jours.
											A Singapour, premier au classement,
cela ne prendrait que 26 jours.
											Que Dieu vous préserve d'aller au tribunal
											pour aider à régler un litige
sur l'application d'un contrat,
											car ce processus seul
vous prendrait 465 jours.
											Comme si cela ne suffisait pas,
											vous perdriez 40% de ce que
vous revendiquez en frais —
											frais juridiques, frais d'exécution,
frais judiciaires.
									","
											Ne bulduk?
											Şey, Kenya'da bir iş sahibinin
											mülkünü kaydettirmesi
72 gün sürüyor.
											Oysa Yeni Zelanda'da sadece bir gün.
											Dünya Bankası listesinde
2. sıradaki Yeni Zelanda.
											Yeni bir elektrik hattı almak
158 gün sürüyor.
											Kore'de ise 18 gün.
											Bir inşaat izni almak isteseniz
											ki bir bina yapabilesiniz,
											Kenya'da bu işlem
125 gün sürüyor.
											Sıralamada birinci olan Singapur'da
sadece 26 gün sürmekte.
											Bir anlaşmazlığı belirleyebilme adına
											yardım için mahkemeye gitmek zorunda
kalırsanız Allah yardımcınız olsun.
											Çünkü sırf bu iş 465
gününüzü alacaktır.
											Bu yeteri kadar kötü gelmediyse
											hakkınızın yüzde kırkını sadece
ücretlerde kaybedeceksiniz -
											yasal ücretler, icra ve mahkeme ücretleri.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Now, I know what you're thinking:
											for there to exist such inefficiencies
in an African country,
											there must be corruption.
											The very cells that run the show
must be corrupt to the bone.
											I thought so, too, actually.
											When we started out,
											I thought I was going to find
so much corruption,
											I was literally going to either die
or get killed in the process.
									","
											Y ya sé lo que piensan:
											para que existan esas ineficacias
en un país africano,
											debe haber corrupción.
											Las células mismas que gestionan
deben ser corruptas hasta la médula.
											De hecho, yo también lo pensaba.
											Cuando empezamos,
											creí que encontraría tanta corrupción,
											que literalmente moriría
o me matarían en el proceso.
									","
											Eu sei o que estão a pensar:
											para que haja tantos problemas
num país africano,
											de certeza que há corrupção.
											As células responsáveis
devem estar contaminadas até ao osso.
											Pensei o mesmo.
											Quando começámos,
											eu pensei que iria encontrar 
tanta corrupção
											que eu iria morrer
ou ser morta no processo.
									","
											Je sais ce que vous pensez :
											pour qu'il y ait tant d'inefficacité
dans un pays africain,
											il doit y avoir de la corruption.
											Les cellules qui sont aux commandes
doivent être corrompues jusqu'à la moelle.
											Je pensais également cela.
											Au début,
											je pensais que je trouverais
tellement de corruption
											que j'allais soit mourir,
soit être tuée en cours de route.
									","
											Şimdi ne düşündüğünüzü biliyorum:
											bir Afrika ülkesinde böylesi
verimsizlik bulunması için
											orada yozlaşma olmalıdır.
											Kemiğe kadar tüm hücrelerin
çürümüş olması gerek.
											Ben de aslında böyle düşündüm.
											İşe koyulduğumuzda,
											çok fazla yozlaşma ile
karşılaşacağımı sanıyordum.
											Bu süreçte gerçekten ya ölecek
ya da öldürülecektim.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											But when we dug deeper,
											we didn't find corruption
in the classic sense:
											slimy gangsters lurking in the darkness,
											waiting to grease the palms
of their friends.
											What we found was an overwhelming
sense of helplessness.
											Our government was sick,
											because government
employees felt helpless.
											They felt that they were not
empowered to drive change.
											And when people feel stuck and helpless,
											they stop seeing their role
in a bigger system.
											They start to think the work they do
doesn't matter in driving change.
											And when that happens,
											things slow down,
											fall through the cracks
											and inefficiencies flourish.
									","
											Pero cuando profundizamos más,
											no encontramos corrupción
en el sentido clásico:
											gánsteres grotescos que 
acechan en la oscuridad
											que esperan ensuciar
las manos de sus amigos.
											Más bien, encontramos un aplastante
sentido de desesperanza.
											El gobierno estaba mal
											porque sus empleados
perdieron las esperanzas.
											Sentían que no tenían el poder
de generar cambios.
											Y cuando la gente se siente
estancada y sin esperanza,
											ya no ven su rol dentro de
un sistema más grande.
											Empiezan a creer que su trabajo
no cuenta para impulsar cambios.
											Y cuando pasa eso,
											todo se hace más lento,
											se queda en un limbo
											y surgen las ineficacias.
									","
											Mas quando fomos mais fundo,
											não encontrámos corrupção
no sentido clássico do termo:
											Bandidos à espreita na escuridão
											para dar luvas aos seus amigos.
											O que encontrámos foi um 
esmagador sentido de desamparo.
											O nosso governo estava doente,
											porque os empregados do governo 
se sentiam impotentes
											sentiam que não tinham o poder 
de promover a mudança
											e quando as pessoas se sentem estagnadas 
e sem saída
											as pessoas param de ver a importância 
da sua tarefa no sistema.
											Começam a pensar que o trabalho que fazem 
não faz a diferença,
											e quando isso acontece,
											as coisas abrandam,
											começam a falhar
											as ineficiências multiplicam-se.
									","
											Mais en creusant plus profondément,
											nous n'avons trouvé
aucune corruption classique :
											des bandits poisseux tapis dans l'ombre,
											voulant graisser la patte de leurs amis.
											Nous avons découvert un sentiment
accablant d'impuissance.
											Notre gouvernement était malade
car ses employés se sentaient impuissants.
											Ils ne se sentaient pas habilités
à être des moteurs du changement.
											Quand les gens se sentent
coincés et impuissants,
											ils ne voient plus leur rôle
dans un système plus grand.
											Ils pensent que le travail accompli
n'est pas moteur de changement.
											Quand cela se produit,
											les choses ralentissent,
											passent entre les mailles du filet
											et l'inefficacité prospère.
									","
											Fakat daha derine indikçe,
											Klasik anlamda yozlaşma
ile karşılaşmadık:
											arkadaşlarına rüşvet sağlamak için
											karanlıkta pusuya yatıp
bekleyen haydutlar gibi.
											Bulduğumuz şey çaresizliğin
kahredici düşüncesiydi.
											Devletimiz hastaydı,
											çünkü devlet çalışanları
çaresiz hissediyorlardı.
											Değişimi sağlayacak yetkiye
sahip olmadıklarını düşünüyorlardı.
											İnsanlar bitik ve çaresiz hissettiklerinde
											daha büyük bir sistemdeki
rollerini göremezler.
											Yaptıkları işin değişimde bir değerinin
olmadığını düşünmeye başlarlar.
											Ve bu olduğunda,
											işler yavaşlar,
											ihmal edilir
											ve verimsizlik büyür.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Now imagine with me,
											if you had a process
you had to go through —
											had no other alternative —
											and this process was inefficient, complex
											and very, very slow.
											What would you do?
											I think you might start by trying
to find somebody to outsource it to,
											so that they can just
take care of that for you.
											If that doesn't work,
											maybe you'd consider paying somebody
											to just ""unofficially"" take care
of it on your behalf —
											especially if you thought
nobody was going to catch you.
											Not out of malice or greed,
											just trying to make sure that you get
something to work for you
											so you can move on.
											Unfortunately, that
is the beginning of corruption.
											And if left to thrive and grow,
											it seeps into the whole system,
											and before you know it,
											the whole body is sick.
									","
											Ahora imaginen conmigo
											que tuvieran que pasar por un proceso,
											no tienen alternativa,
											y el proceso es ineficaz, complicado
											y muy, muy lento.
											¿Qué hacen?
											Creo que empezarían por
tratar de tercerizarlo,
											para que otro lo haga por Uds.
											Si no se puede,
											tal vez piensen en pagarle a alguien
											para que ""extraoficialmente""
lo resuelva para Uds.,
											en especial si creen
que nadie se va a enterar.
											No por malicia ni codicia,
											solo para asegurarse de tener
algo que les dé resultado
											para poder avanzar.
											Por desgracia,
así empieza la corrupción.
											Y si la dejamos avanzar y crecer,
											impregna todo el organismo,
											y antes de que lo adviertan,
											todo el cuerpo se ha enfermado.
									","
											Agora imaginem comigo,
											se tivessem que passar
por um determinado processo
											— sem alternativa —
											e que esse processo
era ineficiente, complexo
											e muito, muito lento.
											O que fariam ?
											Acho que iriam começar por tentar
encontrar alguém que encontrasse outro
											que resolvesse o problema por vocês.
											E se isso não funcionasse,
											talvez considerassem pagar a alguém
											para que de uma forma oficiosa 
pudesse resolver tudo por vocês
											— especialmente se pensassem 
que ninguém vos iria prender por isso.
											Não por malícia ou ganância,
											só para se tentarem assegurar 
de que algo funciona
											para que possam prosseguir.
											Infelizmente,
isso é o início da corrupção.
											Caso se deixe crescer e prosperar,
											infiltra-se em todo o sistema
											e antes que nos apercebamos,
											todo o corpo está doente.
									","
											Imaginez avec moi,
											si vous deviez suivre une méthode —
											n'aviez aucune alternative —
											et qu'elle était inefficace, complexe
											et très, très lente.
											Que feriez-vous ?
											Vous chercheriez quelqu'un
à qui confier la tâche,
											qu'elle soit réalisée à votre place.
											Si cela ne fonctionne pas,
											vous considéreriez payer quelqu'un
											pour s'en occuper
non officiellement en votre nom —
											surtout si vous pensiez
que personne ne vous attraperait.
											Pas par malveillance ou cupidité,
											essayant juste de vous assurer
que cela fonctionne pour vous
											pour pouvoir avancer.
											Malheureusement,
c'est le début de la corruption.
											Si on la laisse prospérer et s'épanouir,
											elle infiltre tout le système
											et, avant que vous ne le sachiez,
le corps entier est malade.
									","
											Şimdi benimle hayal edin,
											elinizde halletmeniz gereken
bir iş varsa -
											başka alternatifiniz yoksa -
											ve bu iş verimsiz, karmaşık
											ve çok çok yavaş işliyorsa.
											Ne yapacaksınız?
											Sanırım bu işi sizin için yapacak
birini bulmaya çalışırsınız
											böylelikle sizin yerinize
işin takibini yapabilirler.
											Eğer bu işe yaramazsa,
											belki birine bu işe namınıza bakması için
											gayri resmi olarak para
ödemeyi düşünebilirsiniz -
											özellikle de sizi yakalayacak
biri yok diye düşünürseniz.
											Hainlik ya da açgözlülükten değil,
											sadece işlerin yolunda gitmesini
garantilemek adına ki
											yola devam edebilesiniz.
											Ne yazık ki, yozlaşmanın
başlangıcı budur.
											Eğer gelişmeye ve büyümeye bırakılırsa,
											tüm sisteme sızar,
											ve siz farkına varmadan
											tüm vücut hasta olur.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Knowing this,
											we had to start by making sure
											that every single stakeholder
we worked with had a shared vision
											for what we wanted to do.
											So we met with everyone,
											from the clerk whose sole job
is to remove staples
											from application packets,
											to the legal drafters
at the attorney general's office,
											to the clerks who are responsible
for serving business owners
											when they came to access
government services.
											And with them,
											we made sure that they understood
											how their day-to-day actions
were impacting our ability as a country
											to create new jobs
and to attract investments.
											No one's role was too small;
everyone's role was vital.
									","
											Sabiendo esto,
											debíamos empezar por garantizar
											que cada actor con el que trabajábamos
tuviera una visión compartida
											de lo que queríamos hacer.
											Así que entrevistamos a todos,
											desde el oficinista que solo
quitaba las grapas
											de los paquetes de solicitud,
											hasta los redactores jurídicos
de la fiscalía general
											y los oficinistas que asisten 
a los empresarios
											cuando van a solicitar
los servicios del gobierno.
											Con ellos,
											tratamos de que comprendieran
											cómo incidían sus acciones diarias
en la capacidad del país
											para crear nuevos empleos
y atraer inversiones.
											Ningún rol era pequeño;
todos eran esenciales.
									","
											Sabendo isto,
											nós tínhamos que nos assegurar
											de que todos os interessados
tinham uma mesma visão partilhada
											do que nós queríamos fazer.
											Nós reunimo-nos com toda a gente,
											desde o funcionário cuja única 
função era remover agrafos
											de pacotes de formulários de candidaturas,
											até aos redatores jurídicos
do escritório do procurador-geral,
											aos funcionários responsáveis
por serviços aos empresários
											quando eles vêm em busca
dos serviços governamentais.
											Com eles,
											certificámo-nos de que entendiam
											o quanto as suas ações diárias 
tinham impacto na nossa aptidão como país
											para criar empregos e atrair 
investimentos.
											Ninguém tinha um papel menos importante; 
todos tinham uma função vital.
									","
											Sachant cela,
											nous devions nous assurer
											d'avoir une vision commune avec chaque
partie prenante avec qui nous travaillons
											quant à ce que nous voulions faire.
											Nous avons rencontré tout le monde,
											du commis dont le travail
est d'enlever des agrafes
											sur les candidatures à un poste,
											aux rédacteurs juridiques
et au bureau du procureur général,
											aux commis seulement en charge
du service aux entrepreneurs
											quand ils venaient
pour des services gouvernementaux.
											Avec eux,
											nous avons assuré la compréhension
											de comment leurs actions quotidiennes
influençaient la capacité du pays
											à créer de nouveaux emplois
et à attirer des investissements.
											Aucun rôle n'était trop petit,
le rôle de tous était vital.
									","
											Bu bilinçle,
											emin olarak yola koyulmalıyız.
											Öyle ki çalıştığımız her bir paydaş
bizim ulaşmaya çalıştığımız
											ortak amaca katılmalıdır.
											Bu yüzden herkesle görüştük,
											tek görevi başvurulardan
zımbaları çıkarmak olan
											evrak memurundan
											başsavcının ofisindeki
hukuk müşavirine,
											devlet hizmetlerini almaya
gelen iş sahiplerine
											hizmet etmekle yükümlü
katiplere kadar.
											Ve onların
											bir konuyu anlamalarını sağladık:
											günlük faaliyetlerinin ülke
olarak yeni iş alanları oluşturma
											ve yatırımları çekme konusunda
ne kadar etkili olduğu.
											Kimsenin rolü küçük değildir;
herkesin rolü önemlidir.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Now, guess what we started to see?
											A coalition of government employees
											who are excited and ready to drive change,
											began to grow and form.
											And together we started
to implement changes
											that impacted the service
delivery of our country.
									","
											Y adivinen lo que descubrimos.
											Una coalición de empleados públicos
											entusiasmados y dispuestos
a generar cambios
											que empezó a crecer y tomar forma.
											Y juntos empezamos a
llevar a cabo los cambios
											que mejoraron la prestación
de servicios del país.
									","
											Adivinhem o que começámos a ver ?
											Uma coligação dos funcionários públicos
											entusiasmados e prontos
para promover a mudança,
											começou a crescer e a ganhar forma.
											Juntos, começámos a implementar mudanças
											com impacto na forma como os serviços
eram providenciados no país.
									","
											Qu'avons-nous commencé à voir ?
											Une coalition d'employés gouvernementaux
											enthousiastes, prêts à provoquer
des changements,
											a commencé à se former.
											Ensemble, nous avons
implémenté les changements
											qui influençaient la prestation
de services de notre pays.
									","
											Peki, neyle karşılaştık dersiniz?
											Değişime hazır ve coşkulu
											devlet çalışanları ittifakı
											büyümeye ve şekillenmeye başladı.
											Birlikte ülkemizin hizmet
dağıtımını etkileyen
											değişiklikleri uygulamaya
başladık.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											The result?
											In just two years,
											Kenya's ranking moved from 136 to 92.
									","
											¿El resultado?
											En apenas dos años,
											Kenia pasó del puesto 136
al 92 del ranking.
									","
											O resultado?
											Em apenas dois anos,
											o Quénia subiu do 136.º lugar na tabela
para o 92.º lugar.
									","
											Le résultat ?
											En seulement 2 ans,
											le classement du Kenya
est passé de 136ème à 92ème.
									","
											Sonuç?
											Sadece iki yılda,
											Kenya'nın sıralaması 136'dan 92'ye çıktı.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											And in recognition of the significant
reforms we've been able to implement
											in such a short time,
											Kenya was recognized
											to be among the top three
global reformers in the world
											two years in a row.
									","
											Y en reconocimiento por
las importantes reformas aplicadas
											en tan poco tiempo,
											Kenia fue reconocida
											entre los tres grandes
países reformistas del mundo
											durante dos años seguidos.
									","
											Em reconhecimento pelas reformas 
que tivemos oportunidade de implementar
											em tão curto espaço de tempo,
											o Quénia foi considerado
											um dos três principais
reformadores globais
											durante dois anos seguidos.
									","
											Afin de distinguer
les réformes significatives
											que nous avons pu implémenter
en si peu de temps,
											le Kenya a été nommé
											l'un des trois plus grands
réformateurs mondiaux
											deux ans de suite.
									","
											Bu kadar kısa bir sürede
uygulayabildiğimiz önemli reformların
											farkına varılmasıyla,
											Kenya dünyada
											en üstte yer alan üç küresel
reformcu ülke arasına girdi
											iki yıl peşpeşe.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Are we fully healthy?
											No.
											We have some serious work still to do.
											I like to think about these two years
like a weight-loss program.
									","
											¿Estamos totalmente curados?
											No.
											Aún queda mucho trabajo por hacer.
											Me gusta pensar en estos dos años
como un plan para bajar de peso.
									","
											Estamos completamente curados?
											Não.
											Ainda há muito trabalho pela frente.
											Eu gosto de pensar que estes dois anos 
foram como uma dieta de emagrecimento.
									","
											Sommes-nous en parfaite santé ?
											Non.
											Il y a encore beaucoup de travail à faire.
											J'aime voir ces deux années
comme un programme de perte de poids.
									","
											Tamamen iyileştik mi?
											Hayır.
											Hala yapmamız gereken ciddi işler var.
											Bu iki yılı bir zayıflama programı
olarak düşünmek istiyorum.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											It's that time after months
of hard, grueling work at the gym,
											and then you get your first
time to weigh yourself,
											and you've lost 20 pounds.
											You're feeling unstoppable.
									","
											Ese momento tras meses de trabajo
fuerte y agotador en el gimnasio,
											cuando te puedes pesar
por primera vez,
											y bajaste casi 10 kilos.
											Te sientes imparable.
									","
											É aquela altura em que, depois de meses
de trabalho duro e esgotante no ginásio,
											nos vamos pesar, pela primeira vez,
											e perdemos nove quilos.
											E sentimo-nos imparáveis.
									","
											C'est cet instant après des mois
d'entraînement sportif dur et pénible
											quand vous pouvez vous peser
pour la première fois
											et vous avez perdu 10 kg.
											Vous vous sentez invincible.
									","
											Spor salonunda aylar süren
zor ve zahmetli mesai sonrasında
											ağırlığımızı ilk defa
ölçüyoruz
											ve 9 kilo vermişiz.
											Kimse sizi durduramaz.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
											Now, some of you may think
this doesn't apply to you.
											You're not from Kenya.
											You don't intend to be an entrepreneur.
											But think with me for just a moment.
											When is the last time
you accessed a government service?
											Maybe applied for your driver's license,
											tried to do your taxes on your own.
											It's easy in this political
and global economy
											to want to give up when we think
about transforming government.
											We can easily resign to the fact
or to the thinking
											that government is too inefficient,
											too corrupt,
											unfixable.
											We might even rarely get
some key government responsibilities
											to other sectors,
											to Band-Aid solutions,
											or to just give up and feel helpless.
											But just because a system is sick
doesn't mean it's dying.
											We cannot afford to give up
											when it comes to the challenges
of fixing our governments.
									","
											Seguro pueden pensar que
esto no rige para Uds.
											No están en Kenia,
											no buscan ser empresarios.
											Pero piensen conmigo por un momento.
											¿Cuándo fue la última vez que
accedieron a un servicio público?
											Tal vez tramitaron
su licencia de conducir,
											o trataron de hacer su
declaración de impuestos.
											En esta economía política y global, 
es fácil
											querer desistir al pensar
en transformar al gobierno.
											Nos resignamos fácilmente
al hecho o a la idea
											de que el gobierno es demasiado ineficaz,
											demasiado corrupto,
											que no tiene remedio.
											Incluso, trasladamos las principales
responsabilidades gubernamentales
											a otros sectores,
											a soluciones precarias,
											o solo renunciamos 
y nos sentimos desamparados.
											Pero que un organismo esté enfermo
no significa que está moribundo.
											No podemos darnos el lujo de desistir
											cuando se presenta el desafío
de corregir a nuestro gobierno.
									","
											Alguns de vocês podem pensar
que não se aplica a vocês.
											Vocês não são do Quénia.
											Vocês não querem ser empreendedores.
											Mas pensem comigo por um momento.
											Quando foi a última vez que recorrerram
a um serviço do governo?
											Talvez para a carta de condução,
											ou tentaram fazer o IRS sozinhos.
											É fácil nesta economia global e política,
											querer desistir quando pensamos 
em mudar o governo.
											Podemos facilmente renunciar ao facto ou 
ao pensamento
											de que o governo é muito 
ineficiente,
											muito corrupto,
											que não tem solução.
											Até podemos passar algumas das 
principais responsabilidades do governo
											para outros setores,
											como solução penso rápido,
											ou apenas desistir e 
sentir-nos impotentes.
											Mas só porque o sistema está doente 
não quer dizer que esteja a morrer.
											Nós não podemos desistir
											quando se trata de desafios
para melhorar o governo.
									","
											Certains d'entre vous pensent peut-être
que cela n'a rien à voir avec vous.
											Vous ne venez pas du Kenya.
											Vous ne souhaitez pas
être un entrepreneur.
											Mais réfléchissons ensemble un instant.
											Quand avez-vous pour la dernière fois
accédé à un service gouvernemenal ?
											Que ce soit vous présenter
au permis de conduire
											ou gérer vos impôts vous-même.
											Il est facile, dans cette politique
et cette économie mondiales,
											de vouloir abandonner l'idée
de transformer le gouvernement.
											Nous pouvons facilement nous résigner
face à l'idée ou au fait
											que le gouvernement est trop inefficace,
											trop corrompu,
											qu'il n'y a pas de solution.
											Nous pouvons même rarement confier
des responsabilités gouvernementales clés
											à d'autres secteurs,
											à des solutions pansements
											ou bien abandonner
et se sentir impuissant.
											Mais le fait qu'un système soit malade
ne veut pas dire qu'il est mourant.
											Nous ne pouvons pas
nous permettre d'abandonner
											quand il s'agit des défis
de la réparation de notre gouvernement.
									","
											Şimdi, bazılarınız bunun sizin için
uygulanamaz olduğunu düşünebilir.
											Siz Kenya'lı değilsiniz.
											Bir girişimci olma niyetiniz yok.
											Ama bir anlığına benimle düşünün.
											Bir kamu hizmetine en son
ne zaman başvurdunuz?
											Sürücü ehliyetiniz için başvurabilir,
											vergilerinizi kendiniz ödeyebilirsiniz.
											Bu politik ve küresel ekonomide
devleti değiştirme
											söz konusu olduğunda pes etmeyi
seçmek çok kolaydır.
											Devletin verimsiz olduğu,
çok çürük ve düzeltilemez olduğu
											gerçeği ya da düşüncesi ile
											kolayca
											teslim olabiliriz.
											Hatta nadiren devletin diğer sektörlere, 
yardım kuruluşlarına karşı
											bazı yükümlülüklerini
											üstlenebilir, veya anca
											boşverir ve umutsuzluğa kapılabilirsiniz.
											Fakat bir sistemin hasta olması
öleceği anlamına gelmez.
											Söz konusu devletimizi
											onarma mücadelesi olduğunda
boş verme lüksümüz yoktur.
									",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
"
","
","
","
","
",A few ways to fix a government,Charity Wayua,11:51,"Africa,business,communication,collaboration,cancer,economics,global development,goal-setting,health,innovation,investment,potential,society,government"
