es,tr,en,de,title,speaker,duration,tags
"
											A veces, los grandes problemas
que parecían tecnológicos,
											resultan no serlo.
											Sabemos desde hace tiempo
que las hambrunas son resultado
											del fracaso en el reparto de alimentos.
											Pero 30 años de investigación nos han enseñado
											que las hambrunas son crisis políticas
											que afectan catastróficamente 
la distribución de comida.
											La tecnología puede
mejorar cosas como las cosechas
											o los sistemas para el almacenaje 
y reparto de alimentos,
											pero habrá hambrunas
mientras existan malos gobiernos.
									","
											Bazen, teknolojik görünen büyük sorunların
											öyle olmadıkları ortaya çıkar.
											Kıtlıkların sebebinin uzun süre
											gıda sağlamadaki eksiklikler olduğu düşünüldü.
											Ama 30 yıllık araştırmalar bize
											kıtlıkların sebebinin gıda dağıtımını yıkıcı bir şekilde
											etkileyen politik krizler olduğunu öğretti.
											Teknoloji ürünlerin mahsül miktarı veya gıdaların
											depolanması ve nakliyesi için sistemler gibi şeyleri
											geliştirebilir ama kötü hükümetler oldukça kıtlıklar olacak.
									","
											Sometimes, big problems that had seemed technological
											turn out not to be so.
											Famines were long understood to be caused
											by failures in food supply.
											But 30 years of research have taught us
											that famines are political crises
											that catastrophically affect food distribution.
											Technology can improve things like crop yields
											or systems for storing and transporting food,
											but there will be famines so long as there are bad governments.
									","
											Manchmal sind tiefgründige Probleme, 
die technisch lösbar erschienen,
											doch nicht so.
											Es wurde lange geglaubt, 
dass Hungersnöte am Scheitern
											der Lebensmittelversorgung liegen.
											Aber 30 Jahre Forschung haben uns gelehrt,
											dass Hungersnöte politische Krisen sind,
											die katastrophale Auswirkungen auf 
die Lebensmittelverteilung haben.
											Technologien können Dinge wie Ernteertrag
											oder Systeme wie Lagerung und 
Transport von Lebensmitteln verbessern,
											aber es wird Hungersnot geben, 
solange es mangelhafte Regierungen gibt.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											Por último, los grandes problemas
a veces eluden una solución
											porque no entendemos el problema realmente.
											El presidente Nixon le declaró la guerra al cáncer en 1971,
											pero pronto descubrimos
											que hay muchos tipos de cáncer,
											algunos terriblemente resistentes al tratamiento,
											y solo en los últimos 10 años
											parecen haberse encontrado tratamientos
											efectivos y viables.
											Los problemas difíciles son difíciles.
									","
											Son olarak, büyük sorunlarda bazen çözüm akla gelmez
											çünkü problemi gerçekten anlayamayız.
											Başkan Nixon 1971 yılında kanserle savaşı ilan etti,
											ama kısa zamanda keşfedildi ki
											kanserin çok çeşidi var,
											çoğunluğu tedaviye şeytanca dirençli,
											ve sadece son 10 yılda
											kalıcı, etkili tedaviler
											gerçek olabilir hale geldi.
											Zor sorunlar zordur.
									","
											Finally, big problems sometimes elude solution
											because we don't really understand the problem.
											President Nixon declared war on cancer in 1971,
											but we soon discovered
											there are many kinds of cancer,
											most of them fiendishly resistant to therapy,
											and it is only in the last 10 years
											that effective, viable therapies
											have come to seem real.
											Hard problems are hard.
									","
											Letztlich werden großen Problemen 
manchmal die Lösungen entzogen,
											weil wir das Problem nicht richtig verstehen.
											Präsident Nixon erklärte 1971 
dem Krebs den Krieg,
											aber man fand bald heraus,
											dass es viele Arten von Krebs gibt,
											von welchen die meisten verflixt 
widerstandsfähig gegen Therapie sind,
											und erst seit den letzten 10 Jahren
											scheinen effektive, realistische Therapien
											Wirklichkeit zu werden.
											Schwierige Probleme sind schwierig.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											No es cierto que no podamos
resolver los problemas con tecnología.
											Podemos y debemos, pero estos cuatro elementos
											han de estar presentes:
											Los líderes políticos y la población
											deben querer solucionar el problema;
											las instituciones deben apoyar la solución;
											debe tratarse realmente de un problema tecnológico;
											y debemos comprenderlo.
									","
											Büyük sorunları teknoloji ile çözemeyeceğimiz doğru değil.
											Yapabiliriz, yapmalıyız, ama şu dördünün
											tamamı mevcut olmalıdır:
											Siyasi liderler ve halk
											bir sorunu çözmek istemelidir;
											kurumlar çözümü desteklemelidir;
											Gerçekten teknolojik bir sorun olması gerekir;
											ve biz sorunu anlamalıyız.
									","
											It's not true that we can't solve big problems through technology.
											We can, we must, but these four elements
											must all be present:
											Political leaders and the public
											must care to solve a problem;
											institutions must support its solution;
											It must really be a technological problem;
											and we must understand it.
									","
											Es stimmt nicht, dass wir große Probleme 
nicht mit Technologien lösen können.
											Wir können, wir müssen es, 
aber dazu müssen diese vier Elemente
											alle vorhanden sein:
											Führende Politiker und die Öffentlichkeit 
müssen daran interessiert sein,
											ein Problem zu lösen;
											Institutionen müssen die Lösung unterstützen;
											es muss wirklich ein technisches Problem sein;
											und wir müssen es verstehen.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											La misión Apolo,
											que se ha convertido en algo así como una metáfora
											para la capacidad de la tecnología 
para resolver grandes problemas,
											cumple con esos criterios.
											Pero es un modelo irreproducible en el futuro.
											No estamos en 1961.
											No hay una competencia
galvanizante como en la Guerra Fría,
											no hay un político como John Kennedy
											que heroíce lo difícil y lo peligroso,
											y no hay una mitología popular de ciencia ficción
											como la de explorar el sistema solar.
											En general, ir a la Luna
											resultó ser sencillo.
											Estaba a solo tres días.
											Y realmente, ni siquiera estaba solucionando
											ningún problema.
									","
											Apollo görevi,
											büyük sorunları çözmede teknolojinin kapasitesi
											için bir çeşit metafor haline gelmiştir,
											bu şartları sağladı.
											Ama gelecek için tekrar edilemeyen bir modeldir.
											1961'de değiliz.
											Soğuk savaş dönemindeki gibi bir galvanizleme yarışı yok,
											John Kennedy gibi zor ve tehlikelide
											başrol oynayacak politikacılar yok,
											ve güneş sistemini keşfetmek gibi
											düşsel mitolojiler içeren popüler bilim yok.
											En önemlisi, Ay'a gidişin
											kolay olduğu ortaya çıktı.
											Sadece üç gün uzaklıktaydı.
											Ve tartışılır bir şekilde aya gitmek
											problem çözmek bile değildi.
									","
											The Apollo mission,
											which has become a kind of metaphor
											for technology's capacity to solve big problems,
											met these criteria.
											But it is an irreproducible model for the future.
											It is not 1961.
											There is no galvanizing contest like the Cold War,
											no politician like John Kennedy
											who can heroize the difficult and the dangerous,
											and no popular science fictional mythology
											such as exploring the solar system.
											Most of all, going to the moon
											turned out to be easy.
											It was just three days away.
											And arguably it wasn't even solving
											much of a problem.
									","
											Die Apollomission,
											die zu einer Art Metapher wurde
											für die Fähigkeit der Technologie, 
große Probleme zu lösen,
											erfüllte diese Kriterien.
											Aber dies ist ein Modell, was in der Zukunft 
nicht wiederholt werden kann.
											Es nicht das Jahr 1961.
											Es gibt keinen dramatisch-mitreißenden Kampf 
wie den Kalten Krieg,
											keinen Politiker wie John Kennedy,
											der alles schwierige und gefährliche 
zu einer Heldentat macht,
											und keine beliebte 
Science-Fiction-Mythologie
											wie die Erforschung des Sonnensystems.
											Am allermeisten jedoch, 
war es am Ende einfach,
											zum Mond zu fliegen.
											Er war nur drei Tage entfernt.
											Und es ist diskutabel, ob das wirklich ein
											ernsthaftes Problem gelöst hat.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											Estamos solos en nuestro presente,
											y las soluciones del futuro
serán más difíciles de conseguir.
											Dios sabe que no nos faltan los retos.
									","
											Günümüzle başbaşa kaldık,
											ve geleceğin çözümleri daha zor kazanılacak.
											Tanrı biliyor ya, sorunları çözmek için eksikliğimiz yok.
									","
											We are left alone with our day,
											and the solutions of the future will be harder won.
											God knows, we don't lack for the challenges.
									","
											Wir sind auf uns selbst gestellt
											und die Lösungen der Zukunft werden 
schwieriger zu erreichen sein.
											Weiß Gott, es fehlt uns jedenfalls 
nicht an Herausforderungen.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											Muchas gracias.
									","
											Çok teşekkür ederim.
									","
											Thank you very much.
									","
											Vielen Dank.
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaus)
									",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
"
","
","
","
",Can technology solve our big problems?,Jason Pontin,10:03,"NASA,astronomy,space,technology"
