en,fr,es,tr,title,speaker,duration,tags
"
											And that is where there might
be space for hope.
											If global warming triggers cloud changes
											that make for a less powerful greenhouse
or a more effective sunshade,
											then that would enhance
the cooling power of clouds.
											It would act in opposition
to global warming,
											and that's what's happening
in those climate models
											that project relatively muted warming.
											But climate models struggle with clouds,
											and this uncertainty — it goes both ways.
											Clouds could help us out
with global warming.
											They could also make it worse.
									","
											Et c'est là qu'on pourrait
avoir un espoir.
											Si le réchauffement climatique provoque
un changement sur les nuages
											qui affaiblit l'effet de serre
ou améliore l'efficacité du parasol,
											alors cela améliorerait
le pouvoir refroidissant des nuages.
											Cela agirait en opposition
du réchauffement climatique
											et c'est ce qui se produit
dans ces modèles climatiques
											qui prédisent un réchauffement
relativement faible.
											Mais les modèles climatiques
ont du mal avec les nuages,
											et cette incertitude,
elle va dans les deux sens.
											Les nuages pourraient nous aider
face au réchauffement climatique.
											Ils pourraient aussi l'empirer.
									","
											Y aquí es donde hay lugar
para la esperanza.
											Si el calentamiento global dispara
cambios en la nubes
											que hagan un menos poderoso invernadero
o una sombrilla más efectiva,
											entonces se acrecentaría el poder
de enfriamineto de las nubes.
											Actuaría de manera opuesta
al calentamiento global,
											y eso es lo que pasa
en esos modelos climáticos
											que advierten poco calentamiento.
											Pero los modelos climáticos
lidian con las nubes,
											y esta incertidumbre,
va en ambas direcciones.
											Las nubes pueden ayudar
con el calentamiento.
											
También pueden empeorarlo.
									","
											Bu da umut duyabileceğimiz nokta olabilir.
											Küresel ısınma 
bulut değişikliklerini tetikler,
											bu da daha güçsüz sera etkisi
veya daha etkili güneş kesici yaratırsa,
											bulutların soğutucu gücü
güçlenmiş olur.
											Küresel ısınmaya karşı hareket ederler.
											Nispeten sakinleşmiş ılıma öngören
											iklim modellerinde olan şey de bu.
											Ancak iklim modelleri 
bulutlarla mücadele ediyor
											ve bu belirsizlik iki yöne gidiyor.
											Bulutlar bize küresel ısınmada
yardım edebilir.
											Bunu daha kötüye de götürebilir.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Now, we know that
climate change is happening
											because we can see it:
											rising temperatures, melting icecaps,
shifts in rainfall patterns.
											And you might think that we
could also see it in the clouds.
											But here's something else unfortunate:
											clouds are really hard to see.
											I see everybody from the Pacific Northwest
											is like, ""I have some
suggestions for you.""
									","
											Nous savons que le changement
climatique se produit
											parce que nous pouvons le voir :
											températures en hausse, fonte des
banquises, décalage des précipitations.
											Et vous pourriez penser que nous pouvons
aussi le voir dans les nuages.
											Mais il y a malheureusement
quelque chose d'autre :
											les nuages sont vraiment durs à voir.
											Je vois les gens du nord-ouest Pacifique
											me faire, « voici quelques suggestions. »
									","
											Sabemos que el cambio climático
está sucediendo
											porque podemos verlo:
											temperaturas ascendentes, hielos
derritiéndose, cambios en las lluvias.
											Y también podrías pensar que podemos
verlo en las nubes.
											Pero hay otra cosa inoportuna:
											las nubes son difíciles de observar.
											Veo a los del Noroeste del Pacífico
											diciendo: ""tengo algunas sugerencias
para ti""
									","
											İklim değişikliğinin olduğunu biliyoruz
											çünkü bunu görebiliyoruz:
											artan sıcaklıklar, eriyen buzullar,
düşen yağmur miktarı değişmeleri.
											Bunu bulutlarda da
göreceğimizi sanıyor olabilirsiniz.
											Talihsiz bir durum paylaşayım:
											bulutları görmek gerçekten çok zor.
											Kuzeybatı Pasifikten gördüğüm herkes
											''Önerim var'' diye bana geliyor.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											And you guys, we have tried looking up.
									","
											Vous savez, on a essayé
de regarder en l'air.
									","
											Chicos, hemos tratado de mejorar.
									","
											Arkadaşlar... 
Yukarı bakmayı biz de denedik.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											But in order to do climate science,
											we need to see all of the clouds,
everywhere, for a very long time.
											And that's what makes it hard.
											Now, nothing sees more clouds
than a satellite —
											not even a British person.
									","
											Mais pour faire de la science du climat,
											nous devons voir tous les nuages,
partout, pendant une longue période.
											Et c'est ça qui est difficile.
											Rien ne voit plus de nuages
qu'un satellite —
											même pas un Britannique.
									","
											Pero para hacer ciencia del clima,
											necesitamos ver todas las nubes,
en todas partes, por un largo tiempo.
											Y eso es lo difícil.
											Ahora, nada ve más nubes
que un satélite,
											ni siquiera un Británico.
									","
											İklim bilimi söz konusu olduğunda,
											her yerde tüm bulutları
çok uzun süre görmemiz gerek.
											Bunu zor kılan şey de bu.
											Hiçbir şey bir uydudan
daha fazla bulut görmüyor.
											Bir İngiliz bile.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											And fortunately, we do have
satellite observations of clouds
											that, like me, date back to the 1980s.
											But these satellites
were designed for weather,
											not climate.
											They weren't in it for the long haul.
											So to get that long-term
trend information,
											we need to do climate science.
											We have to stitch together
the output of multiple satellites
											with different viewing angles and orbits
											and carrying different camera equipment.
											And as a result,
											there are gaps in our knowledge.
											But even from this very cloudy picture,
											we're starting to get hints
of a possible future.
									","
											Heureusement, nous avons
des observations satellite des nuages
											qui, comme moi, remontent aux années 80.
											Mais ces satellites ont été conçus
pour la météo,
											pas pour le climat.
											Ils n'étaient pas prévus
pour le long terme.
											Donc pour avoir
ces tendances à long terme,
											nous devons faire de la science du climat.
											Nous devons rassembler les données
de multiples satellites
											avec des angles de vue
et des orbites différents
											et avec des équipements vidéo différents.
											Par conséquent,
											il y a des lacunes dans nos connaissances.
											Mais même à partir
de cette image très nuageuse,
											nous commençons à avoir des indices
sur un futur possible.
									","
											Y afortunadamente, nosotros
tenemos satélites que ven nubes
											que, como yo, datan de 1980.
											Pero estos satélites fueron diseñados
para el pronóstico del tiempo
											no para el clima.
											No estaban allí para el largo plazo.
											Para saber cóme será el cambio
en el futuro,
											necesitamos de la ciencia del clima.
											Debemos entretejer los resultados
de múltiples satélites
											con diferentes ángulos de visión y órbitas
											y con diferentes tipos de cámaras.
											Como resultado,
											existen baches en nuestro conocimiento.
											Pero incluso con este panorama nublado,
											Estamos comenzando a tener indicios
sobre un posible futuro.
									","
											Neyse ki bulutları gözlemleyecek
uydularımız var,
											benim gibi 1980'lere uzanıyor.
											Bu uydular hava için tasarlandı,
											iklim için değil.
											Uzun süre için düşünülmediler.
											Bu yüzden uzun süreli bilgi 
edinebilmek için
											iklim bilimi yapmak zorundayız.
											Değişik bakış açısı yörünge
ve değişik kamera ekipmanı olan
											birden çok uygu görüntüsünün sonucunu
											birbiriyle birleştirmek zorundayız.
											Bunun sonucunda,
											bilgimizde boşluklar oluyor.
											Bu çok bulutlu resimden bile,
											muhtemel bir geleceğe dair
ipuçları edinebiliyoruz.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											When we looked at the observations,
											one thing jumped out at us:
											the clouds are moving.
											As the planet's temperature increases,
											high clouds rise up.
											They move to the colder
upper reaches of the atmosphere,
											and this means that even
as the planet heats up,
											high clouds don't.
											They remain at roughly
the same temperature.
											So they are not losing more heat to space.
											But at the same time,
they're trapping more heat
											from the warming planet below.
											This intensifies the greenhouse effect.
											High clouds are making
global warming worse.
									","
											Quand nous avons regardé les observations,
											quelque chose nous a sauté aux yeux :
											les nuages se déplacent.
											Et tandis que la température
de la planète augmente,
											les nuages d'altitude montent.
											Ils se déplacent vers les strates
plus froides de l'atmosphère,
											ce qui veut dire que
même si la planète se réchauffe,
											pas les nuages d'altitude.
											Ils restent approximativement
à la même température.
											Donc ils ne diffusent pas plus
de chaleur dans l'espace.
											Mais en même temps,
ils emprisonnent plus de chaleur
											venant du réchauffement de la planète.
											Cela accentue le réchauffement climatique.
											Les nuages d'altitude font empirer
le réchauffement climatique.
									","
											Cuando analizamos las observaciones,
											una cosa que sobresale
											es que las nubes se mueven.
											A medida que la temperatura
del planeta aumenta,
											las nubes altas suben.
											Se mueven hacia las zonas
más frías de la atmósfera,
											lo que significa que aunque el planeta
se caliente,
											las nubes altas no.
											Se mantienen aproximadamente
a la misma temperatura.
											Así que no están enviando
mas calor al espacio.
											Pero al mismo tiempo,
atrapan mas calor
											del planeta caliente de mas abajo.
											Esto intensifica el efecto invernadero.
											Las nubes altas hacen que el calentamiento
global sea aún peor.
									","
											Gözlemlere baktığımız zaman,
											bir şeyi fark ettik:
											Bulutlar hareket ediyor.
											Gezegenin ısısı arttıkça,
											yüksek bulutlar yukarı çıkıyor.
											Atmosferin daha soğuk
üst katmanlarına hareket ediyorlar,
											bunun da anlamı,
gezegen ısınsa bile
											yüksek bulutlar ısınmıyor.
											Ortalama aynı sıcaklıkta kalıyorlar.
											Yani uzaya daha fazla ısı kaybetmiyorlar.
											Aynı anda,
aşağıda ısınan gezegenden
											daha çok ısıyı hapsediyor.
											Bu sera etkisini arttırıyor.
											Yüksek bulutlar küresel ısınmayı
daha kötü hale getiriyorlar.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Clouds are moving
in other dimensions, too.
											The atmospheric circulation,
that large-scale motion
											of air and water in the atmosphere,
											is changing,
											and clouds are going with it.
											On large scales,
											clouds seem to be moving
from the tropics toward the poles.
											It's kind of like your
grandparents in reverse.
											And this matters,
											because if your job
is to block incoming sunlight,
											you are going to be much
more effective in the tropics
											under that intense tropical sun
											than you are in higher latitudes.
											So if this keeps up,
											this will also make global warming worse.
											And what we have not found,
											despite years of looking,
											is any indication of the opposite.
											There is no observational evidence
											that clouds will substantially
slow down global warming.
											The earth is not going
to break its own fever.
									","
											Les nuages se déplacent aussi
dans d'autres dimensions.
											La circulation atmosphérique,
ce mouvement à grande échelle
											d'air et d'eau dans l'atmosphère,
											change,
											et les nuages avec.
											A grande échelle,
											les nuages semblent se déplacer
des tropiques vers les pôles.
											C'est un peu comme vos grands-parents
mais à l'envers.
											Et c'est important,
											car si votre travail est de bloquer
la lumière du soleil entrante,
											vous serez bien plus efficace
dans les tropiques
											sous ce soleil tropical intense,
											que dans de plus hautes latitudes.
											Donc si ça continue,
											cela va aussi faire empirer
le réchauffement climatique.
											Et ce que nous n'avons pas trouvé,
											malgré des années à la chercher,
											c'est une indication du contraire.
											Nous n'avons observé aucune preuve
											que les nuages puissent ralentir
le réchauffement climatique.
											La Terre ne va pas faire chuter
sa propre fièvre.
									","
											Las nubes también se mueven
en otras dimensiones.
											La circulación atmosférica a gran escala
											de aire y agua en la atmósfera,
											está cambiando,
											y las nubes acompañan.
											A gran escala,
											parece que las nubes se mueven
desde los trópicos hacia los polos.
											Es como tus abuelos pero a la inversa.
											Y esto importa,
											porque si tu trabajo es bloquear
la luz solar que llega,
											vas a ser mucho más eficiente
en los trópicos
											debajo de ese intenso sol tropical
											de lo que eres en las altas latitudes.
											Si esto continuase,
											el calentamiento será aún peor.
											Y lo que no hemos encontrado,
											a pesar de buscarlo por años,
											es un indicio de lo contrario.
											No hay evidencia
											de que las nubes reduzcan sustancialmente
el calentamiento global.
											La Tierra no va a bajar su propia fiebre.
									","
											Bulutlar diğer boyutlarda da
hareket ediyorlar.
											Atmosfer sirkülasyonu,
atmosferdeki su ve havanın
											geniş çaplı hareketi
											değişiyor
											ve bulutlar da buna ayak uyduruyor.
											Geniş ölçeklerde,
											bulutlar tropik bölgelerden
kutuplara doğru hareket ediyor.
											Büyükanne ve büyükbabanızın
zamana geri dönmesi gibi.
											Bu çok önemli,
											çünkü işiniz, gelen 
güneş ışığını engellemekse,
											tropik bölgelerde
kızgın güneşin altında
											rakımı yüksek yerlere göre
											daha etkili olmanız lazım.
											Yani eğer bu devam ederse,
											bu da küresel ısınmayı kötüleştirecek.
											Yıllarca araştırmamıza rağmen
											henüz bulamadığımız şey,
											bunun tersini gösteren bir işaret.
											Bulutların küresel ısınmayı
											yavaşlatacağına dair
gözlemsel hiçbir kanıt yok.
											Dünya kendi ateşini kendisi düşürmeyecek.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Now, there are still uncertainties here.
											We don't know for sure
											what the future holds.
											But we are sending our kids there,
											and they are never coming back.
											I want them to be prepared
for what they'll face,
											and that is why it is so important
											to keep our earth-observing
satellites up there
											and to hire diverse and smart
and talented people
											who do not hate clouds
											to improve the climate models.
									","
											Il reste par contre quelques incertitudes.
											Nous ne savons pas exactement
											ce que le futur nous réserve.
											Mais nous y envoyons nos enfants,
											et ils n'en reviendront pas.
											Je veux qu'ils soient préparés
à ce à quoi ils vont faire face,
											et c'est pourquoi il est si important
											de continuer à observer la Terre
depuis nos satellites
											et d'engager des personnes diverses,
intelligentes et talentueuses
											qui ne détestent pas les nuages
											pour améliorer les modèles climatiques.
									","
											Todavía hay incertidumbre.
											No sabemos con seguridad
											que nos depara el futuro.
											Pero estamos enviando
a nuestros hijos allí,
											y no vuelven.
											Yo quiero que estén preparados
para lo que deberán enfrentar,
											y por ello es tan importante
											mantener a nuestros satélites
observando la Tierra
											y contratar dstintas, inteligentes
y talentosas personas
											que no odien las nubes
											para mejorar los modelos climáticos.
									","
											Hala belirsizlikler var.
											Geleceğin ne getireceğini
											hâlâ kesin olarak bilmiyoruz.
											Ancak yine de çocuklarımızı
bu geleceğe gönderiyoruz
											ve oradan geri gelmeyecekler.
											Yüzleşecekleri şeye 
hazır olmalarını istiyorum,
											bu yüzden Dünya gözlemcisi uyduların
											orada kalmaya devam etmesi
											ve bulutlardan nefret etmeyen
çeşitli zeki ve yetenekli insanların
											istihdam edilmesi ve iklim modellerinin
											geliştirilmesi çok önemli.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											But uncertainty is not ignorance.
											We don't know everything,
											but we don't know nothing,
											and we know what carbon dioxide does.
											I started my career as an astrophysicist,
											so you can believe me
											when I say that this is the greatest
place in the universe.
											Other planets might have liquid water.
											On earth, we have whiskey.
									","
											Mais incertitude
ne signifie pas ignorance.
											Nous ne savons pas tout,
											mais nous ne savons pas rien,
											et nous savons ce que fait
le dioxyde de carbone.
											J'ai démarré ma carrière
comme astrophysicienne,
											donc vous pouvez me croire
											quand je dis que ceci est
le meilleur endroit dans l'univers.
											D'autres planètes ont peut-être
de l'eau liquide.
											Sur Terre, nous avons du whisky.
									","
											Pero incertidumbre no es ignorancia.
											No lo sabemos todo,
											pero no es que no sepamos nada.
											Sabemos lo que hace el dióxido de carbono.
											Yo comencé mi carrera como astrofísica,
											pueden creerme entonces,
											cuando digo que este es el mejor
lugar en el universo.
											Otros planetas podrán tener agua líquida.
											En la Tierra, nosotros tenemos whisky.
									","
											Ancak belirsizlik cahillik değil.
											Her şeyi bilmiyoruz,
											ama hiçbir şey bilmiyor da değiliz
											ve karbondioksitin ne yaptığını biliyoruz.
											Kariyerime uzay fizikçisi olarak başladım,
											dolayısıyla evrendeki
											en güzel yerde yaşadığımızı
rahatlıkla söyleyebilirim.
											Diğer gezegenlerde sıvı halde su olabilir.
											Dünya'da viskimiz var.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Kahkaha)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											We are so lucky to live here,
											but let's not push our luck.
											I don't think that clouds
will save the planet.
											I think that's probably up to us.
									","
											Nous sommes si chanceux de vivre ici,
											mais ne tentons pas le sort.
											Je ne pense pas que les nuages
sauveront la planète.
											Je pense que c'est de notre ressort.

									","
											Somos tan afortunados de vivir aquí,
											pero no nos arriesguemos.
											No creo que las nubes salven el planeta.
											Creo que depende de nosotros.
									","
											Burada yaşadığımız için çok şanslıyız
											ama şansımızı zorlamayalım.
											Bulutların gezegeni 
kurtaracağını sanmıyorum.
											Sanırım bunu yapacak olan biziz.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Teşekkür ederim.
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
"
","
","
","
",Can clouds buy us more time to solve climate change?,Kate Marvel,13:07,"Anthropocene,biosphere,climate change,future,environment,nature,science,water"
