tr,fr,de,title,speaker,duration,tags
"
											Yarattığımız bir başka şey de,
											bu fikri de birkaç yıl önce bulmuştum,
											böylece bir proje yaptık.
											Amaç, yüksek enerji verimli binalar ve
											kullanıcı odaklı tasarımlar için devletten fon almaktı.
											söylemesi zor bir şey, hakkında da workshop'a gittiğimde
											hiçbir fikrim yoktu ama çabucak öğrendim.
											İnsanları enerjiyi daha iyi kullanmaları için
											cesaretlendirmek istedik.
											Okumak ve kadranlara bakmak yerine
											enerji kullanımınıza bakıyor olma
											fikrini çok beğendim.
											Kablosuz olarak bağlanan bir poster yapmak istedim
											üstüne renk değiştiren mürekkepler koydum
											enerji kullanımınız iyiye gittiğinde,
											posterde yapraklar ve tavşancıklar gözükeceti
											ve her şey iyi olacaktı.
											Enerji kullanımınız iyi değilse, bir graffiti görecektiniz.
											Yaprak döken ağaçlarla beraber.
											Yani insanların, çevrede olup biten
											fakat iyi görünmeyen şeylere
											dikkatini çekmeye çalıştık.
											Böylece, etkileri uzun sürede ortaya çıkıyor diye
											başkalarının bir şeyler yapmasını
											beklemeyeceklerdi.
											Ve geriye baktığımda, çiftliği düşündüğümde,
											yaptığım, insanların senin istediğini yapmasını
											sağlamak yerine onlara senin istediğini yapmaya yöneltmek.
									","
											Quelque chose d'autre 
que nous avons créé,
											et il s'agissait d'une idée 
que j'ai eu il y a quelques années,
											et donc nous en avons fait un projet.
											C'était pour le financement du gouvernement
											avec une conception centrée sur les utilisateurs 
des bâtiments énergiquement auto-suffisants,
											difficile à expliquer, et c'était quelque chose 
dont je n'avais pas la moindre idée
											quand je suis allée dans l'atelier, 
mais j'ai rapidement appris.
											Et nous avons voulu essayer 
d'encourager les gens
											à mieux utiliser l'énergie.
											Et j'ai vraiment aimé l'idée 
qu'au lieu de regarder les cadrans
											et lire des choses à dire —
											en regardant votre consommation d'énergie,
											j'ai voulu créer une affiche 
qui soit connectée sans fil
											et qui ait des encres 
qui changent de couleurs,
											et donc, si votre consommation d'énergie 
s'améliorait,
											des feuilles et des lapins apparaitraient
											et tout serait bien.
											Et si elle se dégradait, 
il y aurait des graffitis
											et les feuilles tomberaient des arbres.
											C'était pour essayait de vous amener 
à chercher quelque chose
											dans votre environnement immédiat,
											que vous ne voulez pas voir en mauvais état,
											plutôt qu'attendre des gens 
qu'ils fassent des choses
											pour l'environnement à cause du fait
											que l'objectif est très lointain.
											Et je pense, en retournant à la ferme,
											Il s'agit de laisser les gens à faire 
ce que vous voulez qu'ils fassent
											plutôt que de les forcer à faire 
ce que vous voulez qu'ils fassent.
									","
											Etwas anderes, was wir hergestellt haben,
											und das war eine Idee, 
die ich Jahre zuvor hatte,
											also machten wir ein Projekt daraus.
											Es ging um staatliche Förderung
											für benutzerzentriertes Design 
für energieeffiziente Gebäude,
											schwer auszusprechen, und etwas, 
wovon ich keine Ahnung hatte,
											als ich meine Werkstatt ging, 
ich lernte aber schnell.
											Wir wollten versuchen, 
die Leute zu motivieren,
											Energie besser zu nutzen.
											Und ich mochte die Idee wirklich. 
Statt auf den Zähler zu schauen
											und Sachen zu lesen, also
											seinen Verbrauch abzulesen,
											wollte ich ein Poster herstellen, 
das per Funk verbunden war
											und mit farbveränderlicher Tinte bedurckt war,
											sodass, wenn der Verbrauch besser wurde,
											Blätter und Hasen erscheinen würden,
											und das wäre gut.
											Und wenn nicht, 
dann erscheint Graffiti
											und die Blätter fallen von den Bäumen.
											Es versuchte einen dazu zubringen,
											auf die unmittelbare Umgebung aufzupassen,
											von der man nicht will, 
dass sie schlecht aussieht,
											statt zu erwarten, 
dass die Menschen aktiv werden,
											in der lokalen Umgebung, 
wegen einer Auswirkung,
											der erst langfristig zum Tragen kommt.
											Und ich denke, 
es ist wie früher auf dem Bauernhof,
											wie man Menschen das machen lässt, 
was man von ihnen will,
											statt sie zu dem zwingen, 
was man von ihnen will.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Tamam.
											Bundan biraz korkuyorum.
											Yaptığım birkaç şey işte,
											Hemen şurda bir poster var
											üstünde davul çalabileceğiniz.
											Müzisyen değilim, sadece iyi bir fikir gibi gelmişti o zamanlar.
											Birisi davul çalmak isterse, çalabilir.
											Size nasıl çalıştığını anlatayım.
											Bu poster benim cep telefonuma kablosuz bağlı,
											buna dokunduğunuzda, application'a bağlanıyor.
									","
											D'accord.
											C'est la part dont j'ai le plus peur.
											Donc, un certain nombre 
de choses que j'ai créé sont,
											il y a un poster ici
											sur lequel vous pouvez jouer de la batterie.
											Et je ne suis pas un musicien. 
Ça me semblait être une bonne idée à l'époque.
											Si quelqu'un veut essayer 
de jouer de la batterie, qu'il vienne.
											Je vais juste décrire 
comment ça fonctionne.
											Cette affiche est connectée 
sans fil à mon téléphone portable,
											et quand vous la touchez, 
elle se connecte à l'application.
									","
											Okay.
											Das ist der Teil, 
vor dem ich wirklich Angst habe.
											Ein paar Dinge, 
die ich hergestellt habe,
											sind das Poster hier drüben,
											auf dem man Schlagzeug spielen kann.
											Und ich bin keine Musikerin. Es schien mir 
damals eine gute Idee zu sein.
											Wenn jemand Schlagzeug spielen möchte, 
können sie das machen.
											Ich beschreibe mal, wie es funktioniert.
											Das Poster ist kabellos 
mit meinem Handy verbunden
											und wenn man es berührt, 
verbindet es sich mit der App.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											(Davul sesi)
									","
											(Son de batterie)
									","
											(Schlagzeug)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Tepki verme zamanlaması oldukça iyi.
											Bluetooth 4 kulanıyor, oldukça anlık.
											Tamam. Teşekkürler.
											(Alkış)
									","
											Le temps de réponse est vraiment bon.
											Ça utilise le Bluetooth 4, 
donc c'est assez instantané.
											Bon. Merci.
											(Applaudissements)
									","
											Es hat eine wirklich gute Reaktionszeit.
											Es nutzt Bluetooth 4, 
ist also ziemlich gleichzeitig.
											Okay. Vielen Dank.
											(Applaus)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Birkaç şey daha var.
											Bu da ses tahtası gibi bir şey,
											dokunabilirsiniz, bu iğrenç seslere bayılıyorum,
									","
											Et il y a quelques autres choses.
											Celui-ci est comme une « carte son »,
											donc on peut la toucher,
et, j'adore ces bruits horribles.
									","
											Und hier sind einige andere Sachen.
											Dieses hier ist wie ein Soundboard,
											man kann es berühren, und ich liebe 
diese schrecklichen Geräusche einfach.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											(Sirenler, patlamalar, cam kırılması)
									","
											(Alarmes, explosions, bris de verre)
									","
											(Sirenen, Explosionen, zerplitterndes Glas)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Tamam, ve bu da bir DJ seti.
											iPad'ime kablosuz bağlı,
											Bu, iPad'de çalışan bir yazılım.
											Evet, bunu yapmayı çok seviyorum.
											DJ değilim, hep DJ'lik yapmak istemişimdir.
											(Kazıma sesi)
											Bir crossfader ve iki setim var.
											Yani yeni bir teknoloji yarattım,
											yaratıcı olmaya bayılıyorum,
											yaratıcı insanlarla çalışmaya da.
											15 yaşındaki yeğenim, harika biri,
											ismi Charlotte.
											Bir şeyler kaydetmesini istedim,
											Elliot diye bir arkadaşla çalışarak
											Birkaç beat yapmayı denedim.
											Bu, yeğenim Charlotte.
									","
											Bon, et là il s'agit d'une platine de D.J..
											Elle est reliée sans fils à mon iPad,
											et il s'agit du logiciel 
qui s'exécute sur l'iPad.
											Oh, oui. J'adore faire ça.
											Je ne suis pas D.J., mais
j'ai toujours voulu faire ça.
											(Son de scratch)
											J'ai un crossfader, 
et j'ai les deux platines.
											J'ai créé quelques nouvelles technologies,
											et j'aime que les choses soient créatives
											et j'aime travailler avec des gens créatifs.
											Ma nièce de 15 ans, qui est incroyable,
											elle s'appelle Charlotte,
											et je lui ai demandé 
d'enregistrer quelque chose,
											et j'ai travaillé avec un ami appelé Elliot
											afin de mettre sur pied des tempos.
											Voici ma nièce, Charlotte.
									","
											Okay, und das ist ein DJ-Mischpult.
											Es ist per Funk 
mit meinem iPad verbunden,
											und das ist eine Software, 
die auf dem iPad läuft.
											Oh, ja. Ich liebe es, das zu machen.
											Ich bin zwar kein DJ, 
aber wollte das trotzdem immer tun.
											(Scratching)
											Ich habe also einen Crossfader und zwei Platten.
											Ich habe also neue Technologie entwickelt,
											und ich liebe es kreativ zu sein,
											und mit kreativen Leuten zu arbeiten.
											Meine 15-jährige Nichte, 
sie ist unglaublich,
											ihr Name ist Charlotte,
											und ich hab sie gebeten, 
etwas aufzunehmen,
											dann habe ich mit einem Freund Elliot
											ein paar Beats zusammengestellt.
											Ihr hört also meine Nichte, Charlotte.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Evet!
									","
											Yay!
									","
											Yay!
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Yaptığım şey hemen hemen bu.
											Teknolojiyi bir araya getirmeyi
											eğlenmeyi, yaratıcılığı seviyorum.
											Ama her şey teknolojiyle alakalı değil.
											Benim istediğim, mükemmel deneyimler yaratmak.
									","
											C'est à peu près ce que je fais.
											J'adore réunir la technologie
											avoir beaucoup de plaisir, 
être créatif.
											Mais il ne s'agit pas de la technologie.
											C'est juste que je veux créer 
des expériences extraordinaires.
									","
											Das ist so ungefähr, was ich mache.
											Ich liebe es Technologie zusammenzubringen,
											Spaß beim Kreativsein zu haben.
											Aber es geht nicht um die Technologie.
											Es geht darum, 
großartige Erlebnisse zu erschaffen.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											Çok teşekkürler.
									","
											Merci beaucoup.
									","
											Also vielen Dank.
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
"
","
","
",DJ decks made of ... paper,Kate Stone,11:45,"design,entertainment,materials,technology"
