en,de,tr,title,speaker,duration,tags
"
											CA: But it sounds like what you're saying is that
											when it comes to the Internet at large,
											any strategy is fair game
											if it improves America's safety.
											And I think this is partly where there is such
											a divide of opinion,
											that there's a lot of people in this room
											and around the world
											who think very differently about the Internet.
											They think of it as a momentous
											invention of humanity,
											kind of on a par with the
Gutenberg press, for example.
											It's the bringer of knowledge to all.
											It's the connector of all.
											And it's viewed in those sort of idealistic terms.
											And from that lens,
											what the NSA has done is equivalent to
											the authorities back in Germany
											inserting some device into every printing press
											that would reveal which books people bought
											and what they read.
											Can you understand that from that viewpoint,
											it feels outrageous?
									","
											CA: Aber das hört sich so an, 
als wenn Sie sagten,
											dass beim Internet im Allgemeinen
											jede Strategie rechtens sei,
											wenn sie Amerikas Sicherheit verbessert.
											Ich denke, hier gibt es teilweise
											einen großen Meinungsunterschied.
											Viele Menschen hier im Raum
											und überall auf der Welt
											denken völlig anders über das Internet.
											Sie sehen es als
bedeutende Erfindung der Menschheit,
											etwa auf einer Ebene wie 
die Druckerpresse von Gutenberg.
											Es bringt Wissen zu allen.
											Es verbindet alle.
											Es wird auf diese
idealistische Weise betrachtet.
											Die Taten der NSA
											wirken von diesem Standpunkt aus so,
											als hätten die Behörden 
damals in Deutschland
											Geräte in jede Druckerpresse eingefügt,
											die zeigen, welche Bücher Menschen kaufen
											und was sie lesen.
											Können Sie nachvollziehen, dass es 
von diesem Gesichtspunkt aus
											ungeheuerlich scheint?
									","
											CA: Söylediklerinizden şöyle bir anlam
											çıkıyor, eğer Amerika'nın güvenliği
											söz konusu ise,
											her yol mübahtır.
											Ve sanırım, tam da bu kısımda
											bir görüş ayrılığı var,
											bu salonda, dünya çapında
											internet ile ilgili farklı
											görüşleri olan pek çok insan var.
											Onlar, internetin insanlığın en büyük
											buluşu olduğunu düşünüyorlar,
											Gutenberg Matbaa'sının buluşu gibi
bir şey bu.
											Bilgiyi hepimize ulaştıran,
											bağlantı noktamız.
											Ve bunun gibi çeşitli idealist anlamları
var bizim için.
											Bu açıdan,
											UGA'nın yaptıkları,
											Almanya'daki otoritelerin,
											insanların hangi kitapları okuduklarını
											ve aldıklarını anlamak için
her matbaaya bir cihaz
											takmasıyla eşdeğerdir.
											Bu bakış açısından ne kadar çirkin
											gözüktüğünü anlayabiliyor musunuz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: I do understand that, and I actually share
the view of the utility of the Internet,
											and I would argue it's bigger than the Internet.
											It is a global telecommunications system.
											The Internet is a big chunk of 
that, but there is a lot more.
											And I think that people have legitimate concerns
											about the balance between
transparency and secrecy.
											That's sort of been couched as a balance
											between privacy and national security.
											I don't think that's the right framing.
											I think it really is transparency and secrecy.
											And so that's the national and international conversation that we're having,
											and we want to participate in that, and want
											people to participate in it in an informed way.
											So there are things,
											let me talk there a little bit more,
											there are things that we need
to be transparent about:
											our authorities, our processes,
											our oversight, who we are.
											We, NSA, have not done a good job of that,
											and I think that's part of the reason
											that this has been so revelational
											and so sensational in the media.
											Nobody knew who we were. We were the No Such Agency, the Never Say Anything.
											There's takeoffs of our logo
											of an eagle with headphones on around it.
											And so that's the public characterization.
											And so we need to be more
transparent about those things.
											What we don't need to be transparent about,
											because it's bad for the U.S.,
											it's bad for all those other
countries that we work with
											and that we help provide information
											that helps them secure themselves
											and their people,
											it's bad to expose operations and capabilities
											in a way that allows the people
that we're all working against,
											the generally recognized bad guys,
											to counter those.
									","
											RL: Das kann ich und teile auch 
diese Ansichten über das Internet;
											es geht aber um mehr als das Internet.
											Es ist ein globales 
Telekommunikationssystem.
											Das Internet ist ein großer Teil davon, 
aber es gibt noch viel mehr.
											Die Menschen haben berechtigte Bedenken
											über das Gleichgewicht zwischen 
Transparenz und Geheimhaltung.
											Das wird als Gleichgewicht zwischen
											Privatsphäre und 
nationaler Sicherheit formuliert.
											Das ist nicht die richtige Einordnung,
											sondern eher
Transparenz und Geheimhaltung.
											Das ist die aktuelle nationale 
und internationale Debatte,
											an der wir teilhaben wollen,
											und an der Menschen 
informiert teilhaben sollen.
											Es gibt Dinge — 
Ich will dazu noch etwas sagen —
											es gibt Dinge, 
bei denen wir transparent sein müssen:
											unsere Befugnisse, unsere Abläufe,
unsere Aufsicht, wer wir sind.
											Wir, die NSA, haben das bislang 
nicht gut gemacht,
											und das ist meines Erachtens 
auch ein Grund,
											warum es so offenbarend
											und so sensationell in den Medien war.
											Niemand kannte uns, 
die Behörde, die nie etwas sagte.
											Es gibt Karikaturen unseres Logos
											von einem Adler mit Kopfhörern.
											Das ist die öffentliche Darstellung.
											Also müssen wir transparenter werden.
											Aber nicht dort,
											wo es den USA und all den Ländern schadet,
											mit denen wir zusammenarbeiten,
											denen wir bei der 
Informationsbeschaffung helfen,
											damit sie sich selbst
											und ihre Leute schützen können.
											Es ist schlecht, Einsätze und Fähigkeiten 
so zu offenbaren,
											dass die Leute, 
gegen die wir alle arbeiten,
											— die allgemein bekannten Bösen —
											uns abwehren können.
											CA: Aber ist es nicht auch schlecht,
									","
											RL: Bunu anlıyorum ve internetin faydalı
olduğu görüşüne katılıyorum,
											ancak bu internetten daha büyük
											bir mesele, küresel telekomünikasyon 
sistemi bu.
											İnternet bunun büyük bir parçası,
ama fazlası var.
											Sanırım insanların şeffaflık ve gizlilik
											dengesi arasında haklı kaygıları var.
											Bu gizlilik ve ulusal güvenlik dengesi
											olarak da görebileceğimiz bir konu.
											Bu konuda tek bir doğru yok.
											Ama, galiba asıl mesele 
şeffaflık ve gizlilik.
											Ve içinde bulunduğumuz ulusal ve
uluslararası mesele budur,
											biz buna katılmak istiyoruz
											ve insanlardan da fikir sahibi 
olabilmeleri için katılmalarını bekliyoruz
											Tabii başka şeyler de var,
											onlardan da bahsedeyim,
											yetkilerimiz, süreçler,
											yönetim şeklimiz ve kim olduğumuz gibi
											daha şeffaf olması gereken konular var.
											Biz, UGA olarak, bu konuda kötüydük,
											bence bunun bu kadar gündemde
											ve sansasyonel bir durum olmasının
											bir sebebi de bu.
											Kimse kim olduğumuzu bilmiyor. Biz
""Muamma""yız, ""Pandora'nın Kutusu""yuz.
											Kartal logomuzun başında dinleme cihazı
											olan parodi logolarımız var.
											Maalesef, toplumsal algı böyle.
											Bu yüzden bu konularda biraz daha
şeffaf olmaya ihtiyacımız var.
											Şeffaf olmadığımız konular,

											hem Amerika,
											hem sağladığımız bilgi akışını, 
kendi ulusal
											güvenliklerini korumak için kullanan
											beraber iş yaptığımız diğer ülkeler
											ve halkları için çok önemlidir,
											terörist gruplar,
											beraber çalıştığımız ülkelerin,
											operasyonel ve stratejik manevra
yeteneklerine karşı,
											bir tehdit oluşturabilir.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: But isn't it also bad to deal
											a kind of body blow to the American companies
											that have essentially given the world
											most of the Internet services that matter?
											RL: It is. It's really the companies are
											in a tough position, as are we,
											because the companies,
											we compel them to provide information,
											just like every other nation in the world does.
											Every industrialized nation in the world
											has a lawful intercept program
											where they are requiring companies
											to provide them with information
											that they need for their security,
											and the companies that are involved
											have complied with those programs
											in the same way that they have to do
											when they're operating in Russia or the U.K.
											or China or India or France,
											any country that you choose to name.
											And so the fact that these revelations
											have been broadly characterized as
											""you can't trust company A because
											your privacy is suspect with them""
											is actually only accurate in the sense that
											it's accurate with every other company in the world
											that deals with any of those countries in the world.
											And so it's being picked up by people
											as a marketing advantage,
											and it's being marketed that 
way by several countries,
											including some of our allied countries,
											where they are saying,
											""Hey, you can't trust the U.S.,
											but you can trust our telecom company,
											because we're safe.""
											And they're actually using that to counter
											the very large technological edge
											that U.S. companies have
											in areas like the cloud and
Internet-based technologies.
									","
											den amerikanischen Firmen 
quasi so einen Schlag zu verpassen,
											die letztendlich der Welt
											einige der bedeutendsten
Internetdienste gebracht haben?
											RL: Ja. Die Firmen sind tatsächlich
											in einer ähnlich schwierigen Lage wie wir;
											denn wir verpflichten die Firmen
											zur Herausgabe von Informationen,
											wie das jedes andere Land weltweit tut.
											Jeder Industriestaat der Welt
											hat ein rechtmäßiges Abhörprogramm,
											mit dem sie von Firmen Unterstützung
											in Form von Informationen fordern,
											die sie für ihre Sicherheit benötigen;
											und die beteiligten Firmen
											sind diesen Programmen nachgekommen,
											genau so, wie sie es tun müssen,
											wenn sie in Russland 
oder Großbritannien arbeiten,
											in China, Indien oder Frankreich:
											jedes erdenkliche Land.
											Die Tatsache, dass diese Enthüllungen
											gemeinhin wie folgt beschrieben wurden:
											""Sie können Firma A nicht vertrauen,
											weil Ihre Privatsphäre 
dort gefährdet ist,""
											stimmt nur insofern, als dass es auch
											auf jede andere Firma 
in der Welt zutrifft,
											die mit einem dieser Länder 
Geschäfte macht.
											Das wird von Leuten
											in unterschiedlichen Ländern
											als Marketingvorteil aufgegriffen,
											auch bei einigen Verbündeten,
											sie sagen:
											""Den USA kann man nicht trauen,
											aber unserer Telekommunikationsfirma 
kann man vertrauen,
											weil wir sicher sind"".
											In Wirklichkeit wird es verwendet,
											um den großen technischen Fortschritt
											der amerikanischen Firmen auszuhebeln,
											etwa bei der Cloud und 
internetbasierten Technologien.
									","
											CA: Tamam da, internet hizmetlerinin
büyük bir çoğunluğunu
											dünyaya satan Amerikan şirketlerini
											böyle bir töhmet altında bırakmak da
											kötü bir şey değil mi?
											RL: Öyle tabii, şirketler de tıpkı bizim
											gibi zor bir durumda,
											çünkü şirketler,
											bizim tarafımıza bilgi sağlamaya,
											zorlanıyorlar, diğer ülkelerde de böyle.
											Dünyadaki gelişmiş toplumların hepsi de,
											ulusal güvenliklerini korumak adına,
											onlara bilgi sağlayarak,
											yasal dinleme yapan,
											şirketlere ihtiyaç duyuyor.
											Aklınıza hangi ülke geliyorsa gelsin,
											Rusya, Çin, Hindistan, Fransa

											ya da Birleşik Krallık'da
											bu tarz işler yapan şirketlerin
											hepsi de bu işi
											bizim yaptığımız gibi yapıyorlar.
											Dolayısıyla bu ifşalar ile,
											“Şirketlere güvenemezsiniz, çünkü 

											kişisel bilgileriniz bunlarla 

											güvende değil”,
diye bir algı yaratılmıştır,
											Dünyadaki tüm diğer şirketlerin de,
											diğer ülkelerle yaptığı anlaşmanın
böyle olduğunu
											düşünürsek, bu doğru bir yaklaşımdır.
											Bu, insanlar tarafından bir pazarlama 

											stratejisi olarak görülüyor ve
											içinde dostlarımızın da olduğu birçok
											ülke tarafından, bir pazarlama

											aracı olarak kullanılıyor.

											Mottoları şu; “ABD’ye 

											güvenemezsiniz, ama bizim telekom
şirketlerimize
											güvenebilirsiniz, çünkü

											onlar güvenli."" Ve aslında bunu,
											ABD’li şirketlerin sahip olduğu
ileri bulut ve
											internet tabanlı teknolojilerin
											karşısında durabilmek için kullanıyorlar.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: You're sitting there with the American flag,
											and the American Constitution guarantees
											freedom from unreasonable search and seizure.
											How do you characterize
											the American citizen's right to privacy?
											Is there such a right?
									","
											CA: Sie sitzen dort mit 
der amerikanischen Flagge,
											und die amerikanische 
Verfassung garantiert
											Schutz vor ungerechtfertigter 
Durchsuchung und Beschlagnahmung.
											Wie würden Sie
											das Recht der amerikanischen Bürger 
auf Privatsphäre beschreiben?
											Gibt es ein solches Recht?
									","
											CA: Amerikan bayrağı altındasınız şu an
											ve Amerikan anayasası kişilik
											hak ve özgürlüklerini garanti eder.
											Amerikan vatandaşlarının gizlilik hakkını
											nasıl tanımlıyorsunuz?
											Böyle bir hakkımız var mı?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Yeah, of course there is.
											And we devote an inordinate
amount of time and pressure,
											inordinate and appropriate, actually I should say,
											amount of time and effort in order to ensure
											that we protect that privacy.
											and beyond that, the privacy of citizens
											around the world, it's not just Americans.
											Several things come into play here.
											First, we're all in the same network.
											My communications,
											I'm a user of a particular Internet email service
											that is the number one email service of choice
											by terrorists around the world, number one.
											So I'm there right beside them in email space
											in the Internet.
											And so we need to be able to pick that apart
											and find the information that's relevant.
											In doing so, we're going to necessarily encounter
											Americans and innocent foreign citizens
											who are just going about their business,
											and so we have procedures in
place that shreds that out,
											that says, when you find that,
											not if you find it, when you find it,
because you're certain to find it,
											here's how you protect that.
											These are called minimization procedures.
											They're approved by the attorney general
											and constitutionally based.
											And so we protect those.
											And then, for people, citizens of the world
											who are going about their lawful business
											on a day-to-day basis,
											the president on his January 17 speech,
											laid out some additional protections
											that we are providing to them.
											So I think absolutely,
											folks do have a right to privacy,
											and that we work very hard to make sure
											that that right to privacy is protected.
									","
											RL: Natürlich gibt es das.
											Wir verwenden außerordentlich
viel Zeit und Hingabe darauf,
											besser gesagt, 
außerordentlich und angebracht,
											um sicherzustellen,
											dass wir diese Privatsphäre schützen.
											Und darüber hinaus 
natürlich auch die Privatsphäre
											von Bürgern weltweit, 
nicht nur Amerikanern.
											Hier gibt es verschiedene Faktoren.
											Erstens, wir sind alle 
im gleichen Netzwerk.
											Meine Verbindungsdaten ...
											Ich nutze einen bestimmten E-Mail-Service,
											der auch von Terroristen weltweit
											am meisten genutzt wird.
											Ich bin also direkt neben ihnen
											als E-Mail-Konto im Internet.
											Wir müssen in der Lage sein, 
das auseinanderzunehmen
											und relevante Informationen zu finden.
											Dabei stoßen wir gezwungenermaßen auf
											Amerikaner und unschuldige 
ausländische Bürger,
											die nur ihr Leben leben.
											Also gibt es Prozesse, 
die das aussortieren:
											Also wenn wir das finden, 
nicht falls, sondern wenn,
											denn es taucht immer auf,
											wird es geschützt
											durch sogenannte 
Minimierungsprozesse.
											Sie sind vom Justizminister genehmigt
											und basieren auf der Verfassung.
											Wir schützen also diese Menschen.
											Für die Menschen, Bürger der Welt,
											die täglich legalen Tätigkeiten nachgehen,
											hat der Präsident 
in der Rede vom 17. Januar
											zusätzliche Schutzmaßnahmen vorgestellt,
											die wir bereitstellen.
											Ich denke also definitiv,
											dass die Leute ein Recht 
auf Privatsphäre haben,
											und wir arbeiten hart daran,
											dieses Recht auf Privatsphäre zu schützen.
									","
											RL: Evet, elbette var.
											Bu konuya oldukça fazla zaman ve
dikkat harcıyoruz.
											İşin aslı, özel hayatı koruyabilmek adına,
											,oldukça içselleştirdiğimiz bu konuda,
											çok fazla zaman ve efor sarfediyoruz.
											Ve herşeyden önce, bunu sadece
Amerikalılar
											için değil tüm halklar için gözetiyoruz.
											Burada pek çok ortaya döküldü.
											İlk olarak hepimiz aynı ağdayız.
											Kontaklarım ve ben,
											teröristler tarafından dünyada en çok
											tercih edilen bir e-posta sağlayıcısının
											kullanıcılarıyız.
											Bu yüzden internetteki e-posta alanları
											konusunda yanınızdayım.
											Dolayısıyla bunu birbirinden ayırmalı
											ve alakalı bilgilere ulaşmalıyız.
											Bunu yaparken, elbette Amerikalılar ve
											işinde gücünde olan yabancı masum
											vatandaşlarla karşılaşacağız
											tam da bu yüzden bu ayrımı yapan
bir mekanizmamız var,
											buna göre, bir şey bulduğunuzda,
											ya bir şey bulursak değil,
bir şey bulduysak,
											takip ediyoruz, bu böyle çalışıyor.
											İndirgeme usulü diyoruz buna.
											Bunlar anayasal düzene dayanan ve başsavcı
											tarafından onaylanmış yöntemler.
											Ve biz bunlara saygılıyız.
											Başkan, 17 Ocak'ta yaptığı konuşmada,
											kamusal alanda, iş yapan
											insanlar için,
											UGA'nın onlara sağlayacağı
											bazı ek önlemlerle ile ilgili
											yeni bir paket ortaya koydu.
											Kati surette düşüncem şudur ki;
											halk, gizlilik hakkına sahiptir
											ve bizlerde gizlilik haklarının
korunduğundan
											emin olmak için canla başla çalışıyoruz.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: What about foreigners using
											American companies' Internet services?
											Do they have any privacy rights?
									","
											CA: Was ist mit Ausländern,
											die die Internetdienste 
amerikanischer Firmen nutzen?
											Haben sie auch Rechte 
bezüglich Privatsphäre?
									","
											CA: Amerikan internet sağlayıcı
											firmalarını kullanan yabancılarda 
durum ne?
											Herhangi bir gizlilik hakları var mı?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: They do. They do, in the sense of,
											the only way that we are able to compel
											one of those companies to provide us information
											is when it falls into one of three categories:
											We can identify that this particular person,
											identified by a selector of some kind,
											is associated with counterterrorist
											or proliferation or other foreign intelligence target.
									","
											RL: Die haben sie. 

											Wir können diese Firmen
nur dazu verpflichten,
											uns Informationen zu geben,
											wenn diese in eine
von drei Kategorien fallen:
											Wir können sicherstellen, 
dass diese Person,
											die anhand eines bestimmten 
Parameters identifiziert wurde,
											entweder ein Anti-Terror-, 
ein Waffenverbreitungs-,
											oder ein anderes 
Auslandsgeheimdienstziel darstellt.
									","
											RL: Tabii, tabii ki de var.
											bu şirketlerden herhangi birinin bize
											bilgi vermesini sağlayabilmenin tek yolu
											o kullanıcının üç tipten en azından birine
uyması lazım.
											Bilgilerine ulaşmak istediğimiz kişiyi,
											-bir uzman tarafından tanımlanır bu kişi-
											terör faaliyetleriyle, yayılmasıyla
ya da dış istihbarat örgütlerinin
											hedefi olması durumunda tanımlayabiliriz.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Much has been made of the fact that
											a lot of the information that you've obtained
											through these programs is essentially metadata.
											It's not necessarily the actual words
											that someone has written in an email
											or given on a phone call.
											It's who they wrote to and when, and so forth.
											But it's been argued,
											and someone here in the audience has talked
											to a former NSA analyst who said
											metadata is actually much more invasive
											than the core data,
											because in the core data
											you present yourself as you want to be presented.
											With metadata, who knows what the conclusions are
											that are drawn?
											Is there anything to that?
									","
											CA: Es wurde viel darüber geredet,
											dass die mit diesen Programmen 
gesammelten Daten
											im Grunde Metadaten sind.
											Es sind also nicht die Worte,
											die jemand in einer E-Mail
											oder am Telefon verwendet,
											sondern wem und wann 
sie geschrieben haben usw.
											Aber es wurde gesagt ...
											Jemand hier im Publikum hat
											mit einem früheren 
NSA-Analysten gesprochen,
											laut dem Metadaten weitaus mehr aussagen
											als die Kerndaten,
											weil man sich in 
den Kerndaten so darstellt,
											wie man sich darstellen will.
											Wer weiß bei den Metadaten schon,
											welche Schlüsse gezogen werden?
											Ist da etwas dran?
									","
											CA: Pek çok durum var,
											sizin bu programlardan elde ettiğiniz
pek çok bilgi
											temelinde meta veri içeriğidir.
											Birinin e-postada yazdığı şeyin
ya da telefonda
											konuşurken söylediği kelimenin
											gerçek olmasına gerek yok.
											Onu ne zaman, kime, nerede yazdığı, gibi.
											Fakat burada daha önce söylendi
											ve buradaki dinleyicilerden bazıları,
											meta veri içeriğinin, çekirdek veriyi
											bozduğunu söyleyen bir UGA memuruyla da
											konuşmuştu,
											çünkü çekirdek veride
											kendinizi sunmak istediğiniz gibi
sunabilirsiniz.
											Metaverilerle hangi sonuçların
											dizayn edildiğini kim bilebilir?

											Buna ne dersiniz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: I don't really understand that argument.
											I think that metadata's important
for a couple of reasons.
											Metadata is the information that lets you
											find connections that people are trying to hide.
											So when a terrorist is corresponding
											with somebody else who's not known to us
											but is engaged in doing or
supporting terrorist activity,
											or someone who's violating international sanctions
											by providing nuclear weapons-related material
											to a country like Iran or North Korea,
											is trying to hide that activity
because it's illicit activity.
											What metadata lets you do is connect that.
											The alternative to that
											is one that's much less efficient
											and much more invasive of privacy,
											which is gigantic amounts of content collection.
											So metadata, in that sense,
											actually is privacy-enhancing.
											And we don't, contrary to some of the stuff
											that's been printed,
											we don't sit there and grind out
											metadata profiles of average people.
											If you're not connected
											to one of those valid intelligence targets,
											you are not of interest to us.
									","
											RL: Ich verstehe 
dieses Argument nicht ganz.
											Metadaten sind aus 
verschiedenen Gründen wichtig.
											Sie sind Informationen, die uns das Finden
											von Verbindungen erlauben, 
die Menschen verbergen wollen.
											Wenn also ein Terrorist
mit jemandem Kontakt hat,
											der uns unbekannt ist,
											der aber terroristisch aktiv ist 
oder Terroristen unterstützt,
											oder internationale Sanktionen verletzt,
											indem er atomwaffenfähiges Material
											an Länder wie den Iran 
oder Nordkorea liefert,
											wird er versuchen, dies zu verstecken, 
weil es gesetzeswidrig ist.
											Metadaten erlauben uns, das zu verbinden.
											Die Alternative dazu
											ist weitaus weniger effizient
											und dringt viel stärker 
in die Privatsphäre ein,
											nämlich gigantische Mengen 
von Inhalten zu sammeln.
											Metadaten sind also in diesem Sinn
											sogar förderlich für die Privatsphäre.
											Im Gegensatz zu einigem,
das abgedruckt wurde,
											sitzen wir nicht herum
											und erstellen Metadaten-Profile 
normaler Leute.
											Wenn Sie nicht mit
einem rechtmäßigen Geheimdienstziel
											in Zusammenhang stehen,
									","
											RL: Bu argümanı cidden anlamıyorum.
											Birkaç sebepten ötürü metaverinin önemli
olduğunu düşünüyorum
											Metaveri, bu insanların gizlemeye 
çalıştıkları bağlantıları
											bulmanızı sağlayan bir bilgidir.
											Bir terörist bizim tarafımızdan bilinmeyen
											başka biriyle yazıştığında,
											terörist bir faaliyette bulunduğunda,
desteklediğinde,
											ya da uluslararası anlaşmaları 
ihlal ederek,
											İran ve ya Kuzey Kore gibi ülkelere,
nükleer silah yapımında
											kullanılan bir malzeme temin ettiğinde,
											bu olayı gizli tutmaya çalışır,
çünkü yasadışı bir durum.
											Metaveri de bu bağlantıyı yakalamanızı
sağlayan şey.
											Büyük ölçüde bilgi içeriği
											toplamınızı sağlayan alternatif
											diğer yollar, daha az verimli
											ve gizliliği daha fazla ihlal etmektedir.
											Bu açıdan, metaveri
											gizliliği koruyucu niteliktedir.
											Ve biz basında yazılanların aksine
											oturup,
											ortalama vatandaşın metaveri
											profillerini çalmıyoruz.
											İstihbarat örgütlerinin hedefinde
											olan biriyle görüşmediğiniz sürece,
											bizim ilgimizi çekmiyorsunuz.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: So in terms of the threats
											that face America overall,
											where would you place terrorism?
									","
											haben wir kein Interesse an Ihnen.
											CA: In Bezug auf die Bedrohungen,
											denen die USA weltweit begegnet,
									","
											CA: Amerika'nın geneli için bu tehditleri
											düşünecek olursak,
											terörizmi nerede görüyorsunuz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
