es,pt,en,fr,title,speaker,duration,tags
"
											Bien, ¿saben qué? 
Pienso que hay esperanza.
											Y hay esperanza en 
esta próxima sección,
											esta sección sobre el cerebro 
de alguien con esclerosis múltiple,
											porque lo que ilustra es, 
increíblemente,
											que el cerebro 
puede autorrepararse.
											Solo que no lo hace 
suficientemente bien.
											Así que de nuevo, hay 
dos cosas que quiero mostrarles.
											Primero, las lesiones de 
este paciente con esclerosis múltiple.
											Igualmente, son otras 
de esas masas blancas.
											Pero lo más importante, 
el área dentro del círculo rojo
											destaca una región que 
es de color azul pálido.
											Esa área que es de color azul 
pálido fue una vez blanca.
											Estaba dañada. 
Y ahora está reparada.
											Solo para que quede claro: 
No se debe a los médicos.
											Es a pesar de los médicos, 
no gracias a ellos.
											Es una reparación espontánea.
											Eso es maravilloso y ha ocurrido
											porque hay incluso 
células madre en el cerebro
											que pueden generar nuevas 
mielinas, nuevos aislantes,
											para establecerse sobre 
los nervios dañados.
											Y esta observación es 
importante por dos motivos.
											El primero es que desafía 
una de las teorías ortodoxas
											que aprendimos en 
la facultad de medicina,
											o al menos yo, reconocida en el siglo pasado,
											de que el cerebro 
no puede autorrepararse,
											a diferencia de, digamos, 
los huesos o el hígado.
											Pero de hecho lo hace, 
solo que no lo suficientemente bien.
											Y lo segundo que hace,
											es darnos una indicación muy clara 
del camino hacia nuevas terapias,
											quiero decir, no se necesita 
ser una eminencia
											para saber qué hacer.
											Simplemente, es necesario 
encontrar formas de estimular
											la reparación endógena y espontánea 
que ocurre de todos modos.
									","
											Bem, sabem que mais?
Penso que há esperança.
											E há esperança na secção seguinte,
											nesta secção do cérebro 
de outra pessoa com E.M.,
											porque o que ela ilustra
											é que, espantosamente, 
o cérebro pode regenerar-se.
											Só que não o faz lá muito bem.
											E há mais duas coisas que quero mostrar.
											Primeiro, são os danos 
deste paciente com E.M.
											Lá está outra daquelas massas brancas.
											Mas a área cercada a vermelho
											evidencia uma área azul pálida.
											Esta área azul pálida era branca.
											Portanto, estava danificada e
agora está reparada.
											Só para ser claro:
Não foi trabalho de médicos.
											Foi sem médicos,
não foi trabalho de médicos.
											Isto é uma reparação espontânea.
											É espantoso e ocorreu
											porque há células estaminais 
no cérebro, equivalentes,
											que podem permitir que 
uma nova mielina, um novo isolamento
											seja depositado sobre 
os nervos danificados.
											Esta observação é 
importante por duas razões.
											A primeira é que desmente
uma das ortodoxias
											que aprendemos na faculdade de Medicina
											eu, pelo menos, aprendi 
— bem sei que foi no século passado —
											segundo a qual o cérebro 
não se regenera por si,
											ao contrário dos ossos ou do fígado.
											Mas a verdade é que o faz, 
só que não o faz lá muito bem.
											A segunda coisa que faz,
											é dar-nos uma direção 
muito clara para novas terapias.
											Não precisamos de ser génios
											para saber o que fazer aqui.
											Só precisamos de encontrar 
formas de promover
											a reparação endógena, espontânea 
que ocorre de qualquer modo.
									","
											Well, you know what? I think there is hope.
											And there's hope in this next section,
											of this brain section of somebody else with M.S.,
											because what it illustrates
											is, amazingly, the brain can repair itself.
											It just doesn't do it well enough.
											And so again, there are two
things I want to show you.
											First of all is the damage of this patient with M.S.
											And again, it's another one of these white masses.
											But crucially, the area that's ringed red
											highlights an area that is pale blue.
											But that area that is pale blue was once white.
											So it was damaged. It's now repaired.
											Just to be clear: It's not because of doctors.
											It's in spite of doctors, not because of doctors.
											This is spontaneous repair.
											It's amazing and it's occurred
											because there are stem cells in the brain, even,
											which can enable new myelin, new insulation,
											to be laid down over the damaged nerves.
											And this observation is important for two reasons.
											The first is it challenges one of the orthodoxies
											that we learnt at medical school,
											or at least I did, admittedly last century,
											which is that the brain doesn't repair itself,
											unlike, say, the bone or the liver.
											But actually it does, but it
just doesn't do it well enough.
											And the second thing it does,
											and it gives us a very clear direction 
of travel for new therapies —
											I mean, you don't need to be a rocket scientist
											to know what to do here.
											You simply need to find ways of promoting
											the endogenous, spontaneous
repair that occurs anyway.
									","
											Eh bien, vous savez quoi ?
Je crois qu'il y a de l'espoir.
											Il y a de l'espoir 
dans ce nouveau chapitre,
											dans cette zone de cerveau de quelqu'un 
atteint de sclérose en plaques,
											parce que ça illustre
											le fait surprenant que le cerveau 
peut se réparer lui-même.
											C'est juste qu'il ne le fait pas 
assez bien.
											Donc à nouveau, 
je veux vous montrer deux choses.
											D'abord, des lésions d'un patient
atteint de sclérose en plaques.
											A nouveau, on voit 
l'une de ces masses blanches.
											Mais ce qui est crucial,
c'est cette zone entourée de rouge
											qui souligne une zone bleue pâle.
											Cette zone bleue pâle, 
avant, était blanche.
											Elle était endommagée. 
Maintenant, elle est réparée.
											Soyons clairs : 
ce n'est pas grâce aux médecins.
											Malgré les médecins, pas grâce à eux.
											C'est une réparation spontanée.
											C'est extraordinaire et c'est arrivé
											parce qu'il y a 
des cellules souches dans le cerveau,
											qui permettent à de la nouvelle myéline, 
une nouvelle couche d'isolation
											d'être déposée 
sur les nerfs endommagés.
											Et cette observation est importante 
pour deux raisons.
											La première, c'est qu'elle va 
contre l'un des dogmes
											que nous avons appris en médecine,
											ou qu'en tout cas moi j'ai appris,
j'avoue que c'était le siècle dernier,
											et qui veut que le cerveau 
ne se répare pas lui-même,
											à la différence, par exemple, 
des os ou du foie.
											Mais en réalité, il le fait, c'est juste 
qu'il ne le fait pas assez bien.
											Et la deuxième raison,
											c'est que cela nous donne une orientation
très claire pour de nouvelles thérapies —
											pas besoin d'être un grand scientifique
											pour savoir quoi faire ici.
											Il suffit de trouver 
des moyens de promouvoir
											la réparation endogène et spontanée, 
qui a lieu de toute façon.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Entonces, la cuestión es, 
si hemos sabido eso
											desde hace algún tiempo, 
como lo hemos hecho,
											¿por qué no tenemos 
esos tratamientos?
											Y eso en parte 
refleja la complejidad
											del desarrollo de fármacos.
											Ahora, se podría asumir el desarrollo de fármacos
											como una apuesta 
bastante cara y arriesgada,
											y los pronósticos de esta apuesta 
son aproximadamente esto:
											10,000 contra uno,
											porque es necesario 
analizar 10,000 compuestos
											para encontrar el ganador potencial.
											Y entonces es 
necesario dedicar 15 años
											y gastar más de 
mil miillones de dólares,
											e incluso entonces, podríamos 
no tener un ganador.
									","
											A pergunta agora é: 
""Se sabemos isso
											""já há algum tempo, conforme sabemos,
											""porque é que não temos esse tratamento?""
											E isso, em parte, reflete a complexidade
											da investigação de drogas.
											Podem pensar que 
a investigação de drogas
											é uma aposta dispendiosa e arriscada,
											e a probabilidade dessa aposta é esta:
											é de 10 mil contra um,
											porque precisamos de fazer uma triagem 
entre 10 mil compostos
											para encontrar esse vencedor potencial.
											Depois, precisamos de gastar 15 anos
e gastar mais de mil milhões de dólares,
											e, mesmo assim, podemos 
não encontrar um vencedor.
									","
											So the question is, why, if we've known that
											for some time, as we have,
											why do we not have those treatments?
											And that in part reflects the complexity
											of drug development.
											Now, drug development you might think of
											as a rather expensive but risky bet,
											and the odds of this bet are roughly this:
											they're 10,000 to one against,
											because you need to screen
about 10,000 compounds
											to find that one potential winner.
											And then you need to spend 15 years
											and spend over a billion dollars,
											and even then, you may not have a winner.
									","
											La question est donc : 
pourquoi, si nous savons ça
											depuis quelques temps, 
comme c'est le cas,
											pourquoi n'avons-nous pas 
ces traitements ?
											Et cela reflète en partie la complexité
											du développement des médicaments.
											Vous pouvez penser que le développement 
de nouveaux médicaments
											est un pari plutôt cher mais risqué,
											et la probabilité de remporter ce pari 
est à peu près la suivante :
											il y a une chance sur 10 000,
											parce qu'il faut analyser 
environ 10 000 composants
											pour trouver le potentiel vainqueur.
											Ensuite il faut y consacrer 15 ans
											et dépenser plus d'un milliard de dollars,
											et même à ce prix, 
il se peut que cela échoue.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Así que la pregunta 
para nosotros es,
											¿se pueden cambiar 
las reglas del juego
											y aumentar las probabilidades?
											Para lograrlo, 
tenemos que pensar,
											¿dónde está el cuello de botella 
en el descubrimiento de fármacos?
											Y uno de los cuellos de botella está en 
los inicios del descubrimiento de fármacos.
											Todas las proyecciones 
suceden en modelos animales.
											Sin embargo, se sabe que el estudio 
adecuado para la humanidad es el hombre,
											citando a Alexander Pope.
											Entonces el problema es, 
¿podemos estudiar estas enfermedades
											usando material humano?
											Y por supuesto, 
podemos absolutamente.
											Podemos usar células madre,
											y específicamente, podemos 
usar células madre humanas.
											Las células madre humanas 
son esas extraordinarias
											pero sencillas células que 
pueden hacer dos cosas:
											pueden autorrenovarse 
o desarrollarse,
											pero pueden 
también especializarse
											para crear hueso, hígado o, 
muy importante, células nerviosas,
											tal vez incluso 
células nerviosas motoras
											o células de la mielina.
											El reto ha estado 
durante mucho tiempo,
											¿podemos aprovechar el poder,
											el poder indudable 
de esas células madre,
											con el objetivo de hacer 
realidad su promesa
											para la neurología regenerativa?
									","
											Portanto, a questão para nós é:
											Podemos mudar as regras do jogo
											e reduzir as probabilidades?
											Para isso, temos que pensar:
											Onde está o obstáculo 
na descoberta desta droga?
											Um dos obstáculos é logo 
na descoberta da droga.
											Todo aquele rastreio 
ocorre em modelos animais.
											Mas sabemos que o estudo adequado 
da humanidade é o homem,
											para citar Alexander Pope.
											A questão é: 
Podemos estudar estas doenças
											utilizando material humano?
											Claro, claro que podemos.
											Podemos usar células estaminais.
											e, especificamente, podemos 
usar células estaminais humanas.
											As células estaminais humanas 
são umas células
											extraordinárias mas simples 
que fazem duas coisas:
											podem autorrenovar-se ou dividir-se,
											mas também podem especializar-se
											para fazer osso, fígado 
ou células nervosas,
											talvez mesmo a célula do nervo motor
											ou a célula mielina.
											E há muito que o desafio é:
											Poderemos dominar o poder,
											o indubitável poder 
destas células seminais
											a fim de concretizar a sua promessa
											para a neurologia regenerativa?
									","
											So the question for us is,
											can you change the rules of the game
											and can you shorten the odds?
											And in order to do that, you have to think,
											where is the bottleneck in this drug discovery?
											And one of the bottlenecks is 
early in drug discovery.
											All that screening occurs in animal models.
											But we know that the proper 
study of mankind is man,
											to borrow from Alexander Pope.
											So the question is, can we study these diseases
											using human material?
											And of course, absolutely we can.
											We can use stem cells,
											and specifically we can use human stem cells.
											And human stem cells are these extraordinary
											but simple cells that can do two things:
											they can self-renew or make more of themselves,
											but they can also become specialized
											to make bone, liver or, crucially, nerve cells,
											maybe even the motor nerve cell
											or the myelin cell.
											And the challenge has long been,
											can we harness the power,
											the undoubted power of these stem cells
											in order to realize their promise
											for regenerative neurology?
									","
											La question pour nous est donc :
											peut-on changer les règles du jeu
											et augmenter les chances de succès ?
											Pour faire cela, il faut se demander
											où est le blocage dans la découverte 
d'un médicament.
											L'un d'eux arrive tôt dans le 
processus de découverte d'un médicament.
											Toutes ces analyses ont lieu 
sur des modèles animaux.
											Mais nous savons que l'étude exacte 
de l'homme doit se faire sur l'homme,
											pour citer Alexander Pope,
											La question est donc de savoir
si nous pouvons étudier ces maladies
											en utilisant un matériau
d'origine humaine.
											Et bien sûr que nous le pouvons.
											Nous pouvons utiliser 
des cellules souches,
											et plus précisément 
des cellules souches humaines.
											Les cellules souches humaines
sont des cellules extraordinaires
											mais très simples, 
qui peuvent faire deux choses :
											elles peuvent se renouveler, 
ou se multiplier,
											mais elles peuvent aussi 
devenir spécialisées
											pour faire de l'os, du foie ou, ce qui 
est crucial, des cellules nerveuses,
											peut-être même une cellule motoneurone
											ou une cellule productrice de myéline.
											Et le défi, depuis longtemps,
											est de savoir si l'on peut 
exploiter ce pouvoir,
											cet indéniable pouvoir 
des cellules souches,
											pour réaliser leur potentiel
											au service de la neurologie régénérative.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Pienso que ahora podemos 
y la razón de poder
											es porque ha habido varios 
descubrimientos importantes
											en los últimos 10, 20 años.
											Unos de ellos fue 
aquí en Edimburgo,
											y debe ser la única 
oveja famosa, Dolly.
											Dolly fue creada 
en Edimburgo,
											y fue un ejemplo
											de la primera clonación 
de un mamífero
											a partir de 
una célula adulta.
											Sin embargo, pienso que 
el avance más importante
											para los própositos 
de nuestro debate hoy
											lo hizo un científico japonés 
llamado Yamanaka
											en 2006.
											Y lo que hizo Yamanaka,
											en una forma fantástica 
de cocina científica,
											fue que mostró 
que cuatro ingredientes,
											solo cuatro ingredientes,
											podían transformar efectivamente 
cualquier célula adulta
											en una célula madre maestra.
											Y la significación de esto 
es difícil de exagerar,
											porque quiere decir que 
cualquiera en esta sala,
											particularmente los pacientes,
											podrían generar ahora
											un kit de reparación de tejido 
personalizado y hecho a medida
											Se toma una célula de la piel y se convierte 
en una célula maestra pluripotente,
											de ese modo se podrían 
crear aquellas células
											que son relevantes para 
nuestras enfermedades,
											tanto para realizar estudios 
como potencialmente para curar.
											Ahora, esa idea en 
la escuela de medicina
											—es un tema recurrente, ¿no?, 
la facultad de medicina y yo—
											habría sido ridícula.
											Sin embargo, hoy es 
una realidad absoluta.
											La veo como la piedra angular
											de la regeneración, 
la recuperación y la esperanza.
									","
											Penso que já podemos,
											e podemos porque tem havido 
várias descobertas importantes
											nos últimos 10, 20 anos.
											Uma delas foi aqui em Edimburgo,
											e claro que é a única 
ovelha célebre, a Dolly.
											A Dolly foi feita em Edimburgo.
											Dolly foi um exemplo
											da primeira clonagem dum mamífero
											a partir duma célula adulta.
											Mas penso que o avanço 
ainda mais significativo
											para o objetivo da nossa conversa de hoje
											foi feito em 2006 por um cientista japonês
											chamado Yamanaka.
											O que Yamanaka fez,
											numa forma fantástica 
de culinária científica,
											foi mostrar que quatro ingredientes,
											quatro ingredientes apenas,
											podiam realmente transformar 
qualquer célula adulta
											numa célula estaminal mestre.
											É difícil exagerar o significado disto,
											porque significa que, 
a partir de qualquer pessoa,
											mas, em especial, dos pacientes,
											podemos gerar
											um tecido por medida, personalizado.
											Agarra-se numa célula da pele, 
transforma-se numa célula pluripotente,
											depois podemos criar as células
											que são relevantes para a doença,
											para a estudar e, 
possivelmente, para a tratar.
											Na faculdade de Medicina,
											— este é um tema recorrente, 
eu e a faculdade de Medicina —
											esta ideia teria sido ridícula,
											mas é hoje uma realidade absoluta.
											Considero isto como a pedra angular
											da regeneração, reparação e esperança.
									","
											And I think we can now, and the reason we can
											is because there have been
several major discoveries
											in the last 10, 20 years.
											One of them was here in Edinburgh,
											and it must be the only celebrity sheep, Dolly.
											So Dolly was made in Edinburgh,
											and Dolly was an example
											of the first cloning of a mammal
											from an adult cell.
											But I think the even more significant breakthrough
											for the purposes of our discussion today
											was made in 2006 by a Japanese scientist
											called Yamanaka.
											And what Yamaka did,
											in a fantastic form of scientific cookery,
											was he showed that four ingredients,
											just four ingredients,
											could effectively convert any cell, adult cell,
											into a master stem cell.
											And the significance of this is difficult to exaggerate,
											because what it means that
from anybody in this room,
											but particularly patients,
											you could now generate
											a bespoke, personalized tissue repair kit.
											Take a skin cell, make it a master pluripotent cell,
											so you could then make those cells
											that are relevant to their disease,
											both to study but potentially to treat.
											Now, the idea of that at medical school —
											this is a recurring theme, isn't 
it, me and medical school? —
											would have been ridiculous,
											but it's an absolute reality today.
											And I see this as the cornerstone
											of regeneration, repair and hope.
									","
											Et je crois qu'aujourd'hui 
nous le pouvons, et la raison,
											c'est qu'il y a eu plusieurs 
découvertes majeures
											ces 10 ou 20 dernières années.
											L'une d'entre elles a été faite ici, 
à Édimbourg,
											et il s'agit sans doute 
du seul mouton célèbre, Dolly.
											Dolly a été créée à Édimbourg,
											et Dolly était un exemple
											du premier clonage d'un mammifère
											à partir d'une cellule adulte.
											Mais je crois qu'une avancée 
encore plus significative
											pour le sujet dont 
nous discutons aujourd'hui,
											a été faite en 2006 
par un scientifique japonais
											appelé Yamanaka.
											Ce qu'a fait Yamanaka,
											dans une sorte de fantastique 
cuisine scientifique,
											c'est de montrer que quatre ingrédients,
											quatre ingrédients seulement,
											pouvaient effectivement faire de 
n'importe quelle cellule,
											n'importe quelle cellule adulte, 
une cellule souche.
											Il est difficile d'exagérer 
ce que cela signifie,
											parce que cela signifie que 
de chacun d'entre nous ici,
											en particulier des patients,
											on pourrait aujourd'hui générer
											un kit de réparation 
des tissus personnalisé et dédié.
											Prenez une cellule de la peau,
faites-en une cellule souche multipotente,
											et vous pourriez ensuite 
créer les cellules
											pertinentes pour les maladies 
des patients,
											à la fois pour étudier et potentiellement 
pour guérir.
											Cette idée, pendant 
mes études de médecine —
											c'est un thème récurrent, n'est-ce pas, 
moi et mes études de médecine ? —
											aurait été ridicule,
											mais c'est une réalité 
absolue aujourd'hui.
											Je vois ça comme la pierre d'angle
											de la régénération, 
de la réparation et de l'espoir.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Y ahora que estamos 
en el tema de la esperanza,
											para aquellos de ustedes que 
podrían haber reprobado en la escuela,
											hay también una esperanza,
											porque este es el reporte 
escolar de John Gerdon.
											[""Creo que él tiene ideas de ser un científico; pero 
en su proyección actual esto es bastante ridículo"".]
											No creían mucho en 
él en ese momento.
											Pero lo que no era posible saber es 
que él obtuvo el Premio Nobel de Medicina
											hace apenas tres meses.
									","
											E já que estamos no tema da esperança,
											para os que chumbaram na escola,
											também há esperança,
											Este é o relatório escolar de John Gerdon.
											[Ele quer ser cientista: isso é ridículo]
											Não era tido em grande conta.
											Mas recebeu o Prémio Nobel da Medicina
											apenas há três meses.
									","
											And whilst we're on the theme of hope,
											for those of you who might have failed at school,
											there's hope for you as well,
											because this is the school report of John Gerdon.
											[""I believe he has ideas about becoming a scientist;
on his present showing this is quite ridiculous.""]
											So they didn't think much of him then.
											But what you may not know is that he 
got the Nobel Prize for medicine
											just three months ago.
									","
											Et pendant que nous sommes 
sur le sujet de l'espoir,
											pour ceux d'entre vous 
qui étaient mauvais à l'école,
											il y a encore de l'espoir pour vous,
											parce que voici 
le bulletin scolaire de John Gerdon.
											[« Je crois qu'il a dans la tête de devenir chercheur ;
vu ses résultats actuels, c'est franchement ridicule. »]
											Ils n'avaient pas une très bonne 
opinion de lui à l'époque.
											Mais ce que vous ne savez peut-être pas,
											c'est qu'il a obtenu 
le Prix Nobel de la médecine
											il y a tout juste trois mois.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Entonces, para volver 
al asunto inicial,
											¿cuál es la posibilidad 
de estas células madre,
											o esta tecnología de punta,
											para reparar el daño cerebral,
											que llamamos 
neurología regenerativa?
											Pienso que hay dos vías 
para estudiar esto:
											como una fantástica herramienta del sglo XXI 
para el descubrimiento de fármacos,
											y/o como una forma de terapia.
											Quiero contarles un poco 
sobre ambas cosas
											en los próximos momentos.
									","
											Portanto, voltemos ao problema inicial.
											Qual é a hipótese de
as células estaminais,
											ou de esta tecnologia revolucionária,
											repararem o cérebro danificado,
											a que chamamos neurologia regenerativa?
											Penso que há duas formas de pensar nisso:
											Como uma ferramenta fantástica 
para descoberta de drogas do século XXI,
											e/ou como uma forma de terapia.
											Queria falar-vos um pouco sobre as duas
											nos próximos momentos.
									","
											So to return to the original problem,
											what is the opportunity of these stem cells,
											or this disruptive technology,
											for repairing the damaged brain,
											which we call regenerative neurology?
											I think there are two ways you can think about this:
											as a fantastic 21st-century drug discovery tool,
											and/or as a form of therapy.
											So I want to tell you a little bit about both of those
											in the next few moments.
									","
											Donc pour en revenir 
au problème de départ,
											quelle est l'opportunité 
de ces cellules souches,
											ou quelle est 
cette technologie disruptive,
											pour réparer les lésions du cerveau,
											que nous appelons 
la neurologie régénérative ?
											Je pense qu'il y a deux manières 
de l'envisager :
											comme fantastique outil du XXIe siècle
											pour la découverte 
de nouveaux médicaments,
											et/ou comme une forme de thérapie.
											Je veux vous en dire un peu plus 
sur ces deux aspects
											dans le temps qu'il nous reste.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											El descubrimiento de fármacos en el laboratorio 
muestra la frecuencia con que la gente
											habla de esto.
											Es muy simple: se toma a 
un paciente con una enfermedad,
											digamos con enfermedad 
de la neurona motora,
											se toma una muestra de piel,
											se hace la reprogramación pluripotente,
											como ya les he dicho,
											y se generan células 
nerviosas motoras vivas.
											Es sencillo porque 
eso es lo que
											las células pluripotentes 
pueden hacer.
											Pero lo más importante, después 
es posible comparar su comportamiento
											con sus equivalentes saludables,
											idealmente a partir de 
un familiar no afectado.
											De esa manera, se está coincidiendo 
con la variación genética.
									","
											A descoberta de drogas ""num prato""
											é o que, geralmente, as pessoas dizem.
											É muito simples. Temos um paciente 
com uma doença,
											digamos doença do neurónio motor,
											tiramos uma amostra de pele,
											fazemos a reprogramação pluripotente,
											conforme já vos disse,
											e geramos células vivas do nervo motor.
											É simples, porque é o que
											as células pluripotentes fazem.
											Mas depois podemos comparar 
o seu comportamento
											com as suas contrapartes 
equivalentes mas saudáveis,
											idealmente de um parente não afetado.
											Assim, estamos a comparar 
para encontrar uma variação genética.
									","
											Drug discovery in a dish is how people often
											talk about this.
											It's very simple: You take a patient with a disease,
											let's say motor neuron disease,
											you take a skin sample,
											you do the pluripotent reprogramming,
											as I've already told you,
											and you generate live motor nerve cells.
											That's straightforward, because that's what
											pluripotent cells can do.
											But crucially, you can then compare their behavior
											to their equivalent but healthy counterparts,
											ideally from an unaffected relative.
											That way, you're matching for genetic variation.
									","
											La découverte d'un médicament 
est souvent la manière
											dont les gens parlent de cela.
											C'est très simple : vous prenez 
un patient atteint d'une maladie,
											disons une maladie motoneurone,
											vous prenez un échantillon de peau,
											vous faites 
votre reprogrammation multipotente,
											comme je vous l'ai déjà dit,
											et vous générez 
des cellules de nerf moteur.
											C'est direct, parce que c'est
											ce que peuvent faire 
les cellules multipotentes.
											Mais ce qui est crucial, c'est qu'ensuite 
on peut comparer leur comportement
											à celui de cellules équivalentes 
mais en bonne santé,
											provenant idéalement 
d'un parent non atteint.
											De cette manière, on recherche 
une variation génétique.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
