en,es,tr,de,title,speaker,duration,tags
"
											Lessons of defiance
have always been taught
											by fashion's great revolutionaries:
											its designers.
											Jean Paul Gaultier taught us
that women can be kings.
											Thom Browne —
											he taught us that men can wear heels.
											And Alexander McQueen,
in his spring 1999 show,
											had two giant robotic arms
in the middle of his runway.
											And as the model, Shalom Harlow
began to spin in between them,
											these two giant arms —
											furtively at first and then furiously,
											began to spray color onto her.
											McQueen, thus,
											before he took his own life,
											taught us that this body
of ours is a canvas,
											a canvas we get to paint however we want.
									","
											Los grandes revolucionarios de la moda
son los diseñadores
											que siempre han hecho demostraciones
de verdadera rebeldía:
											Jean Paul Gaultier nos enseñó
que las mujeres pueden ser reyes.
											Thom Browne nos enseñó
que los hombres pueden usar tacones.
											Y Alexander McQueen, en la presentación
de su colección de primavera en 1999,
											instaló dos enormes brazos robotizados
en medio de la pasarela,
											y mientras la modelo Shalom Harlow
giraba entre ellos,
											estos dos robots, tímidamente
al principio y luego con furia
											empezaron a rociarla con pintura de color.
											De este modo, McQueen nos enseñó
											-—antes de quitarse la vida—
											que nuestro cuerpo es un lienzo
											que podemos pintar
del modo que nos plazca.
									","
											Meydan okuma dersleri her zaman
											modanın büyük devrimcileri,
											tasarımcıları tarafından öğretildi.
											Jean Paul Gaultier bize
kadınların kral olabileceğini öğretti.
											Thom Browne
											erkeklerin topuklu giyebileceğini öğretti.

											1999 baharında Alexander McQueen'in 

											podyum ortasında iki dev robot kolu vardı.
											Shalom Harlow model olarak

											iki dev kolun arasında dönmeye başladı,
											kollar sinsice,
kızgın bir şekilde rengini
											Harlow'un üzerine
püskürtmeye başladı.
											Böylece McQueen,
canına kıymadan önce
											bedenimizin bir tuval olduğunu,
											bu tuvali istediğimiz gibi
											boyayabileceğimizi öğretti.
									","
											Gelehrt wurde uns Trotz
											von den größten Mode-Revolutionären:

											den Designern.
											Jean Paul Gaultier zeigte uns,
dass Frauen Könige sein können.
											Thom Browne lehrte uns,
											dass Männer hohe Schuhe tragen können.
											Und in Alexander McQueens
Frühjahrs-Show im Jahr 1999
											gab es zwei riesige Roboterarme
in der Mitte des Laufstegs.
											Als sich das Model Shalom Harlow
zwischen ihnen drehte,
											da begannen diese zwei riesigen Arme
											— erst sanft und dann immer heftiger —
											sie mit Farbe zu besprühen.
											Bevor sich McQueen das Leben nahm,
											hat er uns gelehrt,
dass unser Körper eine Leinwand ist.
											Eine Leinwand,
											die wir allein bemalen, wie wir es wollen.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Somebody who loved this world of fashion
											was Karar Nushi.
											He was a student and actor from Iraq.
											He loved his vibrant, eclectic clothes.
											However, he soon started receiving
death threats for how he looked.
											He remained unfazed.
											He remained fabulous,
											until July 2017,
											when Karar was discovered dead
on a busy street in Baghdad.
											He'd been kidnapped.
											He'd been tortured.
											And eyewitnesses say that his body
showed multiple wounds.
											Stab wounds.
									","
											A quien le encantaba este mundo de la moda
											era a Karar Nushi.
											Era un estudiante y actor iraquí.
											Le fascinaba la ropa llamativa, ecléctica.
											Pero empezó a recibir amenazas de muerte
por la forma en que se vestía.
											No se inmutó.
											Siguió siendo fabuloso,
											hasta que en julio de 2017
											fue encontrado muerto
en una concurrida calle de Bagdad.
											Lo habían secuestrado.
											Lo habían torturado.
											Un testigo dijo que el cuerpo
presentaba múltiples heridas.
											Heridas de arma blanca.
									","
											Moda dünyasını sevenlerden biri de
											Karar Nushi'ydi.
											Iraklı bir öğrenci ve aktördü.
											Canlı ve seçmeci kıyafetlerini seviyordu.
											Ancak, görünümüyle ilgili
ölüm tehditleri almaya başlamıştı.
											İstifini bozmadı,
											efsaneviydi,
											Ta ki 2017'ye, Karar'ın cansız bedeni
											Bağdat'ın işlek caddesinde bulunana kadar.
											Kaçırıldı.
											İşkence edildi.
											Görgü tanıkları, Karar'ın vücudunda
birçok yaralanma olduğunu söylüyor.
											Bıçak izleri.
									","
											Ein anderer Modeliebhaber war
											Karar Nushi,
											ein Student und Schauspieler aus dem Irak.
											Er liebte lebendige,
bunt gemischte Kleidung.
											Allerdings bekam er dafür
bald Morddrohungen.
											Es ließ ihn kalt.
											Er blieb weiterhin fabelhaft,
bis Karar im Juli 2017
											tot auf einer belebten Straße
in Bagdad gefunden wurde.
											Man hatte ihn entführt.
											Man hatte ihn gefoltert.
											Augenzeugen berichten
von zahlreichen Wunden am Körper.
											Stichwunden.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Two thousand miles away in Peshawar,
											Pakistani transgender activist Alisha
was shot multiple times in May 2016.
											She was taken to the hospital,
											but because she dressed
in women's clothing,
											she was refused access
to either the men's or the women's wards.
											What we choose to wear can sometimes
be literally life and death.
											And even in death,
we sometimes don't get to choose.
											Alisha died that day
											and then was buried as a man.
									","
											A 3200 km de Peshawar,
											Alisha, activista transexual pakistaní,
											recibió múltiples disparos
en mayo de 2016.
											Fue trasladada al hospital
											pero como vestía ropa de mujer
											se le negó el acceso al pabellón masculino
y también al femenino.
											La ropa que decidimos usar
											puede significar, literalmente, 
la diferencia entre la vida y la muerte.
											Y a veces, ni siquiera podemos 
decidir sobre nuestra muerte.
											Alisha murió ese día
											y fue sepultada como un hombre.
									","
											Pakistan’ın Peşaver şehrinde
iki bin mil uzakta
											transseksüel activist olan Alişa,
Mayıs 2016’da birçok kez vuruldu.
											Kadın elbisesi içinde olduğu için
											hastaneye kaldırıldığında
											erkek ya da kadınların olduğu
bölgeye girişi engellendi.
											Giymek için seçtiğimiz şey
											bazen yaşam ya da ölüm olabilir.
											Ölümde bile bazen seçemiyoruz.

											Alisha o gün öldü,
									","
											Über 3000 km entfernt in Peshawar
											wurde Transgender-Aktivistin Alisha
im Mai 2016 mehrfach angeschossen.
											Sie wurde ins Krankenhaus gebracht,
											aber weil sie Frauenkleidung trug,
											wurde ihr die Aufnahme
als Mann und als Frau verwehrt.
											Manchmal kann unsere Kleiderwahl
wortwörtlich Leben oder Tod bedeuten.
											Selbst nach dem Tod
haben wir manchmal keine Wahl.
											Alisha starb an jenem Tag,
sie wurde als Mann begraben.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											What kind of world is this?
											Well, it's one in which
it's natural to be afraid,
											to be frightened of this surveillance,
											this violence against our bodies
and what we wear on them.
											However, the greater fear
is that once we surrender,
											blend in
											and begin to disappear
one after the other,
											the more normal this false
conformity will look,
											the less shocking
this oppression will feel.
									","
											¿En qué mundo vivimos?
											Pues bien, uno en el que
sentir temor es natural;
											temor a esta vigilancia,
											a esta violencia contra el cuerpo
y la manera en que nos vestimos.
											Sin embargo, el gran temor es
que si nos rendimos,
											si no nos diferenciamos
											y empezamos a desaparecer 
uno atrás de otro,
											más normal parecerá 
esta falsa aceptación,
											menos asfixiante nos resultará
esta opresión.
									","
											bir erkek olarak defnedildi.

											Bu nasıl bir dünya?

											Korkunun doğal olduğu,

											gözetimin korkuttuğu,
											bedenlerimize ve ne giydiğimize
karşı şiddetin olduğu bir dünya.
											Daha büyük korku, 
vazgeçtiğimizde ve bir araya gelip
											birbirimizi ardı ardına
											ortadan kaldırmaya başladığımızda
											bu yanlış uyumun daha normal,
											bu baskının daha az şok edici olacağıdır.
									","
											Was für eine Welt ist das?
											Eine, in der Angst zu haben normal ist,
											Angst vor dieser Überwachung,
											dieser Gewalt gegen unsere Körper
und was wir an ihnen tragen.
											Eine viel größere Angst ist aber,
dass wenn wir aufgeben, uns anpassen,
											einer nach dem anderen
langsam verschwinden,
											je normaler dieser falsche
Konformismus aussieht,
											desto weniger wird uns
die Unterdrückung schocken.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											For the children we are raising,
											the injustice of today could become
the ordinary of tomorrow.
											They'll get used to this,
											and they, too, might begin to see
anything different as dirty,
											something to be hated,
											something to be extinguished,
											like lights to be put out,
											one by one,
											until darkness becomes a way of life.
											However, if I today,
											then you tomorrow,
											maybe even more of us someday,
											if we embrace our right
to look like ourselves,
											then in the world that's been
violently whitewashed,
											we will become the pinpricks
of color pushing through,
											much like those widows of Vrindavan.
									","
											Por los niños que estamos criando,
											la injusticia de hoy 
puede ser lo común de mañana.
											Se acostumbrarán,
											y ellos también pueden llegar a creer
que lo distinto es sucio,
											digno de ser odiado,
											suprimido,
											como luces que se apagan, una a una,
											hasta que la oscuridad se transforma
en un modo de vida.
											Pero si hoy yo,
											mañana Uds.
											y quizá muchos otros algún día
											defendemos el derecho
de vestirnos como deseamos,
											en un mundo que ha sido
violentamente privado de color,
											y seremos ese rayo de color
que abre una luz en el camino,
											como las viudas de Vrindavan.
									","
											Yetiştirdiğimiz çocuklar için
											bugünün adaletsizliği
yarının sıradanı olabilir.
											Buna alışacaklar.
											Karanlık, bir yaşam tarzı olana dek
											her şeyi kirli,
											nefret edilen,


											ortadan kaldırılmış
											tıpkı birer birer sönmüş ışık gibi
											görmeye başlayabilirler.
											Bugün ben,
											yarın sen,
											hatta gelecekte birçoğumuz
											eğer kendimiz gibi görünmeyi benimsersek,
											o zaman şiddetle beyaza boyanan dünyada
											Vrindavan'ın dul kadınları gibi
											renkli iğne deliğinden geçeceğiz.
									","
											Für unsere heute aufwachsenden Kinder
											kann die Ungerechtigkeit von heute
morgen schon Alltag sein.
											Sie werden sich daran gewöhnen
											und selbst damit anfangen,
Anderssein als etwas Schlechtes zu sehen.
											Als etwas, das Hass verdient,
											das ausgelöscht werden muss,
											wie Lichter, eins nach dem anderen,
											bis wir ganz im Dunkeln leben.
											Wenn ich aber heute und Sie morgen
											und noch mehr von uns irgendwann,
											wenn wir festhalten an dem Recht,
wie wir selbst auszusehen,
											dann werden wir in einer Welt,
die gewaltsam getüncht wurde,
											zu Farbstichen,
die durch das Gewebe brechen
											wie die Witwen aus Vrindavan.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											How then, with so many of us,
											will the crosshairs of a gun
											be able to pick out Karar,
											Malala,
											Alisha?
											Can they kill us all?
									","
											¿Cómo es posible entonces
que siendo tantos nosotros
											la mira de un armapueda apuntar a Karar,
											a Malala,
											a Alisha?
											¿Pueden matarnos a todos?
									","
											O zaman silahın hedefi olacak birçoğumuzu
											Karar'dan,
											Malala'dan, 

											Alisha'dan ayırt edilebilecek miyiz?
											Hepimizi öldürebilirler mi?
									","
											Wenn wir eine so große Menge sind,
wie sollen die Fadenkreuze dann
											Karar ausmachen
											oder Malala
											oder Alisha?
											Töten sie uns dann alle?
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											The time is now to stand up,
											to stand out.
											Where sameness is safeness,
											with something as simple as what we wear,
											we can draw every eye to ourselves
											to say that there are differences
in this world, and there always will be.
											Get used to it.
											And this we can say without a single word.
											Fashion can give us
a language for dissent.
											It can give us courage.
											Fashion can let us literally wear
our courage on our sleeves.
											So wear it.
											Wear it like armor.
											Wear it because it matters.
											And wear it because you matter.
									","
											Es hora de ponerse de pie,
											de salir del montón.
											En un mundo donde la uniformidad
brinda seguridad,
											con algo tan simple como la ropa
											podemos hacer que los ojos ajenos
se posen en nosotros
											para decir que en este mundo
hay diferencias y que siempre las habrá.
											Acostumbrémonos a eso.
											Y esto se puede decir
sin pronunciar una sola palabra.
											La moda puede ser un lenguaje de disenso.
											Nos puede dar valor.
											La moda es, literalmente, la oportunidad
de ponernos el traje de la valentía.
											Usémoslo.
											Usémoslo como armadura.
											Usémoslo porque es importante.
											Y usémoslo porque Uds. son importantes.
									","
											Şimdi ayağa kalkma,
											karşı koyma vakti.
											Eşitliğin güvenli olduğu yerde,
											giyimimiz kadar basit bir şeyle
											dikkatleri üzerimize çekebiliriz.
											Bu dünyada her zaman farklılıklar oldu,
her zaman da olacak.
											Buna alış.
											Bunu bir tek kelime
olmadan söyleyebiliriz.
											Moda bize muhalefet için
bir dil verebilir,
											cesaret verebilir.
											Moda, cesaretimizi kollarımızın
üzerinde taşımamıza izin verebilir.
											Öyleyse onu giy.
											Zırh gibi giy.
											Giy, çünkü önemli.
											Giy, çünkü sen de önemlisin.
									","
											Es ist an der Zeit,
											aufzustehen und aufzufallen.
											Wo Gleichheit Sicherheit bedeutet,
											können wir mit etwas so einfachem
wie unserer Kleidung
											die Blicke auf uns ziehen und zeigen,
											dass es auf dieser Welt Unterschiede gibt
und immer geben wird.
											Gewöhnt euch dran.
											Dafür brauchen wir keine Worte.
											Mode verleiht uns eine Gegenstimme.
											Mode macht uns Mut.
											Mode lässt uns diesen Mut
buchstäblich am Ärmel tragen.
											Also tragt Mut.
											Wie eine Rüstung.
											Weil er wichtig ist.
											Und tragen Sie ihn, weil Sie wichtig sind.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Danke.
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
"
","
","
","
",How fashion helps us express who we are — and what we stand for,Kaustav Dey,12:33,"fashion,creativity,activism,communication,identity,society,social change"
