tr,en,fr,de,title,speaker,duration,tags
"
											[Gana Gazeteciler Derneği Anas'i Destekliyor]
									","
											[GJA Stands By Anas]
									","
											[Le GJA soutient Anas]
									","
											[Ghanaischer Journalisten-Verband
steht zu Anas]
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											[Başkan Mills Anas'in Videosundan Sonra Esti, Gürledi]
											John Evans AttaGana'nın önceki başkanı
									","
											[Prez. Mills Storms Tema Harbour Over Anas Video]
											[""Late Prof. John Evans Atta Mills: Former president of Ghana""]
									","
											[Le président Mills tempête après la video d'Anas]
											[Feu le professeur John Evans Attta Mills : ancien président du Ghana]
									","
											[Präsident Mills attackiert
den Hafen von Tema nach Anas' Video]
											[»Professeor John Evans Atta Mills tot –
ehemaliger Präsident von Ghana«]
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											John Evans Atta Mills: Anas'in dedikleri
											çoğumuz için yeni değil,
											fakat lütfen, aracı olanlar,
											ve gümrük memurlarını ayartanlar,
											size söylüyorum, Gana bunun için
											hakkınızda iyi şeyler söylemeyecek.
									","
											John Evans Atta Mills: What Anas says
											is not something which is unknown to many of us,
											but please, those of you who are agents,
											and who are leading the customs officers into temptation,
											I'm telling you, Ghana is not going to say
											any good things to you about this.
									","
											John Evans Atta Mills : ""Ce qu'Anas dit
											n'est pas quelque chose que nous sommes nombreux à ignorer,
											mais je vous en prie, vous qui êtes agents,
											et qui soumettez les officiers des douanes à la tentation,
											Je vous l'assure, le Ghana ne va rien vous dire
											de bon à propos de cela.""
									","
											John Evans Atta Mills: Anas sagt,
											was vielen von uns nicht unbekannt ist,
											aber bitte: denjenigen unter Ihnen,
die Agenten sind,
											und die Zollbeamte in Versuchung führen,
											sage ich eindrücklich:
Ghana wird Ihnen etwas dazu sagen,
											und das wird nichts Gutes sein.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											AAA: Konuşan başkanımızdı.
									","
											AAA: That was my president.
									","
											AAA : C'était mon président.
									","
											AAA: Das war mein Präsident.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Sizlere özel bir şey vermeden
											buraya gelmemem gerektiğini düşündüm.
											Bir çalışmam var, heyecanlıyım
											çünkü ilk kez burada sizlerle paylaşıyorum.
											Kılık değiştirdim ve
											bir süredir hapishanelerdeyim.
											Diyebilirim ki, gördüklerim hoş değil.
											Fakat yine söylüyorum, sadece açık delilim olduğunda
											toplumu ve hükümeti etkileyebilirim.
											Çoğu kez, hapishane yetkilileri
											madde bağımlılığı,
											oğlancılık gibi sorunlar olduğunu inkar ettiler.
											bir çok sorunu inkar ettiler.
											Nasıl açık delil bulabilirsiniz?
									","
											I thought that I couldn't come here
											without giving you something special.
											I have a piece, and I'm excited that
											I'm sharing it for the first time with you here.
											I have been undercover in the prisons.
											I have been there for a long time.
											And I can tell you, what I saw is not nice.
											But again, I can only affect society
											and affect government if I bring out the hard core evidence.
											Many times, the prison authorities have denied
											ever having issues of drug abuse,
											issues of sodomy, so many issues they would deny
											that it ever happens.
											How can you obtain the hard core evidence?
									","
											Je croyais que je ne pouvais pas venir ici
											sans vous donner quelque chose de spécial.
											J'ai un document que je suis heureux
											de pouvoir partager pour la première fois ici avec vous.
											Je me suis infiltré dans les prisons.
											J'y ai passé beaucoup de temps.
											Et je peux vous assurer que ce que j'ai vu n'est pas beau.
											Mais encore une fois, je ne peux que changer les choses
											et faire réagir le gouvernement, que si j'obtiens ce genre de preuve tangible.
											A de nombreuses reprises, l'administration pénitentiaire a nié
											avoir jamais eu à connaitre d'affaires de drogues,
											de sodomie, ou de tant d'autres problèmes dont ils niaient
											qu'ils aient jamais pu exister.
											Comment faire pour obtenir les preuves en question ?
									","
											Ich wollte nicht hierher kommen,
											ohne Ihnen etwas Besonderes mitzubringen.
											Ich hab hier etwas, und
ich freue mich sehr darüber,
											es mit Ihnen hier zum ersten Mal zu teilen.
											Ich war undercover im Gefängnis.
											Ich war lange Zeit da.
											Ich sage Ihnen: Was ich da sah,
ist gar nicht schön.
											Wie gesagt: ich kann
Gesellschaft und Regierung
											nur bewegen, wenn ich
schlagende Beweise beibringe.
											Die Gefängnisverwaltungen
hatten wiederholt abgestritten,
											dass es Probleme mit Drogen gäbe,
											Probleme mit Sodomie,
so viele Probleme, deren Existenz
											sie immer wieder abstritten.
											Wie kommt man
an die schlagkräftigen Beweise?
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Bu nedenle hapishanedeydim. [""Nsawan Hapishanesi""]
											Şimdi, gördükleriniz bir yığın cansız beden,
											Mahkumlardan birini,
											arkadaşlarımdan birini, hasta yatağından ölümüne kadar izledim.
											Diyebilirim ki, hiç de hoş bir şey değildi.
											Servis edilen kötü yemek sorunu vardı.
											Yediğim yemeklerden bazılarının
											insanlar için olmadığını hatırlıyorum.
											Umumi tuvaletler: çok kötü
											Yani, düzgün bir tuvalete girmek için sıra beklemeniz gerek,
											ve düzgün dediğim de
											bir deliğe dört kişi..
											Öyle bir şey ki, gidip anlatsanız,
											kimse size inanmaz.
											İnsanları inandırmanın tek yolu
											onlara açık deliller göstermektir.
											Haplar, elbette ki, oldukça boldu.
											Esrar, eroin ve kokain bulmak işten bile değildi.
											Hatta içerde dışarıdan daha çabuk bulursunuz.
									","
											So I was in the prison. [""Nsawan Prison""]
											Now, what you are seeing is a pile of dead bodies.
											Now, I happen to have followed one of my inmates,
											one of my friends, from his sick bed till death,
											and I can tell you it was not a nice thing at all.
											There were issues of bad food being served
											as I recall that some of the food I ate
											is just not good for a human being.
											Toilet facilities: very bad.
											I mean, you had to queue to get proper toilets to attend —
											and that's what I call proper,
											when four of us are on a manhole.
											It is something that if you narrate it to somebody,
											the person wouldn't believe it.
											The only way that you can let the person believe
											is when you show hard core evidence.
											Of course, drugs were abundant.
											It was easier to get cannabis, heroin and cocaine,
											faster even, in the prison than outside the prison.
									","
											Je me suis rendu dans une prison. [""Nsawan Prison""]
											Ce que vous voyez là est une pile de cadavres.
											J'ai pu suivre un de mes codétenus,
											un de mes amis, depuis son lit de malade jusqu'à la mort,
											et je peux vous dire que ce n'était pas une partie de plaisir.
											Il y avait des problèmes de nourriture avariée,
											je me rappelle que parmi les aliments que j'ai mangés,
											certains étaient impropres à la consommation humaine.
											Les toilettes : très mauvais état.
											Il fallait faire la queue pour accéder à des toilettes en bon état —
											et c'est ce que j'appelle en bon état,
											quand quatre d'entre nous sont devant des égouts.
											C'est quelque chose qui, raconté à quelqu'un,
											fait penser que vous racontez des bêtises.
											La seule solution pour que les gens y croient,
											c'est de leur montré les preuves tangibles.
											Bien sûr, il y avait de la drogue en abondance.
											Il était plus facile d'obtenir du cannabis, de l'héroine ou de la cocaine,
											et plus rapide même, à l'intérieur de la prison qu'à l'extérieur.
									","
											Ich war also im Gefängnis.
[»Nsawan Gefängnis«]
											Man sieht hier auf einen Haufen
geworfene Leichen.
											Ich habe einen meiner Mitinsassen,
											einen meiner Freunde, vom Krankenbett
bis zum Tod begleitet,
											und ich sage Ihnen:
Das war alles andere als schön.
											Es gab Probleme mit verdorbenem Essen –
											ich erinnere mich, dass einige
der Speisen, die ich da bekam,
											für den menschlichen Verzehr
nicht geeignet waren.
											Die Toiletten: schrecklich.
											Für richtige Toiletten musste man anstehen –
											›richtig‹ ist das hier:
											vier Männer hocken über einem Gully.
											Wenn man so etwas erzählt,
											glaubt einem kein Mensch.
											Ihnen wird erst geglaubt,
											wenn Sie harte Beweise vorzeigen.
											Natürlich gab es Drogen im Überfluss.
											Drinnen war es einfacherund sogar schneller,
											Cannabis, Heroin und Kokain
zu bekommen, als draußen.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Toplumdaki kötülük çok büyük bir illet.
											Eğer böyle büyük bir illete bulaşmışsanız,
											aynı büyüklükte çarelere ihtiyacınız olur.
											Benim gazetecilik tarzım diğer kıtalardakine
											ya da diğer ülkelerdekine benzemeyebilir,
											fakat bu kıtanın, Afrika'nın, bu taraflarında
											işe yaradığını söyleyebilirim, çünkü
											insanlar bir yolsuzluk hakkında konuşurken, ""Hani kanıt?""
											""Bana kanıt göster."" derler.
											Ben de ""Al işte kanıt"" derim.
											ve bu bir çok insanı parmaklıklar ardına yollamama yardımcı oldu.
									","
											Evil in the society is an extreme disease.
											If you have extreme diseases,
											you need to get extreme remedies.
											My kind of journalism might not fit in other continents
											or other countries,
											but I can tell you, it works in my part of the continent
											of Africa, because usually, when people talk
											about corruption, they ask, ""Where is the evidence?
											Show me the evidence.""
											I say, ""This is the evidence.""
											And that has aided in me putting a lot of people behind bars.
									","
											Le mal dans notre société est une maladie grave.
											Si vous avez une maladie grave,
											vous avez besoin de remèdes en conséquence.
											Le journalisme que je pratique pourrait ne pas convenir à d'autres continents
											ou d'autres pays,
											mais je peux vous dire que cela marche dans ma région
											d'Afrique, parce que d'habitude, quand les gens parlent
											de corruption, il vous disent : « Où sont les preuves ?
											Montrez moi les preuves. »
											Je leur réponds : «Les voici, vos preuves. »
											Et cela a permis de mettre beaucoup de monde derrière les barreaux.
									","
											Das Böse in der Gesellschaft
ist eine schwerwiegende Krankheit.
											Gegen schwerwiegende Krankheiten
											helfen nur schwerwiegende Gegenmittel.
											Mein Journalismus mag
auf anderen Kontinenten
											oder in anderen Ländern
											nicht passen, in meinem Teil von Afrika aber
											funktioniert er. Geht's um Korruption,
											fragen die Leute sofort:
»Wo sind die Beweise?
											Zeigen Sie Beweise!«
											Dann sage ich: »Hier ist Ihr Beweis.«
											Das hat mir geholfen, schon viele Leute
hinter Gitter zu bringen.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Görüyorsunuz, Bu kıtada, biz
											hikayeyi daha iyi anlatabiliyoruz, çünkü şartlarla biz yüzleşiyoruz
											ve şartları biz görüyoruz.
											Bir çok Afrika ülkesini incelediğimiz
											""Afrika Soruşturmaları""nı piyasaya sürerken
											heyecanlı olmamın sebebi buydu.
											""Afrika Soruşturmaları""nın başarısının bir sonucu olarak,
											Dünya soruşturmalarına ilerliyoruz.
											Bunun sonuda, kıtamızda daha çok kötü adam
											parmaklıklar ardına konulacak.
									","
											You see, we on the continent are able
											to tell the story better because we face the conditions
											and we see the conditions.
											That is why I was particularly excited
											when we launched our ""Africa Investigates"" series
											where we investigated a lot of African countries.
											As a result of the success of the ""Africa Investigates"" series,
											we are moving on to World Investigates.
											By the end of it, a lot more bad guys
											on our continent will be put behind bars.
									","
											Vous voyez, nous, sur le continent, nous sommes capables
											de raconter de meilleures histoires parce que nous affrontons les problèmes
											et que nous les voyons.
											C'est pourquoi j'étais particulièrement content
											lorsqu'on a lancé notre série ""L'Afrique mène l'enquête""
											où nous enquêtions sur beaucoup de pays africains.
											Face au succès de la série ""L'Afrique mène l'enquête"",
											on est sur le point de monter la série ""Le monde mène l'enquête"".
											A la fin de tout ça, un nombre bien plus important d'hommes malintentionnés
											vont être derrière les barreaux chez nous.
									","
											Wir können das auf unserem Kontinent
besser erzählen,
											weil wir unter diesen Bedingungen
											leben müssen und sie daher kennen.
											Deshalb freute mich unsere Serie
											»Afrika deckt auf« besonders,
											in der wir in vielen
afrikanischen Ländern ermittelten.
											Wegen des Erfolges
dieser »Afrika deckt auf«-Serie
											legen wir jetzt »Die Welt deckt auf« nach.
											Am Ende werden noch viel mehr Böse
											auf unserem Kontinent hinter Gittern sein.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Bu bitmeyecek.
											Bu tarz gazeteciliğe devam edeceğim,
											çünkü biliyorum ki, kötü insanların yıkıp döktüğünü
											iyi insanlar düzeltip, yerine koymalı.
									","
											This will not stop.
											I'm going to carry on with this kind of journalism,
											because I know that when evil men destroy,
											good men must build and bind.
									","
											Cela ne s'arrêtera pas.
											Je vais continuer à faire ce type de journalisme,
											car je sais que quand ce genre d'homme détruit,
											les hommes de bien doivent construire et réunir.
									","
											Das nimmt gar kein Ende.
											Ich werde mit dieser Art Journalismus
weiter machen,
											weil ich weiß:
Wenn die Bösen zerstören, müssen
											die Guten aufbauen und zusammenhalten.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Çok teşekkürler.
									","
											Thank you very much.
									","
											Merci beaucoup.
									","
											Vielen Dank.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											(AlkIş)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Beifall)
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											Chris Anderson: Teşekkürler! Teşekkürler!
											Bir kaç sorum olacak.
											Hapishaneden nasıl çıktınız? Sanırım bir kaç hafta önceydi, değil mi?
									","
											Chris Anderson: Thank you. Thank you.
											I have some questions for you.
											How did you end up in jail? This was just a few weeks ago, I believe, yeah?
									","
											Chris Anderson : Merci, Merci.
											J'ai quelques questions pour vous.
											Comment avez vous atterri en prison ? Ça ne fait que quelques semaines non ?
									","
											Chris Anderson: Danke. Danke.
											Ich hab ein paar Fragen an Sie.
											Wie kamen Sie ins Gefängnis – 
das war doch erst vor ein paar Wochen, oder?
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											AAA: Evet, Bilirsiniz, kılık değiştirmek
											öncelikleri doğru ayarlamakla ilgili, bu yüzden
											beni mahkemeye çıkartacak kişiler vardı.
											Yani, oldukça kanuni bir yol izledim,
											çünkü eninde sonunda, hapishane yetkilileri
											sizin gerçekten orada olup olmadığınızı kontrol etmek isteyecektir.
											İşte böyle girdim.
									","
											AAA: Sure. You know, undercover is all about
											setting the priorities right, so we got people
											to take me to court.
											So I went through the very legal process,
											because at the end of the day, the prison authorities
											want to check whether indeed you have been there or not,
											and that's how I got in there.
									","
											AAA : Bien sûr. Vous savez, l'infiltration repose entièrement
											sur l'établissement de priorités, donc on a trouvé des gens
											pour me conduire devant les tribunaux.
											Je suis donc passé par la procédure légale,
											car il y a toujours un moment où l'administration pénitentiaire
											veut vérifier si vous êtes bel et bien passé par là ou non,
											et c'est comme ça que j'ai atterri là.
									","
											AAA: Genau. Bei undercover geht es darum,
											die Prioritäten richtig zu setzen,
also ließ ich mich
											vor Gericht bringen.
											Wir durchliefen den ganzen Rechtsprozess,
											weil die Gefängnisverwaltung prüft,
											ob alles mit rechten Dingen zugegangen ist,
											und so bin ich da rein gekommen.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											CA: Yani, biri sizi dava etti,
											seni oraya koydular, nezarete konuldun bunun için,
											ve bunu kasıtlı olarak yaptın.
									","
											CA: So someone sued you in court,
											and they took you there, and you were in remand custody
											for part of it, and you did that deliberately.
									","
											CA : Donc quelqu'un vous a trainé devant les tribunaux
											et ils vous ont conduit ici, vous étiez en détention préventive
											pour une partie du temps, et vous avez fait ça de manière délibérée.
									","
											CA: Also hat jemand Sie verklagt
											und in Untersuchungshaft bringen lassen,
											und Sie haben das ganz bewusst gemacht.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											AAA: Evet, evet.
									","
											AAA: Yes, yes.
									","
											AAA : Oui, Oui.
									","
											AAA: Ja, genau.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											CA: Bana korkudan bahset,
											ve bunu nasıl başardığından.
											çünkü sürekli hayatını riske ediyorsun.
											Bunu nasıl yapıyorsun?
									","
											CA: Talk to me just about fear
											and how you manage that,
											because you're regularly putting your life at risk.
											How do you do that?
									","
											CA : Parlez-moi simplement de vos peurs
											et de la manière dont vous les gérez,
											parce que vous mettez régulièrement votre vie en jeu.
											Comment faites-vous ?
									","
											CA: Erzählen Sie mir etwas über die Angst
											und wie man damit umgeht,
											sein Leben regelmäßig aufs Spiel zu setzen.
											Wie wird man damit fertig?
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											AAA: Gördüğünüz gibi, kılık değiştirmek her zaman için son çare
											Kılık değiştirmeden, kuralların gereğini yapıyoruz
											Her adımı düzgün attığımıza emin olduğumda
											rahat ediyorum ve korku kalmıyor.
											Bunu yalnız yapmıyorum, güvenliğin ve
											diğer bütün sistemlerin çalıştığına emin olmamı sağlayan
											bir destek ekibim var, fakat bunlar olurken
											çok akıllı kararlar vermeniz gerekir.
											Yapmazsanız, hayatınıza mal olacaktır.
											Evet, destek sistemleri yerine oturduğunda
											Rahatım, içeri girerim. Risk li mi? Evet,
											fakat bu da bu işin tehlikesi.
											Yani, herkes için risk vardır,
											ve sizin de sıranız geldiğinde
											risk almak zorundasınız.
									","
											AAA: You see, undercover is always a last resort.
											Before we go undercover, we follow the rules.
											And I'm only comfortable and I'm purged of fear
											whenever I am sure that all the steps
											have been taken. I don't do it alone. I have a backup team
											who help ensure that the safety and all the systems
											are put in place, but you've got to take
											very intelligent decisions whenever they are happening.
											If you don't, you will end up losing your life.
											So yes, when the backup systems are put in place,
											I'm okay, I go in. Risky, yes,
											but it's a hazard of a profession.
											I mean, everybody has their hazard.
											And once you say that is yours,
											you've got to take it, as and when it comes.
									","
											AAA : Vous savez, l'infiltration est toujours une solution de la dernière chance.
											Avant de nous infiltrer, on suit les règles.
											Et je suis bien et sans peur
											seulement lorsque je suis certain que toutes les étapes
											ont été respectées. Je ne fais pas ça seul. 
J'ai une équipe de soutien
											qui s'assure que toute la sécurité et l'ensemble des systèmes
											sont mis en place, mais vous devez
											prendre des décisions très avisées dès lors qu'elles doivent être prises.
											Sinon, vous perdrez la vie.
											Donc oui, lorsque les systèmes de soutien sont mis en place,
											Je suis bien, j'y vais. Risqué, oui.
											mais ce sont les risques du métier.
											Tout le monde en a à son niveau.
											Et une fois que vous reconnaissez que ce sont les vôtres,
											vous devez faire avec, dès qu'ils se manifestent.
									","
											AAA: Undercover ist immer nur
der letzte Ausweg.
											Vorher halten wir uns erstmal an die Regeln.
											Ich fühle mich erst wohl und ohne Angst
											wenn ich weiß, dass alles bedacht ist.
											Ich mach das ja nicht alleine.
Mein Unterstützungsteam
											sorgt für die Absicherung und
dass das ganze System
											richtig funktioniert. Man muss
											kluge Entscheidungen treffen,
wenn was passiert.
											Ohne dem riskiert man sein Leben.
											Ist das Hilfssystem da, 
fühle ich mich gut,
											dann mach ich's. Ja, es ist gefährlich,
											aber das ist Berufsrisiko.
											Das hat ja jeder.
											Wenn man es mal akzeptiert hat,
											nimmt man es, wenn und wie es kommt.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											CA: Harika bir insansın ve mükemmel bir iş başardın
											ve daha önce duyduğumuz hikayelere benzemeyen
											bir hikaye anlattın bizlere.
											Sana minnettarız, seni selamlıyoruz, Çok teşekkürler, Anas.
									","
											CA: Well, you're an amazing human and you've done amazing work
											and you've taught us a story
											like no story I think any of us have heard before.
											And we're appreciative. We salute you. Thank you so much, Anas.
									","
											CA: Eh bien vous êtes un être exceptionnel qui a fait un travail extraordinaire
											et vous nous avez raconté une histoire
											que je pense peu d'entre nous a jamais entendu.
											Et nous vous en sommes reconnaissant. Nous vous saluons. Merci beaucoup, Anas.
									","
											CA: Sie und Ihre Arbeit sind bewundernswert.
											Sie haben uns erzählt,
											was wohl keiner von uns
bis jetzt gehört hat.
											Wir ziehen dankbar den Hut vor Ihnen.
Vielen Dank, Anas.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											AAA: Teşekkürler.
									","
											AAA: Thank you.
									","
											AAA : Merci à vous.
									","
											AAA: Danke schön.
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
											CA: Teşekkürler, Kendine dikkat et.(Alkış)
									","
											CA: Thank you. Stay safe. (Applause)
									","
											CA : Merci, prenez soin de vous. (Applaudissements)
									","
											CA: Danke Ihnen. 
Bleiben Sie unversehrt. (Beifall)
									","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
"
","
","
","
","How I named, shamed and jailed",Anas Aremeyaw Anas,12:46,"Africa,corruption,crime,global issues,journalism"
