en,pt,es,fr,tr,title,speaker,duration,tags
"
											Good science, imagination
and a leap of faith
											are the trifecta we use to raise the dead.
											In the last year,
											archaeologists have made
incredible discoveries, including:
											new human ancestors from South Africa;
											tools from 3.3 million years ago —
											these are the oldest tools
ever discovered —
											in Kenya.
											And this, from a series
of medical implements found
											from Blackbeard's ship from 1718.
											What you're looking at is a medical tool
used to treat syphilis.
											Ouch!
									","
											Boa ciência, imaginação
e um pouco de fé
											são a aposta tripla que usamos
para despertar os mortos.
											No ano passado,
											os arqueólogos fizeram
descobertas incríveis, incluindo
											novos antepassados humanos
da África do Sul,
											utensílios de há 3300 milhares de anos
											— são os utensílios mais antigos
jamais descobertos —
											no Quénia.
											E isto, entre uma série de utensílios
médicos
											encontrados no barco
do Barba Negra, em 1718.
											Estamos a ver um utensílio médico
usado para tratar a sífilis.
											Au!
									","
											Buena ciencia, imaginación
y un voto de confianza
											es la tríada empleada para
resucitar a los muertos.
											El año pasado,
											hay arqueólogos que han descubierto
cosas increíbles como:
											Nuevos antepasados ​​humanos de Sudáfrica;
											herramientas de hace 3,3 millones de años
											— las herramientas más antiguas
descubiertas —
											en Kenia.
											Y esto es de una serie de
instrumentos médicos encontrados
											en el barco de Barba Negra de 1718.
											Estamos viendo un instrumento médico
usado para tratar la sífilis.
											¡Auch!
									","
											De la science, de l'imagination
et un acte de foi
											forment le trio gagnant que nous utilisons
pour ressusciter les morts.
											L'année dernière,
											des archéologues ont fait
des découvertes incroyables dont :
											de nouveaux ancêtres humains
en Afrique du Sud ;
											des outils ayant 3,3 millions d'années —
											les outils les plus anciens
jamais découverts —
											au Kenya.
											Ceci dans une série
de matériel médical découvert
											dans un bateau de 1718
qui appartenait à Barbe-Noire.
											Ce que vous voyez est un outil médical
utilisé pour traiter la syphilis.
											Aïe !
									","
											Bilim, hayal gücü ve inanmak
											ölüyü diriltmek için 
kullandığımız süper üçlü.
											Geçtiğimiz yıl
											arkeologlar, inanılmaz keşifler
gerçekleştirdi:
											Güney Afrika'da yeni 
keşfettiğimiz atalarımız;
											Kenya'da 3,3 milyon yıl
öncesine ait araçlar,
											ki bunlar bugüne dek
											keşfedilmiş en eski aletler.
											Bu ise 1718'den,
Karasakal'ın gemisinde bulunmuş
											bir dizi tıbbi araç ve gereçten bir parça.
											Baktığınız bu şey frengi hastalığı
tedavisinde kullanılıyordu.
											Of!
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkaha)
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											For each of these,
											there are thousands of other
incredibly important discoveries
											made by my colleagues,
											that do not make headlines.
											However, I believe that the most
important thing we do as archaeologists
											is acknowledge that past people existed
											and lived lives worth learning about.
											Can you even imagine
what the world would be like today
											if we acknowledged all
human beings in this way?
									","
											Por cada uma destas coisas,
											há milhares de outras descobertas
incrivelmente importantes

											feitas pelos meus colegas,
											que nunca aparecem nas primeiras páginas.
											Mas eu creio que a coisa mais importante
que os arqueólogos fazem
											é reconhecer que existiram
pessoas no passado
											que viveram uma vida
que vale a pena conhecer.
											Já imaginaram
o que seria o mundo hoje
											se reconhecêssemos todos
os seres humanos da mesma forma?
									","
											Para cada uno de estos,
											mis colegas han descubierto
											miles de cosas muy importantes,
											que no aparecen en los titulares.
											Pero creo que lo más importante
que hacemos los arqueólogos
											es reconocer que existieron
personas en el pasado
											que vivieron vidas dignas de conocer.
											¿Imaginan cómo sería el mundo hoy
											si reconociéramos a todos
los seres humanos de esta forma?
									","
											Pour chacun d'entre eux,
											il y a des milliers d'autres découvertes
incroyablement importantes
											faites par mes collègues
											et qui ne font pas la une.
											Je crois que la chose la plus importante
que nous, archéologues, faisons
											est de reconnaître
que les gens du passé ont existé
											et ont vécu des vies
qui méritent notre intérêt.
											Pouvez-vous imaginer à quoi
le monde ressemblerait aujourd'hui
											si nous reconnaissions ainsi
tous les êtres humains ?
									","
											Bunların her birinin ardında
											meslektaşlarım tarafından
gerçekleştirilmiş daha binlerce
											inanılmaz önemli keşif var
											ama çok ses getirmemiş.
											Arkeolog olarak yaptığımız en önemli şey,
											geçmişte yaşamış insanların
											öğrenmeye değer olduğunu göstermek.
											Sizce tüm insan topluluklarını 
bu şekilde tanımış ve kabul etmiş olsaydık
											dünya bugün nasıl bir yer olurdu
hayal edebiliyor musunuz?
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											So, on a dig, we have a challenge:
											it often looks like this.
											You can't see anything.
											Where are we going to start digging?
											This is from a site south of Cairo.
											Let's have a look from space.
											Again, you can't really see much.
											What you're looking at
is a WorldView-3 satellite image,
											which has a .3 meter resolution.
											That's 10 inches.
											This means that you can zoom in
from 400 miles in space
											and see your tablets.
											How do I know about this?
											It's because I'm a space archaeologist.
											Let me repeat that.
											I am a space archaeologist.
											This means —
									","
											Numa escavação, temos um problema.
											Muitas vezes, tem este aspeto.
											Não vemos nada.
											Onde é que vamos começar a escavar?
											Isto é de um sítio a sul do Cairo.
											Vejamos uma imagem vista do espaço.
											Também não vemos grande coisa.
											Estamos a olhar
para uma imagem de satélite WorldView-3,
											que tem uma resolução de 30 cm.
											São 10 polegadas.
											Isso significa que podemos ampliá-la,
a 650 km no espaço,

											e vemos os vossos ""tablets"".
											Como é que eu sei isto?
											É porque eu sou uma arqueóloga espacial.
											Vou repetir.
											Eu sou uma arqueóloga espacial.
									","
											En una excavación tenemos un desafío:
											a menudo tiene este aspecto.
											No se ve nada.
											¿Por dónde empezar a cavar?
											Esto es de un sitio al sur de El Cairo.
											Veamos desde el espacio.
											Otra vez, no se ve mucho.
											Vemos una imagen del satélite WorldView-3
											que tiene una resolución de 30 cm.
											Son 10 pulgadas.
											O sea, podemos ampliarla
desde 650 km en el espacio
											y ver sus tablets.
											¿Cómo sé esto?
											Porque soy arqueóloga espacial.
											Lo repetiré.
											Soy arqueóloga espacial.
											Es decir...
									","
											Sur un site de fouilles,
nous avons un défi.
											Cela ressemble souvent à ça.
											Vous ne voyez rien.
											Où allons-nous commencer à creuser ?
											C'est un site au sud du Caire.
											Regardons depuis l'espace.
											A nouveau, on ne voit pas grand chose.
											Ce que vous regardez est
une image satellite de WorldView-3
											qui a une résolution de 0,3 mètre.
											Soit 30 centimètres.
											Vous pouvez zoomer
depuis l'espace, à 700km,
											et voir vos tablettes.
											Comment le sais-je ?
											Car je suis une archéologue spatiale.
											Laissez-moi répéter.
											Je suis une archéologue spatiale
											Cela signifie —
									","
											Kazıda zor bir görevimiz var:
											Saha genelde böyle görünüyor.
											Hiçbir şey göremezsiniz.
											Peki kazıya nereden başlayacağız?
											Bu, Kahire'nin güneyinden bir saha.
											Uzaydan nasıl göründüğüne bakalım.
											Yine pek bir şey göremezsiniz.
											Baktığınız şey bir
WorldView-3 uydu görüntüsü,
											0,3 metre çözünürlüğe sahip.
											Yani 24 cm.
											Bu da demektir ki uzaydan 
yaklaşık 650 km zum yapabilir
											ve tabletlerinizi görebilirsiniz.
											Bunu nereden mi biliyorum?
											Çünkü ben bir uzay arkeoloğuyum.
											Tekrar edeyim.
											Ben bir uzay arkeoloğuyum.
											Yani ben —
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Thank you.
									","
											Obrigada.
									","
											Gracias.
									","
											Merci.
									","
											Teşekkür ederim.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											This means I use satellite images
and process them using algorithms,
											and look at subtle differences
in the light spectrum
											that indicate buried things
under the ground
											that I get to go excavate and survey.
											By the way —
											NASA has a Space Archaeology program,
											so it's a real job.
									","
											Isso significa que uso imagens de satélite
e processo-as usando algoritmos.
											Observo as diferenças subtis
no espetro luminoso
											que indicam coisas enterradas
debaixo do chão
											que eu despois escavo e analiso.
											A propósito,
											a NASA tem um programa
de Arqueologia Espacial,
											portanto, é um trabalho a sério.
									","
											Uso imágenes satelitales
y las proceso con algoritmos,
											y analizo diferencias sutiles
en el espectro lumínico
											que indican cosas enterradas bajo el suelo
											que luego excavo y analizo.
											Por cierto...
											la NASA tiene un programa
de Arqueología Espacial,
											así que es un trabajo de verdad.
									","
											Cela signifie que j'utilise
des images satellites
											que je traite avec des algorithmes
											et j'observe les différences subtiles
du spectre lumineux
											qui indiquent des choses
enterrées sous le sol
											que je peux aller excaver et inspecter.
											Au passage —
											la NASA a un programme
d'archéologie spatiale,
											c'est un vrai boulot.
									","
											Yani ben uydu görüntüleri alıp
algoritma kullanarak işlemden geçiriyoum
											ve ışık spektrumunda
küçük farklılıkları inceliyorum,
											bu bana yer altında gömülü
şeyleri gösteriyor,
											ben de gidip kazıp inceleme yapıyorum.
											Bu arada,
											NASA'nın bir Uzay Arkeolojisi
programı var,
											gerçek bir iş yani.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkaha)
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											So, let's have a look again.
											We're back at the site
just south of Cairo.
											You can't see anything.
											Keep your eye on the red rectangle.
											When we process the image
using algorithms —
											think like a space-based CAT scan —
											this is what you see.
											This rectilinear form is an ancient tomb
											that is previously unknown
and unexcavated,
											and you all are the first people
to see it in thousands of years.
									","
											Vamos olhar outra vez.
											Estamos de volta ao sítio
a sul do Cairo.
											Não vemos nada.
											Fixem os olhos neste retângulo vermelho.
											Quando processamos a imagem,
usando algoritmos
											— pensem numa TAC feita no espaço —
											é isto que vemos.
											Esta forma retilínea é um túmulo antigo
											que era desconhecido
e não fora escavado.
											Vocês são as primeiras pessoas
a vê-lo em milhares de anos.
									","
											Veamos nuevamente.
											Estamos de vuelta en el sitio
al sur de El Cairo.
											No se ve nada.
											Sigan viendo el rectángulo rojo.
											Si procesamos la imagen con algoritmos
											- piénsenlo como una tomografía
en el espacio -
											vemos esto.
											Esta forma rectilínea es una tumba antigua
											previamente desconocida o sin excavar.
											Uds. son las primeras personas
que la ven en miles de años.
									","
											Jetons-y un œil à nouveau.
											On est de retour
sur le site au sud du Caire.
											Vous ne voyez rien.
											Gardez vos yeux sur le rectangle rouge.
											Quand nous traitons l'image
avec des algorithmes —
											comme une tomographie
faite depuis l'espace —
											voici ce que vous voyez.
											Cette forme rectiligne
est une tombe ancienne
											auparavant inconnue et non excavée
											et vous êtes les premiers
à la voir depuis des millénaires.
									","
											Tekrar bir bakalım.
											Kahire'nin güneyindeki sahadayız yine.
											Hiçbir şey görünmüyor.
											Kırmızı dörtgene dikkat edin.
											Algoritma kullanarak bu görüntüyü
incelediğimiz zaman
											uzay bazlı bilgisayar tomografisi
gibi varsayın,
											gördüğünüz şey bu.
											Bu çizgi daha önce keşfedilmemiş
											ve kazılmamış bir mezar taşı
											ve siz binlerce yıl boyunca 
bunu gören ilk insanlarsınız.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											I believe we have barely
scratched the surface
											in terms of what's left to discover.
											In the Egyptian Delta alone,
											we've excavated less
than one-1000th of one percent
											of the total volume of Egyptian sites.
											When you add to that
the thousands of other sites
											my team and I have discovered,
											what we thought we knew
pales in comparison
											to what we have left to discover.
											When you look at the incredible work
											that my colleagues are doing
all around the world
											and what they're finding,
											I believe that there are millions
of undiscovered archaeological sites
											left to find.
											Discovering them will do nothing less
											than unlock the full potential
of our existence.
									","
											Penso que mal arranhámos
a superfície
											em termos do que falta descobrir.
											Só no Delta egípcio,
											escavámos menos de 0,001 %
											do volume total dos sítios egípcios.
											Quando somamos a isso
os milhares de outros sítios
											que a minha equipa e eu descobrimos,
											pensamos que isso
é uma gota de água em comparação
											com o que nos falta descobrir.
											Quando olhamos para o trabalho incrível
											que os meus colegas estão a fazer
por todo o mundo,
											e em tudo o que estão a encontrar,
											penso que há milhões
de sítios arqueológicos desconhecidos
											por encontrar.
											Descobri-los
											será abrir todo o potencial
da nossa existência.
									","
											Creo que esto nos da apenas
una idea superficial
											de lo que queda por descubrir.
											Solo en el delta egipcio,
											hemos excavado menos 
de una milésima del 1 %
											del volumen total de sitios egipcios.
											Si sumamos eso a miles de otros sitios
											junto con mi equipo hemos descubierto
											lo que creemos es una minucia
											en comparación con lo que
nos queda por descubrir.
											Al ver el trabajo increíble
											que hacen mis colegas en el mundo
											y lo que están descubriendo,
											creo que hay millones de sitios
arqueológicos desconocidos
											por encontrar.
											Descubrirlos será ni más ni menos
											que desatar todo el potencial
de nuestra existencia.
									","
											Je crois que nous avons à peine
effleuré la surface
											de ce qu'il reste à découvrir.
											Dans le delta égyptien uniquement,
											nous avons excavé moins
d'un millième de pourcent
											du volume total des sites égyptiens.
											En additionnant cela
aux milliers d'autres sites
											découverts avec mon équipe,
											ce que nous pensions savoir
pâlit en comparaison
											à ce qu'il reste à découvrir.
											Regardez le travail incroyable
											que mes collègues accomplissent
à travers le monde
											et ce qu'ils trouvent.
											Je crois qu'il y a des millions
de sites archéologiques non découverts
											qui restent encore à trouver.
											Les découvrir ne fera rien de moins
											que de dévoiler le plein potentiel
de notre existence.
									","
											Keşfedilecek ne kaldığı konusunda
											yalnızca bir başlangıç 
yaptığımız kanısındayım.
											Sadece Mısır Deltası'nda
											Mısır kazı sahalarının yüzde birinin
											binde birinden daha azını kazdık.
											Buna benim ve ekibimin bulduğu
											diğer binlerce sahayı eklediğinizde
											Bildiğimizi sandığımız şeyler
keşfedilmeyi bekleyen şeylere oranla
											solda sıfır kalıyor.
											Meslektaşlarımın tüm dünyada yaptığı
											yaptıkları harika işlere
											ve keşfettiklerine baktığınızda
											milyonlarca keşfedilmemiş arkeolojik
saha olduğuna inanıyorum,
											keşfedilmeyi bekliyor.
											Bunların bulunması,
varoluşumuzun bütün gücünü
											açığa çıkaracaktır.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											But we have a challenge.
											Over the last year,
											we've seen horrible headlines
											of incredible destruction going on
to archaeological sites,
											and massive looting by people like ISIL.
											ISIL has destroyed temples at Palmyra.
											Who blows up a temple?
											They've destroyed the Tomb of Jonah.
											And we've seen looting
at sites so rampant,
											it looks like craters of the moon.
											Knowing ISIL's desire to destroy
modern human lives,
											it's a natural extension for them
to destroy cultural identity as well.
											Countless invading armies
have done the same throughout history.
									","
											Mas temos um problema.
											No ano passado,
											vimos terríveis notícias nos jornais
											de uma destruição terrível
a ocorrer em sítios arqueológicos,
											e de uma pilhagem maciça
por pessoas como o Estado Islâmico.
											O Estado Islâmico destruiu
templos em Palmira.
											Quem faz explodir um templo?
											Destruíram o Túmulo de Jonas.
											Temos visto pilhagens
maciças em sítios
											que parecem crateras da lua.
											Conhecendo o desejo do Estado Islâmico
em destruir vidas humanas,
											para eles, é uma extensão natural 
destruir também a identidade cultural.
											Inúmeros exércitos invasores
fizeram o mesmo ao longo da História.
									","
											Pero tenemos un desafío.
											El año pasado,
											vimos titulares horribles
											de una destrucción increíble en curso
en sitios arqueológicos,
											y el saqueo masivo del Daesh.
											Daesh ha destruido templos en Palmira.
											¿Quién hizo explotar un templo?
											Destruyeron la tumba de Jonás.
											Y hemos visto saqueos
rampantes en sitios
											que parecen cráteres lunares.
											El deseo de Daesh de destruir
vidas humanas modernas
											es una extensión natural para ellos
de destruir la identidad cultural también.
											Innumerables ejércitos invasores
lo hicieron a lo largo de la historia.
									","
											Mais nous avons un défi.
											L'année dernière,
											nous avons vu d'horribles unes
											sur d'effroyables destructions
sur des sites archéologiques
											et des pillages en masse,
comme l'a fait Daech.
											Daech a détruit des temples à Palmyre.
											Qui fait exploser un temple ?
											Ils ont détruit le tombeau de Jonas.
											Et le pillage des sites est si omniprésent
											que certains ressemblent
à des cratères sur la Lune.
											En connaissant le désir de Daech
de détruire des vies humaines,
											détruire l'identité culturelle
en est une extension naturelle.
											Dans l'histoire, d'innombrables
armées d'envahisseurs l'ont fait.
									","
											Fakat önümüzde bir zorluk var.
											Geçen yıl içerisinde,
											arkeolojik sahaların yok edildiğine
											ve IŞİD gibi grupların toplu 
yağmalama yaptığına dair
											korkunç haberlere tanık olduk,
											IŞİD Palmira'da tapınakları yok etti.
											Bir tapınağı kim havaya uçurur ki?
											Hz. Yunus'un türbesini yok ettiler.
											Sahalarda o kadar ciddi
yağmalamalar gördüm ki
											ayın kraterlerine benziyordu.
											IŞİD'in modern insan hayatlarını
yok etme niyetlerini düşününce
											kültürel kimliği de yok etmek
onlar için doğal bir uzantı.
											Sayısız işgalci kuvvet de
tarih boyunca aynısını yaptı.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											We know that ISIL is profiting
from the looting of sites,
											but we don't know the scale.
											This means that any object
purchased on the market today
											from the Middle East
											could potentially be funding terrorism.
											When a site is looted,
											it's as if a puzzle already missing
90 percent of it pieces
											has had the rest obscured
beyond recognition.
											This is ancient identity theft writ large.
											We know that there are two kinds
of looting going on:
											looting by criminal elements like ISIL,
											and then more local looting
by those that are desperate for money.
											We would all do the same
to feed our families;
											I don't blame the local looters.
											I blame the middlemen,
the unethical traffickers
											and an international art market
											that exploits often ambiguous
or even completely nonexistent laws.
									","
											Sabemos que o Estado Islâmico
beneficia com a pilhagem dos ""sites"",
											mas não sabemos até que ponto.
											Isso significa que qualquer objeto
transacionado hoje no Mercado,
											proveniente do Médio Oriente,
											pode estar a financiar o terrorismo.
											Quando um sítio é pilhado,
											é como se um ""puzzle"" a que já faltam
90% das peças
											ficasse com o resto obscurecido,
totalmente irreconhecível.
											É uma identidade da Antiguidade
que eles apagam.
											Sabemos que há dois tipos
de pilhagem:
											pilhagem feita por elementos
criminosos, como o Estado Islâmico,
											e a pilhagem mais local
											feita por quem está
desesperado por dinheiro.
											Nós faríamos o mesmo
para alimentar a nossa família.
											Eu não culpo os saqueadores locais.
											Culpo os intermediários,
os traficantes sem ética
											e um mercado internacional de arte
											que beneficia de leis ambíguas
ou da sua não existência.
									","
											Sabemos que Daesh se está beneficiando
del saqueo de sitios,
											pero no conocemos la escala.
											Esto significa que cualquier objeto
comprado en el mercado hoy
											en Medio Oriente
											podría estar financiando el terrorismo.
											Cuando se saquea un sitio
											es como si un rompecabezas al que
ya le falta el 90 % de las piezas
											quedase con el resto oscurecido,
totalmente irreconocible.
											Es una identidad ancestral
que se borra.
											Sabemos que hay dos tipos
de saqueos en curso:
											saqueos perpetrados por
elementos criminales como Daesh,
											y luego saqueos más locales
de gente desesperada por dinero.
											Todos haríamos lo mismo para
alimentar a nuestra familia.
											No culpo a los saqueadores locales.
											Culpo a los intermediarios,
a los traficantes poco éticos
											y a un mercado internacional de arte
											que se aprovecha de leyes ambiguas
o completamente inexistentes.
									","
											Nous savons que Daech
profite du pillage des sites
											mais ignorons à quel point.
											Cela signifie que tout objet
acheté aujourd'hui sur le marché
											et venant du Moyen-Orient
											pourrait financer le terrorisme.
											Quand un site est pillé,
											c'est comme si, pour un puzzle
dont il manque 90% des pièces,
											on l’obscurcissait pour le rendre
impossible à distinguer.
											C'est un important vol
d'ancienne identité.
											Nous savons qu'il se produit
deux types de pillages :
											le pillage fait par des criminels
tels que Daech
											et un pillage plus local
fait par ceux ayant besoin d'argent.
											Nous ferions tous la même chose
pour nourrir notre famille ;
											je ne reproche rien aux pilleurs locaux.
											J'en veux aux intermédiaires,
les trafiquants non éthiques
											et un marché d'art international
											qui exploitent des lois souvent ambiguës
voire complètement inexistantes.
									","
											IŞİD'in sahaları yağmalayarak
kar sağladığını biliyoruz
											ama işin boyutunu bilmiyoruz.
											Bugün Orta Doğu'da

											pazardan alacağınız her mal
											teröre finansal destek veriyor olabilir.
											Bir sahanın yağmalanması,
											Parçalarının yüzde 90'ı 
kaybolmuş bir yapbozun
											kalan parçalarının da tanınmayacak
hale gelmesi gibi.
											Bu apaçık tarihi kimlik hırsızlığı.
											İki tür yağmalama olduğunu biliyoruz:
											IŞİD gibi suç örgütleri tarafından yapılan
											ve para için çaresiz kalmış yerli
halk tarafından yapılan yağmalama.
											Hepimiz ailemizin karnını doyurmak
için aynısı yapardık;
											yerli yağmacıları suçlamıyorum.
											Aracıları, ahlak dışı tacirleri
											ve belirsiz veya gerçekte hiç 
olmayan yasaları istismar eden
											uluslararası sanat pazarını suçluyorum.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
