en,fr,pt,title,speaker,duration,tags
"
											Now the ideas that I'm presenting today
were imbued upon me
											through some otherwise
unfortunate circumstances, granted,
											but they're lying dormant in the lives
of anyone who's willing to exploit them.
											If we all understand
that we all have unique weaknesses,
											and if we're honest about what they are,
											we can learn how to best
take advantage of them,
											whether they be mounting a curb
or fear of presenting sales reports
											or the inability to sufficiently
manage one's finances —
											looking at that guy —
									","
											Les idées que je présente aujourd'hui
m'ont été inculquées
											dans des circonstances
par ailleurs regrettables,
											mais elles sommeillent dans la vie
de quiconque est prêt à les exploiter.
											Si nous comprenons tous
que nous avons des faiblesses uniques
											et si nous sommes honnêtes
sur ce qu'elles sont,
											nous pouvons apprendre
à en tirer avantage au mieux,
											que ce soit monter sur un trottoir,
craindre de présenter un rapport de ventes
											ou être incapable
de bien gérer ses finances —
											je regarde ce gars-là —
									","
											As ideias que eu apresento hoje
foram-me inculcadas
											por circunstâncias infelizes, é certo,
											mas elas estão adormecidas na vida
de qualquer um disposto a explorá-las.
											Se todos entendermos
que temos fraquezas únicas,
											e se formos honestos
quanto ao que elas são,
											podemos aprender como melhor
tirar proveito delas,
											seja subir um passeio ou ter medo
de apresentar relatórios de vendas
											ou a incapacidade de gerir
as finanças satisfatoriamente
											— estou a olhar para aquele sujeito —
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											there lies the ability to learn, to adapt,
											and even the ability to rewire
one's instinctual response to challenges.
									","
											il y a là la capacité
à apprendre, à s'adapter
											et même à recâbler
sa réponse instinctive face aux défis.
									","
											há ali a capacidade
de aprender, de adaptar,
											até a capacidade de recondicionar
a resposta instintiva a desafios.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Adversity is good,
											and it has the potential
to make you stronger.
											And, at the very least,
											you can scare the hell out of kids
if you look like a pirate.
									","
											L'adversité est une bonne chose
											et elle a le potentiel
de vous rendre plus fort.
											Au minimum,
											vous pouvez effrayer les enfants
si vous ressemblez à un pirate.
									","
											A adversidade é uma coisa boa,
											e pode deixar-nos mais fortes.
											E, pelo menos,
											podemos assustar as crianças
se parecermos um pirata.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											Thanks.
									","
											Merci.
									","
											Obrigado.
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
											(Applause and cheers)
									","
											(Applaudissements et acclamations)
									","
											(Aplausos)
									",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
"
","
","
",The perks of being a pirate,Tom Nash,8:55,"storytelling,humor,disability,life,personal growth,creativity,TEDx"
