fr,en,tr,es,title,speaker,duration,tags
"
											Et c'était cette passion
											qui m'a poussée vers un jeu du genre très sérieux,
											d'une sorte que je ne pourrais jamais reproduire ces jours-çi
											car je suis trop bien instruite.
											Et il y a quelque chose de magnifique dans
											cette forme de jeunesse,
											où l'on peut se permettre
											de grandir et jouer et d'être
											vraiment un gamin pourri... et puis finir par accomplir des choses.
											À la fin des années 70, d'ailleurs,
											ces trucs devenaient connues.
											Je veux dire, on pouvait voir ces pochettes partout dans le monde,
											et elles ont commencé à gagner des prix,
											et les gens les connaissaient.
											Et d'un coup j'étais post-moderne
											et voilà le début de ma carrière dans - dans mes propres affaires.
											Et d'abord j'en étais couverte de louanges - puis critiquée,
											mais, toujours est-il que j'étais devenue solennelle.
											Je n'ai plus fait d'oeuvre que je considère
											sérieuse pendant les 14 années suivantes.
											J'ai passé une partie majeure des années 80 à être plutôt solennelle,
											en travaillant dans le style
											que l'on attendait de moi
											car ça c'était moi,
											et ma vie n'était qu'une série de transformations: de sérieux à solennel
											de rebattu à mort, et puis redécouvert de nouveau.
									","
											And that kind of passion
											drove me into very serious play,
											a kind of play I could never do now
											because I'm too well-educated.
											And there's something wonderful about
											that form of youth,
											where you can let yourself
											grow and play, and be
											really a brat, and then accomplish things.
											By the end of the '70s, actually,
											the stuff became known.
											I mean, these covers appeared all over the world,
											and they started winning awards,
											and people knew them.
											And I was suddenly a post-modernist,
											and I began a career as — in my own business.
											And first I was praised for it, then criticized for it,
											but the fact of the matter was, I had become solemn.
											I didn't do what I think
											was a piece of serious work again for about 14 years.
											I spent most of the '80s being quite solemn,
											turning out these sorts of designs
											that I was expected to do
											because that's who I was,
											and I was living in this cycle of going from serious to solemn
											to hackneyed to dead, and getting rediscovered all over again.
									","
											Bu tür bir tutkuyla
											kendimi çok ciddi bir oyunun
içinde buldum.
											Şu an çok şey bildiğim için asla
											oynayamayacağım bir oyun türü.
											Bu türden bir genç olmanın 
harika yanları var.
											Kendinize büyümek ve oynamak için
											izin verebiliyor
											ve çocuk olup bir şeyler başarıyorsunuz.
											70'lerin sonunda, tasarımlarım
											çok tanınır oldu.
											Demek istediğim, bu kapaklar
tüm dünyada görüldü,
											ödüller kazanmaya başladı
											ve insanlar onları tanıyordu.
											Birdenbire bir ileri (post) 
modernist oldum
											ve kendi işletmemi kurarak
bir kariyere başladım.
											Önce takdir edildim sonra eleştirildim
											ama en önemlisi şu ki; resmi oldum.
											14 yıldır yaptığım şeyin,
											ciddi bir iş olduğunu 14 yıl anlayamadım.
											80'lerin çoğunu bu tarz tasarımlar yaparak
											ve oldukça resmi olarak geçirdim,
											çünkü benden beklenen buydu
											ve ben buydum.
											Yani sürekli ciddilikten, resmi, sıkıcı,
ölü bulunduğum
											ve yeniden keşfedildiğim bir döngü
içinde dönüp duruyordum.
									","
											Y ese tipo de pasión
											me llevo a un tipo de juego muy serio,
											a un tipo de juego que, ahora, no podría hacer
											pues ya estoy muy preparada.
											Así que hay algo maravilloso
											en esa forma de juventud
											en que puedes permitirte
											crecer y jugar y ser
											realmente malcriado y entonces alcanzar muchos logros.
											Para finales de los 70s en verdad,
											estas cosas se dieron a conocer.
											Es decir, las cubiertas de discos aparecieron por todo el mundo
											y empezaron a ganar premios
											y la gente las conocían.
											Y entonces de repente, me converti en una posmodernista,
											y empece una carrera como... bueno, en mi propio negocio.
											Al principio fui elogiada por esto y después criticada
											pero la realidad era que me había vuelto solemne.
											Y no creo haber hecho
											trabajo serio de nuevo sino hasta 14 años después..
											Gaste la mayor parte de los 80's siendo sumamente solemne
											llevando a cabo estos tipos de trabajo
											que se esperaban de mi
											por ser quien yo era
											y estaba viviendo este círculo de ir de seriedad a solemnidad
											de trillado a muerto para redescubrirme de nuevo
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											Donc, voilà la deuxième raison
											pour laquelle j'ai fait du jeux sérieux.
											Il y a un film de Paul Newman
											que j'adore qui s'appelle ""Le Verdict"".
											Je ne sais pas combien d'entre vous l'ont vu, mais c'est une beauté.
											Et dans le film, il joue
											un avocat crève-la-faim,
											qui est devenu chasseur d'ambulances.
											Et il entreprend
											en fait, on lui donne à traiter — un procès de faute professionnelle
											une affaire pas trop difficile,
											et au beau milieu de ses efforts à négocier l'affaire,
											il commence à sentir de l'empathie pour son client,
											et à s'identifier à lui,
											puis il retrouve sa moralité et ses principes,
											et au fin de compte, gagne son cas.
											Et tout désespéré,
											au milieu du film, où il n'a pas l'air de pouvoir s'en sortir —
											et il a vraiment besoin de ce cas,
											tellement besoin de réussir avec cette affaire —
											il y a un plan de Paul Newman seul,
											dans son bureau. Il dit:
											""Celle-çi est bien l'affaire de toutes les affaires. Il n'y en a pas d'autres.""
											""Celle-çi est bien l'affaire de toutes les affaires. Il n'y en a pas d'autres.""
											Et dans ce moment, plein de
											désir et de concentration,
											il peut gagner.
											Et c'est un merveilleux
											état pour créer du jeu sérieux.
											Ce moment, je l'ai vécu en 1994
											quand j'ai rencontré un directeur de théâtre
											qui s'appelait George Wolf,
											et qui voulait que je conçoive
											une identité pour le New York Shakespeare Festival,
											connu à l'époque,
											et qui par la suite est devenu le Public Theater.
											Et je m'absorbais
											dans ce projet
											comme jamais auparavant.
									","
											So, here was the second condition
											for which I think I accomplished some serious play.
											There's a Paul Newman movie
											that I love called ""The Verdict.""
											I don't know how many of you have seen it, but it's a beaut.
											And in the movie, he plays
											a down-and-out lawyer
											who's become an ambulance chaser.
											And he's taken on —
											he's given, actually — a malpractice suit to handle
											that's sort of an easy deal,
											and in the midst of trying to connect the deal,
											he starts to empathize
											and identify with his client,
											and he regains his morality and purpose,
											and he goes on to win the case.
											And in the depth of despair,
											in the midst of the movie, when it looks like he can't pull this thing off,
											and he needs this case,
											he needs to win this case so badly.
											There's a shot of Paul Newman alone,
											in his office, saying,
											""This is the case. There are no other cases.
											This is the case. There are no other cases.""
											And in that moment of
											desire and focus,
											he can win.
											And that is a wonderful
											position to be in to create some serious play.
											And I had that moment in 1994
											when I met a theater director
											named George Wolfe,
											who was going to have me design
											an identity for the New York Shakespeare Festival,
											then known,
											and then became the Public Theater.
											And I began getting immersed
											in this project
											in a way I never was before.
									","
											Tam o sırada gerçekleştirdğimi düşündüğüm
											bazı ciddi oyunlar için 
ikinci durum ortaya çıktı.
											Paul Newman'ın 
""The Verdict"" (Karar) adında
											çok sevdiğim bir filmi var.
											Kaçınız izledi bilmiyorum ama
gerçekten çok iyi bir film.
											Filmde,
											kaza avukatlığı yapan
											çok talihsiz bir avukatı oynuyor.
											Kolay bir anlaşma gibi
											yolsuzluk davasını işlemek için aldı
											— aslında verildi —
											Anlaşmayı bağlamaya çalışmanın ortasında,
											müşterisiyle empati kurar
											ve müşterisiyle özdeşleşmeye başlar.
											Ahlak ve amacına tekrar kavuşur
											ve davayı kazanmak için devam eder.
											Umutsuzluğun derinliğinde,
											filmin ortasında, bu şeyi yapamaz
gibi göründüğünde,
											bu durumda ihtiyacı var,
											bu davayı kazanmaya çok kötü ihtiyacı var.
											Paul Newman'ın ofisinde yalnızken,
											söylediği bir replik var.
											""Dava bu. Başka davalar yok.
											Dava bu. Başka davalar yok.""
											İşte o anki
											arzu ve konsantrasyonla
											kazanabilir.
											İşte bu, ciddi oyun
											oluşturmak için harika bir durum.
											1994'te tanıştığım tiyatro yönetmeni
											George Wolfe,
											New York Shakespeare festivali için
											— şimdiki adıyla Halk Tiyatrosu —
											bir kimlik tasarlamaya geldiğinde,
											kendimi aynen
											böyle bir ciddi oyunun içinde buldum.
											Kendimi bu projeye
											daha önce
											hiç olmadığım kadar adadım.
									","
											Así que, aquí esta la segunda condición
											por la cual creo que logre algo de juego serio
											Hay una película de Paul Newman
											que amo llamada ""El Veredicto""
											No se cuantos la habrán visto pero es una belleza
											Y en la película él interpreta
											a un abogado ya de caida quien se convierte
											en esos abogados que azuzan a victimas de accidente
											Y lo contratan...
											mas bien, le dan un caso de negligencia
											que es de esos fáciles de mediar,
											y en el proceso de negociar el arreglo
											el empieza a conectarse e
											identificarse con su cliente,
											recuperando en el proceso su moral y propósito
											llegando a ganar el caso.
											Y a mitad de la película, en total desconsuelo,
											y cuando parece que ya no puede lograrlo
											él necesita el caso
											necesita ganarlo tanto
											hay una toma de Paul Newman
											solo en su oficina diciendo
											""Este es el caso, no hay otros casos,
											este es el caso, no hay otros casos""
											Y en ese momento de
											deseo y enfoque,
											el puede ganar.
											Y esa es una posición excelente
											en la cual estar para crear algo de juego serio.
											Yo tuve uno de esos momento en 1994
											cuando conoci a un director de teatro
											llamado George Wolf,
											quien iba a contratarme para diseñar
											la identidad para el New York Shakespeare Festival
											así conocido en esos días
											que después llego a ser el Teatro Público
											Y empece a involucrarme
											en este proyecto
											de una forma como nunca antes.
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											Voilà ce à quoi ressemblait une publicité pour le théâtre à l'époque.
											C'était ce que l'on voyait dans les journaux et le New York Times.
											Alors, ça représente une sorte de commentaire sur l'époque.
											En fait, le Public Theater avait des publicités bien meilleur que cela.
											Ils n'avaient ni logo, ni identité,
											mais ils avaient ces posters très marquants
											peints par Paul Davis.
											Et George Wolf avait remplacé un autre directeur
											et il voulait changer le théâtre,
											en le rendant un endroit urbain et exubérant
											où tous serait la bienvenue.
											Donc, portée par mon amour de la typographie,
											et je me suis totalement plongée dans ce travail.
											Et ce qui le rendait différent c'était son ampleur, sa totalité,
											c'était que je devenais vraiment la voix, la voix visuelle, de l'endroit
											d'une manière jamais experimentée auparavant,
											où chaque aspect -
											la publicité la plus petite, le ticket, quoique ce soit -
											était dessinée par moi.
											Il n'y avait pas de format.
											Il n'y avait pas de département interne pour collaborer aux choses.
											Pendant trois ans, je faisais tout
											chaque morceau de papier, tout ce qui était en ligne
											littéralement tout ce que le théâtre faisait.
											Et c'était mon projet unique,
											même si j'avais d'autres jobs,
											je vivais et respirais pour ce travail d'une manière que je n'ai
											vécue pour aucun client depuis.
											Cela m'avait permis de vraiment m'exprimer et grandir.
											Et je pense qu'on sait
											quand on va vous donner cette position,
											et que c'est rare, mais quand on l'obtient, et quand on a une telle occasion,
											c'est le moment du jeu sérieux.
									","
											This is what theater advertising looked like at that time.
											This is what was in the newspapers and in the New York Times.
											So, this is sort of a comment on the time.
											And the Public Theater actually had much better advertising than this.
											They had no logo and no identity,
											but they had these very iconic posters
											painted by Paul Davis.
											And George Wolf had taken over from another director
											and he wanted to change the theater,
											and he wanted to make it urban and loud
											and a place that was inclusive.
											So, drawing on my love of typography,
											I immersed myself into this project.
											And what was different about it was the totality of it,
											was that I really became the voice, the visual voice, of a place
											in a way I had never done before,
											where every aspect —
											the smallest ad, the ticket, whatever it was —
											was designed by me.
											There was no format.
											There was no in-house department that these things were pushed to.
											I literally for three years made everything —
											every scrap of paper, everything online,
											that this theater did.
											And it was the only job,
											even though I was doing other jobs.
											I lived and breathed it in a way I haven't
											with a client since.
											It enabled me to really express myself and grow.
											And I think that you know
											when you're going to be given this position,
											and it's rare, but when you get it and you have this opportunity,
											it's the moment of serious play.
									","
											O zamanlar tiyatro reklamları böyleydi.
											Bunları New York Times'da
ve gazetelerde görebilirdiniz.
											Bu bir yorum şekliydi.
											Halk Tiyatrosu reklamları
bundan çok çok daha iyiydi.
											Logo veya kimlikleri yoktu
											ama Paul Davis tarafından tasarlanmış
											çok ikonik posterleri vardı.
											George Wolf tiyatronun başına
yeni geçmişti
											ve tiyatroyu değiştirmek istiyordu.
											Tiyatronun daha çekici, kentsel ve
											kapsamlı bir yer olmasını istiyordu.
											Tipografi tutkuma güvenerek,
											kendimi bu projeye adadım.
											Bu projenin diğerlerinden farkı
bütünlüğüydü.
											Tiyatronun görsel sesi olmuştum çünkü
											daha önce hiç yapmadığım bir şekilde,
											— en küçük afişinden
											oyun biletlerine kadar —
											her yönüyle ben tasarlıyordum.
											Herhangi bir format yoktu.
											Tiyatro içinde beni bir şeylere
zorlayan bir bölüm yoktu.
											Kelimenin tam anlamıyla, üç yıl boyunca
											bu tiyatronun yaptığı her şeyi
ben tasarladım.
											- her kâğıt parçasını 
ve internetteki her şeyi -
											Başka bir iş yapıyor olsam bile,
											bu iş benim için tek işti.
											Bir müşterimle hiç olmadığım kadar
											yakın olmuştum.
											Bu yakınlık kendimi ifade etmeme
ve gelişmeme olanak sağladı.
											Biliyorsunuz, böyle anlar çok nadirdir
											ama böyle bir pozisyonda çalıştığınızda,
											gerçekten elde ettiğinizde
ve fırsat bulduğunuzda,
											ciddi oyun oynamanın tam zamanıdır.
									","
											Esto es como lucia la publicidad del teatro por aquellos días
											Esto era lo que se encontraba en periódicos y el New York Times.
											Esto es como un comentario en el tiempo
											Y el Teatro Público tenia realmente mejor publicidad que esto.
											No tenían logo ni identidad
											pero contaban con estos posters tan icónicos
											pintados por Paul Davis.
											George Wolf había tomado cargo de otro director
											y quería cambiar el teatro
											quería hacerlo urbano y llamativo
											y un lugar incluyente.
											Así que haciendo uso de mi amor por la tipografía,
											me involucré en este proyecto
											Y lo que era diferente acerca de él era su totalidad
											y que yo realmente me volví la voz, la voz visual, de un lugar
											como nunca lo había hecho antes,
											donde cada aspecto,
											desde el más pequeño anuncio, o el ticket, lo que fuera
											era diseñado por mi
											No existía formato
											ni había división interna a quien venderle la idea.
											Por tres años, literalmente, hice todo,
											cada pedazo de papel y toda la presencia en línea
											que este teatro hizo
											que fuera el único trabajo,
											aunque hacia otros trabajos.
											Viví y respiré en una forma que no
											he hecho desde entonces.
											Realmente me permitió expresarme y crecer
											Y pienso que puedes saber
											cuando te van a dar este tipo de posición,
											y es poco común, pero cuando la obtienes y te dan esa oportunidad
											es el tiempo de jugar en serio.
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											Ces choses, je les ai faites et je les fais toujours aujourd'hui.
											Je travaille toujours pour le Public Theater.
											Je suis dans leur conseil d'administration, et
											j'y suis toujours engagée.
											L'apogée du Public Theater était, je crois, en 1996,
											deux ans après que j'ai accompli le design,
											qui était la campagne ""Bring in 'da Noise, Bring in 'da Funk"" (""Ramenez l'bruit, ramenez l'funk"")
											qui était partout dans la ville de New York.
											Mais quelque chose lui était arrivé, c'était que
											c'est devenu très populaire.
											Ce qui est un coup fatal pour une chose sérieuse
											parce que ça la rend solennelle.
											Et ce qui se passa concernait l'identité,
											c'était que la ville de New York, d'une certaine manière,
											a dévoré mon identité
											parce que les gens ont commencé à la copier.
											Voilà une pub apparue dans le New York Times
											faite pour une pièce appelée ""Mind Games"".
											Et alors Chicago est sorti, et on a employé un peu plus d'images,
											Et l'identité du Public Theater a été complètement dévorée et soustraite,
											ce qui signifiait que je devais la modifier.
											Donc je l'ai modifiée, pourque chaque saison soit différente,
											et je continuais à faire ces posters,
											mais ils n'ont jamais eu le sérieux
											de la première identité
											parce qu'ils étaient trop individuels, et ils n'avaient pas la solidité
											d'une chose monotone.
											Aujourd'hui - et je crois depuis le Public Theater,
											j'ai dû créer plus d'une douzaine
											d'identités culturelles pour des institutions majeures,
											et je ne crois pas avoir - jamais
											remis la main sur ce sérieux —
											Je les fais pour des institutions très importantes, très grandes
											de la ville de New York.
									","
											I did these things, and I still do them.
											I still work for the Public Theater.
											I'm on their board, and
											I still am involved with it.
											The high point of the Public Theater, I think, was in 1996,
											two years after I designed it,
											which was the ""Bring in 'da Noise, Bring in 'da Funk"" campaign
											that was all over New York.
											But something happened to it, and what happened to it was,
											it became very popular.
											And that is a kiss of death for something serious
											because it makes it solemn.
											And what happened was
											that New York City, to a degree,
											ate my identity
											because people began to copy it.
											Here's an ad in the New York Times
											somebody did for a play called ""Mind Games.""
											Then ""Chicago"" came out, used similar graphics,
											and the Public Theater's identity was just totally eaten and taken away,
											which meant I had to change it.
											So, I changed it so that every season was different,
											and I continued to do these posters,
											but they never had the seriousness
											of the first identity
											because they were too individual, and they didn't have that heft
											of everything being the same thing.
											Now — and I think since the Public Theater,
											I must have done more than a dozen
											cultural identities for major institutions,
											and I don't think I ever — I ever
											grasped that seriousness again —
											I do them for very big, important institutions
											in New York City.
									","
											Bu posterleri yaptım ve hâlâ da yapıyorum.
											Halk Tiyatrosu'yla hâlâ çalışıyorum.
											Onların kurulundayım
											ve hâlâ onlarla bağlantıdayım.
											Sanırım Halk Tiyatrosu'nun
en popüler olduğu dönem,
											ben tasarladıktan iki yıl meşhur olan
											""Bring in 'da Noise, Bring in 'da Funk""
projesiydi
											ve New York'un her yerinde yapıldı.
											Ama sonra bir şey oldu
ve bu posterler birdenbire
											çok popüler oldu.
											Bu ciddi bir şeyin bir ölüm öpücüğüdür,
											çünkü onu resmi yapar.
											Olan şuydu:
											New York şehri bir derece
											benim kimliğimi yedi,
											çünkü insanlar bunu kopyalamaya başladı.
											İşte New York Times'ta 
""Mind Games"" (Akıl Oyunları) adlı
											oyun için yayınlanan bir reklam.
											Daha sonra ""Chicago"" aynı
grafikleri kullandı
											ve Halk Tiyatrosu'nun kimliği
tamamen sömürülmüştü.
											Yani bunu değiştirmem gerekiyordu.
											Bu yüzden kimliği her sezon
değiştirmeye başladım
											ve bu posterleri yapmaya devam ettim
											ama hiç bir zaman tiyatronun ilk kimliği
											kadar ciddi olmadılar
											çünkü ilk posterler çok bireyseldi ve
											aynı olan şeylerin ağırlığı onlarda yoktu.
											Sanırım, Halk Tiyatrosu'ndan sonra
											büyük kurumlar için yaptığım
											düzinelerce kültürel kimlikten
											hiçbiri ama hiçbiri
											o ciddiyeti tekrar yakalayamadı.
											New York'taki çok büyük kurumlar için
											tasarlıyorum.
									","
											Hice estas cosas y aún las hago.
											Aún trabajo para el Teatro público.
											Estoy en la junta directiva y
											aún involucrada en él.
											El clímax de el Teatro Público creo que fue 1996
											dos años después de diseñarlo,
											que fue la campaña ""Bring in 'da Noise, Bring in 'da Funk""
											la cual estuvo por todo New York
											Pero algo le paso, y lo que le paso fue que
											se hizo popular.
											Y ese es el adiós para algo serio
											porque lo hace solemne.
											Y lo que sucedio fue identidad
											que New York City en buena medida
											se comió mi identidad
											pues la gente empezo a copiarlo.
											Aqui ven un anuncio en el New York Times
											que alguien hizo para una obra llamada ""Mind Games"".
											Luego vino Chicago, uso algunas otras gráficas,
											y se comieron la identidad del Teatro Público, se la llevaron
											lo que implico que tenia que cambiar
											así que lo cambie para que cada temporada fuera distinta
											y continué haciendo estos posters,
											pero ellos nunca tuvieron la seriedad
											de la primera identidad
											porque era demasiado individuales y no tenían ese peso
											de que todo es una misma cosa.
											Ahora, y creo que desde el Teatro Público,
											debo haber hecho más de una docena
											de identidades culturales para organizaciones grandes
											pero no creo haber, alguna vez,
											atrapado esa seriedad de nuevo.
											Lo hago para importante y grandes instituciones
											en la ciudad de New York.
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											Les institutions sont solennelles,
											et leur design l'est aussi.
											Celles-ci sont mieux faites que celles du Public Theater,
											et on y met plus d'argent, mais je crois
											que ce moment va et vient.
											La façon la plus sûre de réaliser du design sérieux -
											et je pense que l'on tous peut le faire -
											c'est d'être totalement et complètement non-qualifié pour le travail.
											Cela n'arrive pas très souvent,
											mais ça m'est arrivé en 2000,
											où, pour une raison ou une autre,
											tout un tas d'architectes différents
											ont commencé à me demander de concevoir
											l'intérieur des théâtres avec eux,
											en incorporant des images de l'environnement dans les bâtiments.
											C'était la première fois que je faisais ce genre de travail.
											Je ne savais pas lire un plan d'architecte,
											Je ne savais pas de quoi ils parlaient,
											et vraiment je n'arrivais pas à concevoir qu'un travail -
											un seul travail - puisse durer quatre ans
											parce que j'étais habituée à l'immediateté du graphisme,
											et ce genre d'attention aux détails là
											c'était vraiment mauvais pour une personne comme moi, atteinte d'ADD (déficit de l'attention).
									","
											The institutions are solemn,
											and so is the design.
											They're better crafted than the Public Theater was,
											and they spend more money on them, but I think
											that that moment comes and goes.
											The best way to accomplish serious design —
											which I think we all have the opportunity to do —
											is to be totally and completely unqualified for the job.
											That doesn't happen very often,
											but it happened to me in the year 2000,
											when for some reason or another,
											a whole pile of different architects
											started to ask me to design
											the insides of theaters with them,
											where I would take environmental graphics and work them into buildings.
											I'd never done this kind of work before.
											I didn't know how to read an architectural plan,
											I didn't know what they were talking about,
											and I really couldn't handle the fact that a job —
											a single job — could go on for four years
											because I was used to immediacy in graphic design,
											and that kind of attention to detail
											was really bad for somebody like me, with ADD.
									","
											Kurumlar resmidir,
											dolayısıyla tasarımlar da.
											Halk Tiyatrosu'ndan daha büyük kurumlardı
											ve bu iş için daha fazla para harcadılar
											ama galiba o an geçip gidiyor.
											Ciddi tasarım yapmanın en iyi yolu
											— bana göre hepimizin bunu
yapmaya fırsatı var —
											bir iş için tamamen ve kesinlikle
niteliksiz olmak.
											Bu çok sık olmaz
											ama benim başıma 2000 yılında geldi.
											Bir sebepten ötürü,
											bir sürü farklı mimar bana
											kendileriyle beraber tiyatroların
											içini tasarlama işini sormaya başladı
											ve çevredeki grafikleri alıp binanın içine
uygulamamı istedi.
											Böyle bir iş daha önce hiç yapmamıştım.
											Mimari plan okumayı bilmiyordum,
											ne konuştukları hakkında bir fikrim yoktu
											ve bir işin — yalnızca bir işin —
											4 yıl sürebileceği fikrine ısınamamıştım,
											çünkü grafik tasarımda 
doğrudanlığa alışmıştım
											ve detaylara bu kadar dikkat etmek
											benim gibi dikkat bozukluğu olan
birisi için çok kötüydü.
									","
											Las instituciones son solemnes
											y por lo tanto, lo es su diseño.
											Mejor elaboradas que las del Teatro Público
											y gastando más dinero en ellas, pero creo
											que ese momento viene y se va.
											La mejor forma para lograr diseño serio,
											el cual creo todos tenemos la oportunidad de hacer,
											es ser y estar totalmente descalificado para hacerlo.
											Eso no pasa tan frecuentemente,
											pero me paso a mi en el 2000
											cuando por alguna razón
											un gran número de arquitectos
											empezaron a pedirme que diseñara
											con ellos los interiores de teatros
											en que tomando gráficas ambientales las tornaría en edificios
											Nunca había hecho esto antes.
											No sabia como leer planos arquitectónicos
											No sabia de que hablaban
											y realmente no podia comprender que un trabajo,
											un simple trabajo, pudiera alargarse por cuatro años
											pues estaba acostumbrada a la inmediatez del diseño gráfico,
											y este tipo de ponerle tanta atención a los detalles era muy malo
											para alguien como yo con trastorno de deficit de atención
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											Donc c'était dur - c'était une dure tentative,
											mais je suis tombée amoureuse de ce procédé
											d'intégrer concrètement le graphisme à l'architecture
											parce que je ne savais pas ce que je faisais.
											Je disais, ""Pourquoi la signalisation ne peut-elle pas être sur le sol?""
											les New Yorkais regardent leurs pieds.
											Et alors j'ai appris que les acteurs et actrices
											prennent leurs repères du sol,
											donc, ces sortes de systèmes signalétiques
											ont commencé à avoir un sens.
											Ils s'intégrèrent au bâtiment de manière très particulière.
											Ils couraient le long des coins,
											ils montaient les façades des immeubles,
											et se fondirent dans l'architecture.
											Voilà Symphony Space à 90th Street et Broadway,
											et la typographie est entrelaçée dans l'acier inoxydable.
											et éclairée par l'arrière avec de la fibre optique.
											Et l'architecte, Jim Polshek,
											m'a - en gros - donné une toile
											sur laquelle je pouvais jouer à la typographie.
											Et c'était du jeu sérieux.
											Voici le musée des enfants à Pittsburgh, Pennsylvanie,
											entièrement fabriqué des matériaux pas chers.
											La typographie en relief est éclairée par derrière au néon.
											Des choses que je n'avais jamais faites ni construites.
											Je pensais juste qu'elles seraient plutôt amusantes à faire.
											Le mur des donateurs, fait de Lucite.
											Et là, une signalisation pas chère.
									","
											So, it was a rough — it was a rough go,
											but I fell in love with this process
											of actually integrating graphics into architecture
											because I didn't know what I was doing.
											I said, ""Why can't the signage be on the floor?""
											New Yorkers look at their feet.
											And then I found that actors and actresses
											actually take their cues from the floor,
											so it turned out that these sorts of sign systems
											began to make sense.
											They integrated with the building in really peculiar ways.
											They ran around corners,
											they went up sides of buildings,
											and they melded into the architecture.
											This is Symphony Space on 90th Street and Broadway,
											and the type is interwoven into the stainless steel
											and backlit with fiber optics.
											And the architect, Jim Polshek,
											essentially gave me a canvas
											to play typography out on.
											And it was serious play.
											This is the children's museum in Pittsburgh, Pennsylvania,
											made out of completely inexpensive materials.
											Extruded typography that's backlit with neon.
											Things I never did before, built before.
											I just thought they'd be kind of fun to do.
											Donors' walls made out of Lucite.
											And then, inexpensive signage.
									","
											Yani çok zor bir karardı
											ama birden grafik tasarımını
											mimariyle birleştirme sürecine âşık oldum,
											çünkü ne yaptığım hakkında
bir fikrim yoktu.
											""Neden tabelalar yerde olmasın ki?"" dedim.
											New Yorklular hep ayaklarına bakar.
											Sonra bu aktörler ve aktrisler
											aslında repliklerini yerden alır.
											Bu yüzden bu tür işaret sistemleri
ortaya çıktı
											ve anlam kazanmaya başladı.
											Binalarla gerçekten tuhaf biçimlerde
entegre edildiler.
											Köşeler etrafında döndüler,
											binaların yanlarına asıldılar
											ve mimarinin içine karıştılar.
											Burası 90'ıncı cadde ve Broadway'deki
""Symphony Space,""
											yazı paslanmaz çelik ile birleştirildi
											ve fiber optik ile aydınlatıldı.
											Mimar Jim Polshek,
											üzerinde tipografiyla oynamam için
											bana bir tuval verdi.
											Bu ciddi bir oyundu.
											Burası Pittsburgh, Pennsylvania'da
											tamamen ucuz malzemelerden yapılmış
bir çocuk müzesi.
											Neon ile arkadan aydınlatılmış
preslenmiş baskı.
											Daha önce hiç yapmadığım şeylerdi.
											Sadece eğlenceli olacağını düşündüm.
											Donor'un lusitten yapılmış duvarları.
											Ve bu da ucuz bir tabela.
									","
											Así que fue duro, muy duro
											pero en el proceso me enamoré
											del hecho de integrar gráficas a la arquitectura
											porque no sabia lo que hacia
											Me decía, ¿porqué los letreros no estan en el piso?
											Los neoyorquinos miran a sus pies.
											Y luego descubrí que los actores y actríces
											de hecho toman sus indicaciones del piso
											así que resulto que este tipo de sistema de señales
											empezó a tener sentido.
											Y se integraban de maneras muy peculiares con el edificio
											Alrededor de las esquinas
											Hacia arriba en los lados de los edificios
											integrándose con la arquitectura misma.
											Esta es Symphony Space en la 90 y Broadway,
											y el tipo se entrelaza con la escalera de acero inoxidable
											con luz de fondo de fibra óptica
											Y el arquitecto, Jim Polshek,
											me dio, básicamente, un lienzo
											para aplicarle la tipografía
											Y era juego serio.
											Este es el museo de los niños en Pittsburgh, Pennsylvania,
											hecho completamente de materiales baratos
											Tipografía extrudida alumbrada con neón
											Cosas que nunca antes había hecho, o construido antes
											Se me ocurrió que seria divertido
											Las paredes de los donantes hechas de resina acrílica Lucite
											Y luego, letreros baratos
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
											(Rires)
									","
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
"
","
","
","
","Great design is serious, not solemn",Paula Scher,21:56,"art,design,entertainment,happiness,typography,Best of the Web"
