pt,tr,fr,de,title,speaker,duration,tags
"
											O que acontece é que,
quando estamos ansiosos,
											esprememos os neurotransmissores
no cérebro, que nos fazem concentrar
											fazem-nos pensar em profundidade
											Quando estamos felizes
— ao que chamamos valência positiva —
											esprememos dopamina
para os lobos pré-frontais,
											resolvemos problemas de primeiro nível
											somos mais suscetíveis a interrupções,
temos ideias originais.
											É isso que é o ""brainstorming"".
											Fazemos as pessoas felizes,
jogamos jogos e dizemos:
											""Nada de críticas""
											e temos todas estas ideias
estranhas, ideias fixes.
											Mas, se fôssemos sempre assim,
nunca trabalharíamos
											porque. a meio do trabalho, diríamos,:
											""Ah, tenho uma forma nova de fazer isto.
											Então, para obter resultados,
temos de definir prazos,
											temos de estar ansiosos.
											E o cérebro funciona de maneira diferente.
											Se estivermos felizes, as coisas funcionam
melhor porque somos mais criativos
											Encontramos um pequeno problema
e dizemos: ""Eu resolvo isto.""
											Sem problema.
									","
											Durum su ki, sinirli oldugunuzda
											beynimizdeki asabiyet kanallari aktive oluyor, ve bu sizin
											konuyu derinlemesine ele almaniza neden oluyor,
											Ve mutlu oldugunuzda— ki buna pozitif deger diyoruz—
											beyninize dopamin salgilaniyor,
											ve bu sizin konuyu yuzeysel olarak ele almaniza neden oluyor,
											kesintilere daha duyarli bir hale geliyorsunuz ve kutunun disinda dusunuyorsunuz.
											Iste bu yeni fikirler uretmenin yolu, oyle degil mi?
											Yeni fikirler uretmek sizi mutlu ediyor, oyunlar oynuyoruz,
											ve diyoruz ki, ""Elestirmek yok,""
											ve bu sekilde en ilginc ve guzel fikirler cikiyor ortaya.
											Ve aslina bakarsaniz, eger bu zaten sizin normal halinizse, bu demektir ki, siz asla bir isi bitiremeyeceksiniz
											cunku, calisirken bir yandan da 'Bunu yapmanin yeni bir yolunu buldum."" diyeceksiniz
											Isinizi bitirebilmek icin, kendinize bir zaman siniri tanimaniz lazim, degil mi?
											Tedirgin olmaniz lazim
											ki beyniniz farkli calissin
											eger mutluysaniz, hersey daha iyi isler cunku siz daha yaraticisinizdir.
											Kucuk bir sorun var, diyeceksiniz ki ""Ben bunu hallederim""
											Bunu yapmaya ne var ki
									","
											Il se trouve que quand on est anxieux
											on inhibe certains neuro-transmetteurs du cerveau qui nous aident à nous concentrer
											et à atteindre le premier niveau,
											Et quand vous êtes content — on appelle cela la valence positive —
											on donne un coup de dopamine dans les lobes préfrontaux,
											ce qui nous rend capables de résoudre des problèmes de premier niveau
											vous êtes plus susceptible aux interruptions, vous avez des idées originales.
											C'est ce à quoi sert un brainstorming, non?
											Avec un brainstorming, on vous rend heureux, on joue des jeux,
											et on dit ""Pas de critique"",
											et l'on trouve toutes ces drôles et super idées
											Mais en fait, si vous êtes toujours comme ça, vous n'avancez pas
											parce que vous travaillez toujours en vous disant ""Oh, j'ai une nouvelle façon de le faire"".
											Donc, pour que le travail soit fait, vous mettez une date limite, non?
											Vous devez donc être anxieux.
											Donc, le cerveau travaille différemment
											et si vous êtes content, les choses vont mieux parce que vous êtes plus créatif
											Vous rencontrez un petit problème et vous vous dites ""Ah, je vais m'en sortir.""
											Pas de problème.
									","
											Es stellte sich heraus,
dass wenn man ängstlich ist,
											gelangen Neurotransmitter ins Gehirn,
welche das Fokussieren fördern
											und eine Art Tiefensuche veranlassen.
											Wenn man glücklich ist — 
was sich ""positiv Valenz"" nennt —
											werden Dopamine in die präfrontalen
Gehirnlappen ausgeschüttet.
											Dadurch wird man zum
breitensuchenden Problemlöser,
											man ist anfälliger für Ablenkung;
man denkt kreativ.
											Darum geht es doch 
beim Brainstorming, oder?
											Brainstorming macht Spaß, man spielt herum
											und man sagt ""Keine Kritik""
											und man bekommt all
diese bizarren, prima Ideen.
											Wäre man immer in diesem Zustand,
könnte man keine Arbeit erledigen.
											Man würde beim Arbeiten sagen:
""Oh, ich kann das ganz anders machen.""
											Um Arbeit zu erledigen,
muss man eine Frist setzen, oder?
											Man muss diesen Druck haben.
											Das Gehirn arbeitet anders,
wenn man glücklich ist.
											Die Dinge laufen besser,
da man kreativer ist.
											Hat ein kleines Problem, sagt man:
""Ich werd schon eine Lösung finden.""
											Kein Ding.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											Há uma coisa a que eu chamo
o nível visceral de processamento.
											Biologia — nós coadaptamo-nos
biologicamente para gostar de cores vivas.
											É muito bom que os mamíferos
e os primatas gostem de frutos
											e de plantas de cores vivas,
porque comem o fruto
											e, assim, espalham as sementes.
											Há uma quantidade incrível
de coisas no cérebro.
											Não gostamos de sabores amargos,
não gostamos de sons barulhentos,
											não gostamos do calor nem do frio,
											não gostamos duma voz agressiva,
não gostamos de caras carrancudas,
											Gostamos de caras simétricas, etc. etc.
											Esse é o nível visceral,
											Em design conseguimos exprimi-lo
de muitas formas,
											como a escolha de fontes
e o vermelho para o quente, o excitante.
											Ou o Jaguar 1963.
											Na verdade não é grande coisa,
está sempre a avariar,
											mas os donos adoram-no.
											E é bonito — este está
no Museu de Arte Moderna.
											Uma garrafa de água.
											Compramo-la por causa da garrafa,
não pela água.
											Quando a acabamos, não a deitamos fora,
											guardamo-la — como as garrafas de vinho
antigas, para decoração
											ou talvez voltemos a enchê-la de água,
o que prova que não é pela água
											Tem tudo a ver com a experiência visceral.
									","
											Benim duygusal duzey diye adlandirdigim bir sey var.
											Biyoloji— biyoloji sayesinde parlak renklerden hoslanmayi ogreniyoruz.
											Memelilerin ve maymunlarin, meyvelerden
											ve parlak bitkilerden hoslanmalari ozellikle iyi bir sey
											bu sayede tohumlari yayilabiliyorlar.
											Beynimizin ici inanilmaz seylerle dolu.
											Aci tatlardan hoslanmiyoruz, yuksek sesten hoslanmiyoruz
											sicaktan hoslanmiyoruz, soguktan hoslanmiyoruz.
											Azarlayici bir tondan hoslanmiyoruz, somurtkan bir yuzden hoslanmiyoruz,
											Biz simetrik yuzlerden hoslaniyoruz, vesaire, vesaire.
											Iste bu duygusal duzey
											ve tasarim alaninda duygusal olani cesitli yollardan ifade edebilirsiniz,
											sectiginiz yazi tipiyle veya sicagi ifade etmek icin kirmizi rengini kullanarak, heyecan verici.
											Ya da 1963 marka Jaguar.
											Aslinda adi bir araba, surekli bozuluyor,
											ama sahipleri ona bayiliyorlar.
											Ve bu guzel sey— Modern Sanatlar Muzesinde.
											Bir su sisesi.
											Onu sisesi icin satin aliyorsunuz, icindeki su icin degil.
											Ve insanlar suyu bitirdiklerinde, siseyi atmiyorlar
											tutuyorlar— tipki eski sarap siseleri gibi, dekor amacli
											ya da belki yine icine su koymak icin, ki bu da yine sunu gosteriyor ki, su degil soz konusu olan.
											Soz konusu olan, edindigimiz duygusal tecrube.
									","
											Il y a quelque chose que j'appelle le niveau viscéral du traitement.
											Biologie — on s'est co-adapté à travers la biologie pour aimer les couleurs brillantes.
											Il est bon que les mammifères et les primates aiment les fruits
											et les plantes de couleurs vives, parce que quand on mange le fruit
											on en sème les graines.
											Il y a un nombre incroyable de choses pré-construites dans notre cerveau.
											On n'aime pas l'amer, ni les sons trop forts,
											ni le chaud, ni le froid.
											On n'aime pas une voix qui réprimande ou des visages qui boudent,
											On aime les figures symétriques, etc, etc.
											C'est le niveau viscéral
											et en design, on peut l'exprimer de diverses manières,
											comme le choix de la police de caractères et le rouge pour le chaud, l'excitant.
											Ou bien une Jaguar de 1963.
											C'est en réalité une voiture minable, qui tombe de toutes parts,
											mais leurs propriétaires les adorent.
											Et c'est beau — celle-ci est au Musée d'Art Moderne.
											Une bouteille d'eau.
											Vous l'achetez à cause de la bouteille, pas à cause de l'eau.
											Et quand les gens ont fini de la boire, ils ne la jettent pas
											ils la gardent pour — un peu comme les vieilles bouteilles de vin, pour la décoration
											ou peut-être pour la reremplir, ce qui prouve que ce n'est pas l'eau l'important.
											Tout tourne autour de l'expérience viscérale.
									","
											Es gibt da etwas, das ich intuitive
Verarbeitungsebene nenne.
											Durch Anpassung durch biologische Prozesse,
mögen wir leuchtende Farben.
											Es ist sehr gut, dass Säugetiere und Primaten
Früchte und prächtige Pflanzen mögen,
											denn die Früchte werden gegessen
											und die Samen dadurch verteilt.
											Im Gehirn ist eine beeindruckende Fülle
ist vieles eingebaut.
											Wir mögen keinen bitteren Geschmack,
keine lauten Geräusche,
											keine heißen Temperaturen,
keine kalten Temperaturen.
											Wir mögen keine verärgerten Stimmen
oder finsteren Gesichtsausdrücke.
											Wir mögen symmetrische Gesichter, etc.
											Das ist also die intuitive Ebene
											und im Design kann Intuitives
auf viele Arten ausgedrückt werden,
											wie etwa durch die Schriftart oder 
die Farbe rot für ""heiß"" bzw. ""aufregend"".
											Oder der 1963er Jaguar:
											Genau genommen ist es ein lausiges Auto,
es hat dauernd Macken,
											aber seine Besitzer lieben es.
											Es ist wunderschön —
es ist im Museum of Modern Art.
											Eine Flasche Wasser.
											Man kauft sie wegen der Flasche,
nicht wegen dem Wasser.
											Wenn man sie ausgetrunken hat,
wird sie nicht weggeschmissen.
											Sie wird behalten — wie mit alten Weinflaschen,
sie werden zum Dekorieren aufbewahrt
											oder vielleicht wird sie wieder mit Wasser gefüllt,
was beweist, es geht hier nicht um das Wasser.
											Es dreht sich alles um das intuitive Erlebnis.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											O nível intermédio de processamento
é o nível comportamental
											que é onde são feitas
a maior parte das coisas.
											Visceral é subconsciente, não se nota.
											Comportamental é subconsciente,
não se nota.
											Quase tudo que fazemos é subconsciente.
											Eu ando pelo palco, não presto atenção
ao controlo das minhas pernas.
											Faço muitas coisas, quase todo
o meu discurso é subconsciente,
											foi bastante ensaiado e pensado.
											Muito do que fazemos é subconsciente.
											O comportamento automático
— especializado — é subconsciente,
											controlado pelo lado comportamental.
											O design comportamental tem a ver
com sentirmo-nos no controlo,
											o que inclui usabilidade, compreensão,
											mas também medo e responsabilidade.
									","
											Bahsedecegim orta duzey, davranis duzeyinden olusuyor
											ve bu aslinda bir cok isimizi yapip bitirdigimiz duzey.
											Duygusal olan, bilincaltinda, onun farkinda degilsiniz
											Davranissal olan bilincaltinda, onun farkinda degilsiniz.
											Yaptigimiz bircok seyi bilincaltimizda yapiyoruz.
											Sahne etrafinda yuruyorum, bacaklarimdaki kontrolu dusunmeden.
											Bir cok sey yapiyorum, konusmamim cogu bilincaltindan,
											daha once defalarca denenmis ve dusunulmus.
											Yaptimiz bircok sey bilincaltinda.
											Otomatik davranis—- ogrenilmis davranis bilincaltinda,
											davranissal bakimdan kontrol altina alinmis bir durumda.
											Ve davranissal tasarim, herseyi kontrol altina aldigimiz hissi ile ilgili bir sey,
											ayni zamanda kullanilabilirlik ve anlama gerektiyor,
											ve de duygu ve tesir.
									","
											Le niveau moyen du traitement est le niveau comportemental
											et c'est en réalité là que presque tout se passe.
											Le niveau viscéral est subconscient, vous n'en êtes donc pas conscient
											Le niveau comportemental est aussi subconscient.
											Quasiment tout ce que nous faisons est subconscient.
											Je me promène sur la scène, sans penser à contrôler mes jambes.
											Je fais beaucoup de choses, presque tout mon discours vient de mon subconscient,
											j'ai répété et j'y ai pensé beaucoup.
											La plupart des choses que nous faisons sont subconscientes.
											Le comportement automatique — le comportement habile est subconscient,
											contrôlé par le côté comportemental.
											Et le design comportemental est entièrement le sentiment de contrôler,
											ce qui inclut l'utilité, la compréhension,
											mais aussi le toucher et le poids.
									","
											Die mittlere Verarbeitungsebene
ist die Verhaltensebene,
											diejenige, in der tatsächlich
das meiste passiert.
											Intuitiv ist unterbewusst,
man bemerkt es nicht.
											Verhalten ist unterbewusst,
man bemerkt es nicht.
											Fast alles, was wir machen,
geschieht unterbewusst.
											Ich laufe über die Bühne und beachte dabei
nicht die Kontrolle meiner Beine.
											Ich mache sehr viel; der Großteil
meiner Rede ist unterbewusst.
											Sie wurde eingeübt und durchdacht.
											Der Großteil unseres Tuns
ist unterbewusst.
											Automatisiertes Verhalten — erlerntes
Verhalten — ist unterbewusst,
											kontrolliert von der Verhaltensebene.
											Beim Verhaltens-Design geht es
um das Gefühl der Kontrolle.
											Das beinhaltet die Bedienbarkeit,
das Verstehen,
											aber auch die Haptik und das Gewicht.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											É por isso que as facas Global
são tão porreiras.
											São tão bem balanceadas, afiadas,
											sentimos que controlamos o corte.
											Ou conduzir um carro desportivo
de grande desempenho
											numa curva apertada.
											Mais uma vez sentimos que controlamos
totalmente o ambiente.
											Ou o sentimento sensual.
											Isto é um chuveiro Kohler,
um chuveiro cascata.
											Todos aqueles puxadores em baixo
também são chuveiros.
											Molham-nos totalmente.
											Podemos ficar naquele chuveiro
durante horas.
											Aliás, sem desperdiçar água
porque circula a mesma água suja.
											(Risos)
									","
											Iste bu yuzden cok fonksiyonlu bicaklar bu kadar harika
											Cok iyi bir dengeye sahipler ve oldukca keskinler,
											Insan gercekten, kesme isini kontrol altina aldigi hissine kapiliyor.
											Ya da ust performansli spor bir araba kullandiginizi dusunun,
											zor bir kulvarda,
											iste yine cevrenizi tamamen kontrol altina aldiginiz hissine kapiliyorsunuz.
											Ya da sehvet uyandiran bir duygu.
											Bu bir Kohler dusu, bir caglayan dusu,
											ve aslinda alttaki butun bu yumrular, dus baslari.
											size her taraftan su fiskirtacak
											ve dus almak saatlerinizi almayacak.
											Ve tabi bu arada, bosuna da su harcanmamis olacak,
											ayni kirli suyu donusturuyor.
											(Gulusmeler)
									","
											C'est pourquoi les couteaux de Global sont si géniaux
											Ils sont bien équilibrés, très aiguisés,
											on sent qu'on contrôle la découpe.
											Ou en conduisant une voiture de sport ultra-performante
											sur une courbe dangereuse,
											de nouveau ce sentiment de contrôler totalement l'environnement.
											Ou le sentiment de sensualité.
											Ceci est une douche Kohler, de type chute d'eau,
											et en fait, tous les boutons en dessous sont aussi des pommes de douche.
											C'est fait pour vous assaillir de toute part
											Et vous pouvez rester sous la douche durant des heures.
											Tout en ne gaspillant pas d'eau, d'ailleurs,
											Cela fait recirculer la même eau sale.
											(Rires)
									","
											Daher sind Global-Messer auch so toll.
											Sie sind so schön
ausbalanciert, so scharf,
											man fühlt richtig, wie man
Kontrolle übers Schneiden hat.
											Oder einfach einen Sportwagen
											über eine anspruchsvolle Strecke zu fahren
											und wiederum zu spüren,
dass man seine Umwelt kontrolliert.
											Oder die sinnliche Wahrnehmung.
											Dies ist eine Kohler-Dusche,
eine Wasserfall-Dusche.
											Sogar all diese Knöpfe 
da unten sind Duschköpfe.
											Man wird rundum abgespritzt
											und man kann stundenlang duschen.
											Und man verschwendet übrigens kein Wasser,
											denn sie führt das dreckige
Wasser wieder zurück.
											(Gelächter)
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											Ou isto, um bule de chá muito fixe
											que eu encontrei no
The Four Seasons Hotel em Chicago.
											É um bule de chá Ronnefeldt basculante.
											Aquilo é mais ou menos o aspeto do bule
											mas para usá-lo temos
de o deitar para trás,
											pomos o chá lá dentro,
e depois enchemos com água.
											A água depois passa pelo chá
											e o chá assenta nesta coisa à direita,
											o chá está à direita desta linha.
											Há uma pequena borda dentro,
											o chá assenta ali e a água enche-o assim.
											Quando o chá está pronto,
ou quase pronto, endireitamos.
											Isso significa que o chá
está parcialmente coberto
											enquanto completa a infusão.
											Quando está pronto, põe-se na vertical,
											e agora o chá está acima desta linha
— como se lembram —
											a água só chega aqui
e o chá fica de fora.
											Para além disso, ele comunica,
que é o que a emoção faz.
									","
											Ya da bu— bu gercekten buldugum harika bir caydanlik
											Chicago'daki The Four Seasons Otelinden.
											Yana yatik bir Ronnefeldt caydanligi.
											Alisageldigimiz bir caydanlik gibi
											fakat kullanmak icin, onu arkaya yatirmaniz gerekiyor,
											ve icine cay koyuyorsunuz,
											sonra da su koyuyorsunuz
											cunku su, cayin uzerine siziyor.
											Ve cay caydanligin icinde, sag tarafta duruyor—
											cay bu cizginin sag tarafinda.
											Icinde kucuk bir cikinti var, cayi orada tutmak icin
											ve suyla boyle dolduruyorsunuz.
											Ve cay hazir oldugunda, veya hazir olamaya yakin, caydanligi egiyorsunuz.
											Ve bu sayede cay kismen suyla kaplaniyor
											bir yandan da demlenmeye devam ederken.
											Ve cay oldugunda, caydanligi dikey konuma getiriyorsunuz,
											ve simdi cay—hatirlayacak olursaniz— bu cizginin uzerinde
											ve su sadece buraya kadar geliyor
											ve cayi disinda birakiyor
											Ve tum bunlarin ustune, bir de sizinle iletisime geciyor,
											duygunun yaptigi seyleri yapiyor.
									","
											Ou ceci — Ceci est une théière géniale que j'ai trouvée
											à l'hôtel Four Seasons de Chicago.
											C'est une théière basculable de Ronnefeldt.
											C'est en quelque sorte ce à quoi une théière doit ressembler
											mais on l'utilise en la renversant,
											on y met du thé,
											puis on la remplit avec de l'eau
											parce que l'eau va se répandre sur le thé.
											Et donc le thé se trouve dans ce truc sur la droite —
											Le thé se trouve à droite de cette ligne.
											Il y a un petit rebord à l'intérieur, de manière à ce que le thé y reste
											et que l'eau remplisse la théière comme ça.
											Et quand le thé est prêt ou presque prêt, vous la faites basculer.
											Et cela signifie que le thé est partiellement couvert
											tout en finissant de se libérer.
											Et une fois fini, vous le mettez à la verticale
											et maintenant le thé est — souvenez-vous — au-dessus de cette ligne
											et l'eau n'arrive que jusqu'ici
											et cela garde donc le thé hors de l'eau
											En plus, cela communique,
											c'est exactement ce que l'émotion fait.
									","
											Das hier ist eine wirklich tolle Teekanne,
											die ich im Four Seasons Hotel
in Chicago gefunden habe.
											Es ist eine Ronnefeldt Kipp-Teekanne.
											Sie sieht aus wie eine normale Teekanne,
											aber man benutzt sie,
in dem man sie auf den Rücken legt,
											den Tee einfüllt
											und sie dann mit Wasser auffüllt.
											Das Wasser sickert dann durch den Tee.
											Der Tee befindet sich hier
auf der rechten Seite —
											der Tee ist rechts von dieser Linie.
											Da drinnen ist ein kleiner Spalt,
damit der Tee dort liegt
											und das Wasser sie so füllt.
											Und wenn der Tee fertig ist,
wird die Kanne gekippt,
											was dazu führt, dass der Tee
teilweise bedeckt ist,
											während er fertig zieht.
											Wenn er fertig gezogen ist,
stellt man die Kanne aufrecht hin
											und jetzt befindet sich
der Tee über dieser Linie
											und das Wasser reicht nur bis hier
											und so hält sie den Tee aus dem Wasser.
											Darüber hinaus kummuniziert sie.
											Das ist genau das, was Emotionen tun.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											Emoção é atuar, emoção é mesmo atuar.
											É estar seguro no mundo.
											Cognição é perceber o mundo,
emoção é interpretá-lo
											— dizer bom, mau, seguro, perigoso —
											e preparar-nos para atuar,
											o que torna os músculos
tensos ou relaxados.
											É por isso que podemos perceber
a emoção de outra pessoa,
											porque os músculos estão a atuar,
subconscientemente,
											só que evoluímos para músculos faciais
muito mais ricos em emoção.
											Isto tem emoções, se quiserem,
porque diz ao empregado:
											""Olha, acabei. Vê — estou em pé.""
											E o empregado pode chegar e dizer:
""Deseja mais água?""
											É fixe. Que design maravilhoso!
									","
											Duygu, harekete gecmek demek, gercekten, duygu harekete gecmek demek.
											Guvende olmak demek.
											Bilgi dunyayi anlamak, duygu ise onu yorumlamak demek,
											iyiyi, kotuyu, guvenli olani, tehlikeliyi adlandirabilmek
											ve bizi harakete hazir bir hale getirmek demek. Iste bundan dolayi kaslarimiz kasiliyor ve gevsiyor.
											Ve iste bu yuzden bir baskasinin duygulari hakkinda da fikir sahibi olabiliyoruz,
											cunku kaslari, onlar bilincinde olmadan harakete geciyorlar,
											yuz kaslarimiz haricinde, yuzumuzdeki kaslari duygularimizla zenginlestirmeyi ogrendik.
											Bu durumda, takdir ederseniz ki, bunun da duygulari var,
											cunku garsona isaret veriyor, ""Baksana, isim bitti, Hadi— dikelt beni.""
											Ve garson gelebilir ve soyle diyebilir, ""Biraz daha su ister misin?""
											Bu, bi sekilde harika. Ne muhtesem bir tasarim.
									","
											L'émotion est entièrement à propos du jeu, l'émotion est réellement liée au jeu d'acteur.
											C'est être en sécurité dans le monde.
											La connaissance, c'est la compréhension du monde, l'émotion c'est son interprétation
											en disant c'est bon, mauvais, sans danger, hasardeux,
											et en étant prêt à passer à l'action, ce qui explique pourquoi les muscles se tendent ou se relâchent.
											C'est pour cela qu'on peut deviner les émotions de quelqu'un d'autre,
											parce que leurs muscles réagissent, de manière subconsciente,
											sauf que nous avons évolué en rendant les muscles faciaux très expressifs.
											Bon, ceci évoque des émotions si on veut,
											parce que cela indique au serveur que ""Hé, j'ai fini. Vous voyez — vertical"".
											Et le serveur vient et demande ""Vous voulez encore de l'eau?""
											C'est génial. Quel merveilleux design.
									","
											Bei Emotionen geht es
vor allem ums Handeln.
											Es geht darum,
in dieser Welt sicher zu sein.
											Kognition befasst sich damit die Welt zu verstehen, 
Emotionen interpretieren sie
											als gut, böse, sicher, gefährlich
											und bereiten uns darauf vor zu handeln, weshalb die Muskeln sich dann anspannen oder entspannen.
											Daher können wir auch die Emotionen
anderer Menschen wahrnehmen,
											weil ihre Muskeln handeln, unbewusst.
											Da wir uns weiterentwickelt haben, wodurch die Gesichtsmuskeln
nun viele Emotionen ausdrücken können.
											Die Teekanne besitzt sozusagen Emotionen,.
											denn sie signalisiert dem Ober:
""Ich bin fertig. Schauen Sie — aufrecht.""
											Der Ober kann kommen und fragen:
""Möchten Sie noch etwas Wasser?""
											Es ist irgendwie nett.
Was für ein wunderbares Design.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											O terceiro nível é reflexivo,
											que é — se gostam do super ego —
											a parte do cérebro que não tem controlo
sobre o que fazemos,
											não vê os sentidos,
											não controla os músculos.
											Só vê o que se está a passar.
											É aquela vozinha na nossa cabeça
que observa e diz:
											""Isso é bom. Isso é mau.
""Porque estás a fazer isso? Não percebo.""
											É aquela vozinha na cabeça
onde fica a consciência.
									","
											Ve bahsedecegim son duzey, yansitici duzey,
											buna, dilerseniz super ego da diyebiliriz,
											bu, beyinin ufak bir parcasindan olusuyor ve sizin yaptiklarinizi hic bir sekilde kontrol edemiyor,
											hic bir sekilde kontrol yok— duyulari gormuyor,
											kaslari kontrol etmiyor.
											Her ne oluyorsa, gormezlikten geliyor.
											Bu kafanizin icindeki o kucuk ses.
											sizi seyrediyor ve soyle diyor, ""Bu iyi. Bu kotu.""
											veya ""Niye oyle yapiyorsun? Anlamiyorum.""
											O kafanizdaki kucuk ses, bilincinizin koltugu.
									","
											Le troisième niveau est le reflet,
											c'est comme un super-égo,
											c'est une partie du cerveau qui n'a aucun contrôle sur ce qu'on fait
											aucun contrôle sur les sens,
											aucun contrôle sur les muscles.
											Il supervise ce qui se passe.
											C'est la petite voix dans votre tête
											qui regarde et dit ""C'est bien. C'est mal"".
											ou bien ""Pourquoi est-ce que tu fais ça? Je ne comprends pas.""
											C'est la petite voix dans la tête où siège votre conscience.
									","
											Und die dritte Ebene ist reflexiv,
											sozusagen das Über-Ich.
											Es ist ein kleiner Teil des Gehirns,
der keine Kontrolle darüber hat, was man macht.
											Keine Kontrolle über — er hat keinen
Zugriff auf die Sinneswahrnehmungen
											und hat keine Kontrolle über die Muskeln.
											Dieser Teil überblickt das Geschehen.
											Es ist diese leise Stimme in Ihrem Kopf,
											die zuschaut und sagt:
""Das ist gut. Das ist schlecht.""
											Oder: ""Warum machst du das?
Das verstehe ich nicht.""
											Es ist diese leise Stimme
im Kopf, das Bewusstseins.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
											Este é um grande produto reflexivo.
											Os donos de um Hummer disseram:
											""Já tive tantos carros na minha vida
											""todo o tipo de carros exóticos,
											""mas nunca tive um
que atraísse tanta atenção.""
											Trata-se da potência,
											trata-se da imagem deles,
não se trata do carro.
											Mas se quisermos
um modelo mais positivo, temos o GM.
											Compramo-lo agora porque
nos preocupamos com o ambiente.
											Compramo-lo para proteger o ambiente,
											apesar de os primeiros carros
serem muito caros
											e não muito aperfeiçoados.
											Mas também é design reflexivo.
											Ou um relógio caro
para impressionar as pessoas,
											que vão dizer: ""Uau, não sabia
que tinhas esse relógio.""
											Em contraste com este, que é um relógio
puramente comportamental,
											que provavelmente anda mais acertado
											que o outro de 13 000 dólares
que acabei de mostrar.
											Mas é feio.
											Este é claramente um relógio Don Norman.
									","
											Iste burda harika bir yansitici urun.
											Hummer kullanicilari soyle diyorlar, "" Hayatimda bir cok arabam oldu
											her tarzdaki egzotik arabalardan,
											ama hic bir zaman bu kadar dikkat ceken bir arabam olmamisti.""
											Burada soz konusu olan imaj,
											araba degil.
											Hatta, eger daha olumlu bir model pesindeyseniz,
											iste bu GM arabasi.
											Ve bunu cevreye karsi duyarli oldugunuz icin alabilirsiniz
											Ve siz bunu, cevreyi korumak icin satin alacaksiniz,
											her ne kadar ilk serileri, gercekten pahali olacak olsada...
											ve mukemmel olmasa da.
											Bu da yansitici tarzda bir tasarim.
											Veya insanlari etkileyebileceginiz pahali bir saat,
											insanlara ""Aman tanrim, boyle bir saatin oldugunu bilmiyordum"" dedirten cinsten.
											Buna zit bir ornek,
											tamamiyla davranissal bir saat,
											muhtamelen size az once gosterdigim 13,000 dolarlik saatten cok daha iyi calisiyor.
											Ama cirkin.
											Bu tam bir Don Norman saati.
									","
											Voici un excellent produit de réflexion.
											Les propriétaires d'un Hummer disent ""Vous savez, j'ai eu beaucoup de voitures dans ma vie
											toutes sortes de voitures exotiques,
											mais je n'ai jamais eu une voiture qui attirait autant l'attention.""
											Tout tourne autre de leur image,
											pas autour de la voiture.
											Mais même si vous voulez un modèle plus positif,
											voici une voiture General Motors.
											Et la raison pour laquelle vous l'achèteriez est parce que vous faites attention à l'environnement.
											Et vous l'achèterez pour protéger l'environnement,
											même si les premières voitures seront très chères
											et imparfaites.
											C'est également un design de réflexion.
											Ou bien un montre très chère pour impressionner les autres,
											qui diront ""Wouah, je ne savais pas que tu avais une montre comme ça"".
											Contrairement à celle-ci,
											qui est une montre comportementale,
											et qui est sûrement plus à l'heure que celle à 13 000 dollars que je viens de montrer.
											Mais c'est moche.
											Et c'est clairement une montre Don Norman.
									","
											Hier ist ein gutes reflexives Produkt.
											Besitzer von Hummern haben gesagt:
""Ich hatte viele Autos in meinem Leben,
											die verschiedensten exotischen Autos,
											aber ich hatte noch nie ein Auto,
das so viel Aufmerksamkeit erregt hat.""
											Es dreht sich alles um ihr Image,
											es geht nicht ums Auto.
											Wenn Sie ein besseres Model wollen —
											das ist ein GM.
											Sie würden es nun vielleicht kaufen,
weil Sie sich um die Umwelt sorgen.
											Vielleicht kaufen Sie es,
um die Umwelt zu schützen,
											selbst wenn die ersten Fahrzeuge
sehr teuer sein werden
											und nicht ausgereift.
											Aber das ist auch reflektives Design.
											Oder eine teure Uhr, um andere
Menschen zu beeindrucken,
											die sagen: ""Junge, ich wusste nicht,
dass du so eine Uhr hast.""
											Im Gegensatz zu dieser,
											welche eine reine ""Vernunft-Uhr"" ist,
											welche die Zeit wahrscheinlich besser wiedergibt als die 13.000 Dollar Uhr, die ich gerade gezeigt habe.
											Aber sie ist hässlich.
											Dies ist eindeutig eine Don Norman-Uhr.
									",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
"
","
","
","
",3 ways good design makes you happy,Don Norman,12:41,"creativity,design,happiness"
