en,es,fr,de,pt,title,speaker,duration,tags
"
											Government is doing what they can,
											especially in terms of the pandemics
											and epidemics such as cholera,
											or Ebola at the moment,
											but with competing priorities.
											The budget is not always there.
											And when you think about this,
											you think about what is required
											to make handwashing a daily habit,
											it requires sustained funding
											to refine this behavior.
											In short, those that fight for public health
											are actually dependent upon the soap companies
											to keep promoting handwashing with soap.
											We have friends like USAID,
											the Global Public-Private Partnership
for Handwashing with Soap,
											London School of Hygiene and Tropical Medicine,
											Plan, WaterAid,
											that all believe
											for a win-win-win partnership.
											Win for the public sector,
											because we help them reach their targets.
											Win for the private sector,
											because we build new generations
											of future handwashers.
											And most importantly,
											win for the most vulnerable.
											On October 15,
											we will celebrate Global Handwashing Day.
											Schools, communities,
											our friends in the public sector
											and our friends in the private sector —
											yes, on that day even our competitors,
											we all join hands to celebrate
											the world's most important
											public health intervention.
											What's required,
											and again where the private sector
can make a huge difference,
											is coming up with this big, creative thinking
											that drives advocacy.
											If you take our Help a Child Reach 5 campaign,
											we've created great films
											that bring the message of handwashing with soap
											to the everyday person
											in a way that can relate to them.
											We've had over 30 million views.
											Most of these discussions are still happening online.
											I urge you to take five minutes
											and look at those films.
									","
											Los gobiernos hacen lo que pueden
											especialmente cuando 
se trata de pandemias
											y epidemias como el cólera,
											o el ébola en este momento,
											pero con prioridades en competencia.
											No siempre hay presupuesto.
											Y cuando uno piensa en esto,
											si piensa en lo que se necesita
											para hacer del lavado de manos 
un hábito diario,
											lo que se necesita financiación sostenida
											para afianzar este comportamiento.
											En pocas palabras, 
los que luchan por la salud pública
											dependen de las compañías de jabón
											para seguir promoviendo
el lavado de manos con jabón.
											Tenemos socios como USAID,
											la Asociación Mundial Público-Privada 
para el Lavado de Manos con Jabón,
											la Escuela de Londres 
de Higiene y Medicina Tropical,
											Plan, WaterAid,
											y todos creen
											en una alianza gana-gana-gana.
											Ganancia para el sector público
											porque les ayudamos 
a alcanzar sus metas.
											Ganancia para el sector privado
											porque educamos nuevas generaciones
											que se lavan las manos.
											Y lo más importante,
											ganancia para los más vulnerables.
											El 15 de octubre
											celebraremos 
el Día Mundial del Lavado de Manos.
											Escuelas, comunidades,
											nuestros socios en el sector público,
											y nuestros socios en el sector privado...
											sí, en ese día, incluso 
nuestros competidores,
											juntaremos nuestras manos
para celebrar
											la más importante intervención
											en salud pública del mundo.
											Lo que se requiere,
											y donde el sector privado 
puede hacer una gran diferencia,
											es venir con esta gran y creativa idea
											para dirigir este movimiento.
											En nuestra campaña 
""Ayuda a un niño a alcanzar los 5""
											hemos creado unos videos maravillosos
											para llevar el mensaje 
del lavado de manos con jabón
											a la gente común
											de forma que se sientan identificados.
											Tenemos más de
30 millones de visualizaciones.
											Muchos de estos diálogos 
aún continúan en la red.
											Les pido que tomen 5 minutos
											y vean estos videos.
									","
											Le Gouvernement fait ce qu'il peut,
											particulièrement en termes de pandémies
											et d'épidémies comme le choléra,
											ou l'Ebola en ce moment,
											mais avec ces priorités de compétition,
											le budget n'est pas toujours présent.
											Et quand on y pense,
											on réfléchit à ce qu'il faut
											pour que le lavage de mains
soit une habitude quotidienne,
											il faut des fonds constants
											pour affiner ce comportement.
											Pour faire court, ceux qui se battent 
pour la santé publique
											dépendent du fait que 
les entreprises de savon
											continuent à faire la promotion 
du lavage de mains avec du savon.
											Nous avons des amis comme USAID,
											le partenariat public-privé
du lavage de mains avec du savon,
											l'école Londonienne d’hygiène et
de médecine tropicale,
											Plan, WaterAid,
											qui croient tous
											en un partenariat gagnant gagnant gagnant.
											Gagnant pour le secteur publique,
											parce que nous les aidons à
atteindre leurs cibles.
											Gagnant pour le secteur privé,
											car nous construisons
de nouvelles générations
											de futurs laveurs de mains.
											Et le plus important,
											gagnant pour les plus vulnérables.
											Le 15 Octobre,
											nous allons célébrer
la Journée Mondiale du Lavage de mains.
											Les écoles, les communautés,
											nos amis du secteur public
											et nos amis du secteur privé,
											— oui, ce jour-là, même nos concurrents —
											nous allons nous tenir la main
pour célébrer
											l'intervention la plus importante au monde
											pour la santé publique.
											Ce qu'il faut,
											encore un fois là où le secteur privé
peut faire un différence énorme,
											c'est avoir cette grande pensée créative
											qui mène à cette promotion.
											Si vous regardez notre campagne
<i>Aidez un enfant à atteindre ses 5 ans</i>,
											nous avons créé des films géniaux
											qui apportent le message
du lavage de main avec du savon
											aux personnes de tous les jours
											de manière qu'elles se sentent concernées.
											Ils ont été vus plus
de 30 millions de fois.
											La plupart de ces discussions
évoluent toujours en ligne.
											Je vous incite à prendre 5 minutes
											pour regarder ces films.
									","
											Die Regierungen tun alles in ihrer Macht,
											besonders bei Pandemien
											und Epidemien wie Cholera
											oder aktuell bei Ebola,
											aber sie haben einen Interessenskonflikt.
											Das Budget reicht nicht immer aus.
											Wenn man darüber nachdenkt,
											überlegt man, was nötig ist,
											um Händewaschen zur 
täglichen Gewohnheit zu machen.
											Nachhaltige Finanzierung ist erforderlich,
											um dieses Verhalten zu bestärken.
											Kurz gesagt sind die Förderer
öffentlicher Gesundheit
											genau genommen von Seifenfirmen abhängig,
											damit Händewaschen mit Seife 
weiter beworben wird.
											Wir haben Freunde wie USAID,
											die Global Public-Private Partnership
for Handwashing with Soap,
											die London School of Hygiene 
and Tropical Medicine,
											Plan, WaterAid,
											die alle an eine
Win-Win-Win-Partnerschaft glauben.
											Ein Gewinn für den öffentlichen Sektor,
											da wir ihnen helfen 
ihre Ziele zu erreichen.
											Ein Gewinn für den Privatsektor,
											da wir neue Generationen
											zukünftiger Händewäscher heranziehen.
											Aber den größten Nutzen
											haben die besonders gefährdeten Personen.
											Am 15. Oktober feiern wir
											den Internationalen Hände-Waschtag.
											An diesem Tag kommen Schulen,
											Gemeinden, unsere Freunde
im öffentlichen Sektor
											und unsere Freunde im Privatsektor —
											sogar unsere Konkurrenten, alle zusammen,
											um die weltweit wichtigste
											Gesundheitsmaßnahme zu feiern.

											Gebraucht wird —
											und da kann wieder 
der Privatsektor etwas bewirken —
											Denken in großen, 
kreativen Dimensionen,
											um Akzeptanz zu fördern.
											Für unserer Kampagne
""Hilf einem Kind 5 zu werden""
											haben wir großartige Filme produziert,
											die die Botschaft des 
Händewaschens mit Seife
											dem Durchschnittsmenschen näherbringt
											und einen Bezug zu ihm herstellt.
											Wir hatten über 30 Mio. Seitenaufrufe.
											Die meisten der Diskussionen
laufen immer noch online.
											Bitte nehmen Sie sich 5 Minuten,
											um sich die Filme anzuschauen.
									","
											O governo está a fazer o que pode,
											em especial em termos das pandemias
											e das epidemias como a cólera,
											ou, neste momento, o ébola.
											Mas, perante as prioridades em competição,
											o orçamento nem sempre chega.
											Quando pensamos nisto,
											pensamos no que é necessário
											para que lavar as mãos 
passe a ser um hábito diário.
											Exige um financiamento sustentável
											para melhorar este comportamento.
											Em resumo, os que lutam pela saúde pública
											estão dependentes das empresas de sabão
											para continuar a promover 
a lavagem das mãos com sabão.
											Temos amigos como a USAID,
											a Parceria Global Público-Privada 
para a Lavagem de Mãos com Sabão.
											a Escola de Higiene de Londres 
e a Medicina Tropical,
											a Plan, a WaterAid
											que acreditam numa parceria 
lucro-lucro-lucro.
											Lucro para o setor público,
											porque os ajudamos
a atingir os seus objetivos.
											Lucro para o setor privado,
											porque preparamos novas gerações
											de futuros lavadores de mãos.
											E, o mais importante,
											lucro para os mais vulneráveis.
											Em 15 de outubro,
											vamos festejar 
o Dia Global de Lavar as Mãos.
											Escolas, comunidades,
											os nossos amigos no setor público
											e os nossos amigos no setor privado
											— sim, nesse dia 
até os nossos concorrentes —
											vamos dar as mãos para festejar
											a intervenção de saúde pública
											mais importante do mundo.
											O que é necessário
											— e onde o setor privado 
pode fazer uma diferença enorme —
											é avançar com esse pensamento, 
grande e criativo
											que impele esta campanha.
											Na nossa campanha 
""Ajudar uma Criança a Chegar aos 5 Anos""
											criámos ótimos filmes
											que contêm a mensagem 
de lavar as mãos com sabão
											para as pessoas do dia-a-dia
											de uma forma que elas 
se identificam com eles.
											Tivemos mais de 30 milhões de espetadores.
											Muitas destas conversas 
ainda estão a ocorrer ""online"".
											Peço-vos que gastem cinco minutos
											e vejam esses filmes.
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											I come from Mali,
											one of the world's poorest countries.
											I grew up in a family where every dinner conversation
											was around social justice.
											I trained in Europe's premier school of public health.
											I think I'm probably one of the only women
											in my country with this high degree in health,
											and the only one
											with a doctorate in handwashing with soap.
											(Laughter)
											(Applause)
									","
											Soy de Mali,
											uno de los países más pobres del mundo.
											Crecí en una familia en que 
las conversaciones en la cena
											eran sobre el tema de la justicia social.
											Me entrené en la mejor escuela europea 
de salud pública.
											Creo que soy la única mujer
											en mi país con semejante 
título tan alto en salud,
											y la única
											con un doctorado 
en lavado de manos con jabón.
											(Risas)
											(Aplausos)
									","
											Je viens du Mali,
											un des pays les plus pauvres au monde.
											J'ai grandi dans une famille où
toutes les conversations au dîner
											portaient sur la justice sociale.
											Je me suis formée dans la première
école de santé publique en Europe.
											Je pense que je suis la seule femme
											dans mon pays avec diplôme
aussi élevé en santé,
											et la seule
											avec un doctorat en
lavage de mains avec du savon.
											(Rires)
											(Applaudissements)
									","
											Ich bin aus Mali,
											einem der ärmsten Länder der Welt.
											Unsere Familiengespräche beim Abendessen
											drehten sich immer um 
soziale Gerechtigkeit.
											Ich habe an Europas führender
Hochschule für Gesundheit studiert.
											Ich schätze, ich bin die einzige 
Frau in meinem Land
											mit so einem hohen 
Abschluss in Gesundheit
											und die Einzige mit einem Doktortitel
im Händewaschen mit Seife.
											(Lachen)
											(Applaus)
									","
											Venho do Mali,
											um dos países mais pobres do mundo.
											Cresci numa família 
em que a conversa ao jantar
											era sempre sobre justiça social.
											Formei-me na principal escola 
de saúde pública da Europa.
											Penso que provavelmente 
sou uma das poucas mulheres
											do meu país com este
elevado grau académico em saúde
											e a única
											com doutoramento 
em lavagem de mãos com sabão.
											(Risos)
											(Aplausos)
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											Nine years ago, I decided,
											with a successful public health career in the making,
											that I could make the biggest impact coming,
											selling and promoting the world's best invention
											in public health: soap.
											We run today the world's largest
											handwashing program
											by any public health standards.
											We've reached over 183 million people
											in 16 countries.
											My team and I have the ambition
											to reach one billion by 2020.
											Over the last four years,
											business has grown double digits,
											whilst child mortality has reduced
											in all the places where soap use has increased.
											It may be uncomfortable for some to hear —
											business growth and lives saved
											somehow equated in the same sentence —
											but it is that business growth
											that allows us to keep doing more.
											Without it, and without talking about it,
											we cannot achieve the change that we need.
									","
											Hace 9 años decidí,
											con una exitosa carrera 
en salud pública en mi haber,
											que podía generar 
un mayor impacto presentando,
											vendiendo y promoviendo 
el mejor invento del mundo
											en salud pública: el jabón.
											Hoy en día dirigimos
											el mayor programa a nivel mundial 
de lavado de manos,
											con cualquier estándar 
en salud pública.
											Hemos llegado 
a más 183 millones de personas
											en 16 países.
											Mi equipo y yo tenemos la ambición
											de alcanzar los mil millones en 2020.
											En los últimos 4 años,
											el negocio ha crecido doble dígito,
											mientras que la mortalidad infantil 
se ha reducido
											en todos los lugares donde 
se ha incrementado el uso de jabón.
											Puede ser incómodo para algunos escuchar
											—crecimiento de los negocios 
y vidas salvadas,
											de alguna forma equiparados 
en la misma oración—
											pero es ese crecimiento en los negocios
											el que nos permite continuar haciendo más.
											Sin ello, y sin hablar de ello,
											no podemos alcanzar 
el cambio que necesitamos.
									","
											Il y a 9 ans, j'ai décidé,
											avec une carrière prometteuse
dans la santé publique,
											que je pouvais avoir 
le plus gros impact en venant,
											en vendant et en communiquant
la meilleure invention au monde
											dans le domaine de
la santé publique : le savon.
											Nous dirigeons aujourd'hui
le plus grand programme
											de lavage de mains au monde
											au delà de toutes les normes
de la santé publique.
											Nous avons touché plus de
183 millions de personnes
											dans 16 pays.
											Mon équipe et moi avons l'ambition
											d'en toucher 1 milliard d'ici 2020.
											Durant les 4 dernières années,
											notre entreprise
est passée à 2 chiffres,
											alors que la mortalité des enfants
a diminué
											dans tous les lieux au monde
où l'utilisation du savon a augmenté.
											Ça peut être gênant 
pour certains d'entendre :
											croissance d'entreprise
et vies sauvées
											d'une certaine manière
sur le même plan dans la même phrase
											mais c'est cette croissance
											qui nous permet de continuer
à en faire plus.
											Sans elle, et sans en parler,
											nous ne pouvons réussir le changement
dont nous avons besoin.
									","
											Vor neun Jahren beschloss ich
											zu Beginn meines Berufslebens
im Gesundheitsbereich,
											dass meine größte Wirkung
											im Verkauf und Bewerben
der weltweit besten Erfindung
											für öffentliche Gesundheit liegt: Seife.
											Heute betreiben wir
											das größte Händewasch-Programm der Welt,
											das alle bisherigen Maßstäbe übertrifft.
											Wir haben über 183 Millionen Menschen
											in 16 Ländern erreicht.
											Mein Team und ich 
haben das ehrgeizige Ziel,
											bis 2020 eine Milliarde zu erreichen.
											In den letzten 4 Jahren
											ist das Geschäft zweistellig gewachsen,
											und die Kindersterblichkeit 
ist überall dort gesunken,
											wo die Verwendung von Seife gestiegen ist.
											Manche mögen sich daran stören,
											Geschäftswachstum und gerettete Leben
											gewissermaßen gleichgestellt im
selben Satz zu hören,
											aber nur durch Geschäftswachstum
											können wir unsere Tätigkeit ausweiten.
											Alleine und ohne darüber zu reden,
											können wir den nötigen Wandel 
nicht herbeiführen.
									","
											Há nove anos, decidi
											após uma carreira 
de saúde pública com êxito
											que eu podia ter impacto
											em vender e promover 
a melhor invenção do mundo
											na saúde pública: o sabão.
											Hoje, dirigimos o maior programa do mundo
											de lavagem de mãos,
											segundo qualquer 
padrão de saúde pública.
											Atingimos mais de 183 milhões de pessoas
											em 16 países.
											A minha equipa e eu temos a ambição
											de atingir mil milhões até 2020.
											Durante os últimos quatro anos,
											o negócio aumentou para o dobro,
											enquanto a mortalidade infantil diminuiu
											em todos os locais em que 
o uso do sabão aumentou.
											Pode ser desagradável 
para alguns ouvir falar
											em crescimento do negócio e vidas salvas
											em pé de igualdade na mesma frase,
											mas é o crescimento deste negócio
											que nos permite continuar a fazer mais.
											Sem ele, e sem falarmos nele,
											não podemos conseguir 
a mudança de que precisamos.
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											Last week, my team and I
											spent time visiting mothers
											that have all experienced the same thing:
											the death of a newborn.
											I'm a mom. I can't imagine anything more powerful
											and more painful.
											This one is from Myanmar.
											She had the most beautiful smile,
											the smile, I think, that life gives you
											when you've had a second chance.
											Her son, Myo, is her second one.
											She had a daughter
											who passed away at three weeks,
											and we know that the majority
											of children that actually die
											die in the first month of their life,
											and we know that if we give a bar of soap
											to every skilled birth attendant,
											and that if soap is used 
before touching the babies,
											we can reduce and make a change
											in terms of those numbers.
											And that's what inspires me,
											inspires me to continue in this mission,
											to know that I can equip her
											with what's needed
											so that she can do
											the most beautiful job in the world:
											nurturing her newborn.
											And next time you think of a gift
											for a new mom and her family,
											don't look far: buy her soap.
											It's the most beautiful invention in public health.
									","
											La semana pasada, mi equipo y yo
											pasamos un tiempo visitando madres
											que han vivido la misma experiencia:
											la pérdida de un recién nacido.
											Soy madre. No me imagino 
qué puede ser más poderoso
											y doloroso.
											Esta es de Myanmar.
											Tiene la sonrisa más hermosa,
											la sonrisa, creo, que la vida te da
											cuando tienes una segunda oportunidad.
											Su hijo, Myo, es su segundo.
											Tuvo una hija
											que falleció a las 3 semanas,
											y sabemos que la mayoría
											de los niños que fallecen,
											fallecen en su primer mes de vida,
											y sabemos que si le damos 
una barra de jabón
											a todas las personas 
que asisten los partos,
											y usamos jabón antes de tocar a los bebés,
											podemos reducir y generar cambio
											en términos de esos números.
											Y eso es lo que me inspira,
											me inspira a continuar en esta misión,
											saber que puedo equiparla
											con lo que se necesita
											de modo que ella pueda hacer
											el trabajo más bello del mundo:
											cuidar de su recién nacido.
											La próxima vez que piensen en un regalo
											para una nueva madre y su familia,
											no vayan muy lejos: 
cómprenle un jabón.
											Es el invento más hermoso 
en salud pública.
									","
											La semaine dernière, mon équipe et moi
											avons passé du temps à visiter des mères
											qui avaient toutes vécu la même chose :
											la mort d'un nouveau né.
											Je suis une mère. 
Je ne peux rien imaginer de plus puissant
											et de plus douloureux.
											Celle-ci est du Myanmar.
											Elle avait le plus beau des sourires,
											le sourire, je pense,
que la vie vous donne
											lorsque la vie vous donne
une seconde chance.
											Son fils, Myo, est son deuxième.
											Elle a eu une fille
											qui est morte à 3 semaines,
											et nous savons que la majorité
											des enfants qui meurent,
											le font le premier mois de leur vie,
											et nous savons que si nous donnons
une barre de savon
											à chaque auxiliaire de clinique,
											et si ce savon est utilisé avant
de toucher les bébés,
											nous pouvons réduire
et faire changer les choses
											par rapport à ces chiffres.
											Et c'est ce qui m'inspire,
											ce qui m'inspire
à continuer cette mission,
											de savoir que je peux l'équiper
											avec ce dont elle a besoin
											afin qu'elle puisse faire
											le travail le plus beau du monde
											faire grandir son nouveau-né.
											Et la prochaine fois
que vous chercher un cadeau
											pour une nouvelle mère et sa famille,
											ne cherchez pas loin :
achetez lui un savon.
											C'est l'invention la plus belle
de la santé publique.
									","
											Letzte Woche haben mein Team und ich
											Mütter besucht,
											die alle das Gleiche erlebt haben:
											den Tod eines Neugeborenen.
											Ich bin eine Mutter. Ich kann mir
nichts Überwältigenderes
											und Schmerzhafteres vorstellen.
											Sie kommt aus Myanmar.
											Sie hat das allerschönste Lächeln,
											das Lächeln, 
welches dir das Leben schenkt,
											wenn du eine zweite Chance bekommst.
											Ihr Sohn Myo ist ihre zweite Chance.
											Sie hatte eine Tocher,
											die mit 3 Wochen verstorben ist,
											und wir wissen,
											dass die Mehrheit der Kinder, die sterben,
											innerhalb des ersten Monats sterben,
											und wir wissen auch,
											dass wenn jede geschulte Geburtshelferin 
ein Stück Seife bekommt,
											und sie benutzt wird, bevor
Babys angefasst werden,
											wir die Sterblichkeit
verringern können.
											Das inspiriert mich dazu,
											meine Mission in dem Wissen fortzuführen,
											dass ich sie mit dem ausrüsten kann,
											was sie braucht,
											damit sie den schönsten Job 
der Welt ausüben kann:
											sich um ihr Neugeborenes zu kümmern.
											Und wenn Sie das nächste Mal
über ein Geschenk
											für eine junge Mutter und 
ihre Familie nachdenken,
											suchen Sie nicht lange: kaufen Sie Seife.
											Es ist die großartigste Erfindung
für öffentliche Gesundheit.
									","
											Na semana passada, a minha equipa e eu
											andámos a visitar mães
											que tinham tido todas a mesma experiência:
											a morte de um recém-nascido.
											Sou mãe.
											Não consigo imaginar 
nada mais poderoso e mais doloroso.
											Esta é a mãe de Myanmar.
											Tinha o sorriso mais maravilhoso,
											o sorriso, julgo eu, que a vida nos dá
											quando tivemos uma segunda oportunidade.
											O filho, Myo, é o segundo.
											Ela teve uma filha
											que morreu com três semanas.
											Sabemos que a maioria
das crianças que morrem,
											morrem no primeiro mês da vida.
											Sabemos que, se dermos uma barra de sabão
											a cada parteira qualificada,
											e que, se usarem o sabão 
antes de tocarem nos bebés,
											podemos reduzir e alterar
em termos dos números.
											É isso que me inspira
											inspira-me a continuar esta missão,
											saber que posso equipá-la
											com aquilo que é preciso
											para que ela possa fazer
											o trabalho mais maravilhoso do mundo:
											cuidar do seu recém-nascido.
											Na próxima vez que pensarem num presente
											para uma nova mãe e para a família dela,
											não procurem muito: comprem-lhe sabão.
											É a invenção mais bela na saúde pública.
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											I hope you will join us
											and make handwashing part of your daily lives
											and our daily lives
											and help more children like Myo
											reach their fifth birthday.
									","
											Espero que se unan a nosotros
											y que hagan que el lavado de manos 
sea parte de sus vidas diarias
											y de nuestras vidas diarias,
											y ayuden a más niños como Myo
											a llegar a su quinto cumpleaños.
									","
											J'espère que vous nous rejoindrez
											et intègrerez le lavage de main
dans votre vie de tous les jours
											et dans notre vie de tous les jours,
											et que vous aiderez plus d'enfant comme 
Myo à atteindre leur 5ème anniversaire.
									","
											Ich hoffe, dass Sie es uns nachtun werden
											und Händewaschen zum Teil Ihres Alltags
											und unser aller Leben machen
											und Sie Kindern wie Myo helfen,
											ihren fünften Geburtstag zu erleben.
									","
											Espero que se juntem a nós
											e tornem a lavagem das mãos 
uma tarefa diária na vossa vida
											e na nossa vida
											e ajudem mais crianças como Myo
											a festejar os seus cinco anos.
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									","
											Vielen Dank.
									","
											Obrigada.
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissement)
									","
											(Applaus)
									","
											(Aplausos)
									",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
"
","
","
","
","
",The simple power of hand-washing,Myriam Sidibe,11:41,"children,global issues,health,public health,sanitation"
