en,pt,fr,tr,es,title,speaker,duration,tags
"
											In this latest era
of criminal justice reform,
											I often question and wonder why —
											why is it that so many believe
											that only those who have been convicted
of nonviolent drug offenses
											merit empathy and recognized humanity?
											Criminal justice reform is human justice.
											Am I not human?
											When we invest in resources
that amplify the relevancy of people
											in communities like Laventille
											or parts of Brooklyn or a ghetto near you,
											we can literally create
the communities that we want.
									","
											Nesta última era de reforma
da justiça criminal,
											muitas vezes questiono e interrogo-me:
											Porque é que tanta gente pensa
											que só aqueles que foram condenados
por crimes de droga não violentos
											merecem empatia
e uma humanidade reconhecida?
											A reforma da justiça criminal
é a justiça humana.
											Eu não sou humano?
											Quando investimos em recursos
que amplificam a relevância das pessoas,
											em comunidades como Laventille,
											ou em partes de Brooklyn,
ou num gueto perto de nós.
											podemos criar as comunidades
que quisermos.
									","
											Dans cette ère de réforme
de la justice pénale,
											je me questionne
et me demande souvent pourquoi :
											pourquoi tant de gens croient
											que seuls les condamnés de délits
non violents liés à la drogue
											méritent l'empathie
et que l'on reconnaisse leur humanité ?
											La réforme de la justice pénale
est la justice humaine.
											Ne suis-je pas humain ?
											Quand nous investissons
dans des ressources
											qui amplifient l'utilité des gens
											dans des communautés comme Laventille,
Brooklyn ou un ghetto proche de chez vous,
											nous pouvons créer
les communautés que nous voulons.
									","
											Ceza adaleti reformunun
bu son dönemlerinde,
											sık sık nedenleri sorguluyorum,
											neden çoğu insan
											yalnızca, şiddet içermeyen
uyuşturucudan suçlu bulunanların
											empatiyi ve insanlığı
hak ettiğine inanıyor?
											Ceza adaleti reformu, insan adaletidir.
											Ben insan değil miyim?
											Laventille'e veya Brooklyn'in bazı
bölgelerine veya yakınınızdaki
											kenar mahalleye ait insanların
											ilgisini yükselten kaynaklara yatırım
											yaptığımızda, istediğimiz
toplulukları yaratabiliriz.
									","
											En esta última era de
reforma de justicia criminal
											a menudo me pregunto
y reflexiono ¿por qué...
											¿por qué es qué tantos creen
											que solo aquellos sentenciados 
por ofensas no violentas con drogas
											merecen empatía y humanidad reconocida?
											La reforma de justicia criminal 
es justicia humana.
											¿Acaso no soy humano?
											Cuando invertimos en recursos
que amplifican la relevancia de la gente
											en comunidades como Laventille
											o partes de Brooklyn,
o un guetto cerca suyo,
											podemos literalmente crear
las comunidades que queremos.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											We can do better.
											We can do better than investing solely
in law enforcement as a resource,
											because they don't give us
a sense of relevancy
											that is at the core of why so many of us
do so many harmful things
											in the pursuit of mattering.
											See, gun violence is just a visible
display of a lot of underlying traumas.
											When we invest in the redemptive
value of relevancy,
											we can render a return of both
personal responsibility and healing.
											That's the people work I care about,
											because people work.
									","
											Podemos fazer melhor.
											Podemos fazer melhor do que investir
apenas na imposição da lei como recurso,
											porque isso não nos dá
a sensação de relevância
											que é o cerne das razões por que
fazemos tantas coisas prejudiciais
											na procura do que é importante.
											A violência armada é apenas uma exibição
visível de muitos traumas subjacentes.
											Quando investimos no valor redentor
da relevância,
											podemos obter um retorno 
de responsabilidade pessoal e de redenção.
											Eu preocupo-me com o trabalho das pessoas,
											porque as pessoas trabalham.
									","
											Nous pouvons faire mieux.
											Nous pouvons faire mieux que d'investir
uniquement dans l'application de la loi
											car cela ne nous donne pas
l'impression d'utilité
											qui est la raison centrale pour laquelle
nous faisons des choses préjudiciables
											en cherchant à compter.
											La violence armée n'est
qu'une manifestation visible
											de traumatismes sous-jacents.
											Quand nous investissons
dans la valeur d'utilité rédemptrice,
											nous pouvons avoir en retour
responsabilité personnelle et guérison.
											C'est le travail qui me tient à cœur,
											car les gens travaillent.
									","
											Daha iyisini yapabiliriz.
											Yalnızca kanun hükmüne kaynak
yatırımı yapmaktan iyisini yapabiliriz
											çünkü onlar bizlere, önem
hususunda, neden çoğumuzun
											bunca zararlı şeyi yaptığının
sebebine dair bir ilgi hissiyatı
											yaratmıyorlar.
											Görüyorsunuz, silahlı şiddet, altta
yatan birçok travmanın bir görüntüsü.
											İlginin kurtarıcı değerine
yatırım yaptığımız zaman,
											hem kişisel sorumluluk hem de iyileşme
konusunda bir değişim sağlayabiliriz.
											İşte ilgilendiğim insan işi bu,
											çünkü insanlar çalışır.
									","
											Podemos hacerlo mejor.
											Podemos hacer mejor que invertir solo
en cuerpos policiales como recurso,
											porque ellos no nos dan
un sentido de relevancia
											que es el centro de por qué tantos
de nosotros hacemos tantas cosas dañinas
											en la búsqueda de la importancia.
											Vean, la violencia con armas es sólo la 
muestra visible de muchos traumas ocultos.
											Cuando invertimos en el valor redentor
de la relevancia,
											podemos conseguir un retorno de tanto
responsabilidad personal como curación.
											Ese es el tipo de trabajo de la gente
que me importa,
											porque la gente trabaja.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Family, I'm asking you
to do the hard work,
											the difficult work,
											the churning work of bestowing
undeserved kindness
											upon those who we can relegate as garbage,
											who we can disregard and discard easily.
											I'm asking myself.
									","
											Famílias, peço-vos que façam
o trabalho pesado,
											o trabalho mais difícil,
											o trabalho cansativo
de oferecer uma gentileza imerecida
											àqueles que podemos
desdenhar como lixo
											que podemos ignorar
e pôr de lado, facilmente.
											Peço o mesmo a mim próprio.
									","
											Famille, je vous demande
de faire le dur travail,
											le travail difficile,
											la dure besogne d'accorder
une gentillesse non méritée
											à ceux que nous pouvons
reléguer au rang de déchets,
											qui peuvent être facilement
négligés et rejetés.
											Je me demande.
									","
											Ailem, sizden bu zahmetli
işi yapmanızı istiyorum,
											bu zor işi;
											çöplük olarak gördüğümüz,
kolaylıkla yok saydığımız
											ve gözden çıkardığımız insanlara
											hak edilmeyen iyiliği
sunma ve yayma işini.
											Kendime soruyorum.
									","
											Familia, les pido que hagan
el trabajo arduo,
											el trabajo difícil,
											el trabajo agitado de otorgar
bondad no merecida
											a quienes relegamos como basura,
											a quienes ignoramos y 
descartamos fácilmente.
											Me pido a mí mismo.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Over the past two months,
											I've lost two friends to gun violence,
											both innocent bystanders.
											One was caught in a drive-by
while walking home.
											The other was sitting in a café
while eating breakfast,
											while on vacation in Miami.
											I'm asking myself to see
the redemptive value of relevancy
											in the people that murdered them,
											because of the hard work
of seeing the value in me.
											I'm pushing us to challenge
our own capacity
											to fully experience our humanity,
											by understanding the full biography
											of people who we can
easily choose not to see,
											because heroes are waiting
to be recognized,
											and music is waiting to be made.
									","
											Nos últimos dois meses,
											perdi dois amigos
devido à violência armada,
											ambos vítimas inocentes.
											Um deles foi apanhado num ""autostop""
quando ia para casa, a pé.
											O outro estava sentado num café
a tomar o pequeno-almoço,
											quando estava de férias em Miami.
											Faço os possíveis para ver
o valor redentor da relevância
											nas pessoas que os assassinaram,
											por causa do trabalho difícil
de ver esse valor em mim.
											Incito-vos a desafiar
as vossas capacidades
											para viver plenamente
a vossa humanidade
											compreendendo a biografia total
											das pessoas que, facilmente,
podemos optar por não ver,
											porque os heróis estão à espera
de serem reconhecidos
											e a música está à espera
de ser feita.
									","
											Les deux derniers mois,
											j'ai perdu deux amis tués par armes à feu,
											deux victimes innocentes.
											L'un s'est retrouvé dans une fusillade
en rentrant chez lui.
											L'autre était assis à un café,
prenait son petit-déjeuner,
											en vacances à Miami.
											Je me demande de voir
la valeur de l'utilité rédemptrice
											chez les gens qui les ont tués,
											du fait du dur travail
pour voir de la valeur en moi.
											Je nous pousse à défier
notre propre capacité
											à vivre pleinement notre humanité
											en comprenant l'entière biographie
											des gens que nous pouvons
facilement choisir de ne pas voir
											car des héros attendent d'être reconnus
											et de la musique attend d'être jouée.
									","
											Geçtiğimiz iki ayda,
											masum görgü tanıkları olan iki arkadaşımı
											silah şiddeti yüzünden kaybettim.
											Birisi eve yürürken araçtan
açılan ateşle hayatını kaybetti.
											Diğeri de Miami'de tatildeydi,
											bir kafede kahvaltı yapıyordu.
											Onları öldüren insanlardaki
kurtarıcı ilişki değerini görüp
											göremeyeceğimi soruyorum kendime,
											çünkü kendi değerimi görmem zor bir iş.
											Kolaylıkla görmemeyi tercih ettiğimiz
											insanların yaşantılarını
tamamen anlayarak,
											insanlığı tam olarak
											tecrübe edip sınırlarımızı
zorlamaya davet ediyorum,
											çünkü kahramanlar
fark edilmeyi bekliyorlar,
											müzik de çalınmayı.
									","
											En los últimos dos meses,
											perdí dos amigos por violencia con armas,
											ambos transeúntes inocentes.
											Uno fue víctima de un tiroteo
mientras caminaba hacia su casa.
											El otro estaba sentado en un café,
desayunando,
											estando de vacaciones en Miami.
											Me pido a mí mismo ver el
valor redentor de la relevancia
											en la gente que los asesinó,
											por el trabajo arduo de ver valor en mí.
											Nos presiono a desafiar
nuestra propia capacidad
											de experimentar plenamente 
nuestra humanidad,
											entendiendo la biografía completa
											de la gente que fácilmente
elegimos no ver,
											porque los héroes están
esperando a ser reconocidos,
											y la música está esperando
para ser creada
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											Thank you.
									","
											Obrigado.
									","
											Merci.
									","
											Teşekkürler.
									","
											Gracias.
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Aplausos)
									",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
"
","
","
","
","
",Am I not human? A call for criminal justice reform,Marlon Peterson,7:32,"activism,crime,criminal justice,humanity,personal growth,social change,identity,society,TED Residency,justice system"
