fr,en,es,tr,title,speaker,duration,tags
"
											Jusque là,
											nous sommes très fiers de nous-mêmes.
											Nous avons accompli cela,
											nous avons commencé à régler
le problème de la vie privée,
											tout semble être fini,
le chapitre est clos.
											Ils vécurent heureux
jusqu'à la fin des temps, pas vrai ?
											Eh bien, pas si vite.
									","
											So at this point,
											we're feeling very good about ourselves.
											We've accomplished this,
											we've begun to address some
of these questions about privacy
											and we feel like, pretty much
the chapter is closed now.
											Everyone lived happily ever after, right?
											Well, not so fast.
									","
											En este punto
											nos sentimos bien con nosotros mismos.
											Hemos logrado esto,
											hemos comenzado a atajar
algunas cuestiones de privacidad
											y creemos que este capítulo 
está prácticamente cerrado.
											Todos vivieron felices para siempre, ¿no?
											No tan rápido.
									","
											Bu noktada,
											kendimiz hakkında çok iyi hissediyoruz.
											Biz bunu başardık,
											gizlilikle ilgili bu sorulardan
bazılarını ele almaya başladık
											ve bu konunun hemen hemen
kapandığını hissediyoruz.
											Herkes sonsuza dek mutlu yaşadı, değil mi?
											Eh, o kadar hızlı değil.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											(Rires)
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Une des choses dont on doit se rappeler,
comme je l'ai mentionné,
											c'est que Jane ne fait pas vraiment
confiance au milieu médical.
											On doit se rappeler
											qu'il y a de plus en plus de disparités
au niveau de la santé,
											et qu'il y a des inégalités
en termes de gestion des soins.
											Cela signifie que dans cette image
											de Jane et de ses données,
											en admettant qu'elle accepte d'envoyer
directement ses données sur le cloud,
											permettant à un médecin
d'intervenir si besoin,
											l'histoire est incomplète.
									","
											One of the things we have to remember,
as I mentioned earlier,
											is that Jane does not have the most trust
in the medical establishment.
											We have to remember
											that there are increasing
and widening health disparities,
											and there's inequity in terms
of proper care management.
											And so what that means
is that this simple picture
											of Jane and her data —
											even with her being comfortable
being wirelessly transmitted to the cloud,
											letting a doctor intervene if necessary —
											is not the whole story.
									","
											Una de las cosas a recordar,
como mencioné antes,
											es que Jane no tiene mucha confianza
en la profesión médica.
											Hay que recordar
											que hay crecientes disparidades en salud,
											y hay desigualdad en cuanto
a adecuados cuidados médicos.
											Y eso significa que esa imagen
											de Jane y sus datos;
											incluso si está cómoda transmitiendo
sus datos de forma inalámbrica a la nube,
											dejando que un médico intervenga, 
si es necesario;
											no es toda la historia.
									","
											Daha önce bahsettiğim gibi
hatırlamamız gereken bir şey de,
											Jane'in sağlık kurumuna
çok fazla güveni yok.
											Hatırlamalıyız ki
											artan ve genişleyen sağlık
eşitsizlikleri yaşanmakta
											ve uygun bakım yönetimi
açısından da eşitsizlik var.
											Jane ve onun verileri 
hakkındaki bu küçük resim
											aslında şu anlamda —
											onun rahat olması, verilerin
buluta kablosuz iletimi
											gerektiği durumda doktor
müdahalesine izin vermesi —
											aslında tüm hikâye bunlardan ibaret değil.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Donc, nous avons commencé
											à penser à des manières d'avoir
des tiers de confiance
											entre les gens comme Jane
et les prestataires de soins.
											Par exemple, nous avons débuté
des partenariats avec des églises
											et nous avons pensé
aux infirmières qui vont à l'église,
											qui viennent
d'une communauté de confiance,
											afin de jouer le rôle d'avocat et de coach
auprès des gens comme Jane.
									","
											So what we're beginning to do
											is to think about ways to have
trusted parties serve as intermediaries
											between people like Jane
and her health care providers.
											For example, we've begun
to partner with churches
											and to think about nurses
that are church members,
											that come from that trusted community,
											as patient advocates and health coaches
to people like Jane.
									","
											Así que hemos empezado
											a pensar en modos de tener
intermediarios de confianza
											entre gente como Jane y sus médicos.
											Por ejemplo, hemos comenzado
a asociarnos con iglesias
											y buscar a enfermeras que 
sean miembros de la iglesia,
											que vengan de esas comunidades
de confianza,
											como defensores del paciente y
asesores de salud para gente como Jane.
									","
											Bu yüzden Jane gibi insanlarla
											sağlıkçılar arasında aracı hizmeti veren
											güvenli paydaşlar olmanın
yollarını düşünmeye başladık.
											Mesela, kiliselerle ortak olarak başladık
											ve kilise üyesi olan hemşireleri düşünün,
											güvenilen o topluluk arasından gelen,
											Jane gibi insanların hasta savunucusu
ve sağlık koçları olarak.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Un autre élément qui nous avantage
											est que les sociétés d'assurance sont
de plus en plus attirées par ces idées.
											Elles réalisent progressivement
											qu'il est peut-être mieux de payer
un dollar maintenant
											pour un dispositif portatif
et un coach santé
											plutôt que de payer dix dollars plus tard,
											lorsque ce bébé est né prématurément
											et finit à l'unité néonatale
de soins intensifs,
											un des services
les plus chers de l'hôpital.
									","
											Another thing we have going for us
											is that insurance companies, increasingly,
											are attracted to some of these ideas.
											They're increasingly realizing
											that perhaps it's better
to pay one dollar now
											for a wearable device and a health coach,
											rather than paying 10 dollars later,
											when that baby is born prematurely
											and ends up in the neonatal
intensive care unit —
											one of the most expensive
parts of a hospital.
									","
											Otra cosa a nuestro favor
											es que a las compañías de seguros
											cada vez les atraen más estas ideas.
											Se están dando cuenta
											de que quizás sea mejor
pagar un dólar ahora
											por un dispositivo que se pueda
llevar encima, y un asesor de salud,
											que pagar 10 dólares más tarde,
											cuando el bebé nazca de forma prematura
											y termine en la unidad de 
cuidados intensivos neonatales,
											una de las más caras del hospital.
									","
											Bizim için başka bir konu da
											sigorta şirketleri, giderek
											bazı düşünceler onlara çekici gelmekte.
											Onlar da hızla farkına varıyor ki
											belki de giyilebilir bir alet
ve sağlık koçu için
											şimdi bir dolar ödemek,
											sonra on dolar ödemekten daha iyidir,
											bebek erken doğduğunda,
											ve yeni doğan yoğun bakım
ünitesinde sonlandığında—
											ki bir hastanenin en pahalı
kısımlarından biridir.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Cela a été un long
apprentissage pour nous.
											Ce processus d'identifier
et de s'attaquer à un problème,
											de ne pas être à l'aise,
											puis d'identifier le problème suivant,
											nous a aidés lors de notre parcours
											où on a tenté de ne pas seulement
innover technologiquement,
											mais d'assurer que notre travail
soit accessible à ceux qui en ont besoin.
									","
											This has been a long
learning process for us.
											This iterative process of breaking
through and attacking one problem
											and not feeling totally comfortable,
											and identifying the next problem,
											has helped us go along this path
											of actually trying to not only
innovate with this technology
											but make sure it can be used for people
who perhaps need it the most.
									","
											Este ha sido un largo proceso
de aprendizaje para nosotros.
											Este proceso repetitivo de
avanzar y atacar un problema
											y no sentirnos totalmente cómodos,
											e identificar el siguiente problema,
											nos ha ayudado a seguir este camino
											de tratar no solo de innovar
con esta tecnología,
											sino de asegurarnos de que pueda
ser usada por quien más lo necesita.
									","
											Bu bizim için uzun bir
öğrenme süreci olmuştur.
											Parçalayarak yaptığımız bu iteratif süreç
ve bir problemi hedef almak
											ve tamamen rahat hissetmemek,
											bir sonraki problemi tanımlamak,
											bu yolda ilerlememize yardımcı oldu,
											aslında sadece bu teknoloji ile
yenilik denemek değil, belki de
											en çok ihtiyaç duyan insanlar için
kullanılabilir olduğundan emin olmak.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Une autre chose que nous avons apprise,
											une chose très humble,
											est qu'au moment où la technologie
progresse très rapidement,
											nous devons nous rappeler que l'Homme
utilise cette technologie,
											et nous devons nous rappeler
											que cet Homme a un visage,
											un nom
											et une vie.
											Et dans le cas de Jane,
											deux vies, espérons-le.
									","
											Another learning lesson
we've taken from this process
											that is very humbling,
											is that as technology progresses
and advances at an accelerating rate,
											we have to remember that human beings
are using this technology,
											and we have to be mindful
											that these human beings —
they have a face,
											they have a name
											and a life.
											And in the case of Jane,
											hopefully, two.
									","
											Otra lección de humildad
que aprendimos en el proceso
											es que al tiempo que la tecnología
progresa exponencialmente
											tenemos que recordar que hay
seres humanos que usan dicha tecnología,
											y tenemos que darnos cuenta
											de que estos seres humanos tienen una cara
											y un nombre
											y una vida.
											Y, en el caso de Jane,
											esperemos que dos.
									","
											Bu süreçten öğrendiğimiz
başka bir ders ise,
											ki bu çok mahcup edici,
											teknoloji ilerledikçe ve giderek
artan bir oranda ilerlerken,
											şunu hatırlamalıyız ki
insanlar bu teknolojiyi kullanıyor
											ve dikkatli olmak zorundayız,
											çünkü bu insanların—
birer yüzleri var,
											birer isimleri
											ve birer hayatları.
											Jane'in durumunda,
											umarım, iki.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											Merci.
									","
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
"
","
","
","
",A temporary tattoo that brings hospital care to the home,Todd Coleman,9:39,"algorithm,communication,data,health care,health,illness,innovation,invention,medical research,medicine,science,TEDMED,technology"
