es,pt,en,fr,title,speaker,duration,tags
"
											[BBC News: 'El fin de la virginidad' si 
las mujeres conducen, advierte clérigo saudí]
									","
											[BBC News: ""Fim da virgindade se as mulheres 
conduzirem, adverte um clérigo saudita""]
									","
											[BBC News: 'End of virginity' if women drive, Saudi cleric warns]
									","
											[BBC News : Un ecclésiastique saoudien prévient : 
« Fin de la virginité si les femmes conduisent »]
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											(Risas)
									","
											(Risos)
									","
											(Laughter)
									","
											(Rires)
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Solo entonces nos dimos cuenta
del poder que se adquiere
											al burlarse de tu opresor.
											Lo despoja de 
su mejor arma: el miedo.
									","
											E só então apercebemo-nos do poder 
que adquirimos
											ao escarnecermos do opressor.
											Isso retira-lhe a sua arma mais forte: o medo.
									","
											And only then we realized it's so empowering
											to mock your oppressor.
											It strips it away of its strongest weapon: fear.
									","
											Et c'est seulement à ce moment-là 
que nous avons réalisé à quel point cela rend puissant
											de se moquer de son oppresseur.
											Cela lui enlève son arme la plus dangereuse : la peur.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Este sistema está basado 
en tradiciones y costumbres
											ultra-conservadoras
											que tratan a las mujeres 
como si fueran inferiores
											y que necesitan a 
un guardián para protegerlas,
											de modo que necesitan 
tener permiso de este guardián,
											ya sea verbal o por escrito, 
durante toda su vida.
											Somos inferiores hasta 
el día de nuestra muerte.
											Y es peor cuando se consagra 
en las fetuas religiosas
											basadas en una mala 
interpretación de la ley sharia,
											o de las leyes religiosas.
											Lo que es peor, cuando se codifican
											como leyes en un sistema,
											y cuando las propias mujeres 
creen que son inferiores
											e incluso luchan 
contra quienes intentan
											cuestionar estas normas.
									","
											Este sistema baseia-se em
											tradições e costumes ultra-conservadores
											que tratam as mulheres como se fossem inferiores
											e que precisam de um guardião para as proteger,
											por isso, elas precisam de ter a permissão 
deste guardião,
											verbal ou por escrito, durante toda a sua vida.
											Somos menores até o dia em que morremos.
											E torna-se pior quando isso é consagrado 
em <i>fatwas</i> religiosos
											com base na interpretação errada da lei <i>sharia</i>,
											ou leis religiosas.
											O que é pior, quando se tornam codificadas
											como leis no sistema,
											e quando as próprias mulheres acreditam 
na sua inferioridade,
											e ainda lutam contra aquelas que tentam
											questionar essas regras.
									","
											This system is based on ultra-conservative
											traditions and customs
											that deal with women as if they are inferior
											and they need a guardian to protect them,
											so they need to take permission from this guardian,
											whether verbal or written, all their lives.
											We are minors until the day we die.
											And it becomes worse when it's enshrined in religious fatwas
											based on wrong interpretation of the sharia law,
											or the religious laws.
											What's worst, when they become codified
											as laws in the system,
											and when women themselves believe in their inferiority,
											and they even fight those who try
											to question these rules.
									","
											Ce système est fondé
											sur des traditions et des coutumes ultra conservatrices
											qui traitent les femmes comme des êtres inférieurs
											ayant besoin d'un gardien pour les protéger,
											pour qu'elles aient l'obligation de demander 
la permission de ce gardien,
											orale ou écrite, toute leur vie.
											Nous sommes mineures jusqu'au jour de notre mort.
											Et c'est encore pire quand c'est entériné 
par des fatwas religieuses
											fondées sur une interprétation erronée de la charia,
											ou des lois religieuses.
											Ce qui est pire, c'est quand elles sont codifiées
											sous la forme de lois dans le système,
											et quand les femmes elles-mêmes croient à leur infériorité
											et même luttent contre ceux qui essaient
											de remettre en question ces règles.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Para mí, no se trataba solo de 
los ataques que tenía que afrontar.
											Se trataba de vivir 
dos percepciones
											totalmente distintas 
de mi personalidad:
											la villana en mi país de origen
											y la heroína fuera de mi país.
									","
											Por isso, para mim, não se tratava apenas 
dos ataques que tive que enfrentar.
											Foi acerca de viver duas percepções
											totalmente diferentes da minha personalidade, 
da minha pessoa —
											a vilã no meu país
											e a heroína no estrangeiro.
									","
											So for me, it wasn't only about these attacks I had to face.
											It was about living two totally different
											perceptions of my personality, of my person —
											the villain back in my home country,
											and the hero outside.
									","
											Pour moi, il ne s'agissait donc pas que de ces attaques auxquelles j'étais confrontée.
											Il s'agissait de vivre deux perceptions
											totalement différentes de ma personnalité, 
de ma personne —
											la méchante dans mon pays natal,
											et l'héroïne à l'étranger.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											En los últimos dos años 
me han sucedido dos cosas.
											Una de ellas fue cuando 
estaba en la cárcel.
											Estoy segura de que cuando 
estaba en la cárcel
											todos vieron titulares en 
los medios internacionales,
											algo como esto durante los 9 días 
que estuve encarcelada.
									","
											Só para vos dizer, duas histórias aconteceram 
nos últimos dois anos.
											Uma delas foi quando eu estava na prisão.
											Eu tenho certeza de que quando 
eu estava na prisão,
											todos viram os títulos nos <i>media</i> internacionais,
											algo como isto durante estes nove dias 
em que estive na prisão.
									","
											Just to tell you, two stories happened in the last two years.
											One of them is when I was in jail.
											I'm pretty sure when I was in jail,
											everyone saw titles in the international media
											something like this during these nine days I was in jail.
									","
											Je veux juste vous dire, deux histoires sont arrivées 
ces deux dernières années.
											L'une d'entre elles est arrivée 
pendant que j'étais en prison.
											Je suis quasiment sûre que quand j'étais en prison,
											tout le monde a vu les titres 
dans les médias internationaux
											quelque chose comme ça, 
pendant ces neufs jours que j'ai passés en prison.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Pero en mi país, era 
totalmente distinto.
											Era algo como esto:
											Manal al-Sharif afronta cargos 
de alteración del orden público
											e incitar a las mujeres a conducir"".
									","
											Mas no meu país de origem, era uma imagem 
totalmente diferente.
											Era mais como isto:
											""Manal al-Sharif enfrenta acusações de 
perturbação da ordem pública
											""e de incitar as mulheres a conduzir.""
									","
											But in my home country, it was a totally different picture.
											It was more like this:
											""Manal al-Sharif faces charges of disturbing public order
											and inciting women to drive.""
									","
											Mais dans mon pays natal, c'était tout autre chose.
											Ça ressemblait plutôt à ça :
											« Manal al-Sharif est poursuivie 
pour avoir porté atteinte à l'ordre public
											et pour avoir incité les femmes à conduire. »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Lo sé.
									","
											Eu sei.
									","
											I know.
									","
											Je sais.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											""Manal al-Sharif se retira de la campaña"".
									","
											""Manal al-Sharif retira-se da campanha.""
									","
											""Manal al-Sharif withdraws from the campaign.""
									","
											« Manal al-Sharif se retire de la campagne. »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Bueno, no pasa nada. 
Esta es mi favorita.
									","
											Ah, está tudo bem. Este é o meu preferido:
									","
											Ah, it's okay. This is my favorite.
									","
											Ah, très bien. Voici ma préférée.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											""Manal al-Sharif se viene abajo y confiesa:
											'Las fuerzas extranjeras me incitaron'"".
									","
											""Manal al-Sharif perde o controlo e confessa:
											""<i>Forças estrangeiras incitaram-me.</i>""
									","
											""Manal al-Sharif breaks down and confesses:
											'Foreign forces incited me.'""
									","
											« Manal al-Sharif craque et avoue :
											'Des puissances étrangères m'ont influencée.' »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											(Risas)
									","
											(Risos)
									","
											(Laughter)
									","
											(Rires)
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Y esto sigue, incluso un juicio y 
azotamiento en público.
											Es una imagen totalmente distinta.
									","
											E continua, mesmo julgando-me e 
flagelando-me em público.
											É uma imagem totalmente diferente.
									","
											And it goes on, even trial and flogging me in public.
											So it's a totally different picture.
									","
											Et ça continue, on parle même de me juger 
et de me fouetter en public.
											Donc c'est une image complètement différente.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											El año pasado me pidieron 
dar una charla
											en el Oslo Freedom Forum 
[Foro de la Libertad de Oslo].
											Estaba rodeada por 
todo este amor
											y el apoyo de 
la gente a mi alrededor.
											Me miraban como si fuera 
una inspiración para ellos.
											Al mismo tiempo, 
volví a mi país,
											odiaron mucho esa charla.
											Lo llamaron: una traición 
al país saudita
											y a su gente
											e incluso iniciaron un hashtag en Twitter 
que decía #OsloTraitor [traidora de Oslo].
											Se escribieron unos 
10 000 tuits en ese hashtag,
											mientras que el hastag opuesto,
#OsloHero [heroína de Oslo]
											tenía un puñado de tuits.
											Iniciaron incluso una encuesta,
											en la que participaron 
más de 13 000 personas,
											sobre si me consideraban 
una traidora o no tras la charla.
											El 90 % dijo que sí, 
que era una traidora.
											Estas son las dos percepciones
											totalmente distintas 
de mi personalidad.
									","
											Fui convidada no ano passado a discursar
											no Fórum da Liberdade de Oslo.
											Eu estive rodeada por este amor
											e apoio das pessoas ao meu redor,
											e elas viram-me como uma inspiração.
											Ao mesmo tempo, eu voei de volta para o meu país,
											eles odiaram tanto aquele discurso.
											O que eles lhe chamaram: 
uma traição ao país
											e ao povo saudita
											e até começaram um tópico chamado 
#OsloTraidora no Twitter.
											Alguns 10 000 <i>tweets</i> foram escritos nesse tópico
											enquanto no tópico oposto, #OsloHeroína
											havia apenas um punhado de <i>tweets</i> escritos.
											Eles até começaram uma sondagem.
											Mais de 13 000 votaram nesta sondagem:
											se eles me consideravam ou não uma traidora 
após esse discurso.
											Noventa por cento disse que sim, ela é uma traidora.
											Daí essas duas percepções totalmente diferentes
											da minha personalidade.
									","
											I was asked last year to give a speech
											at the Oslo Freedom Forum.
											I was surrounded by this love
											and the support of people around me,
											and they looked at me as an inspiration.
											At the same time, I flew back to my home country,
											they hated that speech so much.
											The way they called it: a betrayal to the Saudi country
											and the Saudi people,
											and they even started a hashtag called #OsloTraitor on Twitter.
											Some 10,000 tweets were written in that hashtag,
											while the opposite hashtag, #OsloHero,
											there was like a handful of tweets written.
											They even started a poll.
											More than 13,000 voters answered this poll:
											whether they considered me a traitor or not after that speech.
											Ninety percent said yes, she's a traitor.
											So it's these two totally different perceptions
											of my personality.
									","
											On m'a demandé l'année dernière 
de faire un discours
											au Forum Freedom d'Oslo, un forum sur la liberté.
											J'étais entourée de tout cet amour
											et du soutien des gens autour de moi,
											et ils me voyaient comme une source d'inspiration.
											Au même moment, 
je suis retournée dans mon pays natal,
											ils détestaient tellement ce discours.
											La façon dont ils en parlaient : 
une trahison envers le pays saoudien,
											envers le peuple saoudien,
											et ils ont même créé un hashtag appelé #OsloTraitor 
[traîtresse d'Oslo] sur Twitter.
											Environ 10 000 tweets ont été écrits avec ce hashtag,
											alors que pour le hashtag opposé, 
#OsloHero [héroïne d'Oslo],
											il n'y avait qu'une poignée de tweets écrits.
											Ils ont même lancé un sondage.
											Plus de 13 000 votants ont répondu à ce sondage :
											ils devaient dire s'ils me considéraient ou non 
comme une traîtresse après ce discours.
											90% ont répondu « Oui, c'est une traîtresse. »
											Ce sont donc deux perceptions complètement différentes
											de ma personnalité.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Yo estoy orgullosa 
de ser mujer saudí
											y amo a mi país.
											Y es porque amo a 
mi país que hago esto.
											Porque creo que 
una sociedad no será libre
											si las mujeres de 
dicha sociedad no son libres.
											(Aplausos)
											Gracias.
											(Aplausos)
											Gracias, gracias, 
muchas gracias.
											(Aplausos)
									","
											Para mim, eu sou uma mulher saudita orgulhosa,
											e eu amo o meu país,
											e porque eu amo o meu país, faço isto.
											Porque eu acredito que uma sociedade não será livre
											se as mulheres dessa sociedade não forem livres.
											(Aplausos)
											Obrigada.
											(Aplausos)
											Obrigada, obrigada, obrigada, obrigada.
											(Aplausos)
									","
											For me, I'm a proud Saudi woman,
											and I do love my country,
											and because I love my country, I'm doing this.
											Because I believe a society will not be free
											if the women of that society are not free.
											(Applause)
											Thank you.
											(Applause)
											Thank you, thank you, thank you, thank you.
											(Applause)
									","
											Pour moi, je suis une femme saoudienne fière,
											et j'aime mon pays,
											et c'est parce que j'aime mon pays que je fais cela.
											Parce que je crois qu'une société ne sera pas libre
											si les femmes de cette société ne sont pas libres.
											(Applaudissements)
											Merci.
											(Applaudissements)
											Merci, merci, merci, merci.
											(Applaudissements)
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Gracias.
									","
											Obrigada.
									","
											Thank you.
									","
											Merci.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Pero aprendes lecciones 
de lo que te ocurre.
											He aprendido a estar siempre ahí.
											Cuando salí de la cárcel,
											después de una buena 
ducha, me conecté
											y abrí mis cuentas de 
Twitter y Facebook,
											y siempre he sido 
muy respetuosa
											con aquellas personas 
que opinan de mí.
											Escuchaba lo que decían
											y nunca me defendí 
con solo palabras,
											sino con acciones. Cuando dijeron 
que debería retirarme de la campaña,
											presenté la primera 
demanda contra la policía
											de la dirección general de tráfico
por no emitir mi carné de conducir.
											También hay mucha gente,
											unas 3000 personas que 
me han apoyado mucho,
											que firmaron una petición 
para que me liberaran.
											Enviamos una petición 
al Consejo Shura
											a favor de anular la prohibición 
contra las mujeres sauditas
											y firmaron la petición 
unos 3500 ciudadanos
											que creían en ello.
											Son estas personas asombrosas, 
les he mostrado algunos ejemplos,
											las que creen en los derechos
de las mujeres en Arabia Saudí
											y en el intento 
afrontan mucho odio
											porque expresan 
su opinión abiertamente.
									","
											Mas aprendem-se lições com estas coisas 
que nos acontecem.
											Eu aprendi a estar sempre lá.
											A primeira coisa [que fiz], quando saí da prisão,
											claro, depois de tomar um banho,
foi entrar <i>online</i>,
											abri a minha conta no Twitter e a minha página 
no Facebook,
											e fui sempre muito respeitosa
											para aquelas pessoas que me estavam 
a dar uma opinião.
											Eu ouvia o que diziam,
											e nunca me defendi apenas com palavras.
											Usei acções. Quando eles disseram que 
eu me deveria retirar da campanha,
											entrei com a primeira acção contra a direcção geral
											da polícia de trânsito por não me emitir 
uma carta de condução.
											Há muitas pessoas também...
											...um apoio muito grande, como aquelas 
3 mil pessoas
											que assinaram a petição para me libertar.
											Enviámos uma petição ao Conselho <i>Shura</i>
											a favor do levantamento da proibição 
sobre as mulheres sauditas,
											e eram 3 500 cidadãos que acreditaram
											e assinaram essa petição.
											Havia pessoas assim, eu apenas 
mostrei alguns exemplos,
											que são incríveis, que estão a acreditar 
nos direitos das mulheres na Arábia Saudita
											e a tentar, e eles também estão 
a enfrentar muito ódio
											por falarem e expressarem as suas opiniões.
									","
											But you learn lessons from these things that happen to you.
											I learned to be always there.
											The first thing, I got out of jail,
											of course after I took a shower, I went online,
											I opened my Twitter account and my Facebook page,
											and I've been always very respectful
											to those people who are opining to me.
											I would listen to what they say,
											and I would never defend myself with words only.
											I would use actions. When they said I should withdraw from the campaign,
											I filed the first lawsuit against the general directorate
											of traffic police for not issuing me a driver's license.
											There are a lot of people also —
											very big support, like those 3,000 people
											who signed the petition to release me.
											We sent a petition to the Shura Council
											in favor of lifting the ban on Saudi women,
											and there were, like, 3,500 citizens who believed in that
											and they signed that petition.
											There were people like that, I just showed some examples,
											who are amazing, who are believing in women's rights in Saudi Arabia,
											and trying, and they are also facing a lot of hate
											because of speaking up and voicing their views.
									","
											Mais on tire des leçons de ces choses qui nous arrivent.
											J'ai appris à être toujours là.
											La première chose, après être sortie de prison,
											bien sûr après avoir pris une douche, 
je me suis connectée,
											j'ai ouvert mon compte Twitter 
et ma page Facebook,
											et j'ai toujours été très respectueuse
											vis-à-vis des gens qui me font part de leur opinion.
											J'écoutais ce qu'ils disaient,
											et je ne me défendais jamais qu'avec des mots.
											Je passais aux actions. Quand ils ont dit 
que je devais me retirer de la campagne,
											pour la première fois, j'ai poursuivi en justice 
le directeur général
											de la police routière pour ne pas m'avoir délivré 
un permis de conduire.
											Il y a aussi beaucoup de gens —
											énormément de soutien, comme ces 3000 personnes
											qui ont signé une pétition pour me faire libérer.
											Nous avons envoyé une pétition au Conseil de Choura
											en faveur de la levée de l'interdiction 
pour les Saoudiennes,
											et il y avait environ 3500 citoyens qui y croyaient
											et ils ont signé cette pétition.
											Il y avait des gens comme ça, 
je viens de vous montrer quelques exemples,
											qui sont incroyables, qui croient 
aux droits des femmes en Arabie saoudite,
											et qui essaient, et qui sont aussi confrontés 
à beaucoup de haine
											parce qu'ils ont pris la parole et exprimé leurs opinions.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											En Arabia Saudí 
vamos paso a paso
											hacia una mejora de 
los derechos de la mujer.
											El Consejo Shura, 
designado por el rey
											por el real decreto 
del Rey Abdullah,
											estuvo compuesto el año 
pasado por 30 mujeres,
											un 20 %.
											Un 20 % del Consejo. (Aplausos)
											Al mismo tiempo, 
finalmente, el Consejo,
											tras rechazar 4 veces nuestra petición
para que las mujeres conduzcan,
											la aceptaron este 
pasado mes de febrero.
											(Aplausos)
											Después de haber 
estado en la cárcel
											o azotada o llevada a juicio,
											el portavoz de la policía 
de tráfico dijo,
											solo emitiremos infracciones 
de tráfico para las mujeres.
											El Gran Mufti, que es jefe
											de la clase dirigente 
religiosa en Arabia Saudí,
											dijo que no era recomendable 
que las mujeres condujeran.
											Estaba 'haram', prohibido, 
por el anterior Gran Mufti.
									","
											A Arábia Saudita está hoje a dar pequenos passos
											para aumentar os direitos das mulheres.
											O Conselho de <i>Shura</i> que é nomeado pelo rei,
											por decreto real do rei Abdullah,
											no ano passado 30 mulheres foram 
designadas para esse Conselho,
											cerca de 20%.
											20 por cento do Conselho. (Aplausos)
											Ao mesmo tempo, finalmente, esse Conselho,
											depois de rejeitar quatro vezes a nossa petição 
para as mulheres conduzirem,
											aceitou-a, finalmente, em fevereiro passado.
											(Aplausos)
											Depois de terem sido enviadas para a prisão
											ou condenadas a chicotadas, ou enviadas a julgamento,
											o porta-voz da polícia de trânsito disse:
											""Nós emitiremos apenas multas de trânsito
a mulheres condutoras.""
											O Grande Mufti, que é o chefe
											do sistema religioso na Arábia Saudita,
											disse que não é recomendável 
as mulheres conduzirem.
											Costumava ser <i>haram</i>, proibido, 
pelo Grande Mufti anterior.
									","
											Saudi Arabia today is taking small steps
											toward enhancing women's rights.
											The Shura Council that's appointed by the king,
											by royal decree of King Abdullah,
											last year there were 30 women assigned to that Council,
											like 20 percent.
											20 percent of the Council. (Applause)
											The same time, finally, that Council,
											after rejecting our petition four times for women driving,
											they finally accepted it last February.
											(Applause)
											After being sent to jail
											or sentenced lashing, or sent to a trial,
											the spokesperson of the traffic police said,
											we will only issue traffic violation for women drivers.
											The Grand Mufti, who is the head
											of the religious establishment in Saudi Arabia,
											he said, it's not recommended for women to drive.
											It used to be haram, forbidden, by the previous Grand Mufti.
									","
											L'Arabie saoudite aujourd'hui fait de petits pas
											vers le renforcement des droits des femmes.
											Le Conseil de Choura qui est nommé par le roi,
											par décret royal du Roi Abdullah,
											l'année dernière il y a eu 30 femmes nommées 
dans ce Conseil,
											environ 20%.
											20% du Conseil. 
(Applaudissements)
											Au même moment, finalement, ce Conseil,
											après avoir rejeté 4 fois notre pétition 
en faveur des femmes au volant,
											il l'a finalement acceptée en février dernier.
											(Applaudissements)
											Après avoir été envoyée en prison,
											ou condamnée à être fouettée, 
ou envoyée devant un tribunal,
											le porte-parole de la police routière a dit :
											« Nous allons seulement dresser des infractions au Code de la route pour les femmes qui conduisent. »
											Le Grand Mufti, qui est à la tête
											des institutions religieuses d'Arabie saoudite,
											a dit qu'il n'était pas recommandé 
que des femmes conduisent.
											Avant c'était haram, c'est-à-dire interdit, 
par le Grand Mufti précédent.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Para mí no solo son importantes 
estos pequeños pasos.
											Sino las mujeres en sí.
									","
											Então, para mim, não se trata apenas 
destes pequenos passos.
											Trata-se das próprias mulheres.
									","
											So for me, it's not about only these small steps.
											It's about women themselves.
									","
											Donc pour moi, il ne s'agit pas que de ces petits pas.
											Il s'agit des femmes elles-mêmes.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Una amiga me preguntó una vez,
											""¿Cuándo crees que 
conducirán las mujeres?
									","
											Um amiga perguntou-me uma vez:
											""Então, achas que as mulheres vão mesmo conduzir?""
									","
											A friend once asked me, she said,
											""So when do you think this women driving will happen?""
									","
											Une amie m'a demandé un jour, elle a dit :
											« Alors, quand est-ce que tu penses 
que les femmes vont se mettre à conduire ? »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											A lo que le dije, ""Solo cuando las mujeres 
dejen de preguntarse '¿Cuándo?'
											y tomen medidas 
para hacerlo ya"".
									","
											Eu disse-lhe: ""Só se as mulheres pararem 
de perguntar Quando?
											""e tomarem medidas para o fazerem agora.""
									","
											I told her, ""Only if women stop asking 'When?'
											and take action to make it now.""
									","
											Je lui ai répondu : « Seulement si les femmes arrêtent 
de demander 'Quand ?'
											et agissent pour que ça arrive maintenant. »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											No es solo sobre el sistema,
											diría que también es el momento de que 
las mujeres escojan su proprio rumbo en la vida.
									","
											Portanto, não é apenas sobre o sistema,
											é também sobre nós, mulheres, a conduzir 
a nossa própria vida, eu diria.
									","
											So it's not only about the system,
											it's also about us women to drive our own life, I'd say.
									","
											Donc il ne s'agit pas seulement du système,
											je dirais qu'il s'agit aussi pour nous, les femmes, 
de conduire notre propre vie.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											No tengo ni idea realmente 
de cómo me convertí en activista.
											Y todavía sigo sin saberlo.
											Lo único que sé, y estoy segura, 
es que en un futuro,
											cuando alguien me pregunte 
sobre mi historia,
											le diré, ""Estoy orgullosa
											de estar entre esas mujeres
que se alzaron contra la prohibición,
											lucharon contra ella y 
celebraron la libertad de todos"".
									","
											Então não tenho ideia, realmente, de como 
me tornei uma activista.
											E não sei como me tornei uma agora.
											Mas tudo o que sei e tudo do que tenho a certeza 
é de que, no futuro
											quando alguém me perguntar a minha história,
											eu direi: ""Eu estou orgulhosa
											""por estar entre as mulheres que 
levantaram a proibição
											""lutaram contra a proibição e celebraram 
a liberdade de todos.""
									","
											So I have no clue, really, how I became an activist.
											And I don't know how I became one now.
											But all I know, and all I'm sure of, in the future
											when someone asks me my story,
											I will say, ""I'm proud
											to be amongst those women who lifted the ban,
											fought the ban, and celebrated everyone's freedom.""
									","
											Je n'ai donc aucune idée, vraiment, de comment 
je suis devenue une activiste.
											Et je ne sais pas comment 
je suis devenue une activiste aujourd'hui.
											Mais tout ce que je sais, et tout ce dont je suis sûre,
c'est qu'à l'avenir,
											quand quelqu'un me demandera mon histoire,
											je dirai : « Je suis fière
											de faire partie des femmes qui ont bravé l'interdiction,
											qui ont combattu cette interdiction, 
et qui ont célébré la liberté de tous. »
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
											Respecto a la pregunta con 
la que empecé mi charla,
											¿contra quién creen que 
es más difícil combatir,
											gobiernos opresivos o 
sociedades opresivas?
											Espero que en mi charla encuentren
las pistas para responderla.
									","
											Então a pergunta com a qual eu comecei 
a minha palestra:
											Quem vocês acham que é mais difícil de enfrentar
											governos opressivos ou sociedades opressivas?
											Espero que encontrem no meu discurso pistas 
para responderem a essa pergunta.
									","
											So the question I started my talk with,
											who do you think is more difficult to face,
											oppressive governments or oppressive societies?
											I hope you find clues to answer that from my speech.
									","
											Donc la question avec laquelle 
j'ai commencé ma présentation,
											que pensez-vous qu'il est le plus difficile de combattre,
											les gouvernements oppressifs 
ou les sociétés oppressives ?
											J'espère que vous trouverez 
des pistes de réponse dans mon discours.
									",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
"
","
","
","
",A Saudi woman who dared to drive,Manal al-Sharif,14:16,"Islam,Middle East,cars,culture,feminism,global issues,women"
