en,es,fr,pt,tr,title,speaker,duration,tags
"
											So I wonder:
											Why don't we just change the context
in which the poor live?
											Or, going back to our computer analogy:
											Why keep tinkering around
with the software
											when we can easily solve the problem
by installing some extra memory instead?
											At that point, Professor Shafir
responded with a blank look.
											And after a few seconds, he said,
											""Oh, I get it.
											You mean you want to just hand out
more money to the poor
											to eradicate poverty.
											Uh, sure, that'd be great.
											But I'm afraid that brand
of left-wing politics
											you've got in Amsterdam —
											it doesn't exist in the States.""
									","
											Así que me pregunto:
											¿por qué no cambiamos el entorno
en el que viven los pobres?
											O, si volvemos al ejemplo
anterior de la computadora,
											¿por qué no dejamos de retocar el software
											cuando podríamos resolver fácilmente
el problema instalando más memoria?
											Llegados a este punto, el profesor Shafir
respondió con una mirada vacía.
											Y al cabo de unos segundos, dijo:
											""Entiendo.
											Quieres decir que hay que darles
más dinero a los pobres
											para erradicar la pobreza.
											Bueno, claro, sería estupendo.
											Pero me temo que el tipo
de política de izquierdas
											que se practica en Ámsterdam...
											no existe en EE.UU.""
									","
											Je me demande :
											pourquoi ne changeons-nous pas le contexte
dans lequel les pauvres vivent ?
											Ou, selon notre analogie
avec l'ordinateur :
											pourquoi continuer à bricoler le logiciel
											quand le problème peut être résolu
en installant plus de mémoire ?
											A ce moment-là, le professeur Shafir
avait le regard vide.
											Après quelques secondes, il a dit :
											« Oh, je comprends.
											Vous voulez donner
plus d'argent aux pauvres
											pour éradiquer la pauvreté.
											Bien sûr, ce serait super.
											Mais je crains que ce genre
de politique de gauche
											que vous avez à Amsterdam —
											elle n'existe pas aux États-Unis. »
									","
											Então eu pergunto:
											Porque não mudamos o contexto
em que os pobres vivem?
											Ou, voltando à nossa
analogia do computador:
											Porque continuar a ajustar o ""software""
											quando podemos resolver o problema
facilmente instalando mais memória?
											Naquela altura, o Professor Shafir
respondeu com um olhar vazio.
											E após uns segundos, disse:
											""Ah, já percebi.
											""Você quer dizer que quer dar
mais dinheiro aos pobres
											""para erradicar a pobreza.
											""Ah, com certeza, seria ótimo.
											""Mas receio que o tipo
de políticos de esquerda
											""que vocês têm em Amsterdão
											""não existam no EUA.""
									","
											Ben de merak ediyorum:
											Neden sadece yoksulların
yaşam şartlarını değiştirmiyoruz?
											Veya bilgisayar benzetmemize dönersek:
											Problemi hafıza ekleyerek
kolayca çözebilecekken
											neden yazılımla oyalanıp duruyoruz?
											Bu noktada, Profesör Shafir
boş bir bakışla cevap verdi.
											Ve birkaç saniye sonra, şöyle dedi:
											""Anladım.
											Yani, yoksulluğu bitirmek için sadece
yoksullara elden para vermek
											istediğini söylüyorsun.
											Tabii, bu harika olurdu.
											Ama korkarım ki Amsterdam'daki
											sol siyaset cinsi
											ABD'de yok.""
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											But is this really
an old-fashioned, leftist idea?
											I remembered reading about an old plan —
											something that has been proposed
by some of history's leading thinkers.
											The philosopher Thomas More
first hinted at it in his book, ""Utopia,""
											more than 500 years ago.
											And its proponents have spanned
the spectrum from the left to the right,
											from the civil rights campaigner,
Martin Luther King,
											to the economist Milton Friedman.
											And it's an incredibly simple idea:
											basic income guarantee.
									","
											¿Pero es de verdad esta idea
algo anticuado y de izquierdas?
											Recuerdo haber leído algo
acerca de un plan antiguo,
											algo que propusieron unos de los
mejores pensadores de la historia.
											El filósofo Thomas More
aludió a esto en su libro ""Utopía"",
											hace más de 500 años.
											Y sus defensores han sido
tanto de derechas como de izquierdas
											desde el activista para los derechos
civiles, Martin Luther King,
											hasta el economista Milton Friedman.
											Y se trata de una idea
increíblemente simple:
											la garantía de un ingreso
básico universal.
									","
											Est-ce vraiment une idée
démodée et de gauche ?
											Je me souviens d'avoir lu un vieux plan —
											quelque chose de proposé
par des grands penseurs de l'histoire.
											Le philosophe Thomas More
touche le sujet dans son livre « Utopia »,
											il y a plus de 500 ans.
											Ses partisans se sont étendus
sur tout le spectre, droite et gauche,
											de l'activiste pour les droits civils,
Martin Luther King,
											à l'économiste Milton Friedman.
											C'est une idée incroyablement simple :
											une garantie de revenu de base.
									","
											Mas esta ideia será mesmo
antiquada e esquerdista?
											Eu lembro-me de ter lido
sobre um plano antigo,
											algo que foi proposto por um dos
grandes pensadores da história.
											O filósofo Thomas More sugeriu isso
pela primeira vez no seu livro, ""Utopia"",
											há mais de 500 anos.
											Os seus partidários estendiam-se
desde a esquerda até à direita,
											desde Martin Luther King,
o defensor dos direitos civis,
											até ao economista Milton Friedman.
											É uma ideia incrivelmente simples:
											Um rendimento mínimo garantido.
									","
											Peki bu gerçekten
çağdışı, sol eğilimli bir fikir mi?
											Tarihin önde gelen düşünürlerinden
biri tarafından
											teklif edilen eski bir plan
okuduğumu hatırlıyorum.
											Filozof Thomas More bunu
ilk olarak 500 yıl önce
											""Ütopya"" kitabında ima etmişti.
											Ve onun taraftarları, yelpazeyi
											sivil hakları savunucusu
Martin Luther King'den
											ekonomist Milton Friedman'a doğru
soldan sağa çevirdi.
											Ve çok müthiş basit bir fikir:
											Temel gelir garantisi.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											What it is?
											Well, that's easy.
											It's a monthly grant, enough to pay
for your basic needs:
											food, shelter, education.
											It's completely unconditional,
											so no one's going to tell you
what you have to do for it,
											and no one's going to tell you
what you have to do with it.
											The basic income
is not a favor, but a right.
											There's absolutely no stigma attached.
											So as I learned about the true
nature of poverty,
											I couldn't stop wondering:
											Is this the idea
we've all been waiting for?
											Could it really be that simple?
											And in the three years that followed,
											I read everything I could find
about basic income.
											I researched the dozens of experiments
											that have been conducted
all over the globe,
											and it didn't take long before I stumbled
upon a story of a town
											that had done it —
had actually eradicated poverty.
											But then ...
											nearly everyone forgot about it.
									","
											¿Qué es esto?
											Bueno, es algo fácil.
											Es un ingreso mensual que basta
para cubrir necesidades básicas:
											comida, cobijo, educación.
											Es algo totalmente exento de obligaciones
											de modo que nadie puede decirles
qué tienen que hacer para obtenerlo
											y nadie puede decirles
qué tienen que hacer con eso.
											El ingresó básico no es
un favor, es un derecho.
											Y no es un estigma.
											Mientras aprendía sobre la verdadera
naturaleza de la pobreza,
											no pude dejar de preguntarme:
											¿Es esta la idea que tanto esperábamos?
											¿Realmente puede ser tan fácil?
											Y en los siguientes tres años,
											me dediqué a leer todo lo que pude
encontrar sobre el ingreso básico,
											las decenas de experimentos que
se llevaron a cabo en todo el mundo,
											y muy pronto di con la historia 
de un pueblo que la puso en práctica,
											que realmente erradicó la pobreza.
											Pero muy pronto cayó en el olvido.
									","
											Qu'est-ce que c'est ?
											C'est facile.
											Une subvention mensuelle,
assez pour les besoins de base :
											nourriture, abri, éducation.
											C'est inconditionnel,
											personne n'a à vous dire
ce que vous devez faire pour l'avoir
											ni ce que vous devez faire avec.
											Ce n'est pas une faveur mais un droit.
											Il n'y a aucun stigmate lié à cela.
											En en apprenant plus
sur la vraie nature de la pauvreté,
											je me demandais constamment :
											est-ce l'idée que nous attendions tous ?
											Pourrait-ce être si simple ?
											Au cours des trois années suivantes,
											j'ai lu tout ce que j'ai trouvé
sur le revenu de base.
											J'ai parcouru les douzaines d'expériences
											conduites à travers le monde.
											Il n'a pas fallu longtemps
avant de trouver l'histoire d'une ville
											qui avait réussi —
elle avait éradiqué la pauvreté.
											Mais alors...
											presque tout le monde a oublié.
									","
											O que é isso?
											Bom, é fácil.
											É um subsídio mensal, suficiente
para pagar as necessidades básicas:
											a comida, a habitação, a educação.
											É totalmente incondicional,
											ninguém vai dizer o que
temos que fazer para isso,
											e ninguém vai dizer o que 
temos que fazer com isso.
											O rendimento mínimo
não é um favor, é um direito.
											Não confere qualquer estigma.
											Depois de ficar a saber
a verdadeira natureza da pobreza,
											não podia deixar de pensar:
											Esta é a ideia que sempre
esperávamos?
											Pode ser assim tão simples?
											Nos três anos seguintes,
											li tudo o que encontrei
sobre o rendimento mínimo.
											Pesquisei dezenas de experiências
											que foram realizadas
em todo o mundo,
											e não demorou muito até que tropecei
na história de uma cidade
											que o tinha feito, 
tinha erradicado a pobreza.
											Mas depois...
											quase toda a gente esqueceu isso.
									","
											Bu nedir?
											Çok kolay.
											Temel ihtiyaçlarınızı ödemeye
yetecek aylık bir hibe:
											Yiyecek, barınma, eğitim.
											Hiçbir koşul yok,
											yani kimse size bunun için
ne yapacağınızı söylemeyecek
											ve kimse bununla
ne yapacağınızı söylemeyecek.
											Temel gelir bir lütuf değil, bir haktır.
											Utanç verici bir şey değildir.
											Yoksulluğun gerçek doğasını öğrendikçe,
											merak etmeden duramadım:
											Hepimizin beklediği fikir bu muydu?
											Bu kadar kolay olabilir miydi?
											Ve bunu takip eden üç yıl içinde,
											temel gelir hakkında bulabildiğim
her şeyi okudum.
											Dünya çapında yapılan
											düzinelerce deneyi araştırdım
											ve bunu başararak yoksulluğun
kökünü kurutan bir kasabayla karşılaşmam
											çok uzun sürmedi.
											Ama sonra...
											neredeyse herkes bunu unutmuş.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											This story starts in Dauphin, Canada.
											In 1974, everybody in this small town
was guaranteed a basic income,
											ensuring that no one fell
below the poverty line.
											At the start of the experiment,
											an army of researchers
descended on the town.
											For four years, all went well.
											But then a new government
was voted into power,
											and the new Canadian cabinet saw
little point to the expensive experiment.
											So when it became clear there was
no money left to analyze the results,
											the researchers decided to pack
their files away in some 2,000 boxes.
											Twenty-five years went by,
											and then Evelyn Forget,
a Canadian professor,
											found the records.
											For three years, she subjected the data
to all manner of statistical analysis,
											and no matter what she tried,
											the results were the same every time:
											the experiment had been
a resounding success.
									","
											Esta historia empieza en Dauphin, Canadá.
											En 1974, a todos los que vivían en este
pueblo se les otorgó un ingreso básico
											de modo que nadie viviera por debajo
del umbral de la pobreza.
											Al principio del experimento,
											un ejército de investigadores
invadieron el pueblo.
											Todo marchó bien durante cuatro años.
											Pero luego, un nuevo gobierno
ganó las elecciones
											y el nuevo gabinete canadiense pensó
que este experimento resultaba caro
											de modo que al quedarse sin dinero para
analizar los resultados del experimento
											los investigadores recogieron todos
sus datos en 2000 cajas y se marcharon.
											Veinticinco años más tarde,
											Evelyn Forget, una profesora canadiense
volvió a topar con los expedientes,
											y durante tres años los analizó
de todos los puntos de vista estadísticos
											y da igual lo que 
aplicaba a los registros,
											sus resultados eran los mismos:
											este experimento fue un éxito tremendo.
									","
											Cette histoire commence
à Dauphin, au Canada.
											En 1974, on a garanti un revenu de base
à tous les habitants de cette ville,
											s'assurant que personne
ne chute sous le seuil de pauvreté.
											Au début de l'expérience,
											une armée de chercheurs
sont venus dans la ville.
											Durant quatre ans, tout s'est bien passé.
											Puis un nouveau gouvernement
a été élu au pouvoir
											et le nouveau cabinet canadien voyait
peu d'intérêt à l'expérience coûteuse.
											Quand il n'est plus resté d'argent
pour analyser les résultats,
											les chercheurs ont décidé de ranger
les dossiers dans 2 000 boîtes.
											25 années sont passées
											puis Evelyn Forget,
une professeure canadienne,
											a trouvé les archives.
											Durant 3 ans, elle a soumis les données
à toutes formes d'analyses statistiques
											et peu importe ce qu'elle essayait,
											les résultats étaient les mêmes :
											l'expérience avait été un franc succès.
									","
											Essa história começa
em Dauphin, no Canadá.
											Em 1974, todos nesta pequena cidade
tinham um rendimento mínimo garantido,
											assegurando que ninguém caísse
abaixo da linha da pobreza.
											No inicio da experiência,
											um exército de investigadores
invadiu a cidade.
											Durante quatro anos, tudo correu bem.
											Mas depois foi eleito um novo governo
											e o novo ministério canadiano
não viu sentido naquela experiência cara.
											Quando ficou claro que já não havia
dinheiro para analisar os resultados,
											os investigadores decidiram empacotar
os arquivos em 2000 caixas.
											Passaram-se 25 anos
											e Evelyn Forget,
uma professora canadiana,
											encontrou os registos.
											Durante três anos, submeteu os dados
a todos os tipos de análise estatística
											e, fizesse o que fizesse,
											os resultados eram sempre os mesmos:
											a experiência fora
um sucesso estrondoso.
									","
											Bu hikâye Dauphin, Kanada'da başlıyor.
											1974 yılında, bu küçük kasabadaki herkese
temel gelir garantisi verilerek
											kimsenin yoksulluk sınırı altında
kalmayacağı garantilenmiş.
											Deneyin başlangıcında,
											bir araştırmacılar ordusu
kasabaya hücum etmiş.
											Dört yıl, her şey iyiymiş.
											Ama sonra seçimle
yeni bir hükûmet iktidara gelmiş
											ve yeni Kanada kabinesi
pahalı deneyi çok anlamlı bulmamış.
											O yüzden, sonucu analiz etmek için
yeterli para kalmadığı anlaşılınca
											araştırmacılar dosyalarını 2.000 kadar
kutu ile götürmeye karar vermişler.
											25 yıl geçti
											ve Kanadalı Profesör Evelyn Forget
											kayıtları buldu.
											Üç yıl boyunca, verileri her türlü
istatistiksel analize tabi tuttu
											ve ne denediyse
											sonuçlar her seferinde aynıydı:
											Deney ses getiren bir başarı olmuştu.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Evelyn Forget discovered
											that the people in Dauphin
had not only become richer
											but also smarter and healthier.
											The school performance of kids
improved substantially.
											The hospitalization rate decreased
by as much as 8.5 percent.
											Domestic violence incidents were down,
											as were mental health complaints.
											And people didn't quit their jobs.
											The only ones who worked a little less
were new mothers and students —
											who stayed in school longer.
											Similar results have since been found
											in countless other experiments
around the globe,
											from the US to India.
									","
											Evelyn Forget descubrió
											que los habitantes de Dauphin
no solo se volvieron más ricos
											sino que también más listos y más sanos.
											El rendimiento escolar de los niños
mejoró sustancialmente.
											La tasa de hospitalización
disminuyó en un 8,5 %.
											Los incidentes de violencia
doméstica disminuyeron
											igual que los problemas de salud mental.
											Y la gente seguía empleada.
											Los únicos que trabajaron un poco menos
eran las madres y los estudiantes,
											ya que estos prolongaban el tiempo
dedicado a sus estudios.
											Se han encontrado resultados similares
											en otros incontables
experimentos a nivel global,
											desde EE.UU. hasta India.
									","
											Evelyn Forget a découvert
											que les gens de Dauphin
n'étaient pas que plus riches
											mais plus intelligents et sains.
											Les résultats scolaires des enfants
s'étaient fortement améliorés.
											Le taux d'hospitalisation
avait diminué de 8,5%.
											La violence conjugale avait baissé,
											comme les plaintes
liées à la santé mentale.
											Les gens n'avaient pas démissionné.
											Les seuls qui travaillaient un peu moins
étaient les jeunes mères et étudiants —
											qui restaient plus longtemps à l'école.
											Depuis, il y a des résultats similaires
											dans d'innombrables
autres expériences dans le monde,
											des États-Unis à l'Inde.
									","
											Evelyn Forget descobriu
											que as pessoas de Dauphin
tinham ficado mais ricas
											e também mais inteligentes e saudáveis.
											O desempenho das crianças na escola
melhorara consideravelmente.
											A taxa de hospitalização caíra 8,5%.
											Os casos de violência doméstica
diminuíram,
											tal como as queixas de doenças mentais.
											As pessoas não abandonaram os empregos.
											Os únicos que trabalhavam um pouco menos
eram as mães recentes e os estudantes
											que permaneciam na escola
durante mais tempo.
											Encontraram-se resultados parecidos
											em inúmeras experiências
no mundo inteiro,
											dos EUA à Índia.
									","
											Evelyn Forget Dauphin'de insanların
											daha varlıklı olmalarının yanında
											daha zeki ve sağlıklı
olduklarını keşfetti.
											Çocukların okul performansı
ciddi anlamda gelişmişti.
											Hastaneye yatma oranı
yüzde 8,5 kadar düşmüştü.
											Ev içi şiddet olayları azalmıştı,
											aynı şekilde ruh sağlığı
şikâyetleri de.
											Ve insanlar işlerinden ayrılmamıştı.
											Daha az çalışan tek kesim
yeni anneler ve öğrencilerdi —
											okulda uzun süre kaldıkları için.
											Benzer sonuçlar
											ABD'den Hindistan'a kadar
dünya çapında yapılan
											sayısız diğer deneyler de görüldü.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											So ...
											here's what I've learned.
											When it comes to poverty,
											we, the rich, should stop
pretending we know best.
											We should stop sending shoes
and teddy bears to the poor,
											to people we have never met.
											And we should get rid of the vast
industry of paternalistic bureaucrats
											when we could simply
hand over their salaries
											to the poor they're supposed to help.
									","
											De modo que...
											es es lo que yo aprendí:
											en materia de pobreza,
											nosotros, los ricos, deberíamos dejar
de fingir que sabemos mejor
											como erradicarla
											y deberíamos dejar de enviarles
a los pobres zapatos y peluches...
											y a los que ni conocemos.
											Y debemos deshacernos del vasto
ejército de burócratas paternalistas
											que harían mejor en regalar
sus ingresos a estos pobres
											si realmente quieren ayudar.
									","
											Alors...
											voilà ce que j'ai appris.
											Quand il s'agit de pauvreté,
											nous, les riches, devrions arrêter
de prétendre être mieux informés,
											arrêter d'envoyer chaussures
et peluches aux pauvres,
											des gens qui nous sont étrangers,
											et nous débarrasser de la vaste
industrie de bureaucrates paternalistes
											quand nous pourrions donner ces salaires
											aux pauvres qu'ils sont censés aider.
									","
											Portanto ...
											isto foi o que eu aprendi.
											Quando se fala de pobreza,
											nós, os ricos, devíamos deixar
de achar que sabemos tudo.
											Devíamos deixar de mandar sapatos
e ursos de pelúcia para os pobres,
											para pessoas que nunca conhecemos.
											Devíamos livrar-nos da enorme
indústria de burocratas paternalistas
											quando podemos
entregar os salários deles
											aos pobres que eles querem ajudar.
									","
											Yani...
											şunları öğrendim.
											Konu yoksulluk olunca,
											biz, zenginler, her şeyin en iyisini
biliyormuş gibi yapmayı bırakmalıyız.
											Hiç karşılaşmadığımız bu yoksul insanlara
											ayakkabı ve oyuncak ayı
göndermeyi bırakmalıyız.
											Ataerkil bürokrat 
endüstrisinden kurtulmalı
											ve gelirlerini yardım etmeleri gereken
											yoksullara teslim etmeliyiz.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Because, I mean, the great
thing about money
											is that people can use it
to buy things they need
											instead of things that self-appointed
experts think they need.
											Just imagine how many brilliant scientists
and entrepreneurs and writers,
											like George Orwell,
											are now withering away in scarcity.
											Imagine how much energy
and talent we would unleash
											if we got rid of poverty once and for all.
											I believe that a basic income would work
like venture capital for the people.
											And we can't afford not to do it,
											because poverty is hugely expensive.
											Just look at the cost of child poverty
in the US, for example.
											It's estimated at 500 billion
dollars each year,
											in terms of higher health care
spending, higher dropout rates,
											and more crime.
											Now, this is an incredible waste
of human potential.
									","
											Porque lo importante del dinero
											es que la gente puede usarlo
para comprar lo que les hace falta
											en lugar de las cosas que dictaminen 
expertos que nadie necesita.
											Imagínense cuántos científicos
brillantes y emprendedores
											y escritores como George Orwell
											lo pasaron mal en la escasez.
											Imagínense cuánta energía
y talento se desencadenaría
											si nos deshiciéramos de la pobreza
de una vez por todas.
											Creo que un ingreso básico funcionaría
como capital de riesgo para el pueblo.
											Y no nos podemos permitir no hacerlo
											porque la pobreza cuesta mucho.
											Basta con mirar el costo de la pobreza
infantil en EE.UU., por ejemplo.
											Se estima en USD 500 000 millones
cada año, en lo que viene a ser
											un gasto mayor en la atención sanitaria,
mayores tasas de deserción escolar
											y más crímenes.
											Esto es un desperdicio increíble
del potencial humano.
									","
											Ce qui est génial avec l'argent
											est qu'il sert à acheter
ce dont les gens ont besoin
											plutôt que ce que les experts
autoproclamés croient nécessaire.
											Imaginez combien de scientifiques,
entrepreneurs et écrivains brillants,
											comme George Orwell,
											dépérissent face à la pénurie.
											Imaginez l'énergie et le talent
que nous libérerions
											si nous nous débarrassions
définitivement de la pauvreté.
											Je crois qu'un revenu de base marcherait
comme un capital de risque pour les gens.
											Nous ne pouvons pas ne pas le faire
											car la pauvreté coûte très cher.
											Regardez le coût de la pauvreté infantile
aux États-Unis par exemple.
											On l'estime à 500 milliards
de dollars chaque année,
											pour plus de dépenses de soins,
plus d'abandons scolaires
											et plus de criminalité.
											C'est un incroyable gaspillage
de potentiel humain.
									","
											Porque, o que há de bom no dinheiro
											é que as pessoas podem usá-lo
para comprar as coisas de que precisam
											em vez de coisas que os especialistas
autonomeados acham necessário.
											Imaginem quantos cientistas geniais,
empresários e escritores,
											— como George Orwell —
											estão a definhar na escassez.
											Imaginem quanta energia e talento
iríamos libertar
											se nos livrássemos da pobreza
de uma vez por todas.
											Eu creio que o rendimento mínimo
											funcionaria como um capital
de risco para as pessoas.
											Não podemos permitir não fazer isso,
											porque a pobreza é extremamente cara.
											Olhem para o custo da pobreza
infantil nos EUA, por exemplo.
											Estima-se em 500 mil milhões
de dólares por ano,
											com maiores gastos no serviço de saúde,
na evasão escolar,
											e em mais criminalidade.
											Isto é um imenso desperdício
de potencial humano.
									","
											Çünkü, yani, para meselesinin
harika tarafı, insanların parayı
											kendinden menkul uzmanların ihtiyaçları
olduğunu düşündükleri şeyler yerine,
											ihtiyaçlarını almak için
kullanabilmesidir.
											Şimdi, kaç tane parlak bilim adamı
ve girişimci ve yazarın
											-George Orwell gibi-
											yokluk içinde yitip gittiğini düşünün.
											Kati olarak yoksulluktan kurtulsak
											ne kadar enerji ve yeteneği
salıvereceğimizi hayal edin.
											Bence temel gelir, insanlar için
risk sermayesi gibi çalışırdı.
											Ve bunu yapmadan edemezdik,
											çünkü yoksulluk çok masraflı.
											Örneğin, ABD'deki çocuk yoksulluğunun
maliyetine bakın.
											Yüksek sağlık harcamaları,
yüksek oranda okulu bırakma
											ve daha fazla suç, tahmini her yıl
											500 milyar dolara mal oluyor.
											Bu inanılmaz bir insan potansiyeli israfı.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											But let's talk about
the elephant in the room.
											How could we ever afford
a basic income guarantee?
											Well, it's actually a lot cheaper
than you may think.
											What they did in Dauphin is finance it
with a negative income tax.
											This means that your income is topped up
											as soon as you fall
below the poverty line.
											And in that scenario,
											according to our economists'
best estimates,
											for a net cost of 175 billion —
											a quarter of US military spending,
one percent of GDP —
											you could lift all impoverished Americans
above the poverty line.
											You could actually eradicate poverty.
											Now, that should be our goal.
									","
											Pero hablemos 
de lo que todos evitan hablar.
											¿Cómo podríamos permitir
asegurar un ingreso básico?
											Bueno, en realidad es mucho más
barato de lo que Uds. piensan.
											En Dauphin
											lo financiaron con un impuesto
sobre la renta en negativo.
											Esto significa que sus ingresos suben
											tan pronto como hayan bajado
al umbral de la pobreza.
											En este caso, y según las mejores
estimaciones de nuestros economistas,
											por un costo neto de USD 175 000 millones
											— o un cuarto del gasto militar
estadounidense, o 1 % del PIB —
											se pueden sacar a los estadounidenses
empobrecidos de la pobreza.
											Se puede realmente erradicar la pobreza.
											Esa debe ser nuestra meta.
									","
											Parlons de l'éléphant dans la pièce.
											Comment pourrions-nous assurer
une garantie de revenu de base ?
											C'est en fait bien moins cher
que vous pourriez le penser.
											A Dauphin, ils l'ont financé
avec une taxe négative sur le revenu.
											Cela signifie que votre revenu
est augmenté
											dès que vous tombez
sous le seuil de pauvreté.
											Dans ce scénario,
											selon les meilleures estimations
de nos économistes,
											pour un coût net de 175 milliards —
											un quart des dépenses militaires
américaines, un pourcent du PIB —
											tous les Américains pauvres pourraient
passer au-dessus du seuil de pauvreté.
											On pourrait éradiquer la pauvreté.
											Cela devrait être notre but.
									","
											Mas vamos falar do que
incomoda toda a gente.
											Como poderíamos sustentar
um seguro de rendimento mínimo?
											Na verdade é bem mais barato
do que pensam.
											Em Dauphin foi financiado
com um imposto negativo sobre o rendimento.
											Ou seja, o rendimento
é complementado por um subsídio
											quando descemos
abaixo da linha da pobreza.
											Neste cenário,
											de acordo com as melhores
estimativas dos economistas,
											com o custo liquido de 175 mil milhões
											— um quarto dos gastos
do exército dos EUA, 1% do PIB —
											todos os americanos pobres
sairiam da linha da pobreza.
											Na verdade, poderíamos erradicar a pobreza.
											Isto tem de ser o nosso objetivo.
									","
											Ama göz ardı edilen konuya gelelim.
											Temel gelir garantisini
nasıl karşılayabiliriz?
											Aslında, düşündüğünüzden
çok daha ucuz.
											Dauphin'de bunu negatif
gelir vergisi ile finanse ettiler.
											Bu da demek oluyor ki,
											yoksulluk sınırı altına indiğiniz anda
geliriniz dolduruluyor.
											Ve bu senaryoda,
											iktisatçılarımızın
en iyi tahminlerine göre,
											net 175 milyarlık maliyet ile —
											ABD ordusu harcamalarının çeyreği,
GSMH'nın yüzde biri —
											tüm fakirleştirilmiş Amerikalıları
yoksulluk sınırı üstüne çekebilirsiniz.
											Aslında yoksulluğun
kökünü kazıyabilirdiniz.
											Şimdi, amacımız bu olmalıdır.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
