en,es,fr,de,tr,title,speaker,duration,tags
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											And I'm not going to argue with you. You're an astronaut,
											a hero, and I'm from New Jersey, so —
									","
											No voy a discutir contigo. Tú eres un astronauta,
											un héroe, y yo solo vengo de Nueva Jersey y...bueno...
									","
											Je ne vais pas vous contredire.
Vous êtes un astronaute,
											un héros, et je suis du New Jersey, donc...
									","
											Und ich werde nicht mit dir darüber streiten. 
Du bist ein Astronaut,
											ein Held, und ich bin aus New Jersey, also ...
									","
											Sizinle tartışmayacağım.
Siz astronotsunuz,
											kahramansınız ve
ben New Jersey'liyim, yani —
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											I'm just going to show you some footage.
											I'm just going to show you some footage, and tell me what you think.
											And then I did kind of get the reaction I was hoping for.
									","
											Solo te voy a mostrar unas secuencias.
											Solo voy a mostrarte unas secuencias para que me digas lo que piensas.
											Y entonces sí tuve la reacción que esperaba.
									","
											Je vais juste vous montrer des images.
											Je vais vous montrer des images,
et vous me dites ce que vous en pensez.
											Et là, j'ai obtenu la réaction que j'espérais.
									","
											Ich werde dir einfach ein paar Aufnahmen zeigen.
											Und du wirst mir einfach sagen, was du davon hältst.
											Und dann bekam ich die Reaktion, auf die ich hoffte.
									","
											Yalnızca bazı görüntüler göstereceğim.
											Birkaç görüntü, bana düşüncenizi söyleyin.
											Sonra umduğum tepkiyi almıştım.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So I showed him this, and this is actual footage
											that he was on. This is Apollo 15. This was his mission.
											So I showed him this, and the reaction I got was interesting.
									","
											Le mostré esto, que son imágenes reales de una de las
											misiones en las que participó. Este es el Apolo 15, su misión.
											Entonces, le mostré esto, y obtuve una reacción interesante.
									","
											Je lui ai montré ceci,
ce sont les vraies images
											sur lesquelles il était.
C'est Apollo 15. C'était sa mission.
											Je lui ai montré ceci,
et la réaction que j'ai eue était intéressante.
									","
											Ich zeigte ihm also das hier, 
und das sind echte Aufnahmen
											von der Mission, an der er teilgenommen hat. 
Das ist Apollo 15. Seine Mission.
											Also zeigte ich ihm das und die Reaktion, 
die ich bekam, war interessant.
									","
											Bunu gösterdim,
kendisinin çalıştığı yerin
											görüntüsü buydu.
Bu Apollo 15. Onun görevi.
											Bunu gösterdim ve aldığım tepki ilginçti.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(""That's wrong too."") (Laughter)
									","
											(«También está mal») (Risas)
									","
											(« Ça ne va pas non plus. »)
(Rires)
									","
											(""Das ist auch falsch."") (Lachen)
									","
											(""Bu da yanlış."") (Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So, and what happened was, I mean, what I sort of intuned
											in that is that he remembered it differently.
											He remembered that was a perfectly safe sort of gantry
											system, perfectly safe rocket launch, because he's sitting
											in a rocket that has, like, a hundred thousand pounds
											of thrust, built by the lowest bidder.
											He was hoping it was going to work out okay.
									","
											Lo que sucedió, quiero decir, lo que pude intuir que sucedió
											fue que él lo recordaba de manera diferente.
											Él recordaba un tipo de sistema de soportes completamente
											seguro, una nave espacial totalmente segura, porque
											él está sentado en una nave espacial de cientos de miles de
											de libras de empuje, construida por el postor más barato.
											Por supuesto que esperaba que todo saliera bien.
									","
											Ce qui s'est passé, ce que j'en ai déduit,
											c'est qu'il s'en souvenait différemment.
											Il se souvenait d'une tour de lancement
complètement sécurisée,
											d'un lancement parfaitement sûr,
parce qu'il était assis
											dans une fusée qui avait, genre,
50 tonnes de poussée,
											construite par le moins-disant.
											Il espérait que ça allait bien marcher.
									","
											Also, was passierte war – also was ich irgendwie darin
											hinein interpretierte ist, 
dass er sich anders daran erinnert.
											Er erinnerte sich an eine 
ganz ungefährliche Abschussrampe,
											einen komplett sicheren Raketenstart, weil er
											in so einer Rakete saß,
auf hunderttausend Pfund
											an Schubkraft, gebaut vom günstigsten Anbieter.
											Er hoffte einfach, dass alles gut funktionieren würde.
									","
											Yani, olan şey şuydu, onu farklı
											hatırlaması beni şaşırtmıştı.
											Bunun tamamen güvenli
bir iskelet sistemi, güvenli
											bir roket fırlatılması olarak hatırlıyordu
											çünkü en düşük teklifle
yüz binlerce sterlinden
											oluşan bir rokette oturuyordu.
											Onun düzgün çalışmasını umuyordu.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter) (Applause)
									","
											(Risas) (Aplausos)
									","
											(Rires)
(Applaudissements)
									","
											(Lachen) (Applaus)
									","
											(Gülüşmeler) (Alkış)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So he twisted his memory around.
									","
											Luego, él distorsionó su memoria.
									","
											Il a donc modifié ses souvenirs.
									","
											Also hat er seine Erinnerung verdreht.
									","
											Hafızasını yokladı.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											Now, Ron Howard ran into Buzz Aldrin, who was not
											on the movie, so he had no idea that we were faking
											any of this footage, and he just responded
											as he would respond, and I'll run this.
									","
											Entonces, Ron Howard se cruza con Buzz Aldrin que
											no está en la película y no imagina que estamos simulando
											las secuencias, y él respondió simplemente
											como lo hubiera hecho, voy a mostrarlo.
									","
											Ron Howard a rencontré Buzz Aldrin,
qui n'était pas dans le film,
											il n'avait donc aucune idée
que nous étions en train de truquer
											ces images, et il a réagi
											comme il devait réagir,
et je vais vous le passer.
									","
											Nun, Ron Howard begegnete Buzz Aldrin, der nicht
											an dem Film mitarbeitete und daher 
keine Ahnung hatte, dass wir
											diese Aufnahmen nachstellten. 
Er würde einfach reagieren,
											wie er nun mal reagiert. Ich zeige das mal.
									","
											Ron Howard, filmde
olmayan Buzz Aldrin'e rastladı
											ve bu görüntüleri
sahte şeylerle çektiğimizi
											bilmiyordu ve şöyle tepki verdi,
											tepki verdiğinde oynatacağım.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											Ron Howard: Buzz Aldrin came up to me
											and said, ""Hey, that launch footage, I saw some shots
											I'd never seen before. Did you guys, what vault did you find
											that stuff in?"" And I said, ""Well, no vault, Buzz,
											we generated all that from scratch.""
									","
											Ron Howard: Buzz Aldrin se me acercó
											y me dijo: «Oye, la secuencia del lanzamiento, vi algunas tomas
											que nunca había visto antes, ¿En qué sótano las encontraron?»
											Y yo le dije: «Bueno, en ningún sótano, Buzz,
											las hemos creado de cero».
									","
											Ron Howard : Buzz Aldrin est venu me voir
											et a dit, ""Hé, les images du lancement.
J'ai vu quelques plans
											que je n'avais jamais vu avant.
Dans quelle cave est-ce que vous avez trouvé ça ?""
											Et j'ai dit, « Hé bien, nulle part, Buzz,
											nous avons fabriqué tout ça à partir de rien. »
									","
											Ron Howard: ""Buzz Aldrin kam zu mir
											und sagte: ""Hey, diese Aufnahmen vom Start, 
ich habe ein paar Einstellungen gesehen,
											die ich davor noch nie gesehen hatte. 
In welchem Keller habt ihr
											die denn gefunden?"" Und ich sagte: 
""Ähm, nirgendwo, Buzz,
											wir haben das alles von Grund auf nachgebaut.""
									","
											Ron Howard: Buzz Aldrin bana şöyle dedi;
											""Hey, şu fırlatılma sahneleri,
daha önce görmediğim çekimler gördüm.
											Çocuklar, bu şeyleri
hangi depodan buldunuz?""
											Ben de, ""Depo değil, Buzz, hepsini
											sil baştan yarattık"" dedim.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											And he said, ""Huh, that's pretty good. Can we use it?""
									","
											Y él dijo: «¿qué?, son muy buenas. ¿Podemos usarlas?»
									","
											Et il m'a dit, « Mmm, c'est pas mal du tout.
On peut s'en servir ? »
									","
											Und er sagte: ""Hmm, das ist ziemlich gut. 
Können wir das verwenden?""
									","
											Dedi ki, ""Oldukça güzel.
Kullanabilir miyiz?""
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Explosion) (""Sure"") (Laughter)
									","
											(Explosión) («Por supuesto») (Risas)
									","
											(Explosion) (« Bien sûr »)
(Rires)
									","
											(Explosion) (""Klar."") (Lachen)
									","
											(Patlama) (""Tabii"") (Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											RL: I think he's a great American.
									","
											RL: Creo que es un gran estadounidense.
									","
											RL : C'est un Américain génial.
									","
											RL: Ich finde, er ist ein großer Amerikaner.
									","
											RL: Bence muhteşem bir Amerikalı.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So, ""Titanic"" was, if you don't know the story,
											doesn't end well.
									","
											Titanic, si no conocen la historia,
											no tiene un final feliz.
									","
											« Titanic », si vous ne connaissez pas l'histoire,
											se termine mal.
									","
											Also, ""Titanic"" war – falls Sie die Geschichte nicht kennen,
											es endet nicht gut.
									","
											Hikâyeyi bilmiyorsanız, ""Titanik""
											kötü sonla bitiyor.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											Jim Cameron actually photographed the real Titanic.
											So he basically set up, or basically shattered
											the suspension of disbelief, because what he photographed
											was the real thing, a Mir sub going down, or actually
											two Mir subs going down to the real wreck,
											and he created this very haunting footage.
											It's really beautiful, and it conjures up all these
											various different emotions, but he couldn't photograph
											everything, and to tell the story,
											I had to fill in the gaps, which is now rather daunting,
											because now I have to recreate back to back
											what really happened and I had, I'm the only one
											who could really blow it at that point.
									","
											Jim Cameron fotografió el verdadero Titanic.
											Él prácticamente estableció o echó por tierra
											el prolongado escepticismo, porque lo que fotografió
											era el objeto real, sumergiéndose en un batiscafo Mir, en realidad
											dos batiscafos, hasta el lugar mismo del naufragio,
											creando esta secuencia inolvidable.
											Es realmente hermosa y evoca todas estas
											diferentes y variadas emociones, pero él no pudo
											fotografiar todo. Entonces, para contar la historia
											tuve que completar los vacíos, lo que es abrumador
											porque tengo que recrear una escena tras otra de
											lo que realmente sucedió y soy el único que
											realmente puede arruinarlo todo a esas alturas.
									","
											Jim Cameron a filmé le vrai Titanic.
											Il a au fond installé,
ou plutôt il a cassé la suspension de l'incrédulité,
											parce que ce qu'il a filmé était la réalité,
											un sous-marin Mir qui descend, ou plutôt
											deux sous-marins Mir qui descendent
vers la vraie épave,
											et il a créé ces images envoûtantes.
											C'est vraiment magnifique,
et ça évoque toutes ces
											émotions différentes,
mais il n'a pas pu tout filmer,
											et pour tout vous dire,
											j'ai dû remplir les vides,
ce qui est assez difficile,
											parce qu'il faut recréer coup sur coup
											ce qui s'est réellement passé
et à ce moment là,
											j'étais le seul qui aurait pu tout foutre en l'air.
									","
											Jim Cameron filmte tatsächlich die echte Titanic.
											Also baute er im Grunde – 
oder im Grunde zerstörte er
											das Misstrauen gegenüber
dem Gezeigten, denn was er filmte,
											war echt. Ein ""Mir""-U-Boot, 
oder besser gesagt
											zwei U-Boote, die runter 
zum echten Wrack tauchten,
											und er schuf diese sehr gespenstischen Aufnahmen.
											Es ist wirklich wunderschön 
und es beschwört all diese
											verschiedenen Emotionen herauf. 
Aber er konnte nicht alles filmen.
											Und um die Geschichte zu erzählen,
											musste ich die Lücken füllen, was wiederum 
ziemlich einschüchternd ist,
											denn jetzt muss ich genau nachstellen,
											was tatsächlich passiert ist und ich war der Einzige,
											der es zu diesem Zeitpunkt wirklich verhauen konnte.
									","
											Jim Cameron
aslında gerçek Titanik'i çekti.
											Yani gerçekte şüphe belirsizliğini kurdu
											ya da paramparça etti,
çünkü fotoğrafladığı şey
											gerçekti, bir denizaltının batmasını
veya aslında iki denizaltının
											gerçek gemi enkazına gidişini
											ve bu muhteşem görüntüyü yarattı.
											Gerçekten güzel ve tüm bu farklı duyguları
											anımsatıyor, fakat
her şeyi fotoğraflayamadı
											ve hikâyeyi anlatmak için boşlukları benim
											doldurmam gerekti, bu ürkütücüydü
											çünkü şimdi gerçekte
olan şeyi tek tek yeniden
											yaratmam gerekiyordu ve ben bu konuda
											gerçekten çok şanssızım.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So this is the footage he photographed,
											and it was pretty moving and pretty awe-inspiring.
											So I'm going to just let it run, so you kind of absorb
											this sort of thing, and I'll describe my sort of reactions
											when I was looking at it for the very first time.
											I got the feeling that my brain wanted to basically
											see it come back to life.
											I automatically wanted to see this ship,
											this magnificent ship, basically in all its glory,
											and conversely, I wanted to see it not in all its glory,
											basically go back to what it looks like.
									","
											Esta es la secuencia que él fotografió,
											muy emotiva e impresionante.
											Bueno, solo voy a pasarla, para que puedan captarlo
											más o menos y describiré lo que sentí
											cuando la vi por primera vez.
											Sentí que mi cerebro quería en realidad
											ver al Titanic regresar a la vida.
											Automáticamente quise ver la nave,
											esta maravillosa nave, en todo su esplendor,
											pero al mismo tiempo, quise verla en la situación contraria,
											es decir, como se ve en realidad.
									","
											Voici donc les images qu'il a tournées,
											et c'était assez émouvant et impressionnant.
											Je vais la laisser tourner,
pour que vous absorbiez tout ça,
											et je vous décrirai mes réactions
											quand je les ai vues la toute première fois.
											J'ai eu la sensation que mon cerveau voulait
											le voir reprendre vie.
											J'ai voulu automatiquement voir ce navire
											ce merveilleux navire, dans toute sa gloire,
											et inversement,
j'ai voulu le voir sans sa gloire,
											au fond revenir à ce à quoi il ressemblait.
									","
											Also, das sind die Aufnahmen, die er gefilmt hatte,
											und sie waren ganz schön bewegend 
und erfurchtgebietend.
											Ich werde das laufen lassen, 
damit Sie das irgendwie
											aufnehmen können und ich werde 
meine Reaktionen beschreiben,
											als ich das zum ersten Mal gesehen habe.
											Ich hatte das Gefühl, dass mein Gehirn sehen wollte,
											wie es zu neuem Leben erwacht.
											Ich wollte automatisch das Schiff sehen,
											dieses fantastische Schiff,
in all seiner Pracht,
											und umgekehrt wollte ich es 
nicht in all seiner Pracht sehen,
											also im Grunde zurück dazu, 
wie es jetzt aussieht.
									","
											Bu, fotoğrafladığı görüntü
											ve oldukça etkileyici, ilham verici.
											Oynatacağım, böylece bu tür bir şeyi
											sindirebileceksiniz ve sonra onu ilk
gördüğümde verdiğim
											tepkileri tanımlayacağım.
											Beynim, bunun hayata geri
döndüğünü görmek istiyordu,
											öyle hissediyordum.
											İstemsizce bu gemiyi, bu
görkemli gemiyi tüm ihtişamıyla
											görmek istiyordum ve aksine,
											ihtişamıyla değil,
gerçekten neye benzediğini
											görmek istiyordum.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So I conjured up an effect that I'm later going to show you
											what I tried to do, which is kind of the heart of the movie,
											for me, and so that's why I wanted to do the movie,
											that's why I wanted to create the sort of things I created.
									","
											Entonces, creé un efecto, luego les mostraré
											lo que quise hacer, que es el corazón de la película,
											para mí, y la razón por la que quise hacer la película,
											la razón por la que quise crear lo que creé.
									","
											J'ai donc réalisé un effet
que je vais vous montrer tout à l'heure.
											Ce que j'ai essayé de faire,
qui est en fait le cœur du film,
											pour moi,
c'est pourquoi j'ai voulu faire le film,
											c'est pourquoi j'ai voulu créer le genre de choses
que j'ai créées.
									","
											Also beschwor ich einen Effekt, 
den ich Ihnen später zeigen werde.
											Ich versuchte zu machen, was irgendwie 
das Herzstück des Films für mich ist,
											und der Grund, warum ich den Film machen wollte,
											warum ich diese Art Sachen erschaffen 
möchte, die ich erschaffe.
									","
											Size sonra göstereceğim, yapmaya
çalıştığım bir efekt oluşturdum,
											aslında benim için bu, filmin kalbi
											ve bu yüzden filmi yapmak istedim, çünkü
											yarattıklarımı yaratma sebebim bu.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											And I'll show you, you know, another thing that I found
											interesting is what we really were emoting to
											when you take a look at it.
											So here's the behind the scenes, a couple of little shots here.
											So, when you saw my footage,
											you were seeing this: basically, a bunch of guys
											flipping a ship upside down, and the little Mir subs
											are actually about the size of small footballs,
											and shot in smoke.
											Jim went three miles went down, and I went about
											three miles away from the studio
											and photographed this in a garage.
									","
											Les mostraré, ya saben, otra cosa más que me pareció
											interesante, aquello que realmente nos emociona
											cuando lo ves.
											Este es el detrás de cámaras, un par de escenas.
											Entonces, cuando ven la secuencia que creé
											están viendo esto: un grupo de muchachos
											volteando un barco al revés, y los pequeños batiscafos Mir
											tienen, en realidad, el tamaño de pelotas de fútbol pequeñas,
											y lo filmé con humo.
											Jim descendió tres millas y yo me alejé más o menos
											tres millas del estudio
											y fotografié esto en un garaje.
									","
											Je vais vous montrer une autre chose
que j'ai trouvé intéressante,
											qui est ce qui nous touche vraiment
											quand nous le regardons.
											Voici les coulisses du tournage,
deux ou trois plans.
											Quand vous avez vu mes images,
											vous avez vu ça :
fondamentalement une bande de types
											qui renversent un navire,
et les petits sous-marins Mir
											ont en fait la taille d'un petit ballon de foot,
											et sont filmés dans de la fumée.
											Jim est descendu à 5 km de profondeur,
moi je suis allé
											à 5 km du studio
											et j'ai filmé ça dans un garage.
									","
											Und ich werde Ihnen noch 
eine andere Sache zeigen, die ich
											interessant fand: worauf wir wirklich reagieren,
											wenn man mal genau hinschaut.
											Also, hier sind ein paar Aufnahmen vom Set.
											Also, wenn Sie meine Aufnahmen gesehen haben,
											haben Sie eigentlich das hier gesehen: 
im Grunde nur ein paar Typen,
											die ein Schiff umdrehen und die kleinen ""Mir""-U-Boote
											sind eigentlich ungefähr so groß wie kleine Fußbälle
											und wurden in Rauch gefilmt.
											Jim ist drei Meilen runter gegangen 
und ich bin nur ungefähr
											drei Meilen vom Studio weggegangen
											und habe das in einer Garage gefilmt.
									","
											Size göstereceğim, ilginç bulduğum

											diğer bir şey de, baktığımız zaman aslında
											neye duygulandığımız.
											İşte sahne arkaları, birkaç çekim.
											Yani, benim görüntülerimi gördüğünüzde,
											şunu görüyorsunuz:
bir grup insan bir gemiyi
											baş aşağı çeviriyor ve aslında küçük
denizaltıları da aslında
											küçük futbol topları kadarlar
											ve bu, duman içinde çekiliyor.
											Jim üç mil aşağıya gitti
ve ben de stüdyonun
											üç mil uzağına gittim ve bunu
											bir garajda fotoğrafladım.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											And so, but what you're emoting to, or what you're looking
											at, had the same feeling, the same haunting quality,
											that Jim's footage had, so I found it so fascinating
											that our brains sort of, once you believe something's real,
											you transfer everything that you feel about it,
											this quality you have, and it's totally artificial.
											It's totally make-believe, yet it's not to you,
											and I found that that was a very interesting thing
											to explore and use, and it caused me to create the next
											effect that I'll show you, which is
											this sort of magic transition, and all I was really attempting
											to do is basically have the audience cue the effect,
											so it became a seamless experience for them,
											that I wasn't showing you my sort of interpretation,
											I was showing you what you wanted to see.
											And the very next shot, right after this —
											So you can see what I was doing.
									","
											Y entonces, lo que los emociona, lo que están viendo,
											tiene el mismo sentimiento, la misma sensación inolvidable
											que la secuencia de Jim, y me pareció tan fascinante
											que nuestros cerebros, una vez que creen que algo es real,
											transfieran todo lo que te hace sentir,
											la calidad que uno le da y que es totalmente artificial.
											Es totalmente simulado, pero para ustedes no lo es.
											Y esto me pareció algo interesante
											de explorar y utilizar, y me empujó a crear el siguiente
											efecto que les mostraré, que es
											una forma de transición mágica, y todo lo que quería lograr
											era que la audiencia captara el efecto
											y que su experiencia fuese perfecta,
											no les mostraba mi interpretación,
											les mostraba lo que querían ver.
											Y la siguiente toma, justo antes de esta...
											pueden darse cuenta de lo que estaba haciendo
									","
											Mais ce qui vous touche,
ce que vous êtes en train de regarder,
											reproduisait les mêmes sensations,
la même qualité d'envoûtement,
											que les images de Jim,
j'ai donc trouvé fascinant
											que nos cerveaux, dès lors que vous croyez
à la réalité d'une chose,
											y projettent tous nos sentiments,
											cette qualité qu'on y retrouve,
alors que tout est artificiel.
											C'est imaginé de toutes pièces,
mais pas à vos yeux,
											et j'ai trouvé cela très intéressant
											à explorer et utiliser,
et ça m'a poussé à créer
											l'effet suivant que je vais vous montrer,
qui est une sorte
											de transition magique.
Tout ce que j'essayais de faire,
											c'est d'obtenir que ce soit le spectateur
qui me donne le signal,
											pour que ça devienne une expérience fluide,
											où je n'étais pas en train de vous montrer
mon interprétation,
											mais ce que le public voulait voir.
											Le plan suivant, tout de suite après ça...
											C'est pour que vous puissiez voir ce que j'ai fait.
									","
											Und so – aber was sie berührt hat 
oder was sie gesehen haben
											hat den gleichen Eindruck gemacht, 
das gleiche gespenstische Gefühl
											das auch Jims Aufnahmen hatten, 
also fand ich es faszinierend,
											dass unser Gehirn irgendwie – wenn man 
einmal etwas als real erkannt hat –
											alles was man darüber fühlt überträgt,
											diesen Eindruck den man davon hat, 
dabei ist es komplett künstlich.
											Es ist nur Schein, aber nicht für den Zuschauer
											und ich dachte, das ist eine sehr interessante Sache
											zum erforschen und nutzen. Und das hat mich dazu gebracht diesen nächsten
											Effekt zu erschaffen, den ich jetzt zeige. Dieser
											irgendwie magische Übergang. 
Und alles was ich wirklich versuchte zu tun,
											war im Grunde, die Zuschauer
den Effekt übersehen zu lassen,
											sodass es ein übergangsloses Erlebnis für sie wurde,
											dass ich nicht meine eigene Interpretation zeigte.
											Ich zeigte Ihnen was sie sehen wollten.
											Und die nächste Einstellung, gleich nach der hier...
											Sie sehen was ich gemacht habe.
									","
											Yani duygulandığınız şey
ya da baktığınız şey,
											aynı duyguya,
aynı ürkütücü kaliteye sahip,
											tıpkı Jim'in görüntüleri gibi, yani
beyinlerimiz bir şeyin gerçek
											olduğuna inandığında, o şey hakkındaki
hislerimizi değiştiriyoruz, bu muhteşem,
											bu meziyete sahipsiniz
											ve bu tamamen yapay.
											Tamamen hayal ürünü,
sizin için değil tabii
											ve bunu keşfetmek, kullanmak çok ilginç
											ve size göstereceğim
sonraki efekti yaratmamı sağladı,
											bu bir tür sihirli dönüşüm ve
											yapmak istediğim şey aslında seyircinin
											efekti anlamasıydı, böylece onlar için
											kendi yorumumun aksine,
											görmek istedikleri şeyi göstermem,
											kusursuz bir tecrübe oldu.
											Sonraki çekim, bundan sonra —
											Ne yaptığımı görebilirsiniz.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											So basically, if there's two subs in the same shot,
											I shot it, because where's the camera coming from?
											And when Jim shot it, it was only one sub,
											because he was photographing from the other,
											and I don't remember if I did this or Jim did this.
											I'll give it to Jim, because he could use the pat on the back.
									","
											Básicamente, si hay dos batiscafos en la misma toma
											yo la filmé, porque, ¿de qué cámara vendrían?
											Y cuando Jim lo filmó, solo había un batiscafo,
											porque tomaba fotos desde el otro,
											y no recuerdo si fue Jim o yo quien hizo esto.
											Vamos a decir que fue Jim, no le vendría mal una palmadita en la espalda.
									","
											Fondamentalement, s'il y a deux sous-marins
dans le même plan,
											c'est moi qui l'ai tourné,
parce que où est placée la caméra ?
											Quand c'est Jim qui l'a tourné,
il n'y a qu'un seul sous-marin,
											parce qu'il filmait de l'autre,
											et je ne me souviens pas si c'est moi ou Jim
qui a fait ça.
											Disons que c'est Jim,
parce qu'il aurait bien besoin de félicitations.
									","
											Also, wenn zwei U-Boote in einer Aufnahme sind,
											habe ich sie gefilmt, denn wo soll sonst die Kamera sein?
											Und wenn Jim gefilmt hat, ist es nur ein U-Boot,
											weil er vom anderen aus gefilmt hat.
											Und ich erinnere mich nicht ob das von mir oder von Jim ist.
											Ich werd es ihm geben, denn er könnte einen Schulterklopfer brauchen.
									","
											Aynı karede iki denizaltı varsa, ben
											çekmişimdir, çünkü kamera nereden geliyor?
											Jim çektiğinde tek denizaltı,
											çünkü o diğer denizaltında

											çekiyor, kim yaptı hatırlamıyorum.
											Jim'e bırakacağım,
çünkü sırtımı sıvazlayabilir.
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									","
											(Gülüşmeler)
									",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
"
","
","
","
","
",The art of creating awe,Rob Legato,16:27,"creativity,culture,entertainment,film,history,art,movies"
