en,tr,pt,title,speaker,duration,tags
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I worked to cultivate that mindset
through visualization,
											which basically just means imagining
the entire experience of soloing the wall.
											Partially, that was to help me
remember all the holds,
											but mostly visualization
was about feeling the texture
											of each hold in my hand
											and imagining the sensation of my leg
reaching out and placing my foot just so.
											I'd imagine it all like a choreographed
dance thousands of feet up.
									","
											Görselleme yoluyla o zihniyeti edindim,
											yani yaptığım şey tüm bu solo tırmanışı
aklımda canlandırmaktı.
											Bir sebebi de tutunacak
her yeri hatırlayabilmekti,
											ama çoğunlukla o duyguyu hissetmek,
											tutunduğumu hayal etmek
											ve bacağımı bir sonraki yere atışımı
kafamda canlandırmak içindi.
											Canlandırmam yüzlerce metre yükseklikte
bir dans kareografisi gibiydi.
									","
											Trabalhei para cultivar essa mentalidade
através da visualização,
											o que significa imaginar
toda a experiência de escalar a escarpa.
											Em parte, isso ajudava-me
a lembrar todos os apoios,
											mas a visualização 
era para sentir a textura
											de cada ponto de apoio da minha mão
											e imaginar a sensação de esticar
a perna e posicionar o pé.
											Eu imaginava tudo como uma dança
ensaiada a centenas de metros de altura.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											The most difficult part of the whole route
was called the Boulder Problem.
											It was about 2,000 feet off the ground
											and consisted of the hardest
physical moves on the whole route:
											long pulls between poor handholds
with very small, slippery feet.
											This is what I mean by a poor handhold:
											an edge smaller than the width
of a pencil but facing downward
											that I had to press up into with my thumb.
											But that wasn't even the hardest part.
											The crux culminated in a karate kick
											with my left foot over to the inside
of an adjacent corner,
											a maneuver that required a high degree
of precision and flexibility,
											enough so that I'd been doing
a nightly stretching routine
											for a full year ahead of time
											to make sure that I could comfortably
make the reach with my leg.
									","
											Tüm bu yolun en zorlu kısmı
Boulder Problem denen kısımdı.
											610 metre yükseklikteydi
											ve tüm bu yolun en zorlu
fiziksel hareketlerini içeriyordu:
											küçük ve kaygan basışlar
ve güçsüz tutunmayla büyük yukarı çekiş.
											Güçsüz tutunmadan kastım şu:
											Bir kalemden daha ince bir kenar
ama aşağı doğru bakıyor
											ve başparmağımla bastırmak zorundayım.
											Ama bu en zorlu kısım değil.
											Sorun bir karate tekmesiyle çözülüyor,
											sol ayak bitişikteki köşenin içine,
											bu manevrada çok iyi
bir doğruluk ve esneklik lazım,
											sırf bunun için bir yıl öncesinden
											gecelik esneme egzersizleri yaptım ki
											bacağımla o atılımı yapabileyim.
									","
											A parte mais difícil de todas
chama-se o Boulder Problem.
											Estava a cerca de 600 metros do chão
e exigia os movimentos físicos
											mais difíceis do percurso:
											grande distância entre apoios de mãos
e apoios de pés pequenos e escorregadios.
											Isto é o que eu considero
um apoio pequeno:
											uma borda, virada para baixo,
mais estreita que um lápis
											e que eu tinha de pressionar
com o polegar.
											Mas isso não era a pior parte.
											O pior acabava com um pontapé de karaté
											com o pé esquerdo para chegar
a um canto adjacente.
											uma manobra que exigia
um alto grau de precisão e flexibilidade,
											e que me exigiu fazer alongamentos
todas as noites, durante um ano,
											para garantir que conseguia chegar lá,
à vontade com a perna.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											As I practiced the moves,
											my visualization turned
to the emotional component
											of a potential solo.
											Basically, what if I got up there
and it was too scary?
											What if I was too tired?
											What if I couldn't quite make the kick?
											I had to consider every possibility
while I was safely on the ground,
											so that when the time came and I was
actually making the moves without a rope,
											there was no room for doubt to creep in.
											Doubt is the precursor to fear,
											and I knew that I couldn't experience
my perfect moment if I was afraid.
											I had to visualize and rehearse
enough to remove all doubt.
									","
											Hareketleri çalıştıkça
											canlandırmam potansiyel bir solonun
											duygusal bileşeni hâline geldi.
											Ya o kadar yükseğe çıkıp
korkuya yenik düşersem?
											Ya çok yorulursam?
											Ya karate tekmesini yapamazsam?
											Yerde güvendeyken
her ihtimali düşünmem lazımdı.
											Zamanı gelince ve ben ipsiz
o hareketleri yapıyorken
											şüpheye yer olmamalıydı.
											Şüphe korkunun öncüsüdür.
											Ben de eğer korkarsam
hayatımın en güzel anını yaşayamazdım.
											Tüm şüpheyi kaldırana kadar
canlandırma yapmak zorundaydım.
									","
											Enquanto praticava os movimentos
a minha visualização tornou-se
											na componente emocional
de uma escalada livre.
											E se eu chegasse lá acima
e fosse muito assustador?
											E se eu estivesse muito cansado?
E se não conseguisse fazer o pontapé?
											Considerei todas as possibilidades
enquanto ainda estava no solo,
											para que, quando fizesse 
os movimentos sem corda,
											não houvesse espaço para dúvidas.
											As dúvidas são o precursor do medo.
											Sabia que não podia viver
o momento perfeito se tivesse medo.
											Tinha de visualizar e ensaiar
o suficiente para não ter qualquer dúvida.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											But beyond that, I also
visualized how it would feel
											if it never seemed doable.
											What if, after so much work,
I was afraid to try?
											What if I was wasting my time
											and I would never feel comfortable
in such an exposed position?
											There were no easy answers,
											but El Cap meant enough to me
that I would put in the work and find out.
									","
											Ama bunun da ötesinde
eğer yapılacak gibi görünmezse
											nasıl hissedeceğimi düşündüm.
											Ya o kadar emekten sonra
denemeye çok korkarsam?
											Ya vaktimi boşa harcadıysam
											ve böyle hassas bir pozisyonda
asla rahat hissetmezsem?
											Kolay bir yanıtı yoktu
											ama El Cap emek verip deneyecek kadar
önemliydi benim için.
									","
											Além disso visualizei como me ia sentir
se isso não parecesse possível.
											E se, depois de tanto trabalho,
eu estivesse com medo de tentar?
											E se estivesse a desperdiçar o meu tempo
e nunca me fosse sentir confortável
											numa posição tão exposta?
											Não havia respostas simples 
mas o El Cap significava o suficiente
											para eu trabalhar e tentar descobrir.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											Some of my preparations were more mundane.
											This is a photo of my friend Conrad Anker
											climbing up the bottom of El Cap
with an empty backpack.
											We spent the day climbing together
											to a specific crack
in the middle of the wall
											that was choked with loose rocks
											that made that section
difficult and potentially dangerous,
											because any missed step
might knock a rock to the ground
											and kill a passing climber or hiker.
											So we carefully removed the rocks,
loaded them into the pack
											and rappelled back down.
											Take a second to imagine
how ridiculous it feels
											to climb 1,500 feet up a wall
just to fill a backpack full of rocks.
									","
											Hazırlıklarımın bir kısmı sıradandı.
											Bu, arkadaşım Conrad Anker,
											boş bir sırt çantasıyla
El Cap'in yamacına tırmanıyor.
											Günü tırmanarak geçirmiştik,
											duvarın ortasında belli bir yarığa doğru,
											içi dökülen taşlarla doluydu
											ve bu da o kısmı hem zor
hem de tehlikeli kılıyordu
											çünkü yanlış bir adım bir taşı düşürerek
											ve başka bir gezgin
veya dağcıyı öldürebilirdi.
											Biz de dikkatle taşları kaldırdık,
onları çantamıza doldurduk
											ve aşağı indik.
											Şöyle bir düşünün
sırf boş çantayı taşla doldurmak için
											450 metre tırmanmak nasıl bir delilik?
									","
											Alguns dos preparativos 
foram mais triviais.
											Esta é uma foto do meu amigo Conrad Anker
a escalar ao topo do El Cap,
											com uma mochila vazia.

											Passámos o dia a escalar
até uma fissura no meio da escarpa
											que estava cheia de pedras soltas
											que tornavam aquela secção difícil
e possivelmente perigosa,
											pois um passo em falso 
podia derrubar uma pedra
											e matar um alpinista 
ou um caminhante.
											Removemos cuidadosamente as pedras,
metemo-las na mochila
											e voltámos a descer.
											Pensem por segundos e imaginem
o ridículo que é escalarmos 450 metros
											só para encher uma mochila com pedras.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											It's never that easy to carry
a pack full of rocks around.
											It's even harder on the side of a cliff.
											It may have felt silly,
but it still had to get done.
											I needed everything to feel perfect
											if I was ever going to climb
the route without a rope.
											After two seasons of working specifically
toward a potential free solo of El Cap,
											I finally finished all my preparations.
											I knew every handhold
and foothold on the whole route,
											and I knew exactly what to do.
											Basically, I was ready.
											It was time to solo El Cap.
									","
											Normalde taş dolu bir çanta
taşımak epey zorken
											kayalıkların kenarında daha da zor.
											Aptal gibi hissettiysek de
bunu yapmamız lazımdı.
											Oraya ipsiz tırmanacaksam
											her şeyin mükemmel olması gerekiyordu.
											İki sezon boyunca El Cap için
serbest solo alıştırmasından sonra
											tüm hazırlıklarımı tamamladım.
											Tüm yoldaki el ve ayak
tutma yerleri ezberimdeydi
											ve yapmam gerekeni biliyordum.
											Kısacası, hazırdım.
											El Cap'e solo tırmanış zamanıydı.
									","
											Nunca é fácil carregar 
uma mochila cheia de pedras.
											Mais ainda é mais difícil
fazê-lo numa escarpa.
											Talvez fosse ridículo,
mas tinha de ser feito.
											Se eu ia escalar sem corda, 
tudo tinha de ser perfeito.
											Após duas épocas a trabalhar 
numa possível escalada livre do El Cap,
											finalmente terminei os preparativos.
											Sabia as posições dos apoios de mãos e pés
em todo o percurso e o que tinha de fazer.
											Eu estava pronto.
											Era a altura para escalar o El Cap.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											On June 3, 2017,
											I woke up early, ate my usual
breakfast of muesli and fruit
											and made it to the base
of the wall before sunrise.
											I felt confident as I looked up the wall.
											I felt even better as I started climbing.
											About 500 feet up, I reached a slab
											very similar to the one that had
given me so much trouble on Half Dome,
											but this time was different.
											I'd scouted every option, including
hundreds of feet of wall to either side.
											I knew exactly what to do
and how to do it.
											I had no doubts.
I just climbed right through.
											Even the difficult and strenuous
sections passed by with ease.
											I was perfectly executing my routine.
											I rested for a moment
below the Boulder Problem
											and then climbed it just as I had
practiced so many times with the rope on.
											My foot shot across to the wall
on the left without hesitation,
											and I knew that I had done it.
									","
											3 Temmuz 2017'de
											Erken uyandım, müsli ve meyveyle
normal kahvaltımı yaptım
											ve duvarın dibine güneş doğmadan vardım.
											Yukarı baktım ve kendime güvenim tamdı.
											Tırmanmaya başlayınca daha da iyiydi.
											150 metre sonra bir katmana ulaştım,
											Half Dome'da sorun çıkaran
o tabakaya çok benziyordu
											ama bu sefer farklıydı.
											Her ihtimali düşünmüştüm,
her yönde yüzlerce metre düzlük dahil.
											Yapmam gerekeni
ve nasıl yapacağımı biliyordum.
											Hiç şüphem yoktu.
Sadece tırmandım.
											Zorlu ve yorucu kısımlar bile
kolaylıkla geçti.
											Rutinimi kusursuz bir şekilde yapıyordum.
											Boulder Problem'in altında biraz dinlendim
											ve iple defalarca çalıştığım için
orayı da aştım.
											Ayağımı tereddüt etmeden
soldaki kısma attım
											ve yaptığımı biliyordum.
									","
											No dia 3 de Julho de 2017,
											acordei cedo, comi muesli e fruta, 
como de costume
											e cheguei à base da escarpa
antes do nascer do sol.
											Sentia-me confiante
ao olhar para a escarpa,
											Sentia-me ainda melhor 
quando comecei a escalar.
											Por volta dos 150 metros, 
cheguei a uma parede
											muito parecida com a que me dera
tantos problemas no Half Dome,
											mas desta vez foi diferente.
											Explorara as opções, incluindo dezenas 
de metros da escarpa dos dois lados.
											Sabia exactamente o que fazer
e como o fazer.
											Não tinha quaisquer dúvidas.
Continuei a escalar.
											Mesmo as secções difíceis e cansativas,
foram superadas facilmente.
											Eu estava a executar 
a minha rotina na perfeição.
											Descansei por um momento
abaixo do Boulder Problem
											e escalei como tinha praticado 
tantas vezes com a corda.
											O meu pé alcançou a escarpa
à esquerda, sem hesitação,
											e eu sabia que tinha conseguido.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											Climbing Half Dome had been a big goal
											and I did it,
											but I didn't get what I really wanted.
											I didn't achieve mastery.
											I was hesitant and afraid, and it wasn't
the experience that I wanted.
											But El Cap was different.
											With 600 feet to go, I felt like the
mountain was offering me a victory lap.
											I climbed with a smooth precision
											and enjoyed the sounds of the birds
swooping around the cliff.
											It all felt like a celebration.
											And then I reached the summit
											after three hours and 56 minutes
of glorious climbing.
											It was the climb that I wanted,
and it felt like mastery.
									","
											Half Dome'a tırmanmak büyük bir amaçtı
											ve bunu başarmıştım
											ama istediğimi alamamıştım.
											Üstünlük seviyesi değildi.
											Tereddüt ve korku içindeydim
ve istediğim tecrübe bu değildi.
											Ama El Cap farklıydı.
											Zirveye 180 metre kala
dağ bana zafer sunuyormuş gibi hissettim.
											Tam bir uzmanlıkla tırmandım
											ve etrafta cıvıldayan
kuş seslerinin tadını çıkardım.
											Bir kutlama gibiydi.
											Ve zirveye ulaştım,
											tam üç saat ve 56 dakika sürdü.
											İstediğim şey buydu
ve üstünlük hissini tattım.
									","
											Escalar o Half Dome 
fora um grande objectivo
											e eu finalizei-o,
											mas não conseguira o que realmente queria.
											Não alcançara a perícia.
											Estava hesitante e com receio, 
e não foi a experiência que eu queria.
											Mas o El Cap foi diferente.
											A 180 metros do fim, senti que a montanha
estava a dar-me uma vitória.
											Escalara com uma precisão perfeita
											e desfrutara os sons das aves
em volta do precipício.
											Parecia que era tudo uma celebração.
											Atingi o cume após três horas e 56 minutos
de uma escalada gloriosa.
											Foi a escalada que eu queria:
atingira a máxima perícia.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											Thank you.
									","
											Teşekkürler.
									","
											Obrigado.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
