es,fr,de,title,speaker,duration,tags
"
											Pero en realidad me siento un poco aburrido con todo.
											Siempre le digo a mi socia, Marissa Gardini, quien organiza todo—
											ella organiza todo y hace que todo suceda en realidad.
											Ella es la que hace los tratos.
											y yo le digo que me doy cuenta
											de que paso mucho tiempo jugando cartas en la computadora.
											demasiado tiempo jugando cartas en la computadora, lo cual, como se imaginan
											bueno...de alguna manera, hace como diez años
											pensé que el sitio menos aburrido del mundo
											sería un estudio de TV,
											digamos un programa de entrevistas.
											Porque tiene todo lo que me encanta
											todo en un sitio.
											Y si te llegas a aburrir simplemente miras otra cosa.
											y haces algo más y hablas de ello, ¿no?
									","
											Mais c'est vrai que je suis un peu las de tout.
											Je dis toujours à mon associée, Marissa Gardini, qui fait toutes les réservations —
											elle organise tout, et rend tout possible.
											C'est elle qui s'occupe de tous les accords.
											Et je lui dis tout le temps que je me retrouve
											à passer beaucoup de temps à jouer au bridge sur l'ordinateur.
											Trop de temps à jouer au bridge, ce qui est, genre
											donc ... Alors il y a genre dix ans
											Je me suis dit que l'endroit le moins ennuyant du monde
											serait un studio télé
											genre, pour une émission de la journée. Une sorte de talk show.
											Parce que y'a tous ces trucs que j'adore
											réunis en un seul lieu.
											Et si on s'ennuie, on peut regarder quelque chose d'autre,
											et faire autre chose et en parler, hein?
									","
											Aber ich bin wirklich ein bisschen von allem gelangweilt.
											Ich sage immer zu meiner Partnerin Marissa Gardini, die alles bucht –
											sie bucht alles und sorgt dafür, dass alles klappt.
											Und sie schließt alle Geschäfte ab.
											Ich sage ihr immer, dass ich zu viel Zeit
											mit den Computer-Bridge-Programm verbringe.
											Zu viel Zeit mit Computer-Bridge, das ist wie, das ist so …
											Vor etwa zehn Jahren
											dachte ich, dass der spannendste Ort auf der Welt
											ein Fernsehstudio sein müsste,
											eins für eine tägliche Sendung. So etwas wie eine tägliche Talkshow.
											Denn das besteht aus allen Dingen, die ich mag,
											alles an einem Platz.
											Und wenn einem langweilig wird, kann man sich etwas anderes anschauen
											und etwas anderes machen und darüber reden.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Y entonces yo tenía este programa de TV.
											Y eso formó una gran parte de mi proceso.
											De hecho, ¿puedes mostrar el video, por favor?
											Este es uno de mis videos favoritos de Rosie.
									","
											Donc j'avais cette émission de télé.
											Et ça a été une très très grosse part de mon processus.
											D'ailleurs, vous pourriez montrer l'extrait s'il vous plaît?
											C'est l'un de mes extraits préférés avec Rosie.
									","
											Also hatte ich diese Fernsehshow.
											Das war ein sehr, sehr, sehr wichtiger Abschnitt in meinem Werdegang.
											Könnten Sie bitte den Clip abspielen?
											Das ist einer meiner Lieblingsausschnitte mit Rosie.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											(Video) Isaac Mizrahi: estamos de vuelta en el estudio.
											Hola.
									","
											(Vidéo) Isaac Mizrahi: Nous sommes de retour en studio.
											Salut
									","
											(Video) Isaac Mizrahi: Wir sind zurück am Set.
											Hallo.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Rosie O´Donnel: Hola Ben.
									","
											Rosie O'Donnell : Salut Ben.
									","
											Rosie O'Donnell: Hallo Ben.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: Miren que linda se ve con el pelo alisado hacia atrás.
									","
											IM : regardez comme elle est mignonne rien qu'avec ça.
									","
											IM: Schauen Sie, wie niedlich sie so aussieht, einfach zurückgekämmt.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Hombre: Su madre dice ""¡delicioso!""
									","
											Ben : Sa mère se dit : ""Bombasse!""
									","
											Mann: Ihre Mutter sagt: ""Delizos!""
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: Ah, delicioso. Muy bien. Entonces ¿dónde me coloco?
											Prefiero mantenerme al margen.
											No quiero parecer—-está bien. Aquí va.
											Te pones nervioso, Ashleigh?
									","
											IM : Bombasse! Bon d'accords. Bon, alors, où est ce que je me pose?
											Je veux gêner personne.
											Je veux pas être — ok. On y va.
											Tu deviens anxieux, Ashleigh?
									","
											IM: Oh, wow, delizos. In Ordnung. Wo soll ich mich jetzt hinstellen?
											Ich möchte niemandem im Weg stehen.
											Ich möchte kein – okay. Es geht los.
											Wirst du nervös, Ashleigh?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Ashleigh: ¿con qué?
											Cortando cabello.
									","
											Ashleigh : En faisant quoi?
											En coupant les cheveux.
									","
											Ashleigh: Wobei?
											Beim Haareschneiden.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											A: ¿Cortando cabello? Jamás, jamás.
											Creo que no ha habido un día en el que haya estado nervioso cortando cabello.
											Por cierto, te ves linda.
											¿Te gusta? qué bien.
											¿Te molesta verte linda? ¿quieres verte linda?
									","
											A : Quand je coupe les cheveux? Jamais, jamais.
											Je crois pas avoir coupé des cheveux une seule fois sans avoir été détendu.
											T'es déjà super mignonne d'ailleurs.
											Ça te plaît? Ok.
											Ça te dérange d'être mignonne? Tu veux avoir l'air joli.
									","
											A: Beim Haareschneiden? Nein, nie.
											Ich glaube nicht, dass ich jemals beim Haareschneiden nervös geworden bin.
											Du siehst übrigens schon jetzt süß aus.
											Gefällt es dir? Gut.
											Hast du ein Problem damit, süß auszusehen? Man will doch süß aussehen.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: pero claro que quiero verme linda.
											IM: sólo confirmaba, porque algunas personas quieren verse, sabes,
											agresivamente feas.
									","
											ROD : Bien sur que je veux avoir l'air jolie.
											IM : Simple vérification, parce que y'en a, tu vois, qui veulent
											avoir l'air agressivement laid.
									","
											ROD: Natürlich will ich süß aussehen.
											IM: Nur eine Frage, weil manche Leute irgendwie aggressiv hässlich
											aussehen wollen.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: No, no yo.
									","
											ROD : Non, pas moi, non.
									","
											ROD: Nein, ich nicht, nein.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: Tú lees acerca de esta gente que tiene mucho dinero
											y tiene hijos, y sus hijos siempre terminan de alguna manera, como,
											un desastre, ¿sabes a qué me refiero?
											Y tiene que haber alguna manera de hacerlo, Rosie.
											Porque el hecho de que seas fabulosamente rica, y fabulosamente famoso,
											¿acaso significa que no deberías tener hijos,
											porque sabes que van a terminar hechos un desastre?
									","
											IM : On lit des trucs sur tous ces gens qui ont beaucoup d'argent
											et des enfants, et pour une certaine raison, les enfants finissent toujours, genre
											tout déglingués, tu vois ce que je veux dire?
											Et il doit bien y avoir un moyen de faire ça, Rosie
											Parce que, juste, si t'es fabuleusement riche, et fabuleusement célèbre,
											est ce que ça veut dire que tu devrais pas avoir d'enfants,
											parce que tu sais qu'ils vont mal finir?
									","
											IM: Man liest über all diese Leute, die viel Geld haben
											und Kinder, und ihre Kinder stellen sich später als irgendwie
											total durch den Wind raus, weißt du, was ich meine?
											Man muss das doch irgendwie richtig machen können, Rosie.
											Denn nur weil man unglaublich reich und unglaublich berühmt ist,
											heißt das, man sollte keine Kinder bekommen,
											weil man weiß, dass die am Ende völlig verkorkst sind?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: No, pero significa que tu prioridad tiene que ser
											su bienestar ante todo, creo yo.
											Pero tienes que tomar esa decisión por ti mismo.
											Mis hijos tienen siete, quién demonios sabe.
											Tal vez van a terminar en rehabilitación cuando tengan 14.
											Y van a pasar este video:
											""Soy tan buena madre""
											Dios mío, nunca lo había tenido tan corto.
									","
											ROD : Non, mais ça veut dire que ta priorité doit avant tout
											être leur bien-être, à mon avis.
											Mais il faut prendre la décision soi-même
											Mes gamins à moi, ils ont sept ans, qui sait?
											Ils seront en désitonx à 14 ans.
											et ils passeront cet extrait :
											""Je suis une si bonne mère.""
											Mon Dieu, je les ai jamais eu aussi courts.
									","
											ROD: Nein, es heißt, dass man ihr Wohlergehen
											an erste Stelle setzen muss, glaube ich.
											Aber man muss die Entscheidung selbst treffen.
											Meine Kinder sind sieben, was weiß man schon.
											Vielleicht sind sie mit 14 im Entzug.
											Und dann spielen sie diesen Ausschnitt:
											""Ich bin so eine gute Mutter.""
											O Gott, so kurz hatte ich es noch nie.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: se ve bien, ¿sí?
									","
											IM : c'est chouette hein?
									","
											IM: Es sieht gut aus, ja?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											A: te iba a preguntar, tu cabello—
									","
											A : Je voulais demander, pour les cheveux —
									","
											A: Ich wollte Sie fragen, Ihre Haare –
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: ¡No! está bien— vuélvete loco.
									","
											ROD : Non! T'en fais pas — on fait des folies.
									","
											ROD: Nein! Ist in Ordnung – toben Sie sich aus.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: Creo que tiene que estar más corto por aquí abajo.
									","
											IM : J'ai l'impression que ça devrait être un peu plus court là.
									","
											IM: Ich glaube, es müsste hier noch etwas kürzer sein.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											A: Oh no, estamos en la primera etapa.
									","
											A : Non, non, on fait par étape,
									","
											A: Nein, wir nähern uns an.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: Estamos jugando.
									","
											ROD : On fait par étape.
									","
											ROD: Wir nähern uns langsam an.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: ¿Estás nerviosa? Te ves lindísima.
									","
											IM : Je te fais peur là? T'es trop mignonne.
									","
											IM: Machst du dir Sorgen? Du siehst so süß aus.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: Me encanta. Es mi nuevo yo.
									","
											ROD : Non, j'adore, c'est la nouvelle moi.
									","
											ROD: Nein, mir gefällt's. Es ist das neue Ich.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: Oh, ¡está fabuloso!
									","
											IM : Oh, c'est fantastique!
									","
											IM: O, es ist unglaublich!
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											ROD: Bandada de Rosie. ¡Woooo!
									","
											ROD : Un troupeau de Rosie. Wooo!
									","
											ROD: Eine Locke von Rosie. Huuuu!
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Por cierto.de todas las cosas aburridas del mundo ¿no?
											es decir, hacer que alguien que es lindo se vea así de horrible.
											Para nada aburrido. Ni un pelo de aburrido.
											La verdad, el otro día leí esta cita, que iba así
											"" Estilo te hace sentir maravilloso porque te evita pensar en que algún día morirás""
											Cierto, ¿no? Y entonces me di cuenta de que estaba en mi página web,
											y ahí me atribuían la cita
											y pensé, oh, Yo dije algo, sabes, en una entrevista.
											Y se me olvidó que dije eso. Pero es cierto.
									","
											Alors du coup, de tous les trucs pas ennuyants du monde, hein?
											Je veux dire, genre rendre quelqu'un de déjà super mignon aussi affreux.
											Ça, c'est pas ennuyant. Ça n'est rien si ça n'est pas ennuyant
											D'ailleurs, j'ai lu une super citation l'autre jour, c'était :
											""La mode vous permet de vous sentir super, car ça vous ôte de la tête que vous allez mourir""
											Ouais hein? Et après, je me suis rendu compte, que c'était sur mon site internet,
											et après c'était genre, la citation était de moi
											Et je me suis dit : ""Oh,j'ai dit quelque chose, tu vois, dans un interview.
											J'ai oublié que je l'ai dit, mais c'est bien vrai.""
									","
											Übrigens. Eins der spannendsten Dinge der Welt.
											Ich meine, jemanden, der süß ist, so schrecklich aussehen zu lassen.
											Das ist nicht langweilig. Das ist alles, aber nicht langweilig.
											Ich habe neulich dieses Zitat gelesen:
											""Stil verursacht ein großartiges Gefühl, weil er von der Tatsache ablenkt, dass man sterben wird.""
											OK? Und dann fiel mir auf, dass das auf meiner Website stand,
											und dann hieß es, das Zitat stamme von mir,
											und ich dachte: O, ich habe so was gesagt, in einem Interview.
											Ich habe vergessen, dass ich das gesagt habe. Aber es stimmt.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Quiero mostrarles este último video porque es para decir adiós.
											Les digo que yo cocino mucho, me encanta cocinar.
											Y muchas veces miro a las cosas como si fueran comida.
											Como ya dije, ¿servirías un pollo que está podrido?
											de la misma manera, ¿servirías un vestido que esté destruido?
											¿Cómo harías eso?
											Siempre relaciono todo con la cocina.
											Y por eso pienso que todo se reduce a eso.
											Todo se reduce a eso.
									","
											Je veux vous montrer ce dernier extrait, car ça va être mon dernier Adieu
											Je vous dirai aussi que j'ai fais beaucoup la cuisine. J'adore ça.
											Et je regarde souvent les choses, comme si c'était de la cuisine.
											Je dis, genre, tu vois : ""Est ce que tu servirais un poulet pourri?
											Alors comment tu peux servir, genre une robe toute déglinguée ou quelque chose.
											Comment pourrais tu présenter une robe esquintée?
											Je fais toujours le rapport avec la cuisine-rie, avec la cuisinerie.
											Donc je pense que tout revient à ça.
											Tout revient à ça.
									","
											Ich möchte Ihnen diesen letzten Clip zeigen, denn er wird mein Abschiedsgruß sein.
											Ich koche auch sehr viel. Ich liebe es zu kochen.
											Und oft betrachte ich Dinge, als wären sie Essen.
											Ich sage zum Beispiel: Würdest du ein vergammeltes Hühnchen servieren?
											Wie kannst du also so ein ranziges altes Kleid oder was auch immer servieren?
											Wie kannst du so ein ranziges altes Kleid zeigen?
											Ich beziehe Dinge immer auf die Küche.
											Ich glaube, dass alles darauf zurückgeht.
											Alles geht darauf zurück.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Así que,
											Esto es lo que he estado haciendo porque me parece que es lo más divertido del mundo.
											Me encanta este sitio web.
											Contiene muchas cosas diferentes.
											Es un sitio web poli matemático.
											En realidad grabamos segmentos como si fuera un show de TV.
											y digamos que es lo que más me gusta en el mundo.
											Acaba de empezar como en febrero. Así que quién sabe.
											Y bueno, no estoy diciendo que es buena, solo estoy diciendo que no es aburrida, ¿no?
											y este es el último pedacito.
									","
											Jetez un œil là dessus.
											Voilà ce sur quoi je travaille en ce moment, parce que je trouve que c'est le truc le plus amusant du monde.
											C'est genre, un site internet.
											Y'a plein de trucs dessus.
											C'est un site polymathe.
											On filme même des trucs comme des extraits d'émissions.
											Et c'est ce que je préfère au monde entier.
											Et ça vient juste de commencer, genre début février. Alors qui sait?
											Et alors, je répète, je dis pas que c'est bien, je dis juste que c'est pas ennuyant hein?
											Et voici le mot de la fin.
									","
											Sehen Sie es sich also an.
											Das habe ich gemacht, weil ich es das ist, was am meisten Spaß macht auf der Welt.
											Es ist wie diese Website.
											Da gibt es viele verschiedene Sachen.
											Es ist eine sehr vielseitige Website.
											Wir drehen Segmente wie Fernsehbeiträge.
											Und das ist meine Lieblingsbeschäftigung.
											Wir haben damit erst Anfang Februar begonnen. Wer weiß also.
											Wie immer, ich behaupte nicht, dass es gut ist, sondern nur, dass es nicht langweilt, OK?
											Hier ist der letzte Ausschnitt.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Video: IM: déjame decirte, yo hago panquecas o waffles con leche batida (buttermilk) todo el tiempo.
									","
											Vidéo : IM : Il faut que je vous dise, je fais tout le temps des crêpes, ou des gaufres de babeurre.
									","
											Video: IM: Ich muss Ihnen sagen, ich mache ständig Butterlmilchpfannkuchen oder -waffeln.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: ¿en serio?
									","
											Chef : Vraiment?
									","
											Köchin: Tatsächlich?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Sí, pero nunca consigo la leche batida (buttermilk), nunca.
									","
											IM : Oui, mais j'arrive jamais à en trouver du babeurre, jamais.
									","
											IM: Ja, aber ich finde nie Buttermilch, nie.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: Oh.
									","
											Chef : Oh.
									","
											Köchin: Oh.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: si no consigues leche batida en Citarella, no la conseguirás en ninguna otra parte.
									","
											IM : On trouve pas de babeurre à Citarella, on en trouve pas.
									","
											IM: Man findet keine Buttermilch bei Citarella; es gibt keine Buttermilch.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: ¿no?
											IM: siempre ves leche batida (buttermilk) baja en grasa.
									","
											Chef : Ah bon?
											IM : C'est toujours du babeurre allégé.
									","
											Köchin: Nein?
											IM: Es gibt immer nur fettreduzierte Buttermilch.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: Pero eso es lo que es.
											IM: ¿eso es?
									","
											Chef : Non, mais c'est ça en fait.
											IM : C'est ça?
									","
											Köchin: Aber es gibt nur die.
											IM: Es gibt nur die?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: ¿entonces, no sabes? Déjame explicarte.
											Déjame explicarte algo interesante.
									","
											Chef : Ah, vous le saviez pas? Alors laissez moi vous dire quelque chose.
											Laissez moi vous dire quelque chose d'intéressant.
									","
											Köchin: Wussten Sie das nicht? Ich erkläre es Ihnen.
											Ich erzähle Ihnen mal was Interessantes.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: paren de reírse. No es cómico.
											Sólo porque no sé que— no existe la leche batida (buttermilk) entera.
											Disculpa, ¿qué decías?
									","
											IM : Tu sais quoi? Arrêtez de rire. Ce n'est pas marrant.
											Juste parce que je savais pas — que le babeurre entier n'existe pas.
											Pardon?
									","
											IM: Weißt du was? Hör auf zu lachen. Das ist nicht lustig.
											Nur, weil ich nicht weiß, dass es so etwas wie Vollbuttermilch nicht gibt.
											Entschuldigung, was?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: bueno, la cosa es así. Déjame explicarte.
											En el pasado, cuando la gente hacía mantequilla,
											¿sabes cómo se hace la mantequilla?
									","
											Chef : Alors en fait, ça se passe comme ça. Je vais vous dire comment ça se passe.
											Avant, quand ils faisaient du beurre,
											Vous savez comment faire du beurre?
									","
											Köchin: Gut, so sieht's also aus.
											Wenn man früher Butter gemacht hat,
											wissen Sie, wie man Butter macht?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											¿mantequeras?
									","
											IM : Avec une baratte?
									","
											IM: Mit Butterfässern?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: ¿para la crema?
									","
											Chef : Avec de la crème?
									","
											Köchin: Für Sahne?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: si, exactamente.
									","
											IM : Ouais, voilà.
									","
											IM: Ja, genau.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: entonces agarras la leche alta en grasa, que es crema
											y la bates hasta que se separa en cuajada y agua.
											El líquido es en realidad un líquido transparente.
											Si bates la crema más de la cuenta,
											en realidad es leche batida (buttermilk).
											Y así se hacía en aquella época.
											Y eso es lo que gente usaba para hornear y para muchas otras cosas.
											Ahora, la leche batida que consigues, es en realidad leche desgrasada.
									","
											Chef : Donc vous prenez du lait entier, avec les matières grasses, de la crème en fait,
											et vous le battez jusqu'à séparer comme du lait caillé et de l'eau.
											Ce liquide est en fait, ce liquide transparent
											si vous avez trop fouetté votre crème fouetté,
											Est en réalité du babeurre.
											Et ça se passait comme ça avant.
											Et les gens se servaient tout le temps de ça pour cuisiner.
											Alors le babeurre qu'on a maintenant est en fait du lait allégé.
									","
											Köchin: Man nimmt schwere, fettreiche Milch, also Sahne,
											und man buttert, bis sich das Fett vom Wasser trennt.
											Die Flüssigkeit ist eigentlich klar.
											Wenn man die Sahne zu lange gebuttert hat,
											wird daraus Buttermilch.
											So funktionierte das damals.
											Und das haben die Leute fürs Backen und alles mögliche benutzt.
											Heutzutage ist die Buttermilch, die man kauft, eigentlich fettreduzierte oder fettfreie Milch.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: discúlpenme, no sabía, ¿está bien?
									","
											IM : Je le savais pas, c'est bon?
									","
											IM: Tut mir leid, das habe ich nicht gewusst. In Ordnung?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Chef: pensaste eso porque la leche batida es tan gruesa y deliciosa.
									","
											Chef : La raison pour laquelle il croyait ça, c'est parce que le babeurre est si merveilleusement épais, et délicieux.
									","
											Köchin: Der Grund, weshalb er das dachte, ist, dass Buttermilch so wunderbar dick und köstlich ist.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											IM: sí que lo es.
											Entonces, ¿cómo te vas a imaginar que es baja en grasa?
									","
											IM : Ouai, vraiment.
											Alors qui aurait cru que c'était allégé?
									","
											IM: Ja, stimmt genau.
											Wer würde also vermuten, dass sie fettarm ist?
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
											Bueno, eso es todo. Muchas gracias.
											Feliz TED. Es maravilloso. Me encanta. Me encanta. Me encanta.
											Gracias. Adiós.
									","
											Eh bien voilà, merci beaucoup.
											Joyeux TED. C'est merveilleux ici, j'adore j'adore.
											Merci, au revoir.
									","
											So, das war's. Vielen Dank.
											Ein frohes TED. Es ist so toll hier. Ich liebe es. Ich liebe es. Ich liebe es.
											Danke. Tschüß.
									",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
"
","
","
",Fashion and creativity,Isaac Mizrahi,14:16,"business,creativity,design,entertainment,fashion,humor,media"
