en,fr,tr,de,title,speaker,duration,tags
"
											This is already happening
with food, for instance.
											You just look at the way in which
craft beer has taken on corporate beer.
											Or, how many of you
still eat Wonder Bread?
											I'd bet most of you don't.
											And I bet you don't because
you don't want processed food
											in your life.
											So if you don't want processed food,
											why would you want processed cities?
											Why would you want these
mass-produced, bleached places
											where all of us have to live
and work every day?
									","
											C'est déjà ce qui arrive
pour la nourriture, par exemple.
											Observez comment la bière artisanale a
pris le dessus sur la bière industrielle.
											Ou certains d'entre vous mangent-ils
encore du pain de mie ?
											Je parie que la majorité n'en mange pas
											parce que vous ne voulez pas
de nourriture industrielle
											dans votre vie.
											Si vous refusez les aliments industriels,
											pourquoi voudriez-vous
de villes industrielles ?
											Pourquoi vouloir de ces lieux
insipides, produits en série,
											où nous devrions vivre
et travailler tous les jours ?
									","
											Bu zaten yiyecek konusunda
yaşadığımız bir şey.
											Geleneksel biranın nasıl
ticari biraya galip geldiğine bakın.
											Mesela aranızdan kaçı
hâlâ Wonder Bread yiyor?
											Eminim çoğunuz yemiyordur.
											Eminim yemeyişinizin sebebi,
											hayatınızda işlenmiş gıda
istemiyor olmanız.
											İşlenmiş gıda istemiyorsanız
											neden işlenmiş şehirler isteyesiniz ki?
											Neden bu toplu üretilmiş,
adeta ağartılmış şehirlerde
											her gün yaşamak ve çalışmak isteyesiniz?
									","
											Das passiert z. B. schon beim Essen.
											Man schaue nur, wie Craft Beer sich 
mit Markenbier angelegt hat.
											Oder wie viele von Ihnen 
essen immer noch Wonder Bread?
											Ich wette, die meisten 
von Ihnen tun das nicht.
											Und ich wette, Sie essen das nicht,
weil Sie kein industrielles Essen
											in Ihrem Leben wollen.
											Wenn Sie kein industrielles Essen wollen,
											warum würden Sie 
industrielle Städte wollen?
											Warum sollten Sie diese 
massenproduzierten, farblosen Orte wollen,
											wo wir alle jeden Tag 
leben und arbeiten müssen?
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Beifall)
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											So, technology was a big part
of the problem in the 20th century.
											When we invented the automobile,
what happened is,
											the world all bent towards the invention.
											And we recreated our landscape around it.
											In the 21st century,
											technology can be part of the solution —
											if it bends to the needs of the world.
									","
											La technologie était au cœur
du problème au 20ème siècle.
											Quand l'automobile a été inventée, 
il s'est avéré que
											le monde entier s'est plié à l'invention
											et a repensé son environnement 
par rapport à elle.
											Au 21ème siècle,
											la technologie peut faire partie
de la solution –
											si elle se plie aux besoins des gens.
									","
											Teknoloji 20. yüzyılda
sorunun büyük bir parçasıydı.
											Otomobili icat ettiğimizde
											tüm dünya bu icada kilitlendi.
											Tüm çevre mimarisini buna göre ayarladık.
											21. yüzyılda ise,
											teknoloji çözümün bir parçası olabilir,
											tabii dünyanın ihtiyaçlarına
göre ayarlanırsa.
									","
											Technologie war im 20. Jahrhundert 
ein großer Teil des Problems.
											Als wir das Automobil erfanden, 
hat sich die ganze Welt
											in Richtung dieser Erfindung verbogen.
											Wir haben unsere Landschaft 
um es herum neu erstellt.
											Im 21. Jahrhundert kann Technologie
											ein Teil der Lösung sein —
											wenn sie sich an den 
Bedürfnissen der Welt orientiert.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											So what do I mean by that?
											Take the autonomous vehicle.
											I don't think the autonomous vehicle
is exciting because it's a driverless car.
											That, to me, only implies
											that there's even more congestion
on the roads, frankly.
											I think what's exciting about
the autonomous vehicle is the promise —
											and I want to stress the word ""promise,""
											given the recent accident in Arizona —
											the promise that we could have
these small, urban vehicles
											that could safely comingle
with pedestrians and bicycles.
											That would enable us
to design humane streets again,
											streets without curbs,
											maybe streets like the wooden
walkways on Fire Island.
									","
											Que veux-je dire par là ?
											Voyez le véhicule autonome.
											A mon avis, son intérêt
n'est pas de circuler sans conducteur.
											Cela conduit juste, pour moi,
											à une augmentation des embouteillages.
											Je pense que l'intérêt d'un véhicule
autonome, c'est la promesse –
											et j'insiste sur le mot « promesse »,
											au vu du récent accident en Arizona –
											la promesse que
ces petits véhicules urbains
											pourraient coexister, en toute sécurité,
avec des piétons et des cyclistes.
											Ce qui nous permettrait de dessiner
des rues redevenues humaines,
											des rues sans trottoir,
											peut-être inspirées
des passerelles en bois de Fire Island.
									","
											Bundan kastettiğim şey ne?
											Sürücüsüz araçları ele alalım.
											Burada heyecan verici şey
bence bir sürücüsü olmaması değil.
											Bana göre bu sadece şu demek,
											yollarda daha fazla tıklanıklık olacak.
											Burada heyecan verici olan şey
sürücüsüz otomobilin bize vadettiği -
											Arizona'daki kazayı düşününce
											''vadetmek'' kelimesini
vurgulamak istiyorum.
											Vadettiği şey, yaya ve bisikletlerle
güven içinde etkileşime geçecek
											küçük ve kentsel araçlar.
											Bu bizim yeniden insani sokaklar
tasarlamamıza imkân sağlayacak,
											bordürleri olmayan sokaklar,
											belki de Fire Island'daki gibi
ahşap yürüyüş patikaları.
									","
											Was meine ich damit?
											Nehmen Sie das autonome Fahrzeug.
											Das ist nicht deshalb aufregend, 
weil es ein fahrerloses Auto ist.
											Das bedeutet für mich nur,
											dass es noch mehr Staus 
auf den Straßen gibt.
											Aufregend am autonomen Fahrzeug 
ist das Versprechen —
											und ich betone das Wort ""Versprechen"",
											wegen des Unfalls neulich in Arizona —
											das Versprechen, dass wir diese kleinen
Cityfahrzeuge haben könnten,
											die sicher mit Fußgängern und Fahrrädern 
zusammenkommen könnten.
											Wir könnten wieder 
menschenwürdige Straßen bauen,
											Straßen ohne Bordsteine,
											vielleicht Straßen wie 
die Holzstege auf Fire Island.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Or maybe we could design streets
with the cobblestone of the 21st century,
											something that captures
kinetic energy, melts snow,
											helps you with your fitness when you walk.
											Or remember those big ladder fire trucks?
											What if we could replace them
and all the asphalt that comes with them
											with drones and robots that could
rescue people from burning buildings?
											And if you think that's outlandish,
you'd be amazed to know
											how much of that technology
is already being used today
											in rescue activity.
									","
											Ou on pourrait concevoir
des rues avec des pavés du 21ème siècle,
											qui capteraient l'énergie cinétique,
feraient fondre la neige
											ou nous aideraient à garder la forme,
en marchant.
											Je vous ai déjà parlé de
ces gros camions de pompiers.
											Et si on pouvait les remplacer, eux
et tout l'asphalte dont ils ont besoin,
											par des drones et des robots, pour
sauver les gens des immeubles en feu ?
											Et si vous trouvez ça farfelu,
vous serez surpris de savoir
											que cette technologie
est déjà utilisée actuellement
											pour les opérations de sauvetage.
									","
											Hatta belki de 21. yüzyılın kaldırım
taşıyla sokaklar tasarlayabiliriz,
											kinetik enerjiyi çeken
ve karı eriten bir şey,
											yürürken formunuzu korumanıza yardım eder.
											Merdivenli büyük
itfaiye araçlarını düşünün.
											Hem itfaiye araçları hem de onlar için
gerekli olan asfaltın yerine
											insanları yanan binalardan kurtaran
drone ve robotlar kullansak?
											Bunun uçarı olduğunu düşünüyorsanız
											kurtarma operasyonlarında
											zaten bu teknolojinin pek çoğunun
kullandığını söylesem çok şaşırırsınız.
									","
											Vielleicht könnten wir Straßen mit dem 
Kopfsteinpflaster der Zukunft entwerfen,
											das kinetische Energie einfängt,
Schnee schmilzt,
											und Ihnen beim Gehen zu Fitness verhilft.
											Erinnern Sie sich an 
diese großen Leiter-Feuerwehrautos?
											Was wäre, wenn wir die 
und den ganzen Asphalt ersetzen könnten,
											durch Drohnen und Roboter, die Menschen 
von brennenden Gebäuden retten könnten.
											Falls Ihnen das haarsträubend vorkommt, 
würden Sie staunen,
											wie viele dieser Technologien
											bereits heute bei 
Rettungsaktionen eingesetzt wird.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											But now I'd like you
to really imagine with me.
											Imagine if we could design
the hovercraft wheelchair.
											Right?
											An invention that would
not only allow equal access,
											but would enable us to build
the Italian hill town of the 21st century.
											I think you'd be amazed to know
											that just a few of these inventions,
responsive to human need,
											would completely transform
the way we could build our cities.
									","
											J'aimerais qu'on utilise
notre imagination ensemble.
											Imaginez qu'on puisse concevoir
un fauteuil roulant aéroglisseur.
											D'accord ?
											Cette invention permettrait, non seulement
une accessibilité égale pour tous,
											mais aussi de bâtir la version moderne
de la ville italienne sur sa colline.
											Vous seriez surpris de savoir
											qu'avec juste quelques inventions,
répondant aux besoins des gens,
											on peut transformer complètement
notre façon de bâtir des villes.
									","
											Benimle gerçekten hayal edin.
											Hava yastıklı tekerlekli
sandalyeyi hayal edin.
											Olamaz mı?
											Bu sadece herkes için
eşit erişimi temin etmekle kalmaz,
											21. yüzyılın İtalyan tepe kentini
inşa etmemizi sağlar.
											İnsanların ihtiyaçlarına yönelik olan
											bu icatlardan sadece birkaçı
											şehirlerimizi inşa ediş şeklimizi
tamamen dönüşüme uğratır.
									","
											Aber jetzt möchte ich, 
dass Sie wirklich mit mir träumen.
											Stellen Sie sich vor, wir könnten 
den Hovercraftrollstuhl entwerfen.
											Okay?
											Eine Erfindung, die nicht nur einen
gleichberechtigten Zugang ermöglicht,
											sondern auch, die italienische Bergstadt
des 21. Jahrhunderts zu bauen
											Sie wären erstaunt zu erfahren,
											dass nur einige dieser Erfindungen, 
die auf menschliche Bedürfnisse reagieren,
											die Art und Weise, unsere Städte zu bauen,
völlig verändern würden.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Now, I bet you're also thinking:
											""We don't have kinetic cobblestones
or flying wheelchairs yet,
											so what can we do about this problem
with today's technology?""
											And my inspiration for that question
comes from a very different city,
											the city of Ulaanbaatar, Mongolia.
											I have clients there
											who have asked us to design
a 21st-century open-air village
											that's sustainably heated
using today's technology,
											in the heart of their downtown.
											And that's to cope
with their frigid winters.
									","
											Maintenant, je parie que vous pensez :
											« Les pavés cinétiques et les fauteuils
roulants volants n'existent pas encore
											alors que faire pour y arriver
avec la technologie d'aujourd'hui ? »
											Ma réponse à cette question
vient d'une ville très atypique,
											Oulan-Bator, en Mongolie.
											J'ai des clients là-bas
											qui nous ont demandé de concevoir
un village du 21ème siècle en plein air,
											avec un chauffage écologique
utilisant les dernières technologies,
											au cœur du centre-ville.
											Et ceci afin d'affronter
les hivers glaciaux.
									","
											Şöyle düşündüğünüze eminim:
											''Ne kinetik kaldırım taşlarımız var
ne de uçan tekerlekli sandalyemiz,
											bu sorunu çözmek için
bugünün teknolojisiyle ne yapabiliriz?''
											Bu soruya duyduğum ilham
çok farklı bir şehirden geliyor,
											Moğolistan'ın Ulanbatur şehrinden.
											Orada müşterilerim var,
											bizden bir 21. yüzyıl açık hava
kasabası tasarlamamızı istediler,
											şehirlerinin merkezinde
											bugünün teknolojisini kullanarak
ısıyı dengede tutan bir kasaba.
											Zorlu geçen kışları için istiyorlardı.
									","
											Ich wette, Sie denken auch:
											""Wir haben noch kein kinetisches
Pflaster ​​oder fliegenden Rollstühle,
											was also können wir mit der heutigen 
Technologie an diesem Problem tun?""
											Meine Inspiration für diese Frage 
kommt aus einer ganz anderen Stadt,
											und zwar Ulaanbaatar, Mongolei.
											Ich habe Kunden dort,
											die uns gebeten haben,
ein Open-Air-Dorf des 21. Jahrhunderts
											im Herzen ihrer Innenstadt zu entwerfen,
											das mit heutiger Technologie 
nachhaltig geheizt wird.
											Das heisst, mit ihren 
kalten Wintern fertig zu werden.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											And the project is both poetry and prose.
											The poetry is really
about evoking the local:
											the mountainous terrain,
											using colors to pick up
the spectacular light,
											understanding how to interpret
the nomadic traditions
											that animate the nation of Mongolia.
											The prose has been the development
of a catalogue of buildings,
											of small buildings
that are fairly affordable,
											using local construction
materials and technology
											that can still provide
new forms of housing,
											new workspace,
											new shops
											and cultural buildings,
like a theater or a museum —
											even a haunted house.
									","
											Ce projet, c'est à la fois
de la poésie et de la prose.
											La poésie, c'est la référence au lieu :
											le terrain montagneux,
											l'utilisation des couleurs
pour capter une luminosité spectaculaire,
											la réinterprétation des traditions nomades
											qui animent la nation mongole.
											La prose, c'est le développement
d'une série de bâtiments :
											des petits édifices, plutôt abordables,
											qui utilisent les techniques
et matériaux de construction locaux
											pour créer, malgré cela,
de nouvelles formes de logement,
											de nouveaux espaces de travail,
											de nouveaux magasins,
											des édifices culturels,
comme un théâtre ou un musée –
											et même une maison hantée.
									","
											Proje hem şiirsel hem de sıkıcı.
											Şiirsel kısmı lokal
özellikleri uyandırmak:
											dağlık bölge,
											harika ışıklandırma için renk seçimi,
											Moğol milletini yansıtacak
											göçebe geleneklerini yorumlama becerisi.
											Sıkıcı olan kısım ise bina
seçeneklerini bir araya getirme,
											kısmen daha karşılanabilir küçük binalar,
											yerel inşaat malzemeleri
ve teknolojisi kullanılarak
											yeni konutlar yapmak;
											yeni çalışma alanları,
											yeni mağazalar,
											yeni kültürel binalar,
tiyatro ve müze gibi,
											hatta lanetli bir ev.
									","
											Das Projekt ist
sowohl Poesie als auch Prosa.
											Die Poesie ist in den lokalen Aspekten:
											das bergige Gelände, mit Farben,
											um das spektakuläre Licht zu erfassen,
											die nomadischen Traditionen 
zu interpretieren,
											die die Nation der Mongolei beseelen.
											Die Prosa war die Entwicklung 
eines Katalogs von Gebäuden,
											von kleinen Gebäuden, 
die ziemlich erschwinglich sind,
											mit lokalen Baumaterialien 
und Technologien,
											die immer wieder 
neue Formen von Wohnungen,
											neue Werkstätten,
											neue Geschäfte und kulturelle Gebäude,
											wie ein Theater oder ein Museum —
											sogar ein Spukhaus — bieten können.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											While working on this in our office,
											we've realized that we're building upon
the work of our colleagues,
											including architect Tatiana Bilbao,
working in Mexico City;
											Pritzker laureate
Alejandro Aravena, working in Chile;
											and recent Pritzker winner
Balkrishna Doshi, working in India.
											And all of them are building spectacular
new forms of affordable housing,
											but they're also building
cities of difference,
											because they're building cities
that respond to local communities,
											local climates
											and local construction methods.
									","
											En travaillant dessus,
											on a réalisé qu'on s'inspirait
du travail de nos collègues :
											l'architecte Tatiana Bilbao,
opérant à Mexico City ;
											le lauréat du prix Pritzker,
Alejandro Aravena, basé au Chili ;
											et le vainqueur du même prix en 2018,
Balkrishna Doshi, qui travaille en Inde.
											Chacun d'eux construit de nouvelles formes
de logements formidables et accessibles.
											Ils construisent surtout
des cités de la diversité,
											car elles sont adaptées
aux besoins de leurs habitants,
											au climat local,
											et aux méthodes de construction locales.
									","
											Bunun üzerinde çalışırken
											meslektaşlarımızın işleri üzerinde
çalıştığımızı fark ettik,
											Mexico City'de çalışan
mimar Tatiana Bilbao,
											Şili'de çalışan Pritzker kazananı
Alejandro Aravena
											ve son Pritzker kazananı
Hindanstan'da çalışan Balkrishna Doshki.
											Hepsi de inanılmaz yeni şekillerde
karşılanabilir konutlar yapıyorlar,
											ama ayrıca farklı şehirler de yapıyorlar,
											çünkü yerel topluluklara yönelik
şehirler inşa ediyorlar;
											yerel iklimlere
											ve yerel inşaat tekniklerine göre.
									","
											Als wir daran in unserem Büro arbeiteten,
											erkannten wir, dass wir auf 
der Arbeit unserer Kollegen aufbauten,
											darunter die in Mexiko-Stadt arbeitende
Architektin Tatiana Bilbao,
											der in Chile arbeitende
Pritzker-Preisträger Alejandro Aravena
											und der jüngste Pritzker-Gewinner
Balkrishna Doshi in Indien.
											Alle von ihnen bauen spektakuläre 
neue Formen bezahlbaren Wohnraums,
											aber sie bauen auch
Städte des Unterschieds,
											weil sie Städte bauen,
die auf lokale Gemeinschaften,
											lokales Klima
											und lokale Bauweisen reagieren.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											We're doubling down on that idea,
we're researching a new model
											for our growing cities
with gentrification pressures,
											that could build upon
that late-19th-century model
											with that center core,
											but a prototype that could shape-shift
in response to local needs
											and local building materials.
											All of these ideas,
to me, are nostalgia-free.
											They all tell me
											that we can build cities that can grow,
											but grow in a way that reflects
the diverse residents
											that live in those cities;
											grow in a way that can accommodate
all income groups,
											all colors, creeds, genders.
									","
											On bâtit sur cette idée
et on cherche un nouveau modèle
											pour des villes grandissantes,
face à la pression de l'embourgeoisement.
											Il se baserait sur le modèle
de la fin du 19ème siècle,
											avec un noyau central.
											Ce prototype changerait de forme,
en fonction des besoins
											et des matériaux de construction locaux.
											A mon avis, toutes ces idées
sont dépourvues de nostalgie.
											Elles me font dire
											qu'on peut bâtir des villes 
qui peuvent grandir
											en reflétant la diversité des habitants
											qui y vivent ;
											en tenant compte
de tous les niveaux de salaire,
											des origines, des croyances et des genres.
									","
											Bu fikir üzerine kendimizi geliştiriyoruz,
											kentsel güzelleştirmeye ihtiyaç duyan
gelişmekte olan şehirlerimiz için
											19. yüzyılın sonlarında
inşa edilmiş havası veren
											yeni bir model araştırıyoruz,
											yerel ihtiyaçlara ve yerel yapı
materyallerine yanıt vererek
											adeta şekil değiştiren bir prototip.
											Tüm bu fikirler benim için
hiç de nostaljik değil.
											Benim için görünen şey,
											gelişebilen şehirler inşa edebiliriz,
											o şehirlerde yaşayan farklı insanların
											farklılıklarını yansıtacak kadar gelişen;
											renk, inanış ve cinsiyet ayırt etmeksizin
											her tür topluluğa ev sahibi
yapacak kadar gelişen şehirler.
									","
											Wir intensivieren diese Idee, 
wir forschen nach einem neuen Modell
											für unsere wachsenden Städte
mit Gentrifikationsdruck,
											die auf diesem Modell
aus dem späten 19. Jahrhundert
											mit diesem zentralen Kern
aufbauen könnten,
											aber ein Prototyp, der sich als Reaktion
											auf lokale Veränderungen verändern könnte.
											All diese Ideen
sind für mich nostalgiefrei.
											Sie alle sagen,
											dass wir Städte bauen können,
die auf eine Art und Weise wachsen können,
											die die verschiedenen Bewohner spiegelt,
											die in diesen Städten leben,
											und alle Einkommensgruppen,
											alle Farben, Glaubensbekenntnisse, 
Geschlechter unterbringen kann.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											We could build such spectacular cities
that we could disincentivize sprawl
											and actually protect nature.
											We can grow cities that are high-tech,
											but also respond to the timeless
cultural needs of the human spirit.
											I'm convinced that we can build
cities of difference
											that help to create the global mosaic
to which so many of us aspire.
									","
											On pourrait bâtir des villes incroyables,
capables de freiner l'étalement urbain
											pour enfin protéger la nature.
											On pourrait construire
des villes high-tech,
											qui répondraient aussi à l'éternelle soif
de culture de l'esprit humain.
											Je suis convaincu qu'on peut édifier 
des cités de la diversité
											pour contribuer à composer la mosaïque
mondiale à laquelle tant de nous aspirent.
									","
											Öyle harika şehirler yapabiliriz ki
yayılmaya engel olabilir
											ve gerçekten doğayı koruyabiliriz.
											İleri teknoloji şehirler yapabiliriz,
											ama ayrıca insan doğasının dönemi olmayan
kültürel gereklerine yanıt verebilir.
											Hepimizin çok istediği kültürel mozaiği
yaratmamıza yardım edecek
											farklılıkları yansıtan şehirler
yapabileceğimize gerçekten inanıyorum.
									","
											Wir könnten so spektakuläre Städte bauen, 
dass die Zersiedelung unattraktiv wird,
											und so die Natur schützen.
											Wir können Städte wachsen lassen,
die High-Tech sind,
											aber auch auf die kulturellen Bedürfnisse
des menschlichen Geistes eingehen.
											Ich bin überzeugt, dass wir
Städte der Unterschiede bauen können,
											die das globale Mosaik erschaffen, 
nach dem so viele von uns streben.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Thank you.
									","
											Merci.
									","
											Teşekkürler.
									","
											Vielen Dank.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Beifall)
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
