en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											Now we're almost at the end of my talk,
											and this is where people
usually start talking about hope,
											solar panels, wind power,
circular economy, and so on,
											but I'm not going to do that.
											We've had 30 years of pep-talking
and selling positive ideas.
											And I'm sorry,
but it doesn't work.
											Because if it would have,
											the emissions would have gone down by now.
											They haven't.
											And yes, we do need hope,
											of course we do.
											But the one thing we need
more than hope is action.
											Once we start to act,
hope is everywhere.
									","
											Nous arrivons presque à la fin 
de mon temps de parole,
											et c'est le moment 
que les gens choisissent généralement
											pour parler d'espoir,
											panneaux solaires, éoliennes, 
économie circulaire, etc.
											Mais je ne vais pas faire cela.
											Nous avons eu 30 ans 
de discours d'encouragement,
											vendant à bon marché des idées positives.
											Et je suis désolée, mais ça ne marche pas.
											Car si cela avait marché,
											les émissions auraient déjà diminué.
											Elles n'ont pas diminué.
											Et oui, nous avons besoin d'espoir.
											Bien sûr que nous en avons besoin.
											Mais plus encore que d'espoir, 
nous avons besoin d'action.
											Une fois que nous nous engageons 
dans l'action, l'espoir est partout.
									","
											Casi llegamos al final de mi charla,
											donde usualmente se habla
de esperanza,
											paneles solares, energía eólica 
y economía circular.
											Pero no haré eso.
											Ya hemos tenido 30 años de motivación
e ideas optimistas.
											Y lo siento, pero no sirve.
											Porque si sirviera,
											las emisiones habrían disminuido.
											No es así.
											Y sí, necesitamos esperanza,
											por supuesto.
											Pero lo que más necesitamos es acción.
											Cuando actuemos, 
la esperanza estará ahí.
									","
											Konuşmamın neredeyse sonuna geliyoruz
											ve burası da genellikle insanların 
umuttan, güneş panellerinden,
											rüzgar enerjisinden, döngüsel
ekonomiden bahsettikleri bölümdür.
											Ben bunlardan bahsetmeyeceğim.
											Motivasyon konuşmaları ve olumlu
düşüncelerle geçirdiğimiz 30 yıl vardı.
											Üzgünüm ama bu hiçbir işe yaramadı.
											Çünkü eğer işe yarasaydı,
											Şimdiye kadar salınımlar çoktan 
azalmış olurdu.
											Ancak azalmadılar.
											Ve elbette
											umuda ihtiyacımız var.
											Fakat umuttan daha fazla ihtiyacımız olan
tek şey harekete geçmek.
											Harekete geçmeye başladığımızda, 
umudumuz da olacak.
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											So instead of looking for hope,
											look for action.
											Then, and only then, hope will come.
									","
											Donc plutôt que chercher l'espoir,
											cherchez l'action.
											Alors, et alors seulement,
l'espoir viendra.
									","
											Así que, en lugar de esperanza,
											busquemos acción.
											Solamente así, la esperanza llegará.
									","
											Bu yüzden umut aramak yerine,
											harekete geçmeliyiz.
											Sadece o zaman, işte o zaman 
umudumuz olacak.
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											Today, we use 100 million
barrels of oil every single day.
											There are no politics to change that.
											There are no rules
to keep that oil in the ground.
											So we can't save the world
by playing by the rules,
											because the rules have to be changed.
									","
											Aujourd'hui, nous utilisons 100 millions 
de barils de pétrole chaque jour.
											Il n'y a pas de politique 
pour changer cela.
											Il n'y a pas de règles pour garder 
le pétrole dans le sol.
											Donc nous ne pouvons sauver le monde 
en suivant les règles,
											car les règles doivent être changées.
									","
											A diario, usamos 100 millones 
de barriles de petróleo.
											No hay políticas para cambiar eso.
											No hay reglas para dejar
de usar ese petróleo.
											Así que, no podemos salvar al mundo
siguiendo las reglas,
											porque se debe cambiar las reglas.
									","
											Her gün yaklaşık 100 milyon varil 
petrol kullanılıyor.
											Bunu değiştirmeye yönelik 
siyasi bir adım yok.
											O petrolün kullanımına 
yönelik hiçbir kural yok.
											Oyunu kurallarına göre oynayarak 
dünyayı kurtaramayız
											çünkü kuralların değişmesi gerek.
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											Everything needs to change —
											and it has to start today.
									","
											Tout doit changer,
											et cela doit commencer aujourd'hui.
									","
											Todo debe cambiar.
											Y hay que empezar hoy.
									","
											Her şeyin değişmesi gerek.
											ve bu değişim bugün başlamalı.
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Teşekkür ederim.
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
"
","
","
","
",The disarming case to act right now on climate change,Greta Thunberg,11:12,"climate change,environment,sustainability,politics,education,society,social change,pollution,Anthropocene"
