pt,en,es,tr,fr,de,title,speaker,duration,tags
"
											quando converso com alguém
no metro ou a caminho do trabalho.
											Às vezes vai mais longe.
											Investigadores descobriram
que as pessoas ficam mais confortáveis
											sendo honestas e abertas
sobre si mesmas com estranhos
											do que com amigos e familiares.
											As pessoas geralmente sentem-se
mais bem compreendidas por estranhos.
											Nos ""media"", isso é noticiado
como uma coisa lamentável:
											""Os estranhos comunicam entre si
melhor que os casais!""
											Um cabeçalho excelente, não é?
											Acho que deturpa muito a questão.
											O importante nesses estudos
											é o quão significativo
podem ser essas interações;
											como essa forma especial de intimidade
											nos dá algo tão necessária
como os nossos amigos ou a nossa família.
									","
											Sometimes it goes further.
											Researchers have found
that people often feel more comfortable
											being honest and open
about their inner selves with strangers
											than they do with their friends
and their families —
											that they often feel
more understood by strangers.
											This gets reported in the media
with great lament.
											""Strangers communicate
better than spouses!""
											It's a good headline, right?
											I think it entirely misses the point.
											The important thing about these studies
											is just how significant
these interactions can be;
											how this special form of closeness
											gives us something we need
as much as we need our friends
											and our families.
									","
											A veces va más allá.
											Hay investigaciones que han encontrado
que las personas se sienten más cómodas
											siendo honestas y abiertas
sobre sí mismas con extraños
											que con amigos y familiares;
											que se sienten con frecuencia
mejor comprendidos por extraños.
											Esto lo reportan los medios
con gran pesar.
											""¡Los extraños se comunican mejor
que los esposos!""
											Es un buen titular, ¿no?
											Creo que no va al grano.
											Lo importante de estos estudios
											es lo valioso que pueden ser
estas interacciones;
											cómo esta forma especial de unión
											nos da algo que necesitamos
tanto como necesitamos amigos
											y familiares.
									","
											Bazen daha ileriye gider.
											Araştırmacılar insanların sıklıkla
dürüst olmakta
											ve içlerini yabancılara açmakta
											arkadaşlarından ve ailelerinden daha
rahat hissetiklerini buldular —
											ki insanlar sıklıkla yabancılar tarafından
daha iyi anlaşıldıklarını hissederler.
											Bu medyada harika ağıtlarla bildiriliyor.
											''Yabancılar eşlerden daha iyi
iletişim kuruyor!''
											İyi bir başlık, değil mi?
											Bence bu amacı tamamen kaçırıyor.
											Bu çalışmalar hakkında asıl önemli şey
											yalnızca bu etkileşimlerin ne kadar
anlamlı olabileceği;
											yakınlığın bu özel formunun bizim
arkadaşlarımıza ve ailemize
											ihtiyacımız olduğu kadar
ihtiyacımız olan şeyi
											bize nasıl verdiğidir.
									","
											Parfois, cela va plus loin.
											Des chercheurs ont découvert que,
souvent, les gens sont plus facilement
											honnêtes et ouverts concernant eux-mêmes
en parlant à des inconnus
											plutôt qu'en parlant avec
leurs amis et leur famille —
											ils se sentent mieux compris
par des inconnus.
											Cela est fortement déploré
dans les médias.
											« Les inconnus communiquent mieux
que des femmes ! »
											C'est un bon titre ?
											C'est complètement à côté de la plaque.
											Le point important de ces études
											est à quel point ces interactions
peuvent être significatives ;
											à quel point cette forme d'intimité
											nous offre une chose aussi nécessaire
que nos amis ou notre famille.
									","
											Manchmal geht es darüber hinaus.
											Forscher haben entdeckt,
dass es für Menschen oft leichter ist,
											Fremden gegenüber ehrlich und offen
über ihr inneres Selbst zu sein,
											als gegenüber ihren Freunden
und ihrer Familie —
											sie fühlen sich von Fremden
oft besser verstanden.
											Darüber klagen die Medien lautstark.
											""Fremde kommunizieren
besser als Ehepaare!""
											Gute Schlagzeile, oder?
											Es verfehlt komplett den Sinn.
											Das Entscheidende an diesen Studien ist,
											wie unglaublich wichtig
diese Interaktionen sein können;
											wie diese spezielle Form von Nähe
											uns etwas gibt, das wir genauso brauchen,
											wie unsere Freunde und Familie.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Como, então, é possível
comunicarmos tão bem com estranhos?
											Há duas razões.
											A primeira é que se trata
de uma interação rápida.
											Não tem consequências.
											É fácil ser honesto com alguém
que não voltaremos a ver, certo?
											Faz sentido.
											A segunda razão
é mais interessante.
											Temos um preconceito com
as pessoas que são próximas de nós.
											Esperamos que elas nos compreendam.
											Assumimos essa postura
											e esperamos que leiam
os nossos pensamentos.
											Imaginem que estão numa festa
											e não acreditam que
o vosso amigo ou o vosso cônjuge
											não perceba que estão
a querer ir-se embora.
											E pensam:
									","
											So how is it possible that we communicate
so well with strangers?
											There are two reasons.
											The first one is that
it's a quick interaction.
											It has no consequences.
											It's easy to be honest with someone
you're never going to see again, right?
											That makes sense.
											The second reason is where
it gets more interesting.
											We have a bias when it comes
to people we're close to.
											We expect them to understand us.
											We assume they do,
											and we expect them to read our minds.
											So imagine you're at a party,
											and you can't believe
that your friend or your spouse
											isn't picking up on it
that you want to leave early.
											And you're thinking,
											""I gave you the look.""
									","
											¿Cómo es posible que nos comuniquemos
tan bien con extraños?
											Hay dos razones.
											La primera es que es
una interacción rápida.
											No tiene consecuencias.
											Es fácil ser honesto con alguien
que no vamos a volver a ver, ¿no?
											Tiene sentido.
											La segunda razón es más interesante.
											Tenemos un prejuicio cuando
tratamos con personas cercanas.
											Esperamos que nos entiendan.
											Suponemos que lo hacen,
											y esperamos que nos lean la mente.
											Imaginen que estamos en una fiesta,
											y no pueden creer que su amigo o esposo
											no percibe que quieren irse temprano.
											Y están pensando:
											""Te lo dije con la mirada"".
									","
											O zaman nasıl oluyor da yabancılarla
çok iyi iletişim kurabiliyoruz?
											İki sebebi var.
											İlki hızlı etkileşim olması.
											Hiçbir önemi yok.
											Tekrar görmeyeceğin birine karşı
dürüst olmak kolay, değil mi?
											Bu mantıklı.
											İkinci sebepte daha ilginçleşiyor.
											İş yakın olduğumuz insanlara
geldiğinde önyargımız oluyor.
											Bizi anlamalarını bekliyoruz.
											Anladıklarını düşünüyoruz
											ve zihinlerimizi okumalarını bekliyoruz.
											Düşünün ki partidesiniz
											ve arkadaşınız veya eşinizin
partiden erken çıkmayı istediğinizi
											fark etmediğine inanamıyorsunuz.
											Düşünüyorsunuz,
											''Sana bakış attım.''
									","
											Comment pouvons-nous si bien
communiquer avec des inconnus ?
											Il y a deux raisons.
											La première :
c'est une interaction rapide.
											Elle n'a pas de conséquences.
											Il est facile d'être honnête avec
quelqu'un que vous ne reverrez pas.
											Cela a du sens.
											La seconde raison est
que cela devient plus intéressant.
											Quand il s'agit de personnes proches,
nous sommes biaisés.
											Nous attendons d'eux
qu'ils nous comprennent.
											Nous le supposons
											et attendons d'eux
qu'ils lisent nos pensées.
											Imaginez être à une soirée
											et vous ne pouvez pas croire
que votre ami ou époux
											ne comprend pas
que vous voulez partir tôt.
											Vous pensez :
											« Je t'ai jeté un regard. »
									","
											Warum also können wir so gut
mit Fremden kommunizieren?
											Es gibt zwei Gründe.
											Der erste hat mit dem
schnellen Austausch zu tun.
											Es hat keine Folgen.
											Es ist leicht, ehrlich zu jemand zu sein,
den man nie wieder sieht, oder?
											Das ist einleuchtend.
											Der zweite Grund
ist wesentlich interessanter.
											Gegenüber uns Nahestehenden
haben wir Vorurteile.
											Wir erwarten, dass sie uns verstehen.
											Wir gehen davon aus
											und wir erwarten, dass sie
unsere Gedanken lesen.
											Angenommen, Sie sind auf einer Party
											und Sie können nicht glauben,
dass Ihre Freundin oder Ihr Mann
											nicht merkt, dass Sie früher gehen wollen.
											Und Sie denken:
											""Mein Blick hat es doch verraten.""
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											""Já dei indiretas com o olhar.""
											Com estranhos, temos
que começar do zero.
											Contamos toda a nossa história,
											explicamos quem são as pessoas,
como nos sentimos sobre elas;
											contamos todas as piadas internas.
											E adivinhem?
									","
											With a stranger, we have
to start from scratch.
											We tell the whole story,
											we explain who the people are,
how we feel about them;
											we spell out all the inside jokes.
											And guess what?
											Sometimes they do
understand us a little better.
									","
											Con un extraño tenemos
que empezar de cero.
											Les contamos toda la historia,
											explicamos quiénes son las personas,
cómo nos hacen sentir;
											deletreamos todos los chistes internos.
											Y adivinen ¿qué?
											A veces nos entienden un poco mejor.
									","
											Bir yabancıyla, sıfırdan başlamamız gerek.
											Tüm hikâyeyi anlatırız,
											insanları, onlar hakkında nasıl
hissettiğimizi anlatırız;
											içimizdeki tüm muzipliği
teker teker anlatırız.
											Ve tahmin edin?
											Bazen bizi biraz daha iyi anlarlar.
									","
											Avec un inconnu,
il faut repartir de zéro.
											Nous racontons l'histoire,
											nous expliquons qui sont les gens,
ce que nous en pensons :
											nous expliquons les blagues.
											Vous savez quoi ?
											Parfois, ils nous comprennent
un peu mieux.
									","
											Bei Fremden müssen wir von Null beginnen.
											Wir erzählen ihnen die ganze Geschichte,
											wir erklären, wer die Menschen sind,
wie wir über sie denken;
											wir erklären die Insiderwitze.
											Und wissen Sie, was?
											Manchmal verstehen sie uns etwas besser.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Às vezes eles
entendem-nos um pouco melhor.
											Agora que já sabemos
que falar com estranhos é importante,
											como é que isso funciona?
											Não há um manual de regras
que temos que seguir
											As regras são diferentes
consoante o país em que estamos,
											consoante a cultura.
											Em muitos lugares nos EUA,
											o esperado para o comportamento em público
											é mantermos um equilíbrio
entre civilidade e privacidade.
											Isso é conhecido como ""desatenção civil"".
											Imaginem duas pessoas a caminhar
uma em direção à outra, na rua.
											Os olhares cruzar-se-ão
à distância.
											Isso é civilidade, a perceção do outro.
											E ao se aproximarem,
olham para outro lado
									","
											OK.
											So now that we know
that talking to strangers matters,
											how does it work?
											There are unwritten rules
we tend to follow.
											The rules are very different
depending on what country you're in,
											what culture you're in.
											In most parts of the US,
											the baseline expectation in public
											is that we maintain a balance
between civility and privacy.
											This is known as civil inattention.
											So, imagine two people are walking
towards each other on the street.
											They'll glance at each other
from a distance.
											That's the civility, the acknowledgment.
											And then as they get closer,
they'll look away,
											to give each other some space.
									","
											Bien.
											Ahora sabemos que hablar
con extraños importa.
											¿Cómo funciona?
											Hay reglas no escritas que solemos seguir.
											Las reglas son distintas dependiendo
del país en que uno esté,
											y en qué cultura esté.
											En la mayor parte de EE.UU.,
											la expectativa básica en público
											es que mantengamos un equilibrio
entre urbanidad y privacidad.
											Esto se conoce como indiferencia cortés.
											Imaginen a dos personas
caminando enfrentados en la calle.
											Se verán uno al otro desde la distancia.
											Esa es la urbanidad, el reconocimiento.
											Y a medida que se acercan,
mirarán a otro lado,
											para darse un espacio uno al otro.
									","
											Tamam.
											Yani şimdi biliyoruz ki yabancılarla
konuşmak önem taşıyor,
											nasıl oluyor?
											Takip etmeye meyilli olduğumuz
yazılmamış kurallar vardır.
											Bu kurallar çok farklı olduğunuz ülkeye,
											kültüre göre değişiyor.
											ABD'nin çoğu bölgesinde,
											toplumdaki temel beklenti
											nezaket ve mahremiyet arasındaki
dengeyi korumak.
											Bu uygar ilgisizlik diye bilinir.
											Yani, iki insanın sokakta birbirlerine
doğru yürüdüklerini düşünün.
											Uzaktan birbirlerine göz atacaklar.
											Bu nezaket, onay.
											Daha da yaklaştıklarında birbirlerine
											biraz boşluk vermek için uzağa bakacaklar.
									","
											D'accord.
											Maintenant que nous savons
que parler à des inconnus est important,
											comment cela fonctionne-t-il ?
											Il y a des règles tacites
que nous suivons.
											Ces règles diffèrent
selon le pays où vous êtes
											et la culture.
											Souvent aux États-Unis,
											l'exigence de base en public
											est de maintenir un équilibre
entre civilité et vie privée.
											Cela s'appelle « inattention civile ».
											Imaginez deux personnes marchant
l'une vers l'autre dans la rue.
											Elles se regarderont de loin.
											C'est la civilité, la reconnaissance.
											En se rapprochant,
elles détourneront le regard,
											pour se laisser de la place.
									","
											Okay.
											Da wir nun wissen, dass es wichtig ist,
											mit Fremden zu reden:
											Wie funktioniert es?
											Wir folgen ungeschriebenen Gesetzen.
											Die Gesetze sind sehr unterschiedlich
und hängen vom jeweiligen Land,
											von der jeweiligen Kultur ab.
											Im weiten Teilen der USA
											ist die Grunderwartung
in der Öffentlichkeit,
											dass wir ein Gleichgewicht zwischen
Höflichkeit und Privatsphäre wahren,
											bekannt als höfliche Gleichgültigkeit.
											Angenommen, zwei Leute laufen
auf der Straße aufeinander zu.
											Sie blicken sich von weitem flüchtig an.
											Das ist die Höflichkeit,
die Kenntnisnahme.
											Aber beim Näherkommen schauen sie weg,
											um sich gegenseitig Raum zu geben.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											para dar espaço ao outro.
											Noutras culturas,
											as pessoas afastam-se muito
para não interagirem.
											As pessoas da Dinamarca contam-me
											que os dinamarqueses são tão avessos
a falar com estranhos
											que até preferem perder
o autocarro
											em vez de pedirem licença
a alguém que esteja no caminho.
											Em vez disso, 
balançam as sacolas
											e usam o corpo para dizer
que precisam passar,
									","
											In other cultures,
											people go to extraordinary lengths
not to interact at all.
											People from Denmark tell me
											that many Danes are so averse
to talking to strangers,
											that they would rather
miss their stop on the bus
											than say ""excuse me"" to someone
that they need to get around.
											Instead, there's this elaborate
shuffling of bags
											and using your body to say
that you need to get past,
											instead of using two words.
									","
											En otras culturas,
											las personas llegan a límites
extremos para no interactuar.
											Las personas en Dinamarca me dicen
											que muchos daneses son reacios
a hablar con extraños,
											que prefieren perderse
la parada del bus
											a decir ""permiso"" a alguien
que quieren esquivar.
											En cambio, se da un elaborado
movimiento de bolsos
											y del cuerpo para decir
que uno necesita pasar,
											en vez de decir una palabra.
									","
											Diğer kültürlerde,
											insanlar hiç etkileşmemek için
alışılmamış şekilde uzağa gidiyorlar.
											Danimarka'dan insanlar bana
											çoğu Danimarkalı yabancılarla
konuşmaya o kadar isteksizler ki,
											etrafından dolanmaları gereken birine
''affedersiniz'' demektense,
											otobüste duraklarını kaçırmayı
tercih ettiklerini söylediler.
											Bunun yerine, çantaların fark
edilemeyecek şekilde karışması
											ve vücudunu kullanarak geçmek
istediğini söylemek;
											iki kelime söylemek yerine.
									","
											Dans d'autres cultures,
											les gens font des efforts extraordinaires
pour ne pas interagir entre eux.
											Des Danois m'ont dit
											que beaucoup de Danois refusent
tellement de parler à des inconnus
											qu'ils préféreraient
louper leur arrêt de bus
											que de dire « excusez-moi » à quelqu'un
se trouvant dans le passage.
											Au lieu de cela, les sacs
sont savamment bougés
											et on utilise son corps pour dire
que l'on souhaite passer,
											plutôt que de prononcer deux mots.
									","
											In anderen Kulturen
											tun Menschen alles Erdenkliche,
um gar nicht zu interagieren.
											Menschen aus Dänemark erzählen mir,
											dass viele Dänen so ungern
mit Fremden reden,
											dass sie eher eine Haltestelle
zu spät aussteigen,
											als sich kurz zu entschuldigen,
weil sie an jemandem vorbeimüssen.
											Stattdessen findet
durchdachtes Taschenrücken statt
											und man benutzt den Körper,
um vorbeizukommen
											und sich zwei Wörter zu sparen.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											em vez de usarem duas palavras..
											Disseram-me que, no Egito,
											é má criação ignorar um estranho,
											e há uma cultura
incrível de hospitalidade.
											Os estranhos podem pedir
um pouco de água
											ou pedir indicação do caminho,
											e muito provavelmente
serão convidados para um café.
											Percebemos melhor essas regras
não escritas quando são quebradas
											ou quando estamos em um lugar novo
									","
											In Egypt, I'm told,
											it's rude to ignore a stranger,
											and there's a remarkable
culture of hospitality.
											Strangers might ask each other
for a sip of water.
											Or, if you ask someone for directions,
											they're very likely
to invite you home for coffee.
											We see these unwritten rules
most clearly when they're broken,
											or when you're in a new place
											and you're trying to figure out
what the right thing to do is.
									","
											En Egipto, me dicen,
											es grosero ignorar a un extraño,
											y hay una notable cultura
de hospitalidad.
											Los extraños pueden solicitar 
un trago de agua.
											O, si uno pregunta direcciones,
											es muy probable que lo inviten
a casa a tomar un café.
											Vemos estas reglas no escritas
más claramente cuando se violan,
											o cuando estamos en un lugar nuevo
											tratando de averiguar cómo actuar
de manera correcta.
									","
											Mısır'da, bana
											yabancı birini görmezden gelmenin
kabalık olduğu söylendi
											ve olağanüstü bir misafirperverlik
kültürü var.
											Yabancılar birbirlerinden
bir yudum su isteyebilirler.
											Veya birine yol soracak olursanız,
											sizi büyük ihtimal kahve içmeye
evlerine davet ederler.
											Bu yazılı olmayan kuralları
en rahat bozulduklarında
											veya yeni bir yere gittiğinizde
											ve yapılacak doğru şeyin ne olduğunu
anlamaya çalışırken görüyoruz.
									","
											On m'a dit qu'en Égypte,
											il était malpoli d'ignorer un inconnu
											et qu'il y a une culture
d'hospitalité remarquable.
											Quelqu'un pourrait demander
de l'eau à un inconnu.
											Si vous demandez votre chemin à quelqu'un,
											la personne vous invitera probablement
à boire un café chez elle.
											Nous voyons mieux ces règles tacites
quand elles sont enfreintes
											ou quand nous sommes
dans un nouvel endroit
											et que nous essayons de comprendre
comment il faut se comporter.
									","
											Ich hörte, in Ägypten ist es unhöflich,
											einen Fremden zu ignorieren.
											Es gibt eine außergewöhnliche
Kultur der Gastfreundschaft.
											Fremde bitten sich
um einem Schluck Wasser.
											Und fragt man Leute nach dem Weg,
											laden sie einen wahrscheinlich
auf einen Kaffee nach Hause ein.
											Wir erkennen ungeschriebene Gesetze
am klarsten, wenn sie verletzt werden
											oder wenn man an einem neuen Ort ist
											und herauszufinden versucht,
wie man sich richtig verhält.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											e tentamos descobrir
qual a coisa certa a fazer.
											Por vezes, a ação acontece
quando quebramos essas regras.
											Se não ficou claro até aqui:
é isso que eu quero que vocês façam, ok?
											É assim que funciona:
											Encontrem alguém 
que estabeleça contacto visual.
											Esse é um bom sinal.
											Comecem com um sorriso.
											Se cruzarem com alguém na rua
ou aqui nos corredores, sorriam.
									","
											Sometimes breaking the rules a little bit
is where the action is.
											In case it's not clear,
I really want you to do this. OK?
											So here's how it's going to go.
											Find somebody who is making eye contact.
											That's a good signal.
											The first thing is a simple smile.
											If you're passing somebody on the street
or in the hallway here, smile.
											See what happens.
									","
											A veces violar un poco las reglas
trae un poco de acción.
											En caso de no estar claro,
quiero que hagan esto.
											Así es como va a ser.
											Encuentren a alguien 
que los mire a los ojos.
											Esa es una buena señal.
											Lo primero es una sencilla sonrisa.
											Si están pasando a alguien en 
la calle o en un pasillo, sonrían.
											Vean qué pasa.
									","
											Bazen hareketin olduğu yer kuralları
biraz bozduğumuz yerdir.
											Açık olmadıysa, bunu gerçekten
yapmanızı istiyorum. Tamam mı?
											İşte böyle olacak.
											Göz teması kuran birini bulun.
											Bu iyi bir sinyal.
											İlk iş basit bir gülümseme.
											Eğer sokakta veya burada koridorda
birinin yanından geçiyorsanız, gülümseyin.
											Bakın neler olacak.
									","
											Parfois, il est bon
d'enfreindre un peu les règles.
											Si ce n'est pas clair,
je veux vraiment que vous le fassiez.
											Voici comment cela va se passer.
											Trouvez quelqu'un qui vous regarde.
											C'est bon signe.
											Commencez par un simple sourire.
											Si vous croisez quelqu'un dans la rue
ou dans les couloirs, souriez.
											Voyez ce qu'il se passe.
									","
											Manchmal passiert gerade dann etwas,
wenn die Regeln etwas gebrochen werden.
											Falls es nicht klar ist:
											Ich möchte, dass Sie das machen.
											Das läuft so ab.
											Finden Sie jemanden,
der Ihren Blick erwidert.
											Das ist ein gutes Zeichen.
											Zuerst ein einfaches Lächeln.
											Begegnen Sie jemanden
auf der Straße oder im Flur,
											lächeln Sie.
											Schauen Sie, was passiert.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Vejam o que acontece.
											Outra técnica é a triangulação.
											Aí estão vocês, ali está um estranho
											e há uma terceira coisa qualquer
											que vocês os dois presenciam
e podem comentar,
											como uma obra de arte pública
											ou alguém pregando na rua,
											ou alguém que usa roupas engraçadas.
											Tentem isso.
									","
											Another is triangulation.
											There's you, there's a stranger,
											there's some third thing
that you both might see and comment on,
											like a piece of public art
											or somebody preaching in the street
											or somebody wearing funny clothes.
											Give it a try.
											Make a comment about that third thing,
and see if starts a conversation.
									","
											Otra es triangular.
											Está Ud., hay un extraño,
											hay una tercera cosa que
ambos pueden ver y comentar,
											como una obra de arte público
											o alguien que predica en la calle,
											o alguien con ropa graciosa.
											Inténtenlo.
											Comenten sobre esa tercera cosa,
y vean si comienza una conversación.
									","
											Diğeri üçgenleştirme.
											Burada siz, buradaki de bir yabancı,
											burada ikinizin de görebileceği
ve yorum yapabileceği
											toplum sanatının bir parçası gibi
											veya sokakta öğüt veren birisi
											veya komik kıyafetler giymiş birisi var.
											Bir deneyin.
											O üçüncü şey hakkında bir yorum yapın ve
bakın bakalım bir konuşma başlayacak mı.
									","
											Une autre possibilité : la triangulation.
											Vous êtes ici, l'inconnu est là,
											il y a une troisième chose que vous voyez
et dont vous pourriez discuter,
											une œuvre d'art,
											quelqu'un qui prêche dans la rue
											ou quelqu'un portant des habits marrants.
											Essayez.
											Commentez cette troisième chose
et voyez si ça lance la conversation.
									","
											Es gibt auch die Dreiecksmethode.
											Es gibt Sie, einen Fremden
und etwas Drittes,
											das vielleicht beide sehen
und kommentieren können,
											wie öffentliche Kunst
											oder einen Straßenprediger
											oder jemand, der komische Kleidung trägt.
											Probieren Sie es mal.
											Machen Sie einen Kommentar darüber
und beginnen Sie ein Gespräch.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Façam um comentário qualquer
e vejam se inicia-se uma conversa.
											Outra técnica é o que chamo de perceção.
											Geralmente acontece com um elogio.
											Sou fã de notar os sapatos das pessoas.
											Eu nem estou a usar
sapatos fabulosos agora,
											mas os sapatos são fabulosos,
de modo geral.
											E são bastante neutros
para se fazer elogios.
									","
											Another is what I call noticing.
											This is usually giving a compliment.
											I'm a big fan of noticing people's shoes.
											I'm actually not wearing
fabulous shoes right now,
											but shoes are fabulous in general.
											And they're pretty neutral
as far as giving compliments goes.
											People always want to tell you things
about their awesome shoes.
									","
											Otra es lo que llamo darse cuenta.
											Esto es por lo general elogiar.
											Soy fanática de observar zapatos.
											En realidad no uso 
zapatos fabulosos ahora,
											pero los zapatos son fabulosos
en general.
											Y son bastante neutrales 
en cuanto a elogios se refiere.
											Las personas siempre quieren hablar
de sus geniales zapatos.
									","
											Diğeri benim deyişimle fark etme.
											Bu genellikle bir iltifat.
											İnsanların ayakkabılarına
bakmaya bayılırım.
											Şu anda aslında mükemmel
ayakkabılar giymiyorum,
											ama ayakkabılar genelde mükemmeldir.
											Beğeninizi belirttiğiniz sürece
oldukça normaller.
											İnsanlar her zaman yeni ayakkabılarınız
hakkında bir şeyler söylemek isterler.
									","
											Autre possibilité : faire attention.
											Souvent sous la forme d'un compliment.
											J'aime faire attention
aux chaussures des gens.
											Je ne porte pas
de super chaussures actuellement
											mais, en général,
les chaussures sont supers.
											En ce qui concerne les compliments,
c'est assez neutre.
											Les gens veulent toujours vous parler
de leurs supers chaussures.
									","
											Es gibt noch etwas,
das ich Bemerken nenne.
											Meistens macht man ein Kompliment.
											Ich achte gern auf die Schuhe der anderen.
											Ich trage gerade keine großartigen Schuhe,
											aber Schuhe sind im Allgemeinen toll.
											Sie sind relativ neutral,
was Komplimente betrifft.
											Jeder will einem etwas
über seine tollen Schuhe erzählen.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											As pessoas querem sempre
contar qualquer coisa
											sobre os seus sapatos incríveis.
											Provavelmente já experimentaram
uma situação com cachorros e bebés.
											Pode ser aborrecido
falar com alguém na rua
											que não sabemos
como vai responder.
											Mas sempre é possível falar
com os cachorros ou com os bebés.
											O cachorro ou o bebé
é um canal social para a pessoa.
											Pela reação da pessoa, ficamos a saber
									","
											You may have already experienced
the dogs and babies principle.
											It can be awkward
to talk to someone on the street;
											you don't know how
they're going to respond.
											But you can always talk
to their dog or their baby.
											The dog or the baby
											is a social conduit to the person,
											and you can tell by how they respond
											whether they're open to talking more.
									","
											Pueden haber experimentado 
el principio de los perros y bebés.
											Puede ser incómodo hablar
a alguien en la calle,
											no saben cómo van a responder.
											Pero siempre pueden hablar
a su perro o bebé.
											El perro o el bebé
											es un canal social a la persona,
											y pueden notar cómo responden
											si están abiertos a hablar más.
									","
											Köpekler ve bebekler prensiplerini
çoktan yaşamış olabilirsiniz.
											Sokakta biriyle konuşmak garip olabilir;
											size nasıl karşılık vereceklerini
bilmiyorsunuz.
											Ama köpekleriyle veya bebekleriyle
her zaman konuşabilirsiniz.
											Köpek veya bebek,
											kişiye bir sosyal yoldur
											ve insanların tepkilerinden
											konuşmaya açık olup olmadıklarını
söyleyebilirsiniz.
									","
											Vous avez peut-être vécu
le principe des chiens et des bébés.
											Il peut être gênant
de parler à quelqu'un dans la rue ;
											vous ne connaissez pas leur réaction.
											Vous pouvez toujours
parler à leur chien ou leur bébé.
											Le chien ou le bébé
											est un conduit social vers la personne
											et, selon leur réaction, vous saurez
											si la personne est ouverte
à la conversation.
									","
											Sie kennen wahrscheinlich
das Hunde- und Baby-Prinzip.
											Es kann peinlich sein,
Leute auf der Straße anzusprechen;
											Sie wissen nicht, wie sie reagieren.
											Aber Sie können immer
mit deren Hund oder Baby reden.
											Der Hund oder das Baby
											sind eine soziale Verbindung
zu einer Person
											und an der Art der Reaktion sieht man,
											oben sie bereit sind, weiterzureden.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
