fr,en,es,title,speaker,duration,tags
"
											PR: Je suis sûr que je peux penser à plusieurs exemples de chaque cas.
											Un de mes préférés. Il y avait cette fonctionalité que j'avais mis en place dans Second Life —
											J'y tenais vraiment beaucoup.
											C'était la capacité de se rapprocher de quelqu'un
											et d'avoir une conversation plus privée,
											mais ce n'était pas de l'instant messaging parce qu'il fallait d'abord devenir une sorte d'ami.
											C'était juste l'idée que vous pourriez avoir une sorte de conversation privée.
											Je me rappelle juste que c'était un de ces cas où la conception était basée seulement sur des données.
											Dans ma perspective, je pensais que c'était une tellement bonne idée
											et ça n'a absolument jamais été utilisé, et finalement —
											je crois que maintenant on l' a enlevé si je me rappelle correctement.
											On a abandonné, retiré le code.
											Mais de façon plus générale, vous savez, un autre exemple auquel je pense à ce sujet,
											qui est génial par rapport à l'idée d'utopie.
											Second Life à l'origine avait 16 simulateurs. Maintenant il y en a 20,000.
									","
											PR: I'm sure I can think of multiple examples of both of those.
											One of my favorites. I had this feature that I built into Second Life —
											I was really passionate about it.
											It was an ability to kind of walk up close to somebody
											and have a more private conversation,
											but it wasn't instant messaging because you had to sort of befriend somebody.
											It was just this idea that you could kind of have a private chat.
											I just remember it was one of those examples of data-driven design.
											I thought it was such a good idea from my perspective,
											and it was just absolutely never used, and we ultimately —
											I think we've now turned it off, if I remember.
											We finally gave up, took it out of the code.
											But more generally, you know, one other example I think about this,
											which is great relative to the utopian idea.
											Second Life originally had 16 simulators. It now has 20,000.
									","
											PR: Estoy seguro de que se me pueden ocurrir muchos ejemplos de las dos cosas.
											Uno de mis favoritos. Desarrollé una característica en Second Life
											y de verdad me encantaba.
											Era la capacidad de aproximarse a alguien
											y mantener una conversación más privada,
											pero no era por mensaje instantáneo porque tenías que pedirle amistad a alguien.
											Era solo esta idea de que pudieras tener una conversación privada.
											Recuerdo que era uno de esos ejemplos de diseños de programación dirigida por datos.
											Desde mi perspectiva pensé que sería una buena idea,
											y absolutamente nadie la utilizó y al final
											creo que la borramos, si mal no recuerdo.
											Finalmente nos rendimos y la quitamos del código.
											Pero de manera más general, se me ocurre otro ejemplo,
											muy relacionado con la idea de la utopía.
											Originalmente, Second Life tenía 16 simuladores. Ahora tiene 20000.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Donc quand il en avait 16,
											c'était à peu près de la même taille que ce campus universitaire.
											Et on l'a — on a découpé des zones, vous savez: on a mis un night club,
											on a mis un club où vous pouviez danser,
											et puis on a fait un endroit où vous pouviez tirer avec des armes à feu si vous vouliez,
											et on avait un autre endroit qui était comme une promenade de planches, un peu comme Coney Island.
											Et on a délimité les zones mais bien sur
											les gens pouvaient construire comme ils voulaient autour.
											Et ce qui a été si incroyable dès le départ c'est que cette idée
											que nous avions eu de délimiter des zones a été, en fait,
											instantanément et totallement ignorée,
											et puis après environ deux mois
											— ce qui est vraiment très peu de temps, même dans le temps de Second Life —
											je me rappelle que les utilisateurs, les gens qui se servaient de Second Life,
											les résidents sont venus me voir pour dire qu'ils voulaient acheter le club de danse —
											parce que je l'avais construit — pour dire nous voulons l'acheter et le raser
											et mettre des maisons à la place. Alors je le leur ai vendu.
											Je veux dire on leur a cédé les droits de propriété et ils ont fait une grande fête
											et ont fait sauter tout l'immeuble.
											Et je me rappelle que c'était tellement annonciateur, vous savez,
											que vous ne saviez pas exactement ce qui allait se passer.
											Quand vous pensez à des choses que les gens ont créé et qui sont populaires —
									","
											So when it only had 16,
											it was only about as big as this college campus.
											And we had — we zoned it, you know: we put a nightclub,
											we put a disco where you could dance,
											and then we had a place where you could fight with guns if you wanted to,
											and we had another place that was like a boardwalk, kind of a Coney Island.
											And we laid out the zoning, but of course,
											people could build all around it however they wanted to.
											And what was so amazing right from the start was that the idea
											that we had put out in the zoning concept, basically,
											was instantly and thoroughly ignored,
											and like, two months into the whole thing,
											— which is really a small amount of time, even in Second Life time —
											I remember the users, the people who were then using Second Life,
											the residents came to me and said, we want to buy the disco —
											because I had built it — we want to buy that land and raze it
											and put houses on it. And I sold it to them —
											I mean, we transferred ownership and they had a big party
											and blew up the entire building.
											And I remember that that was just so telling, you know,
											that you didn't know exactly what was going to happen.
											When you think about stuff that people have built that's popular —
									","
											Cuando tenía solamente 16,
											solo era, más o menos, como el tamaño de este campus universitario.
											Y lo dividimos: pusimos un club nocturno,
											pusimos una discoteca donde podías bailar,
											y luego teníamos un lugar donde podías combatir con armas si querías,
											y teníamos otro lugar que era como un paseo marítimo parecido a Coney Island.
											y diseñamos la distribuición de la zona, pero claro,
											la gente podía construir allí si quería.
											Y lo sorprendente fue que desde el principio, la idea
											de la distribución, básicamente
											la ignoraron de manera automática
											y cuando llevábamos dos meses con este asunto,
											que es muy poco tiempo, incluso para tratarse de tiempo de Second Life,
											recuerdo que los usuarios, la gente que estaba utilizando entonces Second Life,
											los residentes, se acercaron a mí y me dijeron que querían comprar la discoteca,
											porque yo la había construido, querían comprar el terreno y limpiarlo
											y poner casas en él. Y se la vendí,
											quiero decir, les transferí la propiedad y ellos organizaron una gran fiesta
											y derribaron el edificio.
											Y recuerdo que fue muy revelador,
											el no saber exactamente lo que iba a pasar.
											Cuando piensas en cosas que la gente ha construido y que son populares.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: CBGBs [ndlr: réplique d'un night club de Manhattan] va devoir fermer, vous savez. C'est la règle.
									","
											JH: CBGB's has to close eventually, you know. That's the rule.
									","
											JH: Los CBGBs tendrán que cerrar en algún momento, ya sabes. Así funciona.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											PE: Tout à fait. Et il — mais il a fermé tout au début en fait, en temps d'internet.
											Vous savez, un exemple de quelque chose — la grossesse.
											Vous pouvez avoir un bébé dans Second Life.
											C'est fait entièrement en utilisant les outils qui existent dans Second Life,
											donc le concept même d'être enceinte et d'avoir un bébé, bien entendu —
											Second Life, au niveau de la plate-forme, au niveau de la société — à Linden Lab —
											Second Life n'a aucune des caractéristiques d'un jeu, aucune.
											Il n'y a aucune volonté de structurer l'expérience,
											d'en faire une Utopie au sens propre du terme.
											Donc bien entendu, nous n'aurions jamais créé un process pour avoir des bébés, ou vous savez,
											prendre deux avatars et les mélanger ou quelque chose.
									","
											PR: Exactly. And it — but it closed on day one, basically, in Internet time.
											You know, an example of something — pregnancy.
											You can have a baby in Second Life.
											This is done entirely using, kind of, the tools that are built into Second Life,
											so the innate concept of becoming pregnant and having a baby, of course —
											Second Life is, at the platform level, at the level of the company — at Linden Lab —
											Second Life has no game properties to it whatsoever.
											There is no attempt to structure the experience,
											to make it utopian in that sense that we put into it.
											So of course, we never would have put a mechanism for having babies or, you know,
											taking two avatars and merging them, or something.
									","
											PR: Exactamente. Pero prácticamente cerró el primer día en tiempo de Internet.
											Un ejemplo, el embarazo.
											Puedes tener un hijo en Second Life.
											Se hace por completo con las herramientas que hay en Second Life,
											también el concepto en sí de quedarse embarazada y tener el bebé, desde luego,
											Second Life, al nivel plataforma, al nivel de la compañía en Linden Lab,
											Second Life no tiene en absoluto propiedades en el juego para ello.
											No existe ningún intento de estructurar la experiencia,
											para convertirla en utópica en ese sentido del que hablamos.
											Desde luego, nunca habríamos establecido un mecanismo para tener niños
											o para coger dos avatares y mezclarlos, o cualquier otra cosa
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Mais les utilisateurs ont créé la capacité d'avoir des bébés et de s'occuper de bébés,
											en tant qu'expérience de Second Life que vous pouvez acheter et donc —
											je veux dire, c'est un exemple assez fascinant de, vous savez,
											ce qui se passe avec le modèle économique en général.
											Et bien sur, l'existence même d'une économie est un autre concept.
											Je n'en ai pas parlé mais c'est quelque chose de fondamental.
											Quand on donne aux gens l'opportunité de créer quelque chose dans le monde,
											en fait il y a deux choses qu'ils veulent.
											L'une est les droits de propriété sur leurs créations,
											et la seconde est que — si ils veulent,
											et ils ne le feront pas toujours, mais souvent quand même —
											ils veulent pouvoir vendre leurs créations
											pour subvenir à leurs propres besoins.
											C'est vrai sur le Web — c'est aussi vrai dans Second Life.
											Et donc l'existence d'un système économique est clé.
									","
											But people built the ability to have babies and care for babies
											as a purchasable experience that you can have in Second Life and so —
											I mean, that's a pretty fascinating example of, you know,
											what goes on in the overall economy.
											And of course, the existence of an economy is another idea.
											I didn't talk about it, but it's a critical feature.
											When people are given the opportunity to create in the world,
											there's really two things they want.
											One is fair ownership of the things they create.
											And then the second one is — if they feel like it,
											and they're not going to do it in every case, but in many they are —
											they want to actually be able to sell that creation
											as a way of providing for their own livelihood.
											True on the Web — also true in Second Life.
											And so the existence of an economy is critical.
									","
											Pero la gente creó la capacidad de tener bebés y cuidarlos
											como una experiencia pagable que puedes tener en Second Life y eso,
											quiero decir, es un ejemplo fascinante de
											lo que sucede en la economía global.
											Y por supuesto, la existencia de una economía es otra idea.
											No he hablado de ello, pero es una característica fundamental.
											Cuando a la gente se le da la oportunidad de crear en el mundo,
											existen dos cosas que realmente quieren.
											Una es la propiedad de las cosas que crean.
											Y la segunda es - si quieren,
											y no quieren en todos los casos, pero en muchos sí -
											quieren poder vender su creación
											como manera de ganarse la vida.
											Cosa que ocurre en la Web y también en Second Life.
											Así que la existencia de una economía es fundamental.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Il y a des questions pour Philip Rosedale? Là.
									","
											JH: Questions for Philip Rosedale? Right here.
									","
											JH: ¿Preguntas para Philip Rosedale? Aquí.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											(Public: D'abord une remarque, qui est que vous ressemblez à un personnage.)
									","
											(Audience: Well, first an observation, which is that you look like a character.)
									","
											(Público: Bueno, primero una observación, que es eso de que pareces un personaje)
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Le fait est, que Philip a été accusé de ressembler à un personnage,
											un avatar de Second Life.
											Répondez, et ensuite nous passerons à la question.
									","
											JH: The observation is, Philip has been accused of looking like a character,
											an avatar, in Second Life.
											Respond, and then we'll get the rest of your question.
									","
											JH: La observación es que han acusado a Philip de parecerse a un personaje,
											a un avatar, de Second Life.
											Responde y luego escucharemos el resto de la pregunta.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											PR: Mais je ne ressemble pas à mon avatar.
									","
											PR: But I don't look like my avatar.
									","
											PR: Pero yo no me parezco a mi avatar.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											(rires)
									","
											(Laughter)
									","
											(Risas)
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Combien de personnes ici savent à quoi ressemble mon avatar?
											Probablement pas beaucoup.
									","
											How many people here know what my avatar looks like?
											That's probably not very many.
									","
											¿Cuántas personas aquí saben cómo es mi avatar?
											No muchos, probablemente.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Est-ce que vous avez copié ce style sur l'avatar de quelqu'un d'autre —
											PR: Non, non. Il y a un gars au travail qui avait un avatar fantastique —
											un avatar féminin — que j'utilisais de temps en temps.
											Mais mon avatar est un gars avec des chaps.
											Les cheveux ébouriffés - plus ébouriffés que ça. Des cheveux genre orange.
											Une grosse moustache horizontale. Un peu comme un des Village People.
											Très cool donc.
									","
											JH: Are you ripping off somebody else's avatar with that, sort of —

											PR: No, no. I didn't. One of the other guys at work had a fantastic avatar —
											a female avatar — that I used to be once in a while.
											But my avatar is a guy wearing chaps.
											Spiky hair — spikier than this. Kind of orange hair.
											Handlebar mustache. Kind of a Village People sort of a character.
											So, very cool.
									","
											JH: ¿Te estás copiando del avatar de alguien?
											PR: No, no. Uno de los chicos del trabajo tenía un avatar fantástico,
											un avatar femenino, que solía ser yo de vez en cuando.
											Pero mi avatar es un tipo que va con ""chaps"".
											Pelo puntiagudo, más que éste. El cabello algo anaranjado.
											Bigote en forma de U. Una especie de avatar tipo Village People.
											Es genial.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Et votre question?
									","
											JH: And your question?
									","
											JH: ¿Y tu pregunta?
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											(Public: [Inaudible].)
									","
											(Audience: [Unclear].)
									","
											(Público:[No se entiende])
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: La question est, il semble qu'il manque une culture bien définie dans Second Life.
											On dirait qu'il n'a pas sa propre culture,
											et le genre de différences qui existent dans le monde réel
											ne se retrouvent pas dans l'univers de Second Life.
									","
											JH: The question is, there appears to be a lack of cultural fine-tuning in Second Life.
											It doesn't seem to have its own culture,
											and the sort of differences that exist in the real world
											aren't translated into the Second Life map.
									","
											JH: La pregunta es: parece que falta un toque cultural en Second Life.
											No parece que tenga su propia cultura,
											ni tampoco las diferencias que existen en el mundo real
											han sido trasladadas al mapa de Second Life.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											PR: Bon, tout d'abord, nous n'en sommes qu'au début,
											ça n'existe que depuis quelques années.
											Et donc ce qu'on voit c'est la même évolution du comportement humain
											que vous trouvez dans les nouvelles sociétés.
											Donc une critique justifiée — c'est ce que c'est — de Second Life aujourd'hui est que —
											ça ressemble plus au Far West qu'à Rome, du point de vue de la culture.
											Cela dit, son évolution, et toutes les nuances d'interactions qui façonnent la culture,
											arrivent 10 fois plus vite que dans le monde réel,
											et dans un environnement où, si vous entrez dans un bar dans Second Life,
											65 pour cent des gens qui sont là ne sont pas aux Etats-Unis,
											et parlent leurs, vous savez, leurs propres différentes langues.
											En fait, l'un des moyens de gagner de l'argent dans Second Life
											c'est de créer ces cool traducteurs que vous mettez sur vous
											et qui, en quelque sorte, apparaissent sur votre écran
											et vous permettent d'utiliser Google ou Babelfish
											ou n'importe quel outil de traduction en ligne pour traduire au fur et à meusre
											ce que les gens se disent — pardon — s'écrivent.
											Et donc, la nature multi culturelle et ce genre de ""melting pot""
											qui arrive dans Second Life est assez —
											je pense, assez remarquable par rapport à ce que nous avons réussi
											à accomplir en tant qu'humains dans le monde réel.
											Donc je pense que la culture va se raffiner, va émerger,
											mais il faudra encore quelques années avant que ça arrive,
											comme on peut naturellement s'y attendre.
									","
											PR: Well, first of all, we're very early,
											so this has only been going on for a few years.
											And so part of what we see is the same evolution of human behavior
											that you see in emerging societies.
											So a fair criticism — is what it is — of Second Life today is that
											it's more like the Wild West than it is like Rome, from a cultural standpoint.
											That said, the evolution of, and the nuanced interaction that creates culture,
											is happening at 10 times the speed of the real world,
											and in an environment where, if you walk into a bar in Second Life,
											65 percent of the people there are not in the United States,
											and in fact are speaking their, you know, various and different languages.
											In fact, one of the ways to make money in Second Life
											is to make really cool translators that you drag onto your body
											and they basically, kind of, pop up on your screen
											and allow you to use Google or Babel Fish
											or one of the other online text translators to on-the-fly
											translate spoken — I'm sorry — typed text between individuals.
											And so, the multicultural nature and the sort of cultural melting pot
											that's happening inside Second Life is quite —
											I think, quite remarkable relative to what in real human terms
											in the real world we've ever been able to achieve.
											So, I think that culture will fine-tune, it will emerge,
											but we still have some years to wait while that happens,
											as you would naturally expect.
									","
											PR: Bien, antes que nada, estamos en una etapa temprana,
											solo llevamos unos pocos años.
											Y parte de lo que apreciamos es la misma evolución que tiene el comportamiento humano
											en sociedades emergentes.
											Así que una crítica justa del Second Life actual es que
											es más como el Lejano Oeste que como Roma, desde un punto de vista cultural.
											Dicho esto, la evolución y el tipo de interacción que origina cultura
											están sucediendo 10 veces más rápido que en el mundo real,
											y en un ambiente donde, si entras a un bar en Second Life,
											el 65% de las personas no están en los Estados Unidos,
											y de hecho están hablando sus, ya sabes, diferentes idiomas.
											De hecho, una de las formas de hacer dinero en Second Life
											es fabricar traductores realmente geniales que se arrastran hacia el cuerpo
											y básicamente aparecen en tu pantalla
											y te permiten utilizar Google o Babelfish
											o cualquiera de los otros traductores de texto online para
											traducir mientras se habla, quiero decir, mientras se escribe texto entre individuos.
											Por lo tanto, el carácter multicultural y el tipo de mezcla de culturas
											que tenemos en Second Life es muy -
											creo yo - muy notable en relación con lo que en términos de gente real
											en el mundo real hemos podido alcanzar.
											Así que creo que la cultura irá mejorando, surgirá,
											pero aún tenemos que esperar algunos años mientras ocurre,
											como es normal.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: D'autres questions? Ici.
									","
											JH: Other questions? Right here.
									","
											JH: ¿Otras preguntas? Aquí.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											(Public: Quelle est votre démographie?)
									","
											(Audience: What's your demographic?)
									","
											(Publico: ¿Cuáles son tus datos demográficos?)
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Quelle est votre démographie?
											PR: Donc la question est, quelle est la démographie.
											Donc, l'âge moyen dans Second Life est 32 ans,
											mais plus vous êtes agé, plus vous utilisez
											Second Life. Donc quand vous passez de 30 à 60 ans—
											et il y a beaucoup de gens qui ont la soixantaine dans Second Life —
											ce n'est pas non plus un pic — c'est très, très réparti —
											l'utilisation augmente, en termes disons d'heures par semaine, de 40 pour cent
											quand vous passez de 30 ans à 60 ans dans la vie réelle, donc ce n'est pas —
											beaucoup de gens font l'erreur de croire que Second Life
											est une sorte de jeu online. En fait, en général il n'est pas attirant —
											je parle juste de de manière générale —
											pas très attirant pour ceux qui jouent à des jeux vidéo online,
											parce que les graphiques ne sont pas encore comparables à —
											je veux dire ces graphiques sont superbes,
											mais de manière générale les graphiques ne sont pas comparables
											au raffinement de ce que vous voyez dans Grand Theft Auto 4.
											Donc un âge moyen 32 ans, je viens de le dire.
											65 pour cent des utilisateurs ne sont pas aux Etats-Unis.
											La répartition entre les pays est très variable.
									","
											JH: What's your demographic?
											PR: So, the question is, what's the demographic.
											So, the average age of a person in Second Life is 32,
											however, the use of Second Life increases dramatically
											as your physical age increases. So as you go from age 30 to age 60 —
											and there are many people in their sixties using Second Life —
											this is also not a sharp curve — it's very, very distributed —
											usage goes up in terms of, like, hours per week by 40 percent
											as you go from age 30 to age 60 in real life, so there's not —
											many people make the mistake of believing that Second Life
											is some kind of an online game. Actually it's generally unappealing —
											I'm just speaking broadly and critically —
											it's not very appealing to people that play online video games,
											because the graphics are not yet equivalent to —
											I mean, these are very nice pictures,
											but in general the graphics are not quite equivalent
											to the fine-tuned graphics that you see in a Grand Theft Auto 4.
											So average age: 32. I mentioned
											65 percent of the users are not in the United States.
											The distribution amongst countries is extremely broad.
									","
											JH: ¿Cuáles son tus datos demográficos?
											PR: Bien, me preguntas sobre la demografía.
											La edad promedio de una persona en Second Life es de 32,
											sin embargo, se usa mucho más Second Life
											a medida que la edad física aumenta. Desde los 30 a los 60 años -
											y hay mucha gente de sesenta y tantos que utiliza Second Life -
											no se da una curva estricta, está muy, muy distribuido,
											el uso aumenta, digamos, en horas por semana, en un 40%
											desde que tienes 30 hasta que tienes 60 años en la vida real, así que no hay...
											mucha gente comete el error de creer que Second Life
											es como un juego online. De hecho, no gusta mucho,
											lo digo de manera crítica y general.
											No gusta mucho a las personas que juegan videojuegos en internet,
											porque los gráficos todavía no son iguales,
											quiero decir, estas son imágenes muy bonitas,
											pero en general, los gráficos no son iguales
											que los gráficos que uno ve en el Grand Theft Auto 4.
											Así que, edad promedio: 32. Ya lo he dicho.
											El 65% de los usuarios está fuera de los Estados Unidos.
											La distribución entre los países es extremadamente amplia.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Il y a maintenant des utilisateurs de presque tous les pays du monde dans Second Life vous savez.
											Les plus représentés sont — si vous prenez l'Europe et le Royaume Uni,
											ensemble ils représentent environ 55 pour cent des utilisateurs de Second Life.
											En termes de psychographiques —
											oh, les hommes et les femmes : il y en a pratiquement le même nombre dans Second Life,
											donc à peu près 45 pour cent des gens qui sont en ligne, dans Second Life à cet instant, sont des femmes.
											Cependant les femmes utilisent davantage Second Life
											environ 30 à 40 pour cent plus en terme de temps passé que les hommes,
											ce qui veut dire qu'il y a plus d' hommes qui s'inscrivent que de femmes,
											et que les femmes y passent plus de temps et l'utilisent plus que les hommes.
											Voilà, c' est une autre donnée démographique.
											En termes de psychographiques, vous savez, les gens dans Second Life
											sont remarquablement différents de ce que vous pourriez imaginer,
											quand vous y allez et leur parlez et les rencontrez, et je vous mettrais au défi
											de le faire vous même pour vérifier.
											Mais ce n'est pas un groupe de programmeurs.
											Ce n'est pas une démographie facile à décrire.
											Si je devais vous peindre les grandes lignes, je dirais, vous vous rappelez
											des gens qui étaient complètement fous de eBay, au début de eBay?
											Peut-être un peu comme ça: des gens qui sont des adopteurs précoces.
											Ils sont plutôt créatifs. Ils sont plutôt entrepreneurs.
											Beaucoup d'entre eux — environ 55,000 pour le moment — sont dans le positif:
											ils gagnent de l'argent avec — je veux dire de l'argent du monde réel —
											avec leurs activités dans Second Life, donc il y a un esprit très
											créateur, mais aussi créatif, de construire des choses,
											de créer votre propre entreprise. Voilà, c'est ça.
									","
											There's users from, you know, virtually every country in the world now in Second Life.
											The dominant ones are — if you take the UK and Europe,
											together they make up about 55 percent of the usage base in Second Life.
											In terms of psychographic —
											oh, men and women: men and women are almost equally matched in Second Life,
											so about 45 percent of the people online right now on Second Life are women.
											Women use Second Life, though,
											about 30 to 40 percent more, on an hours basis, than men do,
											meaning that more men sign up than women,
											and more women stay and use it than men.
											So that's another demographic fact.
											In terms of psychographic, you know, the people in Second Life
											are remarkably dissimilar relative to what you might think,
											when you go in and talk to them and meet them, and I would, you know,
											challenge you to just do this and find out.
											But it's not a bunch of programmers.
											It's not easy to describe as a demographic.
											If I had to just sort of paint a broad picture, I'd say, remember the people
											who were really getting into eBay in the first few years of eBay?
											Maybe a little bit like that: in other words, people who are early adopters.
											They tend to be creative. They tend to be entrepreneurial.
											A lot of them — about 55,000 people so far — are cash-flow positive:
											they're making money from what — I mean, real-world money —
											from what they're doing in Second Life, so it's a very build —
											still a creative, building things, build-your-own-business
											type of an orientation. So, that's it.
									","
											Ahora mismo en Second Life hay usuarios de casi todos los países del mundo.
											Los dominantes son, si juntas el Reino Unido y Europa
											conforman el 55% de usuarios de Second Life.
											En términos psicográficos,
											oh, hombres y mujeres: hay casi los mismos hombres y mujeres en Second Life,
											casi el 45% de las personas que hay ahora mismo online en Second Life son mujeres.
											Aunque las mujeres utilizan Second Life,
											alrededor de un 30% a un 40% más, en cuanto a horas, que los hombres.
											lo que significa que se meten más hombres que mujeres
											pero más mujeres se quedan y lo utilizan que hombres.
											Ese es otro hecho demográfico.
											En términos psicográficos, las personas en Second Life
											son muy distintas de lo que te puedas imaginar,
											cuando entras y hablas con ellas y las conoces, yo
											te animo a que lo hagas y lo descubras tú.
											Pero no son un montón de programadores.
											No es fácil describir la demografía.
											Si tuviera que explicarlo a grandes rasgos, preguntaría si se acuerdan de la gente
											que estaba muy metida en eBay en los primeros años.
											Gente un poco así: es decir, los primeros usuarios.
											Suelen ser creativos. Suelen ser emprendedores.
											Muchos de ellos, como unos 55000 hasta ahora, tienen ingresos:
											ganan dinero, quiero decir, dinero del mundo real,
											con lo que hacen en Second Life, de forma que
											sigue tratándose de algo creativo, de construir cosas, crear tu propio negocio,
											de este estilo. Eso es todo.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
