en,tr,es,fr,pt,title,speaker,duration,tags
"
											So, what can you do as an ally?
											Start by doing no harm.
											It's our job as allies to know what
microaggressions are and to not do them.
											It's our job as allies
to listen, to learn,
											to unlearn and to relearn,
											and to make mistakes and to keep learning.
											Give me your full attention.
											Close your laptops,
											put down your cellphones
and pay attention.
											If somebody is new or the only
person in the room like them,
											or they're just nervous,
											this is going to make a huge difference
in how they show up.
									","
											Peki, bir arkadaş olarak 
ne yapabiliriz?
											Zarar vermeyerek başlayın.
											Arkadaşlar olarak, mikroagresyonları 
bilmek ve bunları yapmamak bize düşüyor.
											Dinlemek, öğrenmek,
											unutmak, tekrar öğrenmek,
											hata yapmak ve öğrenmeye
devam etmek bize düşer.
											Tüm dikkatinizi bana verin.
											Bilgisayarlarınızı kapatın,
											telefonlarınızı bırakın 
ve dikkatinizi bana verin.
											Eğer biri yeni, odadaki tek kişi 

											veya gergin ise,
											bu onların nasıl ortaya çıkması konusunda 
büyük bir fark yaratacak.
									","
											¿Qué puedes hacer como apoyo?
											Empieza por no hacer daño.
											Es nuestro trabajo saber qué son
las microagresiones y no hacerlas.
											Es nuestro trabajo como apoyo
escuchar, aprender,
											desaprender y volver a aprender,
											cometer errores y seguir aprendiendo.
											Presten atención.
											Cierren sus portátiles,
											dejen sus teléfonos y presten atención.
											Si alguien es nuevo, o es la única
persona como ellos en la sala,
											o solo están nerviosos,
											esto hará una gran diferencia
en cómo se muestran.
									","
											En tant qu'allié, que pouvez-vous faire ?
											Commencez par ne pas causer de préjudice.
											C'est notre rôle d'alliés de savoir
ce que sont les micro-agressions
											et de ne pas les perpétrer.
											C'est notre rôle d'alliés
d'écouter, d'apprendre,
											de désapprendre et de réapprendre,
											de faire des erreurs
et de continuer à apprendre.
											Accordez-moi pleinement votre attention.
											Fermez vos ordinateurs,
											posez vos téléphones et prêtez attention.
											Si quelqu'un est nouveau,
la seule personne ainsi dans la pièce
											ou s'il est nerveux,
											cela fera une grand différence
dans leur comportement.
									","
											O que é que podem fazer enquanto aliados?
											Comecem por não fazer mal.
											É nossa função saber o que são
microagressões e não as fazer.
											É nossa função, enquanto aliados,
ouvir, aprender,
											desaprender e voltar a aprender,
											e cometer erros e continuar a aprender.
											Dêem-me toda a vossa atenção!
											Fechem os vossos computadores,
											guardem os vossos telemóveis
e prestem atenção.
											Se alguém é novo
ou está sozinho numa situação,
											ou está, simplesmente, nervoso,
											isto vai fazer uma grande diferença
na sua postura.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											Don't interrupt.
											Underrepresented people
are more likely to be interrupted,
											so just take a step back and listen.
											Echo and attribute.
											If I have a great idea,
											echo my idea and then attribute it to me,
and we thrive together.
											Learn the language I use
to describe my identity.
											Know how to pronounce my name.
											Know my pronouns — he, she, they.
											Know the language I use to describe
my disability, my ethnicity, my religion.
											This really matters to people,
so if you don't know, just ask.
											Listen and learn.
									","
											Sözünü kesmeyin.
											Yeterli temsil edilmeyen kişilerin
sözü daha fazla kesiliyor,
											bir adım geri çekilip sadece dinleyin.
											Tekrarlamak ve atfetmek.
											Eğer iyi bir fikre sahipsem
											fikri tekrarlayın, bana yöneltin
ve birlikte yükselelim.
											Kimliğimi tanımlarken 
kullandığım dili öğrenin.
											Adımın nasıl telaffuz edildiğini,
											Zamirlerimi bilin — erkek, kız, onlar.
											Zaaflarımı, etnik kökenimi, dinimi 
anlatmak için kullandığım dili bilin.
											Bu insanlar için gerçekten önemlidir
yani eğer bilmiyorsanız, sadece sorun.
											Dinleyin ve öğrenin.
									","
											No interrumpas.
											Las personas subrepresentadas son
más propensas a ser interrumpidas,
											así que da un paso atrás y escucha.
											Resuena y atribuye.
											Si tengo una buena idea,
											resuena mi idea y atribúyemela,
y así prosperamos juntos.
											Aprende el lenguaje que uso
para describir mi identidad.
											Cómo pronunciar mi nombre.
											Conoce mis pronombres — él, ella, ellos.
											Conoce el lenguaje que uso para describir
mis discapacidades, mi etnia, mi religión.
											Esto les importa mucho a las personas,
y si no sabes, solo pregunta.
											Escucha y aprende.
									","
											N'interrompez pas.
											Les gens sous-représentés
ont plus de risques d'être interrompus.
											Prenez du recul et écoutez.
											Répétez et attribuez.
											Si j'ai une super idée,
											répétez mon idée et attribuez-la moi,
nous réussirons ensemble.
											Apprenez le langage dont je me sers
pour décrire mon identité.
											Sachez prononcer mon nom.
											Connaissez mes pronoms — il, elle, iel.
											Connaissez le langage dont je me sers
											pour décrire mon handicap,
mon ethnicité, ma religion.
											Cela compte vraiment pour les gens
alors si vous ne savez pas, demandez.
											Écoutez et apprenez.
									","
											Não interrompam.
											Estas pessoas têm uma maior
probabilidade de serem interrompidas,
											por isso, recuem apenas um passo e ouçam.
											Ecoar e atribuir.
											Se eu tiver uma grande ideia,
											ecoem-na e atribuam-na a mim,
e todos seremos bem-sucedidos.
											Aprendam a linguagem que eu uso
para descrever a minha identidade.
											Aprender a pronunciar o meu nome.
											Aprendam o meu pronome: ele, ela, eles.
											Aprendam a linguagem que eu uso
para descrever a minha deficiência,
											a minha etnicidade, a minha religião.
											Isto importa muito, por isso,
se não souberem, perguntem.
											Ouçam e aprendam.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											An executive told me recently
that after doing allyship on his team,
											the whole team started to normalize
calling themselves out and each other out
											for interrupting.
											""I'm so sorry I'm interrupting
you right now, carry on.""
											""Hey, she's got
a great idea, let's listen.""
									","
											Bir yönetici yakın bir zamanda, ekibinde
bir arkadaşlık çalışması yaptıktan sonra,
											birbirlerinin sözünü her kestiklerinde
											tüm ekibin birbirini uyardığını söyledi.
											""Çok özür dilerim, sözünü kesiyorum, 
lütfen devam et.""
											""Hey, harika bir fikri var,
hadi dinleyelim.""
									","
											Un ejecutivo recientemente me dijo
que después de dar apoyo a su equipo,
											todo el equipo empezó a
llamarse mutuamente la atención
											si alguien interrumpía.
											""Perdón por interrumpirte
ahora mismo, continúa"".
											""Hey, ella tiene 
una buena idea, escuchen"".
									","
											Un cadre m'a dit récemment
qu'après avoir été allié de son équipe,
											toute l'équipe a normalisé le fait
de se reprendre, eux et les autres,
											après avoir interrompu quelqu'un.
											« Désolé, je t'interromps, continue. »
											« Hey, elle a une super idée, écoutons. »
									","
											Um executivo disse-me, recentemente, que,
depois de criar aliados na sua equipa,
											todos começaram a falar mais
sobre si mesmos e a repreenderem-se
											quando há uma interrupção.
											""Peço desculpa por interromper.
Continua, por favor.""
											""Ei! Ela teve uma grande ideia,
vamos ouvir!""
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											Number two, advocate
for underrepresented people in small ways.
											Intervene; you can change
the power dynamics in the room.
											If you see somebody is the only
person in the room like them
											and they are being belittled,
they are being interrupted,
											do something, say something.
											Invite underrepresented people to speak.
											And say no to panels
without underrepresented speakers.
											Refer someone for a job
											and encourage them to take that job
and to take new opportunities.
											And this one's really important —
help normalize allyship.
											If you're a person with privilege,
											it's easier for you
to advocate for allies.
											So use that privilege to create change.
									","
											İkincisi, az temsil edilen insanlar için
küçük yollarla savunuculuk.
											Araya girmek; odadaki
güç dinamiklerini değiştirebilirsiniz.
											Eğer odada tek başına birini görürseniz
											ve eğer o kişi küçük görülüyorsa,
sözü kesiliyorsa
											müdahale edin, bir şey söyleyin.
											Yetersiz temsil edilenleri 
konuşmaya davet edin.
											Yetersiz temsil edilen insanların
vermediği konuşmaları kabul etmeyin.
											Birisi için iş başvurusunda bulunun,
											bu işi yapmaları ve yeni fırsatlar
edinmeleri için onları teşvik edin.
											Bu kısım gerçekten çok önemli— 
arkadaşlığı standartlaştırın.
											Eğer ayrıcalıklı biriyseniz
											arkadaşlarınızı savunmanız 
daha kolay olacaktır.
											Ayrıcalığınızı değişiklik
yaratmak için kullanın.
									","
											Número 2, defiende a las personas
subrepresentadas de pequeñas maneras.
											Actúa; puedes cambiar
la dinámica de poder en la sala.
											Si ves a alguien que es la única persona
como ellos en la sala
											y están siendo menospreciados,
están siendo interrumpidos,
											haz algo, di algo.
											Invita a las personas
subrepresentadas a hablar.
											Y di no a paneles
sin hablantes subrepresentados.
											Refiere a alguien para un trabajo
											y anímalos a tomar ese trabajo,
a tomar nuevas oportunidades.
											Y esta es de verdad importante:
ayuda a normalizar el apoyo.
											Si eres una persona con privilegios,
											es fácil para ti abogar por apoyo.
											Usa ese privilegio para crear un cambio.
									","
											Deux : faites de petits gestes
pour défendre les gens sous-représentés.
											Intervenez, vous pouvez changer
la dynamique du pouvoir.
											Si vous voyez que quelqu'un
est la seule personne ainsi dans la pièce
											et qu'il est dénigré, interrompu,
											faites quelque chose, dites quelque chose.
											Invitez les gens
sous-représentés à parler.
											Refusez les discussions
sans intervenants sous-représentés.
											Recommandez quelqu'un pour un poste
											et encouragez-le à prendre ce poste
et saisir de nouvelles opportunités.
											Ceci est très important : aidez
à normaliser le fait d'être un allié.
											Si vous êtes quelqu'un de privilégié,
											il est plus facile pour vous
de promouvoir les alliés.
											Utilisez ce privilège
pour provoquer du changement.
									","
											Em segundo lugar, defendam quem
é sub-representado, em pequenas coisas.
											Intervenham. Vocês podem mudar
a dinâmica de uma sala.
											Se perceberem que alguém está sozinho
em alguma situação
											e que está a ser menosprezado,
interrompido,
											façam alguma coisa, digam alguma coisa.
											Convidem pessoas sub-representadas
para falar.
											E recusem painéis
sem este tipo de oradores.
											Sugiram alguém para uma vaga
											e encorajem essa pessoa a aceitar
o desafio e outras oportunidades.
											E esta é bastante importante:
ajudem a normalizar as alianças.
											Se são alguém com privilégios,
											é mais fácil para vocês
defenderem a ideia.
											Utilizem esse privilégio
para criar a mudança.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											Three, change someone's
life significantly.
											So, be there for somebody
throughout their career.
											Mentor or sponsor them,
give them opportunities as they grow.
											Volunteer — volunteer for a STEM program,
serving underserved youth.
											Transform your team
to be more diverse and inclusive.
											And make real commitments
to creating change here.
											Hold yourself and your team
accountable for creating change.
									","
											Üç, birinin hayatını 
büyük ölçüde değiştirin.
											O kişinin tüm kariyeri boyunca 
yanında olun.
											Yol gösterin ve destekleyin,
onlar geliştikçe fırsatlar üretin.
											Gönüllü— az yardım almış gençlere hizmet
eden bir STEM programına gönüllü olun.
											Ekibinizi daha çeşitli 
ve kapsayıcı hale getirin.
											Değişiklik yaratmak 
için gerçek taahhütlerde bulunun.
											Değişim yaratmak için kendinizi 
ve ekibinizi sorumlu tutun.
									","
											Tres, cambia la vida de alguien
significativamente.
											Estar ahí para alguien
durante toda su carrera.
											Sirve de mentor o patrocínalos,
dales oportunidades mientras crecen.
											Sé voluntario — para programa STEM,
sirviendo a juventud marginada.
											Transforma tu equipo
para que sea más diverso e inclusivo.
											Y haz compromisos reales
para crear un cambio aquí.
											Manténte a ti y a tu equipo
responsable por crear cambio.
									","
											Trois : changez considérablement
la vie de quelqu'un.
											Soyez là pour quelqu'un
au long de sa carrière.
											Soyez son mentor ou son parrain,
											donnez-lui des opportunités
durant sa croissance.
											Soyez bénévole — pour un programme STIM
au service des jeunes en difficulté.
											Rendez votre équipe
plus diversifiée et inclusive.
											Engagez-vous à provoquer
du changement ici.
											Que vous et votre équipe
preniez la responsabilité
											de provoquer le changement.
									","
											Em terceiro lugar, mudem a vida de alguém
significativamente.
											Estejam disponíveis
para ajudar na carreira de alguém.
											Sejam mentores ou patrocinadores,
dêem oportunidades.
											Voluntariem-se para ensinar
jovens sem apoios.
											Tornem a vossa equipa
mais diversificada e inclusiva.
											E façam compromissos reais
para criarem mudanças aqui.
											Dêem essa responsabilidade de mudança
a vocês e à vossa equipa.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											And lastly,
											help advocate for change
across your company.
											When companies teach
their people to be allies,
											diversity and inclusion
programs are stronger.
											You and I can be allies for each other,
											whether we're inside or outside of work.
									","
											Ve son olarak,
											Şirketinizde değişiklik
yapılmasını sağlayın.
											Şirketler çalışanlarına 
arkadaş olmayı öğretirse
											çeşitlilik ve katılım programları 
daha da güçlenir.
											Birbirimizin arkadaşı olabiliriz,
											işte olsun ya da olmasın.
									","
											Y por último,
											ayuda a abogar por el cambio
a través de tu compañía.
											Cuando las compañías enseñan
a sus empleados a ser aliados,
											los programas de diversidad 
e inclusión son más fuertes.
											Tú y yo podemos ser apoyo mutuo,
											ya sea dentro o fuera del trabajo.
									","
											Finalement,
											aidez à promouvoir le changement
dans toute l'entreprise.
											Quand on apprend
aux employés à être des alliés,
											les programmes de diversité
et d'inclusion sont plus soutenus.
											Vous et moi pouvons être alliés,
											que ce soit au travail ou en dehors.
									","
											Por último,
											ajudam a defender a mudança
na vossa empresa.
											Quando as empresas ensinam
os seus colaboradores a serem aliados,
											os programas de diversidade e inclusão
tornam-se mais fortes.
											Tu e eu podemos ser aliados um do outro,
											quer estejamos no trabalho ou fora.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											So, I realized recently
											that I still have lingering shame and fear
											from that moment in my career
when I felt utterly alone,
											shut out and unsupported.
											There are millions of people out there,
like me, right now, feeling that way.
											And it doesn't take much
for us to be there for each other.
											And when we're there for each other,
when we support one another,
											we thrive together.
											And when we thrive, we build better teams,
											better products and better companies.
											Allyship is powerful.
											Try it.
									","
											Son zamanlarda şunu fark ettim,
											içimde hâlâ kariyerimdeki
											o utanç verici, korku dolu, 
yapayalnız, içine kapanık
											ve desteklenmemiş an duruyor.
											Şu an dışarıda bir yerlerde
böyle hisseden milyonlarca insan var.
											Onların yanında olmamıza 
engel olan hiçbir şey yok.
											Yanlarında olursak,
onları desteklersek
											beraber gelişiriz.
											Beraber gelişince daha iyi ekipler,
											daha iyi ürünler
ve daha iyi şirketler kurarız.
											Arkadaşlık gerçekten kuvvetli.
											Deneyin.
									","
											Por lo tanto, me di cuenta recientemente
											que todavía persiste
la vergüenza y el miedo
											de ese momento en mi carrera
cuando me sentí totalmente sola,
											silenciada y sin apoyo.
											Hay millones de personas allá fuera
como yo, ahora mismo, sintiéndose así.
											Y no toma mucho de nosotros
estar ahí para otros.
											Y cuando estamos ahí para otros, 
cuando nos apoyamos entre nosotros,
											progresamos juntos.
											Y cuando progresamos, 
construimos mejores equipos,
											mejores productos y mejores compañías.
											El apoyo es poderoso.
											Pruébenlo.
									","
											J'ai récemment réalisé
											que j'éprouvais une honte
et une peur persistantes
											depuis ce moment dans ma carrière
où je me suis sentie complètement seule,
											exclue et non soutenue.
											Il y a des millions de personnes,
comme moi, qui ressentent cela.
											Cela ne coûte pas grand chose
d'être là pour les autres.
											Quand nous sommes là pour les autres,
pour les soutenir,
											nous réussissons ensemble.
											Quand nous réussissons,
nous créons de meilleures équipes,
											de meilleurs produits
et de meilleures entreprises.
											Être un allié est formidable.
											Essayez-le.
									","
											Eu percebi, recentemente,
											que ainda sinto vergonha e medo
											daquele momento na minha carreira
em que me senti totalmente sozinha,
											impedida de falar e sem apoio.
											Existem, atualmente, milhões de pessoas
que se sentem dessa mesma maneira.
											E não é preciso muito de nós
para estarmos disponíveis para os outros.
											E quando o fazemos, quando damos apoio
											alcançamos o sucesso juntos.
											E quando assim é, construímos
equipas melhores,
											criamos produtos melhores
e empresas melhores.
											Uma aliança é poderosa.
											Experimentem.
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Merci.
									","
											Obrigada!
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
"
","
","
","
","
",3 ways to be a better ally in the workplace,Melinda Epler,9:37,"success,work,diversity,communication,community,leadership,social change,inequality,business,personal growth"
