en,es,fr,pt,tr,title,speaker,duration,tags
"
											So let us appeal
to nature for inspiration.
											Among the plethora of life here on Earth,
											there's a subset of organisms
known as extremophiles,
											or lovers of extreme living conditions,
											if you'll remember
from high school biology.
											And among these organisms is a bacterium
by the name of Deinococcus radiodurans.
											It is known to be able to withstand cold,
dehydration, vacuum, acid,
											and, most notably, radiation.
											While its radiation
tolerance mechanisms are known,
											we have yet to adapt
the relevant genes to mammals.
											To do so is not particularly easy.
											There are many facets
that go into its radiation tolerance,
											and it's not as simple
as transferring one gene.
											But given a little bit of human ingenuity
											and a little bit of time,
											I think to do so is not very hard either.
											Even if we borrow just a fraction
of its ability to tolerate radiation,
											it would be infinitely better
than what we already have,
											which is just the melanin in our skin.
											Using the tools of synthetic biology,
											we can harness Deinococcus
radiodurans' ability
											to thrive under otherwise
very lethal doses of radiation.
											As difficult as it is to see,
											homo sapiens, that is humans,
											evolves every day,
											and still continues to evolve.
											Thousands of years of human evolution
											has not only given us
humans like Tibetans,
											who can thrive in low-oxygen conditions,
											but also Argentinians,
who can ingest and metabolize arsenic,
											the chemical element
that can kill the average human being.
											Every day, the human body evolves
by accidental mutations
											that equally accidentally
allow certain humans
											to persevere in dismal situations.
									","
											Así que recurramos a la naturaleza
en busca de inspiración.
											Entre las formas de vida
que existen aquí en la Tierra,
											hay un subconjunto de organismos
conocido como extremófilos,
											o amantes de las condiciones
de vida extremas,
											si recuerdan la clase de biología.
											Y entre estos organismos hay una bacteria
llamada Deinococcus radiodurans,
											capaz de soportar el frío,
la deshidratación, el vacío, los ácidos
											y, sobre todo, la radiación.
											Aunque se conocen sus mecanismos
de tolerancia a la radiación,
											aún tenemos que adaptar
sus genes a los mamíferos.
											Eso no es nada fácil.
											Hay muchas facetas
de su tolerancia a la radiación,
											y el proceso no es tan simple
como transferir un solo gen.
											Pero con un poco de ingenio humano
											y un poco de tiempo,
											creo que no es muy difícil
hacerlo tampoco.
											Incluso si tomamos prestado
											solo una fracción de su capacidad
para tolerar la radiación,
											estaríamos infinitamente mejor
de lo que ya estamos
											que es disponer de la melanina
de nuestra piel.
											Con la ayuda de las herramientas
de la biología sintética,
											podemos aprovechar las propiedades
de la Deinococcus radiodurans
											para prosperar en lo que de lo contrario
sería una dosis muy letal de radiación.
											Con lo difícil que es vislumbrarlo,
											el Homo sapiens, es decir,
los seres humanos,
											evolucionamos todos los días,
											y todavía seguimos evolucionando.
											Miles de años de evolución humana
											no solo hicieron posible la existencia
de seres humanos como los tibetanos,
											que pueden vivir con poco oxígeno,
											sino también argentinos, que pueden
ingerir y metabolizar arsénico,
											un elemento químico que
puede matar a un humano.
											Cada día, el cuerpo humano evoluciona
debido a mutaciones accidentales
											igual que permite que ciertos humanos
sobrevivan en condiciones sombrías.
									","
											Dans la pléthore de vie ici, sur Terre,
											il y a un groupe d'organismes
appelé extrémophiles,
											qui aiment les conditions
extrêmes de vie,
											si vous vous souvenez de vos cours
de biologie du lycée.

											Et parmi ces organismes,
											il y a une bactérie
appelée Deinococcus radiodurans.
											Elle est connue pour être capable 
de supporter le froid, la déshydratation,
											le vide, l'acide et, le plus notable,
les radiations.
											Bien que ses mécanismes de tolérance 
aux radiations soient connus,
											il nous faut encore adapter 
les gènes pertinents aux mammifères.
											Le faire n'est pas
particulièrement simple.
											Il y a beaucoup d'aspects qui jouent
dans la tolérance aux radiations
											et ce n'est pas aussi simple
que de transférer un seul gène.
											Mais avec un peu d'ingéniosité humaine
											et un peu de temps,
											je ne pense pas
que ce soit très difficile.
											Même si nous récupérons juste une fraction
de sa capacité à tolérer les radiations,
											ce serait infiniment mieux
que ce que nous avons déjà,
											qui est seulement la mélanine 
de notre peau.
											En utilisant les outils
de la biologie synthétique,
											nous pouvons récupérer
la capacité de Deinococcus
											à prospérer sous des doses
autrement létales de radiations.
											Aussi difficile qu'il soit
de le percevoir,
											les homo sapiens,
c'est-à-dire les humains,
											évoluent tous les jours,
											et continuent toujours à évoluer.
											Des milliers d'années d'évolution humaine
											ne nous ont pas seulement donné
des humains comme les Tibétains,
											qui peuvent prospérer dans des conditions
pauvres en oxygène,
											mais aussi des Argentins, qui peuvent 
ingérer et métaboliser l'arsenic
											cet élément chimique qui tue
l'être humain moyen.
											Tous les jours, le corps humain évolue
par des mutations accidentelles
											qui, tout aussi accidentellement,
permettent à certains humains
											de survivre dans des situations extrêmes.
											Mais, et c'est un gros mais,
									","
											Temos que nos inspirar na natureza.
											De entre a abundância de vida na Terra,
											há um subtipo de organismos,
conhecidos como extremófilos,
											ou amantes das condições extremas de vida
											— se se lembram da biologia do secundário.
											Entre esses organismos, há uma bactéria
chamada ""Deinococcus radiodurans"".
											É conhecida por suportar o frio,
a desidratação, o vácuo, o ácido,
											e, especialmente, a radiação.
											Embora os seus mecanismos
de tolerância sejam conhecidos,
											ainda temos de adaptar
os genes relevantes para os mamíferos.
											Isso não é particularmente fácil.
											Há muitas facetas em relação
à tolerância à radiação
											e não é tão simples
como transferir um gene.
											Mas, dado o talento humano,
											e algum tempo,
											também não acho que seja muito difícil.
											Mesmo que tiremos apenas uma fracção
da sua capacidade para tolerar a radiação,
											seria infinitamente melhor
do que o que temos,
											que é apenas a melanina da nossa pele.
											Usando as ferramentas
da biologia sintética,
											podemos usar a capacidade
da ""Deinococcus radiodurans""
											para sermos bem sucedidos
debaixo de doses mortais de radiação.
											Por muito difícil que seja ver,
											o ""homo sapiens"",
isto é, os seres humanos,
											evoluem todos os dias,
											e continuam a evoluir.
											Milhares de anos de evolução humana
											não só nos deram seres humanos
como os tibetanos,
											que vivem em condições de baixo oxigénio,
											mas também os argentinos, que conseguem
ingerir e metabolizar o arsénico,
											o elemento químico que pode matar
o ser humano vulgar.
											Todos os dias, o corpo humano
evolui por mutações acidentais
											que, também acidentalmente,
permitem que alguns humanos
											prosperem em situações muito difíceis.
									","
											Sentetik biyolojiyi sayesinde yanımızda
değiştirilmiş bitkiler getirebiliriz.
											Peki başka ne yapabiliriz?
											Daha önceden de bahsettiğim gibi
bir tür olarak biz,
											Dünya gezegeni için
özel olarak evrimleştik.
											Bu gerçek, sizin orada oturduğunuz
benim ise burada durduğum
											beş dakika içinde pek de değişmedi.
											Yani tam şu anda herhangi birimiz
bol miktarda
											yiyecek, hava, su ve bir elbiseyle
											Marsa bırakılacak olsaydık,
											büyük ihtimalle Mars gibi
atmosferi olmayan gezegenlerin
											yüzeyini kaplayan iyonlaştırıcı 
radyasyonun miktarından dolayı
											pek hoş olmayan sağlık sorunları yaşardık.
											Eğer gittiğimiz her gezegende
											yerin altında kalmayı planlamıyorsak
											neredeyse sizinle aynı ağırlıkta olan 
bir zırh giyme
											veya bir duvarın arkasına
saklanma ihtiyacı duymadan
											kendimizi koruyabilmenin
											daha iyi yollarını bulmalıyız.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											But, and this is a big but,
											such evolution requires two things
that we may not always have,
											or be able to afford,
											and they are death and time.
											In our species' struggle
to find our place in the universe,
											we may not always have the time necessary
											for the natural evolution
of extra functions
											for survival on non-Earth planets.
											We're living in what E.O. Wilson
has termed the age of gene circumvention,
											during which we remedy our genetic defects
like cystic fibrosis or muscular dystrophy
											with temporary external supplements.
											But with every passing day,
											we approach the age
of volitional evolution,
											a time during which we as a species
											will have the capacity to decide
for ourselves our own genetic destiny.
											Augmenting the human body
with new abilities
											is no longer a question of how,
											but of when.
									","
											Pero, y esto es un gran pero,
dicha evolución requiere dos cosas
											que no siempre tenemos
o podemos permitirnos:
											la muerte y el tiempo.
											En la lucha de nuestra especie
											por encontrar nuestro lugar
en el universo,
											puede ser que no siempre tengamos
el tiempo necesario
											para desarrollar de manera natural
las funciones adicionales necesarias
											para la supervivencia
en otros planetas.
											Estamos viviendo en lo que E.O. Wilson
denominó la edad de la elusión genética,
											durante la cual remediamos
nuestros defectos genéticos
											como la fibrosis quística
o la distrofia muscular
											con suplementos externos temporales.
											Pero con cada día que pasa,
											nos acercamos a la edad
de la evolución volitiva,
											una edad en la que, como especie,
											podremos decidir por nosotros mismos
											nuestro propio destino genético.
											Mejorar el cuerpo humano
con nuevas habilidades
											es más bien una cuestión
de cómo y no de cuándo.
									","
											une telle évolution nécessite deux choses
que nous n'aurons pas toujours
											ou que nous ne pourrons pas 
nous permettre,
											qui sont la mort et le temps.
											Dans le combat de notre espèce
pour trouver notre place dans l'univers,
											nous n'aurons pas toujours 
le temps nécessaire
											pour permettre l'évolution naturelle
de nouvelles fonctions
											pour survivre sur des planètes 
autres que la Terre.
											Nous vivons dans ce que E.O. Wilson
a nommé l'âge de contournement des gènes,
											pendant lequel nous remédions
à nos défauts génétiques
											comme la fibrose pulmonaire 
ou la dystrophie musculaire
											avec des apports 
extérieurs et temporaires.
											Mais avec chaque jour qui passe,
											on approche l'âge
de l'évolution volitionnelle,
											un moment durant lequel, nous, 
en tant qu'espèce,
											aurons la capacité de décider par
nous-mêmes de notre destinée génétique.
											Améliorer le corps humain
avec de nouvelles capacités,
											n'est plus une question de faisabilité,
											mais de temps.
											L'utilisation de la biologie synthétique
									","
											Mas, e isto é um grande mas,
											esta evolução requer duas coisas
que nem sempre temos,
											ou podemos dar,
											que são a morte e o tempo.
											Na nossa luta por encontrar
o nosso lugar no universo,
											nem sempre podemos ter o tempo necessário
											para a evolução natural das funções extra
											para a sobrevivência em planetas
que não a Terra.
											Estamos a viver na era a que E.O. Wilson
chamou a era da evasão do gene,
											durante a qual remediamos
os nossos defeitos genéticos,
											como a fibrose cística
ou a distrofia muscular,
											com suplementos externos temporários.
											Mas a cada dia que passa,
											aproximamo-nos da era
da evolução volitiva,
											durante a qual nós, como espécie,
											teremos a capacidade de decidir
por nós mesmos o nosso destino genético.
											Melhorar o corpo humano
com novas capacidades
											já não é uma questão de como,
											mas de quando.
									","
											İlham almak için doğaya başvuralım.
											Dünyadaki canlı bolluğunun arasında
											ekstremofiller ya da ekstrem koşullarda
yaşamayı seven canlılar
											olarak bilinen bir organizma grubu var.
											Belki lisedeki biyoloji derslerinden
hatırlarsınız.
											Bu organizmalardan biri de Deinococcus
radiodurans adındaki bir bakteridir.
											Bu bakteri dehidrasyona, soğuğa, vakuma,
asitlere ve özellikle radyasyona karşı
											dayanıklı olmasıyla tanınır.
											Bu bakterinin radyasyona direnç
mekanizması bilindiği hâlde
											henüz söz konusu genleri
memelilere aktaramadık.
											Bunu yapmak pek de kolay değil.
											Bu bakterinin radyasyon mekanizmasına
ait bir sürü özellik var
											ve bunları aktarmak bir geni aktarmak 
kadar kolay değil.
											Ama bence insan becerisi göze alındığında
											biraz zaman verildiğinde
											bunu başarmak o kadar da zor değil.
											Bu bakterinin radyasyona direnç
yeteneğinden bir parça bile alsak
											şu ankinden çok daha iyi olurdu.
											Ki şu an sahip olduğumuz tek şey
cildimizdeki melanin.
											Sentetik biyolojinin araçlarını kullanarak
											radyasyonun ölümcül dozlarında
yaşayabilmek için
											Deinococcus radiodurans'ın becerilerinden
yararlanabiliriz.
											Her ne kadar görmesi zor olsa da
											homo sapiensler, insanlar,
											her gün evrimleşiyor
											ve hâlâ da evrimleşmeye devam ediyor.
											İnsan evriminin binlerce yılı,
											düşük oksijen şartlarında yaşayabilen
Tibetli insanları
											ortaya çıkarmakla kalmayıp
											Arjantinlileri, sıradan bir insanı öldüren
bir kimyasal element olan arseniği
											yiyebilen ve sindirebilen insanları,
ortaya çıkardı.
											Her gün insan vücudu
belirli insanların kazara
											kötü şartlara dayanıklı yapan 
ve kazara gerçekleşen mutasyonlarla
											evrimleşiyor.
											Ama, bu ama önemli,
											Böyle bir evrim hep sahip olamayacağımız
yada karşılayamayacağımız
											iki şey gerektiriyor:
											Ölüm ve zaman.
											Türümüzün evrendeki yerini bulma
mücadelesinde,
											Dünya harici gezegenlerde
hayatta kalması için gereken
											ilave fonksiyonlarının doğal evrimi için
											yeterli zamanıımız hep olmayabilir.
											E.O. Wilson'ın genlerden kaçma çağı dediği
											kistik fibroz, kas distrofisi gibi
genetik bozukluklarımızın çaresine
											geçici dış ilavelerle baktığımız
bir dönemde yaşıyoruz.
											Ancak geçen her günle birlikte
											yapay evrim çağına,
bir tür olarak bizlerin
											kendi genetik kaderimize
											karar verme kapasitesine sahip olacağımız
bir çağa yaklaşıyoruz.
											İnsan vücudunun yeni yeteneklerinin
artacağından bahsederken
											artık nasıl değil,
											ne zaman diye soruyoruz.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											Using synthetic biology
											to change the genetic makeup
of any living organisms,
											especially our own,
											is not without its moral
and ethical quandaries.
											Will engineering ourselves
make us less human?
											But then again, what is humanity
											but star stuff
that happens to be conscious?
											Where should human genius direct itself?
											Surely it is a bit of a waste
to sit back and marvel at it.
											How do we use our knowledge
											to protect ourselves
from the external dangers
											and then protect ourselves from ourselves?
									","
											El uso de la biología sintética
											para alterar la composición genética
de cualquier organismo vivo,
											especialmente la nuestra,
											no está exenta de dilemas
morales y éticos.
											¿Alterarnos a nosotros mismos
nos hace menos humanos?
											Pero, de nuevo, ¿qué es la humanidad
											sino polvo de estrellas
dotado de consciencia?
											¿Hacia dónde debería encaminarse
el genio humano?
											Sin duda, es una pérdida de tiempo
reclinarse para solo maravillarse con él.
											¿Cómo podemos usar nuestro conocimiento
											para protegernos de los peligros externos
											y luego protegernos de nosotros mismos?
									","
											pour changer la construction génétique
d'organismes vivants, dont le nôtre,
											ne va pas sans ses dilemmes
éthiques et moraux.
											Nous modifier nous-mêmes
nous rend-il moins humains ?
											Mais encore une fois,
qu'est-ce que l'humanité,
											sinon des poussières d'étoiles
qui se trouvent être conscientes ?
											Vers où le génie humain
doit-il se diriger ?
											C'est sûrement du gâchis que
de rester en retrait et de l'admirer.
											Comment utiliser nos connaissances
											pour nous protéger des dangers extérieurs
											et, ensuite, pour nous protéger 
de nous-mêmes ?
											Je pose ces questions,
									","
											Usar a biologia sintética
											para mudar a composição genética
de qualquer organismo vivo,
											especialmente o nosso,
											não é possível sem haver
dilemas morais e éticos.
											Estas alterações farão com que
sejamos menos humanos?
											Mas o que é a humanidade
											senão substâncias de estrelas
que, por acaso, têm consciência?
											Para onde se deve direccionar
a genialidade humana?
											É uma perda de tempo sentarmo-nos
e assombrarmo-nos com isso.
											Como podemos usar a nossa sabedoria
											para nos protegermos de perigos externos
											e depois protegermo-nos de nós próprios?
									","
											Sentetik biyolojinin, bir
organizmanın
											özellikle kendimizin genetik yapısını
											değiştirmede kullanılması hakkında
											değerler ve ahlaksal olarak
bazı kuşkular yok değil.
											Kendi genetiğimizi değiştirmek
bizi daha az mı insan yapacak?
											Kaldı ki, insanlık bir şekilde
bilinç sahibi olmuş
											üstün şeyden başka nedir ki?
											İnsan dehası kendini nereye yönlendirmeli?
											Elbette öylece oturup kendi dehamıza
şaşıp durmak zaman kaybıdır.
											Bilgimizi, kendimizi dış tehlikelerden
											ve de kendimizden korumak için
											nasıl kullanırız?
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											I pose these questions
											not to engender the fear of science
											but to bring to light
the many possibilities
											that science has afforded
and continues to afford us.
											We must coalesce as humans
to discuss and embrace the solutions
											not only with caution
											but also with courage.
									","
											Planteo estas preguntas
no para crear miedo a la ciencia
											sino para sacar a la luz
las muchas posibilidades
											que la ciencia nos ofrece
y nos sigue ofreciendo.
											Como seres humanos hay que reunirse
para discutir y adoptar las soluciones
											tanto con precaución
cómo también con valor.
									","
											non pas pour engendrer 
la peur de la science
											mais pour mettre en lumière
les nombreuses possibilités
											qui sont et seront permises
par la science.
											Nous devons nous regrouper en tant
qu'humains pour discuter
											et embrasser les solutions,
pas seulement avec prudence
											mais aussi avec courage.
											Mars est une destination,
									","
											Faço estas perguntas
											não para gerar medo da ciência
											mas para trazer à luz
as muitas possibilidades
											que a ciência nos trouxe
e continua a trazer.
											Temos de nos juntar,
discutir e adotar as soluções
											não só com cuidado
											mas também com coragem.
									","
											Bu soruları
											bilime karşı korku yaratmak için değil
											bilimin bizim için yaptıklarını
ve yapmaya devam ettiklerini
											meydana çıkarmak için soruyorum.
											İnsanlar olarak, çözümleri
											ihtiyatın yanı sıra cesaretle
											tartışmak ve kabul etmek için
bir araya gelmeliyiz.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											Mars is a destination,
											but it will not be our last.
											Our true final frontier
is the line we must cross
											in deciding what we can and should make
of our species' improbable intelligence.
									","
											Marte es un destino,
											pero no será el último.
											Nuestra verdadera y última frontera
es la línea que debemos cruzar
											para decidir lo que podemos
y debemos hacer
											con la inteligencia de nuestra especie.
									","
											mais ce ne sera pas la dernière.
											Notre véritable frontière finale
est la ligne que nous devons dépasser
											en décidant ce que nous pouvons et devons 
faire de notre improbable intelligence.
											L'espace est froid, brutal
et ne pardonne pas.
									","
											Marte é um destino,
											mas não será o último.
											A nossa última fronteira
é a linha que temos de atravessar
											quando decidirmos o que podemos
e devemos fazer da nossa inteligência.
									","
											Mars bir hedef,
											ama son hedefimiz olmayacak.
											Gerçek son sınırımız, türümüzün
inanılmaz zekâsıyla
											neler yapabileceğimize ve yapmamıza
karar vermemiz gereken çizgidir.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											Space is cold, brutal and unforgiving.
											Our path to the stars
will be rife with trials
											that will bring us to question
not only who we are
											but where we will be going.
											The answers will lie in our choice
to use or abandon the technology
											that we have gleaned from life itself,
											and it will define us for the remainder
of our term in this universe.
									","
											El espacio es un lugar frío,
brutal e implacable.
											Nuestro camino a las estrellas
estará plagado de intentos
											que nos llevarán a preguntas
											no solo del tipo de quiénes somos
sino también adónde vamos a ir.
											Las respuestas consistirán
											en nuestra elección de usar
o abandonar la tecnología
											que hemos creado
a partir de la vida misma,
											y nos definirán para el resto de 
nuestra existencia en este universo.
									","
											Notre chemin vers les étoiles
sera parsemé d'embuches
											qui vont nous pousser à questionner,
non seulement qui nous sommes,
											mais où nous irons.
											Les réponses seront dans notre choix
d'utiliser ou d'abandonner la technologie
											que nous avons glanée à la vie
											et cela va nous définir pour le reste
de notre présence dans cet univers.
									","
											O espaço é frio, brutal e e implacável.
											O nosso caminho para as estrelas
vai estar cheio de provações
											que nos vão levar à questão
não só de quem somos,
											mas para onde estaremos a ir.
											As respostas estão na nossa escolha
de usar ou abandonar a tecnologia
											que extraímos da própria vida,
											e vai definir-nos para o resto
do nosso tempo neste universo.
									","
											Uzay soğuk, acımasız ve affetmezdir.
											Yıldızlara olan yolculuğumuz,
											bizi kim olduğumuz
ve nereye gittiğimiz sorusuna getiren
											imtihanlarla dolu olacak.
											Cevaplar ise hayatın kendisinden 
topladığımız teknolojiyi kullanma veya
											terk etme arasındaki
seçimimizde saklı olacak
											ve cevaplar bizi bu evrendeki dönemimizden
geri kalanlar olarak tanımlayacak.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									","
											Obrigada.
									","
											Teşekkür ederim.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
