en,tr,pt,title,speaker,duration,tags
"
											The gender-climate connection
extends beyond negative impacts
											and beyond powerful solutions.
											Women are vital voices
and agents for change on this planet,
											and yet we're too often missing
or even barred from the proverbial table.
											We're too often ignored
or silenced when we speak.
											We are too often passed over
											when plans are laid or investments made.
											According to one analysis,
											just 0.2 percent of philanthropic funds
											go specifically towards women
and the environment,
											merely 110 million dollars globally,
											the sum spent by one man
on a single Basquiat painting last year.
											These dynamics are not only unjust,
they are setting us up for failure.
											To rapidly, radically reshape society,
											we need every solution and every solver,
											every mind,
											every bit of heart,
											every set of hands.
									","
											Cinsiyetle iklimin bağlantısı negatif
etkilerin ve güçlü çözümlerin
											ötelerine uzanıyor.
											Kadınlar dünyanın değişimi için
hayati önem arz ediyorlar fakat
											biz sıklıkla dillere destan bu masadan
onları men ediyor veya kaçırıyoruz.
											Bizler sıklıkla susturuluyor 
veya göz ardı ediliyoruz.
											Planlar ortaya serildiğinde
											veya yatırımlar yapıldığında
sıklıkla boş veriliyoruz.
											Bir analize göre:
											İnsani yardım fonlarından yalnızca %0,2'si
											kadınlara ve çevreye gidiyor,
											dünya çapında yalnızca
110 milyon dolar olan bu para
											tek bir adam tarafından bir Basquiat 
tablosuna harcanan paraya eşdeğer.
											Bu dinamikler sadece adaletsiz değil,
aynı zamanda bizi başarısızlığa götürüyor.
											Toplumu hızlı ve kökten 
yeniden tasarlayabilmemiz için
											her çözüme ve çözücüye,
											her fikre,
											her bir kalbe,
											her bir ele ihtiyacımız var.
									","
											estas são soluções dentro de um sistema
de soluções de redução.
											Juntas, elas englobam
um modelo de possibilidade.
											E deixem-me ser ainda mais clara:
											a população não pode ser vista
isoladamente da produção ou do consumo.
											Alguns segmentos da família humana
causam danos exponencialmente maiores,
											enquanto outros
sofrem uma injustiça desmedida.
											Os mais ricos, somos os mais responsáveis.
											Nós temos mais possibilidades de agir.
											A ligação género-clima
vai além dos impactos negativos
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											We often crave a simple call to action,
											but this challenge demands
more than a fact sheet
											and more than a checklist.
											We need to function
more like an ecosystem,
											finding strength in our diversity.
											You know what your superpowers are.
											You're an educator, farmer, healer,
creator, campaigner, wisdom-keeper.
											How might you link arms where you are
											to move solutions forward?
									","
											Biz harekete geçmek için
ufak bir çağrı için can atıyoruz
											ama bu yarış bir bilgi
formundan veya bir listeden
											daha fazlasını istiyor.
											Gücü kendi faklılığında bulan 
ekosistem gibi
											hareket etmemiz gerekiyor.
											Özel güçlerimizin neler
olduğunu biliyorsunuz.
											Sizler bir eğitimci, çiftçi, sağlıkçı,
tasarımcı, özgürlük savaşçısısınız.
											Çözüm odaklı yürüyebilmek için
											nasıl omuz omuza vermelisiniz?
									","
											e além de soluções poderosas.
											As mulheres são vozes vitais
e agentes de mudança neste planeta,
											contudo, muitas vezes estamos ausentes
											ou somos mesmo afastadas
da mesa das decisões.
											Somos muitas vezes ignoradas
ou silenciadas quando falamos.
											Nós somos muitas vezes preteridas
											quando são lançados projetos
ou são feitos investimentos.
											De acordo com uma análise,
											apenas 0,2% dos fundos filantrópicos
											vão especificamente para as mulheres
e para o meio ambiente,
											uns meros 110 milhões de dólares
em todo o mundo,
											a soma gasta por um homem
numa pintura de Basquiat, no ano passado.
											Estas dinâmicas não são apenas injustas,
											elas estão a preparar-nos para o fracasso.
											Para reformular a sociedade,
rápida e radicalmente,
											precisamos de todas as soluções
e de todos os solucionadores
											todas as mentes
											todos os pedaços de coração
											todos os conjuntos de mãos.
											Nós geralmente ansiamos
por um simples chamamento à ação,
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											There is one role I want to ask
that all of you play:
											the role of messenger.
											This is a time of great awakening.
											We need to break the silence
around the condition of our planet;
											move beyond manufactured debates
about climate science;
											share solutions;
											speak truth with a broken-open heart;
											teach that to address climate change,
we must make gender equity a reality.
											And in the face of
a seemingly impossible challenge,
											women and girls are
a fierce source of possibility.
									","
											Hepinizin oynadığı bir rol hakkında 
istirhamda bulunuyorum:
											elçi rolü.
											Bu harika bir uyanış zamanı.
											Gezegenimizin durumu etrafındaki
sessizliği yıkmamız gerekiyor;
											iklim bilimi hakkında hazırdaki
tartışmaların ilerisine gitmeli;
											çözümleri paylaşmalı;
											açık bir kaple doğruları konuşmalı;
iklim değişikliğinin üzerine gitmek için
											bunu öğretmeliyiz, bizler cinsiyet
eşitliğini bir gerçek haline getirmeliyiz.
											İmkânsız gibi görünen bir yarışın eşiğinde
											kadınlar ve kızlar
müthiş bir çözüm ihtimali.
									","
											mas este desafio exige
mais do que uma folha de factos
											e mais do que uma lista de verificação.
											Nós precisamos de funcionar
como um ecossistema,
											encontrando força na nossa diversidade.
											Vocês sabem quais são
os vossos superpoderes.
											Vocês são professoras,
agricultoras, curadoras,
											criadoras, ativistas,
defensores da sabedoria.
											Como podem estender as mãos
onde vocês estão
											para levar as soluções para a frente?
											Há um papel que eu gostaria
que todos desempenhassem:
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											It is a magnificent thing to be alive
											in a moment that matters so much.
											This earth,
											our home,
											is calling for us to be bold,
											reminding us we are all
in this together —
											women, men,
											people of all gender identities,
											all beings.
											We are life force,
											one earth,
											one chance.
											Let's seize it.
									","
											Çok şey ifade eden böyle bir zamanda
											hayatta olmak muhteşem bir şey.
											Bu dünya,
											evimiz
											cesaretli olmamamızı istiyor,
											hepimizin bir bütün olduğunu
hatırlatıyor—
											kadınlar, erkekler,
											her cinsiyet kimliğinden insan,
											bütün varlıklar.
											Bizler yaşam enerjisiyiz
											tek bir dünya,
											tek bir şans.
											Bu şansı değerlendirelim.
									","
											o papel do mensageiro.
											Este é um momento de grande despertar.
											Precisamos de quebrar o silêncio
em torno da situação do nosso planeta;
											ir além dos debates fabricados
sobre a ciência do clima;
											partilhar soluções;
											falem a verdade com o coração aberto;
											para lidar com a mudança climática,
											devemos tornar realidade`
a igualdade de género.
											E perante um desafio
aparentemente impossível,
											as mulheres e as raparigas
são uma forte fonte de possibilidade.
											É uma coisa magnífica estar vivo
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											num momento tão importante.
											Esta Terra,
											a nossa casa,
											está a chamar-nos para sermos ousadas,
											lembrando a todos nós
que estamos juntos nisto,
											mulheres, homens,
											pessoas de todas as identidades de género,
											todos os seres.
											Nós somos uma força vital,
											uma Terra,
											uma probabilidade.
											Vamos aproveitar isso.
											Obrigada.
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
