fr,de,en,es,title,speaker,duration,tags
"
											Ma relation avec lui commença d'une manière étrange.
											Je fus sélectionnée en tant que membre de la Maison Blanche quand j'avais 24ans.
											Un grand bal était organisé à la Maison Blanche.
											Ce soir-là, le Président Johnson dansa avec moi.
											Ce n'est pas si curieux que ça:
											il n'y avait que 3 femmes sur les 16 membres de la Maison Blanche.
											Mais il m'a tout de même murmuré à l'oreille qu'il voulait
											que je travaille directement pour lui à la Maison Blanche.
											Mais ce n'était pas parti pour être si simple que ça.
											Durant les mois qui précédèrent ma sélection,
											comme beaucoup de jeunes, je m'étais engagée
											dans le mouvement contre la guerre du Vietnam
											et j'avais écris un article contre Lyndon Johnson,
											qui par malchance fut publié dans le New Republic
											deux jours après le bal de la Maison Blanche.
											(rires)
											Et le thème de l'article était comment retirer Lyndon Johnson du pouvoir.
											(rires)
											Donc j'étais sûre qu'il me renverrait du programme.
											Mais à la place, étonnamment, il dit,
											""Oh, amenez-la ici pour une année,
											et si je ne peux pas la convaincre, alors personne ne le peut.""
											Alors j'ai vraiment fini par travailler pour lui à la Maison Blanche.
											Et au final je l'ai accompagné dans son ranch pour l'aider sur ses mémoires,
											sans jamais trop comprendre pourquoi il m'avait choisie pour passer tant d'heures ensemble.
									","
											Meine Beziehung zu ihm begann auf einer eher seltsamen Ebene.
											Ich wurde als Stipendiat im Weißen Haus ausgewählt, als ich 24 Jahre alt war.
											Wir hatten einen großen Ball im Weißen Haus.
											Präsident Johnson tanzte an diesem Abend mit mir.
											Nicht sehr überraschend -
											es waren nur drei Frauen unter den 16 Stipendiaten im Weißen Haus.
											Aber er flüsterte in mein Ohr, dass er wollte,
											dass ich im Weißen Haus direkt für ihn arbeite.
											Aber es war nicht ganz so einfach.
											In den Monaten vor meiner Auswahl
											war ich, wie viele junge Leute, aktiv
											in der Bewegung gegen den Vietnam-Krieg
											und hatte einen Artikel gegen Lyndon Johnson geschrieben,
											der unglücklicherweise in der 'The New Republic' erschien,
											zwei Tage nach dem Ball im Weißen Haus.
											(Gelächter)
											In dem Artikel ging es um die Entmachtung von Lyndon Johnson.
											(Gelächter)
											Ich war also sicher, dass er mich aus dem Programm schmeißen würde.
											Aber stattdessen, zu meiner Überraschung, sagte er:
											""Oh, bringt sie nur ein Jahr hier her,
											und wenn ich sie nicht überzeugen kann, kann es niemand.""
											So arbeitete ich schließlich für ihn im Weißen Haus.
											Und am Ende begleitete ich ihn auf seine Ranch, um ihm mit seinen Memoiren zu helfen,
											wobei ich nie verstand, warum er mich auswählte, so viele Stunden mit ihm zu verbringen.
									","
											My relationship with him began on a rather curious level.
											I was selected as a White House Fellow when I was 24 years old.
											We had a big dance at the White House.
											President Johnson did dance with me that night.
											Not that peculiar —
											there were only three women out of the 16 White House Fellows.
											But he did whisper in my ear that he wanted me
											to work directly for him in the White House.
											But it was not to be that simple.
											For in the months leading up to my selection,
											like many young people, I'd been active
											in the anti-Vietnam War movement,
											and had written an article against Lyndon Johnson,
											which unfortunately came out in The New Republic
											two days after the dance in the White House.
											(Laugher)
											And the theme of the article was how to remove Lyndon Johnson from power.
											(Laughter)
											So I was certain he would kick me out of the program.
											But instead, surprisingly, he said,
											""Oh, bring her down here for a year,
											and if I can't win her over, no one can.""
											So I did end up working for him in the White House.
											Eventually accompanied him to his ranch to help him on those memoirs,
											never fully understanding why he'd chosen me to spend so many hours with.
									","
											Mi relación con él comenzó en un nivel bastante curioso.
											Fui elegida como una White House Fellow cuando tenía 24 años.
											Hubo este gran baile en la Casa Blanca.
											Y el presidente Johnson bailó conmigo esa noche.
											No fue tan extraño —
											sólo había tres mujeres entre los 16 White House Fellows.
											Pero me murmuró al oído que quería
											que trabajara directamente para él en la Casa Blanca.
											Pero no iba a ser tan sencillo.
											En los meses anteriores a mi selección,
											como mucha gente joven, había sido activa
											en el movimiento contra la guerra de Vietnam,
											y había escrito un artículo contra Lyndon Johnson,
											que desafortunadamente se publicó en The New Republic
											dos días después del baile en la Casa Blanca.
											(Risas)
											Y el tema del artículo era cómo quitar del poder a Lyndon Johnson.
											(Risas)
											Así que estaba segura de que me echaría del programa.
											Pero en lugar de eso, sorprendentemente, dijo:
											""Oh, traedla aquí durante un año,
											y si yo no puedo convencerla, nadie puede.""
											Así que acabé trabajando con él en la Casa Blanca.
											En cierto punto le acompañé a su rancho para ayudarle con sus memorias,
											sin terminar por entender por qué me había elegido a mí para pasar tantas horas juntos.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											J'aime me dire que c'était parce que je savais l'écouter.
											Il était un excellent conteur.
											Des histoires fabuleuses, colorées, anecdotiques.
											Cependant il y avait un problème au sujet de ces histoires,
											que j'ai d'ailleurs découvert plus tard, qui est que la moitié d'entre elles sont fausses.
											Mais néanmoins, elle étaient géniales.
											(rires)
											Donc je crois qu'une partie de son intérêt pour moi était que j'adorais écouter toutes ses histoires.
											Mais je me souciais aussi du fait qu'à ce moment-là j'étais une jeune femme.
											Et il avait eu une réputation de charmeur
											donc je lui parlais toujours de petits amis,
											même si je n'en avais jamais aucun.
									","
											Ich denke gerne, dass der Grund war, dass ich gut zuhören kann.
											Er war ein großartiger Erzähler.
											Fantastische, farbenfrohe Geschichten voller Anekdoten.
											Es gab mit diesen Geschichten allerdings das Problem,
											wie ich später feststellte, dass die Hälfte nicht wahr war.
											Sie waren trotzdem großartig.
											(Gelächter)
											Ich glaube, dass ein Teil meiner Anziehungskraft auf ihn war, dass ich es liebte, seinen Flunkereien zuzuhören.
											Aber ich befürchtete auch, dass es daran lag, dass ich eine junge Frau war.
											Und er hatte einen gewissen Ruf als Womanizer.
											Ich erzählte ihm also immer von festen Freunden,
											selbst wenn ich gar keine hatte.
									","
											I like to believe it was because I was a good listener.
											He was a great storyteller.
											Fabulous, colorful, anecdotal stories.
											There was a problem with these stories, however,
											which I later discovered, which is that half of them weren't true.
											But they were great, nonetheless.
											(Laughter)
											So I think that part of his attraction for me was that I loved listening to his tall tales.
											But I also worried that part of it was that I was then a young woman.
											And he had somewhat of a minor league womanizing reputation.
											So I constantly chatted to him about boyfriends,
											even when I didn't have any at all.
									","
											Me gusta creer que fue porque yo sabía escuchar.
											Él era un gran narrador.
											Historias fabulosas, coloridas y llenas de anécdotas.
											Había un problema con estas historias, sin embargo,
											que descubrí más tarde, la mitad de ellas no eran ciertas.
											Pero eran grandes historias de todos modos.
											(Risas)
											Así que creo que parte de su atracción por mí era que me encantaba escuchar sus cuentos chinos.
											Pero también me preocupaba que parte de ella fuera que yo era una mujer joven.
											Y él había tenido una ligera reputación de mujeriego.
											Así que yo le hablaba constantemente de mis novios,
											incluso cuando no tenía ninguno.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Tout marchait à merveille,
											jusqu'au jour où il déclara qu'il voulait parler de notre relation.
											Cela me parut très inquiétant quand il m'amena au bord du lac,
											bien-sûr appelé Lac Lyndon Baines Johnson.
											Il y avait du vin, du fromage et une nappe à carreaux rouges
											tous les pièges romantiques.
											Et il se lança,
											""Doris, plus que toutes les femmes que j'ai connues...""
											Mon coeur trépida.
											Puis il dit,
											""Vous me rappelez ma mère.""
											(rires)
									","
											Alles klappte perfekt,
											bis er eines Tages sagte, er wolle unsere Beziehung diskutieren.
											Es klang verdächtig, als er mich zum nahe gelegenen See brachte,
											der passenderweise Lyndon-Baines-Johnson-See hieß.
											Es gab Wein und Käse und eine rot-weiß-karierte Tischdecke,
											all das romantische Drumherum.
											Und er fing an mit:
											""Doris, mehr als jede andere Frau, die ich je kannte...""
											Und mein Herz rutschte mir in die Hose.
											Und dann sagte er:
											""Erinnerst du mich an meine Mutter.""
											(Gelächter)
									","
											Everything was working perfectly,
											until one day he said he wanted to discuss our relationship.
											Sounded very ominous when he took me nearby to the lake,
											conveniently called Lake Lyndon Baines Johnson.
											And there was wine and cheese and a red-checked tablecloth —
											all the romantic trappings.
											And he started out,
											""Doris, more than any other woman I have ever known ... ""
											And my heart sank.
											And then he said,
											""You remind me of my mother.""
											(Laughter)
									","
											Todo estaba yendo perfectamente,
											hasta que un día dijo que quería discutir nuestra relación.
											Pareció un mal presagio cuando me llevó cerca del lago,
											convenientemente llamado Lyndon Baines Johnson.
											Y había vino y queso y un mantel de cuadros rojos —
											todos los símbolos románticos.
											Y entonces empezó:
											""Doris, más que cualquier otra mujer que he conocido nunca ...
											Se me cayó el alma a los pies.
											Y entonces dijo:
											""Me recuerdas a mi madre.""
											(Risas)
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											C'était assez gênant, étant donné ce qu'il se passait dans ma tête.
											Mais je dois dire qu'avec les années,
											je réalise de plus en plus l'incroyable privilège que c'était
											d'avoir passé tant de temps avec ce lion vieillissant qu'il était.
											Vainqueur d'un millier de concours,
											trois lois sur les droits civiques, l'assurance maladie Medicare, l'aide à l'éducation.
											Et pourtant, franchement vaincu sur la fin par la guerre du Vietnam.
											Et parce qu'il était si triste et si vulnérable,
											il s'ouvrit à moi de manière telle qu'il ne l'aurait jamais fait
											si je l'avais connu au sommet de sa force,
											partageant ses peurs, ses chagrins et ses inquiétudes.
											Et j'aimerais croire que ce privilège créa en moi
											la volonté de comprendre la personne qu'il y a derrière l'icône publique,
											que j'ai essayé d'apporter à tous les livres depuis.
									","
											Es war ziemlich peinlich angesichts dessen, was ich dachte.
											Aber ich muss sagen, je älter ich wurde,
											desto mehr verstehe ich, was für ein unglaubliches Privileg es war,
											mit diesem alternden Löwen von einem Mann so viele Stunden verbracht zu haben.
											Ein Sieger in tausenden Wettbewerben,
											drei große Bürgerrechtsgesetze, die Gesundheitsversicherung für Ältere, Bildungsunterstützungen.
											Und am Ende total besiegt vom Vietnam-Krieg.
											Und weil er so traurig und verletzlich war,
											öffnete er sich mir gegenüber mehr
											als wenn ich ihn auf dem Höhepunkt seiner Macht gekannt hätte.
											Er teilte seine Furcht, seine Sorgen und Ängste.
											Und ich glaube gerne, dass dieses Privileg in mir den Drang ausgelöst hat,
											die Privatperson hinter der öffentlichen Figur zu verstehen,
											was ich seitdem in jedem meiner Bücher versucht habe.
									","
											It was pretty embarrassing, given what was going on in my mind.
											But I must say, the older I've gotten,
											the more I realize what an incredible privilege it was
											to have spent so many hours with this aging lion of a man.
											A victor in a thousand contests,
											three great civil rights laws, Medicare, aid to education.
											And yet, roundly defeated in the end by the war in Vietnam.
											And because he was so sad and so vulnerable,
											he opened up to me in ways he never would have
											had I known him at the height of his power —
											sharing his fears, his sorrows and his worries.
											And I'd like to believe that the privilege fired within me
											the drive to understand the inner person behind the public figure,
											that I've tried to bring to each of my books since then.
									","
											Fue muy embarazoso, teniendo en cuenta lo que estaba pasando por mi cabeza.
											Pero tengo que decir que, conforme han ido pasando los años,
											me he dado cuenta del increíble privilegio que fue
											haber pasado tantos años con el gran león envejecido que este hombre era.
											Victorioso en mil disputas,
											tres grandes leyes de derechos civiles, Medicare, ayuda a la educación.
											Y sin embargo, completamente derrotado al final por la guerra de Vietnam.
											Y precisamente porque estaba tan triste y se sentía tan vulnerable,
											se abrió a mí de maneras que nunca se habría abierto
											si lo hubiera conocido en la plenitud de su poder —
											compartiendo sus miedos, sus penas y sus preocupaciones.
											Y me gustaría pensar que ese privilegio comenzó dentro de mí
											el impulso para comprender la persona interior detrás de la figura pública,
											que he intentado reflejar en cada uno de mis libros desde entonces.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Mais ça m'a aussi rappelé les leçons
											qu'Erik Erikson avait essayé de nous inculquer à tous
											sur l'importance de trouver l'équilibre dans sa vie.
											Car vu de l'extérieur, Lyndon Johnson aurait dû avoir
											tout pour être satisfait dans ces dernières années,
											dans le sens qu'il avait été élu à la présidence.
											Il avait tout l'argent nécessaire pour s'adonner
											à n'importe quel loisir qui l'intéresserait.
											Il était propriétaire d'un ranch spacieux à la campagne, et d'un appartement de grand standing en ville.
											Des bateaux à voile, à moteur.
											Il avait des domestiques pour exaucer tous ses caprices,
											et une famille qui l'aimait profondément.
									","
											Aber es erinnerte mich auch an die Lehren,
											die Erik Erikson uns beibringen wollte,
											wie wichtig es ist, im Leben einen Ausgleich zu finden.
											Oberflächlich gesehen hätte Lyndon Johnson
											alles in der Welt gehabt, um sich die letzten Jahre gut zu fühlen,
											weil er zum Präsidenten gewählt worden war.
											Er hatte all das Geld, das er brauchte, um in seiner
											Freizeit zu machen, was er wollte.
											Ihm gehörten eine weitläufige Ranch auf dem Land, ein Penthouse in der Stadt.
											Segelboote, Schnellboote.
											Er hatte Angestellte, die auf jeden Seufzer reagierten,
											und eine Familie, die ihn zutiefst liebte.
									","
											But it also brought home to me the lessons
											which Erik Erikson had tried to instill in all of us
											about the importance of finding balance in life.
											For on the surface, Lyndon Johnson should have had
											everything in the world to feel good about in those last years,
											in the sense that he had been elected to the presidency;
											he had all the money he needed to pursue
											any leisure activity he wanted;
											he owned a spacious ranch in the countryside, a penthouse in the city,
											sailboats, speedboats.
											He had servants to answer any whim,
											and he had a family who loved him deeply.
									","
											Pero también me hizo entender perfectamente las lecciones
											que Erik Erikson había intentado inculcarnos a todos nosotros
											sobre la importancia de encontrar equilibrio en la vida.
											Ya que, en la superficie, Lyndon Johnson debería haber tenido
											todo lo necesario para sentirse bien en estos últimos años,
											en el sentido de que había sido elegido para la presidencia.
											Tenía todo el dinero que necesitaba para realizar
											cualquier actividad de ocio que quisiera.
											Poseía un gran rancho en el campo, un ático en la ciudad.
											Veleros, lanchas.
											Tenía sirvientes para responder a cualquiera de sus caprichos
											y tenía una familia que lo profundamente.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Et pourtant, ces années de concentration exclusive sur le travail et le succès personnel
											signifiaient que, dans sa retraite, il ne trouvait aucun réconfort
											dans la famille, les loisirs, le sport ou les hobbies.
											C'était presque comme si le trou dans son coeur était si vaste
											que même l'amour d'une famille, sans le travail, ne pouvait le combler.
											Alors que son humeur se dégradait, son corps déclina
											jusqu'à, je crois, ce qu'il se laisse mourir.
											Dans ces dernières années, il disait qu'il était très triste
											de voir le peuple américain se tourner vers un nouveau président tout en l'oubliant.
											Il parlait avec une tristesse immense dans la voix,
											et disait que, peut-être, il aurait dû passer plus de temps avec ses enfants,
											et avec leurs propres enfants.
											Mais il était trop tard.
											Malgré toute cette puissance, toute cette richesse,
											il était seul quand au final il mourut -
											et sa peur ultime se réalisa.
									","
											Und trotzdem, nachdem er sich Jahre nur auf die Arbeit und seinen persönlichen Erfolg konzentriert hatte,
											konnte er im Ruhestand keinen Trost
											in seiner Familie, in Erholung, im Sport oder Hobbys finden.
											Es war fast so, als wäre das Loch in seinem Herzen so groß,
											dass selbst die Liebe einer Familie, ohne Arbeit, es nicht füllen konnte.
											Während seine Lebensgeister flüchteten, verfiel sein Körper,
											bis er, wie ich glaube, dies zu seinem eigenen Tod führte.
											In diesen letzten Jahre sagte er, dass er so traurig war,
											dass die Amerikaner auf einen neuen Präsidenten schauten und ihn vergaßen.
											Er sprach mit immenser Traurigkeit in seiner Stimme
											und sagte, er hätte vielleicht mehr Zeit mit seinen Kindern verbringen sollen
											und mit ihren Kindern.
											Aber es war zu spät.
											Trotz dieser Macht, trotz dieses Wohlstands
											war er allein, als er starb -
											seine größte Angst wurde wahr.
									","
											And yet, years of concentration solely on work and individual success
											meant that in his retirement he could find no solace
											in family, in recreation, in sports or in hobbies.
											It was almost as if the hole in his heart was so large
											that even the love of a family, without work, could not fill it.
											As his spirits sagged, his body deteriorated
											until, I believe, he slowly brought about his own death.
											In those last years, he said he was so sad
											watching the American people look toward a new president and forgetting him.
											He spoke with immense sadness in his voice,
											saying maybe he should have spent more time with his children,
											and their children in turn.
											But it was too late.
											Despite all that power, all that wealth,
											he was alone when he finally died —
											his ultimate terror realized.
									","
											Y sin embargo, años de concentración exclusiva en el éxito a nivel profesional e individual
											hicieron que en su jubilación no pudiera encontrar consuelo
											en la familia, las actividades de recreo, los deportes o los hobbies.
											Era como si el agujero en su corazón fuera tan grande
											que incluso el amor de una familia, sin su trabajo, no pudiera llenarlo.
											Conforme su ánimo se hundía, su cuerpo se deterioraba
											hasta que, yo creo, él lentamente trajo su propia muerte.
											En estos últimos años, él decía que le entristecía mucho
											ver al pueblo americano buscar un nuevo presidente y olvidarse de él.
											Hablaba con inmensa tristeza en su voz,
											diciendo que tal vez debería haber dedicado más tiempo a sus hijos
											y también a los hijos de ellos.
											Pero era demasiado tarde.
											A pesar de todo ese poder, de toda esa riqueza,
											estaba solo cuando finalmente murió —
											su mayor temor se había convertido en realidad.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Et quant au troisième domaine, celui du jeu,
											qu'il n'avait jamais appris à apprécier,
											j'ai appris au fil des années
											que même ce domaine-là exige un engagement de temps et d'énergie.
											Assez pour que n'importe quel hobby, n'importe quel sport, l'amour de la musique,
											l'art, la littérature, ou n'importe quelle forme de loisir,
											puisse apporter un réel plaisir, une relaxation et un épanouissement.
											La passion d'Abraham Lincoln pour Shakespeare, par exemple, était si grande
											qu'il trouvait le temps de passer plus d'une centaine de soirées au théâtre,
											même durant les jours sombres de la guerre.
											Il disait que quand les lumières s'éteignaient et qu'une pièce de Shakespeare commençait,
											pendant quelques précieuses heures, il arrivait à s'imaginer
											à l'époque du Prince Hal.
									","
											In Bezug auf den dritten Bereich, die Freizeit,
											den er nie gelernt hat zu genießen,
											habe ich im Lauf der Jahre gelernt,
											dass sogar dieser Bereich eine Aufopferung von Zeit und Energie verlangt.
											Jedenfalls so viel, dass ein Hobby, eine Sportart, die Liebe zur Musik
											oder zur Kunst oder zur Literatur oder zu einer anderen Form der Erholung
											wirkliches Vergnügen, Entspannung und Freude bereiten können.
											Abraham Lincolns Liebe zu Shakespeare war zum Beispiel so groß,
											dass er mehr als einhundert Abend im Theater verbrachte,
											selbst in den dunklen Kriegstagen.
											Er sagte, wenn das Licht ausging und ein Shakespeare-Stück anfing,
											konnte er sich für ein paar wertvolle Stunden zurückdenken
											in die Zeiten von Prinz Hal.
									","
											So as for that third sphere of play,
											which he never had learned to enjoy,
											I've learned over the years
											that even this sphere requires a commitment of time and energy —
											enough so that a hobby, a sport, a love of music,
											or art, or literature, or any form of recreation,
											can provide true pleasure, relaxation and replenishment.
											So deep, for instance, was Abraham Lincoln's love of Shakespeare,
											that he made time to spend more than a hundred nights in the theater,
											even during those dark days of the war.
											He said, when the lights went down and a Shakespeare play came on,
											for a few precious hours he could imagine himself
											back in Prince Hal's time.
									","
											En cuanto a la tercera esfera, la diversión
											que él nunca aprendió a disfrutar,
											he aprendido con los años
											que incluso esta esfera requiere una dedicación de tiempo y energía.
											Suficiente para que una afición, un deporte, un amor a la música
											o al arte o a la literatura o cualquier otra forma de recreación
											pueda proporcionar verdadero placer, relajación y recuperación.
											Tan profundo era, por ejemplo, el amor de Abraham Lincoln por Shakespeare
											que consiguió buscar tiempo para ir más de cien noches al teatro
											incluso durante los oscuros días de la guerra.
											Decía que, cuando las luces se apagaban y la obra de Shakespeare comenzaba,
											durante unas preciosas horas podía imaginarse a sí mismo
											en la época del príncipe Hal.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Mais à ses yeux, une forme encore plus importante de relaxation
											que Lyndon Johnson n'a jamais su apprécier,
											était le goût pour, en quelque sorte, l'humour.
											Et de percevoir que la vie peut créer des moments hilarants
											qui illuminent la tristesse.
											Un jour il déclara qu'il riait pour ne pas pleurer.
											Qu'une bonne histoire était meilleure à ses yeux qu'une lampée de whisky.
											Ses talents de conteur avaient été repérés pour la première fois
											quand il exerçait en Illinois.
											Les juges et les avocats voyageaient
											d'un tribunal départemental à un autre,
											Et quand n'importe qui apprenait que Lincoln était dans les parages,
											ils faisaient des kilomètres pour venir l'écouter raconter des histoires.
											Il se tenait dos au feu
											et tenait la foule en haleine pendant des heures avec ses contes.
											Toutes ces histoires se gravèrent dans sa mémoire
											et il pouvait y recourir au besoin.
											Ce n'est pas ce qu'on imagine quand on voit sa statue.
									","
											Aber eine noch wichtigere Form der Entspannung für ihn,
											die Lyndon Johnson nie richtig genießen konnte,
											war die Liebe zum Humor.
											Und herauszufinden, welche unterhaltsamen Teile des Lebens ein
											Licht in der Dunkelheit sein können.
											Er sagte einmal, dass er lachte, um nicht zu weinen.
											Dass eine gute Geschichte für ihn besser war als ein Tropfen Whiskey.
											Seine Fähigkeit als Geschichtenerzähler wurde zuerst erkannt,
											als er in Illinois vor Gericht arbeitete.
											Anwälte und Richter reisten
											von einem Bezirksgericht zum anderen
											und sobald man wusste, dass Lincoln in der Stadt war,
											strömten die Menschen von meilenweit her zusammen, um ihm beim Geschichten erzählen zuzuhören.
											Er stand dann mit dem Rücken zum Feuer
											und unterhielt die Menschen stundenlang mit seinen verwinkelten Erzählungen.
											Und all diese Erzählungen wurden Teil seiner Erinnerung,
											sodass er sie erzählen konnte, wann immer er sie brauchte.
											Und sie sind nicht ganz so, wie man es angesichts seines Marmormonuments erwarten würde.
									","
											But an even more important form of relaxation for him,
											that Lyndon Johnson never could enjoy,
											was a love of — somehow — humor,
											and feeling out what hilarious parts of life can produce
											as a sidelight to the sadness.
											He once said that he laughed so he did not cry,
											that a good story, for him, was better than a drop of whiskey.
											His storytelling powers had first been recognized
											when he was on the circuit in Illinois.
											The lawyers and the judges would travel
											from one county courthouse to the other,
											and when anyone was knowing Lincoln was in town,
											they would come from miles around to listen to him tell stories.
											He would stand with his back against a fire
											and entertain the crowd for hours with his winding tales.
											And all these stories became part of his memory bank,
											so he could call on them whenever he needed to.
											And they're not quite what you might expect from our marble monument.
									","
											Pero una manera de relajarse incluso más importante para él,
											que Lyndon Johnson nunca pudo disfrutar,
											era su amor a, de algún modo, el humor.
											Y percibir lo que las partes divertidas de la vida pueden producir
											como una contraposición a la tristeza.
											Una vez dijo que reía para no llorar.
											Que, para él, una buena historia era mejor que un trago de whisky.
											Su gran habilidad como narrador había sido reconocida por primera vez
											cuando estaba en el circuito judicial de Illinois.
											Los abogados y los jueces tenían que viajar
											del juzgado de un condado a otro
											y cuando alguien sabía que Lincoln estaba en la ciudad
											la gente que estaba en algunos kilómetros a la redonda iban para escuchar sus historias.
											Se colocaba con su espalda contra el fuego
											y entretenía a la muchedumbre durante horas con sus sinuosos relatos.
											Todas estas historias se añadieron a su memoria
											de tal manera que podía usarlas cuando fuera necesario.
											Y no eran exactamente lo que esperaríais de nuestro monumento de marmol.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Une des ses histoires préférées, par exemple,
											était sur le héros révolutionnaire Ethan Allen.
											Et alors que Lincoln racontait l'histoire,
											M. Allen se rendit en Grande Bretagne après la guerre.
											Et les Britanniques étaient toujours contrariés
											d'avoir perdu la révolution,
											donc ils décidèrent de l'embarrasser un peu
											en affichant un énorme portrait du général Washington
											dans les seuls toilettes des environs, là où il tomberait forcément dessus.
											Ils se disaient qu'il serait vexé de l'indignité
											que George Washington soit dans les toilettes.
											Mais il n'en sortit vexé en aucune façon.
											Et ils lancèrent: ""Avez-vous vu George Washington là-dedans?""
											""Oh, oui"" répondit-il, ""c'est un lieu très bien choisi pour lui.""
											""Comment ça?"" demandèrent-ils.
											""Et bien,"" dit-il, ""Pour faire chier un Anglais le plus vite possible,
											rien de tel que la vision du général Washington.""
											(rires)
											(applaudissements)
									","
											Eine seiner Lieblingsgeschichten zum Beispiel
											hatte mit dem Revolutionshelden Ethan Allen zu tun.
											Und so wie Lincoln die Geschichte erzählte,
											ging Allen nach dem Krieg nach Großbritannien.
											Und weil die Briten noch immer erbost
											über ihre Niederlage in der Revolution waren,
											entschieden sie, ihn in Verlegenheit zu bringen,
											indem sie ein Bild von General Washington
											in das einzige Klohäuschen hingen, wo er es sehen müsste.
											Sie nahmen an, er wäre empört über diese Unverschämtheit,
											George Washington auf dem Klohäuschen hängend.
											Aber er kam aus dem Klohäuschen und war kein bisschen verärgert.
											Und sie fragten ihn: ""Na, haben Sie George Washington da drin gesehen?""
											""Oh, ja"", antwortete er, ""der perfekte Platz für ihn.""
											""Wie meinen Sie das?"", fragten sie.
											""Na ja"", sagte er, ""der Engländer scheißt nie schneller
											als wenn er General George Washington erblickt.""
											(Gelächter)
											(Applaus)
									","
											One of his favorite stories, for example,
											had to do with the Revolutionary War hero, Ethan Allen.
											And as Lincoln told the story,
											Mr. Allen went to Britain after the war.
											And the British people were still upset
											about losing the Revolution,
											so they decided to embarrass him a little bit
											by putting a huge picture of General Washington
											in the only outhouse, where he'd have to encounter it.
											They figured he'd be upset about the indignity
											of George Washington being in an outhouse.
											But he came out of the outhouse not upset at all.
											And so they said, ""Well, did you see George Washington in there?""
											""Oh, yes,"" he said, ""perfectly appropriate place for him.""
											""What do you mean?"" they said.
											""Well,"" he said, ""there's nothing to make an Englishman shit
											faster than the sight of General George Washington.""
											(Laughter)
											(Applause)
									","
											Una de sus historias favoritas, por ejemplo,
											tenía que ver con el héroe de guerra revolucionario Ethan Allen.
											Y según Lincoln contaba la historia,
											Allen fue a Gran Bretaña después de la guerra.
											Y el pueblo británico todavía estaba disgustado
											por haber perdido la revolución,
											así que decidieron hacerle pasar un poco de vergüenza
											colocando un gran retrato del general Washington
											en la única letrina, donde tendría que verlo obligatoriamente.
											Imaginaban que se sentiría ofendido por la indignidad
											de ver a George Washington en una letrina.
											Pero salió de la letrina sin sentirse ofendido en absoluto.
											Y entonces le preguntaron: ""Bueno, ¿has visto a George Washington ahí dentro?""
											""Oh, sí,"" dijo, ""es un lugar completamente apropiado para él.""
											""¿Qué quieres decir?"", preguntaron.
											""Bueno,"" dijo, ""no hay nada que haga que un inglés se cague
											más rápido que la vista del general George Washington.""
											(Risas)
											(Aplausos)
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
