en,tr,fr,pt,title,speaker,duration,tags
"
											As I reflect on this success
I've encountered with the Hasini effect,
											I keep coming back to the people
that I was fortunate enough to work with.
											The undergraduate students
											who demonstrated superhuman powers
through their hard work and dedication.
											The graduate students
and the postdoctoral fellows,
											my fellow Avengers,
who taught me new techniques
											and always made sure I stayed on track.
											The professors, my Yodas
and my Obi-Wan Kenobis,
											who brought their expertise into
making this work into what it is today.
											The support staff, the friends and family,
											people who lifted our spirits,
											and never let us give up
on our ambitious endeavors.
											The best kind of sidekicks
we could have asked for.
											It took a village to help me
study metastasis.
											And believe me, without my village,
I wouldn't be here.
									","
											Hasini etkisiyle elde ettiğim 
bu başarıyı düşündüğümde
											birlikte çalışma şansını yakaladığım
kişileri düşünmeden edemiyorum.
											Sıkı çalışmaları ve kendilerini
bu işe adamalarıyla
											insan üstü bir güç ve çaba gösteren 
lisans öğrencileri.
											Yüksek lisans öğrencileri 
ve araştırma görevlileri,
											bana yeni teknikler öğreten 
ve hedeften şaşmamamı sağlayan
											dostlarım ''Yenilmezler''.
											Uzmanlıklarıyla ve deneyimleriyle
çalışmayı bugünkü noktaya getiren,
											bu çalışmanın ''Yoda'' ve 
''Obi-Wan Kenobi''leri olan hocalarım.
											Tüm çalışanlar, arkadaşlar ve aileler,
											moralimizi yüksek tutmamızı,
											hedeflerimizden ve çabalarımızdan
asla vazgeçmememizi sağlayan insanlar.
											Bu kişiler,bulabileceğiniz
en iyi yardımcılar.
											Metastaz üzerine çalışmamda bana
neredeyse bir köy dolusu insan
											yardım etti ve inanın,
köyüm olmasa burada olamazdım.
									","
											Comme je peux l'illustrer avec le succès
rencontré par l'effet Hasini,
											je continue à échanger avec les personnes
avec qui j'ai eu la chance de travailler.
											Les étudiants du premier cycle,
											qui ont montré des pouvoirs surhumains
à travers leur travail acharné et dévoué.
											Les étudiants diplômés
et les postdoctorants,
											mes Avengers qui m'ont apporté
de nouvelles techniques
											et qui s'assuraient que je restais
sur la bonne voie.
											Les professeurs, mes Yoda
et mes Obi-Wan Kenobi,
											qui m'ont apporté leur expertise afin
que mon travail devienne ce qu'il est.
											Les équipes support,
les amis et la famille,
											les gens qui ont élevé nos esprits,
											et qui ne nous ont jamais abandonnés
dans nos ambitieuses initiatives.
											Le meilleur entourage
que nous aurions pu imaginer.
											J'ai engagé un village derrière moi
pour étudier les métastases.
											Et croyez-moi, sans ce village,
je n'en serais pas là aujourd'hui.
									","
											Quando reflito neste êxito
que encontrei com o efeito de Hasini,
											recordo as pessoas com quem tive
a sorte de trabalhar.
											Os estudantes universitários
											que demonstraram poderes sobre-humanos
pelo seu trabalho e dedicação.
											Os estudantes pós-graduação
e os colegas pós-doutoramento,
											o meu colega Avengers
que me ensinou novas técnicas
											e se assegurou que eu me mantinha
sempre no caminho certo.
											Os professores, os meus Yodas,
e o meu Obi-Wan Kenobis
											que contribuíram com a sua experiência
											para tornar este trabalho
no que ele é hoje.
											O pessoal de apoio, os amigos e a família,
											pessoas que nos animaram,
											e nunca nos deixaram desistir
do nosso ambicioso projeto.
											O melhor tipo de auxiliares
que podíamos desejar.
											Foi toda uma aldeia
que me ajudou a estudar as metástases.
											E acreditem, sem essa aldeia
eu não estaria aqui.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											Today, our team has grown,
											and we are using the Hasini effect
to develop combination therapies
											that will effectively target
tumor growth and metastases.
											We are engineering
new anticancer therapeutics,
											to limit toxicity and to reduce
drug resistance.
											And we are developing
groundbreaking systems
											that will help for the development
of better human clinical trials.
											It blows my mind to think that all this,
											the incredible work that I'm pursuing —
											and the fact that I'm standing here,
talking to you today —
											all came from this tiny idea
											that I had when I was sitting
at the back of a seminar
											when I was just 20 years old.
									","
											Bugün takımımız büyüdü
											ve Hasini etkisini kullanarak 
tümör büyümesini ve metastazı
											etkili bir şekilde hedef alacak
kombine tedaviler geliştiriyoruz.
											Toksisiteyi kısıtlayacak 
ve ilaç direncini azaltacak
											yeni anti-kanser tedavileri 
üzerinde çalışıyoruz.
											İnsanlarla yapılan klinik çalışmaları 
çok daha iyi hâle getirecek
											çığır açan sistemler geliştiriyoruz.
											Bütün bunları düşünmek 
beni çok heyecanlandırıyor,
											yürüttüğüm inanılmaz çalışmalar —
											ve bugün burada 
sizlerle konuşuyor olmak—
											hepsi 20 yaşındayken bir seminerde 
arka sırada oturuyorken
											aklıma gelen küçücük bir fikirden
											bu noktaya geldi.
									","
											Aujourd'hui, notre équipe a grandi,
											et nous utilisons l'effet Hasini
pour développer les thérapies combinées
											qui viseront la croissance de la tumeur
et les métastases.
											Nous inventons de nouveaux traitements
anti-cancer,
											pour limiter la toxicité et réduire 
la résistance aux médicaments.
											Et nous développons 
un système révolutionnaire
											qui aidera au développement de meilleures
études cliniques sur des humains.
											Cela me dépasse de penser que tout ça,
											l'incroyable travail que je poursuis,
											- et aussi le fait de me tenir
face à vous aujourd'hui -
											est parti d'une toute petite idée
											que j'ai pu avoir
lorsque j'assistais au séminaire
											quand j'avais tout juste 20 ans.
									","
											Hoje, a nossa equipa cresceu
											e estamos a usar o efeito de Hasini
para desenvolver terapias de combinação
											que visem com eficácia
o crescimento do tumor e as metástases.
											Estamos a projetar
novas terapêuticas anticancro
											para limitar a toxicidade
e reduzir a resistência às drogas.
											Estamos a desenvolver
sistemas revolucionários
											que vão ajudar o desenvolvimento
de melhores testes clínicos em humanos.
											Fico extasiada quando penso em tudo isto,
											no trabalho incrível que estamos a fazer
											— e no facto de eu estar aqui
a falar convosco.
											Tudo surgiu daquela pequena ideia
											que eu tive quando assisti
a um seminário
											quando tinha apenas 20 anos.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											I recognize that right now,
I am on this incredible journey
											that allows me to pursue work
that I am extremely passionate about,
											and something that feeds
my curiosity on a daily basis.
											But I have to say,
my favorite part of all of this —
											other than, of course, being here,
talking to you, today —
											is the fact that I get to work
with a diverse group of people,
											who make my work stronger,
better and just so much more fun.
											And because of this, I have to say
											that collaboration is my favorite
superhuman power.
											And what I love about this power
is that it's not unique to me.
											It's within all of us.
									","
											Aşırı derecede tutkulu olduğum çalışmamı
sürdürmeme olanak sağlayan
											ve her gün merakımı, 
öğrenme isteğimi besleyen
											inanılmaz bir yolculukta olduğumun 
farkındayım.
											Ancak şunu söylemek zorundayım ki 
bunun en sevdiğim kısmı—
											tabii ki bugün burada sizin önünüzde
konuşuyor olmam dışında—
											çalışmamı daha güçlü, daha iyi ve 
çok daha eğlenceli kılan,
											faklı insanlardan oluşan bir grupla 
çalışıyor olmamdır.
											Ve bu nedenle de,
											işbirliği benim en sevdiğim süper güçtür.
											Bu gücün sevdiğim yanı ise 
sadece bana özgü olmaması.
											Bu hepimizin içinde olan bir şey.
									","
											Je constate que, maintenant,
je suis engagée dans cette belle aventure
											qui me permet de poursuivre un travail
qui me passionne,
											et qui nourrit quotidiennement
ma curiosité.
											Mais je dois avouer que
ce que je préfère dans tout ça,
											- à part, bien sûr, d'être en train
de vous parler -
											c'est le fait de pouvoir travailler
avec des personnes variées,
											qui rendent mon travail plus fort,
meilleur et tellement plus cool.
											Et pour cette raison, je dois vous avouer
											que la collaboration 
est mon super-pouvoir préféré.
											Et ce que j'aime dans ce pouvoir
n'est pas uniquement personnel.
											C'est à l’intérieur de nous tous.
									","
											Reconheço que, neste momento,
me encontro nesta incrível caminhada
											que me permite continuar com um trabalho
por que tenho uma grande paixão
											e com uma coisa que alimenta
a minha curiosidade todos os dias.
											Mas devo dizer
que a parte preferida em tudo isto
											— para além de estar aqui
a falar convosco —
											é trabalhar com um grupo
diversificado de pessoas,
											que tornam o meu trabalho
mais sólido, melhor e mais divertido.
											Por isso, devo dizer
											que a colaboração é o poder
sobre-humano meu preferido.
											O que me agrada neste poder
é que não sou só eu que o tenho,
											está em todos nós.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											My work shows that even cancer cells
											use collaboration to invade our bodies
and spread their wrath.
											For us humans, it is a superpower
that has produced incredible discoveries
											in the medical and scientific field.
											And it is the superpower
that we can all turn to
											to inspire us to create
something bigger than ourselves,
											that will help make
the world a better place.
											Collaboration is the superpower
that I turn to, to help me fight cancer.
											And I am confident
that with the right collaborations,
											we will beat this terrible disease.
									","
											Çalışmam, kanser hücrelerinin bile
vücutlarımızı işgal etmek
											ve gazaplarını yaymak için
işbirliği yaptıklarını gösteriyor.
											Bu, biz insanlara
tıp ve bilim alanında
											inanılmaz keşifler getirmiş 
bir süper güçtür.
											Ve hepimize, dünyayı 
daha iyi bir yer hâline getirmemizi
											sağlayacak kendimizden 
daha büyük bir şey yaratmak için
											ihtiyacımız olan ilhamı verecek olan da
yine bu süper güçtür.
											İşbirliği benim kanserle savaşmama 
yardımcı olan süper güçtür.
											Ve inanıyorum ki doğru işbirlikleri ile
											bizler bu korkunç hastalığı yeneceğiz.
									","
											Mon travail montre que même
les cellules cancéreuses
											utilisent la collaboration pour envahir
notre corps et étendre leur territoire.
											Pour les humains, c'est un super-pouvoir
qui permet des découvertes incroyables
											dans les domaines scientifiques
et médicaux.
											Et c'est un super-pouvoir
que nous pouvons tous posséder
											pour nous inspirer à créer quelque chose
de plus grand que nous-même,
											qui peut nous aider
à rendre le monde meilleur.
											La collaboration est un super-pouvoir
que j'ai embrassé pour battre le cancer.
											Et je suis persuadée que grâce
aux bonnes collaborations,
											nous vaincrons cette terrible maladie.
									","
											O meu trabalho mostra
que até as células cancerosas
											usam a colaboração para invadir
o nosso corpo e espalharem a sua ira.
											Para nós, seres humanos, é um superpoder
que tem produzido descobertas fantásticas
											na área da medicina e da ciência.
											É o superpoder que todos podemos usar
											para nos inspirar a criar
uma coisa maior do que nós próprios,
											que ajudará a tornar
este mundo um local melhor.
											A colaboração é o superpoder
que eu uso para lutar contra o cancro.
											Estou confiante de que,
com a colaboração certa,
											havemos de vencer esta doença terrível.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Obrigada,
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
