pt,tr,en,fr,de,title,speaker,duration,tags
"
											Isto é um alce.
											É um alce a tentar copular
											com uma estátua de bronze de um bisonte.
											Isto é em Montana, em 2008.
											Isto é uma rã que está a tentar copular
com um peixinho vermelho.
											Isto é na Holanda, em 2011.
											Isto são sapos-boi na Austrália.
											Isto é uma morte na estrada.
											Vejam que isto é necrofilia.
											É extraordinário: a posição.
											A posição de missionário é muito rara 
no reino animal.
											Isto são pombos em Roterdão.
											Andorinhas-das-chaminés em 
Hong Kong, em 2004.
											Isto é um peru em Wisconsin,
											nas instalações do centro de correcção juvenil 
de Ethan Allen.
											Demorou o dia todo
											e os presos divertiram-se muito.
									","
											Bu bir Amerikan geyiği.
											Bir bizonun bronzdan heykeliyle
											çiftleşmeye çalışan bir Kanada geyiği.
											Bu olay, 2008'de Montana'da gerçekleşti.
											Bu, japon balığıyla çiftleşmeye çalışan bir kurbağa.
											2011 yılı, Hollanda'da gerçekleşti.
											Bunlar, Avusturalya'daki dev karakurbağaları.
											Bu yolda ezilmiş bir leş.
											Bunun ölüsevicilik olduğuna dikkatinizi çekmek isterim.
											Bu kayda değerdir: pozisyon.
											Hayvanlar aleminde misyoner pozisyonu (yüz yüze, erkek dişinin üstünde) çok nadirdir.
											Bunlar, Rotterdam'dan güvercinler.
											Hong Kong'dan kır kırlangıçları, 2004 yılı.
											Bu, Winsconsin'den bir hindi,
											Ethan Allen çocuk ıslah kurumunun yerleşkesinde.
											Bütün günümüzü aldı
											ve mahkumlar güzel vakit geçirdiler.
									","
											This is a moose.
											It's a moose trying to copulate
											with a bronze statue of a bison.
											This is in Montana, 2008.
											This is a frog that tries to copulate with a goldfish.
											This is the Netherlands, 2011.
											These are cane toads in Australia.
											This is roadkill.
											Please note that this is necrophilia.
											It's remarkable: the position.
											The missionary position is very rare in the animal kingdom.
											These are pigeons in Rotterdam.
											Barn swallows in Hong Kong, 2004.
											This is a turkey in Wisconsin
											on the premises of the Ethan Allen juvenile correctional institution.
											It took all day,
											and the prisoners had a great time.
									","
											Voici un élan.
											C'est un élan qui essaye de s’accoupler
											avec une statue en bronze d'un bison.
											Ici c'est dans le Montana en 2008.
											Il s'agit d'une grenouille qui essaie 
de s'accoupler avec un poisson rouge.
											Ici c'est aux Pays-Bas en 2011.
											Voici des crapauds en Australie.
											Voici un accident de la route.
											Veuillez noter que c'est de la nécrophilie.
											C'est remarquable : la position.
											La position du missionnaire est très rare
dans le règne animal.
											Voici des pigeons à Rotterdam.
											Des hirondelles à Hong Kong, 2004.
											Voici une dinde dans le Wisconsin
											dans les locaux de l'Ethan Allen, 
un établissement pénitentiaire pour mineurs.
											Il nous a fallu toute une journée,
											et les prisonniers se sont bien amusés.
									","
											Das ist ein Elch.
											Der versucht gerade, 
mit der Bronzestatue
											eines Büffels zu kopulieren.
											Das ist 2008 in Montana.
											Hier ist ein Frosch, der es 
mit einem Goldfisch treiben will.
											Das ist 2011 in den Niederlanden.
											Das sind Aga-Kröten und überfahrene Tiere
											in Australien.
											Das ist übrigens Nekrophilie.
											Diese Position: bemerkenswert.
											Die Missionarsstellung ist 
im Tierreich sehr selten.
											Hier sind Tauben in Rotterdam.
											Rauchschwalben 2004 in Hong Kong.
											Hier ist ein Truthahn in Wisconsin
											auf dem Gelände der 
Ethan-Allen-Jugendstrafanstalt.
											Das dauerte den ganzen Tag,
											die Gefangenen hatten einen Heidenspaß.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											O que é que isto significa?
											O que pergunto a mim próprio, é:
											""Porque é que isto acontece na natureza?""
											Bom, a conclusão a que cheguei,
											depois de rever todos estes casos,
											é que é importante que isto só acontece
											quando a morte é imediata,
											de uma forma dramática,
											e na posição adequada para a cópula.
											Pelo menos foi o que eu pensei 
até que vi estes slides.
											E aqui vêem um pato morto.
											Estava ali há três dias
											e estava deitado de costas.
											Assim se vai a minha teoria da necrofilia.
									","
											Peki bunun anlamı ne?
											Yani, kendi kendime sorduğum soru şu,
											doğada bunlar neden oluyor?
											Pekâla, bütün bu vakaları
											gözden geçirdikten sonra vardığım sonuç şu:
											Önemli olan bunun,
											yalnızca ölüm ani
											ve çarpıcı bir şekilde olduğunda
											ve çiftleşmek için doğru pozisyon bulunduğunda gerçekleşmesi.
											En azından, bu slaytları görene dek öyle sanıyordum.
											Ve işte burada ölü bir ördek görüyorsunuz.
											3 gündür orada öylece,
											sırt üstü yatıyordu.
											İşte şimdi benim ölüsevicilik teorim geliyor.
									","
											So what does this mean?
											I mean, the question I ask myself,
											why does this happen in nature?
											Well, what I concluded
											from reviewing all these cases
											is that it is important that this happens
											only when death is instant
											and in a dramatic way
											and in the right position for copulation.
											At least, I thought it was till I got these slides.
											And here you see a dead duck.
											It's been there for three days,
											and it's laying on its back.
											So there goes my theory of necrophilia.
									","
											Qu'est-ce que cela signifie ?
											La question que je me pose,
											pourquoi cela se produit-il dans la nature ?
											Eh bien, ce que j'ai conclu
											en analysant tous ces cas,
											c'est que c'est important que ça se passe
											uniquement lorsque la mort est instantanée
											et d'une manière dramatique
											et dans la bonne position pour l'accouplement.
											Du moins, c'est ce que je pensais 
jusqu'à ce que je ne voie ces diapositives.
											Là, vous voyez un canard mort.
											Il est là depuis trois jours,
											et il est couché sur le dos.
											Donc, voilà ma théorie sur la nécrophilie.
									","
											Was bedeutet das alles?
											Also die Frage ist:
											Wieso passiert das in der Natur?
											Meine Schlussfolgerung
											nach all diesen Fällen:
											Es ist wichtig zu bemerken, 
dass es nur passiert,
											wenn der Tod unmittelbar
											und abrupt ist
											und die Position für Kopulation geeignet ist.
											Zumindest dachte ich das, 
bis mir jemand das schickte.
											Hier sehen Sie eine tote Ente.
											Sie lag da seit drei Tagen
											auf ihrem Rücken.
											So viel zu meiner Theorie über Nekrophilie.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Outro exemplo do impacto
											dos edifícios de vidro na vida das aves.
											Este é o Mad Max, um melro que vive em Roterdão.
											A única coisa que este pássaro
fazia era voar contra a janela,
											de 2004 a 2008, todos os dias.
											Aqui vai ele, e aqui está um pequeno vídeo.
									","
											Cam binaların kuşların yaşamı üzerindeki etkisine
											bir örnek daha.
											Bu Çılgın Max, Rotterdam'da yaşayan bir karatavuk.
											Bu kuşun yaptığı tek şey, 2004'ten 2008'e dek her gün
											bu pencereye doğru uçmaktı.
											İşte gidiyor ve burada kısa bir videosu var.
									","
											Another example of the impact
											of glass buildings on the life of birds.
											This is Mad Max, a blackbird who lives in Rotterdam.
											The only thing this bird did was fly against this window
											from 2004 to 2008, day in and day out.
											Here he goes, and here's a short video.
									","
											Un autre exemple de l'impact
											des bâtiments en verre sur la vie des oiseaux.
											Voici Mad Max, un merle qui vit à Rotterdam.
											La seule chose que cet oiseau a fait 
c'est de voler contre cette fenêtre
											de 2004 à 2008, jour après jour.
											Le voilà, et voici une courte vidéo.
									","
											Ein weiteres Beispiel des Einflusses
											von Glasgebäuden auf das Leben von Vögeln.
											Das ist Mad Max, eine Amsel in Rotterdam.
											Diese Amsel flog ständig gegen das Fenster,
											von 2004 bis 2008, jeden Tag.
											Hier sehen wir sie in einem kurzen Video.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											(Música) (Ploc)
											(Ploc)
											(Ploc)
											(Ploc)
									","
											(Müzik) (Tak Sesi)
											(Tak Sesi)
											(Tak Sesi)
											(Tak Sesi)
									","
											(Music) (Clunk)
											(Clunk)
											(Clunk)
											(Clunk)
									","
											(Musique) 
(Bruit sourd)
											(Bruit sourd)
											(Bruit sourd)
											(Bruit sourd)
									","
											(Musik) (Klonk)
											(Klonk)
											(Klonk)
											(Klonk)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											O que este pássaro faz
											é lutar com a própria imagem.
											Ele vê um intruso no seu território
											e está sempre a vir e ele está lá,
											por isso, isto não tem fim.
											No início questionei — eu estudei
este pássaro um par de anos —
											se o cérebro deste pássaro não estaria danificado.
											Não está. Vou mostrar-vos alguns <i>slides</i>,
											alguns fotogramas do vídeo.
											No último momento, antes de bater no vidro,
											ele põe os pés para a frente,
											e então bate no vidro.
									","
											Bu kuşun yaptığı,
											kendi görüntüsüyle kavga etmek.
											Kendi bölgesine izinsiz giren birini görüyor,
											ve o biri sürekli geliyor, işte orada,
											yani bunun bir sonu yok.
											İlk başta düşünmüştüm ki -bu kuş üzerine birkaç yıl çalıştım ben-
											yani, bu kuşun beyninin zarar görmesi gerekmez mi?
											Ama öyle değil. Size birkaç slayt göstereceğim,
											videodan bazı kesitler
											ve cama çarpmadan önceki son anda,
											ayaklarını öne koyuyor,
											ve sonra cama çarpıyor.
									","
											So what this bird does
											is fight his own image.
											He sees an intruder in his territory,
											and it's coming all the time and he's there,
											so there is no end to it.
											And I thought, in the beginning — I studied this bird for a couple of years —
											that, well, shouldn't the brain of this bird be damaged?
											It's not. I show you here some slides,
											some frames from the video,
											and at the last moment before he hits the glass,
											he puts his feet in front,
											and then he bangs against the glass.
									","
											Alors, ce que fait cet oiseau
											c'est lutter contre sa propre image.
											Il voit un intrus dans son territoire,
											il arrive tout le temps et il est toujours là,
											il n'y a donc pas de fin.
											Et j'ai pensé au début — j'ai étudié cet oiseau pendant deux ou trois ans —
											le cerveau de cet oiseau 
ne devrait-il pas être endommagé ?
											Il ne l'est pas. Je vous montre quelques diapositives,
											certaines images de la vidéo,
											et au dernier moment avant de heurter la vitre,
											il met les pattes en avant,
											ensuite il se cogne contre la vitre.
									","
											Der Vogel bekämpft
											sein Ebenbild.
											Er bekämpft einen Eindringling 
in seinem Revier,
											der ihm ständig zu nahe kommt,
											und er hört einfach nicht auf.
											Erst dachte ich – ich beobachtete 
den Vogel ein paar Jahre –
											na ja, hat er nicht langsam 
einen Gehirnschaden?
											Nein. Hier sind ein paar Bilder,
											ein paar Einstellungen aus dem Video,
											und kurz bevor er ins Glas rennt,
											stellt er seine Füße nach vorn
											und dann knallt er ins Glas.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Assim, termino convidando-vos 
para o Dia do Pato Morto.
											Acontece todos os anos, no dia 5 de Junho.
											Quando faltam cinco minutos 
para as seis da tarde,
											juntamo-nos no Museu de História Natural 
em Roterdão,
											o pato sai do museu,
											e tentamos discutir novas maneiras
											de evitar que as aves choquem com as janelas.
											E, como sabem, ou como talvez não saibam,
											esta é uma das principais causas de morte
											das aves, em todo o mundo.
											Só nos Estados Unidos, morrem 
mil milhões de aves
											ao chocarem com edifícios de vidro.
											E quando acabamos, vamos 
a um restaurante chinês
											e comemos uma refeição de 
seis pratos, de pato.
									","
											Böylece, hepinizi Ölü Ördek Günü'ne davet ederek bitiriyorum.
											Bu, her yıl 5 Haziran'da.
											Öğleden sonra saat 6'ya 5 kala,
											Rotterdam'daki Doğa Tarihi Müzesi'nde bir araya geliyoruz,
											ördek, müzenin dışına çıkıyor,
											ve kuşların camlara çarpmasını önlemek için
											yeni yollar bulmaya çalışıyoruz..
											Ve bildiğiniz gibi, ya da bilmiyor olabilirsiniz,
											bu, dünya çapında kuşların en başta gelen
											ölüm sebeplerinden biri.
											Sadece Amerika'da cam binalara çarptıkları için
											milyarlarca kuş ölüyor.
											Ve bütün bunlar sona erdiğinde, bir Çin lokantasına gidip
											altı tabak ördek yemeği yiyoruz.
									","
											So I'll conclude to invite you all to Dead Duck Day.
											That's on June 5 every year.
											At five minutes to six in the afternoon,
											we come together at the Natural History Museum in Rotterdam,
											the duck comes out of the museum,
											and we try to discuss new ways
											to prevent birds from colliding with windows.
											And as you know, or as you may not know,
											this is one of the major causes of death
											for birds in the world.
											In the U.S. alone, a billion birds die
											in collision with glass buildings.
											And when it's over, we go to a Chinese restaurant
											and we have a six-course duck dinner.
									","
											Je vais terminer en vous invitant
à la Journée du Canard Mort.
											C'est le 5 Juin de chaque année.
											L'après-midi à six heures moins cinq
											nous nous réunissons au 
Musée d'Histoire Naturelle de Rotterdam,
											le canard sort du musée,
											et nous essayons de discuter de nouvelles façons
											d'empêcher les oiseaux 
de s'écraser contre les fenêtres.
											Et comme vous le savez peut-être,
											c'est l'une des principales causes de décès
											des oiseaux dans le monde.
											Aux Etats-Unis uniquement, 
un milliard d'oiseaux meurent
											écrasés contre des bâtiments en verre.
											Et quand c'est fini, nous allons au restaurant chinois
											et nous avalons six plats de canard.
									","
											Ich schließe ab mit einer Einladung 
zum Tag der Toten Ente.
											Jedes Jahr am 5. Juni.
											Fünf Minuten vor sechs am Nachmittag
											treffen wir uns am Museum für 
Naturgeschichte in Rotterdam,
											die Ente kommt aus dem Museum
											und wir besprechen neue Möglichkeiten,
											Vögel von Kollisionen mit Fenstern abzuhalten.
											Und vielleicht wissen Sie, oder auch nicht,
											dass das weltweit eine 
der häufigsten Todesursachen
											für Vögel ist.
											Allein in den USA stirbt eine Milliarde Vögel
											durch Kollisionen mit Glasgebäuden.
											Und am Ende gehen wir zum Chinesen
											und bestellen sechs Gänge mit Ente.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Assim, espero vê-los
											no próximo ano, em Roterdão, na Holanda,
											para o Dia do Pato Morto.
											Obrigado.
									","
											Sizleri, önümüzdeki sene Hollanda, Rotterdam'da
											Ölü Ördek Günü'nde
											tekrar görmeyi ümit ediyorum.
											Teşekkür ederim.
									","
											So I hope to see you
											next year in Rotterdam, the Netherlands,
											for Dead Duck Day.
											Thank you.
									","
											J'espère donc vous voir
											l'an prochain à Rotterdam, aux Pays-Bas,
											pour la Journée du Canard Mort.
											Merci.
									","
											Ich hoffe also, Sie nächstes Jahr
											in Rotterdam in den Niederlanden zu sehen,
											zum Tag der Toten Ente.
											Danke.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											(Aplausos)
									","
											(Alkış)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Beifall)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Desculpem!
											Podem-me devolver o pato, por favor?
									","
											Ah, pardon.
											Ördeğimi geri alabilir miyim lütfen?
									","
											Oh, sorry.
											May I have my duck back, please?
									","
											Oh, excusez-moi.
											Puis-je avoir mon canard, s'il vous plaît?
									","
											Oh, sorry.
											Darf ich meine Ente wiederhaben?
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											(Risos) (Aplausos)
									","
											(Gülüşler) (Alkış)
									","
											(Laughter) (Applause)
									","
											(Rires)
(Applaudissements)
									","
											(Lachen) (Beifall)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Obrigado.
									","
											Teşekkür ederim.
									","
											Thank you.
									","
											Merci.
									","
											Danke
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
